wavelength,Back_TanIctm,Belly_TanIctm,Breast_TanIctm,Crissum_TanIctm,Crown_TanIctm,DorTail_TanIctm,Patch10_TanIctm,Patch11_TanIctm,Rump_TanIctm,Throat_TanIctm,WingTip_TanIctm
645.83,8.54593333333,54.8115333334,36.9663333333,50.5802666667,33.7298,8.90866666667,10.6763333333,14.5696,47.3537,35.5644666667,11.9483333333
646.16,8.59706666667,54.9590666667,37.1012,50.8048,33.8483333333,9.03153333333,10.6893333333,14.6392,47.4784666667,35.6762666667,12.0362
646.49,8.55006666667,54.9714666667,37.0626666667,50.816,33.8626,9.0116,10.6529333333,14.5529333333,47.5146666667,35.6630666667,12.0269333333
646.82,8.43686666666,54.9482,36.9733333333,50.7853333333,33.8084,8.92726666667,10.5464666667,14.4620666667,47.4415,35.6218,11.9172
647.15,8.34786666667,54.9007333333,36.9560666667,50.7818,33.7222,8.88426666667,10.4788666667,14.3466666667,47.3964,35.5803333333,11.8716666667
647.48,8.37439999999,54.8646,36.8984,50.7452,33.6862,8.95526666667,10.4910666667,14.3542666667,47.3495666667,35.5303333333,11.9051333334
647.81,8.15366666667,54.6416666667,36.6589333333,50.528,33.4314,8.7614,10.2784666667,14.0876666667,47.1112,35.2731333333,11.7104
648.14,8.13693333334,54.7076,36.7032,50.5898,33.4393333333,8.76386666667,10.2898666667,14.1206,47.1661333333,35.3222666667,11.6986
648.47,8.21026666667,54.9039333333,36.8243333333,50.7256666667,33.5784666667,8.82646666667,10.4117333333,14.2707333333,47.3259666667,35.3818,11.7838666667
648.80,8.28180000001,55.0397333333,36.8982,50.8816666667,33.6634666666,8.91313333333,10.5668,14.3547333333,47.4911333333,35.5241333333,11.8811333333
649.13,8.37553333333,55.1516,36.9489333333,50.9901333333,33.7198,9.06026666667,10.622,14.4022,47.5310666667,35.6081333333,11.9196666667
649.46,8.37433333333,55.1673333333,37.0123333333,51.0427333333,33.7673333333,9.12073333333,10.7229333333,14.3882,47.5456333334,35.6355333333,11.9631333333
649.79,8.37293333333,55.0708,36.9390666667,50.8738,33.6928666667,9.11386666667,10.6979333333,14.3768,47.4767,35.5663333334,11.9086
650.11,8.45299999999,55.1731333333,37.0278666667,50.9664,33.7552666667,9.20013333333,10.7781333333,14.4599333333,47.5811333333,35.6599333333,12.0064
650.44,8.64580000001,55.3978666667,37.2452666667,51.2291333333,33.9472,9.42493333333,10.9758,14.6849333333,47.8688666667,35.8758666667,12.2381333333
650.77,8.77933333333,55.4589333333,37.3412666667,51.2552666667,34.1026,9.58953333333,11.1094,14.8517333333,47.9563,35.9526,12.3574666667
651.10,8.71553333333,55.5468666667,37.3764,51.34,34.0974,9.5262,11.0765333333,14.8442,48.0529666667,36.0016,12.3405333333
651.43,8.6786,55.6287333333,37.4552666667,51.3998666667,34.1683333333,9.49773333333,11.072,14.8822,48.1128666667,36.0353333333,12.3208666667
651.76,8.61153333333,55.6268666667,37.4297333333,51.3133333333,34.0827333333,9.39186666667,10.9818,14.8058,48.0945,35.9600666667,12.2595333333
652.09,8.62786666667,55.5727333333,37.3782666667,51.3080666667,34.0586,9.3918,10.8863333333,14.7439333333,48.1560333333,36.0184,12.2351333333
652.42,8.557,55.5094,37.3704,51.2102,34.0172,9.2972,10.7478,14.6973333333,48.0772,35.9352,12.1841333333
652.75,8.54946666666,55.4406666667,37.3287333333,51.1086666667,34.0038,9.1432,10.6951333333,14.6432666667,48.0592333333,35.8636,12.1246
653.08,8.6538,55.499,37.382,51.1193333333,34.0948666667,9.14913333333,10.7465333333,14.6853333333,48.1236666667,35.8962,12.1762
653.41,8.69513333334,55.5806666667,37.4941333333,51.2703333333,34.1484,9.1472,10.8529333333,14.7227333333,48.1835,35.9482666667,12.2304
653.74,8.6788,55.5062666667,37.4453333333,51.1838,34.0761333333,9.10293333333,10.8137333333,14.6686666667,48.1783,35.9280666667,12.2127333333
654.06,8.60806666666,55.3618,37.3192666667,51.0181333334,33.9220666667,8.9598,10.7222,14.507,47.9492333334,35.7672,12.1014
654.39,8.56233333333,55.4027333333,37.3132,51.0438666667,33.8868,8.85873333333,10.6495333333,14.4085333333,47.9738333333,35.7771333333,12.0735333333
654.72,8.57420000001,55.5174,37.4266,51.0822666667,33.9640666667,8.8188,10.6401333333,14.3401333333,48.0265666667,35.8436,12.0938
655.05,8.67233333333,55.4934,37.4314,51.0476666667,34.017,8.94853333333,10.7031333333,14.4419333333,48.0505,35.9182666667,12.2193333333
655.38,8.68680000001,55.5351333333,37.4640666667,51.0986666667,34.0358,8.91953333333,10.6528666667,14.4324666667,48.1013666667,35.9598,12.2068666667
655.71,8.60553333334,55.5264666667,37.4578,51.0569333333,33.9639333333,8.86766666667,10.6176666667,14.3986,48.0354333333,35.8608,12.1414666667
656.04,8.83886666667,55.6801333333,37.6578666667,51.2986666667,34.1838666667,9.0672,10.7974,14.599,48.2884,36.0362666667,12.3182
656.37,8.76853333333,55.7371333333,37.7324,51.3924666666,34.2216666667,9.10153333333,10.8002,14.6257333333,48.3267333333,36.1146,12.3709333333
656.69,8.63373333333,55.6876,37.6926,51.3477333334,34.0335333333,9.01273333333,10.6660666667,14.5275333333,48.3286,36.0316666667,12.2600666667
657.02,8.52326666667,55.5812,37.5715333333,51.1816666667,33.8958,8.9542,10.5438666667,14.42,48.298,35.9874666667,12.1584666667
657.35,8.47539999999,55.679,37.6558666667,51.3205333333,33.8864666667,8.915,10.5299333333,14.4198,48.3355,36.0319333333,12.1763333333
657.68,8.42086666667,55.7402,37.7634666667,51.3930666667,33.9634,8.92506666667,10.4504,14.4408666667,48.4500333333,36.0925333333,12.1556666667
658.01,8.43706666666,55.9204666667,37.8521333334,51.5736,34.0176666667,8.9548,10.4985333333,14.5127333333,48.6131,36.1749333333,12.1641333333
658.34,8.49546666667,55.9574666667,37.8875333333,51.6505333333,34.0316,9.03066666667,10.5166,14.6134666667,48.6721,36.1854666667,12.2258
658.66,8.52333333333,56.0837333333,37.9159333333,51.7408,34.0081333333,8.97873333333,10.4747333333,14.5883333333,48.7310333333,36.1855333333,12.2108666667
658.99,8.56726666667,56.0024666667,37.8736,51.7118,33.9744,9.04893333333,10.5437333333,14.6318666667,48.7012,36.2098666667,12.2404
659.32,8.6102,55.9445333333,37.8588,51.7021333333,33.9458666667,9.10106666667,10.5991333333,14.6368666667,48.6418,36.2453333334,12.2393333333
659.65,8.50953333334,55.9426666667,37.8192666667,51.6368,33.8589333333,9.0276,10.5782,14.5713333334,48.6106333333,36.1817333333,12.2003333333
659.98,8.55039999999,56.0002666667,37.7958666667,51.6498,33.8208666667,9.03473333333,10.5924,14.6058,48.6474333333,36.1672666667,12.2222
660.31,8.55713333333,55.9656,37.7674666667,51.6616,33.8522666667,9.01806666667,10.5294666667,14.5651333333,48.5922333333,36.1790666667,12.2238
660.63,8.58886666666,55.9336666667,37.7242666667,51.625,33.8251333333,9.02846666667,10.535,14.5539333333,48.5304666667,36.1436666667,12.2532
660.96,8.54979999999,55.8497333333,37.5894,51.4912666667,33.7882,8.99766666667,10.4524,14.4874,48.4596666667,36.0544666667,12.1900666667
661.29,8.66073333333,55.9352,37.6574,51.6160666667,33.8604666667,9.0644,10.5738666667,14.5727333333,48.5305666667,36.1046666667,12.3456666667
661.62,8.68760000001,55.8379333333,37.6032,51.46,33.8674,9.04273333333,10.5269333333,14.5811333333,48.4029333334,36.0467333333,12.3554
661.94,8.6858,55.6574,37.4476666667,51.2908,33.7566666667,9.01913333333,10.5037333333,14.4942666667,48.2087,35.9119333333,12.3520666667
662.27,8.6436,55.6646666667,37.4876666667,51.3556,33.8462,9.02046666667,10.5333333333,14.5066,48.3217666667,35.9758,12.4195333333
662.60,8.70100000001,55.8344666667,37.65,51.5033333333,34.0498,9.09566666667,10.6424666667,14.5697333333,48.5001,36.0166,12.5332
662.93,8.75473333334,55.9076666667,37.7334666667,51.5444,34.1201333333,9.13106666667,10.6554666667,14.5884,48.5621333333,36.0184,12.6249333333
663.26,8.7226,55.9258,37.7014666667,51.5078,34.114,9.1138,10.5610666667,14.5475333333,48.5515666667,36.0646666667,12.5856
663.58,8.65866666666,55.9516666667,37.7110666667,51.5895333333,34.1728,9.11046666667,10.5297333333,14.5301333333,48.6190666667,36.0632,12.57
663.91,8.65086666666,55.8978,37.6965333333,51.4821333333,34.1405333333,9.10726666667,10.5661333333,14.5222,48.5761,36.0192666667,12.5654666667
664.24,8.63860000001,56.0932,37.8980666666,51.6967333334,34.3011333333,9.09279999999,10.6714,14.5898666666,48.7360666667,36.1396666667,12.6416666667
664.57,8.71273333333,56.0885333333,37.9504666667,51.7176666667,34.3525333333,9.16106666667,10.7623333333,14.6720666667,48.7523666667,36.1414,12.7317333333
664.89,8.57900000001,55.9840666667,37.8088,51.5949333333,34.1708,8.99380000001,10.6282,14.51,48.6527,35.9944,12.5578
665.22,8.50519999999,55.9810666667,37.8031333333,51.6862,34.0974666667,8.9398,10.5919333333,14.3748,48.647,36.0296666667,12.4894
665.55,8.4932,56.0658666667,37.9039333333,51.8211333334,34.1601333333,8.93213333333,10.6347333333,14.4211333334,48.7890666667,36.0843333333,12.4506666667
665.87,8.51300000001,56.0512666667,37.8584,51.7647333333,34.1552,8.89113333333,10.6266,14.4014666667,48.7199666667,35.9946,12.3718666667
666.20,8.48399999999,56.0708666667,37.8023333333,51.7693333333,34.0496666667,8.9018,10.5174666667,14.3776,48.6569333334,35.9521333333,12.3248
666.53,8.25473333334,55.9958,37.5952,51.5859333334,33.8879333333,8.6988,10.3112,14.2919333333,48.5786333333,35.8007333333,12.1229333333
666.86,8.17753333333,55.861,37.5268666667,51.5204,33.8137333333,8.55386666667,10.2144666667,14.2220666667,48.4687,35.6662666667,12.0353333333
667.18,8.27606666667,55.7865333333,37.5056666667,51.4243333333,33.8054,8.61333333333,10.2432666667,14.2474,48.4031666667,35.5666666667,12.0937333333
667.51,8.27733333333,56.0104666667,37.6092,51.6079333333,33.9044,8.6844,10.309,14.2968,48.586,35.7008666667,12.0903333333
667.84,8.30766666667,56.0394666667,37.5601333333,51.6003333334,33.9312,8.70406666667,10.3544,14.3406,48.6119666667,35.7205333333,12.1052666667
668.16,8.38379999999,56.0339333333,37.5808,51.6034,33.9710666667,8.77733333333,10.4138,14.4534,48.5766666667,35.7380666667,12.1767333333
668.49,8.44566666666,56.0651333333,37.6238,51.7080666667,34.01,8.8892,10.4627333333,14.5497333333,48.6649666667,35.8320666667,12.2156666667
668.82,8.49373333333,55.9557333333,37.5954666667,51.5810666667,33.9842,8.88633333333,10.4728,14.598,48.6577666667,35.7633333333,12.2671333333
669.14,8.55560000001,56.1042666667,37.728,51.7432666667,34.123,8.95193333333,10.5058666667,14.6961333333,48.7937,35.8771333333,12.3511333334
669.47,8.48680000001,56.1149333333,37.7522,51.7021333333,33.9954666667,8.92206666667,10.4604666667,14.6568,48.8095333333,35.9185333333,12.2984
669.80,8.55899999999,56.1418,37.8434666667,51.695,34.0462,8.89093333333,10.5614,14.7794,48.8392333333,36.0172666667,12.3504
670.13,8.71466666666,56.2086,37.9944,51.8324666667,34.1825333333,8.99393333333,10.7099333333,14.8121333333,48.8802,36.1301333333,12.4892
670.45,8.77320000001,56.2988666667,38.0313333333,51.9110666667,34.2290666667,9.08746666667,10.7933333333,14.8576,48.9498333333,36.2132,12.5112666667
670.78,8.66773333334,56.2056666667,37.9654,51.8534666667,34.0948666667,8.98813333333,10.7082,14.7267333333,48.8414666667,36.2712,12.3902666667
671.10,8.57326666667,56.0261333333,37.7795333333,51.6956,33.9300666667,8.84806666667,10.531,14.6230666667,48.6601,36.0598666667,12.3434666667
671.43,8.54106666667,56.0024666667,37.8143333334,51.7006666667,33.9162,8.84086666667,10.3935333333,14.6081333333,48.6716333333,36.0069333333,12.318
671.76,8.40866666667,56.0916666666,37.9022666667,51.7937333333,33.829,8.69846666667,10.27,14.4584666667,48.7598333333,35.9918,12.1626
672.08,8.35133333334,56.1126,37.8684,51.7808666667,33.8774666667,8.69866666667,10.2212,14.4134666667,48.7070666667,35.9731333333,12.1379333333
672.41,8.38053333333,56.2146,37.9537333333,51.9348,33.9414,8.77013333333,10.2810666667,14.4453333333,48.8163666667,36.0503333334,12.1767333333
672.74,8.41199999999,56.1266666667,37.8914,51.7534666667,33.8541333333,8.7608,10.2486,14.3940666667,48.6456,36.0548666667,12.1988666667
673.06,8.57540000001,56.1633333333,38.0291333333,51.9105333333,34.0516,8.89833333333,10.3952666667,14.5127333333,48.7552333333,36.1332666667,12.4282666667
673.39,8.513,56.0832,38.0121333333,51.8746666667,34.0547333333,8.92566666667,10.3152,14.3590666667,48.6922333333,36.0140666667,12.4040666667
673.72,8.48933333334,55.9782666667,37.967,51.8281333333,33.9598,8.89906666667,10.2178,14.3124666667,48.6351333333,36.0039333333,12.3736666666
674.04,8.4128,56.0042,37.9927333333,51.8826666667,33.9996666667,8.80326666667,10.1244666667,14.2125333333,48.6888,35.9678,12.3920666667
674.37,8.42706666667,56.1221333333,38.0927333333,52.0158666667,34.0598,8.79266666667,10.1518666667,14.1897333333,48.8416,35.9062,12.3937333334
674.69,8.59966666667,56.3876,38.4343333333,52.3475333333,34.3369333333,8.93993333333,10.3702666667,14.352,49.1961,36.1452,12.5776666667
675.02,8.61626666667,56.4166666667,38.4573333333,52.3726,34.3194,8.93693333333,10.3628666667,14.3128,49.2211666667,36.1684,12.5701333333
675.35,8.71486666666,56.3949333333,38.4414,52.4118666667,34.3889333333,8.98713333333,10.3598666667,14.3334,49.2244666667,36.2224666667,12.5874666667
675.67,8.79066666667,56.3827333333,38.5319333333,52.3968,34.4009333333,9.00306666667,10.3925333333,14.3362666667,49.2688666667,36.3078,12.6073333333
676.00,8.84933333334,56.4144666667,38.5506666667,52.4627333333,34.422,9.08886666667,10.4142666667,14.4432666667,49.3066,36.435,12.6696666667
676.32,8.77993333333,56.3814666667,38.5346666667,52.465,34.4145333334,9.0502,10.4461333333,14.4237333333,49.3596,36.3696,12.6632
676.65,8.67433333332,56.2789333333,38.4122666667,52.3469333333,34.2308,8.96853333333,10.297,14.328,49.2345666667,36.2778666667,12.5302666667
676.97,8.56906666667,56.4076666667,38.4064666667,52.4370666667,34.1224,8.8684,10.2053333333,14.3142666666,49.4078666667,36.3694,12.5134
677.30,8.66799999999,56.5773333333,38.5732666667,52.6020666667,34.3143333333,8.97953333333,10.3455333333,14.4522666667,49.6545,36.535,12.7255333333
677.63,8.7698,56.5868666667,38.6961333333,52.6762,34.2925333333,9.08926666667,10.4580666667,14.5240666667,49.6253,36.6096,12.7507333333
677.95,8.86520000001,56.6936,38.7772666667,52.6588,34.3613333334,9.27093333333,10.535,14.6669333333,49.6790333333,36.7366666667,12.9018
678.28,8.86446666667,56.7112,38.7345333333,52.6374666667,34.3210666667,9.35706666666,10.4724666667,14.6920666667,49.6185666667,36.7228666666,12.9128666667
678.60,8.89013333334,56.6776666667,38.7504,52.5535333333,34.3172,9.42886666667,10.5069333333,14.7313333333,49.5867666667,36.7352,12.907
678.93,8.86293333333,56.6414,38.7139333333,52.4528,34.2612,9.41753333333,10.5656,14.7365333333,49.5400333334,36.7128666667,12.94
679.25,8.80746666667,56.7256,38.6711333333,52.4099333333,34.1872,9.37193333334,10.5110666667,14.7002,49.5912,36.6307333333,12.9018
679.58,8.67373333333,56.7772,38.653,52.3926666666,34.1043333333,9.25753333333,10.4552666667,14.5684,49.5059333333,36.5006666667,12.8442666667
679.90,8.60940000001,56.8498666667,38.6871333333,52.4728666666,34.0818,9.19866666667,10.3998,14.4763333333,49.5768333333,36.4881333333,12.7735333333
680.23,8.70606666667,56.9499333333,38.7816666667,52.571,34.1721333333,9.3086,10.5216,14.5587333333,49.5990333333,36.5664,12.8565333333
680.55,8.80826666666,56.8126,38.753,52.5232,34.1948666667,9.36033333333,10.5558666667,14.6156,49.5157666667,36.4739333333,12.9186666667
680.88,8.73793333334,56.819,38.7022666667,52.455,34.1106666667,9.29793333333,10.4560666667,14.6081333333,49.4441,36.3978666667,12.8119333334
681.20,8.78706666666,56.7793333333,38.6216666667,52.3472666667,34.0868666666,9.267,10.5019333333,14.6358666667,49.4487,36.3344,12.9084666667
681.53,8.83953333333,56.7912666667,38.6568666667,52.4002,34.1770666667,9.25199999999,10.5622666667,14.6899333333,49.5265,36.3775333333,12.9364666667
681.85,8.82346666666,56.6793333333,38.6164666667,52.3086,34.1145333333,9.19886666667,10.6170666667,14.6896666667,49.4283666667,36.3707333333,12.9029333333
682.18,8.83466666667,56.6444,38.6364666667,52.3700666667,34.1094666667,9.17813333333,10.6452666667,14.6944,49.4433333333,36.3382666666,12.943
682.50,8.84606666666,56.7540666667,38.7396,52.5176666667,34.1887333333,9.17726666667,10.6288666667,14.7178,49.5467,36.3872,12.9837333333
682.83,8.89873333333,56.7320666667,38.7676,52.5530666667,34.2240666667,9.20733333334,10.7181333333,14.7986666667,49.5005333333,36.4394,13.0769333333
683.15,8.96773333333,56.6018666667,38.7263333334,52.4224666667,34.2382666667,9.21653333333,10.7320666667,14.8428666667,49.5085333333,36.4286666667,13.1068666667
683.48,9.02933333333,56.6077333333,38.7428,52.4338666667,34.2154666667,9.27373333333,10.7552,14.8977333333,49.5080333333,36.4454666667,13.1587333333
683.80,8.99386666667,56.6587333334,38.7154666667,52.4854666667,34.1909333333,9.17353333333,10.6761333333,14.842,49.5743333333,36.4318,13.0718666667
684.13,9.03373333333,56.7218,38.6882666667,52.4844,34.2418,9.25400000001,10.7561333333,14.8253333333,49.5034,36.5032666666,13.0961333334
684.45,8.98499999999,56.5197333333,38.5716666667,52.3949333333,34.144,9.22586666667,10.7667333333,14.6752,49.4122333333,36.4202,13.0122
684.78,9.00093333333,56.5964,38.6299333333,52.4091333333,34.2204666667,9.37999999999,10.7577333333,14.6896,49.4675333333,36.5685333333,12.967
685.10,8.91419999999,56.5766,38.5914,52.3628,34.1571333333,9.31286666667,10.6794,14.6196666667,49.4031666667,36.5176666667,12.8654
685.43,8.84373333333,56.5114666667,38.5473333333,52.3191333333,34.1039333333,9.25673333333,10.5816,14.5544666667,49.4025666667,36.4012,12.8063333333
685.75,8.78046666666,56.6595333333,38.5218666667,52.342,34.1104666667,9.19006666666,10.5432666667,14.5211333333,49.4707,36.465,12.7432
686.08,8.82340000001,56.5554,38.4945333333,52.2421333333,34.0831333333,9.28246666667,10.5931333333,14.5612666667,49.4886,36.4528,12.7545333333
686.40,8.88026666667,56.5590666667,38.4598,52.1975333333,34.1428,9.31973333334,10.5820666667,14.5642666667,49.5608333333,36.4315333333,12.7168
686.72,8.82113333333,56.6753333333,38.503,52.2328,34.1550666667,9.30260000001,10.4938666667,14.5544,49.5547333333,36.5004,12.6369333333
687.05,8.71446666666,56.6207333333,38.4463333333,52.2098,34.1464,9.24886666667,10.3658,14.4980666667,49.5025333333,36.5373333333,12.5373333333
687.37,8.87319999999,56.692,38.6322666667,52.2790666667,34.2862,9.46773333333,10.5660666667,14.6963333333,49.6031333333,36.6567333333,12.7141333333
687.70,9.01840000001,56.8392,38.842,52.4069333333,34.4423333333,9.66693333334,10.7096666667,14.9056,49.7963333333,36.8016666666,12.8077333333
688.02,9.08546666667,57.0232,38.9188,52.4916666667,34.5041333333,9.78806666666,10.824,15.0166,49.9314,36.8842666667,12.9134666667
688.34,9.04193333333,57.0888666667,38.9139333334,52.583,34.4128,9.69813333333,10.787,14.9836666667,49.9906666667,36.8599333333,12.9236
688.67,8.99193333333,56.9882,38.8379333333,52.5408,34.278,9.62653333334,10.7145333333,14.9264,49.9145666667,36.8236,12.9463333333
688.99,9.1234,57.0655333333,38.859,52.5591333333,34.3164,9.70713333333,10.755,14.9346,49.9705333333,36.9320666667,13.0213333333
689.32,9.28393333333,57.1396,39.0372666667,52.7215333333,34.4205333333,9.90846666668,10.8584,15.0512,50.0489333334,37.0298666667,13.2178
689.64,9.27486666666,57.2730666667,39.0779333333,52.9274666667,34.4343333333,9.84646666666,10.7964666667,15.02,50.1284666667,37.075,13.2620666667
