wavelength,Back_PooWhif,Belly_PooWhif,Breast_PooWhif,Crissum_PooWhif,Crown_PooWhif,DorTail_PooWhif,Patch10_PooWhif,Patch11_PooWhif,Patch12_PooWhif,Rump_PooWhif,Throat_PooWhif,WingTip_PooWhif
401.80,9.03946666666,30.4573333333,5.03746666667,16.3511333333,9.23393333335,7.57383333333,16.8994,6.32913333333,29.5592,10.2297333333,11.6646666667,9.12143333333
402.16,9.02473333333,30.5577333333,5.03173333333,16.4171333334,9.26286666666,7.5935,16.9569333333,6.33253333333,29.6299666667,10.2242666667,11.6858666667,9.1013
402.52,8.99893333333,30.5798666667,4.99246666667,16.4352,9.27173333334,7.58083333333,16.9694666667,6.32046666667,29.6007333333,10.2069333333,11.6893333334,9.09476666667
402.88,9.01363333334,30.6716666667,5.031,16.4798666667,9.28299999999,7.63256666667,17.0804666667,6.30013333333,29.6555,10.203,11.6931333333,9.06776666667
403.24,8.99886666667,30.7853333333,5.0104,16.4736,9.25120000001,7.56386666667,17.1067333333,6.30033333333,29.6877666667,10.2014,11.6636666667,9.02763333333
403.60,8.94593333333,30.77,4.96273333333,16.4138,9.16793333333,7.4815,17.0702666667,6.2314,29.5941666667,10.1336666667,11.6238,8.98353333333
403.95,8.98593333334,30.8768666667,4.97273333333,16.4774666667,9.20633333333,7.47413333333,17.1544666667,6.2314,29.6122666667,10.1760666667,11.646,9.0423
404.31,8.96869999999,30.9238666667,4.9638,16.4882666667,9.17019999999,7.43493333333,17.1715333333,6.21106666667,29.6233666667,10.1564666667,11.633,9.03156666667
404.67,9.00780000001,30.993,4.96486666667,16.5507333333,9.18206666666,7.45763333333,17.1834,6.23793333333,29.6341,10.1694,11.6618,9.04156666667
405.03,9.00803333333,31.0187333333,4.936,16.5526666667,9.18053333334,7.45346666667,17.1678,6.23426666667,29.6341,10.181,11.6930666667,9.04146666667
405.39,8.94946666667,31.0128,4.889,16.5199333333,9.14953333333,7.37713333333,17.1368666667,6.18886666667,29.5227333333,10.1038,11.628,8.98363333333
405.75,9.03576666667,31.1492666667,5.02973333333,16.6393333333,9.26420000001,7.49143333333,17.2905333333,6.263,29.5961333333,10.2134,11.7458,9.10933333333
406.11,9.00103333334,31.1618666667,4.97426666667,16.6327333333,9.23660000001,7.42306666667,17.2848666667,6.22066666667,29.5813666667,10.1762,11.7247333333,9.06643333333
406.47,8.9917,31.1911333333,4.9586,16.6561333333,9.24973333333,7.38766666667,17.283,6.20466666667,29.5561333333,10.1928666667,11.7134666667,9.0354
406.83,9.00119999999,31.2496666667,4.96273333333,16.6644,9.27093333333,7.3322,17.3002666667,6.2464,29.5614666667,10.2005333333,11.7444,9.0595
407.19,9.14469999999,31.3488,5.10333333333,16.7898666667,9.40586666667,7.4636,17.4191333333,6.35953333333,29.6259666667,10.3134666667,11.8706,9.20906666666
407.55,9.23343333334,31.4316666667,5.16953333333,16.872,9.51253333333,7.54173333334,17.5022,6.4352,29.6730666667,10.4077333333,11.9159333333,9.26120000001
407.90,9.22966666667,31.4648,5.17433333334,16.8758666667,9.53113333333,7.5351,17.5180666667,6.45933333333,29.7024666667,10.4214666667,11.9388666667,9.2493
408.26,9.20503333333,31.5075333333,5.11733333333,16.8698,9.5132,7.50456666667,17.5225333334,6.40926666667,29.6890333333,10.3772,11.9258,9.213
408.62,9.22570000001,31.6464,5.14893333333,16.924,9.57833333333,7.54506666667,17.6237333333,6.44693333333,29.7674,10.4148,11.9822666667,9.25516666666
408.98,9.27546666667,31.7958666667,5.18906666667,17.0102,9.64013333333,7.54763333333,17.7099333333,6.4906,29.8536,10.4533333333,12.026,9.29953333333
409.34,9.30193333333,31.8802666667,5.20106666667,17.0498,9.65339999999,7.5809,17.7537333333,6.4982,29.8882333333,10.4896,12.0582666667,9.36386666667
409.70,9.26006666667,31.895,5.15586666667,17.0253333333,9.59786666666,7.5302,17.7344,6.444,29.8867333333,10.4511333333,12.0017333333,9.30293333333
410.06,9.27433333334,31.9809333333,5.17773333333,17.0367333333,9.59606666667,7.53726666667,17.7696666667,6.4318,29.8806666667,10.457,11.999,9.2993
410.42,9.25953333333,32.0648,5.16213333333,17.0266,9.56573333333,7.50616666667,17.793,6.43853333334,29.895,10.4368,11.9712666667,9.2936
410.77,9.26936666666,32.0845333333,5.15113333333,17.0569333333,9.57093333334,7.49296666667,17.8067333334,6.43853333333,29.9046,10.4580666667,11.9352666667,9.2735
411.13,9.18243333333,32.0932666667,5.05426666667,17.0119333333,9.5184,7.3988,17.771,6.35606666667,29.9004666667,10.3766666667,11.8686,9.189
411.49,9.14383333333,32.1746666667,5.01166666667,17.0420666667,9.48419999999,7.37716666667,17.795,6.31453333333,29.9412,10.348,11.8434,9.15296666667
411.85,9.08713333333,32.1862,4.986,17.0312,9.42753333333,7.33653333334,17.7734,6.26153333333,29.8874,10.3038,11.7794666667,9.10386666667
412.21,9.11069999999,32.2362,5.02433333333,17.0709333333,9.46933333333,7.3689,17.8213333333,6.29733333333,29.8964333333,10.3504666667,11.8004,9.1293
412.57,9.16983333334,32.323,5.08226666667,17.1376666667,9.49226666668,7.4138,17.9055333333,6.33186666667,29.9364666667,10.4136666667,11.8419333333,9.20526666667
412.92,9.21620000001,32.3919333333,5.15753333333,17.1866,9.5104,7.48296666667,18.0008,6.35686666667,29.9370333333,10.4618666667,11.8703333333,9.23176666667
413.28,9.25023333333,32.4845333333,5.1916,17.2517333333,9.51459999999,7.50216666667,18.0565333333,6.3654,30.0007666667,10.4716666667,11.8925333333,9.22906666667
413.64,9.37016666667,32.6113333333,5.27166666667,17.3628666667,9.64719999999,7.57853333333,18.175,6.48506666667,30.0703,10.5816666667,12.0081333333,9.3219
414.00,9.47539999999,32.7538666667,5.33853333333,17.5001333333,9.74006666665,7.64453333333,18.2828,6.54653333333,30.2017,10.6938666667,12.0979333333,9.42513333333
414.36,9.49663333334,32.9119333333,5.3788,17.5920666667,9.74773333333,7.67963333333,18.372,6.56053333333,30.2925333333,10.7505333333,12.155,9.45289999999
414.72,9.44783333333,32.9645333333,5.32006666667,17.5603333333,9.69773333333,7.66126666667,18.372,6.503,30.2686666667,10.6964666667,12.1318666667,9.41203333334
415.07,9.43496666667,33.013,5.30833333333,17.5785333333,9.6472,7.63673333333,18.3986,6.49173333333,30.264,10.6806,12.0976,9.39996666667
415.43,9.46883333333,33.0891333333,5.35253333333,17.6172,9.66993333333,7.6508,18.4414,6.507,30.2984666667,10.7018,12.1352666667,9.41593333334
415.79,9.53823333334,33.2252666667,5.4062,17.7076666667,9.7444,7.68253333333,18.5170666667,6.56306666667,30.3861666667,10.7422666667,12.1995333333,9.4569
416.15,9.52533333333,33.3316666667,5.40846666667,17.7564666667,9.76793333334,7.6979,18.5762,6.5688,30.4637333333,10.7680666667,12.22,9.48906666667
416.51,9.40949999999,33.2885333333,5.27653333333,17.6496666667,9.64679999999,7.54453333333,18.4704666667,6.44626666667,30.3908,10.6332,12.1028,9.3282
416.86,9.32973333333,33.2714,5.18006666666,17.5998,9.57780000001,7.4688,18.4083333333,6.38846666667,30.3316333333,10.5586666667,12.0362666667,9.25156666667
417.22,9.29516666667,33.2907333333,5.1526,17.5689333333,9.5544,7.43586666667,18.4046666667,6.36793333333,30.3209333333,10.5551333333,12.0207333333,9.22046666667
417.58,9.19073333334,33.2691333333,5.05673333334,17.5046,9.46400000001,7.3442,18.3301333333,6.2726,30.2493,10.4444,11.9260666667,9.1484
417.94,9.1538,33.289,5.03206666667,17.4742666667,9.43406666667,7.33616666667,18.3230666667,6.25273333333,30.2052,10.419,11.8922666667,9.1223
418.29,9.15176666666,33.2426666667,5.02506666667,17.4757333333,9.44933333334,7.3326,18.3074666667,6.25106666667,30.1617333333,10.3975333333,11.8959333333,9.12456666667
418.65,9.16916666667,33.2576666667,5.0496,17.5132666667,9.47473333333,7.35473333333,18.3291333333,6.26766666667,30.1613333333,10.4196666667,11.9108,9.16206666667
419.01,9.17193333333,33.2876666667,5.05866666667,17.5092666667,9.48313333333,7.36316666667,18.329,6.2726,30.1430333333,10.4197333333,11.9357333333,9.15763333333
419.37,9.15323333334,33.3216666667,5.0396,17.5048666666,9.47946666668,7.35763333334,18.3147333333,6.243,30.1145333333,10.3982666667,11.9237333333,9.14206666667
419.73,9.15249999999,33.3563333333,5.02353333333,17.5222,9.46626666667,7.3619,18.3342,6.26066666667,30.1102333333,10.417,11.9408,9.13216666667
420.08,9.17449999999,33.378,5.0262,17.5216,9.46473333333,7.3655,18.3195333333,6.26246666667,30.0874666667,10.4109333333,11.9404,9.12936666667
420.44,9.20753333334,33.3973333333,5.06926666667,17.5516666667,9.50659999999,7.42236666666,18.3406,6.3014,30.0730666666,10.4521333333,11.9653333333,9.17133333333
420.80,9.27039999999,33.5086,5.12973333333,17.6201333333,9.56146666665,7.4573,18.4023333333,6.33993333333,30.1315666667,10.5083333333,12.0280666667,9.22979999999
421.16,9.29726666667,33.5599333333,5.1492,17.6648666667,9.59526666667,7.47033333333,18.4436,6.365,30.1286666667,10.525,12.0444666667,9.25946666667
421.51,9.29846666667,33.6115333334,5.15466666667,17.6954,9.59599999999,7.48096666667,18.4647333333,6.37126666667,30.1136333333,10.5354,12.0425333333,9.25896666667
421.87,9.31023333333,33.6402,5.1672,17.7088666667,9.58799999999,7.46556666667,18.4691333333,6.36766666667,30.1163,10.5288666667,12.0489333333,9.25939999999
422.23,9.33476666666,33.7272,5.20033333333,17.7293333333,9.61300000001,7.4747,18.5,6.39053333333,30.1270333333,10.5483333333,12.0542666667,9.28030000001
422.58,9.33126666667,33.7872666667,5.187,17.7460666667,9.59953333333,7.45773333334,18.5098,6.37486666667,30.1154,10.5479333333,12.0392,9.26329999999
422.94,9.34179999999,33.8360666667,5.1772,17.7825333333,9.61286666667,7.45523333333,18.5349333333,6.37833333333,30.1135333333,10.5590666667,12.0360666667,9.26606666667
423.30,9.33843333334,33.855,5.15813333333,17.7942666666,9.60646666667,7.43633333333,18.5478666667,6.3868,30.0994,10.5452,12.0204666667,9.26356666667
423.66,9.32873333333,33.8960666667,5.15193333333,17.8058,9.60546666667,7.4348,18.5508666667,6.35606666666,30.0868333333,10.5372666667,12.0084,9.27283333333
424.01,9.31386666666,33.9304666667,5.14653333333,17.8166,9.59780000001,7.42016666667,18.5748666667,6.33866666667,30.0635333333,10.5171333333,12.0025333333,9.25163333333
424.37,9.31553333334,34.0151333333,5.15266666667,17.8647333333,9.61180000001,7.4163,18.6112666667,6.32953333333,30.1052666667,10.5188,12.0116,9.25123333334
424.73,9.27833333333,34.0149333333,5.12333333333,17.8658,9.5936,7.4001,18.6076,6.30373333333,30.0807666667,10.4873333333,11.9786666667,9.21613333333
425.08,9.28200000001,34.0481333333,5.13066666667,17.8919333333,9.59520000001,7.40906666667,18.6237333333,6.2978,30.0737333333,10.4957333333,11.9881333333,9.2092
425.44,9.33493333333,34.1305333333,5.17953333333,17.9542,9.63066666667,7.45083333333,18.688,6.33613333333,30.1409333333,10.5340666667,12.0447333333,9.24993333333
425.80,9.33346666667,34.1876,5.18553333333,17.9900666667,9.65746666666,7.46786666667,18.7335333333,6.34673333333,30.1609333333,10.5421333333,12.0665333333,9.24540000001
426.16,9.37649999999,34.2813333333,5.21073333333,18.0524,9.6972,7.52133333333,18.8112666667,6.36886666667,30.2177666667,10.5832666667,12.1177333333,9.26603333333
426.51,9.43543333333,34.3677333333,5.2698,18.1212666667,9.75146666667,7.56223333333,18.8939333333,6.4224,30.2837666667,10.6188666667,12.1853333333,9.31216666667
426.87,9.48183333333,34.474,5.3416,18.2023333333,9.80699999999,7.60203333333,18.9900666667,6.46973333333,30.3650666667,10.6651333333,12.2527333333,9.35879999999
427.23,9.52846666667,34.5986,5.40506666667,18.286,9.8474,7.6483,19.079,6.50953333333,30.4368333333,10.7323333333,12.3156,9.41290000001
427.58,9.54859999999,34.6542,5.42666666667,18.3322666667,9.87473333332,7.6369,19.1539333333,6.53546666667,30.4405666667,10.743,12.3426,9.42226666667
427.94,9.58403333333,34.7824,5.46393333333,18.4122,9.90713333332,7.6456,19.2223333333,6.55653333333,30.5078666667,10.7912666667,12.3766,9.44079999999
428.30,9.61616666667,34.8530666667,5.49113333333,18.4666666667,9.93866666667,7.6767,19.316,6.60233333333,30.5249,10.8176666667,12.4244,9.47646666667
428.65,9.62320000001,34.9095333333,5.47393333333,18.478,9.93973333333,7.6661,19.3512666667,6.59046666667,30.5533333333,10.8076,12.4420666667,9.48136666667
429.01,9.61923333333,35.0406666667,5.47633333333,18.5247333333,9.95426666667,7.64126666667,19.3996666667,6.5808,30.6281333333,10.7983333333,12.4492,9.48613333333
429.37,9.59146666667,35.0986666667,5.4392,18.5180666667,9.9352,7.59766666667,19.4404666667,6.55006666667,30.6122333333,10.7951333333,12.4180666667,9.44609999999
429.72,9.60533333334,35.1544666667,5.45313333334,18.5562,9.9618,7.60686666667,19.4798,6.57253333333,30.5990333333,10.814,12.4318666667,9.48466666667
430.08,9.60176666667,35.1580666667,5.4306,18.5777333333,9.94373333333,7.56716666667,19.4846666667,6.5636,30.6081333333,10.7906666667,12.4162666667,9.47906666666
430.44,9.62456666667,35.2670666667,5.45433333333,18.6526666667,9.97593333333,7.61613333333,19.5511333333,6.57473333333,30.6556666666,10.8428666667,12.436,9.51463333333
430.79,9.61686666666,35.3174,5.442,18.6639333333,9.97233333333,7.62593333333,19.5528,6.55066666667,30.6356333333,10.8448,12.4113333333,9.5028
431.15,9.58249999999,35.3467333333,5.38746666667,18.663,9.94046666667,7.59486666667,19.5545333333,6.5188,30.6047666667,10.8218,12.3801333333,9.4526
431.50,9.57539999999,35.3814666667,5.37293333333,18.6692,9.9252,7.57926666667,19.5604666666,6.50153333333,30.6298,10.8164666667,12.3503333333,9.44223333333
431.86,9.5676,35.4159333333,5.36013333333,18.6829333333,9.9286,7.5802,19.5913333333,6.50366666667,30.6416333333,10.8246,12.3467333333,9.46020000001
432.22,9.56313333334,35.4407333333,5.3486,18.6848666667,9.90566666668,7.5507,19.5862666667,6.4904,30.6108666667,10.8110666667,12.3366,9.44933333333
432.57,9.61323333334,35.5256666667,5.41,18.7659333333,9.96033333332,7.6201,19.6582666667,6.54553333333,30.6302333333,10.8874,12.3697333333,9.49956666666
432.93,9.64713333333,35.5712666667,5.42846666667,18.8075333333,9.98039999999,7.65433333333,19.71,6.59246666667,30.6448,10.9224666667,12.4048,9.52803333334
433.29,9.64283333333,35.5883333333,5.42666666667,18.8254666667,9.98726666668,7.64713333333,19.7255333333,6.6082,30.6217666667,10.9351333333,12.4048666667,9.56013333333
433.64,9.6545,35.6386666667,5.41386666667,18.8600666667,9.987,7.64366666666,19.7620666667,6.6084,30.6440666667,10.9438666667,12.4046666667,9.53600000001
434.00,9.59596666666,35.6565333333,5.38146666667,18.8583333333,9.9482,7.60866666667,19.7500666667,6.57006666667,30.5944333333,10.9222,12.3714,9.50730000001
434.35,9.60423333333,35.6978666667,5.38966666667,18.853,9.95373333335,7.5957,19.7828,6.58046666666,30.5787666667,10.9197333333,12.3933333333,9.49993333333
434.71,9.5899,35.7460666667,5.36866666667,18.8784,9.94273333333,7.5934,19.8084666667,6.57813333333,30.5740333333,10.9093333333,12.3995333333,9.49723333334
435.07,9.63983333334,35.7993333333,5.42033333334,18.9225333333,9.98693333332,7.62373333333,19.8579333333,6.61393333333,30.6033,10.9380666667,12.4341333333,9.54086666666
435.42,9.6489,35.8858,5.43733333333,18.9776,9.99893333333,7.65186666667,19.9105333333,6.64386666667,30.6261,10.9576666667,12.4801333333,9.55256666667
