wavelength,Back_DigCyaf,Belly_DigCyaf,Breast_DigCyaf,Crissum_DigCyaf,Crown_DigCyaf,DorTail_DigCyaf,Patch10_DigCyaf,Rump_DigCyaf,Throat_DigCyaf,WingTip_DigCyaf
825.09,12.3359333333,14.4670666667,10.9518666667,13.3235333333,13.0929333333,13.9344066667,5.71466666667,10.1787333333,13.9668666667,17.5634666666
825.39,12.1604,13.9024666666,10.7584,13.1771333333,13.0903333334,13.5110333333,5.44513333334,9.9186,13.7358666667,17.2620666667
825.70,11.8118,13.2901333333,10.4452666667,12.7347333333,12.7998,13.3015033333,4.93606666667,9.66286666667,13.3224666667,16.7405333333
826.00,11.8756666667,13.3776666667,10.4920666667,12.856,12.9486,13.6671966667,5.18693333333,9.87046666667,13.3297333333,16.9182
826.30,12.0370666667,13.4278666667,10.6198666667,12.9932666667,12.9326666667,13.6322333333,5.40806666667,10.0492,13.6356,17.1693333333
826.61,11.8143333333,13.2992666667,10.3975333333,12.8674,12.7008,13.4640533333,5.30686666667,9.9242,13.4848,17.0871333333
826.91,11.3165333333,12.9354666667,9.96553333333,12.4494,12.3649333333,12.9680933333,4.81426666667,9.58286666667,13.1266666667,16.7277333333
827.21,11.8812666667,13.6283333333,10.5611333333,13.1702,13.1469333333,13.5975433333,5.27673333334,10.2504666667,13.8885333333,17.4840666667
827.51,11.6636666667,13.5039333333,10.462,13.0875333333,13.0676,13.45723,5.15953333333,10.2120666667,13.9284,17.5134
827.82,11.5544,13.3045333333,10.3974,12.8350666667,12.8926666667,12.99631,4.84246666667,10.068,13.6503333333,17.2822
828.12,11.0879333333,13.0640666667,10.2714666667,12.6211333333,12.4472,12.74422,4.59060000001,9.77186666667,13.4333333333,17.0858
828.42,10.0578,12.0029333333,9.37886666668,11.5869333333,11.5361333333,11.6020766667,4.01946666667,9.04140000002,12.4002,16.0545333333
828.72,8.52986666667,10.6736,7.86373333334,9.86226666666,9.82720000001,10.04037,2.4994,7.7136,10.8891333333,14.7258666667
829.02,8.00559999999,10.491,7.16046666667,9.2566,9.25106666665,9.28438,2.06866666667,7.4678,10.524,14.524
829.33,6.60566666665,9.35280000001,5.72046666665,7.67406666667,7.94253333334,7.60107666667,0.757066666667,6.12946666666,9.36493333332,13.0158
829.63,5.3292,8.56466666667,4.47813333333,6.17353333332,6.6802,6.30591,-0.634933333335,4.87673333333,7.99053333333,11.6852666667
829.93,4.56606666666,7.79893333335,4.12666666666,5.05773333333,5.94426666667,5.34186666666,-1.2738,4.20113333333,7.21786666668,10.9422666667
830.23,5.68286666666,8.52033333333,4.92679999999,5.57726666665,6.24406666666,6.01302333334,-0.430933333335,4.813,8.04873333333,11.5691333333
830.54,3.59379999999,5.87200000001,2.68426666668,2.79039999999,3.31133333333,3.69835333333,-2.52526666667,2.64893333334,5.81019999999,8.75940000001
830.84,2.91153333334,5.34079999999,1.84520000001,1.77080000001,2.0212,2.88597333334,-3.42140000001,1.58566666666,5.09033333333,7.85353333333
831.14,2.95666666667,5.50853333334,1.82660000001,2.09040000001,2.34466666667,3.26937,-2.87200000001,1.47833333333,5.43313333333,8.56879999999
831.44,3.12806666666,5.31700000001,2.15226666667,2.65380000001,3.11893333334,3.93259666666,-2.36206666667,2.13400000001,6.09213333332,9.0834
831.74,4.58973333333,7.16246666667,4.07706666667,4.32480000001,5.21373333335,6.18932333334,-0.512799999999,4.12826666667,8.0598,10.6068
832.04,5.01600000001,7.496,4.48966666667,5.19146666665,6.14020000001,6.79910000001,0.183333333333,4.4498,8.46893333335,11.1643333333
832.35,6.12346666667,8.31833333334,5.58033333333,6.50300000001,7.39573333333,7.70762999999,1.48826666666,5.1338,9.43459999999,11.9421333333
832.65,7.12566666667,9.28393333335,6.57066666668,7.55053333334,8.37946666668,8.49223333333,2.54873333333,6.09806666666,10.4624666667,13.0456666667
832.95,7.98953333333,10.0741333333,7.35080000001,8.58333333333,9.02220000001,9.34941333332,3.3172,6.9764,11.1454,13.9398
833.25,7.92813333333,9.96953333334,7.03226666665,8.86046666666,8.95786666667,9.29068,3.12606666667,6.69706666665,11.1456666667,14.0584
833.55,7.19926666667,9.72186666667,6.71926666667,8.54546666667,8.65673333334,8.92737999999,2.68066666667,6.12806666667,10.7521333333,13.6084666667
833.85,6.90520000001,9.81533333334,6.644,8.51946666666,8.70699999999,9.06819,2.57466666667,5.888,10.7475333333,13.8050666667
834.16,6.89173333334,9.74966666666,6.90866666667,8.51199999999,9.08013333333,9.25362333333,2.796,6.14906666667,10.7622666667,13.8452
834.46,5.9454,8.90966666668,6.07026666667,7.54113333333,8.00113333335,8.26911666667,1.53893333333,5.298,9.89213333332,12.6746666667
834.76,6.49066666667,9.63946666665,6.36166666667,7.88033333333,8.29080000001,8.41532,1.81773333333,5.6934,10.2842,13.1574
835.06,5.14666666667,8.18673333335,4.77466666667,6.18733333333,6.65406666665,6.83123333333,0.0945333333346,3.99873333333,8.67246666667,11.5420666667
835.36,4.05873333333,7.5906,3.81266666666,5.1746,5.68786666667,5.87845999999,-0.944466666667,2.92266666667,7.98766666666,10.2943333333
835.66,2.6488,6.27453333333,2.30113333333,3.5516,4.11386666666,4.25715,-2.64893333333,1.10246666666,6.6444,8.58306666668
835.96,1.013,4.31386666666,0.335000000001,1.49513333333,2.24686666667,2.62654999999,-4.73046666667,-0.743466666666,4.57513333333,6.35626666668
836.26,-0.682066666666,2.73746666667,-1.48253333333,0.118266666667,1.07313333333,1.24650333333,-6.12086666666,-2.39206666666,3.22866666666,4.55679999999
836.57,-1.52833333333,2.27246666667,-1.70953333333,-0.703866666668,0.703800000006,0.585260000004,-6.43539999999,-2.56419999999,2.63446666666,3.35839999998
836.87,-2.53126666667,1.02566666667,-2.35680000001,-1.35306666666,-0.250933333334,-0.42003333334,-7.20120000001,-2.53126666667,1.65860000001,2.54226666668
837.17,-1.68406666668,1.66086666667,-1.74206666667,-0.592333333326,0.592266666668,-0.59813333332,-6.16726666667,-1.45173333333,2.26480000001,3.19399999999
837.47,-3.22446666667,0.512,-3.26306666665,-1.97053333332,-0.90853333334,-2.23992666666,-7.60086666668,-3.17340000001,0.9982,1.95793333334
837.77,-5.09733333335,-1.38893333335,-4.86113333335,-3.87493333334,-2.08346666666,-4.27367666666,-8.91666666666,-5.11106666667,-0.680533333328,0.541666666668
838.07,-6.66666666667,-3.29786666665,-6.69513333332,-5.70013333333,-3.49686666666,-6.23522999999,-10.1918666667,-6.80880000001,-2.84293333333,-1.44993333333
838.37,-5.35286666667,-1.70499999999,-5.18519999999,-3.66193333333,-1.67713333333,-5.11092,-8.42766666666,-5.59046666667,-1.35566666667,0.642866666678
838.67,-5.01386666665,-1.94446666667,-5.20819999999,-3.58339999999,-2.1944,-4.97072000001,-8.79153333332,-5.40286666667,-1.56939999999,0.874866666674
838.97,-3.69140000001,-0.564733333326,-3.45726666666,-1.94213333334,-1.47373333333,-3.70806333334,-7.5896,-3.03033333332,0.316866666672,2.69986666668
839.27,-4.3202,-0.745266666667,-3.50586666667,-2.2912,-2.05660000001,-4.62808999999,-7.97799999999,-3.3816,-0.124200000006,2.60866666667
839.57,-4.75433333334,-1.49486666668,-3.32660000001,-3.08413333334,-2.63966666667,-4.62691999999,-8.57913333335,-3.7306,-0.592666666654,2.30326666666
839.87,-6.19433333333,-2.83406666667,-4.62879999999,-4.57486666667,-3.92706666666,-5.34466333335,-10.1888666667,-5.02033333332,-2.44259999999,1.48466666666
840.17,-8.78293333334,-5.7538,-7.39973333332,-7.52413333333,-6.30700000001,-7.61697333333,-13.1812666667,-8.04973333333,-5.53246666668,-1.1618
840.47,-9.68533333333,-7.50519999999,-8.32986666666,-8.91693333334,-7.40740000001,-8.67503666665,-14.5352666667,-9.25226666667,-7.058,-2.50179999999
840.77,-7.84313333334,-6.39633333335,-7.39686666667,-7.31573333335,-5.69286666667,-7.60710333334,-13.1034666667,-7.8702,-6.28793333334,-1.25753333333
841.07,-5.52453333335,-4.24966666667,-5.43173333334,-5.32546666665,-3.78480000001,-5.42288333333,-10.4381333333,-5.51133333334,-4.83399999998,0.74373333334
841.37,-6.49893333333,-5.28306666665,-6.12139999999,-6.485,-5.38080000001,-5.72551333333,-11.5444,-6.79253333333,-5.84213333333,-0.698800000006
841.67,-9.6394,-8.22673333333,-9.1244,-9.24220000001,-9.30113333333,-8.34434333333,-14.6873333333,-9.97786666666,-8.59446666666,-3.78206666667
841.97,-10.4807333333,-8.79060000001,-9.48846666667,-9.47293333333,-9.53486666666,-8.35510999999,-14.8837333333,-11.3642666667,-9.36426666667,-3.969
842.27,-12.9353333333,-11.0612,-11.8905333333,-11.476,-10.597,-9.80680000001,-16.4345333333,-13.8309333333,-11.4593333333,-5.93706666667
842.57,-15.6381333333,-12.5178,-14.025,-13.1738,-12.0921333333,-11.4555766667,-18.7234666667,-15.9752,-12.961,-7.64173333333
842.87,-15.2730666667,-12.1845333333,-13.9170666667,-12.9004,-12.1092,-12.7411166667,-18.8511333333,-16.1770666667,-12.9002666667,-7.04333333333
843.17,-16.5956666667,-13.7791333333,-15.5217333333,-13.3738666667,-13.3130666667,-15.1722233333,-20.4052666667,-18.9868,-13.2926666667,-8.08506666667
843.47,-14.3984,-11.7573333333,-13.8872666667,-11.0754666667,-11.4589333333,-13.6709566667,-17.1672,-17.5718666667,-10.3514,-6.83726666666
843.77,-15.9546666667,-12.8812666667,-15.6158,-11.8192,-13.0168666667,-14.50855,-18.2598,-19.774,-11.1864,-8.33893333332
844.07,-25.107,-21.1824,-23.3208666667,-19.4466666667,-21.4338666667,-22.9193933333,-26.5660666667,-28.1007333333,-18.239,-15.8741333333
844.37,-30.7526,-26.3171333334,-27.3655333333,-22.9300666667,-25.4031333333,-27.3978466667,-32.7419333333,-33.1451333333,-21.6129333333,-20.3225333333
844.67,-33.527,-28.0497333333,-29.7096666667,-23.8728,-25.5602,-29.5837033334,-35.6294,-34.1355333333,-23.5131333333,-21.2448666667
844.97,-27.3413333333,-22.4832,-23.2658,-17.7596666666,-17.8138666667,-23.3348166667,-29.9326,-26.6666666667,-18.2186666667,-15.2496666667
845.27,-25.4422666667,-22.1225333333,-20.7347333333,-16.5170666667,-15.9999333333,-22.4408033333,-28.2721333334,-23.6736,-16.7891333333,-14.1497333333
845.57,-26.8056,-24.2777333333,-21.139,-17.2222,-17.7778,-24.58053,-31.0,-27.1666,-18.8610666667,-17.0277333333
845.87,-24.7008666667,-24.302,-19.8291333333,-16.0114,-18.0626,-23.3176,-30.2564,-27.5214666667,-19.2022666667,-17.094
846.17,-27.5635333333,-28.1614666667,-23.3182666667,-18.565,-21.8534666667,-25.4902733333,-33.3931333333,-30.9716666667,-22.2720666667,-21.3452
846.47,-24.0579333333,-24.8694,-22.0579333333,-17.3043333334,-19.3042,-22.2131466667,-30.7536666666,-27.8260666667,-20.5218666667,-20.0
846.77,-27.7224666667,-28.3559333333,-26.5761333333,-22.3830666667,-22.4132,-27.0121766667,-37.285,-32.3077333333,-25.5204,-23.1371333333
847.07,-29.9516666667,-30.7246666667,-31.0466666667,-25.8936666666,-25.1208,-30.66342,-42.8986,-35.459,-28.9854,-25.1852
847.37,-23.5819333333,-25.6384,-26.3350666667,-21.4594,-20.6633333334,-25.0414633333,-37.6450666667,-30.4478,-24.0796,-20.6964666667
847.67,-23.2652666667,-25.5101333333,-28.2314,-22.8232,-20.9863333333,-24.7449566667,-35.9182666667,-33.1292666667,-24.5918666667,-22.449
847.97,-28.1205333334,-31.3829333333,-32.5176,-29.6098666667,-26.3121333333,-30.0993133333,-41.2412,-39.7518666667,-28.8299333333,-28.546
848.26,-26.1702666667,-31.4539333333,-32.0568,-29.8228,-26.7375333333,-30.4839233333,-39.3262,-40.3191333333,-26.7022,-28.0496666667
848.56,-27.9038,-32.6803333333,-35.0516,-33.6426666667,-28.488,-32.52731,-40.4811333334,-42.3024666667,-28.8658666667,-30.4466666667
848.86,-22.9307333333,-28.2124666667,-31.8196,-31.3044,-24.7988,-27.93723,-33.8164,-36.1995333333,-26.6023333333,-25.4428666666
849.16,-22.5498666667,-28.3563333333,-31.8586,-31.2135333333,-24.7004666667,-26.9724033333,-31.6128666667,-35.6374,-26.4208666667,-24.8539333333
849.46,-26.3637333333,-31.2727333333,-35.8485333333,-36.0908666667,-27.3636,-29.6303333333,-34.788,-38.5454,-29.0303333333,-27.3333333333
849.76,-29.4604,-35.2063333333,-38.6350666667,-39.5238,-31.0476666667,-33.38901,-38.6350666667,-41.9364,-31.6189333333,-30.7935333333
850.06,-25.7716,-31.8209333333,-35.3704,-34.537,-27.8395333333,-28.31473,-33.5493333333,-37.5617333333,-27.9938,-27.0988
850.36,-21.3742666667,-27.1344,-28.5672,-27.8362666667,-22.6022666667,-22.5731533333,-27.0759333333,-32.0468,-23.3627333333,-23.538
850.65,-25.8148666667,-31.8649333333,-31.8062,-31.7179333333,-26.3435333333,-26.7239,-32.5698,-36.1529333333,-27.1072666667,-27.4304
850.95,-27.6812666667,-33.9710666667,-33.3623333333,-34.5217333333,-29.1304666667,-29.7000566667,-37.2464,-36.7246666667,-29.1014666667,-30.029
851.25,-22.9378,-29.5481333333,-30.1129333334,-29.0113333333,-24.9434666667,-26.41087,-33.2204,-32.7684,-25.452,-24.6892
851.55,-26.7852,-32.7110666667,-34.1334,-31.7926666667,-27.8221333333,-29.32441,-37.0961333334,-36.5334,-30.0443333333,-28.4148666667
851.85,-22.8781333333,-28.6344,-30.2788666667,-25.962,-23.7884666667,-25.1643733333,-32.1292,-31.8061333333,-25.6974,-23.4066666667
852.15,-31.1532666667,-37.1563333333,-38.5782666667,-31.6270666667,-30.6161333333,-31.6681066667,-41.4534,-37.883,-32.2273333333,-30.2369333333
852.45,-32.2806666667,-37.7352,-37.8947333333,-30.1755333333,-29.2185333333,-32.4131266667,-41.9776666666,-36.4912,-31.7384666667,-29.8246666667
852.74,-29.3578,-33.2720666667,-32.2324666667,-24.5259333333,-24.1284,-27.76912,-37.3394666667,-30.9786,-28.4098666666,-25.7799333333
853.04,-33.0806,-36.4928666667,-35.545,-26.9826,-26.2874666667,-29.8088166667,-40.5370666667,-32.5434666667,-32.3223333333,-28.12
853.34,-38.2051333333,-40.8334,-39.1026666666,-30.8975333333,-30.3845333333,-33.5304433333,-45.8974666666,-35.5128666667,-36.4423333333,-33.3652666667
853.64,-46.1859333333,-47.1793333333,-45.7051333333,-38.5256,-35.6089333333,-39.82372,-52.9166,-40.7372666667,-42.7884,-38.2692
853.94,-39.6712,-39.3722666667,-38.6548,-32.2271333333,-27.8924,-32.9312566667,-44.275,-33.0343333333,-35.2766,-31.6293333333
854.23,-35.1514,-34.257,-33.7085333333,-27.3592666667,-22.1068,-27.5915733333,-37.4026666667,-27.5614666667,-30.0146,-25.3678666667
854.53,-41.0121333333,-38.75,-37.2321333333,-32.5297333333,-26.875,-31.4464566667,-41.9643333333,-31.25,-33.9284666667,-29.1668
854.83,-39.3418666667,-36.2518,-34.249,-31.6451333333,-25.5508,-30.0513966667,-40.6582,-29.3561333333,-31.817,-27.0672
855.13,-40.2020666667,-34.632,-32.1789333333,-31.8904,-24.8196,-30.2857066667,-41.7026666667,-28.5137333333,-30.8513333333,-27.2728
855.43,-34.0556666666,-26.9999333333,-25.1111333333,-27.8610666667,-19.7222666667,-25.59999,-34.9165333333,-23.7222,-26.0278,-21.8056
855.72,-33.9998666667,-26.8890666667,-26.4722666667,-29.3888666667,-20.639,-26.4527933333,-34.7777333333,-24.6944666667,-26.4446,-21.9721333333
856.02,-32.4686666667,-26.3877333333,-26.9734666667,-30.5160666667,-20.6416,-27.01812,-33.8912,-26.1368,-25.7182,-21.8689333333
856.32,-28.7534666667,-22.7913333333,-23.4418,-27.8591333333,-18.1029333333,-25.7087266667,-29.9458666667,-23.0352,-22.5204,-18.0216
856.62,-30.7282,-25.7423333333,-25.6582666667,-31.9326666667,-21.2324,-29.9621033333,-33.5294666667,-26.8067333333,-25.1820666667,-19.8039333333
856.91,-30.0,-25.5932666667,-25.7345333333,-32.8530666667,-23.1355333333,-30.9237733333,-33.2203333333,-27.3164,-25.7628666667,-20.9321333333
857.21,-32.1936666667,-27.1508666667,-27.0368,-34.2734,-26.4672,-32.76631,-34.2736,-30.2564666667,-28.091,-22.3077333333
857.51,-41.4354,-35.3428666667,-34.2903333333,-42.0414666667,-35.3110666667,-42.25831,-42.3604,-38.1818,-37.2568666667,-30.2392666667
857.81,-43.1682,-38.3828666667,-37.3927333333,-44.3564,-36.4025333333,-44.8712933333,-43.4984666667,-39.406,-40.1649333334,-33.4323333333
858.10,-51.3012666667,-47.3798,-46.2744666667,-55.0089333333,-44.1354,-53.2975666667,-52.1210666667,-46.8090666667,-49.2692666667,-42.2460666667
858.40,-60.7197333333,-60.3409333333,-57.1590666667,-66.2879333333,-55.8332666666,-63.2045600001,-61.7046,-57.5001333334,-61.3637333333,-52.5378666667
858.70,-62.6121333334,-64.3274666667,-61.0527333333,-67.7582666667,-58.2066000001,-65.5982933333,-63.7816666667,-61.3256666667,-63.5867333333,-54.5808666667
858.99,-55.3256,-59.1953333333,-53.5632,-61.2260666667,-50.9579333333,-58.3563066667,-59.0421333334,-56.2835333334,-56.1303999999,-49.387
859.29,-56.4681333333,-60.7143333333,-54.1666,-61.6666,-52.1428666666,-59.8790166667,-62.0635333334,-57.6985333333,-56.4284666666,-50.3571333333
859.59,-58.8755333334,-65.3413333334,-58.9156666667,-64.0562666667,-54.4579333333,-61.3273533334,-64.6586666667,-61.6064000001,-58.8353333333,-55.3414666667
859.89,-48.4368,-53.4838,-48.2862,-53.0696,-43.2767333333,-50.7175433333,-52.5047333333,-50.0188666667,-48.7005333333,-45.3484
860.18,-47.4806666667,-54.9224,-47.7132,-51.4728,-42.5581333333,-49.66477,-52.8295333333,-49.496,-49.0310666667,-45.1162666667
860.48,-53.3761333334,-64.6153333333,-57.3077333333,-58.8889333333,-49.0599333333,-57.7691266666,-62.906,-56.1110666667,-58.8890666667,-52.4358
860.78,-41.4116666667,-55.1765333333,-48.2746,-49.9608,-40.1960666667,-47.4254533333,-55.2547333333,-47.1764666667,-48.4314666667,-45.0981333333
861.07,-32.4856,-48.4392,-40.3082666667,-43.6224,-34.2967333333,-40.6532133333,-49.4026,-42.2348666667,-40.1540666666,-36.5704
861.37,-26.4016,-44.7348666667,-35.0756666667,-35.8711333333,-28.7879333333,-35.3958666667,-44.7726666667,-37.2726,-35.0,-29.2804
861.67,-21.4288,-39.304,-31.2820666667,-31.8314666667,-23.7729333334,-30.9834566667,-39.6702666667,-32.4176666667,-30.5860666667,-23.2966666667
861.96,-20.466,-38.7095333333,-30.5376,-32.2938666667,-23.4766666667,-30.55552,-38.3512666666,-30.3584666667,-30.6452,-22.4014666667
862.26,-25.2972,-42.5585333333,-35.7838,-36.7207333333,-29.4774,-34.5874066667,-41.8738666667,-33.3333333333,-36.1441333333,-25.1892
862.56,-28.4042,-44.1488666667,-36.2412,-37.695,-31.2766666667,-34.8899733333,-41.9858,-32.695,-38.9717333333,-26.8084666667
862.85,-32.0147333333,-46.6666666667,-38.5714,-40.403,-35.1648,-36.59702,-46.3004,-33.2966,-41.0256,-29.3406
863.15,-30.3460666667,-45.4644666667,-37.377,-38.1057333333,-32.8596666667,-33.2495466667,-44.0437333333,-31.5482666666,-38.7613333333,-26.8124666667
863.45,-26.7358666667,-40.449,-32.8842666667,-34.5422,-29.5682,-29.7340466667,-39.1364666666,-28.6356666667,-32.8497333333,-21.6235333333
863.74,-19.9670666667,-32.3102,-26.7657333333,-29.2410666667,-23.2013333333,-23.9503866666,-32.8712666667,-22.4752,-26.6336,-17.0296666667
864.04,-20.264,-31.2542,-27.8877333333,-29.01,-23.6304666667,-24.1699666667,-32.7721333333,-21.4521333333,-27.2937333333,-15.5776666667
864.33,-22.812,-31.7851333333,-29.7946666667,-29.8578,-25.3713333334,-25.9272266667,-34.8182666667,-21.8324666667,-29.8894,-18.8624666667
864.63,-19.1706,-25.8370666667,-26.8202,-26.0521333333,-22.1198666667,-23.5760466667,-29.3087333333,-19.0168666667,-26.6666666667,-16.6820666667
864.93,-15.5254666667,-21.0508666667,-23.9339333333,-21.5916,-17.5075333334,-20.74182,-26.2462666667,-16.0062,-23.2131333333,-13.3633333333
