wavelength,Back_HemGoef,Belly_HemGoef,Breast_HemGoef,Crissum_HemGoef,Crown_HemGoef,DorTail_HemGoef,Patch10_HemGoef,Rump_HemGoef,Throat_HemGoef,WingTip_HemGoef
646.82,9.81616666666,28.4425,26.79275,15.4303333333,8.22025000001,9.11816666667,26.1775416667,11.355,29.0541666667,10.46125
647.15,9.79525,28.3762916667,26.7275,15.41575,8.15316666668,9.05091666667,26.0695,11.2865833333,29.02625,10.4326388889
647.48,9.90341666667,28.442,26.71625,15.4579166667,8.16591666666,9.08733333333,26.095625,11.3090833333,29.0859166667,10.4453194444
647.81,9.96791666668,28.492,26.7055833333,15.5363333334,8.18016666667,9.11358333334,26.139,11.3518333333,29.12775,10.5099861111
648.14,9.87091666667,28.420375,26.7303333333,15.4441666667,8.08758333333,9.08475,26.1424166666,11.3241666667,29.0834166667,10.438
648.47,9.76033333333,28.4144583333,26.6881666666,15.4845,8.01016666667,9.03566666667,26.0463333333,11.282,29.0065833333,10.3558611111
648.80,9.80591666666,28.5004166667,26.7935833333,15.5688333333,8.01550000001,9.03108333333,26.1776666667,11.368,29.1193333333,10.3866944444
649.13,9.8025,28.6141666667,26.8770833333,15.6185833333,8.01683333333,9.05183333333,26.211875,11.4179166667,29.1641666667,10.4454444444
649.46,9.79791666667,28.6595416667,26.9293333333,15.5846666667,8.00733333334,8.99625,26.2620416667,11.3970833333,29.21875,10.4913333333
649.79,9.81491666666,28.7497083333,26.9919166666,15.6338333333,8.00900000001,9.0215,26.3849583333,11.4571666667,29.2444166667,10.5358055556
650.11,9.74441666668,28.8235,27.0615,15.6565833333,8.00191666667,8.988,26.4397916667,11.4574166667,29.2828333333,10.5324722222
650.44,9.63591666668,28.6972916667,26.9568333334,15.5395,7.85641666667,8.8635,26.40875,11.34875,29.16675,10.4339027778
650.77,9.65683333333,28.72675,26.9725833333,15.58875,7.87633333334,8.83866666667,26.4339583333,11.3698333333,29.17675,10.4084583333
651.10,9.51916666666,28.7152916666,26.9849166667,15.6259166667,7.87125,8.8155,26.397125,11.3691666667,29.1690833334,10.4266388889
651.43,9.54591666667,28.7574583334,27.1226666667,15.64525,7.93025,8.89041666667,26.394125,11.4281666667,29.2964166667,10.4525138889
651.76,9.78775,28.98625,27.2203333333,15.8204166667,8.17741666668,9.07208333333,26.496625,11.6120833333,29.536,10.6796944444
652.09,9.86908333332,28.992625,27.2575,15.8515,8.27591666668,9.20191666666,26.5389166666,11.731,29.6104166667,10.8090277778
652.42,9.84658333333,29.036625,27.2004166666,15.8498333334,8.30091666667,9.27466666667,26.502625,11.7139166667,29.6115833334,10.8270833333
652.75,9.74250000001,28.9185,27.0891666667,15.6821666667,8.18416666668,9.14725,26.3560416667,11.61825,29.498,10.6730833333
653.08,9.71375,28.98075,27.13525,15.7011666667,8.11541666667,9.11725,26.2911666667,11.5765833333,29.4449166667,10.6324166667
653.41,9.6395,28.9605416667,27.094,15.6369166667,8.10591666666,9.07308333333,26.3052916667,11.5395,29.3958333333,10.6054444444
653.74,9.64616666668,28.9495,27.1321666667,15.6451666667,8.15875000001,9.08225,26.2428333333,11.5575833333,29.3980833333,10.6105972222
654.06,9.66974999999,29.0175,27.2374166666,15.76325,8.23466666666,9.14741666667,26.2333333334,11.6099166667,29.4663333333,10.6873194445
654.39,9.66658333334,29.1597083333,27.3116666666,15.7528333334,8.239,9.15816666667,26.2872916667,11.5951666667,29.56425,10.7177777778
654.72,9.75533333334,29.3009583333,27.4620833333,15.7456666667,8.27266666668,9.20133333333,26.3799166667,11.65475,29.5843333333,10.7488194444
655.05,9.81258333334,29.3478333333,27.4941666667,15.829,8.32133333333,9.2405,26.439125,11.7195,29.5099166667,10.7941805555
655.38,9.69541666666,29.190625,27.4915833333,15.7283333333,8.11383333332,9.13383333333,26.32975,11.6048333333,29.343,10.6176805556
655.71,9.83891666667,29.4857083333,27.6814166667,15.8646666666,8.22183333334,9.28066666667,26.5226666667,11.70075,29.5409166667,10.7338194444
656.04,9.93958333332,29.649375,27.8245833333,15.9616666667,8.31383333333,9.34,26.6762916667,11.777,29.6943333333,10.889625
656.37,10.1440833333,29.8677083333,27.9613333334,16.1915833333,8.48158333333,9.54758333333,26.863125,11.9274166667,29.8935833333,11.1426805555
656.69,10.36475,30.0372916667,28.0868333334,16.38875,8.70391666667,9.71433333334,27.0449166666,12.1685833333,30.0975,11.3480555556
657.02,10.4903333333,30.1943333333,28.22325,16.4999166667,8.77716666667,9.80791666666,27.053375,12.2419166667,30.1720833333,11.4645972222
657.35,10.4868333333,30.156625,28.1809166666,16.4853333333,8.69091666668,9.77075,27.0160833334,12.1418333333,30.10425,11.4222916667
657.68,10.4736666667,30.2354583333,28.1846666667,16.4240833334,8.6335,9.71133333332,27.0477916667,12.1174166667,30.1918333334,11.3870416667
658.01,10.4645,30.11225,28.2146666667,16.4648333334,8.69766666666,9.7495,27.0974583333,12.2199166667,30.195,11.4895972222
658.34,10.437,30.14375,28.1818333333,16.5235,8.71116666666,9.76133333334,27.0729583334,12.1810833333,30.2928333333,11.5427916667
658.66,10.4178333333,30.268875,28.2600833333,16.5164166667,8.72016666666,9.72849999999,27.0896666667,12.1358333333,30.3951666666,11.5797361111
658.99,10.4285,30.394625,28.28175,16.5966666667,8.81725000001,9.73366666667,27.1565,12.18925,30.4521666667,11.6830972222
659.32,10.3949166667,30.3192083333,28.30525,16.5435833333,8.8065,9.68700000001,27.1170833333,12.181,30.4006666667,11.6737777778
659.65,10.5145,30.3961666667,28.4594166667,16.68225,8.91491666667,9.78483333333,27.1854166667,12.2895833333,30.5108333333,11.7135694445
659.98,10.4696666667,30.43,28.5739166666,16.6194166667,8.90833333334,9.72541666666,27.2519166667,12.27125,30.5851666667,11.63025
660.31,10.34675,30.2932916667,28.5424166666,16.52,8.77575,9.62608333333,27.1684583333,12.1219166667,30.5089166666,11.5225138889
660.63,10.3620833333,30.2642916667,28.5771666667,16.53425,8.78741666666,9.60291666667,27.1732083333,12.1336666667,30.5643333333,11.5016527778
660.96,10.3235833333,30.250625,28.524,16.5363333334,8.80008333333,9.58991666668,27.166875,12.1306666667,30.59525,11.457625
661.29,10.34925,30.332,28.5508333333,16.6195833334,8.82083333333,9.60733333333,27.1630833333,12.13375,30.6293333334,11.4609027778
661.62,10.2623333333,30.3457083334,28.448,16.52525,8.69058333334,9.51091666667,27.0395,12.00725,30.6139166666,11.2548194444
661.94,10.2465,30.2847916667,28.4514166667,16.51325,8.69975000001,9.47341666666,27.126625,12.01225,30.5661666666,11.176125
662.27,10.3350833333,30.393125,28.5518333333,16.5720833334,8.79108333333,9.62991666667,27.2702083333,12.1145,30.7148333333,11.2249722222
662.60,10.4349166667,30.458125,28.67075,16.7080833333,8.90949999999,9.81508333334,27.4020833333,12.2756666667,30.81375,11.3727916667
662.93,10.47125,30.53825,28.6570833333,16.7740833333,8.90174999999,9.80225,27.4416666667,12.2980833333,30.82975,11.4106388889
663.26,10.3788333333,30.5351666667,28.5813333333,16.6963333333,8.89474999999,9.76741666666,27.415375,12.2500833333,30.7730833333,11.3921666667
663.58,10.261,30.3610833333,28.3029166666,16.5810833333,8.82666666667,9.65199999999,27.1892916666,12.1908333333,30.5621666667,11.3192083333
663.91,10.3920833333,30.5017916667,28.434,16.662,9.02383333334,9.81483333334,27.2257916667,12.3189166667,30.6306666667,11.4255972222
664.24,10.4565,30.7024166666,28.4,16.71625,9.14908333333,9.98600000001,27.346125,12.4461666667,30.7609166666,11.501125
664.57,10.5504166667,30.8202083333,28.5004166667,16.7810833333,9.24191666667,10.07275,27.4522083334,12.5991666667,30.8094166667,11.6017777778
664.89,10.59,30.8355833333,28.5976666667,16.8254166666,9.31266666667,10.18625,27.478375,12.68575,30.7845833333,11.7245
665.22,10.7051666667,31.0705416667,28.8040833334,16.96825,9.45666666667,10.3481666667,27.57275,12.83825,30.907,11.8767777778
665.55,10.854,31.2039166667,28.9585,17.0903333333,9.56724999999,10.4906666667,27.57425,12.9761666667,30.942,12.0903194444
665.87,10.7573333333,31.106,28.8821666667,17.0393333333,9.43575,10.3325833333,27.4645416667,12.8595,30.8549166667,11.9542638889
666.20,10.731,31.1405833334,28.79325,16.91725,9.29658333333,10.2033333334,27.33,12.6688333333,30.8676666666,11.8276944444
666.53,10.7718333333,31.1667916667,28.86275,16.9680833333,9.34283333333,10.2568333333,27.3202916667,12.7435,30.97325,11.8655277778
666.86,10.8331666667,31.07075,28.86925,17.0221666667,9.32449999999,10.25725,27.2484583334,12.7605833333,30.8829166667,11.9033472222
667.18,11.0183333333,31.203375,28.9851666666,17.2661666667,9.41816666668,10.4186666667,27.3773333333,12.8515833333,31.0445,12.0318333333
667.51,11.0144166667,31.2690416667,29.00525,17.3026666667,9.37533333333,10.3436666667,27.41975,12.85725,31.1333333333,12.0608055556
667.84,10.8866666667,31.1642083333,29.1405833334,17.2408333334,9.19733333334,10.1208333333,27.3477916667,12.6620833333,31.0784166667,11.9335277778
668.16,10.9450833333,31.2488333333,29.2738333333,17.3321666667,9.21091666668,10.111,27.4012916667,12.6473333333,31.2305,12.0184166667
668.49,10.9973333333,31.3432916667,29.3404166667,17.4185833333,9.29649999999,10.1538333333,27.52675,12.6994166667,31.3426666667,12.0311388889
668.82,11.1391666667,31.4722083333,29.5094166667,17.5465,9.45533333333,10.24175,27.7187083333,12.7340833333,31.5185,12.2614444444
669.14,10.9989166667,31.449875,29.38075,17.48675,9.327,10.0239166667,27.695375,12.5815,31.5054166667,12.0696666667
669.47,10.97325,31.47925,29.3794166667,17.513,9.35958333333,9.98591666667,27.66175,12.60575,31.5163333333,12.0793472222
669.80,10.8565833333,31.5127083333,29.4331666666,17.5210833333,9.41841666666,9.94891666666,27.7166666667,12.6259166667,31.4709166667,12.0541805555
670.13,10.8811666667,31.57175,29.4571666667,17.6005,9.46258333334,9.96391666667,27.847375,12.6070833333,31.5501666667,12.0638888889
670.45,10.7135833333,31.594375,29.4371666667,17.48125,9.3805,9.777,27.8121666667,12.5585,31.5798333333,11.9590694444
670.78,10.6533333333,31.5538333333,29.5158333333,17.4235,9.33491666666,9.68091666666,27.8684166667,12.4714166667,31.57375,11.9506388889
671.10,10.5900833333,31.6150833333,29.49525,17.3853333333,9.31991666668,9.71666666667,27.8705,12.5214166667,31.5800833333,11.9451944444
671.43,10.6430833333,31.568375,29.3796666667,17.351,9.36941666666,9.86124999999,27.8405833333,12.6229166667,31.5819166667,12.0242361111
671.76,10.7146666667,31.6322083334,29.387,17.4055,9.46041666668,9.95441666666,27.8699583333,12.6791666667,31.6371666666,12.0719166667
672.08,10.7339166667,31.5244583333,29.309,17.3756666667,9.47658333332,9.94208333333,27.7355,12.6285833333,31.6155,12.0156805556
672.41,10.7143333333,31.453375,29.2128333333,17.3244166667,9.44149999999,9.9045,27.6599166667,12.6386666666,31.5014166667,11.8874027778
672.74,10.6223333333,31.35,29.079,17.1593333333,9.33775000001,9.91941666666,27.5099166667,12.54325,31.3895,11.8113333333
673.06,10.6433333333,31.41225,29.05875,17.1616666666,9.37425000001,10.03625,27.5250833333,12.55825,31.4021666667,11.8716111111
673.39,10.7924166667,31.42575,29.0619166667,17.2686666667,9.43891666667,10.17125,27.5286666667,12.6610833333,31.5094166667,11.9050277778
673.72,10.73975,31.3850416667,29.0056666667,17.1775833334,9.37041666666,10.1095833333,27.39425,12.5391666667,31.4300833333,11.8115138889
674.04,10.83025,31.4945833333,28.9970833333,17.3126666667,9.402,10.2883333333,27.3357083333,12.5410833333,31.4504166667,11.8633888889
674.37,10.7408333333,31.518,28.8314166667,17.2729166667,9.38641666667,10.2515,27.209875,12.471,31.37525,11.769875
674.69,10.8081666667,31.5,28.8006666667,17.3236666666,9.54316666666,10.3160833333,27.263,12.4781666667,31.3685833333,11.7967916667
675.02,10.81075,31.692125,28.9596666667,17.4485833333,9.63675000001,10.319,27.39775,12.50125,31.4591666667,11.8743888889
675.35,10.7525,31.6873333334,28.961,17.4479166666,9.60875000001,10.36175,27.4134166667,12.5066666666,31.4110833333,11.7507638889
675.67,10.7185833333,31.6884583333,28.988,17.4115,9.47991666666,10.26375,27.4895833333,12.4713333333,31.29775,11.6506666667
676.00,10.75525,31.8321666667,29.1040833333,17.4760833334,9.51025000001,10.3055,27.53525,12.4748333333,31.39075,11.7003611111
676.32,10.8054166667,31.9607083333,29.32975,17.6108333333,9.57891666667,10.3923333333,27.6164583333,12.5513333333,31.5705,11.7895694445
676.65,10.9925833333,32.023375,29.5994166667,17.7109166667,9.66675,10.4355,27.7593333333,12.65225,31.666,11.9449305556
676.97,10.9423333333,32.0200833334,29.6045,17.6201666667,9.61949999999,10.36925,27.7229583333,12.6378333333,31.5684166667,11.913
677.30,10.86725,31.9604166667,29.579,17.5249166667,9.52274999999,10.2893333333,27.6299166667,12.60975,31.47175,11.8309444445
677.63,10.8738333333,31.9429583333,29.597,17.4383333333,9.52191666667,10.2655,27.695375,12.6158333333,31.4876666667,11.7621805555
677.95,10.9714166667,32.0824166667,29.7388333333,17.4644166667,9.57900000001,10.3946666667,27.821375,12.7555833333,31.6016666667,11.9230277778
678.28,10.81075,31.9924166667,29.7255,17.3074166667,9.29791666666,10.2061666667,27.6492083333,12.5981666667,31.5048333333,11.7895
678.60,10.7234166667,31.9509166667,29.6705833334,17.2915,9.23708333333,10.0904166667,27.6590416667,12.53075,31.4565,11.7405416666
678.93,10.7258333333,32.0170833333,29.681,17.2815,9.21541666666,10.0325833333,27.673,12.5055,31.4921666667,11.8149027778
679.25,10.6781666667,32.0960833334,29.7083333333,17.32,9.23191666667,10.04575,27.6374166667,12.4544166667,31.588,11.8742083333
679.58,10.5404166667,31.846625,29.54275,17.2039166667,9.07258333333,9.97516666667,27.4384166667,12.3564166667,31.4214166667,11.7754861111
679.90,10.6645,31.9265416666,29.53275,17.2624166667,9.14491666666,9.96833333333,27.4926666667,12.3776666667,31.4589166667,11.7670416667
680.23,10.55225,31.8687916667,29.3178333334,17.2121666667,9.10583333334,9.87941666667,27.4072083333,12.3233333333,31.3711666666,11.6432222222
680.55,10.52875,31.979625,29.42025,17.2765833334,9.05799999999,9.85300000001,27.446375,12.2748333333,31.49575,11.660875
680.88,10.572,32.1188333333,29.5479166666,17.4238333333,9.13233333333,9.92675,27.557625,12.3409166667,31.5933333333,11.7677916667
681.20,10.6375,32.1962083334,29.6614166666,17.5305833333,9.14341666667,9.97375,27.6247083334,12.39975,31.6799166667,11.7886111111
681.53,10.6155,32.1904166667,29.7141666667,17.56625,9.15133333333,9.95491666666,27.5527083334,12.3954166667,31.71175,11.6562222222
681.85,10.748,32.4032083333,29.7983333333,17.78725,9.33683333332,10.1386666667,27.7437916667,12.4955,31.8643333333,11.7228472222
682.18,10.7729166667,32.3782083333,29.7723333333,17.8005,9.32066666666,10.1570833333,27.654875,12.52725,31.9345,11.7051111111
682.50,10.715,32.328875,29.74825,17.7413333333,9.31058333333,10.09275,27.5679583333,12.4189166667,31.8744166667,11.6406805556
682.83,10.7328333333,32.310625,29.7304166667,17.7373333333,9.29625,10.1513333333,27.5233333333,12.436,31.8279166667,11.7002083333
683.15,10.8724166667,32.6411666667,29.9564166667,17.9975,9.54033333332,10.303,27.8208333333,12.6145833333,32.0875,11.8677361111
683.48,10.832,32.5811666666,29.8586666667,17.96675,9.48008333333,10.2530833333,27.7652083333,12.6228333334,32.0469166667,11.8714166667
683.80,10.7335,32.65275,29.8203333333,17.863,9.36825,10.2619166667,27.6415833333,12.5043333333,32.0048333333,11.7539722222
684.13,10.8315833333,32.7110833333,29.9466666666,17.8793333333,9.48091666667,10.423,27.7043333333,12.60075,32.0465833333,11.872125
684.45,10.9199166667,32.7315,29.9268333334,17.9658333333,9.5705,10.5068333333,27.7520416667,12.7046666667,32.1646666666,11.9882638889
684.78,10.8766666667,32.71825,29.8450833333,17.954,9.59458333334,10.5044166667,27.750875,12.6039166667,32.118,12.1014305555
685.10,11.0205833333,32.9297083333,30.0078333333,18.1488333333,9.74025,10.6856666667,27.9524166667,12.72425,32.2586666667,12.3602083333
685.43,10.9409166667,32.85025,29.9911666667,18.0776666667,9.63716666667,10.5213333333,27.806,12.6323333333,32.1963333333,12.2830277778
685.75,11.0895,33.0629583333,30.197,18.1844166667,9.7485,10.6721666666,27.8584166667,12.7224166667,32.31125,12.4017222222
686.08,11.33425,33.3113333333,30.4258333333,18.462,9.89774999999,10.9263333333,28.0236666667,13.0321666667,32.5276666667,12.5851666667
686.40,11.2244166667,33.3715416667,30.398,18.3956666667,9.79441666667,10.796,27.988875,12.9345,32.5459166667,12.4305416667
686.72,11.0583333333,33.2200416667,30.16725,18.1304166666,9.50608333333,10.5865833333,27.792,12.69625,32.3910833333,12.159875
687.05,11.0091666667,33.24075,30.262,18.1354166667,9.48275,10.62425,27.85425,12.6764166667,32.37825,12.1733333333
687.37,11.104,33.21775,30.4376666667,18.21725,9.52658333333,10.61075,28.007,12.727,32.4719166667,12.313625
687.70,11.1365833333,33.1086666667,30.27925,18.3045,9.55266666666,10.5906666667,27.9769583333,12.7099166667,32.49375,12.2708333333
688.02,11.0620833333,33.09975,30.264,18.235,9.51541666667,10.6003333333,27.9469166667,12.6144166667,32.43,12.19075
688.34,11.0168333333,33.0477916667,30.214,18.1714166667,9.43750000001,10.4459166667,27.9222916667,12.5175833334,32.3590833333,12.0688194444
688.67,10.92375,32.8637916667,30.0640833333,18.0105,9.37241666667,10.314,27.8321666667,12.4113333333,32.21575,11.934875
688.99,11.0365,32.9072916667,30.2035833333,18.12525,9.49199999999,10.4926666667,28.0344583333,12.56075,32.3054166667,12.0553888889
689.32,11.0126666667,32.7374166667,30.07675,18.0841666667,9.44466666668,10.42825,28.0180416666,12.4849166667,32.0868333334,12.0528611111
689.64,10.894,32.626625,29.9610833334,17.9225833333,9.31341666667,10.25875,27.9615416667,12.28525,31.9819166667,12.0176805556
689.96,10.9710833333,32.593875,29.9450833333,17.9368333333,9.41549999999,10.2954166667,28.0824166667,12.32725,32.0171666667,12.0986527778
690.29,10.8613333333,32.5035416667,29.92325,17.89175,9.36516666667,10.1470833333,27.9209166667,12.25725,31.8993333333,12.107625
690.61,10.8233333333,32.4627916667,29.89275,17.8615833333,9.38691666667,10.08,27.8135833333,12.2298333333,31.83375,12.0669166667
690.94,10.8675833333,32.558,29.8575833334,17.975,9.44674999999,10.2320833333,27.9089583333,12.3260833333,31.8663333333,12.1348611111
691.26,10.6924166667,32.49475,29.7975,17.8095833333,9.34991666666,10.0528333333,27.8684166667,12.1889166667,31.6945,12.0142361111
691.58,10.6380833333,32.4535833333,29.6761666667,17.7019166667,9.18691666667,9.85424999999,27.743875,12.053,31.6081666666,11.7942083333
691.91,10.555,32.4835416667,29.79525,17.7351666666,9.18458333334,9.89866666668,27.6632916667,12.1038333333,31.6940833334,11.7670833333
692.23,10.6608333333,32.6770416666,29.8526666667,17.9745,9.24283333334,9.97933333333,27.7569583333,12.238,31.8205833333,11.9239722222
