wavelength,Back_SpoLeum,Belly_SpoLeum,Breast_SpoLeum,Crissum_SpoLeum,Crown_SpoLeum,DorTail_SpoLeum,Patch10_SpoLeum,Rump_SpoLeum,Throat_SpoLeum,WingTip_SpoLeum
402.16,8.03455555556,35.1324444445,29.5477777778,28.3456666667,7.33011111111,9.2591111111,27.5515555556,10.3058888889,30.5985555555,7.73244444443
402.52,7.99066666667,35.1886666667,29.5992222222,28.3598888889,7.26322222222,9.22011111111,27.5832222222,10.2736666667,30.5913333333,7.6851111111
402.88,8.00944444444,35.2994444444,29.619,28.4297777778,7.24055555555,9.2288888889,27.6448888889,10.3058888889,30.6604444444,7.673
403.24,7.97933333333,35.3336666667,29.5998888889,28.4391111111,7.23933333333,9.21522222221,27.6067777778,10.2967777778,30.6967777778,7.65933333332
403.60,7.975,35.3958888889,29.6625555555,28.4704444444,7.21888888889,9.20166666666,27.6051111111,10.2922222222,30.7122222222,7.64766666667
403.95,7.92155555556,35.3217777778,29.6015555556,28.4226666667,7.14588888889,9.15622222221,27.5462222222,10.2215555555,30.704,7.58955555555
404.31,8.01233333333,35.416,29.655,28.5051111111,7.19177777778,9.21844444446,27.6018888889,10.2924444444,30.7771111111,7.63744444446
404.67,8.06766666667,35.5171111111,29.7468888889,28.6433333334,7.21455555556,9.26233333333,27.6622222222,10.3475555556,30.866,7.65122222221
405.03,8.10555555556,35.6393333333,29.7873333333,28.7472222222,7.23222222222,9.29455555554,27.7034444445,10.3904444445,30.9593333333,7.68544444443
405.39,8.20166666667,35.7216666667,29.8892222222,28.8433333333,7.31455555556,9.35466666667,27.7655555555,10.4712222222,31.057,7.723
405.75,8.25466666667,35.8026666667,29.9536666667,28.9098888889,7.31611111111,9.37755555556,27.835,10.499,31.1085555555,7.76700000001
406.11,8.30811111111,35.9116666667,30.0494444444,29.034,7.36233333333,9.41900000001,27.9175555555,10.5605555556,31.1935555556,7.85944444444
406.47,8.30433333333,35.8786666667,30.0216666667,29.0463333333,7.399,9.41033333332,27.8908888889,10.5547777778,31.1542222222,7.87944444443
406.83,8.289,35.903,30.0707777778,29.088,7.38755555555,9.41744444443,27.919,10.5692222222,31.19,7.89766666667
407.19,8.385,36.0591111111,30.2043333333,29.2491111111,7.42455555556,9.46322222223,28.0658888889,10.6403333333,31.3046666667,7.97122222222
407.55,8.38022222222,36.0794444445,30.2036666667,29.2754444444,7.41333333333,9.47344444444,28.0325555556,10.6328888889,31.3013333333,7.97755555556
407.90,8.37555555556,36.1847777778,30.273,29.3596666667,7.42244444444,9.46777777777,28.0874444444,10.6201111111,31.3466666667,7.99388888889
408.26,8.34244444444,36.1684444444,30.2862222222,29.3708888889,7.397,9.41544444443,28.0792222222,10.5944444444,31.3284444445,8.00966666667
408.62,8.24877777778,36.1772222222,30.2897777778,29.36,7.31733333333,9.3328888889,28.0303333333,10.5152222222,31.3117777778,7.96311111111
408.98,8.19055555556,36.1323333333,30.2758888889,29.3071111111,7.24588888889,9.24344444446,27.9857777778,10.4286666667,31.2764444444,7.90177777777
409.34,8.16055555556,36.2138888889,30.3226666667,29.2966666667,7.217,9.21844444443,28.0453333333,10.3842222222,31.2794444445,7.87577777779
409.70,8.23544444444,36.3184444445,30.4052222222,29.3904444445,7.30088888889,9.29377777778,28.1198888889,10.4781111111,31.406,7.91711111112
410.06,8.24244444444,36.2985555556,30.4357777778,29.3578888889,7.25555555556,9.23300000001,28.0811111111,10.4584444445,31.3712222222,7.85122222223
410.42,8.24133333333,36.4222222222,30.5437777778,29.3916666667,7.21,9.23399999999,28.1044444444,10.4492222222,31.4627777778,7.81722222223
410.77,8.295,36.5081111111,30.5812222222,29.4374444444,7.25611111111,9.27944444446,28.1208888889,10.4428888889,31.4995555556,7.85722222222
411.13,8.216,36.5255555556,30.5752222222,29.3905555556,7.185,9.17633333333,28.0657777778,10.3543333333,31.4762222222,7.77533333333
411.49,8.28322222222,36.7084444444,30.7168888889,29.5298888889,7.21966666666,9.20566666668,28.2086666667,10.4207777778,31.6218888889,7.82033333333
411.85,8.30888888889,36.7743333333,30.7783333333,29.5502222222,7.21344444444,9.209,28.2504444445,10.4451111111,31.6607777778,7.80877777778
412.21,8.32488888889,36.9423333333,30.8971111111,29.618,7.21666666667,9.22544444446,28.3098888889,10.4177777778,31.7714444445,7.79855555557
412.57,8.39088888889,37.099,31.0287777778,29.7087777778,7.25022222222,9.26944444443,28.4475555556,10.451,31.8542222222,7.84166666667
412.92,8.49011111111,37.2684444445,31.2023333334,29.8256666667,7.33988888889,9.333,28.571,10.5593333333,31.9755555555,7.92366666668
413.28,8.54255555555,37.3653333333,31.2436666667,29.952,7.361,9.35933333333,28.6078888889,10.5955555555,32.0544444444,7.965
413.64,8.53955555556,37.4546666667,31.2874444444,30.0214444445,7.32833333333,9.38199999999,28.6367777778,10.5946666667,32.0576666667,8.00055555557
414.00,8.54322222222,37.5425555555,31.3478888889,30.1217777778,7.31266666667,9.38655555556,28.7091111111,10.6025555555,32.1244444445,7.97522222222
414.36,8.53811111111,37.5615555556,31.3504444444,30.1285555555,7.30255555555,9.33566666668,28.7031111111,10.6182222222,32.1334444444,7.95077777777
414.72,8.50966666667,37.6274444444,31.3966666667,30.1713333334,7.28555555556,9.27377777779,28.744,10.5985555556,32.1946666667,7.90366666667
415.07,8.61344444444,37.7406666666,31.4747777778,30.2738888889,7.36055555556,9.35988888889,28.8234444444,10.6988888889,32.307,7.97511111111
415.43,8.61833333333,37.7885555556,31.5046666667,30.3253333333,7.37944444445,9.37922222223,28.831,10.6936666667,32.3748888889,7.97299999999
415.79,8.68744444444,37.9621111111,31.6462222222,30.4464444445,7.45844444445,9.44133333332,28.9254444444,10.7833333333,32.4783333333,8.059
416.15,8.69455555556,38.0253333333,31.6807777778,30.5008888889,7.49211111111,9.44966666667,28.9844444444,10.8612222222,32.5097777778,8.06555555555
416.51,8.66222222222,38.0092222222,31.6237777778,30.4525555555,7.48922222222,9.44577777778,28.9398888889,10.8702222222,32.5188888889,8.04133333334
416.86,8.63888888889,38.0991111111,31.6598888889,30.5076666667,7.46188888889,9.46611111111,28.964,10.8545555555,32.5673333333,8.03277777779
417.22,8.63444444444,38.2077777778,31.7307777778,30.5753333333,7.48455555555,9.5118888889,29.0593333333,10.9045555556,32.6023333333,8.04222222222
417.58,8.65011111111,38.3102222222,31.8434444444,30.6317777778,7.53755555556,9.50788888888,29.1104444444,10.9283333333,32.666,8.05188888888
417.94,8.68455555556,38.4304444445,31.9168888889,30.6587777778,7.61111111111,9.55477777778,29.1642222222,10.9881111111,32.7411111111,8.09544444444
418.29,8.712,38.5176666667,31.9614444444,30.7497777778,7.64533333333,9.62522222222,29.2148888889,11.0328888889,32.7918888889,8.13233333332
418.65,8.72522222222,38.5968888889,32.0347777778,30.8042222222,7.67388888889,9.66266666666,29.2485555556,11.1004444444,32.8472222222,8.16077777779
419.01,8.66222222222,38.5978888889,32.0475555556,30.7883333333,7.642,9.62566666668,29.2377777778,11.0648888889,32.8667777778,8.131
419.37,8.62633333333,38.6141111111,32.0622222222,30.7954444445,7.63533333333,9.60577777779,29.2317777778,11.0525555556,32.843,8.10755555554
419.73,8.60533333333,38.6118888889,32.0635555555,30.8031111111,7.62488888889,9.59033333333,29.2138888889,11.0438888889,32.8592222222,8.08177777778
420.08,8.61488888889,38.6381111111,32.088,30.8428888889,7.62866666667,9.6098888889,29.213,11.0396666667,32.8827777778,8.06900000001
420.44,8.62722222222,38.7395555555,32.1753333333,30.9394444444,7.63988888889,9.60033333332,29.2657777778,11.0598888889,32.9431111111,8.09211111111
420.80,8.64277777778,38.7595555555,32.2032222222,30.9654444444,7.69733333333,9.60633333334,29.2764444444,11.0764444444,32.9642222222,8.10422222223
421.16,8.61155555555,38.7427777778,32.2083333333,30.9584444444,7.67155555556,9.56022222223,29.2372222222,11.0422222222,32.9606666667,8.07788888889
421.51,8.60844444444,38.7792222222,32.2131111111,30.9747777778,7.673,9.57611111111,29.2481111111,11.0317777778,33.0203333333,8.06344444445
421.87,8.59477777778,38.8216666667,32.2685555555,31.0381111111,7.65566666666,9.57244444445,29.2596666666,11.0351111111,33.0516666667,8.0788888889
422.23,8.61644444444,38.9056666667,32.3394444444,31.1228888889,7.697,9.56900000001,29.316,11.0504444444,33.128,8.10633333332
422.58,8.652,38.9527777778,32.3896666667,31.1616666667,7.73388888889,9.58544444444,29.3437777778,11.0518888889,33.17,8.12566666668
422.94,8.683,39.0438888889,32.4654444444,31.2343333333,7.77933333333,9.60144444446,29.3973333333,11.0905555556,33.2173333333,8.16877777777
423.30,8.72677777778,39.0964444444,32.5213333333,31.2838888889,7.82444444444,9.6361111111,29.4575555556,11.1305555556,33.2922222222,8.20055555554
423.66,8.75555555555,39.1657777778,32.5754444444,31.3294444444,7.84366666667,9.66033333334,29.5128888889,11.1491111111,33.3413333333,8.22177777777
424.01,8.753,39.2131111111,32.604,31.3648888889,7.85244444445,9.67644444446,29.5404444444,11.1535555555,33.3725555556,8.23511111111
424.37,8.78988888889,39.2827777778,32.6903333333,31.4305555555,7.88144444445,9.69999999999,29.5987777778,11.1623333333,33.4593333334,8.25155555557
424.73,8.81866666667,39.3601111111,32.751,31.507,7.89666666667,9.73055555556,29.6573333334,11.2076666667,33.5325555556,8.27899999999
425.08,8.86888888889,39.4167777778,32.8264444444,31.5547777778,7.93288888889,9.76455555555,29.6794444445,11.2558888889,33.6048888889,8.30655555554
425.44,8.88166666667,39.4477777778,32.8803333333,31.6164444445,7.91933333333,9.7351111111,29.6971111111,11.2702222222,33.6098888889,8.30288888889
425.80,8.92222222222,39.5083333333,32.9386666667,31.6737777778,7.97933333333,9.76677777779,29.7515555556,11.2923333333,33.669,8.31355555556
426.16,8.95066666667,39.585,33.0203333333,31.7104444444,7.98322222222,9.79666666668,29.8051111111,11.2842222222,33.7353333333,8.30633333332
426.51,8.97166666667,39.691,33.1091111111,31.8165555556,7.98888888889,9.80788888889,29.869,11.3238888889,33.8021111111,8.34266666668
426.87,9.00566666667,39.7811111111,33.1757777778,31.918,8.01066666667,9.85444444446,29.9133333333,11.3565555556,33.8741111111,8.3518888889
427.23,9.02444444444,39.8425555555,33.2313333333,31.9618888889,7.99466666667,9.85522222223,29.9333333333,11.3672222222,33.9056666667,8.34522222221
427.58,9.06011111111,39.9372222222,33.3083333333,32.0481111111,8.04366666666,9.86522222222,29.972,11.4034444444,33.9712222222,8.3548888889
427.94,9.14944444445,40.1041111111,33.4911111111,32.1843333333,8.11766666667,9.90288888889,30.0963333333,11.4695555556,34.1266666667,8.39977777777
428.30,9.18388888889,40.1943333333,33.5443333333,32.236,8.17844444444,9.97077777778,30.1471111111,11.5327777778,34.1456666667,8.45266666668
428.65,9.22344444444,40.3427777778,33.6463333333,32.323,8.199,10.02,30.2177777778,11.5525555556,34.2313333333,8.47944444443
429.01,9.25255555556,40.4631111111,33.7056666667,32.4487777778,8.24733333333,10.0413333333,30.3067777778,11.5701111111,34.307,8.50877777779
429.37,9.27444444445,40.5647777778,33.7723333333,32.4863333334,8.29688888889,10.0907777778,30.3638888889,11.612,34.3791111111,8.53888888889
429.72,9.28300000001,40.6221111111,33.7996666667,32.5357777778,8.29466666667,10.0977777778,30.4012222222,11.6176666667,34.4265555555,8.5528888889
430.08,9.31844444446,40.7076666667,33.8605555556,32.5842222222,8.33755555555,10.1125555556,30.4615555556,11.6796666667,34.4773333333,8.59344444445
430.44,9.32244444443,40.7403333333,33.8654444444,32.5728888889,8.343,10.115,30.4432222222,11.6742222222,34.5086666667,8.57388888888
430.79,9.30133333333,40.7513333333,33.8838888889,32.5843333333,8.33222222222,10.0891111111,30.4658888889,11.6374444445,34.5365555556,8.53166666668
431.15,9.29300000001,40.8473333333,33.9388888889,32.6743333333,8.35133333333,10.0988888889,30.517,11.6482222222,34.6001111111,8.54122222222
431.50,9.31322222221,40.8948888889,33.9946666667,32.7325555556,8.34233333333,10.1268888889,30.5637777778,11.6422222222,34.6514444444,8.55699999999
431.86,9.27222222223,40.8837777778,33.9415555556,32.7215555555,8.311,10.093,30.5317777778,11.6075555556,34.6364444444,8.53311111111
432.22,9.23311111111,40.9146666667,33.922,32.7396666667,8.26277777778,10.039,30.4996666666,11.557,34.6491111111,8.4628888889
432.57,9.23688888888,40.8863333333,33.8971111111,32.7403333333,8.29144444445,10.0363333333,30.5124444444,11.554,34.662,8.46066666666
432.93,9.28433333334,40.9535555556,33.9534444444,32.7815555556,8.32322222222,10.09,30.5591111111,11.5915555556,34.725,8.50333333334
433.29,9.35766666666,41.0376666666,34.0266666667,32.8806666667,8.36177777778,10.152,30.633,11.6318888889,34.8254444444,8.54377777779
433.64,9.36466666668,41.0977777778,34.0513333333,32.9124444444,8.35577777778,10.1507777778,30.6453333333,11.635,34.8643333333,8.51877777777
434.00,9.3538888889,41.0868888889,34.0472222222,32.9251111111,8.33566666667,10.1415555556,30.6185555556,11.5992222222,34.8421111111,8.50055555557
434.35,9.37977777779,41.1368888889,34.1163333333,32.9913333333,8.34744444445,10.1742222222,30.6665555555,11.6057777778,34.8783333333,8.51333333332
434.71,9.44088888889,41.207,34.1403333333,33.0463333333,8.39766666667,10.2294444445,30.7014444444,11.6511111111,34.9206666666,8.56511111111
435.07,9.46222222221,41.2815555556,34.2432222222,33.1134444445,8.41711111111,10.2616666667,30.7573333333,11.6711111111,34.9946666667,8.59522222221
435.42,9.46188888889,41.3617777778,34.2781111111,33.1792222222,8.44122222222,10.2753333333,30.7908888889,11.7126666667,35.0752222222,8.60277777777
435.78,9.48700000001,41.4151111111,34.3263333333,33.2207777778,8.46611111111,10.309,30.8113333333,11.7426666667,35.1027777778,8.62166666668
436.13,9.54433333334,41.4992222222,34.3986666667,33.3142222222,8.521,10.3737777778,30.8841111111,11.8004444444,35.1774444444,8.69011111112
436.49,9.52988888889,41.5771111111,34.4623333333,33.3551111111,8.50711111111,10.3583333333,30.9191111111,11.81,35.2145555556,8.67777777778
436.84,9.52222222221,41.6764444445,34.5511111111,33.4181111111,8.51144444444,10.3644444444,30.9705555555,11.8126666667,35.2724444444,8.67766666667
437.20,9.47066666667,41.7023333333,34.5487777778,33.415,8.48766666667,10.3243333333,30.9536666667,11.7733333333,35.2752222222,8.6698888889
437.56,9.49477777779,41.8142222222,34.6332222222,33.5086666667,8.52533333333,10.3714444445,31.0435555555,11.8058888889,35.3634444444,8.73000000001
437.91,9.46677777779,41.8623333333,34.6741111111,33.5292222222,8.532,10.3958888889,31.0726666667,11.8237777778,35.4134444444,8.73444444445
438.27,9.41555555555,41.9088888889,34.6657777778,33.5736666667,8.50488888889,10.3618888889,31.094,11.782,35.4425555556,8.70433333334
438.62,9.354,41.9385555556,34.6948888889,33.6003333333,8.46033333333,10.3302222222,31.0947777778,11.7333333333,35.4562222222,8.68044444443
438.98,9.35300000001,42.0054444444,34.694,33.6264444445,8.48177777778,10.3386666667,31.115,11.7251111111,35.4785555556,8.67211111112
439.33,9.34099999999,41.9977777778,34.7122222222,33.6127777778,8.47077777778,10.3325555555,31.0996666667,11.6846666667,35.4423333333,8.66922222221
439.69,9.31855555555,42.0632222222,34.7646666667,33.6776666667,8.44911111111,10.3175555555,31.1487777778,11.6595555556,35.507,8.65555555557
440.04,9.30055555557,42.025,34.7416666667,33.6643333333,8.43633333333,10.31,31.1137777778,11.6281111111,35.5035555555,8.65088888888
440.40,9.30699999999,42.091,34.8013333333,33.7481111111,8.44133333333,10.332,31.1257777778,11.6257777778,35.5445555556,8.67377777779
440.75,9.27355555554,42.1104444445,34.7974444445,33.7601111111,8.42377777778,10.3073333333,31.117,11.5991111111,35.5811111111,8.65244444445
441.11,9.25722222222,42.1197777778,34.7952222222,33.7703333333,8.42111111111,10.2983333333,31.1116666667,11.5725555556,35.5373333333,8.64033333334
441.47,9.24655555554,42.1094444445,34.7993333333,33.7817777778,8.40788888889,10.2745555555,31.081,11.529,35.5416666667,8.62655555557
441.82,9.26233333333,42.1484444444,34.8072222222,33.8227777778,8.41933333333,10.2582222222,31.081,11.5222222222,35.5547777778,8.63611111111
442.18,9.28166666668,42.1614444444,34.858,33.876,8.467,10.2788888889,31.0938888889,11.5327777778,35.5872222222,8.66177777778
442.53,9.29277777779,42.2344444444,34.9017777778,33.9373333333,8.46555555556,10.278,31.1126666667,11.5232222222,35.6134444445,8.63766666667
442.89,9.27044444444,42.2255555555,34.8836666667,33.98,8.43211111111,10.2334444444,31.0783333333,11.4966666667,35.6227777778,8.61
443.24,9.27066666668,42.2712222222,34.8994444445,34.0363333333,8.43966666667,10.2431111111,31.1323333333,11.5052222222,35.6577777778,8.60966666668
443.60,9.21633333334,42.2615555556,34.8725555556,34.023,8.38988888889,10.201,31.0978888889,11.4631111111,35.6256666667,8.57366666667
443.95,9.21988888889,42.3566666667,34.9224444444,34.0567777778,8.38355555555,10.191,31.1526666667,11.469,35.6814444444,8.56133333332
444.31,9.17944444444,42.3294444445,34.8472222222,34.0137777778,8.33255555556,10.1745555556,31.1345555556,11.4328888889,35.6306666666,8.52033333333
444.66,9.15711111111,42.3112222222,34.7978888889,34.0016666667,8.30733333334,10.1541111111,31.121,11.4217777778,35.563,8.50533333334
445.02,9.127,42.3221111111,34.8017777778,34.0184444444,8.27611111111,10.1231111111,31.111,11.4212222222,35.5706666667,8.48311111111
445.37,9.09766666667,42.353,34.8081111111,34.0374444444,8.26044444444,10.115,31.1184444445,11.4185555556,35.5665555556,8.46899999999
445.72,9.034,42.3658888889,34.7993333333,34.0465555556,8.20622222222,10.0836666667,31.1044444444,11.3894444445,35.5492222222,8.41933333332
446.08,9.03555555556,42.3977777778,34.768,34.0561111111,8.19388888889,10.085,31.09,11.403,35.5564444444,8.41155555554
446.43,9.038,42.4086666667,34.8185555555,34.0772222222,8.20933333333,10.085,31.1146666667,11.429,35.5937777778,8.42944444443
446.79,9.06111111111,42.4564444445,34.8807777778,34.1304444444,8.21366666667,10.1094444445,31.1565555556,11.4402222222,35.6095555556,8.46255555557
447.14,9.04477777778,42.4861111111,34.8916666667,34.1515555556,8.18811111111,10.0685555556,31.126,11.406,35.6104444445,8.427
447.50,9.081,42.5565555555,34.9347777778,34.2082222222,8.22344444445,10.0966666667,31.1458888889,11.4324444444,35.6507777778,8.45033333333
447.85,9.07288888889,42.6167777778,34.9847777778,34.2892222222,8.22244444444,10.092,31.1497777778,11.4354444444,35.6511111111,8.45177777779
