wavelength,Back_SalCoem,Belly_SalCoem,Breast_SalCoem,Crissum_SalCoem,Crown_SalCoem,DorTail_SalCoem,Patch10_SalCoem,Patch11_SalCoem,Rump_SalCoem,Throat_SalCoem,WingTip_SalCoem
586.38,7.4138,40.1587666667,19.6671333333,24.8263333333,7.31333333333,6.89833333333,31.9423666666,5.59733333333,6.94026666667,54.0738333333,7.63693333333
586.72,7.39106666667,40.1373,19.6526,24.8717333333,7.28013333333,6.8506,31.8975333334,5.5426,6.92153333333,54.0998,7.59659999999
587.06,7.3246,40.1078,19.5765333333,24.8794,7.2126,6.78853333333,31.8234,5.50053333333,6.85653333333,54.0456666667,7.53620000001
587.39,7.33506666666,40.1057333333,19.5999333333,24.9133333333,7.23526666667,6.79226666667,31.8368333333,5.51773333333,6.85213333333,54.0378,7.547
587.73,7.33553333333,40.1106666667,19.6124666667,24.9446666667,7.25533333333,6.82833333333,31.7880666667,5.54873333333,6.88506666667,54.0007333334,7.57706666667
588.07,7.33726666667,40.1089666667,19.6352666667,24.9936,7.23966666667,6.8148,31.7644666667,5.55,6.88526666667,54.0130333333,7.58273333333
588.41,7.3538,40.1008333333,19.6682,25.0263333333,7.24753333333,6.8146,31.745,5.5644,6.88786666667,53.9845,7.58466666667
588.74,7.31933333333,40.0911333333,19.6596,25.0729333333,7.243,6.77673333333,31.7412333333,5.54533333334,6.8916,53.9737666667,7.56613333334
589.08,7.28793333333,40.1018666667,19.6529333333,25.1262666667,7.2134,6.75153333333,31.7348333333,5.5184,6.843,54.0133666667,7.5334
589.42,7.28433333333,40.1176666667,19.6667333334,25.1794,7.23246666667,6.75093333333,31.7327666667,5.54253333333,6.87533333333,54.0309,7.57553333333
589.76,7.23153333333,40.1064,19.647,25.1700666667,7.20666666667,6.71373333333,31.7110666667,5.526,6.8488,54.0142666667,7.54906666667
590.09,7.2744,40.1438666667,19.7146666666,25.2058666667,7.27873333333,6.75253333333,31.7542,5.587,6.91333333333,53.9865,7.60586666667
590.43,7.24726666667,40.1845666667,19.6750666667,25.195,7.25893333334,6.76126666667,31.7409,5.60293333333,6.90106666667,53.9598333333,7.61586666666
590.77,7.25273333333,40.2497333333,19.7239333333,25.2256,7.2724,6.75693333333,31.7788,5.61166666667,6.89026666667,53.9921,7.62793333334
591.11,7.25586666667,40.2873333333,19.7484,25.3105333333,7.2818,6.76733333333,31.8219,5.63406666667,6.90673333333,54.0055333333,7.64766666667
591.44,7.2534,40.3218666667,19.7248,25.3494,7.28633333333,6.76913333334,31.8548,5.61913333333,6.87633333333,54.0838333333,7.6442
591.78,7.24913333334,40.3418666667,19.7155333333,25.3926666667,7.31953333333,6.78533333333,31.8655666667,5.6162,6.8916,54.1030333333,7.67946666667
592.12,7.22446666666,40.3721666667,19.6640666667,25.4068666667,7.30913333333,6.77073333333,31.8436333333,5.60486666667,6.87113333333,54.0759,7.67359999999
592.46,7.23326666667,40.3417,19.6539333333,25.3718,7.29946666667,6.782,31.7893,5.603,6.83853333333,53.9934666667,7.68953333333
592.79,7.26146666667,40.3567666667,19.6694,25.3772,7.309,6.77793333333,31.7939333333,5.60973333333,6.84986666667,53.9513666667,7.70726666667
593.13,7.24053333333,40.4139666667,19.6545333333,25.4109333333,7.2862,6.74633333333,31.8093666667,5.5736,6.80426666667,54.0043666667,7.66873333333
593.47,7.2678,40.4682333333,19.6922666667,25.4468666667,7.304,6.7722,31.8378,5.5714,6.80493333333,54.036,7.6778
593.80,7.25386666667,40.5119666667,19.6928,25.514,7.31,6.80153333333,31.8148666667,5.58106666666,6.78933333333,54.0791666667,7.68700000001
594.14,7.27326666667,40.5241333333,19.736,25.5730666667,7.36273333333,6.82893333333,31.8283333333,5.6022,6.80566666667,54.0799666667,7.70913333333
594.48,7.33646666667,40.5620333333,19.7987333333,25.6612666667,7.41586666667,6.89673333333,31.8470333333,5.6616,6.87953333333,54.0625666667,7.77493333333
594.81,7.3856,40.5596333333,19.7874,25.6948,7.45226666667,6.93793333333,31.8093333333,5.69973333333,6.9236,54.0348666667,7.81373333333
595.15,7.40686666667,40.5697,19.8100666667,25.7402,7.4612,6.96733333333,31.7717333333,5.72493333333,6.95013333333,53.9884666667,7.84026666666
595.49,7.4044,40.6091333333,19.8198,25.7708666667,7.44006666667,6.95606666667,31.7637333333,5.7254,6.94013333333,53.9511333333,7.82186666666
595.82,7.43106666667,40.6378333334,19.8613333333,25.8238666667,7.47566666667,6.97113333334,31.7677666667,5.75186666667,6.96846666667,53.9848,7.84953333333
596.16,7.46053333333,40.7139,19.8909333333,25.9125333333,7.50446666667,7.0002,31.8247333333,5.7732,7.0058,54.0597333333,7.87306666666
596.50,7.49133333333,40.7211333333,19.9074666667,25.9604666667,7.51353333333,7.02886666667,31.8193666666,5.7968,7.03633333333,54.0917,7.89619999999
596.83,7.53433333333,40.7149,19.9436666667,26.0181333333,7.5516,7.07573333333,31.8201333333,5.8432,7.08146666667,54.0759,7.94360000001
597.17,7.53966666667,40.7447666667,19.9476,26.0722,7.57786666667,7.07513333333,31.8222333333,5.8528,7.0982,54.1381333333,7.97479999999
597.51,7.53606666667,40.693,19.9261333333,26.0714,7.57053333333,7.06473333333,31.8142333333,5.84113333333,7.09926666667,54.0924666667,7.97066666667
597.84,7.54373333333,40.7618666667,19.951,26.1458,7.56093333333,7.0694,31.8614666667,5.85053333333,7.113,54.2096,7.97653333333
598.18,7.54486666667,40.7629666667,19.9516666667,26.1916666667,7.591,7.07806666667,31.8796,5.86053333333,7.12793333333,54.2153333333,7.97906666667
598.52,7.56293333333,40.8319333333,20.0204666666,26.2746666667,7.612,7.1094,31.9623,5.88426666667,7.1548,54.2908,7.99873333334
598.85,7.54233333334,40.8286666667,20.0104666667,26.326,7.6234,7.09706666667,31.9932,5.8778,7.1638,54.3415,7.99899999999
599.19,7.55766666667,40.8367,20.0099333333,26.3743333333,7.6354,7.11633333333,32.0164333333,5.8858,7.17126666667,54.4041666667,8.00386666667
599.53,7.50933333333,40.815,19.9646666667,26.3599333333,7.5734,7.07146666667,32.0138,5.83886666667,7.13186666667,54.4086666666,7.95306666667
599.86,7.4844,40.8154,19.9404666667,26.3916666667,7.56366666667,7.07466666667,32.0224666667,5.8412,7.10993333333,54.3907666667,7.93866666666
600.20,7.476,40.8860333333,19.9771333333,26.4723333333,7.61333333333,7.10253333333,32.0824,5.8608,7.1186,54.4392,7.96286666667
600.53,7.4592,40.9022333333,19.9724666667,26.5068666667,7.6058,7.08326666667,32.0968666667,5.854,7.1114,54.4101,7.94953333333
600.87,7.4764,40.8724666667,19.9758666667,26.5522,7.621,7.09546666667,32.0869666667,5.8772,7.13793333333,54.2942333333,7.96266666666
601.21,7.45106666667,40.9408,19.9868,26.5904,7.57973333333,7.0634,32.0749,5.84653333333,7.1182,54.2800333333,7.95733333334
601.54,7.45506666667,40.92,19.9772666666,26.6284666667,7.5724,7.07353333334,32.0368666667,5.84013333333,7.13093333333,54.1874333333,7.95973333333
601.88,7.43746666667,40.9435666667,19.9577333333,26.6566,7.54333333333,7.04393333333,32.0454666667,5.79766666667,7.11073333333,54.2431,7.93866666667
602.21,7.3922,40.9184333333,19.9000666667,26.6734,7.5296,7.0064,31.9971,5.762,7.05046666667,54.2026,7.90366666666
602.55,7.4152,40.9865,19.959,26.7503333333,7.5226,7.01473333333,32.0311666667,5.7714,7.06566666666,54.2053,7.91593333333
602.88,7.40966666667,41.0291,19.9827333333,26.7882,7.533,7.01886666667,32.0302666667,5.77273333333,7.07326666667,54.224,7.93759999999
603.22,7.42813333333,41.0686,19.9936666667,26.8701333333,7.5474,7.03853333333,32.0425,5.77453333333,7.08906666666,54.2514,7.97326666667
603.56,7.4352,41.1161666667,20.0315333333,26.9220666667,7.56353333333,7.0276,32.0302666667,5.78186666666,7.09773333333,54.2762666667,7.99400000001
603.89,7.4442,41.1442333333,20.0387333333,26.9365333333,7.567,7.04453333333,32.0428666667,5.78713333333,7.10006666666,54.2915,7.99766666666
604.23,7.4732,41.1425333333,20.0468666667,26.9776,7.5926,7.06486666667,32.0401333334,5.8166,7.12606666667,54.3111333333,8.02633333334
604.56,7.47966666667,41.1826666667,20.0482666667,26.9784,7.5904,7.07966666667,32.0476666667,5.81826666666,7.12353333333,54.3524,8.02193333334
604.90,7.51253333333,41.1948,20.0682666667,27.0454,7.634,7.1136,32.0716,5.8522,7.14493333333,54.4091333333,8.02753333333
605.23,7.53946666667,41.2349,20.0929333333,27.0969333333,7.65406666667,7.12553333333,32.1275333333,5.87546666667,7.13526666667,54.4754333333,8.05066666666
605.57,7.55886666667,41.2416666667,20.1216,27.1628666667,7.68246666667,7.166,32.1635333333,5.90893333333,7.156,54.5161,8.09719999999
605.90,7.56753333333,41.3050333333,20.1559333333,27.205,7.69466666667,7.17806666667,32.2119666666,5.9234,7.1962,54.5844666667,8.13606666667
606.24,7.6016,41.3412666667,20.1862,27.2524,7.7438,7.22006666667,32.2609666667,5.94766666667,7.2114,54.6411666667,8.17213333333
606.58,7.61026666667,41.3711666667,20.1977333333,27.2928666667,7.75246666667,7.24773333333,32.2819666667,5.95426666667,7.222,54.6413,8.17826666667
606.91,7.63633333333,41.4154,20.254,27.3432666667,7.79306666667,7.29206666667,32.3298333333,5.99326666667,7.24726666667,54.6828333333,8.20706666667
607.25,7.59693333334,41.3355,20.2199333333,27.3126,7.7526,7.25293333333,32.3037666667,5.95566666667,7.21333333333,54.6204666667,8.16566666666
607.58,7.574,41.2909666667,20.1832666667,27.3495333333,7.71553333333,7.23073333333,32.2582,5.9384,7.19326666667,54.5565333333,8.14839999999
607.92,7.57993333333,41.3130333333,20.1728666667,27.3591333333,7.70193333333,7.24226666667,32.2445666667,5.90613333333,7.1742,54.5235666667,8.11093333333
608.25,7.56106666667,41.2197333333,20.1304,27.3769333333,7.665,7.23033333333,32.2162,5.8914,7.15766666667,54.4250666667,8.10873333333
608.59,7.55166666667,41.205,20.106,27.4022,7.6298,7.22513333333,32.2491333333,5.8824,7.13193333333,54.4152666666,8.11399999999
608.92,7.5174,41.1156333333,20.0499333333,27.3276,7.58806666667,7.19133333333,32.1856666666,5.8226,7.0998,54.3326666667,8.0576
609.26,7.54913333333,41.1489666667,20.0576666666,27.3385333333,7.591,7.211,32.2138,5.84693333333,7.1028,54.2871333333,8.06013333333
609.59,7.57373333333,41.0949,20.0346666667,27.3469333333,7.59086666667,7.22206666667,32.2501,5.84406666667,7.08533333333,54.2568,8.04573333334
609.93,7.56566666667,41.0323,19.9954,27.3224,7.55226666667,7.2078,32.2208666667,5.8264,7.0578,54.2033666667,8.03126666667
610.26,7.58793333333,41.0272333333,19.9982,27.3653333333,7.55946666667,7.22953333333,32.3134,5.8506,7.07513333333,54.2709666667,8.04693333333
610.60,7.58013333333,40.9875666667,19.9508,27.3668,7.56,7.22066666667,32.3103,5.83726666667,7.06313333333,54.2587,8.02920000001
610.93,7.61893333333,41.0701333333,19.9629333333,27.4432666667,7.5942,7.28306666667,32.42,5.84746666667,7.08873333333,54.3659333333,8.06686666667
611.27,7.64306666667,41.0817,19.9909333333,27.4890666667,7.6276,7.30693333333,32.4733666667,5.8826,7.11006666667,54.4256666667,8.07173333334
611.60,7.58246666667,41.0615,19.9564,27.487,7.566,7.24353333333,32.5112666667,5.8508,7.0452,54.4869333334,8.03546666666
611.93,7.59413333333,41.1286666667,19.9943333333,27.5440666667,7.58486666667,7.24733333333,32.5978333333,5.85793333333,7.04993333333,54.5968666667,8.02753333333
612.27,7.6118,41.1808,20.0216,27.5678666666,7.6262,7.2634,32.6471,5.87893333333,7.0902,54.6401,8.05306666666
612.60,7.6202,41.2938333333,20.092,27.7091333333,7.63866666667,7.27653333333,32.7401,5.8916,7.1056,54.7181,8.08666666666
612.94,7.55533333333,41.3315333333,20.0722666667,27.7268,7.597,7.22253333333,32.7215,5.84346666667,7.0518,54.8386,8.02080000001
613.27,7.4654,41.3004333333,20.0104,27.7063333333,7.5512,7.17106666666,32.6231666667,5.78786666667,7.0002,54.8213666667,7.96726666667
613.61,7.45713333333,41.3082,19.9786,27.731,7.55226666667,7.15046666667,32.6003333334,5.79733333333,7.00486666667,54.8321,7.92759999999
613.94,7.41546666667,41.3063,19.9587333333,27.7122666667,7.5272,7.11026666667,32.5321333333,5.7568,6.96,54.791,7.89460000001
614.28,7.37613333333,41.3478,19.9614,27.7246666667,7.48653333333,7.1008,32.5401333333,5.739,6.932,54.8110333333,7.86853333333
614.61,7.35846666667,41.3137333333,19.9418,27.7812666667,7.44906666667,7.08953333333,32.498,5.75286666667,6.91806666667,54.8088,7.83446666666
614.94,7.28106666667,41.2738,19.8644,27.7088666667,7.36826666667,7.0084,32.4641,5.665,6.8378,54.7710333333,7.7786
615.28,7.28306666667,41.2686666667,19.8941333333,27.7768,7.41406666667,7.0464,32.4674,5.6916,6.899,54.7738333333,7.81613333333
615.61,7.2396,41.1973666667,19.8125333333,27.7440666667,7.3998,7.01753333333,32.3717,5.66386666667,6.85733333333,54.6776,7.76913333333
615.95,7.243,41.2219666667,19.8119333334,27.7982666667,7.42813333333,7.02753333333,32.3313,5.68126666667,6.86726666667,54.6662666667,7.77073333334
616.28,7.24306666666,41.1954333333,19.7476,27.7666666667,7.43206666667,7.0172,32.3178,5.6728,6.857,54.6590333333,7.76880000001
616.61,7.24373333333,41.1645666667,19.7030666667,27.7844,7.4208,7.0112,32.3134333333,5.6464,6.86,54.5968,7.78439999999
616.95,7.29946666667,41.2862,19.7716,27.899,7.46233333333,7.064,32.393,5.6928,6.91673333333,54.6486333333,7.8268
617.28,7.2582,41.3466333333,19.8139333333,27.9513333333,7.45186666667,7.0516,32.4151,5.6678,6.89153333333,54.6776,7.81593333334
617.62,7.3096,41.3734,19.8303333333,28.0513333333,7.50153333333,7.0714,32.4315,5.7126,6.926,54.6634333333,7.8504
617.95,7.36253333333,41.3465666667,19.8650666667,28.1148666667,7.5474,7.0984,32.3920333333,5.7668,6.97566666667,54.6094666667,7.87046666667
618.28,7.36886666667,41.3957,19.8681333333,28.1088666667,7.55006666667,7.09206666667,32.3931333333,5.76293333333,6.9718,54.556,7.87573333334
618.62,7.41293333333,41.4995333334,19.9306666667,28.1927333333,7.57793333333,7.13633333333,32.4471333333,5.7948,7.01506666667,54.5911,7.928
618.95,7.4234,41.5926666667,19.9488666666,28.2326666667,7.56766666667,7.12073333333,32.4633,5.79346666667,7.00393333333,54.655,7.94779999999
619.28,7.50673333333,41.7622333333,20.0774,28.3945333333,7.63833333333,7.1844,32.6104,5.846,7.0748,54.8225,8.02993333333
619.62,7.51253333333,41.7608,20.0564,28.4025333333,7.60433333333,7.15473333333,32.6427666666,5.81266666667,7.05293333333,54.8506,7.99906666667
619.95,7.56753333333,41.8986,20.1582,28.5483333333,7.674,7.24406666667,32.7331,5.89906666667,7.14013333333,54.9429666667,8.07073333333
620.28,7.6314,41.967,20.2408666667,28.6644,7.7326,7.31153333333,32.7932666667,5.96526666666,7.22193333333,54.9605666667,8.1326
620.62,7.676,42.0500333333,20.2968,28.7432,7.75753333333,7.32613333333,32.8505333333,6.00233333333,7.24893333333,55.0104333333,8.20280000001
620.95,7.6874,42.0535,20.2738,28.7643333333,7.76706666667,7.35213333333,32.8143666667,6.01166666667,7.26786666667,54.9484,8.22640000001
621.28,7.6824,42.0526666666,20.2770666667,28.7804,7.735,7.36666666667,32.7894333333,6.00433333334,7.26993333333,54.9668333333,8.23506666666
621.62,7.68373333333,42.1503,20.3133333333,28.8636,7.7442,7.3858,32.8846,5.99426666667,7.2652,55.0491333333,8.26006666667
621.95,7.69726666667,42.1668666667,20.325,28.9150666667,7.77126666667,7.3906,32.8956,5.987,7.2772,55.1156333333,8.27686666667
622.28,7.6626,42.1715666667,20.2991333333,28.9578,7.77833333333,7.36626666667,32.8772333333,5.9782,7.24893333334,55.1384666667,8.24479999999
622.62,7.6954,42.1952,20.3188,29.0046666667,7.81233333333,7.42826666667,32.9266,6.01693333334,7.26373333333,55.1057333333,8.27866666667
622.95,7.62706666667,42.0949333333,20.2678,28.9443333333,7.74273333333,7.38713333333,32.8274333333,5.9806,7.2186,55.0578666666,8.23966666667
623.28,7.5716,42.0732333333,20.2867333333,28.9884,7.71993333333,7.3768,32.7897666667,5.9524,7.18813333333,55.0425333333,8.21846666667
623.62,7.5054,41.9499,20.2251333333,28.9338,7.66313333333,7.32326666667,32.6628,5.89486666667,7.12353333333,54.9017,8.15500000001
623.95,7.46573333333,41.9624,20.1912666667,28.9636666667,7.63273333333,7.28326666667,32.6266,5.8746,7.06213333333,54.9146333334,8.13793333334
624.28,7.4564,41.9833333333,20.2194666667,28.9888,7.6404,7.3074,32.5935333333,5.87333333333,7.06006666667,54.9237,8.11579999999
624.62,7.4864,42.0583333333,20.2813333333,29.0778,7.70613333333,7.34013333333,32.6517333333,5.92453333333,7.1174,55.0158666667,8.19253333334
624.95,7.47793333333,42.0936333333,20.2872,29.0971333333,7.71246666667,7.32426666667,32.6625666667,5.91333333333,7.10593333333,55.0198333333,8.18393333333
625.28,7.51713333333,42.1069666667,20.3133333333,29.1305333333,7.7452,7.33986666667,32.6669,5.95,7.1256,55.0198333333,8.22346666667
625.61,7.54873333333,42.1066666667,20.3659333334,29.1770666667,7.7756,7.3818,32.6672,6.00373333333,7.15993333333,54.9906,8.27820000001
625.95,7.571,42.1031,20.3812,29.209,7.77933333333,7.3746,32.6711666667,5.99553333333,7.1726,54.9826,8.29799999999
626.28,7.61113333333,42.1276666667,20.3941333333,29.2608666666,7.8232,7.38953333333,32.6739666667,6.0104,7.21073333333,54.9939333333,8.32733333334
626.61,7.6382,42.1845666667,20.3989333333,29.3150666667,7.8432,7.396,32.6859333333,6.01486666667,7.23333333333,54.9644333333,8.33433333333
626.94,7.6864,42.1709333334,20.3942,29.3152,7.85233333333,7.39826666667,32.6640333333,6.02566666667,7.2552,54.9188,8.36533333334
627.28,7.67833333333,42.2012,20.3994,29.3450666667,7.8596,7.3724,32.6902666667,6.02926666667,7.25673333333,54.9553333333,8.36766666666
627.61,7.6566,42.1770333333,20.3832,29.3125333333,7.85793333333,7.34813333334,32.6861333333,5.9906,7.24446666667,54.9377666667,8.32046666666
627.94,7.643,42.1347333333,20.3087333333,29.3167333333,7.83493333333,7.33173333333,32.6575,5.97406666667,7.23373333333,54.9157666667,8.29826666667
628.27,7.6312,42.1411666667,20.3052,29.3529333333,7.79766666667,7.3072,32.6861333333,5.9516,7.18986666667,54.9132666667,8.27126666667
628.61,7.62346666667,42.1094666667,20.2648666667,29.3530666667,7.7872,7.3058,32.6737,5.95453333333,7.18326666667,54.8954333333,8.27013333333
628.94,7.63773333333,42.0913333333,20.2398666667,29.3766,7.7652,7.29553333333,32.6474666667,5.95393333333,7.1984,54.8912,8.26586666667
629.27,7.68353333333,42.1497666667,20.2719333333,29.4482666667,7.77573333333,7.29933333333,32.6864666667,5.97666666667,7.23266666667,54.9231666667,8.27573333334
629.60,7.74933333333,42.1912,20.3251333333,29.5338666667,7.85893333333,7.36613333333,32.7378333333,6.04733333333,7.3148,54.9328,8.3518
629.94,7.69493333333,42.1489333333,20.3028,29.5312,7.82046666667,7.32413333333,32.7186,6.02626666667,7.27986666667,54.8763333333,8.32339999999
630.27,7.72373333333,42.2518666667,20.3773333333,29.629,7.85073333333,7.37373333333,32.8108333333,6.07466666667,7.29473333333,55.0058,8.36779999999
630.60,7.71846666667,42.3496666667,20.4162666667,29.7131333333,7.87166666667,7.4132,32.8828666667,6.1208,7.31966666667,55.1470666666,8.38760000001
630.93,7.7182,42.3438666667,20.3808,29.72,7.8366,7.41993333333,32.8801333333,6.11606666666,7.27693333334,55.1383666667,8.37086666667
631.26,7.72093333333,42.3606666667,20.4097333333,29.77,7.82753333333,7.43706666667,32.8611666667,6.14553333333,7.28106666667,55.1390333333,8.39279999999
631.60,7.76046666667,42.3604333334,20.4833333333,29.8076666667,7.8422,7.46313333333,32.881,6.1916,7.31793333333,55.1093333333,8.43479999999
631.93,7.8168,42.4447333333,20.5346666667,29.8782,7.8804,7.50146666667,32.9088,6.221,7.36653333334,55.171,8.4718
632.26,7.82513333333,42.5022666667,20.5787333333,29.9249333333,7.89306666667,7.515,32.9263,6.22286666667,7.3912,55.1954333333,8.4734
632.59,7.71653333333,42.5405666667,20.5556,29.9116,7.8236,7.4526,32.9031333333,6.12706666667,7.28653333333,55.2323,8.3872
