wavelength,Back_DacVigm,Belly_DacVigm,Breast_DacVigm,Crissum_DacVigm,Crown_DacVigm,DorTail_DacVigm,Patch10_DacVigm,Rump_DacVigm,Throat_DacVigm,WingTip_DacVigm
255.41,0.976799999998,18.0871333333,14.6032666667,16.0112666667,10.9321333333,3.30493333334,4.8678,18.1196666667,10.0204,2.47453333333
255.78,-0.792866666667,16.2831333333,13.2309333333,14.1688,9.60786666667,1.84133333333,3.2054,17.0502666667,8.57619999999,0.988933333333
256.15,-0.612866666665,15.9278666667,12.4938666666,14.0471333333,9.75653333333,1.8304,3.3502,17.4139333333,8.64833333333,1.10833333333
256.53,0.412600000001,16.5857333334,13.5841333333,15.1051333333,10.8252,3.0098,4.68446666667,18.7944,10.0727333333,2.27346666667
256.90,1.55533333333,16.9951333333,13.862,15.6587333333,11.4156666667,3.61653333333,5.3304,19.4489333333,10.5173333333,2.81626666666
257.28,3.0346,18.3661333333,14.988,16.9722666666,12.4132666667,4.61366666666,6.71453333333,21.1123333333,12.1388,4.20193333333
257.65,3.78013333333,18.8888666667,15.4528666667,17.1436,12.965,4.994,7.46986666667,21.7332,12.7597333333,5.15106666667
258.02,3.484,18.7577333333,15.115,16.833,12.2019333333,4.827,7.27473333333,21.5330666667,12.5825333333,4.7158
258.40,2.50526666667,18.579,14.3207333333,16.2950666667,11.4509333333,4.07386666667,6.33453333333,21.0058,12.1939333333,3.8478
258.77,2.46826666667,18.9312666666,14.0594,16.3541333333,11.4620666666,4.4364,6.3682,21.1896666667,12.426,3.59346666667
259.15,3.09233333333,19.2136666667,14.2437333333,16.8436666667,11.8207333333,4.85646666667,6.63833333333,21.3532,12.6814666667,4.0348
259.52,3.2344,19.3317333333,14.1313333333,17.0964666667,11.8637333333,4.8728,6.7444,21.3625333333,12.9635333333,4.25306666667
259.89,3.64213333333,19.9221333333,14.6524,17.6348,12.3232,5.4886,7.34706666667,21.8374666667,13.5582666667,4.88613333333
260.27,3.54,20.0751333333,14.8476,17.61,12.2005333333,5.39513333333,7.25313333333,21.7569333333,13.6772,4.80286666667
260.64,3.1656,19.7869333333,14.2958666667,17.1181333333,11.8484,4.85786666667,6.80013333333,21.238,13.2936,4.3698
261.01,2.53053333333,19.3310666667,13.766,16.6581333333,11.4516666667,4.45206666667,6.25973333333,20.8538666667,13.0998,3.84
261.39,2.3788,19.2147333333,13.5052666667,16.5091333333,11.3756666667,4.39093333333,6.125,20.6794,12.9922,3.58833333333
261.76,2.53186666667,19.453,13.6421333333,16.8328,11.4926,4.6376,6.28146666667,20.8792,13.3628,3.767
262.13,2.88506666667,19.8654,14.0553333333,17.1821333333,12.0848666667,5.05753333333,6.6422,21.1962666667,13.8443333334,4.3078
262.51,3.63853333333,20.4756666667,14.5866,17.8806666667,12.9036,5.82346666667,7.42446666667,21.7683333334,14.4488,5.1312
262.88,3.922,20.5284,14.9468,18.1312,13.156,5.81566666667,7.63833333333,21.6525333333,14.805,5.63473333333
263.25,3.80746666667,20.7276666667,15.1424,18.2104,13.1796666667,5.74266666667,7.45366666667,21.5693333333,14.9144,5.67186666667
263.63,3.727,20.5564,15.1518666667,18.0444666667,13.0723333333,5.6996,7.2444,21.2879333333,14.801,5.50286666667
264.00,3.4754,20.2607333333,14.8406,17.7204,12.775,5.26173333333,6.769,21.1165333333,14.3940666667,5.20126666667
264.37,3.89166666667,20.2585333333,14.8597333333,18.0053333333,13.0846,5.83273333333,6.9348,21.3800666667,14.4696666667,5.34993333333
264.75,4.31986666667,20.4280666667,15.1684666667,18.5634,13.2202666667,6.3026,7.2324,21.7711333333,14.7059333333,5.67773333333
265.12,4.45746666667,20.7542666667,15.3123333333,18.3884,13.1914666667,6.32866666667,7.40153333333,21.9006,14.6116666667,5.9564
265.49,4.60733333333,20.8045333333,15.3640666667,18.5393333333,12.9742666667,6.5038,7.25573333333,21.8199333333,14.5641333333,6.24993333333
265.87,4.8416,20.9869333334,15.298,18.4357333333,13.0539333333,6.4944,7.32306666667,21.7878,14.0968666667,6.32206666667
266.24,4.6116,20.5194,14.6184,17.9906,12.4401333333,6.129,6.71233333333,21.4399333333,13.4336666667,5.64146666666
266.61,4.4212,20.0000666667,14.2552,17.44,12.0357333333,5.9022,6.29533333333,21.0352,13.1062,5.21626666667
266.98,4.729,20.2646666667,14.4432666667,17.5416666667,12.2322,5.97113333333,6.4362,21.4937333333,13.2480666667,5.2966
267.36,4.53926666667,20.1419333333,14.1818666667,17.3207333333,12.2508,5.61326666667,6.65,21.6008666667,13.2915333333,5.162
267.73,4.57213333333,20.1631333334,14.185,17.3146666667,12.2576,5.31793333333,6.7156,21.7482666667,13.3945333333,5.17506666667
268.10,4.0386,19.578,13.6065333333,16.8737333333,11.6816666667,4.77013333333,6.20853333333,21.1171333333,12.8752,4.52493333334
268.48,4.10126666667,19.5914,13.7380666667,16.7276,11.699,4.54913333333,6.5096,21.0214666667,13.1173333333,4.53346666667
268.85,4.15146666667,20.1765333333,14.1455333333,16.9041333333,12.2268666667,4.86573333333,6.72153333333,21.5105333333,13.455,4.86166666667
269.22,4.14313333334,20.0885333334,14.2642,17.1496,11.9524666667,5.151,6.77053333333,21.4003333333,13.3103333333,4.67406666667
269.59,4.3206,20.2140666667,14.6735333333,17.1809333333,12.2371333333,5.2928,7.2448,21.4976666667,13.5472666667,4.8798
269.97,3.84246666667,19.6714666667,14.3550666667,16.7305333333,11.8116666667,4.9846,6.9404,21.0289333333,13.3806666667,4.5428
270.34,3.23046666667,19.2356,14.0149333333,16.4737333333,11.4223333333,4.24006666667,6.627,20.7282666667,13.1134,4.22926666667
270.71,2.81526666667,19.0945333333,13.9768666667,16.1662666667,11.0416666667,3.86213333333,6.47913333333,20.6579333333,13.0858666667,3.98226666667
271.09,2.5652,19.0192666667,13.8272,16.0734,11.0666,3.89213333333,6.60146666667,20.511,12.8840666667,3.9746
271.46,2.36593333333,18.8318666667,13.5703333333,15.8965333333,10.8291333333,3.99813333333,6.46913333333,20.1679333333,12.6192,3.7974
271.83,2.69366666667,19.3490666667,13.9746666667,16.1840666667,11.1272666667,4.8838,6.93933333333,20.4553333333,13.125,4.14306666667
272.20,3.24006666667,19.9472,14.5552666667,16.7070666667,11.6916,5.5006,7.37873333333,21.0324666666,13.8060666667,4.83213333333
272.58,3.47006666667,20.2797333333,14.6216666667,17.0738,11.9447333333,5.96186666666,7.4506,21.2064,13.9167333334,5.26893333333
272.95,3.59706666667,20.0564,14.5837333333,16.8919333333,11.7274,6.03853333333,7.58813333333,21.0162,13.8904,5.37193333333
273.32,3.9256,20.2924666667,14.7304666667,17.0373333333,12.2226666667,6.1676,7.97833333333,21.3291333333,14.252,5.86026666667
273.69,3.93453333333,20.3452,14.7380666667,17.1398666667,12.3214,6.30053333333,8.02073333333,21.3483333333,14.3242666667,5.96113333333
274.06,4.20373333333,20.5914666667,14.8376666667,17.331,12.5507333333,6.4816,8.2196,21.4073333333,14.5677333333,6.26626666667
274.44,5.01066666667,21.1488,15.4416666667,17.8033333333,13.2141333333,7.33886666667,8.7564,21.8056,15.0321333333,6.88053333333
274.81,5.1878,21.0502,15.3184,18.0708,13.4079333333,7.56766666667,8.91593333334,21.7117333333,15.0232,7.05186666667
275.18,5.2576,20.7912,15.13,18.0960666667,13.3238666666,7.43893333333,8.74386666666,21.4688,14.7581333333,6.96613333333
275.55,5.63646666667,21.0691333333,15.507,18.2721333333,13.7564666667,7.7196,9.08906666667,21.6086,14.9548,7.3804
275.93,5.77073333334,20.8698,15.3342666667,18.2867333333,13.7649333333,7.47106666667,9.18093333333,21.4354666667,14.8764666667,7.57566666667
276.30,6.1132,21.0702666667,15.4970666667,18.5984666667,14.1285333333,7.8198,9.80786666668,21.6036,15.1060666667,7.87933333333
276.67,5.87726666667,20.8363333333,15.4592666667,18.2973333333,14.0286666666,7.6474,9.90093333332,21.3703333333,14.9924,7.76473333333
277.04,5.46193333333,20.475,15.0336666667,18.2312,13.9114666667,7.324,9.58866666666,21.153,14.7756666667,7.3206
277.41,5.11286666667,20.1495333333,14.7967333333,18.0569333333,13.6078666667,6.87166666667,9.22146666667,20.8585333333,14.4283333333,6.93426666667
277.79,4.89426666667,19.7377333333,14.5603333333,17.8884,13.4137333333,6.5584,9.16266666667,20.6536666667,14.1582,6.7436
278.16,4.77433333333,19.5383333333,14.6484,17.8629333333,13.4032666667,6.5478,9.0066,20.8430666666,14.1237333333,6.6526
278.53,4.65006666666,19.3623333333,14.5911333333,17.6438666667,13.3402,6.40686666667,9.13373333333,20.7866,14.113,6.6252
278.90,5.01546666667,19.8756,15.1503333333,17.9032,13.7754666667,6.70466666667,9.35053333333,21.2226666667,14.6356,7.0674
279.27,4.7764,19.7457333333,15.0879333333,17.685,13.685,6.53426666667,8.97833333333,21.1245333333,14.7676,6.78146666667
279.64,4.97946666667,19.6570666667,15.0342666667,17.9149333333,13.4568666667,6.61166666667,8.86146666666,21.2139333333,14.9382,6.7522
280.02,4.90313333333,19.6431333333,14.971,18.0903333333,13.4285333333,6.585,8.56266666667,21.281,14.9302666667,6.54773333333
280.39,4.87233333333,19.5323333333,14.8724,17.7978,13.3200666667,6.126,8.1856,20.9386666667,14.7928666667,6.35813333333
280.76,4.97326666667,19.4227333333,14.817,17.8518666667,13.3270666667,6.12473333333,8.1148,21.0418666667,14.7589333333,6.36986666667
281.13,4.9764,19.5005333333,14.9325333333,17.7443333333,13.2108666667,5.98813333333,8.01133333333,20.9487333333,14.7000666667,6.34933333333
281.50,4.95506666667,19.3234666667,14.9264,17.7028,13.1451333334,6.0022,8.07153333333,20.7708,14.6199333333,6.2874
281.87,5.0914,19.5334,14.9948666667,17.8213333333,13.3364,6.15833333333,8.02186666667,20.8086,14.8135333333,6.2268
282.25,5.09606666667,19.5316,14.8806666667,17.9552,13.2082666667,6.13153333333,7.98426666667,20.6893333333,14.8546,6.07333333333
282.62,5.0578,19.7119333333,14.9365333334,18.1458666667,13.2506,6.2758,7.90753333333,20.7760666667,14.9622,6.07046666667
282.99,5.6132,20.1426666667,15.4293333333,18.5926666667,13.7338666667,6.78733333333,8.45546666667,21.0562666667,15.2730666667,6.51313333333
283.36,6.26953333333,20.7681333333,16.0772666667,19.2530666667,14.308,7.39766666667,9.27293333333,21.6951333333,15.8839333333,7.1806
283.73,6.5256,21.1208666667,16.4192,19.5948,14.6877333333,7.7696,9.79606666666,22.0059333333,16.1703333334,7.45406666667
284.10,6.51353333334,21.1033333333,16.5098666667,19.4519333333,14.7822,7.73306666667,10.0012,21.9498666667,16.1371333333,7.4096
284.47,6.18266666667,20.9246666667,16.3326,19.2886,14.4832666667,7.66306666667,9.76393333335,21.7846666667,15.9084666667,7.1434
284.85,6.058,20.9211333333,16.3270666667,19.3302,14.4496,7.5198,9.5382,21.7977333333,15.8782666667,6.944
285.22,6.27626666667,21.1115333333,16.4692666667,19.539,14.6091333333,7.6938,9.77966666666,21.9993333333,16.0334,7.08666666667
285.59,6.3976,21.2527333333,16.5377333334,19.619,14.6486666667,7.9014,9.87793333334,22.1737333333,16.2755333333,7.2268
285.96,6.35226666667,21.3834666667,16.6179333333,19.679,14.6790666667,7.78873333333,9.81400000001,22.375,16.3191333333,7.38393333333
286.33,6.4448,21.6128666667,16.8534,19.6593333333,14.9658666667,7.8204,9.89666666667,22.5356,16.4404,7.46873333333
286.70,6.06833333333,21.4758666667,16.6941333333,19.459,14.9036666667,7.50693333333,9.55899999999,22.4700666666,16.2961333333,7.10873333333
287.07,5.8204,21.4728666667,16.6521333333,19.4912666667,14.7773333334,7.28206666667,9.408,22.6325333333,16.2990666667,6.87106666667
287.44,5.24193333333,21.0843333333,16.2612,19.1062666667,14.3279333333,6.68013333333,8.83293333333,22.2693333333,15.961,6.29266666667
287.82,4.96033333334,21.0514,16.2587333333,19.0391333333,14.2896,6.40613333333,8.50453333333,22.2682666667,16.0184,6.00046666667
288.19,4.73233333333,21.1619333333,16.37,19.0717333333,14.3463333333,6.34586666667,8.2778,22.4132,16.1178,5.8324
288.56,4.80146666667,21.4232,16.6493333333,19.4101333333,14.6732,6.3866,8.37213333333,22.7674,16.4688,5.92386666667
288.93,4.65413333333,21.5622666666,16.7781333333,19.5126666667,14.7772,6.1698,8.35653333333,22.8575333333,16.6295333333,5.8938
289.30,4.36273333333,21.4682666667,16.6924666667,19.5658,14.7315333334,5.84026666667,8.01826666667,22.8431333334,16.655,5.70026666667
289.67,4.17313333333,21.4372666667,16.7773333333,19.6658666667,14.7989333333,5.46213333333,7.77453333334,22.8979333333,16.6500666667,5.4104
290.04,3.95033333334,21.3768666666,16.8754666666,19.7302666667,14.7571333333,5.38586666667,7.71066666667,22.8431333333,16.6901333333,5.11833333333
290.41,3.62786666667,21.2588666666,16.7798,19.8067333333,14.7737333333,5.1438,7.60493333333,23.0057333333,16.7206666667,4.77133333333
290.78,3.63553333333,21.4624,16.8556,20.0944,14.857,5.08846666667,7.70846666667,23.064,16.9078,4.73653333333
291.15,3.46046666667,21.672,16.8296,20.1928,15.022,4.96146666667,7.47773333333,23.1086,17.0176666667,4.54513333333
291.52,3.7392,22.1777333333,17.3328666667,20.6518666667,15.4942,5.45613333333,7.76506666667,23.6128,17.4522666667,4.8208
291.89,3.8956,22.5039333333,17.7008666667,20.9918666667,15.9576666667,5.46773333333,7.81746666667,23.9604666667,17.6936,4.98126666667
292.26,4.11073333333,23.0188,18.0218666667,21.5350666667,16.3275333333,5.5282,8.06213333333,24.5512666666,18.0390666667,5.25153333333
292.64,4.31326666667,23.4566,18.4983333333,21.9226666667,16.7250666667,5.68786666667,8.30773333333,24.9234666667,18.3688666667,5.25966666667
293.01,4.4754,23.6972,18.6677333334,22.2037333333,16.9853333333,5.818,8.417,25.1858,18.6147333333,5.2362
293.38,4.71106666667,24.1472666667,19.1416666667,22.5549333333,17.4043333333,6.11306666666,8.61466666666,25.5569333333,18.9002666667,5.2852
293.75,5.32066666667,25.1707333333,20.0355333333,23.3676,18.2094666667,6.875,9.18613333333,26.4278666667,19.6342666667,5.8666
294.12,5.55753333333,25.5626666667,20.166,23.4929333333,18.5641333334,7.09166666667,9.20899999999,26.7094666667,19.8693333333,5.92733333333
294.49,5.66073333333,25.8766,20.4466666667,23.7124666667,18.7684,7.11826666667,9.26019999999,26.7672,20.076,6.11953333333
294.86,5.88533333333,26.1157333333,20.8478,23.9448,19.1141333333,7.18453333333,9.38379999999,27.1060666667,20.3443333333,6.3578
295.23,5.66313333333,25.6314666667,20.7974666667,23.7014,18.8946,6.95,9.1812,26.9406666667,20.1086,6.15033333333
295.60,5.606,25.7571333333,20.8576,23.7782666667,19.0018666667,6.77693333333,9.19633333334,27.0144,20.0194,6.12233333333
295.97,5.52866666667,25.6763333333,20.8264,23.849,18.9295333333,6.7118,9.25046666665,27.0665333333,20.0266,6.033
296.34,5.48353333333,25.548,20.8957333333,23.8644,18.8873333333,6.68606666666,9.14446666667,26.9639333333,20.1154666667,5.87073333333
296.71,5.35213333333,25.5879333333,20.8147333333,23.9076,18.8723333333,6.5742,9.08433333335,27.0381333333,20.0602666667,5.85
297.08,5.1904,25.6848666667,20.9120666666,23.9566666666,18.9520666667,6.5066,9.03473333334,27.1942666667,20.1673333333,5.85226666667
297.45,5.00553333333,25.7996,21.0237333333,24.0163333333,19.0254666667,6.27893333333,8.8816,27.3516666667,20.2277333333,5.754
297.82,4.7338,25.7638,21.0174666667,24.0696,19.0336,6.06806666667,8.73966666667,27.4129333333,20.2127333333,5.60393333333
298.19,4.93966666667,25.9850666667,21.3596666667,24.5449333333,19.344,6.11666666667,9.0296,27.8490666667,20.5537333333,5.83153333333
298.56,4.9702,26.1875333333,21.5257333333,24.7718666667,19.4270666667,6.22046666667,9.1692,28.1133333333,20.6556,5.92106666667
298.93,5.02613333333,26.3478666667,21.7877333333,25.1435333333,19.5898,6.38886666667,9.3792,28.4304,20.798,6.0626
299.30,5.0394,26.8549333333,22.0558,25.5025333333,19.8905333333,6.417,9.54453333333,28.7994,21.12,6.0904
299.67,5.0086,26.9262,22.1138,25.6463333333,20.0930666667,6.46266666667,9.5532,29.0878,21.3432666667,6.1834
300.04,4.7798,27.0626,22.1631333333,25.7511333333,20.1464,6.38833333333,9.42993333334,29.2876,21.3465333333,6.02946666667
300.41,4.813,27.3293333333,22.3628,26.0062666667,20.4558666667,6.53233333334,9.63453333333,29.5429333333,21.5362666667,6.2
300.78,4.71793333333,27.4497333333,22.4920666667,26.1014,20.6224666667,6.39193333333,9.58306666666,29.7194666667,21.7640666667,5.99593333333
301.15,5.14733333334,28.0126666667,23.0138,26.5878,21.0264,6.83313333333,9.98660000001,30.1644666667,22.19,6.3402
301.52,5.188,28.1636,23.1378,26.8426,21.2112666667,6.87,10.1542,30.3874,22.3998666667,6.37413333333
301.89,5.00113333333,28.3252666666,23.0696666667,26.9026,21.1842666667,6.6274,10.1248666667,30.4094666667,22.4080666667,6.16233333333
302.26,4.4966,28.3929333333,23.0461333334,26.7670666667,21.0791333333,6.2578,9.74299999999,30.3364666667,22.2564666667,5.74166666667
302.63,4.254,28.4560666667,23.0640666667,26.8594666667,21.2438666667,6.05766666667,9.56859999999,30.3867333333,22.2385333333,5.4932
303.00,4.28173333333,28.7426666667,23.1601333333,26.9141333333,21.3857333333,5.97626666667,9.56060000001,30.3996,22.3588666667,5.37066666667
303.37,4.47333333333,29.0849333333,23.3414666667,27.1986,21.7667333333,6.10193333333,9.85573333333,30.6807333333,22.5330666667,5.6168
303.74,4.331,29.2015333333,23.4985333333,27.2434666667,21.7563333333,5.89973333333,9.86980000001,30.7679333333,22.4785333333,5.4028
304.10,4.00226666667,29.4069333333,23.5492666667,27.2976666667,21.8718666667,5.65613333333,9.76993333335,30.9918,22.5551333333,5.11973333333
304.47,4.0278,29.8621333333,23.8047333333,27.6238666667,22.1950666667,5.5104,9.82613333333,31.4574666667,22.7850666667,5.0162
304.84,4.0914,30.1179333333,23.9134,27.8027333333,22.3755333333,5.6606,9.92793333333,31.7328666667,22.8953333333,5.30206666667
305.21,3.81986666667,30.0934666667,23.9000666667,27.8364666667,22.3614,5.29286666667,9.67593333334,31.7389333333,22.6962666667,4.87573333333
305.58,3.6482,30.1536666667,23.9507333333,27.7574666667,22.2546666667,4.99513333333,9.50953333333,31.635,22.4915333334,4.62413333333
305.95,4.09586666667,30.5131333333,24.3596666667,27.8867333333,22.6626666667,5.31833333333,9.92493333333,31.8301333333,22.5998666667,4.95766666667
306.32,4.30153333333,30.6261333333,24.6074666667,28.0395333333,22.8372,5.6334,10.3084,32.0254666666,22.6348,5.17346666667
306.69,4.91793333333,31.0808,25.1577333333,28.3748,23.1978,5.96866666667,10.7688,32.405,23.0515333333,5.64946666667
307.06,5.10993333333,31.2727333333,25.3442,28.396,23.4186,6.17466666667,11.0126,32.6402,23.1748666667,5.73673333333
307.43,5.1296,31.1961333333,25.4450666667,28.3952666666,23.3100666667,6.106,10.9903333333,32.7588,23.0250666667,5.6762
307.80,5.1532,31.4351333333,25.607,28.6063333333,23.4877333333,5.96633333333,11.0365333333,32.914,23.1050666667,5.67833333333
308.17,5.5052,31.5834,25.9359333333,28.7786666667,23.7996666667,6.2602,11.3279333333,33.0446,23.3244,5.96933333333
