wavelength,Back_DigCaef,Belly_DigCaef,Breast_DigCaef,Crissum_DigCaef,Crown_DigCaef,DorTail_DigCaef,Rump_DigCaef,Throat_DigCaef,WingTip_DigCaef
808.05,6.99641666667,29.96675,17.2425,22.8825,5.58158333333,9.23100000001,6.88916666667,16.0225833333,10.5873333333
808.35,5.89866666667,28.9391666667,15.93425,22.0605,3.76083333333,8.274,5.79975,14.6476666667,9.38241666666
808.66,6.58641666667,29.79925,16.707,22.9618333333,4.26708333333,8.48399999999,7.27916666667,15.02,10.07025
808.97,3.86658333333,28.1605833333,14.8546666667,21.1863333333,1.928,6.21566666667,4.983,12.9794166666,7.85933333333
809.27,2.96408333333,27.6476666667,13.576,20.0950833333,1.38191666667,5.45366666667,4.33566666667,12.1201666667,7.01474999999
809.58,3.27266666667,27.4989166667,13.7599166666,20.1799166667,1.97633333333,5.39516666667,4.40191666666,12.4635,7.80016666668
809.88,3.72683333333,27.8685,14.2168333333,20.7181666667,2.11483333334,6.21858333333,4.36566666667,12.5209166667,8.29149999999
810.19,2.58216666667,27.46475,13.455,20.1558333333,1.33375,5.20691666667,3.14766666667,11.6411666667,7.56508333334
810.49,3.14916666667,28.34425,14.5345,20.487,1.883,6.03891666667,3.34408333333,12.2294166667,8.31166666668
810.80,3.14858333333,28.972,15.1424166667,20.78325,1.71341666667,6.25275,2.99283333333,12.0828333333,8.667
811.10,3.19291666667,28.159,14.5268333334,20.9353333333,1.55116666667,5.46866666667,2.04933333333,11.56025,8.38991666667
811.41,2.68483333333,27.6499166667,13.67975,20.6880833334,0.650916666667,4.59091666667,1.12741666667,10.6811666667,7.74066666666
811.71,1.11508333333,27.3621666667,13.3093333333,20.25175,-0.0958333333325,3.68108333333,0.0359166666657,10.2638333333,6.87041666667
812.02,0.629166666667,26.3056666667,12.5119166667,19.2425833334,-0.712333333332,2.932,-1.41258333334,9.78158333335,6.32716666667
812.32,2.38758333334,28.097,14.7045,20.8865,1.20558333333,4.91733333333,0.6975,11.69025,8.43975000001
812.63,3.61591666667,29.0349166666,16.092,22.1624166667,2.646,5.26816666666,2.17908333333,13.3500833333,9.69833333334
812.93,1.15466666667,27.56025,14.1691666667,20.5194166666,0.3765,3.18766666666,-0.30125,11.5838333333,7.39216666667
813.24,-1.56575,25.8411666667,11.8141666667,18.71125,-1.56566666666,0.44,-1.79875,9.97675,5.75833333333
813.54,-3.28091666667,24.0681666667,10.3675,17.2835,-2.90016666667,-0.406750000001,-2.57216666666,9.06816666665,4.77683333334
813.85,-3.78566666666,23.6564166667,9.49616666668,17.0801666667,-3.30758333334,-0.775166666666,-2.89408333333,8.83725000001,4.39258333333
814.15,-5.0,22.8085,7.88725000001,16.15475,-4.81641666668,-2.28333333333,-4.09441666667,7.70341666666,2.9395
814.46,-6.16108333333,22.5513333333,7.49075000002,15.7451666667,-5.67400000001,-1.79033333333,-4.35758333333,7.45141666666,2.35641666667
814.76,-6.80408333333,21.9153333333,6.80424999999,14.4634166667,-5.71549999999,-2.0995,-4.60075,7.01141666666,2.06075
815.07,-4.36083333333,23.14525,8.05758333332,16.0526666667,-3.64666666667,-0.501333333334,-2.19316666667,8.98491666667,4.09758333333
815.37,-4.10958333334,23.262,8.32058333335,16.4256666667,-3.08233333333,0.418666666665,-1.31916666667,9.67783333335,4.617
815.68,-4.57525,22.9765,7.22733333333,15.48525,-3.94666666666,-0.138250000001,-2.03608333333,8.91150000001,4.03475
815.98,-4.40366666667,23.1039166667,7.03591666668,15.60625,-4.44124999999,0.212083333335,-2.13325,8.58291666668,4.17908333333
816.29,-1.13866666667,25.3996666666,9.94416666667,17.345,-1.86516666667,2.81008333333,1.33233333333,10.9133333333,6.81925000001
816.59,1.72575,26.9265833333,12.1869166667,19.1015,0.307333333333,5.0235,2.636,12.6004166667,8.55791666666
816.89,2.67316666667,28.02175,13.0288333333,19.8046666667,0.801916666667,5.12541666667,2.83591666667,12.7616666667,9.37933333331
817.20,1.84808333333,27.5103333333,12.8895,19.2468333334,0.209250000002,3.91683333334,2.48733333333,11.8318333333,8.42641666667
817.50,2.46083333333,27.5615833333,13.5569166666,19.7425833333,0.850083333334,4.32883333333,2.77408333334,12.8636666667,8.99325
817.81,2.26783333333,26.888,13.3245833333,19.0754166667,0.390583333332,3.61308333333,2.20258333334,12.6300833333,8.83233333332
818.11,3.22416666667,27.3074166667,14.2049166666,19.623,1.64816666666,4.27483333333,3.04925,13.6175833333,9.82683333333
818.41,3.39608333333,27.1005,13.7711666667,19.5915,1.96291666667,4.18141666667,3.10158333333,13.57475,9.49158333334
818.72,4.23616666667,28.3093333333,14.7385833333,20.356,2.8735,4.58833333333,3.56891666667,14.28425,10.25225
819.02,4.757,28.86925,15.8824166667,20.9755833333,3.7315,4.86041666667,3.91241666667,15.09825,10.9701666667
819.33,5.64375,29.3889166667,17.0175833334,21.609,4.26416666667,5.59716666667,4.48241666667,15.7,11.623
819.63,5.41675,29.2944166667,17.2445833333,22.0564166667,4.50933333333,6.02825,4.328,16.0283333333,11.62625
819.93,6.72925,30.5668333334,18.77925,23.3343333333,5.83491666667,7.65141666667,6.13683333333,17.3709166667,13.2294166667
820.24,8.09925,31.6480833333,19.8641666667,24.0824166666,6.92891666667,9.0685,7.35483333332,18.5813333333,14.4053333333
820.54,9.62775,32.7825,21.089,25.3856666667,8.18391666666,10.41475,8.73083333333,19.8811666666,15.8246666667
820.85,10.3685833333,33.4854166667,21.8626666667,26.0885833333,8.89458333334,11.2440833333,9.4355,20.5849166666,16.4941666667
821.15,11.1345833333,34.5524166667,22.7388333334,26.842,9.92441666668,12.0025,10.2315833333,21.493,17.2098333333
821.45,11.3676666667,34.8676666667,22.95675,27.1986666667,10.02325,12.1824166667,10.5951666667,21.8419166667,17.4839166667
821.76,11.6149166667,35.118,23.3990833333,27.4060833333,10.2485833334,12.5024166667,10.8799166667,22.0351666666,17.9169166666
822.06,11.6366666666,35.0348333333,23.4775,27.3813333333,10.23875,12.5408333333,10.9775833333,22.0884166666,17.8674166667
822.36,11.9109166667,35.1471666667,23.63975,27.6641666666,10.4748333333,12.8134166666,11.2665833333,22.2316666666,18.0835833333
822.67,11.9725833333,35.3053333333,23.7925,27.7855,10.6868333333,12.9934166667,11.409,22.4135,18.2025833333
822.97,12.102,35.5398333333,23.9030833333,27.9130833333,10.7448333333,13.1158333333,11.5513333333,22.6291666667,18.3246666667
823.27,12.038,35.6774166667,23.9150833334,27.8534166667,10.7501666667,13.0656666667,11.4161666667,22.7418333333,18.2853333333
823.58,11.77425,35.4765,23.7485,27.88375,10.6180833333,12.8516666667,11.3379166667,22.6896666666,18.118
823.88,11.2515833333,35.2855833334,23.5194166667,27.5795,10.2528333333,12.549,10.9480833333,22.51575,17.76575
824.18,10.8010833333,34.9640833334,23.19475,27.1815,9.9095,12.2300833333,10.7465833333,22.3086666667,17.4683333333
824.49,10.2770833333,34.2231666667,22.6443333333,26.7318333333,9.24408333332,11.7281666666,10.289,21.7305833333,16.9680833334
824.79,10.2830833333,34.1229166667,22.7585833333,26.6189166667,9.30016666666,11.9511666667,10.3061666667,21.65425,16.95825
825.09,10.1930833333,34.0609166667,22.7535833333,26.5545833333,9.15658333333,12.0068333333,10.264,21.6994166666,16.6488333333
825.39,10.1549166667,34.2479166667,22.6265833333,26.4285,9.27433333334,12.0824166667,10.09075,21.68175,16.678
825.70,9.931,34.0436666667,22.4053333334,26.11475,9.00858333334,11.9564166667,9.89941666667,21.6830833333,16.5175
826.00,10.1850833333,34.2673333333,22.64275,26.33425,9.20658333334,12.1056666667,10.2540833333,21.721,16.808
826.30,10.5773333333,34.5528333334,23.0935833333,26.5203333333,9.67066666666,12.3944166667,10.6585,21.809,17.2886666667
826.61,10.4901666666,34.12175,22.7574166666,26.1439166667,9.46491666667,12.2138333333,10.71475,21.4950833333,17.0834166667
826.91,11.0275833333,34.40125,23.2256666666,26.2649166667,9.83666666668,12.5843333333,11.0523333333,21.55425,17.38125
827.21,11.585,34.6358333333,23.5410833334,26.61975,10.2085833333,12.9328333333,11.5109166667,21.5794166667,17.6558333333
827.51,11.8843333333,34.8965,23.7475833333,26.9456666666,10.4345,13.0358333334,11.5818333333,21.4783333333,17.7760833333
827.82,12.1666666667,35.329,24.1404166666,27.4034166666,10.7851666666,13.1843333333,11.87275,22.0438333333,18.3904166667
828.12,11.7549166667,35.0788333333,23.8023333333,27.1309166667,10.23675,12.5023333333,11.2721666667,21.5553333333,18.0455
828.42,11.2581666667,34.6519166667,23.3691666667,26.73025,9.92458333333,11.8928333333,10.67325,21.1035833333,17.8813333333
828.72,10.7973333333,33.925,23.0848333333,26.571,9.27483333334,11.37825,10.4476666667,20.62075,17.5274166667
829.02,9.93941666667,33.1549166667,22.2223333333,25.934,8.52383333332,10.5936666667,9.68949999999,19.7656666667,16.52975
829.33,8.88625,32.109,20.9584166667,25.1250833333,7.31958333333,9.62358333332,8.52416666666,18.852,15.528
829.63,7.44908333332,30.7691666667,19.3338333334,23.7841666667,5.54816666667,8.20066666667,6.94075000001,17.3299166667,14.0583333333
829.93,6.88983333333,30.4460833333,19.0863333333,23.5481666667,4.93758333333,7.58691666667,6.12683333334,16.6750833333,13.4595833333
830.23,5.81966666667,29.8360833333,18.3788333333,23.19675,3.5975,6.785,4.7175,15.81975,12.6138333334
830.54,3.503,27.9144166666,16.2475833334,21.16775,1.54683333333,4.53075,2.41516666667,14.1418333333,10.7683333333
830.84,2.61533333333,27.3614166667,15.54425,20.267,0.730666666667,4.21433333333,1.81083333333,13.723,10.1439166667
831.14,3.32308333333,27.2738333333,15.5246666667,19.8455833333,1.34783333333,5.05141666667,2.64408333333,13.5905833333,10.103
831.44,4.24741666667,28.077,16.1823333333,20.6013333333,2.149,6.07333333333,3.77325,15.2239166667,10.76475
831.74,5.56516666666,29.1955,17.1874166667,21.62425,3.05741666667,7.16625,5.0925,15.9143333333,11.844
832.04,6.69358333333,29.7310833333,17.7418333334,22.294,3.96066666667,8.07341666667,5.77058333332,16.3351666667,12.267
832.35,8.74625000001,31.6401666666,19.673,24.3228333333,5.8475,10.1339166667,7.60658333333,18.2854166667,14.0073333333
832.65,9.80391666666,32.2150833333,20.6648333333,24.6783333333,6.70183333333,11.2515833333,8.36391666666,19.0639166667,14.6368333334
832.95,10.3441666667,32.5710833333,21.2180833333,25.4646666667,7.70191666667,11.7159166667,8.86316666667,19.8605833333,15.1495
833.25,10.4508333333,32.8006666666,21.50275,25.8948333334,8.18300000002,12.1585,9.32375000001,20.0683333334,15.3688333333
833.55,10.0038333333,32.3994166667,20.92875,25.4538333334,8.011,11.7731666667,9.20166666668,20.146,14.79225
833.85,10.7855,32.8735,21.3026666667,25.98975,8.33325000001,12.3690833333,9.83408333335,20.8429166666,15.2235833333
834.16,10.7824166667,32.7995,21.1063333333,25.9294166667,8.48408333332,12.27075,9.77141666667,21.0623333334,15.5174166667
834.46,10.70675,33.1970833334,21.49825,26.2255,8.34633333333,12.3086666667,9.64333333333,21.1283333333,15.4929166667
834.76,10.4416666667,33.2468333333,21.7544166667,26.29,8.43308333332,12.35025,9.45725000001,20.5773333333,15.3764166666
835.06,10.10175,32.6796666667,21.2565833333,25.7361666666,8.48483333333,12.1045,8.95958333334,20.10725,14.9601666667
835.36,9.16883333334,32.0400833333,20.6988333333,25.574,8.08633333334,11.4791666667,8.31883333332,19.9288333333,14.5089166667
835.66,7.94841666667,31.0319166667,19.86325,24.3873333333,7.179,10.2026666667,7.28091666667,18.7794166667,13.83125
835.96,6.90449999999,30.0650833333,18.9254166667,23.5969166667,6.21133333333,8.97508333333,6.45116666666,18.1896666667,12.9279166667
836.26,5.92841666666,29.2599166666,17.8971666667,22.9773333333,5.13591666667,8.37058333333,5.64875,17.3938333333,12.155
836.57,5.38300000001,28.2505,16.3664166667,22.0495833333,3.86125,7.13258333333,4.14075,16.646,11.3456666667
836.87,4.821,27.4608333333,15.52575,21.25275,3.02016666667,6.23041666667,3.06475,15.8724166667,11.5325
837.17,3.71175,26.7710833333,14.5923333334,20.6938333333,2.4745,6.25925,2.03791666667,15.3080833333,11.1354166667
837.47,2.743,25.819,13.5465833334,19.85175,1.313,5.343,1.313,13.9885833333,9.59416666665
837.77,-0.243083333333,22.6228333334,10.2513333333,16.84225,-1.55333333333,2.404,-1.40466666666,10.859,6.91525
838.07,-1.46216666666,21.5644166667,8.87274999999,15.5875833333,-2.598,0.823499999998,-2.96708333334,9.51175000002,6.27483333333
838.37,-2.92108333333,20.6554166667,8.00716666667,14.5908333333,-5.13049999999,-0.667249999999,-4.84891666668,8.33316666667,4.21116666667
838.67,-3.35808333333,20.94225,7.77375,13.1530833333,-6.52983333334,-1.55475,-5.90799999999,7.43141666667,3.52941666667
838.97,-3.36366666667,20.62125,7.06075000001,12.3333333333,-6.75741666666,-2.19716666667,-5.84858333334,7.12116666667,3.106
839.27,-4.34983333333,20.22275,6.04399999999,11.508,-7.15816666667,-3.32716666667,-6.83758333333,6.54775,2.60983333333
839.57,-3.991,20.4280833333,6.33033333334,11.5136666667,-7.70616666668,-3.517,-6.03966666666,6.36091666667,2.5995
839.87,-4.58333333333,19.96925,6.57408333334,11.605,-8.30241666666,-3.54941666666,-5.324,6.23466666666,2.31483333334
840.17,-3.74308333333,21.6728333333,8.67233333332,13.23175,-6.63883333332,-1.83291666667,-2.91125,7.25525,3.29641666667
840.47,-0.760333333335,23.718,11.67275,15.20575,-3.7865,0.342833333333,-8.33333324999e-05,9.43649999999,6.08225
840.77,0.136833333333,23.9505833333,13.0476666667,15.8910833333,-3.63441666667,0.501833333333,0.0304166666657,9.86933333333,6.87366666666
841.07,2.974,25.5735833334,14.94575,18.1613333334,-0.951083333334,3.10991666667,2.14375,12.92275,9.32966666668
841.37,3.45675,25.52475,15.0925,18.2870833333,-1.20358333333,3.534,2.85491666667,14.074,8.71916666666
841.67,4.67491666667,26.2038333333,15.9475,18.746,0.469,4.67483333334,4.9875,14.9155833333,10.6785833333
841.97,6.25808333333,27.4904166667,17.4968333333,20.147,2.61816666667,6.27408333333,6.80075,15.9323333333,12.7715833333
842.27,6.34116666666,27.5468333333,18.2085,20.91125,2.616,7.43233333333,7.138,16.5109166667,13.219
842.57,6.87008333332,27.5161666667,18.2905,21.23475,3.1405,8.65449999999,7.76233333333,16.1314166667,13.776
842.87,6.79158333333,27.20275,18.0249166667,20.1544166666,3.67108333333,9.37950000001,7.58075,16.8501666667,13.6930833333
843.17,7.45808333334,27.6255,18.7024166667,20.5479166667,4.7755,10.1978333333,7.42008333334,17.7319166667,13.7936666667
843.47,6.34533333333,24.8796666667,16.2851666666,18.1125,1.8675,7.95183333333,4.41766666668,15.70275,10.9236666667
843.77,3.75225,23.5165,14.3106666667,15.3795833333,-0.828916666665,4.73383333333,1.33075,13.6561666667,7.91874999999
844.07,2.10025,21.2509166667,11.0884166667,12.3530833333,-3.02616666667,3.02616666667,-0.722666666666,11.2013333333,6.07491666668
844.37,1.64758333333,20.0095,10.5300833333,11.5090833334,-4.08308333333,2.19691666667,-1.91033333333,10.1481666667,4.56066666666
844.67,1.61441666667,18.3761666667,8.64208333333,10.6838333333,-3.965,1.21075,-2.92025,8.45216666666,4.55841666667
844.97,-0.245916666667,15.6588333333,6.09625,9.83266666666,-6.78466666667,-1.22916666667,-5.16241666667,7.03041666666,2.77791666667
845.27,-1.78383333333,12.9205,5.12241666667,8.74108333335,-8.25675000001,-1.78391666666,-6.19249999999,5.81041666667,1.88591666667
845.57,0.173166666668,13.57575,6.1325,9.02575,-6.08308333333,-1.33525,-4.92083333334,6.80008333335,2.99216666667
845.87,0.442500000001,13.3480833333,7.52208333333,8.92316666667,-5.55558333333,-2.28616666667,-4.597,6.56341666667,2.92533333333
846.17,2.61500000001,15.2981666667,9.09091666667,11.2170833333,-2.90825,-1.44191666667,-3.20141666667,8.0645,5.35183333333
846.47,1.02608333334,15.4153333333,8.05816666666,9.75966666666,-4.05416666667,-2.95283333333,-3.87891666667,6.95691666668,5.83083333334
846.77,-0.435833333334,15.7178333333,7.17950000001,9.02566666666,-3.872,-4.69216666667,-5.30766666667,5.46133333334,6.71800000001
847.07,-3.054,12.55175,3.49366666665,6.39241666666,-6.98758333333,-7.99691666666,-7.66058333334,2.19966666666,4.45133333333
847.37,-2.61591666667,14.671,5.25866666667,8.0905,-6.55333333333,-7.63225,-6.20275,3.47883333332,5.17799999999
847.67,-5.91483333334,13.8403333333,2.91375000001,4.7785,-10.3728333334,-12.0045833333,-8.36250000002,0.699166666675,2.27283333335
847.97,-13.91075,9.28483333333,-2.00116666668,-2.72308333332,-18.6350833333,-19.0945,-16.2074166667,-6.20075000001,-3.70733333333
848.26,-22.8145833333,4.62966666667,-9.25933333334,-9.70383333333,-25.7035833333,-27.1111666667,-25.5925833333,-12.2221666667,-12.14825
848.56,-29.845,0.0775000000075,-16.938,-16.0465833334,-32.6355833333,-33.876,-33.91475,-16.5505,-19.1085833333
848.86,-45.1614166667,-11.7383333333,-29.8834166667,-27.5089166667,-48.8799166667,-47.58075,-51.0305,-29.7041666667,-30.06275
849.16,-60.4430833333,-22.2574166666,-43.67075,-39.0294166667,-64.82075,-61.8670833333,-66.9830833333,-42.827,-43.5126666667
849.46,-77.0395833333,-38.1118333333,-56.1188333333,-51.1655833333,-80.8275,-76.74825,-83.2750833333,-58.9743333334,-58.10025
849.76,-72.1854166667,-37.2516666667,-50.1105,-46.9094166667,-74.8894166667,-72.4061666667,-76.8764166667,-55.2980833334,-54.8014166667
850.06,-64.1666666667,-32.8645833333,-43.3854166667,-40.15625,-64.6354166667,-63.2291666667,-67.0833333333,-46.5625,-50.0520833333
850.36,-63.889,-31.07975,-41.8238333333,-38.627,-61.5304166667,-58.9623333334,-67.4005,-45.2306666667,-48.5326666667
850.65,-64.7979166667,-34.6465,-44.7475,-39.5455,-60.8080833333,-58.2829166666,-69.2928333333,-44.3939166667,-50.202
850.95,-53.9853333333,-25.90575,-36.7753333333,-29.9818333334,-48.6411666666,-47.0108333333,-58.7410833333,-35.73375,-39.7645
851.25,-40.1816666667,-16.0890833333,-25.5776666666,-17.2853333333,-36.2623333333,-35.4784166666,-43.5230833333,-23.556,-29.2903333333
851.55,-37.23325,-14.2855833333,-22.0441666666,-15.64025,-33.949,-31.6913333334,-41.051,-21.8391666667,-26.2725833333
851.85,-32.29675,-10.008,-17.185,-12.0813333333,-30.7815833333,-27.6315,-34.8486666667,-18.3413333334,-21.4911666667
852.15,-30.3239166667,-7.94749999999,-16.6666666667,-13.1171666667,-29.7068333334,-27.7006666667,-32.40725,-17.824,-21.8363333334
852.45,-25.2789166666,-4.28883333333,-13.4238333333,-11.4715,-25.244,-22.8033333334,-27.5801666667,-13.8075833333,-17.11975
852.74,-20.5804166667,-0.337333333333,-8.90683333334,-10.2225833333,-21.2214166667,-18.1511666667,-22.8744166667,-9.54791666667,-13.1241666666
853.04,-20.6626666666,-0.239083333334,-9.87033333333,-11.407,-21.9261666667,-18.0326666666,-24.1461666667,-10.5533333334,-12.8756666666
853.34,-22.7801666667,-0.512249999999,-11.0655833333,-13.4221666667,-24.1119166667,-19.46725,-25.3073333333,-13.3879166667,-13.2514166667
853.64,-25.3139166667,-2.89408333334,-11.4364166667,-14.993,-25.55775,-20.9204166666,-25.7671666667,-14.3305833334,-14.9581666666
853.94,-19.9319166667,1.8025,-4.796,-9.82991666668,-19.48975,-14.42175,-19.0135833333,-10.78225,-8.02733333334
854.23,-26.35325,-4.41608333334,-10.0071666667,-16.09675,-26.6025833334,-19.9786666667,-23.7534166667,-16.8446666666,-13.7108333334
854.53,-27.2725833333,-5.54408333334,-11.1225,-18.0785,-27.0318333333,-19.5591666667,-25.1376666667,-19.0771666667,-14.1873333334
854.83,-23.3333333333,-3.39875000001,-8.72566666667,-14.15025,-24.9345833333,-17.4836666667,-21.2419166666,-15.0000833333,-10.5555833333
855.13,-22.2650833333,-2.44533333333,-8.75158333334,-12.6446666667,-23.4233333333,-17.8570833334,-22.3616666666,-15.83025,-10.2638333333
855.43,-18.2816666667,0.936666666667,-5.65241666666,-7.2675,-18.443,-13.5013333333,-18.2816666667,-11.1110833333,-7.46133333334
855.72,-19.3535833333,-0.170083333332,-6.25833333334,-6.02041666667,-18.19725,-14.18375,-18.4014166667,-11.4625833333,-9.69375000002
856.02,-26.68125,-5.592,-14.6563333333,-11.0015,-25.3654166667,-22.7338333333,-23.9034166666,-17.6535833333,-16.7396666667
856.32,-29.9326666667,-8.18399999999,-19.9551666667,-13.9386666667,-28.3259166667,-26.9805,-26.3454166667,-20.4409166667,-20.77725
856.62,-28.1106666667,-7.29649999999,-18.6635833333,-12.8264166667,-26.6896666667,-24.3086666666,-24.7311666667,-15.9755,-18.4333333333
856.91,-24.1668333333,-3.18175000001,-16.5530833333,-10.4925,-24.62125,-21.5151666667,-22.1590833333,-14.9243333333,-14.58325
857.21,-28.2874166666,-5.12233333333,-20.14525,-14.48775,-28.8608333333,-26.8349166667,-27.0259166667,-17.546,-20.0689166667
857.51,-26.7941666667,-2.27266666667,-17.4240833333,-11.0446666667,-27.0734166667,-24.96025,-26.3956666667,-14.1945833333,-18.6603333333
857.81,-27.2221666667,-0.0855833333425,-16.2820833334,-7.64958333331,-26.96575,-24.7009166667,-24.05975,-10.3418333333,-17.6068333333
858.10,-27.33675,2.33666666668,-15.47625,-6.52558333333,-25.3528333333,-24.1621666667,-22.6631666666,-9.12725,-17.7248333333
858.40,-29.0278333333,0.833333333332,-18.1018333333,-8.10183333334,-27.8240833333,-26.75925,-20.9720833333,-9.81474999999,-20.5555833333
858.70,-29.054,0.81091666665,-15.991,-8.51366666667,-27.1170833333,-25.9909166667,-19.6396666667,-9.41450000001,-19.8198333334
858.99,-36.527,-1.44700000002,-20.5589166667,-14.8703333333,-35.4290833333,-31.8363333333,-23.3535,-13.024,-23.1038333333
859.29,-30.8823333333,1.51966666668,-13.8725833333,-8.8235,-31.1274166666,-24.2155833334,-18.33325,-9.21583333333,-19.2646666667
