wavelength,Back_TanChrf,Belly_TanChrf,Breast_TanChrf,Crissum_TanChrf,Crown_TanChrf,DorTail_TanChrf,Patch10_TanChrf,Patch11_TanChrf,Patch12_TanChrf,Patch13_TanChrf,Rump_TanChrf,Throat_TanChrf,WingTip_TanChrf
433.29,3.3545,7.23641666667,15.3383333333,5.60383333334,3.34675,4.16133333333,9.7435,6.61533333333,5.19983333334,1.844,18.2210833334,11.8694166667,5.77091666667
433.64,3.3525,7.26133333333,15.3853333333,5.62058333334,3.36783333333,4.17758333333,9.78829166668,6.67191666667,5.22983333333,1.85283333333,18.27425,11.9084166667,5.79191666667
434.00,3.32266666667,7.24691666667,15.3778333334,5.60066666667,3.33733333333,4.15558333333,9.78254166667,6.6745,5.19275,1.8455,18.3191666667,11.8983333333,5.75266666667
434.35,3.31033333334,7.24675,15.4055,5.612,3.33958333333,4.15141666667,9.79979166667,6.69541666667,5.19741666667,1.84166666667,18.3825,11.9249166667,5.73358333333
434.71,3.34558333334,7.28266666667,15.4703333333,5.65075,3.36291666666,4.1885,9.851375,6.75483333334,5.23158333333,1.88183333333,18.4433333333,11.9939166667,5.76441666667
435.07,3.37741666667,7.31708333333,15.5096666667,5.68158333333,3.38841666666,4.20325,9.90475000001,6.81116666667,5.25266666667,1.91016666667,18.4890833333,12.0325833333,5.7845
435.42,3.39041666667,7.33158333333,15.54025,5.69075,3.39591666667,4.21025,9.94845833334,6.85716666667,5.2625,1.92375,18.5453333333,12.06525,5.78566666667
435.78,3.38033333333,7.34091666667,15.5721666667,5.70833333334,3.39991666667,4.22058333333,9.9715,6.888,5.25375,1.92766666666,18.5825,12.0813333333,5.786
436.13,3.38083333333,7.37533333333,15.6416666666,5.72158333333,3.40258333333,4.22041666667,10.0229583333,6.91033333333,5.26583333333,1.92575,18.6631666667,12.1259166666,5.78758333333
436.49,3.365,7.40525,15.6784166667,5.7215,3.39166666667,4.21066666667,10.035625,6.925,5.25625,1.919,18.7225833333,12.1446666667,5.7765
436.84,3.41058333333,7.46266666667,15.7480833333,5.76991666667,3.42091666667,4.22875,10.0870416667,6.99341666667,5.29341666667,1.95158333333,18.7991666666,12.20825,5.78458333334
437.20,3.41733333333,7.48391666667,15.79425,5.78858333333,3.4185,4.21625,10.140125,7.023,5.3,1.94033333333,18.8488333334,12.236,5.7715
437.56,3.41966666667,7.51591666667,15.855,5.79066666667,3.41008333333,4.21041666667,10.172125,7.0445,5.29291666667,1.94,18.9176666666,12.281,5.76508333333
437.91,3.44066666667,7.57391666667,15.9405833334,5.83658333333,3.43008333334,4.22108333333,10.225,7.09041666666,5.32458333333,1.94358333333,18.9828333333,12.3370833333,5.79808333334
438.27,3.4505,7.60475,15.9935,5.85741666667,3.42991666667,4.20825,10.2601666667,7.13075,5.33525,1.93775,19.0233333333,12.3710833333,5.80316666667
438.62,3.41383333333,7.60416666667,16.0198333333,5.84075,3.409,4.17666666667,10.2563333333,7.12916666667,5.31875,1.91583333333,19.0675833334,12.38,5.78266666667
438.98,3.40333333333,7.61858333333,16.0689166667,5.84941666667,3.39633333333,4.17233333334,10.283625,7.15116666667,5.32166666667,1.90708333333,19.1375833333,12.4095833333,5.79033333333
439.33,3.396,7.64133333333,16.1273333334,5.87108333333,3.39,4.18066666667,10.303,7.17416666667,5.33816666667,1.90358333333,19.1973333333,12.44175,5.78016666667
439.69,3.418,7.66825,16.16875,5.89083333333,3.40808333333,4.20708333333,10.343125,7.21383333333,5.38208333333,1.92775,19.2335833334,12.4915,5.77475
440.04,3.41533333333,7.66541666667,16.1943333334,5.88841666667,3.41141666667,4.21241666667,10.35875,7.2305,5.37825,1.92191666667,19.2643333334,12.4971666667,5.77466666667
