wavelength,Back_TanIctf,Belly_TanIctf,Breast_TanIctf,Crissum_TanIctf,Crown_TanIctf,DorTail_TanIctf,Patch10_TanIctf,Patch11_TanIctf,Rump_TanIctf,Throat_TanIctf,WingTip_TanIctf
376.54,5.87077777778,14.8627777778,11.1637777778,13.4824444444,4.91422222222,7.44944444444,7.24555555556,6.35144444445,6.51933333333,12.565,8.04611111111
376.90,5.80788888889,14.7804444444,11.0968888889,13.4036666667,4.84783333333,7.44833333333,7.20355555556,6.29033333333,6.41366666667,12.5532222222,8.01333333333
377.26,5.726,14.6782222222,10.9796666667,13.2643333333,4.79111111111,7.40244444445,7.127,6.26344444445,6.25477777778,12.4954444444,7.902
377.63,5.62533333333,14.5032222222,10.8588888889,13.1082222222,4.69827777778,7.179,6.94588888889,6.10633333333,6.12455555555,12.391,7.80811111111
377.99,5.58666666667,14.4195555556,10.8085555556,13.0498888889,4.69938888889,7.16677777778,6.90244444444,6.106,6.11344444444,12.4022222222,7.78066666667
378.35,5.60777777778,14.3644444444,10.7665555555,13.0051111111,4.68305555556,7.09077777778,6.88377777778,6.11288888889,6.09922222222,12.3822222222,7.805
378.71,5.425,14.1814444445,10.5938888889,12.8491111111,4.47277777778,6.92155555556,6.72088888889,5.97666666667,5.88911111111,12.2302222222,7.67711111111
379.07,5.40711111111,14.123,10.6235555556,12.8562222222,4.4585,6.90855555556,6.70622222222,5.94044444444,5.87488888889,12.2633333333,7.64411111111
379.44,5.47166666667,14.0845555556,10.6397777778,12.8895555556,4.51305555555,6.88977777778,6.75255555556,5.94788888889,5.90844444445,12.2696666667,7.64266666667
379.80,5.49966666667,14.0392222222,10.667,12.8851111111,4.53011111111,6.84188888889,6.75411111111,5.90066666667,5.85622222222,12.3312222222,7.70455555556
380.16,5.53177777778,13.9451111111,10.6395555556,12.8762222222,4.51822222222,6.82344444444,6.75111111111,5.9,5.85877777778,12.4017777778,7.74166666667
380.52,5.56444444444,13.8676666667,10.6353333333,12.8562222222,4.51905555556,6.82222222222,6.76977777778,5.88388888889,5.884,12.4923333333,7.76766666667
380.88,5.56322222222,13.7853333333,10.6607777778,12.834,4.50072222222,6.79077777778,6.763,5.85911111111,5.87155555555,12.5378888889,7.75344444445
381.24,5.547,13.7587777778,10.6837777778,12.8231111111,4.485,6.77277777778,6.77977777778,5.79155555556,5.86344444444,12.5724444444,7.73877777778
381.61,5.41311111111,13.6274444445,10.5958888889,12.7592222222,4.36416666667,6.74333333333,6.68688888889,5.74111111111,5.77644444445,12.5246666667,7.61366666667
381.97,5.49677777778,13.6395555555,10.6405555555,12.8493333333,4.41794444444,6.80633333333,6.72466666667,5.76588888889,5.81177777778,12.5953333333,7.68744444445
382.33,5.49444444444,13.5864444445,10.6305555556,12.8701111111,4.41505555556,6.83144444444,6.70211111111,5.74344444444,5.77388888889,12.6475555555,7.639
382.69,5.48255555556,13.5453333333,10.6391111111,12.8404444444,4.44494444444,6.84022222222,6.69544444445,5.72355555556,5.77166666667,12.6672222222,7.58133333333
383.05,5.50666666667,13.5416666666,10.6776666666,12.8468888889,4.48605555556,6.90211111111,6.78133333333,5.74911111111,5.78711111111,12.7003333334,7.61211111111
383.41,5.352,13.3991111111,10.5518888889,12.6998888889,4.38216666667,6.81411111111,6.61311111111,5.638,5.65588888889,12.6444444445,7.52277777778
383.77,5.39022222222,13.4375555556,10.5685555555,12.7358888889,4.42888888889,6.84255555556,6.66644444444,5.729,5.74377777778,12.7321111111,7.53622222222
384.14,5.40911111111,13.4637777778,10.6264444444,12.7274444444,4.46994444444,6.87566666667,6.70877777778,5.77777777778,5.78788888889,12.8002222222,7.59022222222
384.50,5.39811111111,13.4568888889,10.6026666667,12.7083333334,4.44894444445,6.85844444445,6.66588888889,5.76155555556,5.74533333333,12.8278888889,7.54511111111
384.86,5.47911111111,13.4672222222,10.6382222222,12.7651111111,4.50555555556,6.88755555556,6.69911111111,5.80477777778,5.81022222222,12.8856666666,7.56322222222
385.22,5.61111111111,13.4461111111,10.6848888889,12.7976666666,4.58027777778,6.965,6.74177777778,5.91922222222,5.92155555556,12.9623333333,7.67077777778
385.58,5.77611111111,13.5558888889,10.8024444445,12.9435555555,4.7425,7.09011111111,6.90511111111,6.06777777778,6.04955555555,13.1146666667,7.82522222222
385.94,5.73488888889,13.4828888889,10.7652222222,12.8701111111,4.66822222222,7.001,6.85877777778,6.01711111111,6.02811111111,13.0834444444,7.76677777778
386.30,5.66233333333,13.4072222222,10.7374444445,12.8093333333,4.60988888889,6.92444444444,6.84533333333,5.98244444445,5.96911111111,13.0217777778,7.76277777778
386.66,5.67411111111,13.3608888889,10.7225555556,12.8243333333,4.60688888889,6.91455555556,6.81622222222,5.99033333334,5.99366666666,13.032,7.76422222222
387.03,5.64922222222,13.3214444444,10.6968888889,12.7972222222,4.60627777778,6.94222222222,6.75988888889,5.97877777778,5.97288888889,13.0528888889,7.74922222222
387.39,5.81722222222,13.463,10.8531111111,12.9553333333,4.75166666667,7.10311111111,6.91755555555,6.17122222222,6.14611111111,13.2085555556,7.92211111111
387.75,5.84233333334,13.4096666667,10.88,12.9498888889,4.71466666667,7.08988888889,6.92822222222,6.17244444444,6.10933333333,13.1958888889,7.91544444444
388.11,5.76633333333,13.3026666667,10.7633333333,12.8304444444,4.62655555556,7.05288888889,6.82688888889,6.06944444444,6.00688888889,13.0991111111,7.82433333333
388.47,5.80922222222,13.3214444444,10.7948888889,12.8671111111,4.63988888889,7.08655555555,6.84666666667,6.10088888889,6.01877777778,13.1523333333,7.86455555556
388.83,5.80411111111,13.2968888889,10.8301111111,12.8628888889,4.63022222222,7.07533333333,6.83577777778,6.13344444444,5.98211111111,13.1735555556,7.877
389.19,5.71922222222,13.2113333334,10.7921111111,12.8583333334,4.56211111111,7.03944444444,6.77977777778,6.04522222222,5.88477777778,13.183,7.81366666667
389.55,5.59322222222,13.058,10.7066666667,12.7014444445,4.43072222222,6.917,6.63277777778,5.92633333334,5.75422222222,13.0821111111,7.68344444444
389.91,5.63733333333,13.0797777778,10.7461111111,12.7632222222,4.47833333333,7.00733333333,6.69055555555,5.97311111111,5.77022222222,13.1676666667,7.75944444444
390.27,5.70055555556,13.0473333334,10.7822222222,12.7767777778,4.52072222222,7.07177777778,6.68022222222,6.01933333333,5.79966666667,13.273,7.803
390.63,5.75166666667,13.0348888889,10.7996666667,12.7742222222,4.56088888889,7.09111111111,6.73822222222,6.04444444445,5.81033333333,13.3305555555,7.84866666666
391.00,5.72944444444,12.9542222222,10.7853333333,12.7188888889,4.52272222222,7.02344444444,6.72622222222,6.02611111111,5.80044444444,13.3157777778,7.85177777778
391.36,5.69744444445,12.9006666667,10.7682222222,12.6776666667,4.4815,6.96822222222,6.68388888889,5.97655555556,5.75066666667,13.3312222222,7.83488888889
391.72,5.69955555556,12.8455555556,10.7708888889,12.6838888889,4.50122222222,7.012,6.64922222222,5.98588888889,5.76033333333,13.3882222222,7.85188888889
392.08,5.76877777778,12.8666666667,10.8313333333,12.746,4.55872222222,7.06422222222,6.69477777778,6.05733333333,5.81844444444,13.5311111111,7.91877777778
392.44,5.73588888889,12.7547777778,10.8151111111,12.6958888889,4.54672222222,6.98944444444,6.64533333333,6.05422222222,5.78466666666,13.5473333333,7.90344444444
392.80,5.71977777778,12.7441111111,10.7888888889,12.6661111111,4.53527777778,7.00177777778,6.65588888889,6.05144444444,5.82122222222,13.5733333333,7.91755555556
393.16,5.77488888889,12.741,10.824,12.6378888889,4.59794444444,7.04511111111,6.67,6.10066666667,5.87455555556,13.6038888889,7.945
393.52,5.80844444444,12.7285555555,10.8767777778,12.6373333333,4.66277777778,7.07977777778,6.69011111111,6.121,5.91,13.6641111111,8.01888888889
393.88,5.725,12.5932222222,10.836,12.5091111111,4.63622222222,7.002,6.61055555555,6.07511111111,5.87344444444,13.653,7.93788888889
394.24,5.73422222222,12.5326666667,10.7983333333,12.4808888889,4.61511111111,6.98311111111,6.63311111111,6.05766666667,5.91011111111,13.6891111111,7.92977777778
394.60,5.72866666667,12.4602222222,10.7734444444,12.463,4.60155555556,7.01788888889,6.58233333333,6.067,5.86722222222,13.7264444444,7.93866666666
394.96,5.67711111111,12.3572222222,10.694,12.401,4.51927777778,6.94555555556,6.51266666667,5.98633333333,5.78933333333,13.745,7.86011111111
395.32,5.65044444445,12.246,10.6475555556,12.3231111111,4.52761111111,6.96922222222,6.506,5.97466666667,5.75811111111,13.7584444444,7.83844444444
395.68,5.63177777778,12.177,10.611,12.236,4.51944444444,6.92677777778,6.48477777778,5.97355555555,5.72,13.783,7.82022222222
396.04,5.65744444444,12.1116666667,10.6195555556,12.2047777778,4.54961111111,6.93544444445,6.49455555556,6.02,5.70722222222,13.7914444444,7.84044444444
396.40,5.64344444444,12.0072222222,10.5734444445,12.1054444444,4.51783333334,6.96066666667,6.47377777778,5.99577777778,5.69222222222,13.7611111111,7.82577777778
396.76,5.594,11.8421111111,10.4906666667,12.0061111111,4.4595,6.90477777778,6.36811111111,5.93044444445,5.56511111111,13.7618888889,7.77733333334
397.12,5.60144444444,11.7556666667,10.4554444444,11.9197777778,4.40122222222,6.86155555556,6.35777777778,5.90288888889,5.47988888889,13.7912222222,7.76333333333
397.48,5.62066666667,11.657,10.4201111111,11.8648888889,4.34911111111,6.86788888889,6.35488888889,5.92588888889,5.472,13.8156666667,7.76811111111
397.84,5.71022222222,11.6275555555,10.3945555556,11.889,4.3425,6.95222222222,6.38433333333,5.94933333333,5.478,13.8877777778,7.86066666667
398.20,5.65988888889,11.5418888889,10.363,11.825,4.34905555555,6.964,6.33122222222,5.96166666667,5.42533333333,13.867,7.84622222222
398.56,5.616,11.431,10.3468888889,11.7264444445,4.29644444445,6.89511111111,6.29055555555,5.944,5.39522222222,13.8203333333,7.82
398.92,5.72066666667,11.4332222222,10.4102222222,11.7537777778,4.41366666667,6.98844444444,6.35811111111,6.07377777778,5.47311111111,13.9014444444,7.90888888889
399.28,5.72066666667,11.3627777778,10.3881111111,11.7347777778,4.38227777778,6.96511111111,6.36477777778,6.059,5.461,13.9275555556,7.87666666667
399.64,5.75244444444,11.2987777778,10.392,11.7121111111,4.38216666667,7.01688888889,6.37588888889,6.03255555556,5.45522222222,13.9352222222,7.90111111111
400.00,5.72044444445,11.2052222222,10.3384444444,11.6436666667,4.3045,6.97511111111,6.32433333333,5.98733333333,5.42633333333,13.9495555556,7.85333333333
400.36,5.69477777778,11.1414444445,10.3046666667,11.6056666667,4.28266666667,6.94255555556,6.29177777778,5.94377777778,5.39522222222,14.0241111111,7.82988888889
400.72,5.75422222222,11.1255555555,10.3411111111,11.6175555556,4.34311111111,6.97077777778,6.34655555556,5.96877777778,5.44922222222,14.0718888889,7.87066666667
401.08,5.77922222222,11.0796666667,10.3515555555,11.6487777778,4.36394444444,6.97611111111,6.34844444444,6.011,5.50988888889,14.0868888889,7.91377777778
401.44,5.79488888889,11.0657777778,10.3737777778,11.6565555555,4.39961111111,7.01877777778,6.367,6.02811111111,5.50711111111,14.1577777778,7.92422222222
401.80,5.82755555556,11.0428888889,10.4095555555,11.6295555556,4.46155555556,7.03622222222,6.39966666667,6.06022222222,5.53722222222,14.1865555556,7.95133333333
402.16,5.89833333333,11.0462222222,10.4668888889,11.6542222222,4.47911111111,7.10755555555,6.45566666667,6.07,5.57255555556,14.2473333334,8.01066666666
402.52,6.02822222222,11.1666666667,10.5471111111,11.7426666667,4.60088888889,7.25544444445,6.56066666666,6.16333333333,5.69522222222,14.4074444444,8.13033333333
402.88,6.03966666667,11.1261111111,10.5448888889,11.7023333333,4.58538888889,7.281,6.53666666667,6.15022222222,5.68944444445,14.4054444445,8.13666666667
403.24,5.98077777778,11.0262222222,10.4665555556,11.593,4.52655555556,7.21711111111,6.44233333333,6.07355555556,5.58988888889,14.3657777778,8.11044444444
403.60,5.92744444444,10.9672222222,10.4235555556,11.5302222222,4.50055555556,7.17177777778,6.426,6.05366666667,5.56044444444,14.3702222222,8.05977777778
403.95,5.91722222222,10.9314444444,10.4535555555,11.534,4.51238888889,7.16533333333,6.42155555556,6.029,5.551,14.3805555555,8.07311111111
404.31,5.92411111111,10.9195555555,10.446,11.5355555556,4.53994444444,7.168,6.45444444444,6.05488888889,5.56955555556,14.3483333334,8.12944444445
404.67,5.89488888889,10.8723333333,10.4127777778,11.4834444444,4.49033333334,7.14966666667,6.39144444444,6.04655555556,5.53633333334,14.3412222222,8.09466666666
405.03,5.88877777778,10.8641111111,10.4175555556,11.4614444444,4.49188888889,7.16522222222,6.37811111111,6.05333333333,5.52911111111,14.3808888889,8.09977777778
405.39,5.89111111111,10.8328888889,10.4187777778,11.4416666666,4.49238888889,7.18922222222,6.37855555556,6.05144444444,5.54088888889,14.3892222222,8.11733333333
405.75,5.86422222222,10.8076666666,10.4213333334,11.4196666667,4.4705,7.19355555556,6.36222222222,6.05355555556,5.52655555556,14.412,8.10888888889
406.11,5.86844444444,10.7775555556,10.4086666667,11.4198888889,4.48333333333,7.176,6.34066666667,6.05833333333,5.51244444445,14.444,8.08422222222
406.47,5.74522222222,10.6268888889,10.323,11.2838888889,4.37638888889,7.05555555556,6.24333333333,5.95966666667,5.39588888889,14.3878888889,8.01577777778
406.83,5.739,10.6138888889,10.2828888889,11.2556666667,4.37933333333,7.079,6.21822222222,5.95055555555,5.376,14.4308888889,8.03866666667
407.19,5.83355555556,10.6614444444,10.3575555556,11.3331111111,4.43294444445,7.194,6.29166666667,6.04322222222,5.441,14.52,8.13255555556
407.55,5.88088888889,10.682,10.3795555556,11.3556666667,4.44638888889,7.238,6.29244444444,6.088,5.45877777778,14.6101111111,8.21833333333
407.90,5.88288888889,10.6784444444,10.373,11.3441111111,4.46877777778,7.24111111111,6.29333333333,6.11777777778,5.46422222222,14.6555555556,8.23888888889
408.26,5.89766666667,10.6546666667,10.392,11.3238888889,4.45927777778,7.25933333333,6.26933333333,6.13977777778,5.44544444445,14.669,8.19388888889
408.62,5.91355555555,10.6286666667,10.412,11.329,4.4765,7.30111111111,6.30255555555,6.156,5.46855555556,14.7433333333,8.23244444444
408.98,5.89911111111,10.6207777778,10.4131111111,11.3283333333,4.47394444444,7.304,6.32511111111,6.14211111111,5.44666666667,14.7744444444,8.20822222222
409.34,5.921,10.6193333333,10.4031111111,11.3365555555,4.48061111111,7.29555555556,6.33666666667,6.151,5.42855555556,14.8302222222,8.22288888889
409.70,5.92377777778,10.5391111111,10.3691111111,11.2976666667,4.42572222222,7.22022222222,6.29277777778,6.09288888889,5.38066666667,14.8076666667,8.15777777778
410.06,5.88544444445,10.5116666667,10.3534444444,11.2358888889,4.37483333333,7.17977777778,6.25777777778,6.07633333333,5.32788888889,14.7894444444,8.15066666666
410.42,5.943,10.532,10.4116666666,11.2866666667,4.41594444444,7.23177777778,6.30888888889,6.13211111111,5.36866666667,14.8495555555,8.15066666667
410.77,5.88388888889,10.4541111111,10.3858888889,11.252,4.35605555556,7.15744444444,6.27066666666,6.09533333333,5.32566666667,14.841,8.08488888889
411.13,5.84955555556,10.384,10.3327777778,11.1994444445,4.33655555556,7.08644444445,6.23377777778,6.04855555555,5.30466666667,14.8318888889,8.01388888889
411.49,5.78511111111,10.3327777778,10.313,11.1856666667,4.31772222222,7.037,6.19444444444,5.99366666667,5.27633333333,14.7796666667,7.94266666667
411.85,5.749,10.2545555555,10.2563333333,11.1127777778,4.27711111111,7.01011111111,6.13888888889,5.94055555555,5.22077777778,14.7332222222,7.87377777778
412.21,5.73766666667,10.1943333333,10.2491111111,11.133,4.26127777778,6.98555555555,6.12777777778,5.91611111111,5.19322222222,14.7898888889,7.88711111111
412.57,5.70388888889,10.1633333333,10.2377777778,11.1128888889,4.23372222222,6.95077777778,6.11144444444,5.88088888889,5.143,14.7504444445,7.873
412.92,5.73922222222,10.1217777778,10.2223333333,11.1116666667,4.25722222222,6.95311111111,6.09311111111,5.89733333333,5.14122222222,14.7918888889,7.92555555556
413.28,5.69544444444,10.0235555556,10.1747777778,11.0261111111,4.19727777778,6.89,6.01166666667,5.83855555556,5.08622222222,14.7765555556,7.863
413.64,5.62177777778,9.97466666664,10.1306666667,10.9953333333,4.16738888889,6.87066666667,5.96888888889,5.81633333334,5.05111111111,14.7773333333,7.82733333333
414.00,5.62666666667,9.91766666664,10.1181111111,10.995,4.15572222222,6.88388888889,5.94722222222,5.80477777778,5.05111111111,14.8194444444,7.81544444444
414.36,5.54655555556,9.84044444446,10.0217777778,10.914,4.07883333333,6.82555555556,5.86566666667,5.73277777778,4.96377777778,14.7864444445,7.734
414.72,5.54311111111,9.78644444444,9.98899999998,10.8825555556,4.0515,6.807,5.88,5.68988888889,4.948,14.8195555556,7.71733333333
415.07,5.53933333333,9.73622222222,9.99222222222,10.8465555556,4.02255555556,6.79811111111,5.84455555556,5.69577777778,4.93977777778,14.8313333333,7.70911111111
415.43,5.55477777778,9.67700000001,9.94333333333,10.7944444444,4.00872222222,6.81244444444,5.83255555555,5.686,4.94011111111,14.8444444444,7.72
415.79,5.555,9.64477777777,9.9301111111,10.7544444444,3.97583333333,6.81966666666,5.82611111111,5.65166666667,4.90055555555,14.8456666667,7.75388888889
416.15,5.57788888889,9.64955555556,9.94344444444,10.7375555556,3.9715,6.86833333333,5.83588888889,5.67711111111,4.94244444444,14.8965555555,7.80388888889
416.51,5.58277777778,9.574,9.92944444446,10.6771111111,3.99294444444,6.88177777778,5.814,5.68222222222,4.96855555556,14.9481111111,7.83177777778
416.86,5.55355555555,9.51866666664,9.92422222223,10.6251111111,3.97866666667,6.90144444445,5.78466666667,5.67233333333,4.959,14.9716666666,7.80322222222
417.22,5.54566666667,9.46277777777,9.91922222222,10.569,3.97966666667,6.91122222222,5.78577777778,5.683,4.96077777778,14.9845555555,7.82244444444
417.58,5.55011111111,9.428,9.91833333334,10.5498888889,3.99083333333,6.93555555556,5.795,5.70266666667,4.96466666667,15.0117777778,7.85611111111
417.94,5.592,9.41522222222,9.92044444443,10.5336666667,4.02338888889,6.97133333334,5.81455555556,5.73933333333,4.99888888889,15.0843333333,7.90922222222
418.29,5.64488888889,9.38666666668,9.93822222223,10.5292222222,4.06605555555,7.00855555555,5.82688888889,5.77755555556,5.03655555556,15.1316666667,8.00477777778
418.65,5.69477777778,9.37966666668,9.96888888889,10.5407777778,4.11233333333,7.04888888889,5.84555555556,5.83977777778,5.07522222222,15.1713333334,8.076
419.01,5.70088888889,9.34166666668,9.95188888888,10.5054444444,4.11161111111,7.06788888889,5.84077777778,5.82555555555,5.07688888889,15.1928888889,8.09911111111
419.37,5.72844444444,9.30333333332,9.95600000001,10.4906666667,4.1235,7.08622222222,5.85055555555,5.85811111111,5.07722222222,15.2404444444,8.11333333333
419.73,5.72755555556,9.23177777777,9.93899999999,10.4455555556,4.11477777778,7.07733333333,5.83955555556,5.87633333333,5.06933333333,15.2806666667,8.10622222222
420.08,5.70677777778,9.14522222222,9.89622222221,10.3557777778,4.09716666667,7.04088888889,5.80177777778,5.85155555556,5.02322222222,15.2584444444,8.08122222222
420.44,5.69233333334,9.07533333335,9.84144444444,10.2967777778,4.05672222222,7.01222222222,5.76388888889,5.82866666667,4.98377777778,15.23,8.06077777778
420.80,5.68233333333,9.00277777777,9.80399999998,10.2381111111,4.03011111111,6.98477777778,5.74344444445,5.80944444444,4.95811111111,15.2096666666,8.05411111111
421.16,5.68288888889,8.9518888889,9.77266666666,10.2054444444,4.02444444444,6.97766666667,5.73155555555,5.80277777778,4.94722222222,15.2163333333,8.04844444445
421.51,5.70711111111,8.88977777778,9.75233333332,10.1513333333,4.02588888889,6.968,5.72866666667,5.81333333333,4.93222222222,15.2454444444,8.069
421.87,5.672,8.78900000001,9.70866666668,10.0653333333,4.00372222222,6.90722222222,5.68777777778,5.76977777778,4.89022222222,15.2106666666,8.03444444444
422.23,5.66644444444,8.72488888888,9.70333333332,10.0294444444,3.99833333334,6.91888888889,5.68466666667,5.77433333333,4.88466666667,15.2366666667,8.01666666667
422.58,5.66955555556,8.67433333332,9.69688888889,9.98944444444,3.992,6.92688888889,5.66966666667,5.77222222222,4.87344444444,15.2805555556,8.01711111111
422.94,5.642,8.58444444445,9.65633333334,9.92044444444,3.96888888889,6.90055555555,5.64222222222,5.75433333334,4.83688888889,15.2781111111,8.00933333333
423.30,5.60844444444,8.49777777777,9.61688888891,9.83588888889,3.93155555556,6.848,5.60344444444,5.71955555556,4.79911111111,15.2583333333,7.992
423.66,5.60688888889,8.45033333332,9.59433333336,9.79477777779,3.92527777778,6.836,5.58344444445,5.70422222222,4.798,15.2518888889,7.995
424.01,5.59733333334,8.39233333332,9.56544444446,9.76266666666,3.91022222222,6.82977777778,5.57155555556,5.69766666667,4.79455555556,15.2723333333,7.98144444444
424.37,5.59966666666,8.35333333334,9.54999999999,9.73877777778,3.90816666666,6.83077777778,5.572,5.69511111111,4.78555555556,15.3015555556,7.97544444445
424.73,5.59533333333,8.321,9.52033333332,9.70677777778,3.9125,6.82688888889,5.55855555556,5.69844444444,4.78222222222,15.3287777778,7.97122222222
425.08,5.62488888889,8.30811111112,9.51922222221,9.70777777777,3.93194444445,6.84444444444,5.56677777778,5.71677777778,4.78677777778,15.3686666667,7.99222222222
425.44,5.58611111111,8.25177777779,9.4748888889,9.6448888889,3.91372222222,6.81566666666,5.51688888889,5.69233333333,4.76922222222,15.3523333333,7.96144444444
425.80,5.58677777778,8.22844444443,9.44877777777,9.62533333332,3.91061111111,6.83966666666,5.50933333333,5.69233333333,4.76233333334,15.3795555556,7.96455555556
426.16,5.58955555556,8.2028888889,9.43877777777,9.60633333334,3.92455555555,6.84166666667,5.522,5.688,4.77366666667,15.4148888889,7.97188888889
426.51,5.561,8.13188888889,9.38811111112,9.54177777779,3.89727777778,6.80433333333,5.482,5.65377777778,4.73066666667,15.362,7.94244444445
426.87,5.56544444444,8.11688888888,9.395,9.53388888889,3.90633333333,6.79333333333,5.46722222222,5.66011111111,4.73144444444,15.3902222222,7.93066666667
427.23,5.59866666666,8.10866666667,9.42622222222,9.54655555557,3.92866666667,6.83211111111,5.47033333333,5.68355555556,4.75311111111,15.4558888889,7.95277777778
427.58,5.57655555556,8.08255555556,9.416,9.53788888888,3.93527777778,6.82211111111,5.462,5.679,4.74922222222,15.4915555556,7.94722222222
427.94,5.57177777778,8.04577777778,9.41522222222,9.5021111111,3.92077777778,6.80955555556,5.43511111111,5.66055555556,4.72922222222,15.5133333333,7.95277777778
428.30,5.58866666666,8.03633333333,9.43011111111,9.47966666665,3.92544444444,6.80766666667,5.42755555556,5.67033333333,4.73533333334,15.5478888889,7.95888888889
428.65,5.57822222222,8.01144444445,9.44177777778,9.46177777777,3.91127777778,6.81377777778,5.43088888889,5.65266666667,4.715,15.567,7.97566666667
429.01,5.55666666667,7.964,9.44311111112,9.43533333334,3.894,6.78188888889,5.405,5.641,4.70122222222,15.5813333334,7.97977777778
429.37,5.61122222222,7.99177777778,9.493,9.49522222221,3.91822222222,6.82277777778,5.44655555556,5.65033333333,4.74188888889,15.6467777778,8.02355555556
429.72,5.63177777778,8.00255555556,9.53166666667,9.53099999999,3.93172222222,6.86077777778,5.48311111111,5.69411111111,4.77366666667,15.6961111111,8.04777777778
430.08,5.62322222222,7.99955555556,9.50200000001,9.5048888889,3.8885,6.81977777778,5.45033333333,5.679,4.73644444444,15.6821111111,8.036
430.44,5.62766666666,8.02322222222,9.52466666667,9.53922222222,3.89755555556,6.82655555556,5.46155555556,5.68677777778,4.74411111111,15.7282222222,8.03822222222
430.79,5.65177777778,8.06177777778,9.54366666667,9.59166666666,3.92277777778,6.87277777778,5.49377777778,5.72911111111,4.76877777778,15.7928888889,8.08088888889
431.15,5.65033333333,8.07322222222,9.519,9.60877777779,3.91388888889,6.863,5.49866666667,5.71811111111,4.758,15.7803333333,8.06888888889
431.50,5.684,8.07777777778,9.52588888888,9.64266666666,3.91538888889,6.87233333333,5.498,5.73166666667,4.75355555556,15.8222222222,8.08366666667
431.86,5.68722222222,8.07966666665,9.51588888889,9.6551111111,3.91938888889,6.87011111111,5.50033333333,5.73777777778,4.73622222222,15.8351111111,8.06366666667
432.22,5.68344444445,8.08577777778,9.51833333333,9.67922222222,3.93083333333,6.85666666667,5.50411111111,5.73544444444,4.71844444444,15.8387777778,8.057
432.57,5.71522222222,8.11444444445,9.54577777778,9.70422222221,3.93638888889,6.85277777778,5.52133333333,5.75277777778,4.743,15.8816666667,8.07533333333
432.93,5.72644444445,8.13144444443,9.54388888889,9.72211111111,3.93938888889,6.865,5.52077777778,5.72755555556,4.74722222222,15.8864444444,8.05611111111
433.29,5.73011111111,8.13588888888,9.5648888889,9.73977777778,3.94283333333,6.88122222222,5.527,5.73388888889,4.74177777778,15.9296666667,8.06033333333
433.64,5.729,8.16133333332,9.5961111111,9.75,3.94716666667,6.86066666667,5.52544444444,5.73144444444,4.73988888889,15.9258888889,8.06388888889
434.00,5.74644444445,8.17633333333,9.62266666666,9.76155555557,3.96755555556,6.87055555556,5.54088888889,5.73177777778,4.76422222222,15.939,8.07177777778
434.35,5.77666666667,8.20944444445,9.64999999999,9.80288888889,3.99066666667,6.90111111111,5.57777777778,5.76655555556,4.81255555555,15.9923333333,8.09077777778
434.71,5.77088888889,8.19411111111,9.67233333333,9.80466666667,3.98388888889,6.88222222222,5.57477777778,5.75644444444,4.80155555555,15.9954444444,8.06466666667
