wavelength,Back_TacCrim,Belly_TacCrim,Breast_TacCrim,Crissum_TacCrim,Crown_TacCrim,DorTail_TacCrim,Patch10_TacCrim,Rump_TacCrim,Throat_TacCrim,WingTip_TacCrim
789.92,17.4576555555,11.9674666667,8.64379999999,12.8273333333,57.3910666667,11.4041333333,53.9188666667,58.6221333333,60.2914,12.2205333333
790.23,16.9702888889,11.2118666667,7.82480000001,12.5059333333,56.9165333333,10.9633333333,53.6979333333,58.1327333333,59.6107333333,11.8929333333
790.54,16.9477111111,11.0411333333,7.42086666667,12.0699333333,56.9049333333,10.5218,53.8168,58.0226666667,59.3706666667,11.5805333333
790.85,17.7142111111,12.0292666667,8.74120000001,13.1118,57.1026666667,11.6060666667,53.9158,58.4949333333,59.7733333333,12.3161333333
791.16,17.3460555556,11.7476,8.31413333333,12.9742,56.9779333333,11.2806,54.2116,58.0294666667,59.533,11.9322666667
791.47,18.0439555555,12.7157333333,9.22926666667,13.8948666667,56.7486666667,12.4399333333,54.1370666667,57.8522666667,59.5354666667,12.7360666667
791.78,18.6428444444,13.6281333333,9.64566666666,14.7866666667,57.2392666667,13.049,53.7158,58.3799333333,60.4189333333,13.5816
792.08,18.4315888889,13.4788,9.23346666667,14.3673333333,56.3196666667,12.6370666667,53.4606,57.5724,59.7194,13.2815333334
792.39,17.9561111111,12.7974666667,8.71033333334,14.0268,55.9346666666,12.1933333333,53.3122,56.9520666667,59.0438,12.8552
792.70,18.1885777778,13.1263333333,9.11006666665,14.3903333333,55.8409333333,12.5578,52.8205333333,57.3135333333,59.3200666667,13.0889333333
793.01,17.4611333333,12.7141333333,8.25200000001,13.6482666667,55.1875333333,11.7909333333,53.5176,56.5889333333,58.4094666667,11.7107333333
793.32,18.5377111111,13.8591333333,9.49519999999,14.5846666667,55.6516666667,12.6498,53.8467333333,56.8322666667,58.5436666667,12.4448666667
793.62,19.2971555556,14.7064,10.3668,15.0262666667,55.5648,13.4434666667,52.4080666667,57.3144,59.261,13.0503333333
793.93,19.3386888889,14.5294666667,10.2495333333,14.8414,55.0724666667,13.4321333333,52.5010666667,57.2511333333,59.3134666667,12.8340666667
794.24,18.9886555555,13.973,9.77633333333,14.3213333333,54.8470666667,12.8134,51.8238666667,57.0404666667,59.0534666667,12.6260666667
794.55,19.0346444445,14.0808666667,10.218,14.647,55.5292666667,13.0270666667,52.5098,57.5697333334,59.7039333333,13.0788666667
794.86,19.1039888889,13.8760666667,10.4496,14.5375333333,56.3075333333,12.7596,53.6780666667,57.8410666667,59.8605333333,13.018
795.16,19.3697555556,13.7756,10.5771333333,14.2487333333,56.3116666667,12.7688666667,53.4232666667,57.6308,59.4101333333,12.962
795.47,19.8494666667,14.0188,10.9722666667,14.5214666667,57.0295333333,13.0642666667,53.0462,58.4076666667,60.0558,13.1506
795.78,20.3091111111,14.3348666667,11.1078,14.694,57.7074,13.3434666667,53.766,58.9447333333,60.4602,13.4396666667
796.09,20.0710666667,13.9422,10.5056,14.1282,57.4226666667,12.8652,54.4534666667,58.4986666667,59.8893333333,13.1322
796.40,20.9182666667,14.752,11.5186666667,14.9374666667,58.2878,13.8647333333,54.8702666667,59.3126666667,61.1579333333,14.1754666667
796.70,20.779,14.8227333333,11.5786,14.7666,58.9756666667,13.9148666667,55.394,60.0170666667,62.3157333333,14.5729333333
797.01,21.4570555555,15.3482,12.2011333334,15.2664666667,60.0564666667,14.4504,57.255,60.5929333333,63.0706666667,15.1952
797.32,21.3114333333,15.5162666667,12.3186,15.3266,60.1819333333,14.5733333333,57.401,60.4931333333,63.0644,15.5265333333
797.63,21.3972222222,15.6315333333,12.3084666667,15.383,60.6054666667,14.8292666667,57.6741333333,60.6159333333,63.2970666667,15.6315333333
797.93,21.4652333333,15.6869333333,11.9096,15.0826666667,60.3517333333,14.6203333333,56.4258666667,60.8113333333,63.4147333333,15.8025333333
798.24,21.5652111111,15.759,11.9571333333,15.2556,60.2388,14.8113333333,56.2178666667,61.1047333333,63.8074,15.7644666667
798.55,21.5312666667,15.7292,11.7574,15.3218,60.1807333333,14.7730666667,56.9148,61.1823333333,63.8251333333,15.6640666667
798.85,21.2504111111,15.5248666667,11.5879333333,15.0027333333,59.5609333333,14.6328666667,57.0346666667,60.3663333334,62.9797333333,15.6388
799.16,20.9488666667,15.4678666667,11.3573333334,14.9480666667,58.3884,14.5538666667,55.017,59.7544,62.4630666667,15.6103333333
799.47,21.0676333333,15.3150666667,11.4348666667,14.9874666667,58.6108,14.3714,55.1353333333,59.8343333333,62.5477333333,15.2540666667
799.78,21.3363777778,15.0436666667,11.6962666667,15.0942,58.5758666667,14.2054,54.9664,60.3108666667,62.5371333333,15.3361333333
800.08,21.3054333333,14.7966666667,11.3616,14.8756666667,58.0680666667,14.0734666667,54.7066,60.0718,61.8588,14.9546
800.39,20.0147444444,13.5917333333,10.2094666667,13.5917333333,56.8191333333,12.9140666667,52.382,58.7149333333,60.5912666667,13.6836666667
800.70,20.3154,13.2341333333,10.1986,13.818,57.1632,12.5334,52.5282666667,58.9678666667,60.4962,13.3626
801.00,20.3022666667,12.8205333333,9.73179999999,13.6752666667,57.2618666667,12.1074,53.8003333333,58.9584,59.7995333333,12.6378
801.31,19.6806777778,12.0636,9.00639999999,13.4038666667,56.6990666667,11.4756666667,54.8138666667,58.0216666667,58.5362,11.6812666667
801.62,20.1681111111,12.617,9.21266666668,13.6588,56.9675333334,11.8472666667,54.1878,58.5450666667,59.0112666667,12.2201333333
801.92,20.1597777778,13.0174,9.54686666667,14.1086,57.3398666667,12.3613333333,53.6792666667,58.6406666667,59.3978,12.3376
802.23,19.9927777778,13.0272666667,9.30519999999,14.0068,58.0303333333,11.9927333333,53.7515333333,59.3796,60.2203333333,11.8274
802.54,20.2477777778,13.0562,9.5476,14.072,58.7565333333,11.7575333333,55.6858,59.4584,60.0614666667,11.2709333333
802.84,20.5507888889,13.6520666667,9.91726666667,14.4005333333,58.5039333333,12.1988666667,55.6635333333,59.3488,60.3497333333,11.8307333333
803.15,20.2126333333,13.8099333333,9.27266666669,14.0452666667,58.5463333333,12.0088666667,55.7741333333,59.3170666667,60.5509333333,11.4826666667
803.46,20.3595888889,13.7472666667,9.44086666667,14.1860666667,58.2844666667,11.9492,55.4359333333,59.1306666667,60.3707333333,11.5725333333
803.76,20.9462444444,14.4724666666,9.95326666665,14.9267333333,58.8711333333,12.5303333333,55.8374666667,60.0542,61.22,12.0012666667
804.07,20.4877,14.6454,9.6766,14.3345333333,58.6578,12.5620666667,55.5863333333,59.6874666667,61.3868666667,11.6666666667
804.38,20.2904111111,15.105,10.0801333333,14.2283333333,58.1748,12.8641333333,54.6732,59.5516666667,61.3642,11.8705333333
804.68,21.4721,16.8004666667,12.0012666667,15.3467333333,58.6871333333,14.4950666667,54.2628,60.5329333333,62.3905333333,13.5826
804.99,20.8104888889,16.2983333333,11.6528666667,14.7762666667,58.4021333333,14.0396,54.4444666667,59.7528666667,61.6012666667,12.8766666667
805.30,21.0252666667,16.4041333333,11.8375333333,14.768,58.1557333333,13.8339333333,54.3256666667,60.1606,61.6848666667,13.083
805.60,21.1251555556,16.4023333333,11.9842,15.035,57.8989333333,14.2327333333,54.4884,60.1789333334,61.7501333333,13.2300666667
805.91,20.3261444444,16.1281333333,11.345,14.4167333333,57.4130666667,14.0350666667,53.5617333333,59.9276666667,61.976,13.0068666667
806.21,19.7544666667,15.9066,10.9221333333,14.3802,57.3597333333,13.9314,52.3546666667,60.1783333333,62.0436666667,12.3549333333
806.52,19.9727555555,16.3248,11.9661333333,15.2648666667,58.0787333333,14.6503333333,51.4371333333,60.3008666667,62.6654,12.7440666667
806.83,19.153,15.5724,11.6698666667,14.6174666667,57.7456,14.415,51.6488666667,59.5906666666,62.0682666667,11.7394666667
807.13,18.9552777778,15.4198,11.8384666667,14.4466,57.5779333333,14.3638666667,52.4327333333,59.706,61.8766,11.4567333333
807.44,18.6704,15.0279333333,11.606,13.9506666667,57.9892666667,14.4038666667,52.9694,60.2032,62.2856666667,11.0738
807.74,18.8165,14.9097333333,11.5565333333,14.0948,57.7269333333,14.302,52.6979333333,60.0068,62.378,11.2691333333
808.05,19.3607666666,14.5627333333,11.4208666667,14.3169333333,57.9848,14.4262666667,53.6842,59.9432666667,62.8142666667,11.3731333333
808.35,19.7679444445,14.9094666667,11.682,14.9029333333,57.4366,14.9028,53.3332666667,59.8506666667,63.0501333333,12.0845333333
808.66,19.6779111111,14.9143333333,11.8138666667,14.9555333333,57.3036,15.421,53.046,59.26,62.7447333333,12.1356
808.97,20.0183777778,15.2182666667,12.1899333333,15.2736666667,57.5879333334,15.6618666667,53.2414666667,59.2,62.7510666667,12.7789333333
809.27,20.3721888889,15.2321333333,12.3631333333,15.7835333333,57.8619333333,15.7348,52.3971333333,59.7249333333,62.904,13.2914666667
809.58,20.4688888889,14.9097333333,12.7889333333,15.6592,57.9771333333,16.0198666667,52.1884,59.9020666667,63.5207333333,13.5668
809.88,20.5700444444,15.1598666667,12.6368,15.7000666667,57.3246666667,16.0552,52.0,60.1601333333,63.0703333333,13.9233333333
810.19,21.4204888889,16.3998666667,13.0592666667,16.5658,58.0494,16.5080666667,52.5804,61.4496666667,64.3218,15.0649333333
810.49,21.3866666667,16.5496666667,13.2966666667,16.7617333333,58.5085333333,16.6738,53.4131333333,61.5529333334,64.5978666667,15.2413333333
810.80,20.8020444445,15.8644,12.3268,16.5644666667,57.6428666667,15.9227333333,53.2517333333,60.8168,63.5741333333,14.5295333333
811.10,20.3375,15.6726,11.6367333333,16.248,58.2236666667,15.5680666666,53.004,61.3578666667,64.5292666667,14.0584
811.41,18.7583444445,14.9730666667,10.3232666667,15.0808,58.1346,14.5804,52.2748,61.6766666666,64.7034666667,12.7711333334
811.71,18.2740222222,14.4946,9.81053333333,14.5102666667,58.7778666667,14.0363333333,53.6637333333,61.9141333333,64.7393333333,12.0063333333
812.02,17.4256888889,13.9628,9.16053333333,14.1889333333,58.7318,13.5836666667,54.0246666667,62.3066,64.7457333333,11.2268
812.32,17.6957777778,14.1808,9.85460000001,14.2372,58.8008,13.7611333333,54.6712666667,62.3457333333,64.9878,11.0249333333
812.63,17.8165222222,14.4593333333,10.5143333333,14.1189333333,59.1994666667,14.4917333333,56.8446666667,62.5970666667,65.0547333333,10.96
812.93,19.1851888889,16.1428,11.5397333333,15.1746,59.7195333333,15.4523333333,59.7050666667,62.2484,64.3412666667,12.0953333334
813.24,19.015,15.9254,11.5181333333,14.895,59.9557333333,15.7432666667,60.9138666667,62.0136,64.5342666667,12.2078
813.54,18.8689666667,15.8313333333,11.4421333333,14.6572,59.568,16.0284,60.7953333333,61.4876666667,64.0976,12.6163333333
813.85,18.3155222222,15.2516666667,10.1544666667,13.9358666667,58.7735333333,15.2042,61.1574,60.917,63.1550666667,12.1284666667
814.15,18.8233888889,16.2004666667,11.2321333333,14.7709333333,59.0708666667,16.0268666667,61.0801333333,61.5578666667,63.3964666667,13.3806666667
814.46,19.2209,16.4429333333,12.0524666667,15.2006666667,58.579,16.7129333333,62.7647333333,60.923,62.608,13.8657333333
814.76,20.5748666667,17.5244,13.4898666667,17.0172666667,58.6469333333,18.0239333333,62.9869333333,60.9224,62.021,14.8619333333
815.07,21.2442111111,18.2246666667,14.3130666667,17.9596,59.2411333333,19.2117333333,62.3059333334,61.5746,62.6004666667,15.3299333333
815.37,21.8135888889,18.3902666667,14.1932666667,18.0080666667,59.3125333333,19.1842,63.05,62.1512,62.9694,15.5384
815.68,21.1852555556,17.8745333333,13.0140666667,17.5191333333,58.3428666667,18.8030666667,62.2939333333,61.4544,61.7626666666,14.8278
815.98,20.5505,16.9927333333,12.0434666666,16.7535333333,57.604,18.0290666667,61.2626666667,60.7352666667,61.3333333333,13.7392
816.29,19.6430777778,16.24,10.9273333333,16.1958,57.5133333333,17.2259333333,59.6244666667,61.2952,61.5747333333,12.9066
816.59,19.3549222222,15.8603333333,9.99626666666,15.5556,57.4991333333,16.2838,59.6211333333,61.7216666667,61.5755333333,11.9435333333
816.89,18.9980777778,15.2985333333,9.60319999999,15.2391333334,57.586,15.7136666667,59.1725333333,61.8948,61.8242666667,11.1680666667
817.20,19.5629888889,15.6346,10.3198666667,15.9008,58.0148,16.3035333333,58.4554,62.0835333333,62.2149333333,11.7439333333
817.50,20.1854666667,16.2790666667,10.6836,16.272,58.4285333333,16.6526666667,57.8439333333,62.6881333333,63.0020666667,12.3324666667
817.81,20.5521666667,16.4576,10.7366666667,16.3824666667,58.9815333333,16.6838,56.524,63.0021333333,62.96,12.6483333333
818.11,20.2646111111,16.0788,10.227,15.5042,59.0247333333,16.0186,56.6666666667,62.6258666667,62.9593333333,12.4914666667
818.41,19.7687,15.7506666667,9.68173333334,15.1269333333,58.993,15.1398666667,57.851,62.2384666667,62.6550666667,12.4784
818.72,19.4477444444,15.5878,9.58779999999,14.8788666667,59.1014,14.8182666667,57.8796666667,61.5745333333,61.697,12.4182666667
819.02,19.4755333333,15.9918666667,9.83126666667,15.4509333333,60.9933333333,14.9622,58.2737333333,62.9618666667,63.1996,13.3798
819.33,18.9303888889,15.9499333333,9.64426666667,15.2971333333,60.8695333333,14.4,57.8454,62.7406666667,62.8929333333,13.2166666667
819.63,18.2031666666,15.4078,9.18453333332,14.6732666667,60.4127333333,13.7168,57.4905333333,61.9784,62.3008,13.107
819.93,17.8999111111,15.0182666667,9.46986666668,14.7406,60.0959333333,13.3680666667,56.6428,61.3264,61.6656666667,13.2676666667
820.24,17.3347888889,14.3662,9.09493333333,14.2690666667,59.6028,12.8799333333,55.8801333333,60.7994,61.0653333333,13.0777333333
820.54,16.9173777778,14.0320666667,8.84306666666,13.8973333333,59.9068,12.3814,55.778,60.8998666667,61.1498666667,12.9288666667
820.85,16.6432444444,13.7006,8.68173333333,13.6298,59.7810666666,11.9890666667,55.6598666667,60.4128,60.8756666666,12.7001333333
821.15,16.6383666667,13.8005333333,8.82666666666,13.8230666666,59.7505333333,12.077,55.3806,60.6734,61.1865333333,12.9132
821.45,16.4843444445,13.7508,8.78426666666,13.7326666667,59.7198,11.9014666667,55.0351333333,60.665,61.1674,12.9559333333
821.76,16.4553,13.7552666667,8.82326666666,13.6786666667,59.7316,11.8838666667,54.5808,60.825,61.1791333333,13.0214
822.06,16.5738777778,13.9241333333,9.01746666666,13.9038,59.8726666667,12.0421333333,54.3602666666,61.0862,61.6334666667,13.2224666667
822.36,16.6308666667,13.8234666667,9.05619999999,13.743,59.7261333333,12.0372,54.4226666667,60.966,61.4703333333,13.1308
822.67,16.7473,13.8151333333,9.11486666667,13.6870666667,59.8645333333,11.965,54.6366666667,61.0888,61.6010666667,13.2649333333
822.97,16.7475444445,13.7123333333,9.07353333333,13.5753333333,59.8404666667,11.9191333333,54.7453333333,61.0504,61.6487333333,13.1643333333
823.27,16.7939222222,13.7908,8.98993333333,13.4999333333,59.8485333333,12.0149333333,54.7732,61.0666666667,61.7712,13.2011333333
823.58,16.8678777778,13.9664,8.95686666667,13.5422,60.1439333333,12.0212666667,55.0964666667,61.3096666667,62.1604666667,13.2052
823.88,16.7357666667,13.9313333333,8.77913333333,13.4456666667,59.9811333333,11.9738666667,54.9236666667,61.3974666666,62.2505333333,13.1850666667
824.18,16.9095444444,14.2336,9.02813333334,13.7362,60.2212,12.2676,54.7580666667,61.7925333333,62.5212,13.4986
824.49,17.0017555556,14.3612,9.00793333333,13.5898666667,60.4836,12.2418,54.9606,62.0974666666,62.7043333333,13.5200666667
824.79,17.1177777778,14.3770666667,9.01546666667,13.5925333333,60.7044666667,12.3807333333,55.313,62.5094666666,63.1605333333,13.5674
825.09,17.5082333333,14.7053333333,9.19273333333,13.8064666667,60.9372666667,12.6993333333,55.7223333333,62.8458,63.6256,13.9254
825.39,17.7424222222,14.8958666667,9.44160000001,13.8770666667,61.2065333333,12.9036,56.1306,63.1733333333,63.8308,14.1608666667
825.70,17.9179666666,15.217,9.53533333333,14.1545333333,61.1158,13.1528666667,55.527,63.2848,64.2253333333,14.3986
826.00,18.0463333333,15.4474666667,9.52906666667,14.3148,60.9618666667,13.447,55.0676666667,63.3968666667,64.2282666667,14.4742
826.30,18.2393,15.8142666667,9.84626666667,14.5981333333,60.8980666667,13.6437333333,54.8207333333,63.5857333333,64.2574666667,14.8368666667
826.61,18.0341333333,15.607,9.71353333334,14.4352666667,60.9270666667,13.249,54.9430666667,63.8702666667,64.2824666667,14.8277333333
826.91,18.4608333333,15.9444,10.1334,14.781,61.3204666667,13.5032666667,54.5768,64.4736666667,64.6241333333,15.1474666667
827.21,18.5065111111,15.8532,10.0557333333,14.7900666667,61.0240666667,13.4976666667,54.3991333333,64.2197333333,64.2967333334,15.0396666667
827.51,17.9985,15.0264,9.0586,13.9178,60.7955333333,12.6404666667,55.2406666667,64.1523333333,64.0608666667,14.1317333333
827.82,17.6297111111,14.5690666666,8.63206666666,13.709,60.4651333333,12.287,55.4406,63.5717333333,63.6298666667,13.7834666667
828.12,17.7421555556,14.8609333333,8.94486666666,13.945,60.3373333333,12.5210666667,55.1032666667,63.4069333333,63.4919333333,13.877
828.42,17.5439444445,14.7776,9.00726666666,14.0434666667,59.9898,12.4439333333,54.418,63.2392,63.5161333333,13.8193333333
828.72,17.0414555556,14.5052666667,8.2442,13.7165333333,59.7696,11.7108,53.9048666667,63.3956,63.7295333333,13.6750666667
829.02,16.5508,14.4114666667,7.85993333334,13.6092,59.7082,11.3952666667,54.6278666667,63.6226666667,63.6584,13.5679333333
829.33,16.2188,14.5650666667,7.66939999999,13.7866666667,59.9789333333,11.5292,55.2176666667,64.0908,64.2170666666,13.7088
829.63,16.2995111111,14.5036666666,7.48119999999,13.6787333333,60.4116,11.5390666667,55.0061333333,65.0086,65.1352666667,13.8280666667
829.93,16.6206333333,14.9214,7.60920000001,13.9789333333,60.475,11.9279333333,55.3534,65.2770666667,65.5468666667,13.8762
830.23,16.4298777778,15.0934,7.76466666667,14.1244666667,59.3128,12.1680666667,55.3302,64.6067333333,65.0657333333,14.2714666667
830.54,16.9773555555,15.9738666667,8.81033333333,14.4641333333,59.4592666667,12.7256,56.2319333333,64.3875333334,65.3139333333,14.6927333333
830.84,17.4049444444,16.7008,9.86960000001,15.0618,59.4703333333,13.2577333333,55.3100666667,64.6797333333,66.0905333333,15.4526666667
831.14,17.8556888889,17.3458,10.6793333333,15.2874666667,59.3919333333,13.6658,54.754,65.0594666667,66.8328666667,15.7658
831.44,17.4405555555,17.1894,9.9728,14.5214,58.9661333333,13.4010666667,55.5256,64.5703333333,66.5783333333,15.6212
831.74,17.2742666667,16.3056666667,9.31393333333,13.6714,59.1948,12.7284,57.4838666667,64.1961333333,65.6131333333,14.4584
832.04,16.8605333333,15.4456,9.07806666665,13.0524666667,58.8578666667,12.6313333334,57.4232,63.2755333333,64.7192,13.37
832.35,16.5748222222,15.0632,9.02293333332,12.724,58.9552,12.2988,56.8280666667,63.1980666667,64.5574,13.2298666667
832.65,16.6356777778,14.4867333333,8.96306666667,12.4074666666,58.4322,12.09,57.1902,62.2348666667,63.1852,13.0740666667
832.95,17.0723777778,15.1845333333,9.64060000001,13.3234666667,58.7299333333,12.7376,57.1624,62.1931333333,62.9444,13.8456
833.25,16.8629444444,14.9622666667,9.42566666668,13.3052,59.0252,12.6507333333,57.4337333333,62.5310666667,62.7683333333,13.9453333333
833.55,16.6662,14.5653333333,9.10326666666,13.1599333333,59.0248666667,12.3977333333,57.0582666667,62.7262666667,62.5278666666,13.5888666667
833.85,16.8467555556,14.3821333333,9.03893333332,13.302,59.6313333333,12.3474,56.6798666667,63.8622666667,63.2591333333,13.7205333333
834.16,17.4352777778,14.8444,9.75913333333,14.0668,60.0908666667,13.0286,56.2366666667,64.2456,63.4284,14.4466666667
