wavelength,Back_TiaFulf,Belly_TiaFulf,Breast_TiaFulf,Crissum_TiaFulf,Crown_TiaFulf,DorTail_TiaFulf,Rump_TiaFulf,Throat_TiaFulf,WingTip_TiaFulf
801.31,20.6591111111,46.8933333333,30.8845555556,35.2221111111,16.2431111111,23.9286111111,21.3364444444,34.1928888889,21.2061111111
801.62,21.3902222222,46.4796666666,30.9652222222,35.4965555556,17.2427777778,23.8607222222,22.1071111111,34.0628888889,21.6973333334
801.92,22.571,47.1318888889,31.4728888889,37.0802222222,18.062,24.9224444444,23.0233333334,34.8322222222,22.4288888889
802.23,22.818,48.0465555556,32.0486666667,38.0215555556,18.3551111111,25.6586111111,23.1095555556,35.5053333333,23.2286666667
802.54,22.5577777778,48.2555555556,32.5416666667,38.0702222222,18.4646666667,25.7111666667,23.3494444444,35.8157777778,23.3492222222
802.84,22.9248888889,47.3746666667,32.6438888889,38.4777777778,19.5572222222,26.3326111111,24.0386666667,36.3297777778,24.0122222222
803.15,22.1825555556,46.3313333333,32.2117777778,37.3713333333,19.2925555556,25.4618333333,23.6342222222,36.0121111111,23.832
803.46,21.6518888889,45.9031111111,31.0924444444,36.3431111111,18.8276666667,24.9136666667,22.7525555555,35.3222222222,23.3626666666
803.76,21.4477777778,46.2607777778,31.5171111111,36.2045555556,19.0838888889,25.0067222222,22.2622222222,35.2563333333,23.5977777778
804.07,20.6118888889,46.0278888889,30.7434444444,35.2926666667,18.6391111111,24.4362777778,21.4573333333,34.1516666667,22.7588888889
804.38,19.7575555556,45.1584444444,29.5218888889,34.2896666667,17.7374444444,23.8317222222,20.7137777778,33.4815555555,21.3198888889
804.68,19.9256666666,44.9887777778,29.8817777778,34.0898888889,18.4123333333,24.2069444444,21.0007777778,33.5722222222,21.8504444444
804.99,20.0763333333,45.5765555556,30.3975555556,33.6097777778,19.1678888889,24.1112777778,21.5376666667,33.2544444444,22.2616666667
805.30,20.3105555556,45.9178888889,30.5322222222,34.0634444445,19.7928888889,24.3129444444,21.7575555555,32.9748888889,22.5806666667
805.60,19.8184444444,46.234,30.6891111111,33.5203333333,19.4444444444,23.8980555556,20.8734444445,32.2648888889,21.7415555555
805.91,20.2238888889,46.7892222222,31.2016666667,34.4125555556,20.0373333333,24.627,21.4628888889,32.2143333333,21.5962222222
806.21,21.6834444444,48.0134444445,32.4712222222,35.7036666667,21.3602222222,25.1515555556,22.8686666667,32.7544444444,22.3838888889
806.52,20.5231111111,46.5478888889,31.4048888889,35.0054444444,20.1051111111,23.5706666667,21.9658888889,31.6882222222,21.3187777778
806.83,20.6311111111,46.3953333333,31.4101111111,34.7584444445,19.9255555556,23.3016111111,21.8485555555,32.0464444444,21.4196666667
807.13,19.7717777778,45.2657777778,30.7156666667,34.2105555556,19.2984444445,22.257,20.8714444445,30.841,20.9968888889
807.44,19.175,45.4217777778,29.8834444444,33.5633333333,18.0824444444,21.1370555556,20.2961111111,29.8692222222,20.3391111111
807.74,19.7448888889,45.8063333333,30.4506666667,34.5646666667,18.7743333333,22.3817222222,21.0631111111,30.972,21.6137777778
808.05,20.0943333333,45.9582222222,30.7626666667,34.7042222222,18.7945555555,23.1218333333,21.3083333333,31.5194444444,22.2938888889
808.35,19.6312222222,46.1131111111,30.1713333334,34.724,18.4162222222,22.7857222222,21.6806666667,31.8255555556,22.515
808.66,19.7118888889,45.9447777778,30.1545555555,34.2988888889,18.0778888889,22.9203888889,21.717,32.026,22.5492222222
808.97,18.4542222222,44.4146666667,29.0608888889,33.3186666667,16.7336666667,23.1123888889,20.709,31.3605555556,21.7771111111
809.27,18.2738888889,44.475,28.7267777778,32.8588888889,16.5137777778,23.0715555556,20.8601111111,31.1446666667,21.5181111111
809.58,17.977,44.4445555556,28.3372222222,32.7048888889,16.4138888889,22.8657777778,20.751,31.1264444444,21.2105555556
809.88,19.2295555555,46.0865555556,30.8317777778,34.2234444445,18.2167777778,24.8312777778,22.1454444445,32.8576666667,23.1582222222
810.19,20.5845555556,47.3368888889,32.3077777778,35.7666666667,20.0334444444,26.4540555556,23.8904444444,34.4812222222,24.4567777778
810.49,19.3264444445,46.2228888889,30.8466666667,34.5767777778,18.4607777778,24.8662777778,22.5841111111,33.1602222222,22.0334444444
810.80,16.8953333333,44.1666666667,28.2516666667,33.072,16.0946666667,22.7369444444,20.2941111111,31.1274444444,19.5098888889
811.10,17.2673333333,44.361,29.0623333333,33.4501111111,16.3331111111,22.8227777778,19.7532222222,31.2978888889,19.7032222222
811.41,17.3815555556,45.1164444444,29.061,34.229,16.882,22.5753888889,19.5693333333,31.783,20.379
811.71,16.1711111111,44.3053333334,28.8644444444,33.5246666667,16.7796666667,21.6485555556,18.5706666666,31.0032222222,19.7878888889
812.02,16.5348888889,44.8832222222,29.6121111111,33.79,17.9917777778,21.836,17.9217777778,31.1743333333,19.6945555556
812.32,16.3978888889,44.964,28.8711111111,33.6917777778,17.5447777778,21.4783333333,17.0252222222,30.5556666667,18.853
812.63,15.6181111111,44.0396666667,26.8028888889,32.5605555556,15.8755555556,20.0792222222,16.2068888889,29.8198888889,16.6297777778
812.93,14.6297777778,42.6852222222,25.8334444444,31.1853333333,15.3148888889,19.2961666667,15.0926666667,29.1482222222,16.3518888889
813.24,16.0157777778,42.3222222222,26.8235555556,31.1218888889,16.1227777778,20.2425,15.6233333333,29.1421111111,18.0312222222
813.54,17.6386666667,42.6252222222,28.393,31.1754444444,17.3534444445,21.1433888889,16.8004444445,30.2478888889,18.566
813.85,17.2073333333,41.999,27.2196666667,30.6042222222,17.207,21.1501111111,16.1793333333,29.4346666666,18.2703333334
814.15,17.3774444445,41.4076666666,26.7684444444,29.928,17.1494444444,21.1163888889,15.9734444444,29.0154444445,17.7814444445
814.46,18.0622222222,42.7911111111,27.0577777778,30.7733333333,17.8488888889,21.4844444444,17.2266666667,29.8666666667,17.9911111111
814.76,18.6426666667,43.2748888889,27.7156666667,31.4017777778,17.6147777778,22.6207222222,17.8096666666,30.7815555556,18.483
815.07,19.3797777778,43.1868888889,28.6647777778,31.938,18.7941111111,23.6348888889,19.3453333333,31.4556666667,19.6724444445
815.37,20.2696666667,44.4962222222,30.1365555556,33.2123333333,20.4423333333,24.7192777778,20.8917777778,33.2814444444,21.6345555555
815.68,19.5618888889,44.6705555555,29.5252222222,32.8116666667,19.4052222222,24.1608333333,19.9791111111,32.7071111111,20.8832222222
815.98,18.1111111111,44.5508888889,28.2828888889,32.5713333333,17.8981111111,23.3032222222,19.7414444445,32.3587777778,19.4575555555
816.29,17.2602222222,45.1356666667,27.3967777778,32.3941111111,16.8706666667,22.9842222222,19.3692222222,31.0651111111,19.6525555556
816.59,18.0642222222,45.2898888889,27.6915555556,32.3843333333,17.0117777778,23.2143333333,20.238,31.5563333333,20.307
816.89,18.3026666667,45.143,28.1527777778,32.362,16.854,23.3383888889,20.3475555556,32.2256666666,20.7568888889
817.20,18.7716666667,44.9397777778,28.5288888889,32.194,16.5264444444,23.7329444445,19.6961111111,32.5738888889,21.7103333333
817.50,19.5744444444,44.7595555556,29.0147777778,32.7815555556,17.0055555556,24.0583888889,20.2995555556,33.2545555556,23.3571111111
817.81,18.7265555555,44.3974444444,27.9651111111,32.085,15.6365555556,23.0026111111,19.6004444445,32.3814444444,22.4093333333
818.11,19.1,44.3127777778,27.5872222222,32.3364444444,15.6258888889,23.1603888889,19.6714444444,31.4572222222,22.7793333333
818.41,19.6293333334,44.2631111111,27.9102222222,33.1381111111,15.9484444444,23.1213333333,20.2564444444,31.8556666667,22.9608888889
818.72,20.533,44.4973333333,28.5696666667,33.8744444444,17.1286666667,24.2213888889,20.8365555556,33.2276666667,23.8586666667
819.02,21.9033333334,45.1434444445,29.9606666667,34.9891111111,18.4695555556,25.0737222222,22.0014444445,35.1727777778,24.528
819.33,21.5605555556,44.7981111111,29.7968888889,35.2042222222,18.1837777778,24.5323333333,21.7433333333,35.0103333333,23.9791111111
819.63,21.1485555555,44.8801111111,29.5148888889,35.2475555556,18.0491111111,23.9388333333,21.5133333333,34.5185555555,23.3567777778
819.93,20.7033333333,44.8721111111,29.2397777778,34.8345555555,17.8143333333,23.5837777778,21.4892222222,33.857,22.2394444444
820.24,19.885,44.3642222222,28.4112222222,34.156,16.8923333333,22.2657777778,21.0497777778,32.6272222222,20.7005555555
820.54,20.14,44.5892222222,28.7163333333,34.7577777778,17.3395555556,22.7411111111,21.0514444444,32.3676666667,20.7918888889
820.85,19.8951111111,44.2625555556,28.5172222222,34.5296666667,17.0626666667,22.4166111111,20.6976666667,32.1065555556,20.0413333333
821.15,19.9242222222,44.5475555556,28.9224444444,34.7491111111,17.2303333333,22.5625,20.7375555555,32.1368888889,20.3545555556
821.45,20.0645555556,44.7271111111,29.2676666667,34.8435555556,17.3007777778,22.4918333333,20.8978888889,32.0165555556,20.3696666666
821.76,19.9615555556,44.8893333333,29.446,35.0098888889,17.4018888889,22.4595555556,21.0371111111,31.959,20.5291111111
822.06,20.151,45.2636666667,29.7463333334,35.1836666667,17.7328888889,22.5902222222,21.4152222222,32.2102222222,20.7862222222
822.36,20.0144444444,45.0472222222,29.6141111111,35.0254444444,17.6057777778,22.5485,21.398,32.084,20.6641111111
822.67,20.1898888889,45.1276666667,29.7741111111,35.2881111111,17.7674444445,22.6211111111,21.5075555556,32.211,20.8532222222
822.97,20.3275555555,45.364,30.0693333333,35.6221111111,18.0651111111,23.0719444444,21.6588888889,32.5276666666,21.212
823.27,20.405,45.6845555556,30.4013333333,35.7338888889,18.1602222222,23.1843333333,21.9472222222,32.8812222222,21.5593333333
823.58,20.5886666667,45.7698888889,30.5841111111,35.7084444444,18.22,23.2145555555,22.0222222222,32.8345555556,21.7794444444
823.88,20.8423333333,45.7057777778,30.6885555556,35.8235555556,18.388,23.408,22.2043333333,32.956,21.8486666667
824.18,20.8347777778,45.6863333333,30.6193333334,35.91,18.4077777778,23.5307777778,22.117,32.9975555556,22.0686666667
824.49,20.7315555555,45.5783333334,30.3567777778,35.5873333333,18.0932222222,23.4042777778,21.701,32.9217777778,21.7877777778
824.79,20.5318888889,45.0954444444,30.2402222222,35.2758888889,17.6305555556,23.4936666667,21.2786666666,32.5562222222,21.4653333333
825.09,20.8963333333,45.7756666667,30.826,35.7076666667,18.0173333333,24.1221111111,21.6617777778,32.8895555556,21.9781111111
825.39,20.9785555556,45.7867777778,30.8633333333,35.5765555556,17.9335555555,24.2241666667,22.0244444444,32.9031111111,22.1933333333
825.70,21.2382222222,45.7147777778,30.9237777778,35.3552222222,17.9698888889,24.3931111111,22.2521111111,32.868,22.1865555556
826.00,21.3956666667,45.4567777778,30.7637777778,35.1722222222,17.8855555555,24.2946666667,22.1144444445,33.1177777778,22.1384444444
826.30,21.2491111111,45.8892222222,30.9271111111,35.7214444445,18.1203333333,24.6014444444,22.4012222222,33.8228888889,22.6757777778
826.61,21.3312222222,46.1735555556,30.9966666667,35.7821111111,18.021,24.7387777778,22.5407777778,34.0707777778,22.7887777778
826.91,21.2111111111,46.0891111111,30.9854444444,35.7392222222,18.0438888889,24.6978888889,22.6291111111,34.2283333333,22.6813333333
827.21,21.3715555555,46.2682222222,30.9795555556,36.0134444444,18.3358888889,24.9023888889,23.1777777778,34.4637777778,22.869
827.51,21.5792222222,46.588,31.1835555556,36.3521111111,18.6614444444,25.0325555556,23.4785555556,34.947,23.2166666667
827.82,21.7826666667,46.8461111111,31.3711111111,36.7005555556,18.6691111111,24.9581666667,23.7574444445,35.2274444444,23.1322222222
828.12,21.7971111111,47.0214444445,31.7327777778,37.0391111111,18.8882222222,25.1013333333,23.7763333333,35.4985555555,23.3048888889
828.42,21.933,47.1987777778,31.9958888889,37.5045555556,19.2076666666,25.2403888889,23.9788888889,35.8058888889,23.5811111111
828.72,21.7078888889,46.6682222222,31.9642222222,37.5038888889,18.9854444444,25.4195,23.8208888889,35.304,23.4806666667
829.02,22.0804444444,46.5884444444,32.0842222222,37.1787777778,18.8285555556,25.4075,23.941,35.327,23.3652222222
829.33,22.4896666667,46.633,31.7487777778,36.9378888889,19.4396666667,25.3416666667,24.1533333333,35.2247777778,23.5392222222
829.63,23.3056666667,47.2362222222,31.6917777778,37.0407777778,19.9441111111,25.5445,24.6677777778,35.3324444444,24.0982222222
829.93,23.5955555556,47.0427777778,32.2815555555,37.2433333334,20.0568888889,25.8723333333,24.6968888889,34.9664444444,24.697
830.23,23.7515555555,47.1916666667,32.2506666667,37.4611111111,20.3275555556,26.2687222222,25.0644444444,34.592,24.699
830.54,24.1423333333,46.0822222222,31.3004444445,36.9334444444,20.7397777778,26.2883888889,24.3681111111,34.5757777778,24.9328888889
830.84,23.9605555556,45.502,29.7984444444,36.5347777778,20.0926666667,25.554,23.3087777778,34.159,24.6557777778
831.14,23.1408888889,44.8321111111,28.5243333333,35.2713333333,19.2075555556,24.5190555556,22.3656666667,33.161,23.5716666666
831.44,22.9925555556,44.9257777778,28.4377777778,35.1622222222,19.967,24.2437222222,22.7998888889,33.2232222222,23.4736666667
831.74,22.2091111111,44.7423333333,28.6971111111,35.4572222222,19.6062222222,24.2164444444,23.0122222222,33.3723333333,22.9344444444
832.04,20.6624444444,43.6344444444,27.7957777778,34.6147777778,17.9664444444,23.2138333333,21.8716666667,32.5475555556,21.6295555556
832.35,20.7056666667,43.7927777778,28.0305555556,34.7264444445,17.7845555556,23.3119444444,21.6827777778,32.5467777778,21.3457777778
832.65,20.5135555556,43.9473333333,28.0107777778,34.8452222222,18.1007777778,23.3405,21.7046666667,32.6084444444,21.1555555556
832.95,20.9393333334,44.0197777778,28.5324444445,35.1065555555,18.0814444445,23.5992777778,21.9485555556,32.7673333334,21.5902222222
833.25,20.6892222222,44.09,28.7436666667,34.884,17.9514444445,23.3386111111,21.7526666667,32.2524444444,21.3891111111
833.55,21.22,44.6214444444,29.6942222222,35.3381111111,18.524,24.004,22.4327777778,32.6085555556,21.7757777778
833.85,21.8206666666,45.2473333333,30.6128888889,36.062,19.0428888889,24.5001666667,23.148,32.8663333333,22.722
834.16,21.5117777778,45.4605555555,30.7807777778,36.0842222222,18.8516666667,24.3619444445,23.2135555556,32.9368888889,22.9987777778
834.46,21.9702222222,46.2066666667,31.0506666667,36.6818888889,19.5703333333,24.7483333333,23.5733333333,33.1738888889,23.7078888889
834.76,22.4582222222,47.1543333333,32.1442222222,37.4421111111,20.3603333333,25.3473333333,24.0842222222,33.6654444444,24.6523333334
835.06,21.7785555556,46.9587777778,31.7526666667,36.9013333333,20.0685555555,24.6485555556,23.9416666667,33.3425555556,24.2836666667
835.36,22.1923333333,46.9147777778,31.776,36.8948888889,20.0495555556,24.6823888889,24.2558888889,33.611,24.2558888889
835.66,21.7206666667,46.3634444445,31.5451111111,36.3426666667,20.0305555555,23.7542777778,23.8797777778,33.5732222222,23.6506666667
835.96,21.6703333333,46.9707777778,32.3767777778,36.7796666667,20.3458888889,23.9515,24.6014444445,34.3022222222,23.6694444444
836.26,21.8391111111,47.6327777778,32.6217777778,37.1921111111,20.8813333333,24.0489444445,24.9588888889,34.7155555556,24.0558888889
836.57,21.5552222222,46.9304444444,32.0752222222,36.8502222222,20.8125555556,23.9049444444,24.784,34.9401111111,23.0557777778
836.87,22.756,46.8803333334,32.3157777778,37.1371111111,20.9543333333,24.5411666667,25.2918888889,35.5522222222,23.1231111111
837.17,22.6602222222,45.6484444444,32.5486666666,35.6687777778,20.5618888889,24.4025,24.211,34.6106666667,22.7332222222
837.47,23.245,44.7592222222,32.0744444444,35.4573333333,20.8653333333,24.8477222222,25.0346666667,34.7493333333,22.6548888889
837.77,24.6913333333,44.9706666667,33.3131111111,36.6726666666,22.5257777778,27.0591111111,26.7557777778,35.8025555556,23.9425555556
838.07,24.7814444444,45.9585555556,33.8878888889,36.6815555555,22.0728888889,26.7753333333,26.8715555556,36.1697777778,24.0774444444
838.37,23.6903333333,45.6865555556,32.1816666667,35.4788888889,20.5057777778,26.5356666667,26.2195555555,35.0045555556,23.4417777778
838.67,23.6657777778,45.0786666667,32.0648888889,35.0612222222,20.7348888889,26.6623333333,26.0278888889,34.7987777778,23.8188888889
838.97,23.5973333333,44.117,30.6918888889,33.7915555556,19.559,25.9549444444,25.5185555556,34.665,22.7242222222
839.27,24.559,45.9877777778,31.0405555555,34.678,19.5986666666,27.0062777778,25.7055555555,35.9788888889,24.4268888889
839.57,23.9301111111,45.3722222222,29.6013333333,34.0292222222,19.4813333333,26.2175,24.183,35.041,22.7071111111
839.87,24.1672222222,45.4375555555,29.071,34.7195555556,19.7184444444,26.1328333333,25.2431111111,35.9403333333,22.4496666666
840.17,24.3311111111,46.1476666667,29.8457777778,35.4418888889,20.1337777778,26.0037777778,25.2838888889,36.0503333333,22.5872222222
840.47,24.1608888889,45.9871111111,29.3516666667,35.6265555555,19.1368888889,25.2137222222,24.1817777778,35.6055555556,22.0971111111
840.77,24.1012222222,45.5677777778,28.9011111111,35.6822222222,20.0164444445,25.9396111111,24.1013333333,34.5588888889,22.8144444444
841.07,25.2467777778,47.5103333333,30.1235555556,37.4281111111,22.037,28.2098888889,25.4115555556,35.2881111111,24.5884444444
841.37,25.48,47.5513333333,29.1045555555,37.562,19.9998888889,28.2954444444,25.5665555555,34.7141111111,24.9405555555
841.67,26.4686666667,48.0087777778,30.5171111111,38.1297777778,20.704,30.0218333333,27.3486666667,35.2034444444,26.1385555556
841.97,24.7281111111,46.5248888889,29.3616666666,37.0922222222,19.2672222222,28.0732222222,26.5722222222,33.499,24.4915555555
842.27,24.5114444444,47.5307777778,30.5298888889,38.0398888889,18.5956666667,28.601,26.8261111111,32.9475555556,25.4114444444
842.57,23.8407777778,47.4624444444,29.7666666667,37.0644444444,17.0916666667,28.5733888889,25.4322222222,31.7147777778,24.9107777778
842.87,22.2222222222,47.0202222222,27.673,36.2385555556,14.9445555556,27.8823888889,23.2106666667,31.5963333333,23.7196666667
843.17,20.1451111111,48.0385555555,27.4976666666,34.5861111111,12.529,26.5579444444,22.4858888889,30.7284444445,22.3211111111
843.47,19.4988888889,47.5671111111,28.1407777778,33.2605555556,10.7844444444,25.236,21.7501111111,30.9731111111,22.803
