wavelength,Back_TanFucm,Belly_TanFucm,Breast_TanFucm,Crissum_TanFucm,Crown_TanFucm,DorTail_TanFucm,Patch10_TanFucm,Patch11_TanFucm,Patch12_TanFucm,Patch13_TanFucm,Rump_TanFucm,Throat_TanFucm,WingTip_TanFucm
574.87,12.9065555556,41.5662222222,34.7923333333,30.4928888889,34.5547777778,10.42946,13.4324444445,46.5317777778,12.7112222222,52.5891111111,54.7492222222,7.97066666667,9.52833333333
575.21,12.8630740741,41.5507777778,34.6943333334,30.5095555556,34.451,10.4270666667,13.3546666667,46.3262222222,12.666,52.4184444444,54.5452222222,7.95333333333,9.49733333333
575.55,12.854962963,41.64,34.6392222222,30.5913333333,34.3924444444,10.4350111111,13.3406666667,46.214,12.6706666667,52.2982222222,54.464,7.94622222222,9.55077777778
575.89,12.8147777778,41.617,34.5407777778,30.5905555556,34.2698888889,10.3897755555,13.2501111111,45.9935555555,12.615,52.0642222222,54.2722222222,7.91288888889,9.54222222222
576.22,12.8241851852,41.639,34.4632222222,30.669,34.2335555556,10.4031888889,13.236,45.8925555556,12.6014444444,51.9097777778,54.144,7.90855555555,9.54977777778
576.56,12.8335925926,41.5991111111,34.37,30.7047777778,34.1293333333,10.4003511111,13.2175555555,45.6458888889,12.5654444444,51.7026666667,53.922,7.94566666667,9.52888888889
576.90,12.8031111111,41.5693333333,34.2792222222,30.7301111111,34.0855555556,10.4009977778,13.2041111111,45.4384444444,12.5554444444,51.475,53.73,7.99855555555,9.59711111111
577.24,12.8212962963,41.6655555556,34.2524444444,30.8116666667,34.0441111111,10.4080422222,13.2173333333,45.3637777778,12.5527777778,51.4208888889,53.6838888889,8.02988888889,9.59777777778
577.58,12.804962963,41.6498888889,34.1246666667,30.8328888889,33.9104444444,10.4102888889,13.2012222222,45.1661111111,12.5212222222,51.2237777778,53.4537777778,8.02522222222,9.62911111111
577.92,12.813037037,41.7805555556,34.0954444445,30.955,33.9267777778,10.4498644444,13.2116666667,45.1038888889,12.5265555556,51.1165555555,53.3704444444,8.05844444444,9.68477777778
578.26,12.8000740741,41.8274444444,33.9907777778,31.0384444444,33.8833333333,10.4510666667,13.2072222222,44.9315555556,12.5258888889,50.9977777778,53.2413333333,8.08155555556,9.66144444445
578.60,12.7977037037,41.9045555555,33.9158888889,31.1144444444,33.8494444445,10.4489666667,13.1922222222,44.8013333333,12.5084444445,50.8822222222,53.1322222222,8.09066666667,9.647
578.94,12.751962963,41.8223333333,33.779,31.1096666667,33.7146666667,10.3749044444,13.1473333333,44.5325555555,12.4537777778,50.5694444444,52.8934444444,8.09744444444,9.60966666667
579.28,12.6745185185,41.7684444445,33.6117777778,31.0544444444,33.5917777778,10.3210377778,13.0512222222,44.2537777778,12.3454444444,50.3152222222,52.6063333333,8.04188888889,9.56188888889
579.61,12.6971111111,41.8082222222,33.5406666667,31.1168888889,33.5047777778,10.3719133333,13.0782222222,44.0853333333,12.3636666667,50.0984444444,52.4125555556,8.09288888889,9.61133333333
579.95,12.6551111111,41.7498888889,33.4027777778,31.12,33.3547777778,10.3781177778,13.0682222222,43.7985555555,12.3355555556,49.7951111111,52.1042222222,8.14511111111,9.63344444445
580.29,12.5597777778,41.7446666667,33.218,31.0766666667,33.2336666667,10.2966177778,12.9911111111,43.5651111111,12.2345555556,49.5702222222,51.9006666667,8.04866666666,9.57211111111
580.63,12.5297777778,41.8195555556,33.1012222222,31.1285555555,33.0983333333,10.2808511111,12.934,43.3972222222,12.1952222222,49.3981111111,51.7616666666,8.00833333333,9.51
580.97,12.5426666667,41.8498888889,32.9805555556,31.2326666667,33.0678888889,10.3215644444,12.9216666666,43.2016666667,12.2331111111,49.1967777778,51.5708888889,8.04955555556,9.58944444445
581.31,12.531,41.8941111111,32.9262222222,31.2885555555,33.0053333333,10.3308888889,12.897,43.0312222222,12.1975555556,49.0187777778,51.4412222222,8.04122222222,9.58966666667
581.65,12.4984444444,41.8988888889,32.8251111111,31.3738888889,32.9197777778,10.3085222222,12.8613333333,42.8581111111,12.1804444444,48.8675555556,51.2765555555,8.058,9.58188888889
581.98,12.5055555555,41.8953333333,32.7481111111,31.4747777778,32.8435555556,10.3260733333,12.8634444444,42.6882222222,12.1687777778,48.7042222222,51.1307777778,8.06411111111,9.60933333333
582.32,12.4626666667,41.8646666667,32.638,31.4976666667,32.7093333333,10.3105822222,12.779,42.5017777778,12.1107777778,48.4974444444,50.8992222222,8.07722222222,9.64366666667
582.66,12.4895555556,41.9872222222,32.6185555556,31.6141111111,32.6535555556,10.3727977778,12.7941111111,42.4348888889,12.124,48.462,50.8287777778,8.09777777778,9.71411111111
583.00,12.4842222222,41.9825555556,32.4961111111,31.67,32.5414444445,10.3953533333,12.7953333333,42.2632222222,12.1276666667,48.2535555556,50.6458888889,8.13388888889,9.73333333333
583.34,12.4624444445,41.9806666666,32.3938888889,31.7008888889,32.4697777778,10.3848866667,12.7931111111,42.09,12.0741111111,48.0492222222,50.4412222222,8.135,9.74633333333
583.68,12.4575555556,42.0381111111,32.2995555556,31.7386666667,32.3773333334,10.4103955556,12.7943333333,41.9457777778,12.0527777778,47.8978888889,50.3381111111,8.15066666667,9.80133333333
584.01,12.558,42.1141111111,32.3084444444,31.8716666667,32.3165555555,10.5185111111,12.8702222222,41.8224444445,12.151,47.7933333333,50.2232222222,8.244,9.94944444444
584.35,12.4978888889,42.0862222222,32.1483333333,31.8754444445,32.1802222222,10.4919711111,12.8372222222,41.5908888889,12.1306666667,47.5565555556,49.9393333333,8.20533333333,9.92
584.69,12.5062962963,42.1147777778,32.1533333333,31.9144444444,32.0966666667,10.5602488889,12.8731111111,41.4587777778,12.1467777778,47.4502222222,49.8195555556,8.21644444444,9.93466666667
585.03,12.4405925926,42.069,31.9863333333,31.9096666667,31.9861111111,10.5175511111,12.8387777778,41.2014444444,12.0905555556,47.1982222222,49.557,8.19555555556,9.85988888889
585.37,12.464962963,42.0595555556,31.8828888889,31.9362222222,31.905,10.5608555556,12.8881111111,40.9938888889,12.1061111111,46.9912222222,49.307,8.22655555556,9.93577777778
585.70,12.3906296296,42.1002222222,31.744,31.9027777778,31.7356666667,10.5322311111,12.7828888889,40.7845555556,12.0061111111,46.7822222222,49.0491111111,8.20733333333,9.906
586.04,12.349,42.0487777778,31.5767777778,31.9015555556,31.6015555556,10.5216977778,12.7903333333,40.5283333333,11.9934444445,46.5852222222,48.8423333333,8.18422222222,9.86244444445
586.38,12.2915185185,42.0498888889,31.4221111111,31.8971111111,31.4893333333,10.4936622222,12.7224444444,40.2841111111,11.9518888889,46.3391111111,48.5952222222,8.15766666667,9.89166666667
586.72,12.289037037,42.0801111111,31.4056666667,31.9731111111,31.4491111111,10.4975288889,12.7395555555,40.1455555556,11.9478888889,46.2155555555,48.4307777778,8.16155555556,9.94333333333
587.06,12.2024074074,41.996,31.228,31.9673333333,31.2708888889,10.4216177778,12.63,39.9167777778,11.8523333333,46.0926666667,48.2387777778,8.09944444444,9.85411111111
587.39,12.1482222222,41.9614444444,31.1142222222,31.9697777778,31.152,10.3569911111,12.5598888889,39.7213333333,11.801,45.8976666667,47.9874444444,8.03666666667,9.762
587.73,12.0837777778,41.9367777778,30.9292222222,31.9963333333,31.0453333333,10.3300777778,12.4654444444,39.522,11.7584444445,45.7161111111,47.7838888889,8.01733333333,9.71788888889
588.07,12.0976296296,41.925,30.8125555555,32.044,30.9631111111,10.3632133333,12.4723333333,39.3234444445,11.7674444444,45.6022222222,47.6451111111,8.06533333333,9.76677777778
588.41,12.013,41.8251111111,30.56,31.951,30.7527777778,10.2780133333,12.3605555556,39.001,11.6536666667,45.3071111111,47.3364444445,8.007,9.71655555556
588.74,12.0587407407,41.9016666667,30.5336666667,32.0804444445,30.7102222222,10.3467911111,12.3705555555,38.9491111111,11.7091111111,45.2615555556,47.2647777778,8.08833333334,9.83633333333
589.08,12.0266296296,41.8528888889,30.4095555556,32.0333333333,30.5493333333,10.3371066667,12.3094444444,38.72,11.6718888889,45.0576666667,47.0572222222,8.10133333334,9.81433333333
589.42,12.0654444444,41.8722222222,30.3416666667,32.1144444445,30.5066666667,10.3526622222,12.3448888889,38.5781111111,11.7181111111,44.9358888889,46.9563333333,8.106,9.861
589.76,12.072037037,41.9671111111,30.353,32.2257777778,30.4673333333,10.37244,12.331,38.4948888889,11.7085555555,44.8635555555,46.8656666667,8.12044444444,9.92333333333
590.09,12.0824444445,41.9941111111,30.331,32.2878888889,30.4085555555,10.3993911111,12.3503333333,38.389,11.7098888889,44.7175555555,46.6383333333,8.17455555556,9.90655555556
590.43,11.9841481481,41.9384444444,30.1057777778,32.215,30.1825555556,10.3310688889,12.2361111111,38.122,11.5863333334,44.4954444444,46.3541111111,8.09288888889,9.79644444444
590.77,12.0041481482,42.0773333333,30.0821111111,32.3011111111,30.1498888889,10.3647511111,12.2537777778,37.9707777778,11.6211111111,44.3915555556,46.2417777778,8.12,9.88533333333
591.11,12.0001851852,42.128,30.0112222222,32.3761111111,30.0818888889,10.3908577778,12.2522222222,37.8282222222,11.612,44.2221111111,46.0648888889,8.12933333333,9.92533333333
591.44,11.9123703704,42.0693333333,29.8665555556,32.3393333333,29.8803333333,10.3408133333,12.2191111111,37.604,11.5418888889,44.0273333333,45.8047777778,8.06944444444,9.85522222222
591.78,11.9447407408,42.1606666667,29.8662222222,32.4451111111,29.84,10.3882555556,12.2564444444,37.5631111111,11.5502222222,43.9364444445,45.6743333334,8.11011111111,9.91088888889
592.12,11.9415555556,42.2476666666,29.8335555555,32.553,29.7824444445,10.3602866667,12.2784444445,37.498,11.5366666667,43.8274444445,45.5418888889,8.13211111111,9.92544444444
592.46,11.8871851852,42.1811111111,29.6824444445,32.4783333333,29.6296666667,10.29718,12.2214444444,37.2631111111,11.4778888889,43.5695555556,45.3137777778,8.076,9.87133333333
592.79,11.8533333333,42.2241111111,29.5998888889,32.5484444445,29.5458888889,10.2536644445,12.1831111111,37.1165555556,11.4311111111,43.4274444444,45.1682222222,8.02222222222,9.85255555556
593.13,11.8065555556,42.2072222222,29.4886666667,32.6008888889,29.4057777778,10.2543888889,12.1842222222,36.9656666666,11.4171111111,43.2602222222,44.9552222222,7.99066666666,9.84344444444
593.47,11.7856666667,42.1373333333,29.2824444445,32.5666666667,29.2652222222,10.2166444444,12.1242222222,36.7216666667,11.3577777778,42.9772222222,44.6785555555,7.964,9.81322222222
593.80,11.7416296296,42.1143333333,29.0981111111,32.5353333333,29.1226666667,10.2023777778,12.0962222222,36.4875555555,11.308,42.7424444444,44.4906666667,7.92577777778,9.83388888889
594.14,11.8005925926,42.2036666667,29.0936666667,32.6476666667,29.137,10.2592222222,12.1342222222,36.4048888889,11.3834444445,42.6525555555,44.4337777778,7.98277777778,9.92766666667
594.48,11.7703703704,42.1463333333,28.9924444444,32.7048888889,29.0363333333,10.2793888889,12.1533333334,36.2538888889,11.3827777778,42.4091111111,44.1962222222,7.99288888889,9.89066666667
594.81,11.7969259259,42.1465555556,28.9174444445,32.7253333333,28.9688888889,10.2987577778,12.1781111111,36.1444444444,11.3966666667,42.2981111111,44.059,8.04977777778,9.96933333333
595.15,11.878037037,42.2095555556,28.8982222222,32.7918888889,28.941,10.3592911111,12.2053333333,36.0306666666,11.4247777778,42.1396666667,43.9262222222,8.09577777778,10.0404444444
595.49,11.8242962963,42.1431111111,28.7346666667,32.7546666667,28.812,10.3095333333,12.1357777778,35.8595555555,11.3597777778,41.9358888889,43.6947777778,8.06622222222,10.0644444444
595.82,11.8417777778,42.1444444444,28.6733333333,32.7957777778,28.737,10.3542755555,12.123,35.6932222222,11.3704444444,41.8344444444,43.5275555556,8.07577777778,10.0936666667
596.16,11.777962963,42.115,28.5271111111,32.8207777778,28.614,10.3244311111,12.0905555556,35.5018888889,11.3376666667,41.6795555556,43.3115555556,8.06166666667,10.074
596.50,11.7748148148,42.1711111111,28.4685555555,32.8926666667,28.5585555555,10.3756177778,12.1104444444,35.4455555555,11.3551111111,41.5928888889,43.1851111111,8.07255555556,10.1103333333
596.83,11.7568518519,42.1932222222,28.3756666666,32.8495555556,28.4886666667,10.3617066667,12.0492222222,35.2791111111,11.3036666666,41.4283333333,43.0532222222,8.07366666667,10.1297777778
597.17,11.7466666667,42.27,28.3454444444,32.8974444444,28.432,10.3913955556,12.0588888889,35.1867777778,11.3213333333,41.3857777778,42.9668888889,8.077,10.1431111111
597.51,11.7447407408,42.2437777778,28.2916666667,32.9222222222,28.3512222222,10.3903777778,12.0426666667,35.0988888889,11.3292222222,41.2892222222,42.8412222222,8.07977777778,10.1652222222
597.84,11.7131111111,42.2175555556,28.2045555555,32.9531111111,28.2554444444,10.3857155555,12.0025555555,34.9263333333,11.2977777778,41.1096666667,42.6715555556,8.08088888889,10.1804444444
598.18,11.7395185185,42.2656666667,28.1394444444,32.956,28.1715555556,10.3931555556,12.0002222222,34.8422222222,11.2815555556,41.0238888889,42.5457777778,8.10822222222,10.2191111111
598.52,11.705962963,42.2714444444,28.0164444444,32.9848888889,28.0666666667,10.3540444444,11.9504444444,34.6533333333,11.2633333334,40.8541111111,42.3767777778,8.091,10.1967777778
598.85,11.6215925926,42.2227777778,27.8427777778,32.9766666667,27.9605555555,10.3041377778,11.8735555556,34.5158888889,11.1943333334,40.7283333333,42.2237777778,8.06188888889,10.1621111111
599.19,11.5912222222,42.3052222222,27.7746666667,33.0431111111,27.8644444445,10.2805688889,11.8401111111,34.3516666667,11.1633333334,40.5655555556,42.0754444444,8.02777777778,10.0948888889
599.53,11.5394074074,42.251,27.6428888889,33.0363333333,27.7541111111,10.2439266667,11.8,34.1693333333,11.1222222222,40.3517777778,41.8526666667,8.00066666667,10.0808888889
599.86,11.5451851852,42.3214444444,27.5874444444,33.0571111111,27.6777777778,10.2265177778,11.7375555555,34.0481111111,11.1108888889,40.2136666667,41.7261111111,7.98,10.1116666667
600.20,11.5175185185,42.3355555556,27.4858888889,33.0855555556,27.572,10.16868,11.6826666667,33.8703333333,11.0584444444,40.0705555556,41.5636666667,7.97955555556,10.128
600.53,11.5581111111,42.4195555555,27.4685555555,33.2097777778,27.5466666667,10.1939866667,11.7165555556,33.8043333333,11.095,40.0255555556,41.4466666667,8.02233333333,10.1426666667
600.87,11.5046666667,42.4035555555,27.3336666667,33.2377777778,27.4254444444,10.16472,11.6796666667,33.6484444445,11.0375555555,39.8414444444,41.2401111111,8.00211111111,10.1048888889
601.21,11.4627037037,42.4694444444,27.2275555556,33.2903333333,27.3198888889,10.14166,11.6556666667,33.4965555556,10.9847777778,39.7536666667,41.1326666667,7.97355555555,10.0511111111
601.54,11.4363703704,42.4186666667,27.085,33.2813333333,27.1653333334,10.1395977778,11.663,33.3221111111,10.9897777778,39.5894444444,40.9136666667,7.98933333333,10.0075555556
601.88,11.4008148148,42.3144444445,26.9481111111,33.269,27.048,10.1211688889,11.5927777778,33.0253333333,10.9801111111,39.3695555556,40.6734444444,7.95522222222,10.0014444444
602.21,11.3505925926,42.2935555556,26.821,33.2477777778,26.9165555555,10.1385022222,11.5718888889,32.8477777778,10.9476666667,39.2008888889,40.4844444444,7.93155555556,9.98566666667
602.55,11.232037037,42.2302222222,26.7186666667,33.1858888889,26.7406666667,10.09528,11.5194444445,32.6133333333,10.8796666667,38.9121111111,40.2127777778,7.87588888889,9.93111111111
602.88,11.1982222222,42.1881111111,26.6214444445,33.1665555556,26.6308888889,10.1019977778,11.4775555555,32.4504444444,10.8806666667,38.764,40.0477777778,7.88522222222,9.96122222222
603.22,11.137037037,42.188,26.4974444444,33.1705555556,26.5298888889,10.0599355556,11.4336666667,32.319,10.8188888889,38.6197777778,39.8926666667,7.86855555555,9.89866666667
603.56,11.1319259259,42.1733333333,26.4083333333,33.2073333334,26.4586666666,10.0952511111,11.4785555556,32.2164444444,10.7992222222,38.5064444444,39.754,7.897,9.92211111111
603.89,11.1276296296,42.0606666667,26.2976666667,33.1748888889,26.3497777778,10.0803111111,11.4333333333,32.0564444445,10.794,38.3374444444,39.5553333334,7.87022222222,9.89955555556
604.23,11.0393703704,41.9511111111,26.1711111111,33.1396666667,26.2173333333,10.0688822222,11.3926666667,31.8747777778,10.7434444444,38.1231111111,39.3196666667,7.83644444445,9.87288888889
604.56,11.0344074074,41.9207777778,26.1212222222,33.1556666667,26.1527777778,10.1011155556,11.4101111111,31.7752222222,10.7633333333,38.0145555556,39.181,7.86011111111,9.90666666667
604.90,11.0285185185,41.8764444444,26.0373333333,33.1552222222,26.0917777778,10.0837244445,11.3942222222,31.6371111111,10.742,37.8917777778,39.0391111111,7.86766666667,9.90377777778
605.23,11.0162592593,41.9048888889,25.9996666667,33.1788888889,26.0793333333,10.0810355556,11.357,31.5577777778,10.7143333333,37.7765555556,38.9146666667,7.86266666667,9.91788888889
605.57,10.9772592592,41.9415555556,25.9218888889,33.2253333333,26.0151111111,10.0489644444,11.3314444444,31.4738888889,10.6721111111,37.69,38.8452222222,7.86622222222,9.90944444444
605.90,11.0038888889,42.0182222222,25.8864444444,33.3242222222,25.9994444445,10.0550222222,11.3448888889,31.3995555555,10.6873333333,37.6474444444,38.7408888889,7.91922222222,9.904
606.24,11.1105185185,42.1144444444,25.8523333333,33.4354444444,26.0056666666,10.1022066667,11.4021111111,31.3874444445,10.7498888889,37.6353333333,38.685,7.98733333333,10.0215555556
606.58,11.1623333333,42.1216666667,25.8166666667,33.4807777778,25.9651111111,10.1602888889,11.4723333333,31.3111111111,10.7735555555,37.5173333333,38.5733333333,8.02088888889,10.0621111111
606.91,11.1781481482,42.1607777778,25.7701111111,33.5077777778,25.8862222222,10.2010622222,11.484,31.1762222222,10.8012222222,37.386,38.4534444444,8.04222222222,10.1268888889
607.25,11.1667407407,42.1757777778,25.6931111111,33.5594444445,25.822,10.2060155555,11.4734444444,31.0134444444,10.8132222222,37.2591111111,38.2967777778,8.06333333333,10.1188888889
607.58,11.102962963,42.2386666667,25.5948888889,33.5832222222,25.7751111111,10.1977488889,11.4693333334,30.881,10.7636666667,37.1458888889,38.1618888889,8.03511111111,10.1087777778
607.92,11.1292962963,42.2408888889,25.5226666667,33.5952222222,25.7123333333,10.2206688889,11.5035555556,30.799,10.7858888889,37.0282222222,38.0655555556,8.08277777778,10.1587777778
