wavelength,Back_DacCaym,Belly_DacCaym,Breast_DacCaym,Crissum_DacCaym,Crown_DacCaym,DorTail_DacCaym,Rump_DacCaym,Throat_DacCaym,WingTip_DacCaym
477.14,6.31313333333,44.3255333333,37.9368666667,40.0558,36.7213333333,5.55026666667,42.067,8.53179999999,5.63193333333
477.49,6.3198,44.3926,37.9921333333,40.1006666667,36.7906666667,5.55653333333,42.0976666667,8.55086666666,5.65266666666
477.84,6.3156,44.4124666667,37.9980333333,40.0936,36.823,5.54326666667,42.088,8.54160000001,5.6438
478.19,6.3022,44.4362,37.9949333333,40.0991333333,36.8576,5.515,42.0752,8.5248,5.62526666667
478.54,6.28306666667,44.4759333333,38.0035,40.1224666667,36.904,5.49373333333,42.1027333333,8.515,5.59553333333
478.89,6.23666666667,44.5182666667,38.0241333333,40.1299333333,36.9521333333,5.426,42.1133333333,8.46693333334,5.54306666667
479.24,6.2476,44.5758,38.0668666667,40.1582,37.0221333333,5.42113333333,42.1254,8.4732,5.53833333333
479.60,6.23646666667,44.6531333333,38.1543,40.2366,37.1005333333,5.3888,42.2126666667,8.46060000001,5.52046666667
479.95,6.2418,44.7364,38.2174333333,40.3166666667,37.1892666667,5.3964,42.2990666667,8.48046666667,5.53466666667
480.30,6.2426,44.7499333333,38.2050333333,40.2764,37.2044666667,5.38366666667,42.2843333333,8.48726666667,5.5302
480.65,6.25453333333,44.7842666667,38.2568666667,40.3258666667,37.2776666667,5.3804,42.3161333333,8.51733333334,5.53793333333
481.00,6.2478,44.8387333333,38.3204333333,40.3984666667,37.3463333333,5.36253333333,42.3863333333,8.5176,5.53486666667
481.35,6.24746666667,45.0054,38.4757333333,40.5566666667,37.5051333333,5.36266666667,42.5626666667,8.52346666667,5.535
481.70,6.26873333333,45.243,38.6937666667,40.7874666667,37.7166,5.3914,42.7891333333,8.56346666666,5.56246666667
482.05,6.26946666667,45.3954666667,38.8399333333,40.937,37.8594666667,5.39693333333,42.9362,8.58120000001,5.56973333333
482.40,6.2732,45.5312666667,38.9459666667,41.062,37.9887333334,5.39886666667,43.0791333333,8.58446666667,5.5772
482.75,6.28113333333,45.6350666667,39.0265,41.1711333333,38.0622,5.41066666667,43.1786666667,8.60560000001,5.58146666667
483.10,6.28733333333,45.7252666667,39.0951,41.2667333333,38.1414,5.416,43.2612666666,8.62146666666,5.58866666667
483.45,6.29566666667,45.7667333333,39.1235666667,41.3120666667,38.1946,5.4272,43.3098,8.63453333334,5.5982
483.80,6.30973333334,45.8276,39.1788666667,41.363,38.2694666667,5.43253333333,43.365,8.64626666667,5.60066666667
484.15,6.32633333333,45.9092666667,39.2734333333,41.4686,38.3743333333,5.45133333333,43.4621333333,8.66966666667,5.61873333334
484.50,6.32313333333,46.0002,39.3420333333,41.5551333333,38.4642,5.4516,43.5466666667,8.67713333333,5.61506666667
484.85,6.33313333333,46.0696666667,39.4085,41.6288,38.5569333333,5.45653333333,43.6234,8.68466666667,5.61953333333
485.20,6.33853333333,46.1286,39.4610666667,41.7018666667,38.6482,5.46373333333,43.6892,8.69999999999,5.62233333333
485.55,6.33686666667,46.1566,39.4992333333,41.7478,38.7124666667,5.45666666667,43.7454666667,8.70593333333,5.61586666667
485.90,6.34093333333,46.2066666667,39.5464666667,41.8064666667,38.7988,5.4602,43.8215333333,8.71786666666,5.61506666666
486.25,6.34733333333,46.2552666667,39.6142333333,41.8734666667,38.8960666667,5.46213333333,43.8788,8.73693333333,5.61266666667
486.60,6.34693333333,46.28,39.6769666667,41.926,38.9974,5.462,43.9289333333,8.74479999999,5.61486666667
486.95,6.35066666667,46.3232666667,39.741,41.9811333333,39.1054666667,5.4634,44.005,8.75460000001,5.61533333333
487.30,6.35686666667,46.3861333333,39.8157333333,42.0589333333,39.2196,5.46006666667,44.0736666667,8.7706,5.61026666667
487.65,6.3584,46.4542,39.8967,42.1546666667,39.3366,5.46713333333,44.1685333333,8.79160000001,5.6208
488.00,6.35053333333,46.512,39.9471666667,42.2229333333,39.4232,5.45426666667,44.2475333333,8.79579999999,5.60026666667
488.35,6.35386666667,46.5541333333,39.9964666667,42.278,39.5085333333,5.4514,44.3087333333,8.80260000001,5.59926666667
488.70,6.3596,46.6402,40.0924,42.3656666666,39.6319333333,5.4542,44.4097333333,8.82733333334,5.6076
489.05,6.3598,46.6822,40.1378,42.4255333333,39.7141333333,5.4376,44.4765333333,8.83853333333,5.5958
489.40,6.3644,46.7573333333,40.2184333333,42.5157333333,39.8276,5.44513333333,44.5586666667,8.85993333332,5.5996
489.75,6.38366666667,46.8607333333,40.3314333333,42.6411333333,39.9706666667,5.45253333333,44.6676666667,8.88553333334,5.60886666667
490.10,6.39066666667,46.9502666667,40.4266666667,42.7574666667,40.1026666667,5.44706666667,44.7781333334,8.89466666667,5.60706666667
490.45,6.41073333333,47.0844666667,40.5414,42.8956666667,40.2572666666,5.45593333333,44.9186,8.92773333333,5.61893333333
490.80,6.41893333333,47.1663333333,40.6338,42.99,40.3688,5.45673333333,45.0058666667,8.95326666667,5.62513333333
491.15,6.42713333334,47.2685333333,40.7402666667,43.099,40.4887333333,5.46493333333,45.1194666667,8.97733333333,5.6374
491.50,6.42786666667,47.3246666667,40.8023333333,43.1768,40.5686,5.4606,45.1818,8.98613333334,5.62973333333
491.85,6.44706666667,47.418,40.8877666667,43.2621333333,40.6898,5.46866666667,45.2693333333,9.01233333333,5.65266666667
492.20,6.45626666667,47.4999333333,40.9859,43.3574,40.7984,5.4722,45.3559333333,9.03673333333,5.65913333333
492.55,6.46453333333,47.5908,41.0629333333,43.4682,40.9099333333,5.4732,45.4474,9.05066666666,5.65913333333
492.90,6.4844,47.6894,41.1813333333,43.5886666667,41.0268,5.49373333333,45.544,9.0752,5.69153333333
493.25,6.49606666667,47.7634,41.2664666667,43.6757333333,41.153,5.48433333333,45.6266666666,9.09633333334,5.6912
493.60,6.49773333333,47.8572666666,41.3656,43.7703333333,41.2856,5.47293333333,45.7288,9.1098,5.69146666667
493.95,6.53006666666,47.9648666667,41.4776666667,43.8911333333,41.4254,5.50613333333,45.8472,9.17106666667,5.73173333333
494.30,6.56466666667,48.0818,41.6054333333,44.0126,41.5960666667,5.5286,45.9854,9.20806666667,5.7554
494.65,6.56813333334,48.2419333333,41.7432333333,44.1842666667,41.7595333333,5.5214,46.1335333334,9.21906666667,5.73426666667
495.00,6.55026666667,48.3457333334,41.8435666666,44.278,41.8924,5.49,46.2266666667,9.20626666667,5.70553333333
495.34,6.5682,48.5078,41.9879,44.4301333333,42.0591333334,5.48033333333,46.3757333333,9.23786666666,5.72146666667
