wavelength,Back_DigGlof,Belly_DigGlof,Breast_DigGlof,Crissum_DigGlof,Crown_DigGlof,DorTail_DigGlof,Patch10_DigGlof,Rump_DigGlof,Throat_DigGlof,WingTip_DigGlof
433.29,7.00626666666,4.87577777778,4.34944444444,5.10955555556,7.30288888889,6.65522222222,15.8513333333,9.104,4.41255555556,8.76216666668
433.64,7.00631111111,4.89244444445,4.33838888889,5.10477777778,7.31,6.625,15.8557777778,9.123,4.41205555556,8.76083333333
434.00,7.0002,4.88333333333,4.34644444444,5.08777777778,7.31966666667,6.63233333333,15.856,9.13,4.40733333333,8.74527777778
434.35,6.94895555556,4.83633333333,4.28144444444,5.03177777778,7.27233333333,6.57811111111,15.8008888889,9.06122222223,4.35761111111,8.67388888888
434.71,6.92722222222,4.84366666667,4.2625,5.02088888889,7.26477777778,6.57833333333,15.7824444445,9.04222222223,4.35094444444,8.66749999999
435.07,6.91884444444,4.84188888889,4.24672222222,5.02188888889,7.25622222222,6.58155555556,15.7787777778,9.04388888888,4.34355555556,8.67800000001
435.42,6.89648888889,4.85744444444,4.22566666667,5.03577777778,7.24444444445,6.56333333333,15.7762222222,9.03077777778,4.31922222222,8.66522222222
435.78,6.92993333333,4.92255555555,4.21655555556,5.08744444444,7.27211111111,6.61866666667,15.8094444444,9.05333333334,4.34055555556,8.68972222221
436.13,6.92324444444,4.955,4.20727777778,5.08044444444,7.28777777778,6.62722222222,15.8406666666,9.06644444445,4.34933333333,8.68955555557
436.49,6.91326666667,4.96033333333,4.20544444444,5.06055555556,7.288,6.61666666667,15.8544444444,9.08055555557,4.3385,8.6906111111
436.84,6.93266666667,4.97633333333,4.21388888889,5.06011111111,7.29633333333,6.62011111111,15.8675555556,9.11488888889,4.32716666667,8.7018888889
437.20,6.90351111111,4.96511111111,4.19177777778,5.03722222222,7.27644444444,6.575,15.8441111111,9.0961111111,4.27472222222,8.66111111111
437.56,6.86628888889,4.93466666667,4.16655555556,5.02688888889,7.245,6.56122222222,15.8014444444,9.06788888889,4.25511111111,8.66494444443
437.91,6.86515555556,4.94877777778,4.16194444444,5.04133333333,7.24177777778,6.53633333333,15.8017777778,9.06866666668,4.26055555555,8.68127777778
438.27,6.92924444444,5.02233333333,4.23911111111,5.10311111111,7.29233333333,6.612,15.846,9.14166666668,4.32083333333,8.76155555557
438.62,6.92271111111,4.994,4.23266666667,5.07977777778,7.25055555556,6.59655555555,15.8152222222,9.10877777777,4.282,8.7363888889
438.98,6.90495555556,4.98144444444,4.22594444444,5.06544444444,7.23822222222,6.56288888889,15.8044444445,9.08744444443,4.25733333333,8.72322222223
439.33,6.91455555556,4.97988888889,4.26638888889,5.06711111111,7.24688888889,6.58655555556,15.8021111111,9.11488888888,4.27677777778,8.73005555556
439.69,6.90335555555,4.95733333333,4.285,5.06666666667,7.24044444444,6.57955555556,15.7783333333,9.109,4.28633333333,8.73077777779
440.04,6.92802222222,4.97744444444,4.30916666667,5.09944444445,7.25488888889,6.57922222222,15.7791111111,9.11988888889,4.26483333333,8.75383333334
440.40,6.96675555555,5.018,4.34661111111,5.13166666667,7.27722222222,6.61044444444,15.7924444444,9.12399999999,4.29494444444,8.80705555557
440.75,6.99024444444,5.04044444445,4.36883333333,5.14833333333,7.291,6.62977777778,15.8128888889,9.14577777779,4.32122222222,8.81705555556
441.11,7.00948888889,5.044,4.37455555556,5.16777777778,7.312,6.64188888889,15.8311111111,9.14911111111,4.33022222222,8.85205555556
441.47,7.03315555556,5.06677777778,4.3865,5.17455555555,7.335,6.65633333333,15.8634444444,9.159,4.33344444444,8.8771111111
441.82,7.05897777778,5.08388888889,4.4015,5.20277777778,7.35344444444,6.68411111111,15.8805555555,9.16677777778,4.36222222222,8.89138888889
442.18,7.0478,5.08855555556,4.40238888889,5.21244444445,7.36266666667,6.66633333333,15.8972222222,9.16966666668,4.35594444444,8.90233333332
442.53,7.09691111111,5.13944444444,4.42972222222,5.25433333333,7.40922222222,6.68722222222,15.9553333333,9.21977777777,4.39677777778,8.9536111111
442.89,7.11762222222,5.15233333334,4.43411111111,5.26988888889,7.41111111111,6.70666666667,15.973,9.23700000001,4.40355555556,8.97505555556
443.24,7.12415555555,5.14366666667,4.392,5.25422222222,7.40722222222,6.69244444445,15.9894444445,9.21822222223,4.3735,8.96805555554
443.60,7.13971111111,5.17533333333,4.39266666667,5.24844444444,7.42411111111,6.69533333333,16.0432222222,9.231,4.36538888889,8.97972222223
443.95,7.12982222222,5.13522222222,4.3795,5.23066666667,7.40522222222,6.68522222222,16.0424444444,9.21111111111,4.36961111111,8.97177777779
444.31,7.06997777778,5.07,4.3165,5.19288888889,7.36522222222,6.61966666667,16.0045555556,9.18088888888,4.32261111111,8.91694444444
444.66,7.07948888889,5.10788888889,4.3385,5.24233333334,7.37822222222,6.62633333333,16.0045555556,9.18644444444,4.34022222222,8.93772222221
445.02,7.11077777778,5.14955555556,4.38111111111,5.26466666667,7.397,6.632,16.037,9.20155555554,4.36788888889,8.94177777778
445.37,7.11426666667,5.15288888889,4.41644444444,5.27144444444,7.41277777778,6.629,16.0508888889,9.21411111111,4.38722222222,8.94322222222
445.72,7.11026666667,5.15577777778,4.4295,5.27722222222,7.416,6.62044444444,16.0532222222,9.22811111112,4.37316666667,8.95277777777
446.08,7.09115555555,5.12577777778,4.39905555556,5.25688888889,7.392,6.58244444445,16.0387777778,9.19711111111,4.35622222222,8.92133333333
446.43,7.08077777778,5.13133333333,4.41433333333,5.27811111111,7.41188888889,6.59666666667,16.0585555556,9.2218888889,4.36377777778,8.92900000001
446.79,7.07237777778,5.13155555555,4.40861111111,5.26966666667,7.41366666667,6.58344444444,16.071,9.20955555556,4.37,8.93561111111
447.14,7.054,5.13455555556,4.39916666667,5.25122222222,7.38611111111,6.56111111111,16.0478888889,9.19322222222,4.35816666667,8.92655555554
447.50,7.02464444444,5.11655555556,4.40572222222,5.25577777778,7.37277777778,6.53666666667,16.0194444444,9.1831111111,4.34211111111,8.91449999999
447.85,7.01062222222,5.12777777778,4.41544444444,5.24877777778,7.37033333333,6.52633333333,16.0188888889,9.18400000001,4.33672222222,8.91216666667
448.21,7.02386666667,5.14833333333,4.43844444444,5.26777777778,7.38066666667,6.53711111111,16.0456666667,9.19044444444,4.34944444444,8.92166666666
448.56,7.00266666667,5.10266666667,4.4165,5.25444444444,7.35544444444,6.50744444444,16.0388888889,9.17855555555,4.323,8.8998888889
448.92,6.97677777778,5.09255555555,4.388,5.23511111111,7.32655555556,6.49266666667,16.0198888889,9.16655555555,4.29777777778,8.89005555554
449.27,6.97155555555,5.093,4.36922222222,5.25555555556,7.31244444445,6.51044444445,16.0234444445,9.16466666667,4.28988888889,8.89077777778
449.62,6.95453333333,5.08955555556,4.35311111111,5.24033333334,7.29211111111,6.50522222222,16.0168888889,9.14877777777,4.29083333333,8.88850000001
449.98,6.9668,5.09433333333,4.3545,5.25477777778,7.288,6.50933333333,16.0074444444,9.14699999999,4.27733333333,8.89499999999
450.33,6.96031111111,5.06588888889,4.33361111111,5.23066666667,7.22877777778,6.47033333333,15.9372222222,9.09288888889,4.25072222222,8.87027777778
450.69,6.9872,5.10033333333,4.37261111111,5.27322222222,7.25622222222,6.48066666667,15.9556666667,9.11911111111,4.26172222222,8.875
451.04,6.99137777778,5.112,4.40561111111,5.31822222222,7.28611111111,6.49122222222,16.0022222222,9.13966666665,4.28544444444,8.89244444443
451.40,6.992,5.10788888889,4.39683333333,5.31477777778,7.27122222222,6.47577777778,16.0092222222,9.14466666667,4.28894444444,8.90872222223
451.75,7.04906666667,5.16488888889,4.42355555556,5.36211111111,7.30922222222,6.49222222222,16.0604444445,9.18833333334,4.33661111111,8.96311111112
452.10,7.07744444444,5.21211111111,4.4655,5.392,7.33722222222,6.50288888889,16.0864444444,9.22022222221,4.37738888889,8.99577777779
452.46,7.11657777778,5.25255555556,4.50716666667,5.41455555556,7.37377777778,6.52222222222,16.1188888889,9.2528888889,4.40438888889,9.04027777777
452.81,7.125,5.22933333333,4.50355555556,5.42233333334,7.38244444444,6.513,16.1327777778,9.27222222221,4.41416666667,9.04216666666
453.17,7.14024444444,5.25122222222,4.50955555556,5.43177777778,7.39711111111,6.478,16.143,9.28977777779,4.43961111111,9.05222222223
453.52,7.1334,5.24677777778,4.51711111111,5.42488888889,7.403,6.46733333333,16.1392222222,9.2868888889,4.43633333333,9.04133333332
453.87,7.11426666667,5.27133333333,4.52383333333,5.41911111111,7.42033333333,6.48455555555,16.1762222222,9.29655555556,4.45877777778,9.04122222223
454.23,7.10913333333,5.28233333333,4.52477777778,5.42333333333,7.43533333333,6.46855555556,16.1934444444,9.29222222223,4.47494444444,9.04494444443
454.58,7.10615555555,5.27566666667,4.49033333333,5.43177777778,7.41933333333,6.45988888889,16.2002222222,9.29388888889,4.47466666667,9.04605555556
454.93,7.12433333333,5.28455555555,4.47205555556,5.44855555556,7.4258888889,6.47766666667,16.2081111111,9.30777777778,4.48205555556,9.05894444444
455.29,7.13917777778,5.29255555555,4.46383333333,5.45222222222,7.43433333332,6.47288888889,16.201,9.29433333333,4.49061111111,9.04138888888
455.64,7.12653333333,5.27944444445,4.44116666667,5.46044444444,7.42300000001,6.48233333333,16.1941111111,9.29333333333,4.47044444445,9.02977777777
456.00,7.11297777778,5.26811111111,4.43888888889,5.465,7.43377777779,6.48844444445,16.2166666667,9.30266666666,4.45116666667,9.01955555557
456.35,7.09488888889,5.28377777778,4.43211111111,5.468,7.43566666666,6.506,16.1988888889,9.29311111111,4.44655555556,9.00100000001
456.70,7.08426666667,5.31377777778,4.45422222222,5.49566666667,7.42433333333,6.51766666667,16.1846666667,9.29866666667,4.45155555556,8.98933333332
457.06,7.09877777778,5.34755555555,4.4785,5.52933333333,7.44422222222,6.54588888889,16.1836666667,9.30177777778,4.45583333333,8.99411111112
457.41,7.08833333333,5.35266666667,4.46088888889,5.55122222222,7.43788888889,6.51933333333,16.1627777778,9.27344444443,4.44322222222,8.9885
457.76,7.12915555556,5.37933333333,4.51327777778,5.58377777778,7.45666666665,6.54211111111,16.1813333333,9.2881111111,4.44316666667,9.02755555554
458.12,7.13533333333,5.40488888889,4.53916666667,5.58677777778,7.47344444443,6.552,16.2156666667,9.31344444446,4.43238888889,9.03138888888
458.47,7.12657777778,5.4,4.55905555556,5.57644444444,7.45677777779,6.55977777778,16.1917777778,9.30611111112,4.42905555555,9.01422222221
458.82,7.13926666667,5.41688888889,4.60044444444,5.59766666666,7.48366666667,6.57266666667,16.1924444444,9.31622222222,4.44722222222,9.02666666668
459.18,7.17466666667,5.42422222222,4.635,5.63422222222,7.505,6.60866666667,16.227,9.35711111111,4.47661111111,9.06216666667
459.53,7.18528888889,5.43477777778,4.67377777778,5.65011111111,7.52688888889,6.62233333333,16.2433333333,9.36011111111,4.49844444444,9.07577777778
459.88,7.215,5.462,4.69416666667,5.67066666667,7.54255555557,6.64322222222,16.2588888889,9.37366666668,4.52055555556,9.10633333332
460.24,7.21255555556,5.45833333333,4.70522222222,5.67022222222,7.54622222221,6.65055555555,16.2633333333,9.37322222222,4.53194444445,9.11438888889
460.59,7.23117777778,5.46522222222,4.73344444444,5.68555555556,7.56588888889,6.66988888889,16.2908888889,9.37422222222,4.54055555556,9.14972222222
460.94,7.23624444444,5.46055555556,4.75311111111,5.70011111111,7.58288888889,6.68733333333,16.3104444445,9.3901111111,4.55183333333,9.16016666667
461.29,7.26897777778,5.47777777778,4.80794444444,5.72977777778,7.6051111111,6.72655555555,16.351,9.43755555554,4.58444444445,9.18427777777
461.65,7.27762222222,5.46711111111,4.80372222222,5.74355555556,7.61933333333,6.72077777778,16.3611111111,9.45411111111,4.60216666667,9.17672222221
462.00,7.28375555556,5.48122222222,4.82505555556,5.77577777778,7.63733333333,6.74388888889,16.3647777778,9.47177777777,4.61383333333,9.19316666668
462.35,7.30877777778,5.51333333333,4.86444444444,5.81511111111,7.68177777778,6.766,16.4097777778,9.49333333334,4.64761111111,9.2456111111
462.71,7.30693333333,5.52511111111,4.88533333333,5.82777777778,7.69144444443,6.74455555555,16.4311111111,9.50655555555,4.64261111111,9.25705555557
463.06,7.31068888889,5.57166666667,4.91272222222,5.85466666667,7.7188888889,6.78344444444,16.479,9.50288888889,4.65438888889,9.27505555557
463.41,7.28566666667,5.56577777778,4.89861111111,5.85644444445,7.702,6.76855555556,16.4874444444,9.49144444445,4.63577777778,9.24444444443
463.76,7.27606666667,5.55577777778,4.88477777778,5.88855555555,7.6928888889,6.75155555555,16.4903333334,9.47799999999,4.61322222222,9.22094444444
464.12,7.27048888889,5.54877777778,4.88388888889,5.90844444444,7.69866666667,6.72788888889,16.492,9.48622222223,4.60633333333,9.21555555557
464.47,7.22575555555,5.52944444444,4.85261111111,5.90122222222,7.688,6.68411111111,16.4725555556,9.47166666668,4.60272222222,9.18938888888
464.82,7.19364444444,5.51455555555,4.82561111111,5.866,7.66066666667,6.64677777778,16.4575555556,9.45122222221,4.57911111111,9.14805555557
465.17,7.18431111111,5.52555555555,4.79877777778,5.87111111111,7.66044444444,6.63355555556,16.4631111111,9.43544444443,4.55511111111,9.12116666667
465.53,7.16713333333,5.54366666666,4.79583333333,5.88722222222,7.6228888889,6.63933333333,16.4451111111,9.41766666667,4.55316666667,9.11566666666
465.88,7.18513333333,5.55455555556,4.79472222222,5.90588888889,7.6281111111,6.64244444444,16.4568888889,9.42588888889,4.56888888889,9.11727777777
466.23,7.18,5.536,4.78661111111,5.90655555556,7.63033333332,6.66611111111,16.4418888889,9.42788888889,4.55822222222,9.09322222221
466.58,7.23484444444,5.57866666666,4.82305555556,5.94377777778,7.65077777777,6.72355555555,16.4672222222,9.44055555557,4.60588888889,9.12755555554
466.94,7.18875555555,5.557,4.78222222222,5.92188888889,7.59744444445,6.65255555556,16.4111111111,9.40277777778,4.56788888889,9.07772222221
467.29,7.2204,5.58622222222,4.82311111111,5.95222222222,7.62355555556,6.68433333333,16.4278888889,9.43455555557,4.59683333333,9.11066666666
467.64,7.23215555556,5.61588888889,4.85294444444,5.94533333333,7.64155555554,6.70288888889,16.4265555555,9.44966666668,4.61266666667,9.13405555557
467.99,7.25946666667,5.65044444445,4.85244444444,5.96688888889,7.63677777778,6.72433333333,16.4482222222,9.46377777779,4.59894444444,9.15672222221
468.35,7.27604444444,5.67933333333,4.88127777778,5.97344444445,7.66422222221,6.75544444444,16.4705555556,9.473,4.60422222222,9.18572222223
468.70,7.3158,5.71811111111,4.92383333333,6.02988888889,7.67388888888,6.80333333333,16.497,9.49188888888,4.63722222222,9.2316111111
469.05,7.2994,5.704,4.90716666667,5.99888888889,7.66477777777,6.79311111111,16.4974444445,9.47188888888,4.60672222222,9.21233333332
469.40,7.32113333333,5.71944444445,4.94122222222,6.03411111111,7.71633333332,6.81866666667,16.53,9.49744444446,4.62611111111,9.23905555556
469.75,7.364,5.77955555556,5.00111111111,6.09655555556,7.76655555557,6.87766666667,16.5757777778,9.53399999999,4.67144444444,9.29022222222
470.11,7.38053333333,5.82322222222,5.03894444444,6.13766666667,7.79399999999,6.88744444445,16.6246666667,9.56455555557,4.66888888889,9.32566666668
470.46,7.36637777778,5.80055555555,5.02766666667,6.14155555556,7.802,6.89455555556,16.6266666667,9.56766666668,4.669,9.33438888888
470.81,7.43248888889,5.86855555556,5.09894444444,6.21788888889,7.88288888889,6.98611111111,16.6747777778,9.62277777779,4.741,9.41066666667
471.16,7.42771111111,5.86744444444,5.09372222222,6.23144444444,7.89488888888,6.99,16.6695555555,9.60622222222,4.73666666667,9.40555555557
471.51,7.39835555555,5.84433333334,5.08461111111,6.22522222222,7.8761111111,6.97588888889,16.6386666667,9.59366666668,4.71694444444,9.38511111112
471.87,7.45931111111,5.87811111111,5.15111111111,6.28933333333,7.95466666668,7.017,16.7027777778,9.64466666668,4.77911111111,9.45127777779
472.22,7.53157777778,5.93788888889,5.18694444444,6.35,8.00811111112,7.05466666667,16.7436666667,9.69566666668,4.80955555555,9.48699999999
472.57,7.5322,5.93322222222,5.18777777778,6.33455555556,8.0171111111,7.05544444444,16.7434444444,9.70855555556,4.82205555555,9.50199999999
472.92,7.57453333333,5.99111111111,5.26588888889,6.41577777778,8.07422222222,7.118,16.7858888889,9.75033333333,4.90122222222,9.58288888888
473.27,7.58608888889,6.002,5.24883333333,6.40622222222,8.07577777779,7.113,16.7801111111,9.74344444444,4.87105555556,9.60894444446
473.62,7.54086666667,5.96555555556,5.22272222222,6.36811111111,8.05000000001,7.05822222222,16.7416666667,9.70355555555,4.85255555556,9.57477777778
473.98,7.55053333333,5.98366666667,5.2405,6.39477777778,8.04988888888,7.06577777778,16.7207777778,9.68566666668,4.87188888889,9.55794444443
474.33,7.55924444444,6.02811111111,5.268,6.43811111111,8.06100000001,7.07455555555,16.7334444444,9.69266666665,4.87372222222,9.55694444443
474.68,7.57237777778,6.05977777778,5.29494444444,6.44833333333,8.07844444444,7.082,16.7417777778,9.72166666667,4.877,9.59194444443
475.03,7.57591111111,6.07022222222,5.28033333333,6.45766666667,8.07166666668,7.05533333333,16.7383333334,9.74044444444,4.88211111111,9.62233333332
475.38,7.57384444444,6.05944444444,5.25716666667,6.45577777778,8.066,7.07355555556,16.7504444444,9.70566666667,4.89605555556,9.6263888889
475.73,7.5532,6.08333333333,5.25672222222,6.46288888889,8.02788888888,7.08566666667,16.7354444444,9.68455555557,4.88555555556,9.61522222222
476.08,7.53626666667,6.05811111111,5.22961111111,6.44577777778,7.99744444446,7.05033333333,16.691,9.66077777779,4.88438888889,9.57288888888
476.44,7.52088888889,6.03166666666,5.22166666667,6.46288888889,7.99322222222,7.04288888889,16.6797777778,9.62233333334,4.85033333333,9.54522222222
476.79,7.48291111111,5.991,5.17177777778,6.44988888889,7.96511111111,7.01522222222,16.6313333333,9.57344444443,4.81044444445,9.50988888889
477.14,7.46551111111,5.99322222222,5.17727777778,6.47522222222,7.94766666667,7.04766666667,16.6232222222,9.5668888889,4.83061111111,9.48444444444
477.49,7.45762222222,6.00744444445,5.16283333333,6.48488888889,7.937,7.06722222222,16.6164444444,9.55277777777,4.81161111111,9.48716666666
477.84,7.42397777778,5.96388888889,5.098,6.421,7.89877777779,7.02911111111,16.592,9.52155555554,4.7815,9.47777777777
478.19,7.39344444445,5.93477777778,5.05466666667,6.37822222222,7.86177777779,7.01244444444,16.5401111111,9.48977777777,4.75,9.45316666668
478.54,7.36915555556,5.89877777778,5.00933333333,6.34755555556,7.82944444444,7.00044444444,16.516,9.45733333333,4.726,9.41822222221
