wavelength,Back_RamFlam,Belly_RamFlam,Breast_RamFlam,Crissum_RamFlam,Crown_RamFlam,DorTail_RamFlam,Rump_RamFlam,Throat_RamFlam,WingTip_RamFlam
442.53,1.54366666667,2.64753333333,1.68886666667,2.52113333333,0.660333333333,2.3772,2.0436,1.0698,1.59313333333
442.89,1.5358,2.64393333333,1.67933333333,2.5156,0.651266666667,2.37426666667,2.07706666667,1.06073333333,1.57873333333
443.24,1.53553333333,2.64066666667,1.6658,2.51286666667,0.647466666667,2.36806666667,2.11953333333,1.05806666667,1.57073333333
443.60,1.55313333334,2.64766666666,1.67573333333,2.5296,0.659133333333,2.3742,2.18433333333,1.07293333333,1.58333333333
443.95,1.56133333333,2.66046666667,1.6848,2.53833333333,0.659866666666,2.37493333333,2.25266666667,1.0832,1.59746666667
444.31,1.55946666667,2.6642,1.68873333333,2.53766666667,0.658800000001,2.3812,2.31006666667,1.08273333333,1.60286666667
444.66,1.56206666667,2.66666666667,1.686,2.537,0.654799999999,2.38813333333,2.36806666667,1.08566666667,1.6008
445.02,1.5682,2.6734,1.6932,2.5408,0.6592,2.38773333333,2.42646666667,1.08946666667,1.6024
445.37,1.57206666667,2.679,1.69453333333,2.5458,0.663333333333,2.3926,2.4872,1.08873333333,1.6106
445.72,1.57406666667,2.6822,1.6938,2.54893333333,0.666200000001,2.38173333333,2.54533333333,1.08633333333,1.61326666666
446.08,1.56313333333,2.68146666667,1.69053333333,2.53433333333,0.660266666667,2.3774,2.5936,1.08026666667,1.61113333333
446.43,1.56846666667,2.68626666667,1.69946666667,2.53213333333,0.660133333334,2.37746666667,2.64886666667,1.07513333333,1.61373333333
446.79,1.57206666667,2.6804,1.7008,2.533,0.659133333334,2.3764,2.7074,1.07786666667,1.61706666667
447.14,1.5804,2.69253333334,1.7182,2.5366,0.6748,2.391,2.78073333333,1.08866666667,1.63713333333
447.50,1.5864,2.70266666667,1.72153333333,2.54106666667,0.6818,2.40373333333,2.84533333334,1.09773333333,1.64226666667
447.85,1.5678,2.6872,1.69466666667,2.525,0.670666666667,2.38953333333,2.892,1.07893333333,1.62533333333
448.21,1.5704,2.6872,1.69546666667,2.53506666667,0.673000000001,2.39653333333,2.9656,1.08053333333,1.62626666667
448.56,1.5734,2.68706666666,1.7,2.548,0.68,2.3992,3.05033333333,1.0848,1.6326
448.92,1.56626666667,2.6832,1.69233333333,2.54646666667,0.673199999999,2.38786666666,3.1178,1.07673333333,1.6236
449.27,1.572,2.67993333333,1.6934,2.5512,0.676,2.39146666667,3.20133333333,1.08573333333,1.62286666667
449.62,1.57013333333,2.68806666667,1.69253333333,2.5538,0.6792,2.40493333333,3.28106666667,1.08533333333,1.6208
449.98,1.5766,2.69406666666,1.69686666667,2.5654,0.6928,2.4138,3.37973333333,1.09586666667,1.62726666667
450.33,1.58046666667,2.701,1.69493333333,2.5662,0.6976,2.416,3.46926666666,1.10726666667,1.63253333333
450.69,1.59033333333,2.717,1.70133333333,2.579,0.712400000001,2.42493333333,3.55913333333,1.11813333333,1.64653333333
451.04,1.59493333333,2.72133333333,1.6964,2.58966666667,0.712866666666,2.4262,3.62426666667,1.1218,1.64993333333
451.40,1.5888,2.71293333333,1.6938,2.58026666667,0.705933333334,2.41706666667,3.6698,1.1118,1.64933333333
451.75,1.61913333333,2.72866666667,1.72786666667,2.602,0.734133333334,2.44493333333,3.74293333333,1.13653333333,1.6772
452.10,1.63166666667,2.74426666667,1.73793333333,2.60453333333,0.7494,2.44993333333,3.78286666667,1.14306666667,1.689
452.46,1.62573333333,2.7352,1.73273333333,2.59246666667,0.745866666666,2.44113333333,3.7882,1.13406666667,1.68926666667
452.81,1.6202,2.72426666667,1.73086666667,2.58686666667,0.742200000001,2.44273333333,3.80693333333,1.13106666667,1.6876
453.17,1.60773333333,2.72786666667,1.71606666667,2.57786666667,0.732533333334,2.43,3.80186666667,1.11386666667,1.67426666667
453.52,1.601,2.7098,1.71106666667,2.56726666667,0.725,2.4116,3.7846,1.1074,1.6712
453.87,1.60673333333,2.70966666667,1.71206666667,2.57366666667,0.727533333333,2.41206666667,3.76453333333,1.11393333333,1.68073333333
454.23,1.59066666667,2.68753333333,1.69213333333,2.56406666667,0.7128,2.40386666667,3.7284,1.09766666667,1.6658
454.58,1.57773333333,2.6696,1.67813333333,2.54533333333,0.7032,2.3954,3.68366666667,1.0828,1.65246666667
454.93,1.5422,2.64193333333,1.65266666667,2.51533333333,0.672666666667,2.36753333333,3.60926666667,1.0534,1.6204
455.29,1.54066666666,2.65173333333,1.66046666667,2.51953333333,0.676733333334,2.36286666667,3.56886666667,1.06166666667,1.62373333333
455.64,1.5278,2.64333333333,1.64693333333,2.50726666667,0.663333333334,2.35093333333,3.51073333333,1.05073333333,1.61446666667
456.00,1.50733333333,2.63213333333,1.63333333333,2.4992,0.644999999999,2.3408,3.4358,1.04406666667,1.60473333333
456.35,1.50366666667,2.62906666667,1.62046666667,2.49486666667,0.636466666666,2.33873333333,3.36653333333,1.03133333333,1.59153333333
456.70,1.50846666667,2.63413333334,1.61766666667,2.49246666667,0.632066666667,2.3406,3.29386666667,1.02833333333,1.58953333333
457.06,1.51086666667,2.63013333333,1.63213333333,2.49553333333,0.636466666666,2.3472,3.2292,1.039,1.59926666667
457.41,1.51486666667,2.64453333334,1.64273333333,2.4996,0.637133333333,2.35473333333,3.1728,1.04626666667,1.6036
457.76,1.5148,2.64453333333,1.6412,2.49706666667,0.631066666666,2.35686666667,3.10046666666,1.04113333333,1.59873333333
458.12,1.5272,2.66486666667,1.66253333333,2.5114,0.646466666666,2.3692,3.0466,1.05693333333,1.61533333333
458.47,1.5382,2.68373333333,1.68386666667,2.52873333333,0.658266666667,2.38673333333,3.00593333333,1.0754,1.6244
458.82,1.56186666667,2.70453333333,1.70553333333,2.54606666667,0.679733333333,2.4032,2.9772,1.0972,1.64486666667
459.18,1.57133333333,2.7058,1.71026666667,2.55093333333,0.684799999999,2.4106,2.94246666667,1.10286666666,1.649
459.53,1.58226666667,2.71446666667,1.71973333333,2.55513333333,0.693266666666,2.421,2.90766666667,1.11286666667,1.648
459.88,1.60213333333,2.72706666667,1.73893333333,2.5658,0.706200000001,2.43186666667,2.89573333333,1.1256,1.661
460.24,1.62506666667,2.74526666667,1.76193333333,2.5862,0.726800000001,2.455,2.88906666667,1.149,1.6822
460.59,1.63633333333,2.76233333333,1.77853333333,2.59846666667,0.746266666666,2.476,2.8816,1.16366666667,1.7018
460.94,1.6378,2.76346666667,1.77546666667,2.59313333333,0.745,2.47313333333,2.85953333333,1.16313333333,1.702
461.29,1.64973333333,2.77406666667,1.7858,2.6036,0.756600000001,2.48806666666,2.852,1.1744,1.71173333333
461.65,1.66746666667,2.79506666667,1.8004,2.615,0.776333333333,2.49966666667,2.84393333333,1.19106666666,1.73353333333
462.00,1.68286666667,2.8068,1.80853333333,2.61886666667,0.784200000001,2.51313333333,2.83766666666,1.19933333333,1.73873333333
462.35,1.68913333333,2.80893333333,1.8052,2.61406666666,0.785266666667,2.50626666667,2.81313333333,1.19613333333,1.73866666666
462.71,1.69326666667,2.814,1.8126,2.6222,0.791733333333,2.51426666667,2.813,1.19846666667,1.74046666667
463.06,1.6956,2.82193333333,1.81373333334,2.6248,0.792466666667,2.52266666667,2.80146666666,1.19593333333,1.7364
463.41,1.70413333333,2.83453333333,1.82466666667,2.6358,0.792666666667,2.5334,2.8098,1.20453333333,1.7536
463.76,1.69033333333,2.8242,1.80993333333,2.62073333333,0.784200000001,2.51933333333,2.79,1.19126666667,1.7396
464.12,1.6758,2.81533333333,1.79726666667,2.6006,0.770666666667,2.49706666667,2.77406666667,1.17826666667,1.72553333333
464.47,1.66793333333,2.79973333333,1.78206666667,2.58486666667,0.752999999999,2.47326666667,2.76533333333,1.163,1.70233333333
464.82,1.67386666667,2.80113333333,1.77913333333,2.5938,0.749399999999,2.48806666667,2.78166666667,1.16726666667,1.69826666667
465.17,1.66253333333,2.79366666667,1.7658,2.58533333333,0.733,2.47886666667,2.7774,1.15546666667,1.68913333333
465.53,1.64753333333,2.78426666667,1.75966666667,2.5756,0.7178,2.47146666667,2.7912,1.14506666667,1.66966666666
465.88,1.64453333334,2.78726666667,1.76033333333,2.581,0.726800000001,2.46693333333,2.82366666667,1.1504,1.67306666667
466.23,1.62046666667,2.77106666667,1.74986666667,2.56313333334,0.708400000001,2.449,2.85006666667,1.1356,1.65493333333
466.58,1.62966666667,2.77833333333,1.75646666667,2.56846666667,0.715533333333,2.46526666667,2.8954,1.14153333333,1.65913333334
466.94,1.6318,2.77186666667,1.75413333333,2.5738,0.719533333333,2.4674,2.95346666667,1.14246666667,1.67386666667
467.29,1.6132,2.76206666667,1.73766666667,2.56266666666,0.706600000001,2.44533333333,2.99,1.12393333333,1.6564
467.64,1.59593333333,2.74846666667,1.7234,2.55013333333,0.690266666666,2.43933333333,3.04613333333,1.11606666667,1.6454
467.99,1.5906,2.7514,1.72486666667,2.5572,0.684599999999,2.44673333333,3.12193333333,1.11453333333,1.64626666667
468.35,1.5956,2.7536,1.72933333333,2.56233333333,0.688799999999,2.45633333333,3.20393333333,1.11666666667,1.6532
468.70,1.59933333333,2.7628,1.7368,2.5644,0.699733333334,2.45466666667,3.29906666667,1.11293333333,1.66153333333
469.05,1.61373333333,2.76933333333,1.7482,2.569,0.711533333333,2.45926666667,3.4168,1.11766666667,1.67193333334
469.40,1.61466666667,2.77093333333,1.74853333333,2.57113333333,0.7092,2.45726666667,3.54133333333,1.117,1.667
469.75,1.6198,2.765,1.74766666667,2.57,0.696399999999,2.4634,3.66873333333,1.11793333333,1.66126666667
470.11,1.632,2.77373333333,1.7554,2.58106666666,0.705133333333,2.47586666667,3.81866666667,1.12406666666,1.664
470.46,1.613,2.75366666667,1.73433333333,2.56233333333,0.688400000001,2.45066666667,3.95873333333,1.10806666667,1.64373333333
470.81,1.61766666667,2.76733333333,1.74853333334,2.5586,0.695933333332,2.457,4.13926666667,1.11633333334,1.64126666667
471.16,1.6294,2.781,1.7616,2.5658,0.714600000001,2.4708,4.32746666667,1.13273333333,1.64913333333
471.51,1.65353333333,2.79453333333,1.77893333333,2.5856,0.734399999999,2.48433333333,4.55453333333,1.1474,1.66206666667
471.87,1.667,2.8054,1.77813333333,2.59286666667,0.745866666667,2.49133333333,4.7844,1.1602,1.66853333333
472.22,1.67146666667,2.82553333333,1.7876,2.60533333333,0.759066666667,2.50146666667,5.02806666667,1.18493333333,1.67813333333
472.57,1.66626666666,2.8254,1.79373333333,2.593,0.752066666666,2.4978,5.27793333333,1.19073333333,1.67433333333
472.92,1.67826666667,2.83213333333,1.79833333333,2.6008,0.759200000001,2.5146,5.5504,1.20226666666,1.6738
473.27,1.69006666667,2.8394,1.80113333333,2.60506666667,0.769600000001,2.5204,5.85506666667,1.2092,1.69106666667
473.62,1.68413333333,2.83826666667,1.78846666667,2.5968,0.766666666666,2.50526666667,6.18100000001,1.2002,1.68713333333
473.98,1.6834,2.8292,1.78153333333,2.59453333333,0.755666666666,2.50086666667,6.53533333334,1.1968,1.6902
474.33,1.68906666667,2.83646666667,1.78593333333,2.5962,0.745533333333,2.5034,6.91960000001,1.2014,1.69566666667
474.68,1.64906666667,2.8034,1.75133333333,2.57166666667,0.700399999999,2.46686666667,7.28446666667,1.1742,1.66693333333
475.03,1.64026666667,2.78773333333,1.7452,2.5694,0.686600000001,2.46093333333,7.70859999999,1.1656,1.6638
475.38,1.64213333333,2.7944,1.74846666667,2.5764,0.687400000001,2.46773333333,8.16673333333,1.16813333333,1.67193333333
475.73,1.63446666667,2.7958,1.76333333333,2.57553333334,0.682066666667,2.46146666667,8.64986666666,1.1742,1.67286666667
476.08,1.62773333333,2.7864,1.75793333333,2.56713333333,0.674066666666,2.45406666667,9.13193333333,1.1586,1.66946666667
476.44,1.64473333333,2.8058,1.7736,2.5948,0.696666666667,2.475,9.63973333333,1.16906666667,1.6836
476.79,1.6364,2.8084,1.7734,2.5954,0.697466666667,2.46866666667,10.1311333333,1.1716,1.67986666667
477.14,1.6296,2.79966666667,1.76486666667,2.5918,0.682466666666,2.46253333333,10.6124,1.16433333333,1.6642
477.49,1.62453333333,2.80273333333,1.77686666667,2.60286666667,0.687666666666,2.47226666667,11.1075333333,1.16186666667,1.67153333333
477.84,1.64126666667,2.82153333333,1.78973333333,2.613,0.710266666666,2.49006666667,11.6104666667,1.17613333333,1.6868
478.19,1.6564,2.825,1.80313333333,2.6222,0.717466666668,2.50346666666,12.1313333333,1.18073333333,1.69833333333
478.54,1.67853333333,2.8386,1.8186,2.6304,0.735466666666,2.517,12.6688,1.19106666667,1.7114
478.89,1.67326666666,2.83633333333,1.8106,2.6216,0.7334,2.51373333333,13.203,1.18353333333,1.70993333333
479.24,1.66353333333,2.828,1.8006,2.611,0.728133333334,2.4976,13.7206,1.17593333333,1.69533333333
479.60,1.64926666667,2.81426666667,1.7834,2.59933333334,0.718933333334,2.49506666667,14.2472,1.1586,1.6838
479.95,1.63593333333,2.80113333333,1.7774,2.5868,0.711066666667,2.49353333333,14.793,1.15153333333,1.66846666667
480.30,1.62333333333,2.78746666667,1.75306666667,2.56826666666,0.698866666667,2.477,15.3615333333,1.13966666667,1.6506
480.65,1.61786666667,2.77726666667,1.74986666667,2.5596,0.702933333333,2.46853333333,15.9672,1.13426666667,1.64653333333
481.00,1.62066666667,2.78186666667,1.7626,2.5682,0.711733333333,2.47113333333,16.6068,1.13866666667,1.64733333333
481.35,1.6322,2.78826666667,1.7692,2.57593333333,0.713533333333,2.4792,17.2374,1.14553333333,1.64806666667
481.70,1.6382,2.7974,1.78046666667,2.59406666667,0.713600000001,2.48673333333,17.8195333333,1.1508,1.65306666667
482.05,1.64013333333,2.80593333333,1.7862,2.59966666667,0.716866666667,2.49213333333,18.2990666667,1.15986666667,1.66166666667
482.40,1.6454,2.8106,1.79546666667,2.61366666667,0.722133333333,2.5016,18.7344,1.16326666667,1.66486666667
482.75,1.6598,2.82373333333,1.80513333333,2.62426666667,0.7324,2.5086,19.0826,1.1762,1.67093333333
483.10,1.6646,2.831,1.81566666667,2.63366666667,0.7378,2.51653333333,19.3675333333,1.1874,1.68073333333
483.45,1.67433333334,2.83606666667,1.82273333333,2.6426,0.745866666667,2.51746666667,19.6098,1.1924,1.68793333333
483.80,1.68153333333,2.84213333333,1.8286,2.64813333333,0.751466666666,2.51593333333,19.8178666667,1.20046666667,1.695
484.15,1.68593333333,2.84186666667,1.83553333333,2.65493333333,0.755200000001,2.52033333333,20.0208666667,1.205,1.70113333333
484.50,1.69326666667,2.845,1.84146666666,2.6652,0.757799999999,2.52566666667,20.2316,1.21173333334,1.70573333333
484.85,1.69333333333,2.84513333333,1.84153333333,2.66913333334,0.758933333334,2.5306,20.459,1.21333333333,1.70946666667
485.20,1.68893333333,2.84293333334,1.84053333333,2.6692,0.759066666667,2.52373333333,20.6910666667,1.21273333334,1.708
485.55,1.68566666667,2.83913333333,1.83553333333,2.6662,0.759466666666,2.5218,20.9333333333,1.21246666667,1.7092
485.90,1.6774,2.8268,1.82453333333,2.65966666667,0.754533333333,2.51,21.1988666667,1.20293333333,1.69786666667
486.25,1.67586666667,2.8232,1.81846666667,2.655,0.753,2.50166666667,21.4448666667,1.203,1.69566666667
486.60,1.67273333333,2.8178,1.8144,2.65273333333,0.749399999999,2.49673333333,21.7078666667,1.19826666667,1.696
486.95,1.66793333333,2.809,1.8058,2.6442,0.745733333333,2.49086666667,21.972,1.18953333333,1.69086666667
487.30,1.6626,2.8054,1.80473333333,2.64073333333,0.742800000001,2.48993333333,22.2225333333,1.18806666667,1.68733333333
487.65,1.65993333333,2.80146666667,1.8,2.63893333333,0.7364,2.48546666667,22.4686666667,1.18146666667,1.6804
488.00,1.65213333333,2.79666666667,1.7966,2.6302,0.728866666666,2.479,22.6911333333,1.17546666667,1.6758
488.35,1.64846666667,2.80193333333,1.79706666667,2.62713333333,0.727400000001,2.47413333333,22.9166666667,1.1686,1.67506666666
488.70,1.6542,2.8042,1.80006666667,2.626,0.732466666666,2.47546666667,23.1381333333,1.17053333333,1.6792
489.05,1.6646,2.80886666667,1.8026,2.6344,0.741866666667,2.48613333333,23.3899333333,1.1792,1.68766666667
489.40,1.6668,2.81173333333,1.80546666667,2.63473333333,0.744333333333,2.48813333333,23.6657333333,1.18173333333,1.68646666667
489.75,1.6746,2.82173333333,1.81446666667,2.64206666667,0.751599999999,2.4952,23.9468666667,1.18826666667,1.695
490.10,1.6708,2.8206,1.81566666667,2.63946666667,0.752733333334,2.49313333333,24.226,1.1872,1.69713333333
490.45,1.66533333333,2.82293333333,1.81306666666,2.6376,0.7518,2.49673333333,24.5076,1.1888,1.69626666667
490.80,1.67586666667,2.83473333333,1.82226666667,2.64846666667,0.759933333334,2.50573333333,24.7809333333,1.19706666667,1.7048
491.15,1.6836,2.83586666667,1.8222,2.64886666667,0.763266666667,2.50746666667,25.0218666666,1.20293333334,1.7096
491.50,1.69093333333,2.84386666667,1.8292,2.6532,0.774,2.5148,25.261,1.20986666667,1.72133333333
491.85,1.7022,2.8522,1.8336,2.66413333333,0.786066666667,2.52246666667,25.4918,1.2162,1.72993333333
492.20,1.7012,2.8448,1.82253333333,2.65626666667,0.784133333333,2.52466666667,25.7003333333,1.21946666667,1.72846666667
492.55,1.69286666667,2.83773333333,1.81353333333,2.653,0.7748,2.51693333333,25.9247333333,1.21566666667,1.7214
492.90,1.68393333333,2.8308,1.8108,2.6384,0.768333333333,2.51053333333,26.1478,1.2096,1.717
493.25,1.69306666667,2.83586666667,1.8182,2.64433333333,0.777466666667,2.51473333333,26.3837333333,1.2162,1.72753333334
493.60,1.6914,2.8298,1.8088,2.63393333333,0.774600000001,2.51006666667,26.6390666667,1.21186666667,1.7248
493.95,1.70133333333,2.8356,1.80813333333,2.64013333333,0.778666666667,2.52073333333,26.9347333333,1.2156,1.729
494.30,1.70873333333,2.8342,1.81406666667,2.64493333333,0.779333333333,2.51893333333,27.2459333333,1.21313333333,1.73126666667
494.65,1.69846666667,2.82746666667,1.80126666667,2.63413333333,0.769133333333,2.51073333333,27.5852666667,1.20946666666,1.71833333333
495.00,1.6896,2.82326666667,1.79533333333,2.63113333333,0.756333333333,2.50953333333,27.9448666667,1.19953333333,1.7112
495.34,1.6882,2.82033333333,1.7892,2.6346,0.749666666666,2.51453333333,28.2941333333,1.196,1.71453333333
495.69,1.68293333333,2.8164,1.78953333333,2.62773333333,0.738066666667,2.51266666667,28.6599333333,1.1938,1.70866666667
496.04,1.6762,2.81,1.79233333333,2.6312,0.722399999999,2.5148,29.0148666667,1.18406666667,1.70433333333
496.39,1.69126666667,2.81313333333,1.80353333333,2.63966666667,0.732933333333,2.5254,29.3626666667,1.196,1.71406666667
496.74,1.69433333333,2.8202,1.80926666666,2.6482,0.728000000001,2.5274,29.6962,1.19406666667,1.71486666667
497.09,1.6918,2.81746666667,1.80826666667,2.65,0.727333333334,2.52306666667,30.0093333333,1.194,1.71086666667
497.44,1.69686666667,2.82686666667,1.82546666667,2.66793333333,0.735866666666,2.52786666666,30.3134666667,1.2042,1.71673333333
497.79,1.68253333333,2.8148,1.82,2.6524,0.729200000001,2.51546666667,30.6051333333,1.19533333334,1.70653333333
498.14,1.65953333333,2.79126666667,1.80226666667,2.62866666667,0.720933333333,2.49666666667,30.8988666667,1.1808,1.68326666667
498.48,1.65733333333,2.7848,1.8048,2.6286,0.719866666666,2.4914,31.2187333333,1.1722,1.68553333333
498.83,1.6502,2.77853333333,1.8024,2.6158,0.718266666666,2.4876,31.5312,1.1686,1.66966666667
499.18,1.6436,2.77106666667,1.80233333333,2.6154,0.7138,2.48193333333,31.8552666667,1.16706666667,1.65366666667
499.53,1.6472,2.78193333333,1.79586666667,2.62553333333,0.716999999999,2.48666666667,32.172,1.16966666667,1.65133333333
499.88,1.65286666667,2.78793333333,1.79713333333,2.6316,0.733800000001,2.48426666667,32.5016,1.17326666667,1.65326666667
500.23,1.6534,2.80386666667,1.80046666667,2.64153333333,0.741133333334,2.4902,32.8576,1.17166666667,1.65233333333
500.58,1.65786666667,2.8084,1.79833333333,2.64786666667,0.748666666667,2.4868,33.1898666667,1.181,1.65066666667
500.92,1.62606666667,2.77713333333,1.77,2.6108,0.713266666666,2.458,33.5376666667,1.14666666667,1.60826666667
