wavelength,Back_HemFrof,Belly_HemFrof,Breast_HemFrof,Crissum_HemFrof,Crown_HemFrof,DorTail_HemFrof,Patch10_HemFrof,Rump_HemFrof,Throat_HemFrof,WingTip_HemFrof
618.62,12.4935666667,30.8058051282,32.1006,20.4099333333,10.5708,14.813254902,20.9632666667,12.3350666667,36.1435333333,15.4015333333
618.95,12.5538888889,30.9079692308,32.1926,20.4798,10.6178,14.8653843137,20.9977333333,12.4032,36.2154,15.4756666667
619.28,12.6064888889,30.9862153846,32.2378666667,20.5751333333,10.6841333333,14.9338901961,21.0234666667,12.4696666667,36.2749333333,15.4996
619.62,12.5793333333,30.9124307692,32.1364,20.5116,10.6629333334,14.8939490196,20.9256,12.397,36.2204666667,15.4668
619.95,12.5646444445,30.8891025641,32.1275333333,20.5117333333,10.6336666667,14.885717647,20.9367333333,12.4026666666,36.2529333333,15.4892
620.28,12.5578333333,30.8154,32.0836666667,20.4563333333,10.6193333333,14.8602666667,20.9395333333,12.4146666667,36.1546666667,15.4712
620.62,12.5494333333,30.9359076923,32.1852,20.5235333333,10.6731333333,14.886572549,20.9738,12.4530666667,36.2794,15.4979333333
620.95,12.5728,30.9563025641,32.1504666667,20.5290666667,10.6788,14.8889294118,20.9680666666,12.4829333333,36.2652,15.4690666667
621.28,12.6075888889,31.0590102564,32.2308,20.5882666666,10.7599333333,14.9768470588,21.0606,12.5531333333,36.3609333334,15.5371333334
621.62,12.5885444445,31.0243641026,32.2768666667,20.6061333333,10.7309333333,14.9877803921,21.1116,12.5298666667,36.379,15.524
621.95,12.6157222222,31.0590307692,32.2958666666,20.6346666667,10.7570666667,15.0103254902,21.1534666667,12.5477333333,36.3327333333,15.5470666667
622.28,12.5597888889,31.0100205128,32.2311333333,20.5448666667,10.6864666667,14.9381058824,21.0706666666,12.4869333333,36.227,15.4801333333
622.62,12.5480444444,30.9351128205,32.164,20.5488666667,10.7082666667,14.9647686275,21.0677333333,12.5034,36.1721333333,15.4812666667
622.95,12.5575666667,30.9710461539,32.1934,20.5452666667,10.6524,14.9648509804,21.0790666667,12.4755333333,36.2150666667,15.4794
623.28,12.6248555555,31.0580410256,32.2634666667,20.5979333333,10.6915333333,15.0627372549,21.1532,12.5413333333,36.2664,15.5492666667
623.62,12.7262444444,31.1971487179,32.4232,20.701,10.7874666667,15.2060980392,21.2608,12.6068666667,36.433,15.6419333333
623.95,12.6800666667,31.209774359,32.3978666667,20.7172,10.7602,15.1809254902,21.2224,12.5845333333,36.5084666667,15.6438666667
624.28,12.6791222222,31.1754923077,32.3553333333,20.7021333334,10.7005333333,15.1771254902,21.1919333333,12.5583333333,36.4410666667,15.6637333333
624.62,12.7275333333,31.2890051282,32.4269333333,20.7536666667,10.7325333333,15.2591215686,21.2684,12.5873333333,36.4943333333,15.7534
624.95,12.7841444445,31.3372102564,32.4498666667,20.7906,10.7588666667,15.2932470588,21.2635333333,12.605,36.4998,15.7468666667
625.28,12.7947222222,31.3842974359,32.4804,20.754,10.7781333334,15.318627451,21.2293333333,12.6386666667,36.5175333333,15.7394
625.61,12.7733444444,31.404948718,32.499,20.7726666667,10.7588,15.2898235294,21.2062,12.6226,36.6024,15.7614
625.95,12.7653444444,31.3919435898,32.5354,20.7922666667,10.7704666667,15.297627451,21.1706666667,12.6294666667,36.6364666667,15.7565333333
626.28,12.7676222222,31.4662410257,32.6320666667,20.8216666667,10.7641333333,15.2875450981,21.142,12.6064,36.7450666667,15.7613333333
626.61,12.8027666667,31.5064205128,32.6996,20.8698666667,10.8484,15.3201607843,21.1890666667,12.6733333333,36.7932,15.8329333333
626.94,12.7745666667,31.4871384616,32.7046666667,20.8674666667,10.8462666667,15.2832862745,21.1596666667,12.6459333333,36.8329333333,15.8004
627.28,12.6431666667,31.376,32.5972,20.7793333333,10.7639333333,15.1884,21.0282666667,12.5517333333,36.7298,15.7135333334
627.61,12.7342333333,31.4603538462,32.7029333333,20.8704,10.8625333333,15.297427451,21.1050666667,12.6327333333,36.828,15.8015333333
627.94,12.7940111111,31.5258461538,32.7349333333,20.9262,10.9126,15.3669803922,21.1823333333,12.6872,36.9353333333,15.8203333333
628.27,12.8216222222,31.4810358974,32.7768,20.9748666667,10.9496,15.4131803922,21.2232,12.7287333333,37.0036,15.8551333333
628.61,12.7648,31.4150717949,32.7010666667,20.9194,10.8957333333,15.3660117647,21.1896,12.6915333334,36.9686,15.8334666666
628.94,12.7732777778,31.3841333333,32.6842666667,20.9402666667,10.8618666667,15.3443058824,21.1771333333,12.6932,36.9609333333,15.8648666667
629.27,12.7562666667,31.3664871795,32.7015333333,20.9172,10.8294666667,15.3563568628,21.2009333333,12.6649333333,36.9262666667,15.8042
629.60,12.7442555556,31.3401435898,32.6933333333,20.8933333333,10.7988,15.349972549,21.1929333333,12.6488,36.9238666667,15.804
629.94,12.7079,31.3006307692,32.6377333333,20.8637333333,10.7750666667,15.357117647,21.2266,12.6426666667,36.8540666667,15.76
630.27,12.6799444444,31.2583128205,32.6022666667,20.8566666667,10.7203333333,15.3551450981,21.2254666667,12.6312666667,36.8311333333,15.7208666667
630.60,12.7637555555,31.303625641,32.72,20.9324666667,10.7994,15.4582901961,21.325,12.7295333333,36.8926666667,15.8302666667
630.93,12.8932444445,31.3587435897,32.8345333334,21.0407333333,10.8962,15.5764078431,21.4226666667,12.8206,36.9287333333,15.9368
631.26,12.8823333333,31.3387692307,32.8576,21.0142666667,10.8574666667,15.5705254902,21.4350666667,12.7947333333,36.8997333333,15.9128666667
631.60,12.8405333333,31.280774359,32.835,20.9596666667,10.7984666667,15.5381254902,21.393,12.7457333333,36.8186,15.865
631.93,12.8211444444,31.3855230769,32.8852666667,20.9534,10.7635333333,15.5373843137,21.3716,12.7565333333,36.8745333333,15.8342666667
632.26,12.8287444445,31.4355230769,32.9406,20.9770666667,10.8034,15.5969647059,21.352,12.7842666666,36.8964666667,15.8536666667
632.59,12.8221444445,31.447974359,32.9362666667,21.0008,10.8355333333,15.6388784314,21.3964666667,12.7811333333,36.9321333333,15.8367333333
632.92,12.8574666667,31.5060717949,32.9354666667,21.0085333333,10.8536666667,15.6640627451,21.4062666667,12.7928666667,37.0073333333,15.9118666667
633.26,12.9008555555,31.5776666667,32.9747333333,21.099,10.9184,15.7397764706,21.4528,12.8324666667,37.0605333334,15.9789333333
633.59,12.9286555556,31.5681487179,33.0395333333,21.1442,10.9275333333,15.7599843137,21.432,12.8386,37.0978666667,16.0343333333
633.92,12.9250555555,31.5713282051,33.0361333333,21.1199333333,10.9379333333,15.7680352941,21.4465333333,12.7921333333,37.0596666667,16.0366
634.25,12.8988888889,31.5782871795,33.0082666667,21.11,10.8965333333,15.7376392157,21.4486666667,12.7432666667,37.0313333333,16.0054666667
634.58,12.8243666667,31.5835589744,32.9824,21.0849333333,10.7963333333,15.6578980392,21.4424,12.7064666667,37.0612666667,15.9468666667
634.91,12.8128333333,31.632625641,32.9768,21.1126666666,10.7929333333,15.6723764706,21.4273333333,12.6990666667,37.0744666667,15.9516666667
635.25,12.7688555556,31.655,32.9995333333,21.1034,10.8158,15.6668352941,21.415,12.6843333333,37.1253333333,15.9738666667
635.58,12.7715777778,31.5586461539,32.9030666667,21.0682666667,10.8492666667,15.6678196078,21.3756666667,12.6495333333,37.0395333333,15.9580666667
635.91,12.7714333333,31.475548718,32.8767333333,21.0816,10.8369333333,15.627827451,21.4247333333,12.6192666667,37.0436666667,15.9446666667
636.24,12.7701333333,31.4476769231,32.886,21.0954666667,10.8349333333,15.6038196078,21.3887333333,12.6074666667,36.9504,15.9669333333
636.57,12.7844666667,31.4897692308,32.9794666667,21.1558666667,10.8948,15.6822039216,21.4084,12.6801333333,36.9424,15.9832
636.90,12.7393444445,31.4189230769,32.9390666667,21.092,10.8485333333,15.6698823529,21.3845333333,12.6338666667,36.8968666667,15.9337333333
637.23,12.7264333333,31.4170051282,32.8724,21.0342666667,10.8579333333,15.6676078431,21.42,12.616,36.8898,15.8988
637.56,12.6568222222,31.3043076923,32.7679333333,20.9182666667,10.7706,15.5769254902,21.3214,12.5541333333,36.8408666667,15.7904
637.90,12.5913111111,31.2318615385,32.734,20.876,10.6983333333,15.5505803922,21.2477333333,12.5244,36.8097333333,15.7278
638.23,12.6851444444,31.3551589744,32.8114666667,20.9546666667,10.8278666667,15.6767960784,21.3596666667,12.6132,36.8964,15.8271333333
638.56,12.7258111111,31.390625641,32.8728666667,20.9648,10.8856666667,15.7128039216,21.3976666667,12.6639333333,36.8842,15.8828666667
638.89,12.6806777778,31.3462051282,32.8496,20.9415333333,10.8038,15.6778470588,21.343,12.5960666667,36.7884666667,15.8094
639.22,12.6494888889,31.3983282051,32.9525333333,20.9632,10.7703333333,15.6756823529,21.3898666667,12.5722666667,36.875,15.8103333333
639.55,12.6807555556,31.5346051282,33.098,21.0598,10.8606666667,15.7777019608,21.4943333333,12.662,36.9809333333,15.8912666666
639.88,12.7349666667,31.5948102564,33.1656,21.0645333333,10.8828,15.8374509804,21.5611333333,12.7020666667,37.0887333333,15.9084666667
640.21,12.6877888889,31.5708871795,33.0839333333,21.0074666667,10.8455333333,15.8126235294,21.5248,12.6708666667,37.0408666667,15.8681333333
640.54,12.7562222222,31.5803794872,33.1105333333,21.0656666667,10.9076,15.8304627451,21.5951333333,12.7670666667,37.0556,15.8948666667
640.87,12.7505,31.5861897436,33.1425333333,21.0879333333,10.8511333333,15.8420313725,21.5730666667,12.7628666667,37.0617333333,15.8818666667
641.20,12.8860666667,31.7435641026,33.3122666667,21.2633333333,10.9917333333,16.0283019608,21.6776,12.9321333333,37.2012,16.0696
641.53,12.9693111111,31.8198461539,33.3815333333,21.3389333333,11.0895333333,16.1142823529,21.7372666667,13.0098,37.2614666667,16.1716666667
641.87,13.0825444444,31.8243897436,33.4248,21.4181333334,11.1648666667,16.1801333333,21.7712,13.1091333333,37.2646666667,16.2328666667
642.20,13.0134333333,31.7927794872,33.3103333333,21.4523333333,11.113,16.1426352941,21.7308666667,13.0798,37.3013333333,16.162
642.53,13.1764666667,31.8727025641,33.4506,21.5854666667,11.2314666667,16.2401647059,21.884,13.2215333333,37.4409333333,16.3034666667
642.86,13.1977222222,31.8327435897,33.3989333333,21.5492666667,11.2262666667,16.2619137255,21.831,13.2500666667,37.3596,16.3105333333
643.19,13.1376666667,31.7854205128,33.3438666667,21.4706,11.0976,16.2007686275,21.7218666667,13.1559333333,37.3064666667,16.2190666667
643.52,13.0851333333,31.8579538462,33.3554666667,21.4728666667,11.0918,16.1964117647,21.729,13.1123333333,37.3524,16.2254666667
643.85,13.0991333333,31.8560974359,33.4347333333,21.4946666667,11.1048666667,16.2332627451,21.7431333333,13.1172,37.3964666667,16.2623333333
644.18,13.1625,32.0514769231,33.5572,21.5764666667,11.1428,16.3760901961,21.8278,13.1233333333,37.5799333333,16.3837333333
644.51,13.2096333333,32.1149538462,33.5982666667,21.6335333333,11.2355333333,16.4055490196,21.9526666667,13.2056666667,37.6285333333,16.4805333333
644.84,13.1912666667,32.1573692308,33.6299333334,21.6676,11.2017333333,16.3773568627,22.0361333333,13.1432,37.687,16.4842666667
645.17,13.1958333334,32.1446615385,33.5577333333,21.6334666667,11.1978,16.3808745098,22.0532666667,13.1394,37.6452,16.4794666666
645.50,13.1314111111,32.1237538462,33.4786,21.5698,11.1468666667,16.3641098039,22.015,13.0845333333,37.6814,16.4552
645.83,13.1578666667,32.0958358974,33.6226,21.5576,11.1678666667,16.4157921568,22.0924,13.1433333333,37.7060666667,16.4909333333
646.16,13.1526111111,32.1268153846,33.6453333333,21.6058666667,11.21,16.5353294118,22.1224666666,13.1761333333,37.7480666667,16.5434
646.49,13.1425666667,32.1456615385,33.6691333333,21.6684,11.2114666667,16.5333294118,22.1651333333,13.1804,37.7740666667,16.6108666667
646.82,13.1762111111,32.1526820513,33.6492666667,21.7042,11.2382,16.563545098,22.1734666667,13.2104,37.8301333333,16.6882666667
647.15,13.0412888889,32.0765487179,33.5994,21.6144666667,11.1053333333,16.4810784314,22.0128666667,13.1053333334,37.7688,16.5662
647.48,13.0659777778,32.1427897436,33.6584,21.6509333333,11.0748,16.4444235294,22.0590666667,13.0939333333,37.8490666666,16.5888666667
647.81,12.9950888889,32.0301179487,33.6672,21.6285333333,11.0288666667,16.331945098,21.9962666667,13.0538,37.747,16.528
648.14,12.9996222222,32.0520153846,33.7138,21.6510666667,10.9874666667,16.3969960784,21.9878666667,13.0460666667,37.7798,16.5406
648.47,12.8935888889,31.9888307692,33.6918,21.5713333334,10.9432666667,16.3495098039,21.8713333333,13.0108,37.7431333333,16.5126666667
648.80,12.8268111111,32.0010205128,33.7538,21.5802,10.9028,16.2956078431,21.8833333333,12.9204,37.8136666667,16.4939333333
649.13,12.7246555555,31.9124153846,33.7383333333,21.5332,10.794,16.2160156863,21.8428,12.8350666667,37.7499333333,16.4186
649.46,12.7327666667,31.9281333333,33.7002666667,21.5191333333,10.7569333333,16.2276705882,21.8083333333,12.8043333333,37.7444,16.4436666667
649.79,12.6853777778,31.8907794872,33.6334,21.4606,10.6916666667,16.1785803922,21.7408,12.7312,37.6808666667,16.4148666666
650.11,12.7511555556,31.9676666667,33.7288,21.5164,10.7578,16.2682745098,21.7855333333,12.742,37.7516666667,16.4552666667
650.44,12.7528333333,32.0388461539,33.826,21.5586666667,10.7959333333,16.2926666667,21.824,12.7532666667,37.7332666667,16.4138666667
650.77,12.8015888889,31.9572615384,33.7467333333,21.5423333333,10.8382666667,16.3028745098,21.8520666667,12.7632666667,37.6676666667,16.4523333333
651.10,12.8158666667,31.8756153846,33.7178,21.5702,10.8370666667,16.3408666667,21.86,12.7666666667,37.6416,16.4564666667
651.43,12.7935222222,31.8792923077,33.6364666667,21.4798666667,10.7866666667,16.3232470588,21.8132666667,12.7233333333,37.5948,16.4073333333
651.76,12.8329555556,31.8946461538,33.6178666667,21.4975333333,10.849,16.3261372549,21.8057333334,12.7354666667,37.6235333334,16.4501333333
652.09,12.9891666667,31.9944615385,33.7326,21.6184666667,10.9997333333,16.4371960784,21.9184,12.8341333333,37.6687333333,16.5116
652.42,13.0542666667,32.0528769231,33.8068666667,21.6529333333,11.0748,16.5148509804,21.9194,12.9590666666,37.7168666667,16.5678
652.75,13.1030777778,32.0851846154,33.8412666667,21.6296666667,11.1236,16.5728862745,21.9351333334,12.9891333333,37.7028,16.5973333334
653.08,13.0887111111,32.0395076923,33.8413333333,21.5975333333,11.1138,16.5240666667,21.9506666667,12.9230666667,37.6368666667,16.5756666667
653.41,13.1754222222,32.1838923077,33.9611333333,21.6792,11.2064,16.5639764706,22.0415333333,13.0235333333,37.7473333333,16.6075333333
653.74,13.2182222222,32.2862,34.0236,21.7749333333,11.2429333333,16.6379176471,22.1381333333,13.0888,37.8390666667,16.6605333333
654.06,13.1992666667,32.2130307692,33.9198,21.7084,11.2290666667,16.6524627451,22.1607333333,13.0946666667,37.8096,16.6860666667
654.39,13.3008333333,32.3194666667,34.1004,21.8551333333,11.3790666667,16.7476941176,22.3366,13.2327333334,37.9052666667,16.8232
654.72,13.4005222222,32.5228974359,34.2545333334,21.9382,11.5445333333,16.8933372549,22.4853333333,13.3642666667,38.0247333333,16.9318
655.05,13.5054444444,32.6933128205,34.3995333333,22.0982666667,11.7183333333,17.063145098,22.6361333333,13.4629333333,38.1259333333,17.0697333333
655.38,13.3984888889,32.645548718,34.4396666666,22.0480666667,11.6210666667,17.0031882353,22.5834,13.3806,38.0836666667,16.9929333333
655.71,13.3712111111,32.6649179487,34.4351333333,22.0868666667,11.5479333333,17.0090784314,22.5742666667,13.3744666667,38.0863333333,16.9692
656.04,13.3720666667,32.6725179487,34.4155333333,22.1176,11.5324,17.0226666667,22.5512,13.3378666667,38.064,16.9460666667
656.37,13.3153,32.7288923077,34.4028666667,22.1254666666,11.5164666667,17.0072980392,22.5303333333,13.2874,38.0427333333,16.9062
656.69,13.3534666667,32.9374358974,34.5422,22.2769333333,11.5612666667,17.1104901961,22.5509333333,13.3354666667,38.2728,17.0002
657.02,13.2247888889,32.7742,34.3611333333,22.1466666667,11.4075333333,17.0261254902,22.3732666667,13.1778666667,38.1664,16.9385333333
657.35,13.1434222222,32.6520307692,34.2331333333,22.0008666667,11.2878,16.8783647059,22.1703333333,13.1260666666,38.0584,16.83
657.68,13.1751444445,32.7859641026,34.4041333333,22.0843333333,11.2898,16.9272196079,22.1652,13.1184666667,38.1702,16.9114666667
658.01,13.0235888889,32.6774769231,34.3162666667,21.9631333333,11.1053333333,16.8453921569,21.9632,12.9839333333,38.1147333333,16.7796666667
658.34,12.9155111111,32.5880512821,34.2469333333,21.8994,11.0072,16.7269843137,21.8102,12.9064666667,37.9931333333,16.6389333334
658.66,12.8277333333,32.4745282051,34.1657333333,21.7991333333,10.8957333333,16.6387686275,21.7096,12.8799333333,37.9286,16.5788666667
658.99,12.8618333334,32.5522153846,34.1465333333,21.8208,10.949,16.6943254902,21.7091333333,12.898,37.9334,16.6477333333
659.32,12.8220222222,32.4609897436,34.0856,21.7143333333,10.9310666667,16.6624078431,21.6768,12.8332,37.8431333334,16.6512666667
659.65,12.7376555556,32.3584205128,33.9784666667,21.6067333333,10.8530666667,16.6191921569,21.6142,12.7358,37.7293333333,16.5682
659.98,12.7571777778,32.3176205128,34.0306666667,21.6763333333,10.8388666667,16.6357490196,21.6004,12.7976,37.7268666667,16.5893333333
660.31,12.7614333333,32.2726205128,34.004,21.6227333334,10.8811333333,16.6636078431,21.6117333333,12.8384666667,37.609,16.5481333333
660.63,12.8214777778,32.2788666667,34.0562,21.6415333333,10.9567333333,16.7007372549,21.7034,12.9266666667,37.6008666667,16.5632
660.96,12.7418333333,32.1892974359,34.0354666667,21.6035333333,10.9385333333,16.6648313726,21.7309333333,12.8456,37.5686,16.5133333333
661.29,12.7589111111,32.1299589744,33.9654666667,21.5950666667,10.9698666667,16.7079137255,21.7732,12.869,37.4611333333,16.5256
661.62,12.8159888889,32.1862820513,33.9410666667,21.6404666667,11.0204,16.7297647059,21.8344,12.9090666667,37.4026,16.5616
661.94,12.8711777778,32.2087641026,33.9404,21.685,11.075,16.8140901961,21.9394,12.9570666667,37.4772666666,16.6652
662.27,12.9797333333,32.3320769231,34.0950666667,21.8033333333,11.2041333333,16.9369843137,22.0719333333,13.031,37.6302,16.7949333333
662.60,13.0452111111,32.3522410256,34.1886666667,21.8345333333,11.2539333333,17.0157372549,22.1641333333,13.0967333333,37.6386,16.8385333333
662.93,13.0264666667,32.3445179487,34.1537333333,21.8046666667,11.2047333333,17.0167294118,22.1441333333,13.1114,37.6138666667,16.8275333333
663.26,13.0607111111,32.4422564102,34.1732666667,21.8811333333,11.2421333333,17.0564941176,22.2102666667,13.2164666667,37.6246666667,16.9552666666
663.58,12.9797222222,32.4024307692,34.0716,21.7654666667,11.183,16.9760156863,22.1825333333,13.0871333333,37.5422,16.9190666667
663.91,12.9456222222,32.2696820513,33.9771333333,21.7228,11.0886666667,16.8617294117,22.1684666667,13.0134,37.4886666667,16.8743333333
664.24,12.9505222222,32.3589589744,34.0627333334,21.8522666667,11.1466,16.9488392157,22.2082,13.0660666667,37.5608666667,16.9431333333
664.57,13.1299,32.5737641026,34.2766,22.0339333333,11.3379333333,17.1884039216,22.4004666667,13.2739333333,37.7376666667,17.125
