wavelength,Back_OryNutf,Belly_OryNutf,Breast_OryNutf,Crissum_OryNutf,Crown_OryNutf,DorTail_OryNutf,Rump_OryNutf,Throat_OryNutf,WingTip_OryNutf
432.93,4.89333333333,5.59933333334,5.67688888889,4.87011111111,5.6132957265,5.29566666667,4.88788888889,5.41277777778,6.70944444444
433.29,4.88322222222,5.58233333333,5.66044444444,4.85866666667,5.58469316239,5.27955555556,4.87455555555,5.39422222222,6.68977777778
433.64,4.86855555556,5.55522222222,5.63277777778,4.85244444444,5.56394188034,5.25633333334,4.83655555556,5.37644444445,6.69788888889
434.00,4.88466666666,5.54977777778,5.643,4.83866666667,5.55293589744,5.257,4.83311111111,5.36066666667,6.72266666667
434.35,4.87622222222,5.56155555555,5.62244444444,4.83777777778,5.55188632479,5.24622222222,4.82033333333,5.37055555555,6.71066666667
434.71,4.868,5.54977777778,5.61833333333,4.83522222222,5.54424444444,5.25377777778,4.81866666667,5.37311111111,6.70788888889
435.07,4.92322222222,5.62188888889,5.692,4.88855555555,5.59311965812,5.31111111111,4.88777777778,5.42622222222,6.76066666667
435.42,4.92077777778,5.60911111111,5.67666666667,4.87566666667,5.57791965812,5.293,4.87588888889,5.391,6.754
435.78,4.91866666667,5.61433333334,5.70522222222,4.88733333334,5.57159316239,5.30033333333,4.88444444444,5.39788888889,6.741
436.13,4.91611111111,5.62111111111,5.71455555556,4.86011111111,5.57953333333,5.30444444444,4.87666666666,5.39366666667,6.74933333333
436.49,4.903,5.636,5.72455555556,4.82577777778,5.57865897436,5.30011111111,4.87266666667,5.40888888889,6.73
436.84,4.91611111111,5.66122222222,5.71455555556,4.85033333333,5.59748290598,5.28811111111,4.87733333333,5.43833333333,6.75911111111
437.20,4.90522222222,5.66288888889,5.72233333333,4.86277777778,5.60992564103,5.302,4.87911111111,5.46022222222,6.75244444444
437.56,4.90644444444,5.68077777778,5.74,4.86888888889,5.59542393163,5.28633333334,4.88588888889,5.46522222222,6.72377777778
437.91,4.906,5.685,5.71988888889,4.89744444444,5.58882905983,5.28777777778,4.901,5.509,6.70544444444
438.27,4.88677777778,5.66166666667,5.70233333333,4.87933333333,5.56687948718,5.27888888889,4.88055555555,5.487,6.69633333333
438.62,4.92177777778,5.70066666667,5.71488888889,4.89644444444,5.59013418804,5.29111111111,4.91144444445,5.49344444445,6.727
438.98,4.94311111111,5.71155555556,5.72533333333,4.90811111111,5.6006025641,5.30588888889,4.90888888889,5.49966666667,6.73577777778
439.33,4.94366666666,5.72188888889,5.749,4.91,5.62195555555,5.29933333334,4.92155555555,5.52022222222,6.72055555556
439.69,4.97255555555,5.73733333334,5.75355555556,4.92344444444,5.65372564102,5.31344444444,4.93422222222,5.54,6.75255555556
440.04,5.00311111111,5.76433333334,5.76533333333,4.95555555556,5.6925008547,5.348,4.96766666667,5.59133333333,6.809
440.40,5.04388888889,5.798,5.80277777778,5.006,5.73336410256,5.38488888889,5.00533333333,5.62666666667,6.83877777778
440.75,5.04477777778,5.79544444445,5.80877777778,5.01188888889,5.7446017094,5.38588888889,4.99833333334,5.63088888889,6.83588888889
441.11,5.05422222222,5.81344444444,5.83233333333,5.03322222222,5.75643760684,5.40633333333,5.00444444444,5.64155555555,6.85077777778
441.47,5.06644444445,5.82911111111,5.86455555556,5.05155555555,5.79386153846,5.43411111111,5.024,5.66411111111,6.88188888889
441.82,5.07411111111,5.85833333333,5.88188888889,5.03688888889,5.82892222222,5.444,5.02322222222,5.65366666667,6.89955555555
442.18,5.11244444445,5.89544444444,5.92277777778,5.06955555556,5.87146495726,5.47533333333,5.06211111111,5.69444444445,6.91633333333
442.53,5.10977777778,5.88811111111,5.91622222222,5.08022222222,5.87136752137,5.49288888889,5.05322222222,5.70822222222,6.91144444444
442.89,5.08722222222,5.88877777778,5.89,5.08122222222,5.87324017094,5.48,5.03411111111,5.70022222222,6.90722222222
443.24,5.135,5.92388888889,5.90533333333,5.13711111111,5.89205384615,5.507,5.05355555555,5.75877777778,6.94611111111
443.60,5.12122222222,5.92444444445,5.90944444444,5.14211111111,5.88054786325,5.51055555555,5.06066666667,5.75811111111,6.94966666667
443.95,5.12033333333,5.93755555555,5.92311111111,5.149,5.86910940171,5.49588888889,5.05311111111,5.73666666667,6.88222222222
444.31,5.146,5.97744444445,5.93688888889,5.185,5.89048034188,5.50866666666,5.07922222222,5.753,6.92466666667
444.66,5.12322222222,5.96744444444,5.92577777778,5.18411111111,5.87015982906,5.49855555556,5.06688888889,5.72922222222,6.90166666667
445.02,5.127,5.97577777778,5.92166666667,5.16311111111,5.87052393163,5.47966666667,5.06066666667,5.73244444444,6.90122222222
445.37,5.11388888889,5.97444444444,5.88177777778,5.151,5.85621452991,5.44077777778,5.03844444444,5.715,6.87977777778
445.72,5.12333333333,5.99,5.89844444444,5.17766666667,5.86087179487,5.45244444445,5.03933333333,5.74344444445,6.88422222222
446.08,5.09733333334,5.97511111111,5.87222222222,5.16111111111,5.82964188034,5.42755555555,5.01088888889,5.72444444445,6.86322222222
446.43,5.08155555556,5.97977777778,5.88155555556,5.15166666667,5.8256991453,5.41944444444,5.01044444444,5.734,6.868
446.79,5.09133333333,6.00233333334,5.88877777778,5.17,5.8291931624,5.43344444444,5.02777777778,5.75633333333,6.88333333333
447.14,5.08288888889,6.015,5.893,5.17822222222,5.83037008547,5.447,5.03011111111,5.77255555555,6.89333333333
447.50,5.08833333333,6.03644444444,5.899,5.19888888889,5.84567350427,5.43633333333,5.03666666667,5.79211111111,6.89155555555
447.85,5.07444444444,6.03955555555,5.91511111111,5.214,5.84557692308,5.45644444444,5.04511111111,5.79533333333,6.90444444444
448.21,5.06833333333,6.02744444444,5.91033333333,5.21811111111,5.84188205128,5.44333333333,5.02166666667,5.80688888889,6.885
448.56,5.08155555555,6.06366666667,5.93688888889,5.22522222222,5.8596017094,5.47,5.03466666667,5.84222222222,6.89411111111
448.92,5.07833333333,6.06166666667,5.91544444444,5.24066666667,5.85964786325,5.45977777778,5.03488888889,5.84422222222,6.89788888889
449.27,5.09888888889,6.08977777778,5.94677777778,5.29311111111,5.87082222222,5.51411111111,5.07633333333,5.89588888889,6.91788888889
449.62,5.11155555555,6.11333333334,5.97544444444,5.32044444444,5.88756837607,5.53677777778,5.10633333333,5.92044444444,6.94444444444
449.98,5.15555555556,6.17455555556,6.00522222222,5.365,5.91577521367,5.57722222222,5.15366666666,5.97355555556,6.98188888889
450.33,5.20133333333,6.222,6.04122222222,5.39966666667,5.95237264957,5.602,5.18133333333,6.02844444444,7.00166666667
450.69,5.22466666667,6.21533333333,6.06944444444,5.40588888889,5.95414700855,5.60655555556,5.179,6.038,6.99622222222
451.04,5.23433333333,6.24066666667,6.09188888889,5.41988888889,5.96601452992,5.62422222222,5.19055555556,6.04377777778,6.99655555555
451.40,5.25288888889,6.25622222222,6.09555555556,5.39755555556,5.96468119658,5.65122222222,5.18033333333,6.06,6.98677777778
451.75,5.25122222222,6.259,6.091,5.37055555556,5.95692222222,5.61988888889,5.14622222222,6.06788888889,6.97066666667
452.10,5.26566666667,6.269,6.098,5.37666666667,5.9597974359,5.64211111111,5.15933333333,6.07477777778,6.97477777778
452.46,5.29833333333,6.28022222222,6.12733333333,5.40788888889,5.98710598291,5.64188888889,5.19677777778,6.10122222222,7.00188888889
452.81,5.32933333333,6.32255555556,6.19566666667,5.42822222222,6.01693247863,5.66388888889,5.23933333333,6.15366666667,7.005
453.17,5.34088888889,6.34388888889,6.23111111111,5.442,6.04240854701,5.67055555555,5.25055555556,6.18833333333,7.02488888889
453.52,5.33388888889,6.339,6.20955555556,5.421,6.02225213675,5.64177777778,5.21422222222,6.16333333333,7.00833333333
453.87,5.31055555555,6.30411111111,6.20577777778,5.401,6.00724358974,5.61122222222,5.18944444444,6.14566666667,6.99822222222
454.23,5.31133333333,6.30722222222,6.18344444444,5.41233333333,5.98826153846,5.61566666667,5.19477777778,6.12266666667,6.99566666667
454.58,5.32577777778,6.34266666667,6.211,5.43966666667,6.02133162393,5.62744444444,5.22022222222,6.15844444445,7.01844444444
454.93,5.32855555556,6.36966666667,6.217,5.45788888889,6.05368974359,5.63333333333,5.25144444445,6.16166666667,7.03933333333
455.29,5.33422222222,6.39033333333,6.23888888889,5.49788888889,6.08039230769,5.65044444444,5.28911111111,6.16911111111,7.08288888889
455.64,5.40566666667,6.46011111111,6.28522222222,5.59477777778,6.15578632479,5.72111111111,5.37988888889,6.24222222222,7.16644444444
456.00,5.42911111111,6.50388888889,6.32,5.63744444444,6.20150769231,5.73411111111,5.40655555556,6.28055555555,7.23955555555
456.35,5.42522222222,6.521,6.29622222222,5.60955555556,6.18985555556,5.73755555556,5.40488888889,6.27722222222,7.23788888889
456.70,5.41388888889,6.539,6.30177777778,5.63233333333,6.19474017094,5.73833333333,5.398,6.27666666667,7.23766666667
457.06,5.45155555556,6.58022222222,6.33333333333,5.63155555555,6.23258034188,5.74688888889,5.40122222222,6.27922222222,7.26933333333
457.41,5.44933333333,6.60033333333,6.33388888889,5.63677777778,6.25048461539,5.74966666667,5.42322222222,6.31855555556,7.259
457.76,5.44322222222,6.603,6.33144444444,5.64555555555,6.24725641026,5.75644444444,5.41588888889,6.34133333333,7.24466666667
458.12,5.444,6.61355555556,6.34911111111,5.64488888889,6.25401880342,5.73977777778,5.41211111111,6.34444444444,7.24333333333
458.47,5.44588888889,6.61877777778,6.35533333333,5.639,6.24107777778,5.73888888889,5.42522222222,6.353,7.21011111111
458.82,5.44255555556,6.60388888889,6.36177777778,5.64522222222,6.22592222222,5.73922222222,5.40166666667,6.36011111111,7.19011111111
459.18,5.46911111111,6.63166666667,6.398,5.66755555555,6.24152820513,5.74144444444,5.39711111111,6.38855555556,7.18422222222
459.53,5.46433333333,6.63411111111,6.378,5.66744444444,6.23925042735,5.73455555556,5.39044444444,6.39411111111,7.18988888889
459.88,5.47244444444,6.64811111111,6.41122222222,5.67577777778,6.24760598291,5.73677777778,5.40288888889,6.41311111111,7.176
460.24,5.516,6.68944444444,6.44788888889,5.74288888889,6.29423931624,5.765,5.43944444444,6.43944444445,7.21188888889
460.59,5.51688888889,6.67611111111,6.42477777778,5.73855555555,6.28495726496,5.75811111111,5.42277777778,6.428,7.22366666667
460.94,5.50955555555,6.67055555556,6.424,5.744,6.27423162393,5.75511111111,5.42622222222,6.43155555556,7.20722222222
461.29,5.537,6.69877777778,6.456,5.77811111111,6.29411196581,5.77411111111,5.44477777778,6.45388888889,7.22233333333
461.65,5.55922222222,6.72966666667,6.49933333333,5.80988888889,6.3183034188,5.79222222222,5.47144444444,6.47966666667,7.20822222222
462.00,5.58722222222,6.74655555556,6.54644444444,5.839,6.35305982906,5.81444444444,5.49455555556,6.50833333333,7.24555555555
462.35,5.591,6.75733333333,6.54633333333,5.85955555556,6.37278974359,5.81322222222,5.48833333333,6.52433333333,7.278
462.71,5.59611111111,6.77611111111,6.532,5.88466666667,6.37881623932,5.80477777778,5.49011111111,6.53277777778,7.27155555556
463.06,5.57822222222,6.77233333333,6.52,5.89111111111,6.36829401709,5.79122222222,5.49944444444,6.53322222222,7.26077777778
463.41,5.57277777778,6.76555555556,6.53788888889,5.87577777778,6.35335470085,5.75666666667,5.47411111111,6.52722222222,7.23388888889
463.76,5.53433333334,6.736,6.50155555556,5.85522222222,6.32742735043,5.738,5.43622222222,6.51377777778,7.20288888889
464.12,5.45477777778,6.68722222222,6.45388888889,5.78133333333,6.26372905983,5.67444444444,5.37122222222,6.489,7.13888888889
464.47,5.48955555556,6.72966666667,6.499,5.81588888889,6.29936324786,5.70755555556,5.41511111111,6.548,7.15277777778
464.82,5.46544444444,6.72411111111,6.48111111111,5.81633333333,6.27277264957,5.68577777778,5.41644444444,6.54344444445,7.13877777778
465.17,5.46644444444,6.73233333333,6.473,5.81288888889,6.2875034188,5.68077777778,5.42433333333,6.53433333333,7.16222222222
465.53,5.48844444444,6.77777777778,6.46811111111,5.84288888889,6.3270017094,5.70811111111,5.45377777778,6.56811111111,7.24866666667
465.88,5.46577777778,6.79666666667,6.43011111111,5.841,6.31454273504,5.71566666667,5.42922222222,6.57055555556,7.194
466.23,5.44422222222,6.79777777778,6.41622222222,5.824,6.31065213675,5.71288888889,5.41911111111,6.56377777778,7.18633333333
466.58,5.455,6.81477777778,6.44911111111,5.81111111111,6.3302991453,5.70988888889,5.42533333334,6.57266666667,7.20388888889
466.94,5.48855555556,6.83677777778,6.47388888889,5.83644444445,6.35276239316,5.74433333333,5.43211111111,6.59711111111,7.25166666667
467.29,5.514,6.85611111111,6.51477777778,5.86566666667,6.3862982906,5.79144444444,5.47522222222,6.62966666667,7.27377777778
467.64,5.53588888889,6.90177777778,6.53244444444,5.89466666667,6.41495811966,5.82133333333,5.51266666667,6.65977777778,7.302
467.99,5.58944444445,6.94877777778,6.61511111111,5.94811111111,6.4706042735,5.88277777778,5.55166666667,6.70955555556,7.35866666667
468.35,5.62288888889,6.99566666667,6.63833333333,6.002,6.51186068376,5.90177777778,5.58966666667,6.74677777778,7.40444444445
468.70,5.70377777778,7.05788888889,6.71155555556,6.04911111111,6.58688205128,5.97011111111,5.64233333333,6.82344444444,7.45766666667
469.05,5.69944444445,7.04277777778,6.704,6.04566666667,6.56973418803,5.98277777778,5.62033333333,6.83766666667,7.44433333333
469.40,5.68488888889,7.02055555556,6.69733333333,6.038,6.54124102564,5.94922222222,5.58811111111,6.81611111111,7.39255555556
469.75,5.73455555556,7.04955555555,6.74511111111,6.06733333333,6.57960512821,5.97588888889,5.62766666667,6.83255555556,7.45766666667
470.11,5.775,7.08122222222,6.75388888889,6.10044444444,6.5927051282,5.99566666667,5.62744444444,6.84,7.45522222222
470.46,5.77111111111,7.12211111111,6.767,6.09033333333,6.60253333333,6.01655555556,5.64188888889,6.85611111111,7.47655555556
470.81,5.75788888889,7.12711111111,6.742,6.07777777778,6.60839487179,5.98155555556,5.62988888889,6.814,7.45344444444
471.16,5.76255555556,7.15544444445,6.75933333333,6.09811111111,6.62619059829,5.98266666667,5.62711111111,6.84166666667,7.46922222222
471.51,5.80122222222,7.18255555556,6.80166666667,6.10222222222,6.63786324786,5.988,5.64,6.86066666667,7.48377777778
471.87,5.8,7.20322222222,6.77888888889,6.12811111111,6.64223589744,5.99777777778,5.63011111111,6.85344444445,7.47077777778
472.22,5.75055555555,7.15011111111,6.77466666667,6.05888888889,6.59442393162,5.97344444444,5.57622222222,6.825,7.39722222222
472.57,5.70766666667,7.144,6.73522222222,6.02222222222,6.57415726496,5.94933333333,5.53311111111,6.80788888889,7.35988888889
472.92,5.68988888889,7.163,6.74766666667,6.03655555556,6.57896410256,5.92111111111,5.53688888889,6.82766666667,7.336
473.27,5.684,7.15188888889,6.77366666667,6.02733333333,6.59521965812,5.90411111111,5.53022222222,6.831,7.35266666667
473.62,5.62422222222,7.13644444444,6.74911111111,6.031,6.57735555556,5.84822222222,5.49144444444,6.83211111111,7.28666666667
473.98,5.61244444444,7.14755555556,6.76666666667,6.03966666667,6.56884273504,5.82155555555,5.49122222222,6.85166666667,7.31644444445
474.33,5.66855555556,7.17922222222,6.84777777778,6.09422222222,6.61642478632,5.88122222222,5.55366666667,6.92277777778,7.35955555556
474.68,5.69366666667,7.23966666667,6.90388888889,6.14244444444,6.64427264957,5.933,5.60411111111,7.00266666667,7.40555555556
475.03,5.68966666667,7.25377777778,6.91022222222,6.15666666667,6.64195641026,5.92788888889,5.61088888889,7.00122222222,7.39855555556
475.38,5.697,7.29255555555,6.92077777778,6.20255555556,6.68331880342,5.94322222222,5.62388888889,7.02811111111,7.41266666667
475.73,5.71255555556,7.30922222222,6.95333333333,6.20711111111,6.69607179487,5.93644444444,5.67255555556,7.08211111111,7.45666666667
476.08,5.74,7.34766666667,6.97133333333,6.24511111111,6.72739401709,5.94711111111,5.67233333333,7.114,7.51433333333
476.44,5.74688888889,7.368,6.97788888889,6.27388888889,6.72314358974,5.95688888889,5.68044444444,7.11533333333,7.55077777778
476.79,5.75044444444,7.36922222222,6.99333333333,6.263,6.71916837607,5.96866666667,5.681,7.09777777778,7.56666666667
477.14,5.76377777778,7.42188888889,6.98655555556,6.28122222222,6.73431111111,5.99466666667,5.71244444444,7.12922222222,7.564
477.49,5.82811111111,7.491,7.04922222222,6.31544444445,6.7706991453,6.03355555555,5.76922222222,7.15855555555,7.62744444444
477.84,5.82177777778,7.482,7.09277777778,6.31111111111,6.77381794872,6.03766666667,5.77866666667,7.16733333333,7.61133333333
478.19,5.79444444444,7.47155555556,7.07833333333,6.311,6.74867008547,5.98944444444,5.742,7.13022222222,7.57033333333
478.54,5.79311111111,7.45633333333,7.06966666667,6.33144444444,6.74827264957,5.98044444445,5.72711111111,7.15855555556,7.554
478.89,5.784,7.45611111111,7.03188888889,6.31177777778,6.73625299145,5.969,5.70155555556,7.16055555556,7.54177777778
479.24,5.785,7.45733333333,7.02411111111,6.31233333333,6.7248034188,5.95322222222,5.70477777778,7.16988888889,7.53711111111
479.60,5.77144444444,7.45388888889,7.02955555556,6.30777777778,6.72197521367,5.94722222222,5.69066666667,7.16322222222,7.52077777778
479.95,5.77255555556,7.45455555556,7.04188888889,6.31277777778,6.7144974359,5.94388888889,5.71088888889,7.15466666667,7.50211111111
480.30,5.76588888889,7.43877777778,7.03711111111,6.32388888889,6.70993247863,5.91933333333,5.71366666666,7.14188888889,7.48133333333
480.65,5.76755555556,7.41355555555,7.029,6.33766666667,6.71006153846,5.90322222222,5.70111111111,7.15611111111,7.48211111111
481.00,5.78566666667,7.39766666667,7.05155555556,6.34411111111,6.71143333333,5.90655555556,5.69244444444,7.15066666667,7.48344444445
481.35,5.787,7.397,7.04788888889,6.35411111111,6.71256068376,5.91377777778,5.68977777778,7.189,7.49377777778
481.70,5.82,7.44377777778,7.07288888889,6.389,6.73841196581,5.94833333334,5.72833333333,7.21922222222,7.51511111111
482.05,5.82688888889,7.44466666667,7.06933333333,6.39122222222,6.7464008547,5.95033333333,5.74244444444,7.23688888889,7.52755555556
482.40,5.81666666667,7.445,7.07677777778,6.37466666667,6.74256153846,5.94644444444,5.745,7.22388888889,7.52888888889
482.75,5.81677777778,7.426,7.08477777778,6.37544444444,6.73078547008,5.93388888889,5.75,7.222,7.51444444445
483.10,5.799,7.39944444444,7.08844444444,6.34744444444,6.70967863248,5.92444444444,5.72877777778,7.20511111111,7.50744444444
483.45,5.79244444444,7.39422222222,7.077,6.336,6.69936581197,5.90922222222,5.70733333334,7.19355555555,7.49566666667
