wavelength,Back_ThlInof,Belly_ThlInof,Breast_ThlInof,Crissum_ThlInof,Crown_ThlInof,DorTail_ThlInof,Rump_ThlInof,Throat_ThlInof,WingTip_ThlInof
619.28,14.4484,51.6346,45.9138,46.5403666667,20.8262,14.8069,16.5594733333,53.0751333333,15.0386
619.62,14.5116,51.7530333333,45.986,46.6179333333,20.8964666667,14.8558,16.6446,53.1534,15.1045333333
619.95,14.5557333333,51.8212333333,46.0608,46.6383666667,20.9678,14.9039,16.6822533333,53.1835333333,15.1364666667
620.28,14.563,51.7987333333,46.0772,46.6237666667,21.0060666667,14.9141666667,16.6874733333,53.1835333333,15.1411333333
620.62,14.6263333333,51.8555666667,46.1472,46.6904,21.0957333333,14.9604333333,16.71474,53.2118,15.2108
620.95,14.7128666667,51.9034,46.222,46.749,21.2117333333,15.0368333333,16.79618,53.2355333333,15.257
621.28,14.699,51.9706333333,46.3344666667,46.801,21.2823333333,15.0251,16.8030066667,53.3102,15.2764
621.62,14.7144666667,52.0037666667,46.4244666667,46.8579666667,21.3040666667,15.0448,16.8191,53.3433333333,15.3071333333
621.95,14.7402666667,52.0685333333,46.459,46.9289666667,21.4027333333,15.0879666667,16.86724,53.3866,15.3574666667
622.28,14.7291333333,51.9863,46.4488,46.9117,21.3796666667,15.0223333333,16.81774,53.3063333333,15.2998
622.62,14.679,51.9587333333,46.4884666667,46.8941333334,21.3862,14.9863,16.8145466667,53.272,15.2921333333
622.95,14.6030666667,51.8750333333,46.4469333333,46.8652333333,21.3842,14.9582666667,16.73944,53.2223333333,15.1761333333
623.28,14.5354666667,51.8066333333,46.4405333333,46.7611666667,21.3953333333,14.8921666667,16.64564,53.1364666667,15.1166666667
623.62,14.4994,51.8933,46.4912,46.7901333333,21.3989333333,14.8703333333,16.608,53.1581333333,15.0933333333
623.95,14.5421333333,51.9523666667,46.5647333333,46.8621666667,21.4679333333,14.8945333334,16.6445466667,53.2046,15.1619333333
624.28,14.5530666667,51.9574333333,46.6099333333,46.8657666667,21.5008,14.9371666667,16.6917866667,53.2149333333,15.2033333333
624.62,14.5106,51.9362,46.5596,46.8210333333,21.4955333333,14.9085333333,16.64416,53.1807333333,15.1843333333
624.95,14.5065333333,51.8985,46.4798,46.7577,21.5146666667,14.8759333333,16.61586,53.0951333333,15.1577333333
625.28,14.4578,51.9039333333,46.459,46.7390333333,21.4793333333,14.8269666667,16.5679066666,53.0616666667,15.0888666666
625.61,14.3774666667,51.8343666667,46.4093333333,46.6885666667,21.4078,14.757,16.4845666667,52.9563333333,14.9986666667
625.95,14.3722666667,51.8758,46.4279333333,46.6608666667,21.4702,14.7455,16.4763333333,53.0208666667,15.0094
626.28,14.4226666667,51.9074333333,46.4503333334,46.6943,21.5106666667,14.7713333333,16.5100333333,53.0380666667,15.0328666667
626.61,14.5333333333,52.0623333333,46.5877333333,46.8038,21.6099333333,14.8328666667,16.5745866667,53.1842666667,15.1472
626.94,14.5495333333,52.0499333333,46.5811333333,46.7866,21.6251333333,14.8651,16.57394,53.1812666667,15.1621333333
627.28,14.5494666667,51.9882666667,46.5514,46.7432,21.6698666667,14.8552666667,16.59782,53.1604666667,15.1447333333
627.61,14.5279333333,51.9888666667,46.5143333333,46.6995,21.6738666666,14.8656666667,16.5891666667,53.1416666667,15.1385333333
627.94,14.5180666667,52.0375666667,46.5548666667,46.7209333333,21.7120666667,14.8580666667,16.5773933333,53.1773333333,15.123
628.27,14.5479333333,52.124,46.6241333333,46.7691666667,21.7681333333,14.8801,16.6054333333,53.2443333334,15.1336666667
628.61,14.5564,52.1706,46.6758666667,46.7995333333,21.7990666667,14.9221666667,16.65168,53.2394,15.1712
628.94,14.5942,52.2118,46.7277333333,46.7994,21.8866,14.9638,16.6772466667,53.2338,15.216
629.27,14.6342666667,52.2838333333,46.8064666666,46.8558,21.9898666666,14.9833333333,16.6948333333,53.3122666667,15.2589333333
629.60,14.6339333333,52.4101333333,46.9288666666,46.9973666667,22.0452,15.0359666667,16.7293866667,53.4329333334,15.2930666667
629.94,14.6420666667,52.4869333333,46.9946666667,47.0295666667,22.1190666667,15.0541333333,16.73398,53.4856,15.2896
630.27,14.6457333333,52.4385666667,46.9858,47.0034333333,22.1820666667,15.0647,16.7582533333,53.4128,15.3292
630.60,14.7083333333,52.5430333333,47.1270666667,47.1128333333,22.2804666667,15.1089333333,16.8169933333,53.5094,15.3894
630.93,14.7377333333,52.6815666667,47.2606,47.224,22.3719333333,15.1723666667,16.8510133333,53.6372,15.4632666666
631.26,14.7435333333,52.8118666667,47.3774666667,47.2990333333,22.4501333333,15.1882,16.8305133333,53.712,15.4874666667
631.60,14.7540666667,52.8828,47.4054666667,47.2948,22.501,15.1636,16.82634,53.7458666666,15.5009333333
631.93,14.7862,52.9488,47.4762,47.3932333333,22.5971333333,15.1930333333,16.86436,53.8617333333,15.5513333333
632.26,14.7125333333,52.9809333333,47.5178666667,47.4311666667,22.5781333333,15.1119333333,16.77716,53.98,15.5
632.59,14.7476666666,53.0462666667,47.6189333333,47.5044333333,22.6904666667,15.1765666667,16.8414066667,54.0826666667,15.5584
632.92,14.8184666667,53.1576666667,47.7699333333,47.5759666667,22.7826,15.2795,16.92266,54.1830666666,15.6368
633.26,14.8582,53.1246666667,47.7772,47.5841666667,22.8659333333,15.3215666667,16.94574,54.1286,15.6737333334
633.59,14.8404666667,53.1974666667,47.8248,47.6499,22.9295333333,15.3365666667,16.94752,54.2115333333,15.7152666667
633.92,14.8454666667,53.1836,47.848,47.5938333333,22.932,15.3458666667,16.9438333333,54.1980666667,15.6986
634.25,14.8419333333,53.3440666667,47.9556,47.6921666667,23.0158,15.3788333333,16.9681933333,54.3345333333,15.7680666667
634.58,14.8558666666,53.3805,48.02,47.7412333333,23.066,15.3794,16.9645,54.3526,15.7676
634.91,14.8265333334,53.3245333333,47.9988,47.7165666667,23.0812,15.3404666667,16.9354533333,54.3054666666,15.7071333333
635.25,14.8846666667,53.3447666667,48.1042666666,47.7768,23.1318666667,15.3973666667,16.9500866667,54.3842,15.7654666667
635.58,14.8284666667,53.3352,48.075,47.7106333333,23.0831333333,15.3585333333,16.8863666667,54.289,15.7228666667
635.91,14.9067333333,53.3613333333,48.132,47.7253,23.1823333333,15.4422,16.95364,54.2702666667,15.7396
636.24,14.9082666667,53.3853333333,48.1524666667,47.7420333333,23.2174666667,15.4294,16.9470333333,54.2874666667,15.7385333333
636.57,14.9308,53.4383333333,48.1972666667,47.7990666667,23.3081333333,15.4667,16.96574,54.3144,15.7787333333
636.90,14.9490666667,53.5289666667,48.2684,47.8477666667,23.3316666667,15.4806333333,17.0033933333,54.4023333333,15.7856
637.23,14.991,53.5886,48.3401333333,47.8831333333,23.383,15.5742333333,17.0514,54.3812666667,15.8108
637.56,15.0214,53.7221333333,48.4176,48.0043666667,23.4820666667,15.6301666667,17.1221533333,54.5396666667,15.8496666667
637.90,15.0619333333,53.6511333333,48.4091333333,48.0091,23.534,15.7018666667,17.1586733333,54.4757333333,15.8608
638.23,15.0959333333,53.7458666667,48.4979333333,48.0765666667,23.6096,15.7215666667,17.1852666667,54.5577333333,15.9305333334
638.56,15.1036666667,53.7773333333,48.5922666667,48.1021666667,23.6572,15.7696666667,17.21976,54.6688,15.9635333333
638.89,15.1770666667,53.9105666667,48.6662,48.2058666667,23.7936,15.8784666666,17.34256,54.7651333333,16.0538
639.22,15.3429333333,54.0651666667,48.8672666667,48.3486333333,23.9884666667,16.0171,17.48386,54.9386,16.1815333333
639.55,15.3411333333,54.1781333333,48.9658666667,48.4113,24.0461333333,16.0461333333,17.4895933333,55.0433333333,16.2091333333
639.88,15.3666,54.3845333333,49.1588666667,48.5712333333,24.1554666667,16.1023666667,17.5727666667,55.2134,16.2601333333
640.21,15.2914,54.3536,49.1343333333,48.5276333333,24.1087333334,16.0299666667,17.51688,55.2619333333,16.1820666667
640.54,15.2262666667,54.3577,49.1112,48.4974,24.094,15.9640333333,17.4465266667,55.2416666667,16.173
640.87,15.2040666667,54.3164,49.0969333333,48.4300333333,24.0629333333,15.8673,17.3968333333,55.2476,16.1355333333
641.20,15.1878,54.3115666667,49.0929333333,48.3738,24.0688666667,15.8385,17.3450266667,55.1811333333,16.132
641.53,15.0292666667,54.2887,49.0855333333,48.3054333333,23.9579333333,15.6588,17.22356,55.1856666667,15.9866
641.87,15.0174666667,54.2824666667,49.1263333333,48.3174,23.9740666666,15.7076333333,17.2168666667,55.2270666667,15.9542
642.20,15.0257333333,54.4014,49.2125333333,48.3728,24.0231333333,15.6557,17.1972733334,55.2679333333,15.9309333333
642.53,14.947,54.4406,49.2552,48.3947,24.0346666667,15.5799666667,17.16122,55.2411333333,15.8532
642.86,14.7579333333,54.3570333333,49.199,48.3133666667,23.9587333333,15.4141,17.01058,55.1590666667,15.7138
643.19,14.7554,54.4085,49.3046666667,48.3966333333,24.0139333333,15.4566666667,17.0196,55.2463333333,15.7321333333
643.52,14.6692666667,54.2171333334,49.1534666667,48.2375333333,23.8986666667,15.3717,16.8947066667,55.1332666667,15.6344666667
643.85,14.7234666667,54.3639333333,49.2848,48.3261333333,24.0264,15.3992333333,16.9350666667,55.2531333333,15.6696
644.18,14.8032666667,54.5306,49.5756666667,48.5001666667,24.2223333333,15.5426333333,17.0538333334,55.3851333333,15.7581333333
644.51,14.7114666667,54.5396333333,49.5654,48.4862,24.2300666667,15.4923666667,16.9998466667,55.3802,15.6442
644.84,14.6881333333,54.5572666667,49.6160666667,48.5062,24.2676666667,15.5075,16.9905933333,55.4444,15.6063333333
645.17,14.8029333333,54.5451666667,49.5628666667,48.4754,24.3519333334,15.5500666667,17.0487133333,55.4197333333,15.6488666667
645.50,14.8034,54.5801,49.5974666667,48.5014333333,24.4092666666,15.5474333333,17.0576,55.4128,15.627
645.83,14.7263333333,54.3913333333,49.4363333333,48.3471,24.3579333333,15.5252333333,16.9883,55.2607333333,15.5632
646.16,14.6656,54.3459333333,49.4196,48.2817333333,24.324,15.4903,16.9085933333,55.2656666667,15.4938666667
646.49,14.7136666667,54.3178333333,49.4172,48.2483,24.3608,15.5602333333,16.9467066667,55.2234,15.4984666667
646.82,14.724,54.2358333333,49.3774,48.1682666667,24.386,15.4899666667,16.96276,55.1466666667,15.4833333333
647.15,14.8592,54.4118,49.5532,48.285,24.5748,15.6376333333,17.0519,55.2314666667,15.6272666667
647.48,14.8203333333,54.3383333333,49.492,48.2103666667,24.5146,15.5839666667,17.00164,55.1352,15.5913333333
647.81,14.8221333333,54.1659666667,49.2703333333,48.0080333333,24.453,15.5106666667,16.9406333333,54.9964,15.5112
648.14,14.9584,54.3087666666,49.4614,48.1940666667,24.6074,15.6014666667,17.0362066667,55.1611333333,15.6932
648.47,15.0514,54.4538333333,49.6132666667,48.3486666667,24.7049333333,15.6819666667,17.13434,55.2411333333,15.8454666667
648.80,15.0599333333,54.6522333333,49.7973333333,48.4597,24.8315333333,15.8042333333,17.2096,55.3642666667,15.9428
649.13,15.0243333333,54.6681333333,49.7932666667,48.4354666667,24.8441333333,15.7498333333,17.1728466667,55.3611333334,15.9316666667
649.46,15.1692,54.8751333334,49.9806,48.6249,25.0153333333,15.8623666667,17.3280933333,55.5522,16.0848
649.79,15.1695333333,54.7841,49.9511333334,48.5358,25.0433333333,15.8775666667,17.3232466667,55.4934,16.1234
650.11,15.2116,54.9205,50.0926,48.6774666667,25.1356666667,15.8951333333,17.3442333333,55.6386666667,16.2264666667
650.44,15.1905333333,55.0222666667,50.1137333333,48.7387,25.1574,15.9127,17.3373133334,55.6243333333,16.2805333334
650.77,15.1184666667,55.0371666667,50.0918666667,48.7488666667,25.1861333333,15.8108,17.31016,55.6466666667,16.2416666667
651.10,15.1133333333,55.0189333333,50.1333333333,48.7217666667,25.1912,15.8576333333,17.3116066667,55.5688666667,16.2966666667
651.43,15.1497333333,55.222,50.2684666667,48.9164333333,25.3566666667,15.9264333333,17.3818466667,55.7535333333,16.4384
651.76,15.1607333333,55.2860666667,50.3144666667,49.0082666667,25.4364666667,15.9868666667,17.4061533333,55.8400666667,16.4484
652.09,15.1548666667,55.2644,50.2663333333,48.9611,25.4719333333,15.9746,17.3896466667,55.7896,16.3943333333
652.42,15.2412666667,55.3603666667,50.3928666667,49.1216666667,25.5955333333,15.9812666667,17.4255,55.9222666667,16.4592666667
652.75,15.33,55.3916333333,50.507,49.1649,25.7098666667,16.1324333333,17.5237733333,56.0123333334,16.5884
653.08,15.4352,55.4889,50.6442666667,49.2769666667,25.8495333333,16.2805666667,17.62498,56.1268,16.6999333333
653.41,15.5248666667,55.6697666667,50.7824666667,49.4949,25.9502,16.3174666667,17.7236066667,56.2344,16.7754666667
653.74,15.5436666667,55.5534333333,50.6709333333,49.3679,25.9651333333,16.3872333333,17.7865266667,56.1103333333,16.7616666667
654.06,15.5970666667,55.6359333333,50.7688,49.4045666667,26.0759333333,16.4892,17.81792,56.2003333333,16.8252
654.39,15.5972,55.6038666667,50.7695333333,49.4228333334,26.0587333333,16.5134,17.8014133333,56.2150666667,16.8316
654.72,15.6626666667,55.6691666667,50.7412,49.4754666667,26.1370666667,16.522,17.8726533333,56.2617333334,16.8376666667
655.05,15.6824666666,55.6163,50.7964666667,49.3534666667,26.1626,16.5667333333,17.89892,56.1985333333,16.8290666667
655.38,15.6577333333,55.5351,50.7397333333,49.2235666667,26.1316,16.5218333333,17.86202,56.0332,16.7988
655.71,15.6456666667,55.607,50.835,49.2588,26.1612,16.5105,17.8434466667,56.0974,16.7981333333
656.04,15.6167333333,55.5574,50.8068,49.1787,26.1769333333,16.5514333333,17.82064,55.9682666667,16.7694666666
656.37,15.5868,55.5994,50.7644666667,49.2187666667,26.1842,16.472,17.7502533334,55.9806666667,16.7239333333
656.69,15.5367333333,55.6464333333,50.7672,49.2154333333,26.2144666667,16.4497333334,17.7545,55.9623333333,16.7095333334
657.02,15.5553333333,55.7481,50.8434666667,49.2292333333,26.3146,16.5326,17.77582,56.0505333333,16.7267333334
657.35,15.5102,55.8126333333,50.9461333333,49.2491333333,26.3644666667,16.5176666667,17.74642,56.1004666667,16.7192666667
657.68,15.6118666667,55.8830333333,51.0824,49.3470333333,26.4872,16.5655,17.85066,56.2324666667,16.8072666667
658.01,15.6716,55.8085333333,51.0700666667,49.2813666667,26.5312666667,16.6157666667,17.8850666667,56.1738,16.8600666667
658.34,15.6846666667,55.7823,51.1202666667,49.2875333333,26.5973333333,16.6157666667,17.89028,56.2117333333,16.8932666667
658.66,15.7178666667,55.8092333333,51.1571333333,49.3723,26.6497333333,16.6722333333,17.8905,56.2839333333,16.9410666666
658.99,15.8381333333,55.9479,51.3218666667,49.4891,26.8144,16.8070333333,18.0262266667,56.4176666667,17.0622666667
659.32,15.8340666667,55.9282666666,51.3592666666,49.4924333333,26.8896666666,16.8401333333,18.0641933333,56.4181333333,17.0790666667
659.65,15.8028666667,55.8921,51.3072,49.4910666667,26.8815333333,16.7910666667,18.0175333333,56.4393333333,17.0656666667
659.98,15.8196,55.9077,51.3593333333,49.4635666667,26.8925333333,16.8325,18.0509666667,56.4259333333,17.053
660.31,15.8164,55.8947333333,51.3738666667,49.4723333333,26.8898666667,16.8003333333,17.9913133333,56.4356666666,17.0352
660.63,15.815,55.7769,51.2639333333,49.3305,26.8622666667,16.7056333333,17.95818,56.3175333333,17.0134666667
660.96,15.8477333334,55.8047,51.2626666667,49.3422,26.8936,16.6668333333,17.9273466667,56.2921333333,17.0205333333
661.29,15.8073333333,55.6936666667,51.1440666667,49.2354,26.8602,16.6424,17.8665133333,56.1886666667,16.9582
661.62,15.7882,55.7626,51.1992,49.2876,26.8993333333,16.6172333333,17.8272266667,56.2010666667,16.9105333333
661.94,15.7566,55.7567,51.1928,49.3038666667,26.9028,16.6465,17.7834533334,56.1844,16.8767333333
662.27,15.7094666667,55.7588666667,51.1410666667,49.2593333333,26.8792,16.6013666667,17.7630533333,56.1289333333,16.7907333333
662.60,15.5486,55.6271666667,50.9824,49.083,26.7358,16.462,17.58276,55.9980666667,16.6598
662.93,15.4605333333,55.6125333333,50.9131333333,49.0238666667,26.6645333333,16.3576333333,17.47404,55.9642666666,16.5955333333
663.26,15.4439333333,55.6532666667,50.9800666667,49.0233333333,26.6931333333,16.3527,17.48026,55.9865333333,16.5887333333
663.58,15.4575333333,55.7134333333,51.0826,49.0779,26.8029333333,16.3722333333,17.51464,55.9857333333,16.6600666667
663.91,15.4631333333,55.7130666667,51.0716666667,49.0432,26.8672,16.4039666667,17.5385266667,55.9416,16.666
664.24,15.4195333333,55.7994666667,51.1925333333,49.1787333333,26.9020666667,16.4459666667,17.4916266667,56.07,16.6444666667
664.57,15.4286,55.9461333333,51.3384666667,49.3238666667,26.998,16.5115,17.5245266667,56.2668666667,16.6906666667
664.89,15.4026666667,56.0995,51.4601333333,49.4280666667,27.0952,16.5041333333,17.5169,56.3650666667,16.7138666667
665.22,15.4248666667,56.1837,51.4822,49.3903666667,27.1575333333,16.5196666667,17.5764533333,56.4703333333,16.7605333333
665.55,15.5145333333,56.2693666667,51.5553333333,49.4276333333,27.3038,16.5892333333,17.6639866667,56.5042,16.8456666667
665.87,15.6196666667,56.4579333333,51.7424666667,49.5574333334,27.4963333333,16.6943333333,17.7933533333,56.7054666667,17.0304
666.20,15.6262666667,56.5024,51.7286,49.6032,27.5414666667,16.6716333333,17.83084,56.7718666667,16.989
666.53,15.6530666667,56.5196,51.7736666667,49.6314,27.6186666667,16.7351333333,17.8257666666,56.8158666667,17.0071333333
666.86,15.683,56.5394333333,51.8427333333,49.6354666667,27.6966666667,16.8133333333,17.8790266667,56.8033333333,17.0573333333
667.18,15.6506,56.4277333333,51.7455333333,49.5307333333,27.6844,16.7664,17.82752,56.7538,16.9818666667
667.51,15.5123333333,56.3089333333,51.6732,49.4118,27.5447333333,16.6329666667,17.6800133333,56.6885333333,16.8494
667.84,15.4803333333,56.3245,51.6883333333,49.4216,27.6408,16.6052666667,17.6980266667,56.6605333333,16.8292666667
668.16,15.4084666667,56.2209333333,51.5782,49.3088,27.563,16.5257,17.64128,56.5518666667,16.7459333333
668.49,15.4334666667,56.0753333333,51.4857333333,49.2003,27.5214666667,16.5199333333,17.6548,56.4486,16.7328
668.82,15.4971333333,56.1382333333,51.6084666667,49.3257,27.6578,16.6225666667,17.70646,56.4961333333,16.8104666667
669.14,15.4726,56.1223666667,51.6118,49.2705,27.6917333333,16.6301666667,17.6893,56.4954666667,16.7976666667
669.47,15.4250666667,56.0079666667,51.5363333333,49.2385333333,27.6266666667,16.5647333333,17.60688,56.3758666667,16.6944
669.80,15.5695333333,56.1667333333,51.8334,49.3935333333,27.8314,16.7035,17.6948,56.5627333333,16.877
670.13,15.6836,56.1910333333,51.9575333333,49.5102,27.9704666666,16.7641333333,17.8061533333,56.6592666667,16.9727333334
670.45,15.7558666667,56.2827,51.9849333333,49.5264333333,28.0911333333,16.7788333333,17.83934,56.7384,17.0186666667
670.78,15.8045333333,56.3432,52.0117333333,49.5538666667,28.1947333333,16.8209666667,17.8906466666,56.7964666667,17.0876666667
671.10,15.9151333333,56.4021666667,52.1097333333,49.6333,28.3268,16.8675,17.9689733333,56.8144,17.1914
671.43,15.9514666667,56.3671333333,52.1352,49.6311666667,28.343,16.9261333333,17.97386,56.8008,17.2297333333
671.76,16.1180666667,56.5095666667,52.3329333333,49.7847333333,28.5088,17.0980666667,18.1058066667,56.9536666666,17.3737333333
672.08,16.1185333333,56.6689666667,52.4928,49.8924,28.5966666667,17.1465333333,18.09076,57.1036,17.3522666667
672.41,15.9727333333,56.5315333333,52.3424,49.7461,28.4561333333,17.0284333333,17.95682,56.9141333333,17.2116
672.74,15.9563333333,56.652,52.4359333333,49.8193666667,28.4976666667,17.0045666667,17.9420933333,56.921,17.2206
