wavelength,Back_PyrRufm,Belly_PyrRufm,Breast_PyrRufm,Crissum_PyrRufm,Crown_PyrRufm,DorTail_PyrRufm,Patch10_PyrRufm,Rump_PyrRufm,Throat_PyrRufm,WingTip_PyrRufm
412.92,8.19866666667,12.1113333333,10.1344,11.1166,3.54926666667,6.82773333333,3.60213333333,8.79726666666,4.53013333333,7.52086666667
413.28,8.18073333333,12.1074,10.1185333333,11.1067333333,3.5378,6.8298,3.57213333333,8.75640000001,4.5126,7.49513333333
413.64,8.17086666667,12.0835333333,10.1015333333,11.1081333333,3.562,6.81366666667,3.58813333334,8.74506666667,4.496,7.514
414.00,8.13986666667,12.0686666667,10.0833333333,11.1015333333,3.55946666666,6.78866666667,3.60306666667,8.74973333333,4.529,7.5496
414.36,8.09013333333,12.0306666667,10.0372,11.0538,3.52346666667,6.7456,3.5752,8.70926666667,4.48653333333,7.5274
414.72,8.08713333333,12.0706666667,10.0714666667,11.0629333333,3.55246666667,6.77226666667,3.5836,8.7154,4.517,7.5616
415.07,8.02293333333,12.0342666667,9.99573333333,10.9964,3.50366666667,6.67566666667,3.52133333333,8.68006666666,4.4736,7.51113333333
415.43,8.00233333333,12.0326,9.996,10.9816666667,3.48653333333,6.6598,3.51713333333,8.64593333333,4.46833333333,7.523
415.79,7.87173333333,11.9377333333,9.88433333333,10.8413333333,3.38406666667,6.55186666667,3.41993333333,8.51266666666,4.35373333333,7.41273333333
416.15,7.971,12.0324,9.98733333333,10.9144666667,3.49833333333,6.69006666667,3.5268,8.60860000001,4.4754,7.5778
416.51,8.00773333333,12.0541333333,9.99226666667,10.8994666667,3.50386666667,6.6952,3.55006666667,8.60680000001,4.49253333333,7.61613333333
416.86,8.07546666667,12.1395333333,10.0942,10.9594666667,3.5902,6.78626666667,3.61066666667,8.68466666667,4.57173333334,7.68746666667
417.22,8.1132,12.1692,10.1322,10.9589333333,3.6368,6.80013333333,3.64786666667,8.72313333333,4.59926666667,7.75166666666
417.58,8.13626666667,12.2146,10.1692,10.9681333333,3.66846666666,6.86673333333,3.6794,8.75313333333,4.6486,7.7902
417.94,8.1262,12.2120666667,10.1722666666,10.9270666667,3.66293333333,6.86553333333,3.658,8.74406666666,4.6348,7.78486666666
418.29,8.12653333333,12.2358,10.1745333333,10.905,3.65893333333,6.8826,3.6394,8.74759999999,4.634,7.80106666668
418.65,8.1156,12.2060666667,10.1671333333,10.8756,3.65146666667,6.8734,3.63026666667,8.74713333333,4.6162,7.80293333334
419.01,8.13086666666,12.2372666667,10.1769333333,10.9012,3.67833333333,6.92806666667,3.67306666667,8.76713333333,4.663,7.8382
419.37,8.0992,12.2272666667,10.1576,10.8688,3.67126666667,6.92406666667,3.65986666667,8.74346666667,4.6444,7.83039999999
419.73,8.09046666667,12.2142,10.1522,10.8502666667,3.6606,6.908,3.61833333333,8.73820000001,4.6496,7.81306666667
420.08,8.02326666667,12.164,10.11,10.786,3.6156,6.85233333333,3.5754,8.70286666667,4.6118,7.74013333334
420.44,8.04173333333,12.2085333333,10.1439333333,10.8252666667,3.64153333333,6.8866,3.59766666667,8.72486666667,4.64673333333,7.77033333333
420.80,8.0692,12.2470666667,10.1772,10.8537333333,3.68486666667,6.92313333333,3.65013333333,8.7772,4.69273333333,7.82246666667
421.16,8.06113333333,12.2462666667,10.1803333333,10.8551333333,3.6912,6.93966666667,3.64633333333,8.76126666667,4.70233333333,7.81793333333
421.51,8.03193333333,12.2185333333,10.1506,10.8173333333,3.65806666667,6.9012,3.60926666667,8.73920000001,4.67753333333,7.7886
421.87,8.05293333333,12.2404,10.1782666667,10.8332,3.6864,6.9216,3.63046666667,8.74733333334,4.71506666667,7.80506666667
422.23,8.0578,12.2494666667,10.1914,10.8413333333,3.70606666667,6.94626666666,3.65626666667,8.75259999999,4.74733333333,7.82293333334
422.58,8.0538,12.2488,10.1756,10.8338666667,3.71126666667,6.94333333334,3.65866666667,8.74333333333,4.7608,7.82920000001
422.94,8.04626666667,12.2357333333,10.1990666667,10.8204666667,3.71273333333,6.9448,3.6536,8.74446666667,4.75406666667,7.83626666667
423.30,8.06446666667,12.2503333333,10.2239333333,10.8344,3.7354,6.9674,3.67326666667,8.76573333333,4.791,7.85839999999
423.66,8.08266666667,12.2946666667,10.2375333333,10.8825333333,3.75593333333,6.99286666667,3.7018,8.78606666667,4.81673333334,7.88946666666
424.01,8.0906,12.2935333333,10.2356666667,10.8945333333,3.76906666667,7.01193333333,3.71806666667,8.78833333333,4.82226666667,7.91613333333
424.37,8.06106666667,12.2645333333,10.2176666667,10.8842,3.75886666667,6.98746666667,3.71393333333,8.77406666667,4.80426666667,7.90333333334
424.73,8.03306666667,12.2379333333,10.1855333333,10.8568666667,3.72313333333,6.95266666667,3.68186666667,8.71766666667,4.76546666667,7.86686666666
425.08,8.0102,12.2212,10.1617333333,10.8445333333,3.68753333333,6.93026666667,3.65946666667,8.70946666666,4.73966666667,7.84020000001
425.44,7.97333333333,12.1963333333,10.1404666667,10.8370666667,3.655,6.89533333333,3.63213333333,8.68126666667,4.7176,7.80980000001
425.80,7.97246666667,12.209,10.136,10.868,3.6654,6.9084,3.64086666667,8.68979999999,4.7186,7.82753333333
426.16,7.97393333333,12.213,10.1268666667,10.8865333333,3.6572,6.90673333333,3.6336,8.70006666667,4.697,7.82039999999
426.51,7.97546666667,12.2460666667,10.149,10.9288666667,3.65286666667,6.92206666667,3.64786666667,8.71186666667,4.7028,7.82506666667
426.87,7.99713333333,12.2703333333,10.1356666667,10.98,3.67486666667,6.93633333334,3.65593333333,8.70960000001,4.72413333333,7.83706666666
427.23,8.00633333333,12.2842666667,10.129,11.0053333333,3.6644,6.93393333333,3.65786666667,8.69913333333,4.7142,7.83019999999
427.58,8.00653333333,12.2636,10.1356,10.9887333333,3.66686666667,6.9464,3.67126666667,8.69666666666,4.7086,7.83526666667
427.94,8.05593333333,12.3194666667,10.1788666667,11.0404,3.67933333334,6.96573333333,3.68653333333,8.73386666666,4.72673333333,7.86446666666
428.30,8.04613333333,12.3182,10.1707333333,11.0485333333,3.66206666666,6.96333333333,3.67153333333,8.72073333334,4.72233333333,7.85446666666
428.65,8.01906666667,12.3122666667,10.1531333333,11.054,3.61853333333,6.94833333333,3.62706666667,8.72893333334,4.72093333333,7.8606
429.01,8.02493333333,12.3264,10.1552,11.0604,3.64586666667,6.97786666667,3.65726666667,8.74893333334,4.75153333333,7.86746666666
429.37,8.09573333333,12.4012,10.2188666667,11.1331333333,3.7228,7.06266666667,3.7334,8.79733333333,4.83273333333,7.95173333334
429.72,8.0612,12.3640666667,10.1944666667,11.0976,3.6818,7.04286666667,3.71613333333,8.77806666667,4.7996,7.90846666668
430.08,8.08786666667,12.3881333333,10.218,11.1276,3.70106666667,7.05266666667,3.7298,8.77519999999,4.83606666667,7.92533333333
430.44,8.09733333333,12.3824,10.2284666667,11.1199333333,3.71306666667,7.06913333333,3.73313333333,8.79086666667,4.83873333333,7.93353333333
430.79,8.0672,12.3570666667,10.2212666667,11.0878,3.66793333333,7.03286666667,3.7114,8.76580000001,4.8048,7.90046666667
431.15,8.06093333333,12.3629333333,10.2212666667,11.1003333333,3.67573333333,7.0352,3.72046666667,8.78233333334,4.80273333333,7.9144
431.50,8.0362,12.3461333333,10.2207333333,11.0954,3.63253333333,7.01913333333,3.69126666667,8.76180000001,4.7794,7.90560000001
431.86,8.01413333333,12.3251333333,10.2165333334,11.0892666667,3.65526666667,7.0278,3.71266666667,8.76133333333,4.80246666667,7.91040000001
432.22,8.05846666667,12.3675333333,10.2605333333,11.1189333333,3.7116,7.0766,3.74533333333,8.80753333334,4.8562,7.94066666667
432.57,8.11113333333,12.3875333333,10.2793333333,11.1498,3.75606666667,7.1114,3.79333333333,8.82246666667,4.87353333333,7.95799999999
432.93,8.1464,12.4315333333,10.3186,11.2126,3.7734,7.13413333333,3.8122,8.8552,4.90646666667,8.00346666667
433.29,8.15646666667,12.4416,10.3346,11.2386666667,3.774,7.12546666667,3.8282,8.87186666667,4.8994,8.00539999999
433.64,8.19366666667,12.4772,10.3585333333,11.2895333333,3.80253333333,7.14453333333,3.85413333333,8.89486666667,4.9394,8.04326666667
434.00,8.17653333333,12.4602,10.3552666667,11.2758666667,3.80386666667,7.134,3.84393333334,8.88986666667,4.93133333333,8.04273333333
434.35,8.18126666667,12.4492,10.3452666667,11.2751333333,3.79693333333,7.1108,3.83246666667,8.86966666666,4.9402,8.04533333334
434.71,8.18286666667,12.4629333333,10.3517333333,11.3004666667,3.79866666667,7.108,3.83233333333,8.89099999999,4.9544,8.05426666667
435.07,8.2044,12.4772,10.3809333333,11.3321333333,3.80546666667,7.12693333333,3.8426,8.89433333333,4.97973333333,8.07779999999
435.42,8.21673333334,12.4863333333,10.4022666667,11.3543333333,3.83806666667,7.13233333333,3.8654,8.91100000001,5.01186666667,8.08433333333
435.78,8.22706666667,12.4972,10.4182,11.3802666667,3.84313333333,7.14253333333,3.86273333333,8.90586666667,5.02386666667,8.08953333333
436.13,8.19853333333,12.4581333333,10.3974666667,11.3666,3.8058,7.11613333333,3.84253333333,8.87126666666,4.98753333333,8.07186666667
436.49,8.1434,12.4358666667,10.3708666667,11.3336,3.76146666667,7.08326666666,3.7932,8.83286666667,4.968,8.05140000001
436.84,8.14266666667,12.4152,10.3634,11.3104666667,3.7736,7.08473333333,3.80126666667,8.82446666666,4.97113333333,8.05786666667
437.20,8.11393333333,12.3862,10.3384666667,11.2671333333,3.74473333333,7.0746,3.7772,8.7968,4.96453333333,8.0354
437.56,8.13593333334,12.4098666667,10.3827333333,11.2740666667,3.7832,7.11913333333,3.7958,8.82786666666,4.99666666667,8.06733333333
437.91,8.15306666667,12.4454,10.4160666667,11.2943333333,3.8114,7.15286666667,3.83726666667,8.85506666667,5.02333333333,8.09
438.27,8.1278,12.4281333333,10.4016,11.2747333333,3.80713333333,7.15046666667,3.83166666667,8.83133333334,5.01613333333,8.06206666666
438.62,8.09753333333,12.396,10.3791333333,11.2232666667,3.7886,7.14093333333,3.8002,8.79639999999,4.98626666667,8.03313333333
438.98,8.0952,12.3986,10.3882666667,11.2232666667,3.799,7.14466666667,3.81186666667,8.80566666667,5.0054,8.035
439.33,8.0832,12.3895333333,10.3760666667,11.1949333333,3.7772,7.12453333333,3.78493333333,8.78366666666,4.98493333333,8.02253333333
439.69,8.09826666667,12.4166,10.3869333333,11.2142666666,3.78366666667,7.1404,3.8028,8.79280000001,5.00893333333,8.03859999999
440.04,8.1034,12.4222666666,10.3968,11.2096666667,3.78586666667,7.13586666667,3.8042,8.81146666667,5.03026666667,8.05293333333
440.40,8.1526,12.4338,10.4412666667,11.2492666667,3.83686666666,7.17333333333,3.86026666667,8.82986666667,5.07026666667,8.08133333333
440.75,8.134,12.4347333333,10.4442666667,11.2464666667,3.83066666667,7.1642,3.842,8.80826666666,5.0666,8.06173333334
441.11,8.16793333333,12.4533333333,10.4796,11.2940666667,3.88706666666,7.204,3.873,8.83726666667,5.10553333333,8.09793333334
441.47,8.16933333333,12.4375333333,10.4682666667,11.3001333333,3.88493333333,7.19233333333,3.8734,8.82213333333,5.11213333333,8.11040000001
441.82,8.13593333333,12.3748,10.413,11.2518,3.84233333333,7.1428,3.82593333334,8.78493333333,5.0798,8.05820000001
442.18,8.17073333333,12.4059333333,10.4512,11.2832666666,3.875,7.1704,3.85306666667,8.81693333333,5.11486666667,8.09613333334
442.53,8.1884,12.4200666667,10.4600666667,11.2951333333,3.87933333333,7.1816,3.8784,8.81426666667,5.13026666667,8.11686666667
442.89,8.18733333333,12.4178,10.4620666667,11.2837333333,3.88793333333,7.18633333333,3.86846666667,8.81513333333,5.13173333333,8.10893333333
443.24,8.22986666667,12.4496,10.4887333333,11.328,3.94433333333,7.23633333333,3.92193333333,8.86273333334,5.1766,8.15893333333
443.60,8.2104,12.4497333333,10.4849333333,11.3074666666,3.93933333333,7.21086666667,3.9164,8.85013333333,5.15606666667,8.15626666666
443.95,8.24353333333,12.4791333333,10.5113333333,11.3317333333,3.99253333333,7.2534,3.96366666667,8.86706666667,5.19106666667,8.18173333334
444.31,8.2286,12.4713333333,10.4932666667,11.3040666667,3.98,7.23386666666,3.95373333333,8.8782,5.18593333333,8.17986666666
444.66,8.2222,12.4536,10.4772666667,11.2722,3.96066666667,7.2144,3.9434,8.86753333333,5.16806666666,8.17100000001
445.02,8.22233333334,12.4495333334,10.4782666667,11.2524,3.946,7.19913333333,3.94566666667,8.87053333333,5.16113333333,8.16440000001
445.37,8.17486666667,12.4230666667,10.4299333333,11.1773333333,3.89393333333,7.15253333333,3.9034,8.81866666666,5.10753333333,8.096
445.72,8.20926666666,12.4583333333,10.4755333333,11.2102666667,3.92426666667,7.181,3.93726666667,8.84086666666,5.1422,8.13106666666
446.08,8.19753333333,12.454,10.4751333333,11.1946666667,3.91566666667,7.16146666667,3.93906666667,8.83373333333,5.14006666666,8.12286666667
446.43,8.20806666667,12.4628,10.4843333333,11.2101333333,3.94606666667,7.1692,3.96133333333,8.86113333334,5.17273333333,8.13633333333
446.79,8.22393333334,12.4736,10.4943333333,11.2142666667,3.9474,7.1714,3.97066666667,8.87426666666,5.17666666667,8.15820000001
447.14,8.21513333333,12.4727333333,10.5008,11.2129333333,3.94746666667,7.16393333333,3.97833333333,8.86520000001,5.18313333333,8.15586666666
447.50,8.21286666667,12.4427333333,10.4822666667,11.2065333333,3.93273333333,7.15573333333,3.96686666667,8.85613333333,5.17373333333,8.12779999999
447.85,8.1906,12.4244666667,10.4562666666,11.1975333333,3.90693333333,7.13873333333,3.93966666667,8.84733333334,5.15513333333,8.11246666667
448.21,8.1738,12.4230666667,10.4497333333,11.1956666667,3.90493333333,7.13493333333,3.93713333333,8.83033333333,5.13906666667,8.0902
448.56,8.18073333333,12.4234666667,10.4444666667,11.2244666667,3.90746666667,7.1396,3.95746666667,8.82433333333,5.1472,8.09313333333
448.92,8.18153333333,12.4323333333,10.4334,11.2436666667,3.914,7.14953333333,3.9646,8.82626666667,5.1518,8.09326666666
449.27,8.2018,12.4374666667,10.4528,11.2876,3.93413333333,7.1592,3.98386666667,8.8482,5.16366666667,8.10579999999
449.62,8.2122,12.4274666667,10.4572666667,11.2994,3.95146666667,7.17013333333,4.0048,8.85593333334,5.17093333333,8.12359999999
449.98,8.22453333333,12.446,10.4624,11.3300666667,3.9512,7.19153333333,4.0178,8.87246666667,5.1766,8.13373333334
450.33,8.2556,12.4614666667,10.491,11.3624,3.97913333333,7.21266666667,4.04153333333,8.88586666667,5.19473333333,8.16033333334
450.69,8.25293333333,12.4404,10.4663333333,11.3611333333,3.9744,7.2072,4.0418,8.86493333333,5.1954,8.12886666666
451.04,8.2718,12.4371333333,10.4668,11.3764666667,3.97726666666,7.20186666666,4.04786666667,8.86146666667,5.19486666667,8.13026666667
451.40,8.29446666667,12.4461333333,10.4842666667,11.3802666666,4.00253333333,7.22846666667,4.07006666667,8.88093333334,5.22646666667,8.15393333333
451.75,8.2734,12.4154,10.4602,11.3554,3.9724,7.19213333333,4.04733333334,8.8364,5.20753333333,8.12086666667
452.10,8.32313333333,12.4619333333,10.5157333333,11.4051333333,4.01006666667,7.22246666667,4.0902,8.88093333334,5.25566666667,8.15566666667
452.46,8.35226666667,12.4846,10.5608,11.4299333333,4.0424,7.23873333333,4.10833333333,8.91433333333,5.27733333333,8.18373333333
452.81,8.33326666667,12.4617333333,10.5661333333,11.4179333333,4.01873333333,7.20793333333,4.094,8.8878,5.2674,8.17713333333
453.17,8.35513333333,12.4652,10.5928,11.4435333333,4.03326666667,7.216,4.10453333333,8.90760000001,5.28193333333,8.19653333334
453.52,8.29493333333,12.4332666667,10.5341333333,11.4127333333,3.95953333333,7.14106666667,4.041,8.85046666667,5.22133333333,8.12813333333
453.87,8.2946,12.4236,10.525,11.4176,3.96286666667,7.13573333333,4.03146666667,8.85846666667,5.22006666667,8.13406666666
454.23,8.30113333333,12.4322,10.5398666667,11.4424,3.96453333333,7.12033333333,4.05333333333,8.8682,5.2358,8.14373333333
454.58,8.28246666667,12.4243333333,10.5348666667,11.4494666667,3.973,7.10806666667,4.05633333333,8.8644,5.23393333333,8.1466
454.93,8.30766666667,12.4634,10.5623333333,11.4834666667,4.00513333333,7.14566666667,4.08146666667,8.89079999999,5.26466666667,8.16126666667
455.29,8.31513333333,12.4905333333,10.5723333333,11.5238,4.02906666667,7.14466666667,4.09173333333,8.90886666666,5.28086666667,8.17379999999
455.64,8.35046666667,12.5220666667,10.6038666667,11.5612,4.06933333333,7.18073333333,4.1438,8.95273333333,5.3084,8.2176
456.00,8.31526666667,12.4794,10.5554,11.5286,4.03433333333,7.13453333333,4.10886666667,8.91773333333,5.26253333333,8.19346666666
456.35,8.29913333333,12.4801333333,10.5407333333,11.5250666667,4.02246666667,7.153,4.11293333333,8.91306666667,5.27226666667,8.17746666666
456.70,8.3454,12.5376666666,10.5760666667,11.5670666667,4.0732,7.22193333333,4.1518,8.96653333334,5.31633333334,8.21313333333
457.06,8.34066666667,12.5615333333,10.5750666667,11.5742,4.09013333333,7.24066666666,4.17426666667,8.98146666667,5.3516,8.247
457.41,8.39246666667,12.6160666667,10.6296,11.6098666667,4.1702,7.32133333333,4.25433333333,9.03106666667,5.4318,8.32833333333
457.76,8.40726666667,12.6456,10.6579333333,11.6134,4.20013333333,7.35633333333,4.30066666667,9.06053333333,5.47246666667,8.33693333333
458.12,8.40566666667,12.6556,10.6602666667,11.5929333333,4.193,7.38106666667,4.2858,9.06686666666,5.46233333333,8.33486666667
458.47,8.401,12.6502666667,10.6664,11.5782666667,4.1852,7.3842,4.28206666667,9.05340000001,5.45273333334,8.344
458.82,8.40266666667,12.6506,10.6742,11.5616,4.18913333333,7.38913333333,4.29626666667,9.07073333333,5.47086666667,8.36353333334
459.18,8.42946666667,12.6737333333,10.7004,11.5718,4.19693333333,7.42886666667,4.3178,9.08800000001,5.4858,8.39393333334
459.53,8.46,12.7057333333,10.7332666667,11.5914,4.233,7.44966666667,4.34186666667,9.10713333334,5.515,8.42420000001
459.88,8.4684,12.7262666667,10.7440666667,11.6112,4.24066666667,7.4716,4.36253333333,9.11280000001,5.53473333333,8.43953333333
460.24,8.469,12.7225333333,10.7348,11.6048,4.238,7.4582,4.35873333333,9.10626666667,5.53813333334,8.4324
460.59,8.4554,12.7012,10.7188666667,11.5920666667,4.2206,7.42553333334,4.346,9.09326666667,5.52273333333,8.42613333333
460.94,8.49413333333,12.7304,10.7515333333,11.6208666667,4.24206666667,7.452,4.38353333333,9.11506666667,5.54773333333,8.43053333334
461.29,8.51633333333,12.7474,10.7632,11.655,4.2356,7.4572,4.39586666667,9.14193333333,5.5486,8.42426666667
461.65,8.5332,12.7401333333,10.7567333334,11.6771333333,4.23253333333,7.4412,4.38746666667,9.13326666667,5.53826666667,8.42773333334
462.00,8.53393333333,12.7276,10.7360666667,11.689,4.2216,7.4264,4.3854,9.11020000001,5.53893333333,8.41286666667
462.35,8.5994,12.7923333333,10.7840666666,11.7712,4.26326666667,7.4712,4.44026666667,9.17186666667,5.60413333333,8.45453333333
462.71,8.60513333333,12.8016666667,10.7706666667,11.8212,4.26433333333,7.46873333334,4.4368,9.17193333334,5.60386666667,8.45486666667
463.06,8.58853333333,12.7744666667,10.7439333333,11.8224666667,4.24993333333,7.42413333333,4.41806666667,9.16246666667,5.58746666667,8.42333333334
463.41,8.59513333333,12.7935333333,10.7536,11.8560666667,4.23753333333,7.43853333333,4.4254,9.17113333334,5.58813333333,8.41793333333
463.76,8.60166666666,12.7714,10.7620666667,11.8848666667,4.24286666667,7.4414,4.42066666667,9.19800000001,5.59953333333,8.42406666667
464.12,8.61746666667,12.8078666667,10.7883333333,11.9343333333,4.28466666667,7.4746,4.4492,9.24013333333,5.62193333333,8.46913333333
464.47,8.60546666667,12.8076,10.7743333333,11.941,4.26566666667,7.4678,4.44613333333,9.21539999999,5.62646666667,8.44459999999
464.82,8.6252,12.8382666667,10.7928,11.9814,4.3042,7.5078,4.4726,9.24126666666,5.66326666667,8.50086666667
465.17,8.60086666667,12.8324,10.785,11.9911333333,4.30306666666,7.51613333333,4.45593333333,9.23406666666,5.66966666667,8.51286666666
