wavelength,Back_SpoAmem,Belly_SpoAmem,Breast_SpoAmem,Crissum_SpoAmem,Crown_SpoAmem,DorTail_SpoAmem,Rump_SpoAmem,Throat_SpoAmem,WingTip_SpoAmem
427.94,5.15393333333,40.2248666666,6.78993333334,33.0266,3.30913333333,6.0184,18.7108666666,30.6302,6.47633333333
428.30,5.16086666667,40.2675333333,6.80186666667,33.0655333333,3.3038,6.01686666667,18.7215333333,30.6364,6.48
428.65,5.149,40.2726,6.77653333334,33.073,3.29426666667,6.0086,18.7283333333,30.6358666667,6.4862
429.01,5.15366666667,40.3383333333,6.78706666666,33.1206666667,3.2922,6.01093333333,18.7405333333,30.6390666667,6.4898
429.37,5.12646666667,40.3938666667,6.75886666667,33.1548,3.26673333333,5.988,18.7428,30.6633333333,6.47333333333
429.72,5.09233333333,40.4201333333,6.73186666666,33.1455333333,3.23746666667,5.9692,18.7446,30.665,6.44933333333
430.08,5.08826666667,40.4824666666,6.71566666666,33.1936666667,3.2286,5.97613333333,18.7799333333,30.7092,6.43726666667
430.44,5.05993333333,40.5066,6.69439999999,33.2275333333,3.19193333333,5.94493333333,18.7776666667,30.6954666667,6.40026666667
430.79,5.07173333333,40.5894666667,6.70846666667,33.2908666667,3.20846666667,5.96613333333,18.8092666666,30.7360666667,6.4044
431.15,5.10673333333,40.6158666667,6.71226666667,33.2848,3.22253333333,5.98366666667,18.8272,30.7660666667,6.43246666667
431.50,5.09206666667,40.6688,6.68479999999,33.3174666667,3.20046666667,5.98353333333,18.8432666667,30.7752,6.4296
431.86,5.1174,40.6982,6.69419999999,33.3359333333,3.21293333333,6.02486666667,18.8632666667,30.7696,6.4384
432.22,5.12753333333,40.7693333333,6.70466666667,33.3612666667,3.2206,6.0368,18.9038666667,30.8136,6.4498
432.57,5.16333333333,40.8266,6.74019999999,33.3962666667,3.253,6.06853333333,18.9316666667,30.8594666667,6.46986666667
432.93,5.15146666667,40.7984666667,6.73073333333,33.423,3.252,6.06006666667,18.9259333333,30.8377333333,6.45493333333
433.29,5.1698,40.8478,6.7564,33.47,3.2632,6.07413333333,18.9658,30.8680666667,6.47126666667
433.64,5.18926666667,40.9461333333,6.77293333334,33.5598666666,3.2684,6.08713333333,18.9981333333,30.9165333333,6.48466666667
434.00,5.15773333333,40.9564666667,6.75679999999,33.5423333333,3.2462,6.06113333333,18.9597333333,30.8914,6.46633333333
434.35,5.18166666667,41.0168,6.76713333333,33.5866666667,3.2632,6.0834,18.9949333333,30.9544,6.49486666667
434.71,5.17386666667,41.0706,6.76879999999,33.6371333333,3.25906666667,6.08026666667,18.9985333333,30.98,6.50266666667
435.07,5.13726666667,41.1018666667,6.75146666667,33.6595333333,3.2364,6.051,18.9776,30.9747333333,6.46213333333
435.42,5.1104,41.1325333333,6.73733333333,33.6782,3.21813333333,6.02506666667,18.9696666667,30.9898,6.43953333333
435.78,5.08746666667,41.1748,6.71773333334,33.7156,3.18,5.99493333333,18.9449333333,31.0045333333,6.40813333333
436.13,5.08786666667,41.1857333333,6.71899999999,33.7186,3.19566666667,5.99393333333,18.9258,30.9827333333,6.42
436.49,5.05673333334,41.1984,6.69866666667,33.7283333333,3.18993333333,5.97986666667,18.9218666667,30.9854666667,6.39733333333
436.84,5.0942,41.2915333333,6.7174,33.7629333333,3.20493333333,6.00126666667,18.9411333333,31.0312,6.4158
437.20,5.11853333333,41.3361333333,6.74246666666,33.7989333333,3.23093333333,6.01666666667,18.9604666667,31.0601333333,6.44646666667
437.56,5.12493333333,41.3496,6.73799999999,33.78,3.23786666667,6.01613333333,18.9538666667,31.0405333333,6.4362
437.91,5.16646666667,41.4107333334,6.76153333334,33.8324,3.27033333333,6.0544,19.0190666667,31.1064,6.47233333333
438.27,5.18206666667,41.4550666667,6.76866666667,33.8521333333,3.27493333334,6.0646,19.0528666667,31.1087333333,6.483
438.62,5.19,41.5005333333,6.76306666667,33.8576,3.27473333333,6.07226666667,19.0814,31.1201333333,6.48593333333
438.98,5.20906666667,41.5077333333,6.76626666667,33.8642666667,3.28413333333,6.08086666667,19.0932666667,31.0985333333,6.49973333333
439.33,5.2242,41.5116,6.7866,33.8798,3.29733333333,6.1014,19.1106,31.0862666667,6.51373333333
439.69,5.22086666667,41.5449333334,6.79366666667,33.8917333333,3.3082,6.10026666667,19.1368,31.1139333333,6.52473333334
440.04,5.22526666667,41.5878,6.79066666667,33.9321333333,3.3072,6.08526666667,19.163,31.1466666667,6.52046666667
440.40,5.25766666667,41.6524666667,6.80673333334,33.9786,3.3244,6.09406666667,19.1977333333,31.164,6.549
440.75,5.23346666666,41.7054,6.79306666667,34.0126666667,3.31246666667,6.08513333333,19.2202,31.1709333333,6.55226666667
441.11,5.20186666666,41.686,6.75026666666,33.9906666667,3.28933333334,6.0658,19.1932,31.1322666667,6.5272
441.47,5.20453333333,41.7250666667,6.76213333333,34.0322,3.30693333333,6.07766666667,19.2128,31.1659333333,6.54686666667
441.82,5.2136,41.7606,6.77713333333,34.0637333333,3.31606666667,6.07753333333,19.2258,31.1468,6.552
442.18,5.21853333333,41.8019333333,6.79766666667,34.0898666667,3.3464,6.0882,19.2296,31.1865333333,6.55733333334
442.53,5.23093333333,41.8203333334,6.819,34.1146,3.36386666667,6.0988,19.2310666667,31.2002,6.57173333334
442.89,5.25073333333,41.8947333333,6.8304,34.1785333333,3.38286666667,6.10433333333,19.2693333333,31.2412666667,6.5886
443.24,5.26933333333,41.9683333334,6.83446666667,34.2204666667,3.3966,6.09826666667,19.2862,31.2876666667,6.60246666667
443.60,5.307,42.0225333333,6.85520000001,34.2655333333,3.43526666667,6.12826666667,19.312,31.3147333333,6.64533333333
443.95,5.30453333333,42.0468,6.84546666666,34.279,3.42846666667,6.13893333333,19.3204,31.2986,6.641
444.31,5.273,42.0355333333,6.81606666667,34.2571333333,3.39213333333,6.12706666667,19.2879333333,31.27,6.6082
444.66,5.30293333333,42.0868666667,6.84586666666,34.2901333333,3.42486666667,6.1554,19.3219333333,31.3188,6.63233333333
445.02,5.314,42.1372,6.86493333333,34.3056666667,3.43286666667,6.174,19.3503333333,31.3160666667,6.6372
445.37,5.3164,42.1802666667,6.87866666666,34.3233333333,3.42766666667,6.18386666667,19.37,31.3339333333,6.6464
445.72,5.3108,42.164,6.86993333333,34.3012,3.42053333333,6.17813333333,19.3535333333,31.3186666667,6.64106666667
446.08,5.3024,42.1623333333,6.85266666666,34.2976666667,3.40966666667,6.15833333333,19.3408666667,31.2877333333,6.63933333333
446.43,5.29386666667,42.1798666667,6.8364,34.3102666667,3.39693333333,6.1428,19.3398,31.2760666667,6.62553333333
446.79,5.28573333333,42.2094,6.84099999999,34.3332,3.4066,6.1506,19.347,31.2803333333,6.64133333333
447.14,5.2918,42.2271333333,6.85120000001,34.3488,3.41393333333,6.153,19.3523333333,31.2631333333,6.6546
447.50,5.29373333333,42.2898,6.86233333333,34.3982666667,3.41566666667,6.15686666667,19.3758,31.2955333333,6.66293333333
447.85,5.31006666667,42.3511333334,6.88580000001,34.4566666667,3.4384,6.17466666667,19.3877333333,31.3127333333,6.68473333334
448.21,5.35013333333,42.442,6.93993333333,34.5436,3.49353333333,6.20733333333,19.4477333333,31.3634666667,6.72626666667
448.56,5.37126666667,42.4890666667,6.96740000001,34.5730666667,3.514,6.2272,19.4564666667,31.3581333333,6.7466
448.92,5.36873333333,42.5520666667,6.96146666667,34.6347333333,3.50833333333,6.21386666667,19.4568,31.3871333333,6.74946666667
449.27,5.37,42.5538,6.94980000001,34.6496,3.509,6.1954,19.4404666667,31.3578,6.73746666667
449.62,5.3566,42.6150666667,6.93779999999,34.7029333333,3.4984,6.17053333333,19.4368666667,31.386,6.72
449.98,5.36366666667,42.7084666667,6.94293333334,34.7828,3.4908,6.1782,19.4655333333,31.4246666667,6.71446666667
450.33,5.3804,42.7742,6.94819999999,34.811,3.5036,6.1948,19.4963333333,31.4577333333,6.72073333333
450.69,5.39986666667,42.8117333333,6.96340000001,34.8211333333,3.5206,6.20493333333,19.4984666667,31.4644,6.7218
451.04,5.39733333333,42.8512666667,6.96046666667,34.8547333333,3.52693333333,6.2112,19.5035333333,31.51,6.70266666666
451.40,5.37026666667,42.7954666667,6.92526666667,34.7872,3.50126666667,6.17913333333,19.4564666667,31.4144,6.65686666667
451.75,5.3408,42.8189333333,6.89793333334,34.8024,3.47786666667,6.152,19.4617333333,31.4396666667,6.63213333333
452.10,5.3236,42.8372666667,6.86953333333,34.7751333333,3.452,6.133,19.4557333333,31.4260666667,6.62386666667
452.46,5.29793333333,42.8158,6.82973333334,34.7676,3.41966666667,6.09033333333,19.4448,31.4084666667,6.58473333333
452.81,5.31493333333,42.8137333333,6.8434,34.7692,3.42746666667,6.0972,19.4544,31.4276666667,6.60233333333
453.17,5.3106,42.9056666667,6.85279999999,34.8368666667,3.4296,6.11226666667,19.4885333333,31.4768,6.6206
453.52,5.31833333333,42.9670666667,6.85639999999,34.8632666666,3.4394,6.117,19.523,31.4877333333,6.64093333333
453.87,5.3086,42.9695333333,6.85326666667,34.8534666667,3.433,6.11333333333,19.5302666667,31.4923333333,6.63133333333
454.23,5.32073333333,43.0088666667,6.87833333333,34.8976,3.4504,6.13293333333,19.5512666667,31.5034666667,6.64813333333
454.58,5.31306666667,43.036,6.87919999999,34.9232666667,3.44493333333,6.1324,19.5764,31.5309333333,6.63813333333
454.93,5.31973333333,43.0950666666,6.88486666666,34.9707333333,3.44953333333,6.13486666667,19.6155333333,31.5482,6.65233333333
455.29,5.33946666667,43.2016,6.90966666667,35.0585333333,3.47493333333,6.16366666667,19.6765333333,31.6158,6.67933333333
455.64,5.36226666667,43.2303333334,6.926,35.0486,3.49086666667,6.17673333333,19.6893333333,31.6218,6.7072
456.00,5.379,43.2527333333,6.94026666667,35.1009333333,3.5048,6.18953333333,19.6927333333,31.6328666667,6.7158
456.35,5.38506666667,43.306,6.95806666667,35.14,3.51966666667,6.21246666667,19.717,31.6503333333,6.73453333333
456.70,5.401,43.4016666667,6.98140000001,35.1998,3.54873333333,6.23473333333,19.7584666667,31.7199333333,6.74746666667
457.06,5.39013333333,43.3037333333,6.9438,35.1114,3.52693333333,6.20773333333,19.7186666667,31.6418666667,6.72066666667
457.41,5.39126666666,43.3092666667,6.95333333334,35.1090666667,3.52233333333,6.2196,19.7369333333,31.6703333333,6.72506666667
457.76,5.3838,43.299,6.93726666667,35.0845333333,3.51786666667,6.20606666667,19.7292,31.6495333333,6.7266
458.12,5.3652,43.3011333333,6.92039999999,35.0684,3.4934,6.1786,19.7186,31.65,6.709
458.47,5.3642,43.3000666667,6.91139999999,35.0406666667,3.47466666667,6.1662,19.711,31.6339333333,6.70833333333
458.82,5.341,43.3273333333,6.88100000001,35.033,3.4526,6.14513333333,19.6904,31.6314666667,6.68266666667
459.18,5.33773333334,43.2986,6.87966666666,35.0243333333,3.45273333333,6.13866666667,19.6754,31.6047333333,6.6768
459.53,5.3324,43.3298,6.88986666667,35.0584666667,3.4502,6.14253333333,19.6849333333,31.5995333333,6.67233333333
459.88,5.3238,43.3524666667,6.8814,35.0682666667,3.44493333333,6.13593333333,19.6862666667,31.5922,6.6702
460.24,5.33433333333,43.4066666667,6.89740000001,35.1054,3.4638,6.14826666667,19.7084,31.6105333333,6.6856
460.59,5.3282,43.41,6.89433333333,35.1038,3.4584,6.13826666667,19.6915333333,31.5786666667,6.6852
460.94,5.34233333333,43.5131333333,6.92440000001,35.187,3.47606666667,6.1544,19.7308666667,31.6461333333,6.708
461.29,5.3492,43.5826,6.93253333333,35.2448666667,3.4914,6.1584,19.751,31.6388666667,6.7196
461.65,5.36753333333,43.6744666667,6.96426666666,35.3234,3.51253333333,6.17726666667,19.7764666667,31.6813333333,6.74786666667
462.00,5.3962,43.7702,6.98733333333,35.4082666667,3.54686666667,6.21186666667,19.8142,31.7047333333,6.773
462.35,5.41086666667,43.8646666666,6.99546666666,35.5017333333,3.57053333333,6.22993333333,19.845,31.7302666667,6.77726666667
462.71,5.4246,43.9267333333,7.01906666667,35.5614,3.594,6.25153333333,19.8924666667,31.7478,6.80453333333
463.06,5.40966666667,43.9993333333,7.00926666667,35.6071333334,3.57733333334,6.23193333333,19.9119333334,31.7682666667,6.79593333333
463.41,5.42306666666,44.0647333333,7.00746666667,35.6537333333,3.5858,6.2258,19.9418,31.8013333333,6.8102
463.76,5.44,44.1303333333,7.02993333333,35.6941333333,3.59333333333,6.23566666667,19.9807333333,31.8518666667,6.81866666667
464.12,5.41933333333,44.1458666667,7.00179999999,35.6748666667,3.55833333333,6.1996,19.9839333333,31.8676,6.80386666667
464.47,5.39413333333,44.1923333333,6.9714,35.7102666667,3.53306666667,6.18093333333,20.0025333333,31.879,6.78353333333
464.82,5.3856,44.2342,6.95079999999,35.7276,3.52586666667,6.16313333333,20.0061333333,31.8627333333,6.76266666667
465.17,5.39566666667,44.2227333333,6.95486666666,35.7129333333,3.52893333333,6.17413333333,20.0013333333,31.8576666667,6.75953333333
465.53,5.39166666667,44.2343333333,6.95273333334,35.7217333333,3.53206666667,6.1862,20.0238666666,31.8496666667,6.75886666667
465.88,5.34553333333,44.2252666667,6.92086666667,35.6922,3.48706666667,6.13993333333,19.998,31.8276,6.7512
466.23,5.32093333333,44.2390666667,6.92233333333,35.689,3.46353333333,6.12786666667,19.9906,31.8412666667,6.75546666667
466.58,5.28573333333,44.2273333333,6.90540000001,35.6838666667,3.42313333333,6.08386666667,19.9465333333,31.8020666667,6.7246
466.94,5.28586666667,44.273,6.88913333334,35.7084,3.422,6.07186666667,19.9406666667,31.8108,6.7294
467.29,5.27446666667,44.2595333333,6.87406666667,35.6812666667,3.41566666667,6.05113333333,19.9095333334,31.8067333333,6.704
467.64,5.26546666667,44.2908,6.87753333334,35.6967333333,3.4296,6.05653333333,19.9172,31.7977333333,6.71833333333
467.99,5.2898,44.3235333333,6.89993333333,35.7496666667,3.46093333333,6.08373333333,19.9224,31.8161333333,6.73213333333
468.35,5.3258,44.3437333333,6.93720000001,35.7552666667,3.49413333333,6.12186666667,19.9534666667,31.8116,6.75913333333
468.70,5.34746666667,44.3983333333,6.97486666666,35.7896,3.52433333333,6.15473333333,19.9912666667,31.8432,6.79333333333
469.05,5.33,44.445,6.975,35.8218,3.51533333333,6.1434,19.9936,31.868,6.77733333333
469.40,5.33646666667,44.5137333333,6.99160000001,35.8617333333,3.51546666666,6.14573333333,20.0115333333,31.894,6.79193333333
469.75,5.38086666667,44.5617333333,7.02853333333,35.9132,3.56613333333,6.18286666667,20.0800666667,31.9345333333,6.828
470.11,5.3794,44.5794666667,7.01960000001,35.9305333333,3.5648,6.1806,20.0882,31.904,6.81486666667
470.46,5.40853333333,44.6336,7.04760000001,35.9558666667,3.5974,6.2154,20.1297333333,31.9284666667,6.843
470.81,5.44293333334,44.6681333333,7.09386666666,35.9931333333,3.63113333333,6.27553333333,20.1838666667,31.9775333333,6.885
471.16,5.49046666667,44.7468,7.14773333333,36.0543333333,3.6836,6.34546666667,20.2524,32.0209333333,6.9394
471.51,5.49413333333,44.786,7.14406666667,36.0717333333,3.68186666667,6.33653333333,20.2544,32.0528,6.93493333333
471.87,5.47053333334,44.821,7.12713333334,36.0937333333,3.65833333333,6.3072,20.2676666667,32.0616,6.92313333333
472.22,5.47386666667,44.8581333333,7.13333333333,36.1269333333,3.67193333333,6.30593333333,20.2820666667,32.1044666667,6.92453333334
472.57,5.46026666667,44.7754666667,7.11246666667,36.0695333333,3.65233333333,6.29186666667,20.2510666667,32.0516666667,6.9058
472.92,5.4682,44.8072666667,7.10053333333,36.0958666667,3.6472,6.28273333333,20.2584666667,32.0802,6.90513333334
473.27,5.4736,44.8002666667,7.10353333333,36.0832,3.66873333333,6.28353333333,20.2685333333,32.0655333333,6.90066666667
473.62,5.46286666667,44.8042666667,7.09766666667,36.0692666667,3.65046666666,6.2728,20.2219333333,32.0559333333,6.87973333333
473.98,5.458,44.8306,7.10319999999,36.0915333333,3.65,6.26226666667,20.2370666667,32.0870666667,6.88846666667
474.33,5.4846,44.8404666667,7.11693333334,36.1080666667,3.6556,6.2698,20.248,32.0616666667,6.90706666667
474.68,5.47926666667,44.8642666667,7.11459999999,36.1177333333,3.65633333333,6.27106666667,20.2418666667,32.0594666667,6.8902
475.03,5.4458,44.8890666666,7.0892,36.1149333333,3.6216,6.2384,20.2462,32.0354,6.87886666667
475.38,5.46706666667,44.8782666666,7.09086666666,36.1054,3.62806666667,6.24786666667,20.2642,32.0206,6.88
475.73,5.4958,44.918,7.10993333334,36.1177333333,3.6482,6.30033333333,20.2818666666,32.0385333333,6.91006666667
476.08,5.49713333333,44.9537333333,7.0992,36.1423333333,3.63253333333,6.30686666667,20.2748,32.0552,6.9176
476.44,5.48346666667,44.971,7.08233333334,36.1290666667,3.6212,6.28666666667,20.2654666667,32.0478,6.9192
476.79,5.4894,44.9897333333,7.08406666667,36.1462,3.62613333333,6.29646666667,20.2909333333,32.0208666667,6.9416
477.14,5.49853333333,45.077,7.08153333334,36.2268666667,3.62373333333,6.29706666667,20.3096,32.0824666667,6.9524
477.49,5.5114,45.1170666667,7.08626666666,36.2658666667,3.64573333333,6.31013333333,20.3329333333,32.1143333333,6.9582
477.84,5.51346666667,45.1920666667,7.07506666666,36.3007333333,3.64373333334,6.31353333333,20.3434666667,32.1436,6.95493333333
478.19,5.4858,45.1912,7.05233333333,36.2806,3.63313333333,6.30026666666,20.3260666667,32.1684,6.9456
478.54,5.47146666667,45.1701333333,7.02993333334,36.2428,3.60426666667,6.27366666667,20.2968,32.1326,6.93906666667
478.89,5.46446666666,45.1444,7.01253333333,36.2497333333,3.59373333333,6.26013333333,20.268,32.1199333333,6.9214
479.24,5.433,45.1277333333,6.99099999999,36.2326,3.57753333333,6.2544,20.242,32.0992666667,6.90506666667
479.60,5.41353333333,45.097,6.97853333333,36.2241333333,3.5662,6.2238,20.2336,32.0762666667,6.8948
479.95,5.40313333333,45.0686666667,6.97553333333,36.1838666667,3.5582,6.2004,20.2304,32.0468666667,6.88053333333
480.30,5.4276,45.1442,6.99653333333,36.2318,3.57806666667,6.22533333333,20.2671333333,32.0969333333,6.89773333333
480.65,5.44893333333,45.1023333333,7.00840000001,36.1608,3.59993333333,6.25053333333,20.2451333333,32.0694,6.90933333333
481.00,5.45733333334,45.0631333333,7.01040000001,36.1042666667,3.5922,6.2718,20.2374,32.0412,6.90533333333
481.35,5.46573333334,45.1117333333,7.01153333334,36.1106666667,3.581,6.27806666667,20.2527333333,32.0742666667,6.9186
481.70,5.4734,45.1708,7.01966666666,36.1532666667,3.58373333333,6.28646666667,20.2800666667,32.1241333333,6.9242
