wavelength,Back_SicAurf,Belly_SicAurf,Breast_SicAurf,Crissum_SicAurf,Crown_SicAurf,DorTail_SicAurf,Rump_SicAurf,Throat_SicAurf,WingTip_SicAurf
417.94,10.6807777778,15.2492222222,12.5913333333,18.803,9.02933333332,10.7508888889,10.4643555556,11.5002222222,10.0823333333
418.29,10.5586666667,15.0916666667,12.4782222222,18.6742222222,8.9321111111,10.6485555556,10.3499,11.3828888889,9.97822222223
418.65,10.5504444444,15.0858888889,12.4796666667,18.652,8.91766666668,10.651,10.331,11.3906666667,9.99200000002
419.01,10.4853333334,15.0058888889,12.4457777778,18.5973333333,8.87055555554,10.5905555556,10.2928666667,11.3497777778,9.99588888891
419.37,10.3742222222,14.8653333333,12.3191111111,18.4796666667,8.77933333333,10.5064444444,10.1666555556,11.22,9.89322222221
419.73,10.3755555556,14.8302222222,12.3201111111,18.4987777778,8.79522222221,10.5353333333,10.1533222222,11.2333333333,9.91566666668
420.08,10.3888888889,14.779,12.3246666667,18.5058888889,8.81544444443,10.5358888889,10.1806555556,11.2403333333,9.94811111113
420.44,10.3876666666,14.7685555556,12.3111111111,18.4993333333,8.83688888888,10.5362222222,10.1644555556,11.2191111111,9.96444444444
420.80,10.3747777778,14.7775555556,12.3293333333,18.525,8.81911111111,10.5588888889,10.1836333333,11.2077777778,9.98911111112
421.16,10.4125555556,14.787,12.3401111111,18.5351111111,8.85722222222,10.6025555556,10.2170444445,11.2112222222,10.0314444445
421.51,10.405,14.7406666667,12.3158888889,18.5342222222,8.86044444444,10.6036666667,10.1988111111,11.1932222222,10.0481111111
421.87,10.3912222222,14.7015555556,12.3077777778,18.5365555556,8.83888888889,10.5901111111,10.1867777778,11.1488888889,10.0644444444
422.23,10.4328888889,14.7003333333,12.3236666667,18.5633333333,8.86833333333,10.6035555556,10.2240777778,11.1661111111,10.0957777778
422.58,10.4372222222,14.6662222222,12.2873333333,18.5642222222,8.86433333334,10.6206666667,10.2190444445,11.1218888889,10.0852222222
422.94,10.4445555555,14.635,12.2598888889,18.5646666667,8.85488888889,10.6291111111,10.1955111111,11.0947777778,10.0714444444
423.30,10.5107777778,14.6586666667,12.2964444444,18.6245555555,8.89488888889,10.672,10.2325111111,11.1146666667,10.1238888889
423.66,10.5531111111,14.6637777778,12.3262222222,18.6414444444,8.898,10.6904444444,10.2566444445,11.1105555556,10.1382222222
424.01,10.5395555556,14.6327777778,12.2755555555,18.6377777778,8.87344444444,10.7087777778,10.2059777778,11.0532222222,10.1454444444
424.37,10.5531111111,14.5905555556,12.2407777778,18.6337777778,8.85588888889,10.7262222222,10.2148666667,11.0371111111,10.1535555556
424.73,10.5618888889,14.5396666666,12.1901111111,18.6228888889,8.83811111111,10.7153333333,10.1725,11.0041111111,10.1398888889
425.08,10.5576666666,14.4838888889,12.1526666667,18.6204444445,8.81144444445,10.7121111111,10.1238444444,10.964,10.1258888889
425.44,10.621,14.4907777778,12.1633333333,18.6498888889,8.831,10.7373333334,10.1361222222,10.9537777778,10.1257777778
425.80,10.6562222222,14.4541111111,12.1223333333,18.6461111111,8.83233333333,10.7565555556,10.0889222222,10.9353333333,10.1097777778
426.16,10.6925555555,14.4465555556,12.1027777778,18.6731111111,8.82711111111,10.7798888889,10.0511,10.9034444444,10.1058888889
426.51,10.7563333333,14.4545555556,12.1376666667,18.7228888889,8.83577777778,10.7977777778,10.0694333333,10.9042222222,10.1462222222
426.87,10.8086666667,14.4438888889,12.1508888889,18.7832222222,8.887,10.8367777778,10.0950555555,10.9088888889,10.1903333333
427.23,10.8575555556,14.445,12.1794444444,18.8444444444,8.907,10.8903333333,10.1433222222,10.9215555556,10.2392222222
427.58,10.9155555556,14.4625555555,12.1812222222,18.8642222222,8.94233333333,10.9312222222,10.1606888889,10.9276666667,10.2944444445
427.94,10.9376666667,14.4362222222,12.1871111111,18.8468888889,8.94811111111,10.9056666666,10.1744111111,10.9211111111,10.2765555555
428.30,10.9263333334,14.4144444444,12.1781111111,18.8373333333,8.93966666667,10.9088888889,10.1503222222,10.9061111111,10.2932222222
428.65,10.9882222222,14.436,12.2374444444,18.8686666667,8.96622222223,10.9513333333,10.2146333333,10.9678888889,10.3602222222
429.01,11.0597777778,14.4877777778,12.2882222222,18.9703333333,9.02188888888,11.0192222222,10.2728222222,11.0043333333,10.4392222222
429.37,11.1296666666,14.5432222222,12.3188888889,19.0251111111,9.03444444444,11.0814444444,10.3151444444,11.0414444445,10.512
429.72,11.2195555556,14.6063333333,12.4084444444,19.1214444445,9.11755555556,11.1778888889,10.4233222222,11.1173333333,10.5926666667
430.08,11.2784444444,14.6618888889,12.4854444444,19.2138888889,9.17066666668,11.2662222222,10.4981777778,11.1877777778,10.6792222222
430.44,11.2901111111,14.6783333333,12.4987777778,19.2288888889,9.20244444444,11.3054444444,10.5170555555,11.2055555555,10.6847777778
430.79,11.3008888889,14.7018888889,12.5117777778,19.2646666667,9.17566666667,11.3185555556,10.5132222222,11.2265555555,10.6721111111
431.15,11.3041111111,14.7031111111,12.5106666667,19.2772222222,9.17844444446,11.3165555556,10.4876,11.2257777778,10.6767777778
431.50,11.3475555555,14.754,12.558,19.3662222222,9.233,11.3892222222,10.5467444444,11.2708888889,10.7221111111
431.86,11.367,14.764,12.537,19.4314444444,9.229,11.399,10.5436333333,11.266,10.7282222222
432.22,11.4312222222,14.776,12.5682222222,19.4795555556,9.23788888889,11.4193333333,10.571,11.2664444445,10.737
432.57,11.4352222222,14.7641111111,12.5518888889,19.5024444444,9.22266666667,11.437,10.5228777778,11.2178888889,10.6977777778
432.93,11.4524444444,14.746,12.536,19.5068888889,9.20144444446,11.4062222222,10.4868333333,11.1966666667,10.6632222222
433.29,11.4353333333,14.7223333333,12.5256666667,19.5387777778,9.20433333332,11.3933333333,10.4598333334,11.1983333333,10.6455555556
433.64,11.4934444444,14.7704444444,12.5256666667,19.5922222222,9.22600000001,11.4234444444,10.4763111111,11.2336666667,10.6744444444
434.00,11.5051111111,14.7664444444,12.4998888889,19.6211111111,9.20355555555,11.3958888889,10.4522222222,11.1838888889,10.6558888889
434.35,11.5965555555,14.8185555556,12.5437777778,19.7343333333,9.25411111112,11.4586666667,10.4942333333,11.2426666667,10.705
434.71,11.6706666667,14.8531111111,12.5774444444,19.7633333333,9.29322222222,11.5003333333,10.5334555555,11.2704444445,10.7315555555
435.07,11.7063333333,14.8898888889,12.5933333333,19.8038888889,9.3238888889,11.5241111111,10.5587666667,11.2893333333,10.7395555555
435.42,11.7222222222,14.8967777778,12.5821111111,19.8341111111,9.29922222223,11.491,10.5197111111,11.3091111111,10.7203333333
435.78,11.7956666667,14.9791111111,12.6593333333,19.9405555556,9.34733333332,11.5398888889,10.5809666667,11.3523333333,10.759
436.13,11.8051111111,15.0065555556,12.6665555556,20.0025555555,9.34177777779,11.5286666666,10.5679111111,11.3862222222,10.7415555556
436.49,11.8671111111,15.1125555556,12.7694444444,20.1081111111,9.40977777777,11.5855555556,10.6778777778,11.5103333333,10.8112222222
436.84,11.8405555555,15.1678888889,12.7903333334,20.1375555556,9.39177777777,11.5902222222,10.7083444445,11.5668888889,10.8012222222
437.20,11.8436666667,15.2332222222,12.8347777778,20.1456666666,9.411,11.599,10.7182111111,11.5968888889,10.8197777778
437.56,11.7268888889,15.2022222222,12.8036666667,20.1098888889,9.325,11.4954444444,10.6683444444,11.5425555555,10.7465555556
437.91,11.6698888889,15.2096666667,12.7792222222,20.0932222222,9.31033333334,11.4772222222,10.6500444444,11.5571111111,10.7153333333
438.27,11.5857777778,15.221,12.7636666667,20.0448888889,9.26711111111,11.4231111111,10.6178111111,11.5417777778,10.67
438.62,11.5404444445,15.2518888889,12.7376666666,20.0628888889,9.238,11.3933333333,10.5818777778,11.5315555555,10.6598888889
438.98,11.4991111111,15.2708888889,12.7314444444,20.0794444444,9.21922222222,11.3816666667,10.5701111111,11.5583333333,10.6665555556
439.33,11.4724444444,15.285,12.7397777778,20.0748888889,9.2108888889,11.3736666666,10.5752,11.5422222222,10.6557777778
439.69,11.4768888889,15.3323333333,12.7742222222,20.071,9.23400000001,11.4165555556,10.5979888889,11.608,10.6876666667
440.04,11.4986666667,15.3945555555,12.8042222222,20.1284444444,9.28733333335,11.4526666667,10.6429777778,11.647,10.7408888889
440.40,11.4856666667,15.39,12.7664444444,20.1453333333,9.2851111111,11.4227777778,10.6125222222,11.6104444444,10.7328888889
440.75,11.5162222222,15.402,12.8047777778,20.1827777778,9.34244444444,11.4552222222,10.6254111111,11.6184444444,10.7816666667
441.11,11.5224444444,15.3998888889,12.803,20.211,9.34466666666,11.4617777778,10.6244222222,11.6127777778,10.7893333333
441.47,11.5702222222,15.4355555556,12.8435555556,20.2438888889,9.41166666665,11.534,10.6532333333,11.6558888889,10.8247777778
441.82,11.5808888889,15.4251111111,12.8534444444,20.2525555555,9.41411111112,11.5243333334,10.6448444445,11.6588888889,10.8281111111
442.18,11.6236666667,15.4552222222,12.8742222222,20.3342222222,9.43433333335,11.572,10.6707333333,11.6846666667,10.883
442.53,11.6268888889,15.4265555556,12.8685555556,20.336,9.43366666667,11.566,10.6796777778,11.686,10.8976666667
442.89,11.6575555556,15.399,12.8651111111,20.3341111111,9.46077777777,11.5781111111,10.6709111111,11.672,10.8818888889
443.24,11.668,15.3858888889,12.8476666667,20.3578888889,9.47211111112,11.5943333333,10.6474222222,11.6576666667,10.8893333333
443.60,11.6421111111,15.3033333333,12.7862222222,20.3265555555,9.42833333332,11.5245555556,10.6048,11.5713333333,10.8464444444
443.95,11.6012222222,15.2631111111,12.7607777778,20.2797777778,9.39488888888,11.5117777778,10.5684222222,11.5425555555,10.8166666667
444.31,11.5464444445,15.2013333333,12.7424444444,20.2154444444,9.36999999999,11.4927777778,10.5361333333,11.4938888889,10.7995555555
444.66,11.5035555556,15.1865555556,12.7054444444,20.1752222222,9.34566666666,11.471,10.5248333333,11.4497777778,10.7854444444
445.02,11.4693333334,15.133,12.6677777778,20.1272222222,9.29833333333,11.4415555556,10.4958888889,11.41,10.7591111111
445.37,11.4996666666,15.1425555555,12.6601111111,20.1643333333,9.30433333335,11.4544444444,10.5044111111,11.3975555555,10.7921111111
445.72,11.524,15.1648888889,12.6678888889,20.1925555556,9.33111111112,11.4914444445,10.5290555556,11.4098888889,10.8334444445
446.08,11.4744444444,15.0813333333,12.6011111111,20.1175555555,9.28755555556,11.4286666667,10.4809,11.3292222222,10.7883333333
446.43,11.5007777778,15.0873333333,12.6098888889,20.1457777778,9.3108888889,11.4562222222,10.4972,11.3102222222,10.7926666667
446.79,11.5022222222,15.0842222222,12.5933333333,20.1651111111,9.2988888889,11.4611111111,10.4890777778,11.2834444444,10.8021111111
447.14,11.473,15.0268888889,12.5441111111,20.1127777778,9.26022222221,11.4384444445,10.4643555556,11.2184444445,10.774
447.50,11.5163333333,15.0558888889,12.558,20.1746666667,9.30311111111,11.5056666667,10.4813777778,11.2423333333,10.8292222222
447.85,11.6116666667,15.0482222222,12.5745555556,20.2272222222,9.35144444447,11.5748888889,10.5210555556,11.2637777778,10.8868888889
448.21,11.6634444444,15.0346666667,12.5286666666,20.2432222222,9.35144444446,11.5962222222,10.5,11.242,10.9004444445
448.56,11.7482222222,15.0018888889,12.5028888889,20.2792222222,9.36511111111,11.6496666666,10.4961444444,11.233,10.916
448.92,11.8417777778,15.0208888889,12.5142222222,20.3598888889,9.43066666664,11.7326666667,10.5164111111,11.238,10.9743333333
449.27,11.8655555555,14.9577777778,12.4756666667,20.3534444444,9.40077777778,11.7234444444,10.4743,11.1891111111,10.9653333333
449.62,11.9617777778,14.9787777778,12.5067777778,20.4132222222,9.44800000001,11.7932222222,10.5096111111,11.189,11.0151111111
449.98,12.0565555555,14.9781111111,12.5274444445,20.4657777778,9.48944444446,11.851,10.5239333333,11.2118888889,11.0768888889
450.33,12.0794444444,14.9366666667,12.4967777778,20.4557777778,9.48022222223,11.8821111111,10.4770666667,11.1765555556,11.0855555555
450.69,12.15,14.9252222222,12.4897777778,20.5015555556,9.50533333336,11.9512222222,10.5007555556,11.1796666667,11.129
451.04,12.2052222222,14.9397777778,12.4947777778,20.5808888889,9.54599999998,12.0045555556,10.5111111111,11.1967777778,11.1541111111
451.40,12.2497777778,14.9166666667,12.4785555555,20.5973333333,9.55488888889,12.0336666667,10.5053777778,11.1872222222,11.1615555555
451.75,12.2328888889,14.913,12.4742222222,20.6047777778,9.55955555557,12.0424444445,10.4704666667,11.1484444444,11.1661111111
452.10,12.2975555555,14.9502222222,12.5038888889,20.6644444444,9.60066666668,12.1083333333,10.5317,11.1772222222,11.1861111111
452.46,12.3534444444,15.0072222222,12.5323333333,20.7327777778,9.64966666667,12.1417777778,10.5750777778,11.1932222222,11.2363333333
452.81,12.3803333334,15.0297777778,12.5394444444,20.7653333333,9.65444444444,12.1412222222,10.6062444445,11.1988888889,11.2337777778
453.17,12.4238888889,15.0687777778,12.5626666666,20.8055555556,9.67411111111,12.1864444445,10.6406777778,11.2097777778,11.2806666667
453.52,12.3968888889,15.01,12.5105555556,20.7667777778,9.63133333332,12.1586666667,10.5901777778,11.1743333333,11.2421111111
453.87,12.4742222222,15.095,12.5804444444,20.8532222222,9.70111111113,12.2605555556,10.6475555556,11.2057777778,11.287
454.23,12.5702222222,15.1553333333,12.6321111111,20.9418888889,9.75488888891,12.3224444444,10.7320444444,11.2398888889,11.366
454.58,12.5764444444,15.1548888889,12.6271111111,20.9612222222,9.75422222222,12.2935555556,10.6891666667,11.228,11.3664444445
454.93,12.6963333333,15.2533333333,12.6986666667,21.0467777778,9.83688888888,12.3925555556,10.7787444444,11.3107777778,11.4745555556
455.29,12.7481111111,15.2756666667,12.7251111111,21.0771111111,9.85411111109,12.4315555556,10.8134333333,11.3006666667,11.504
455.64,12.7768888889,15.2977777778,12.72,21.1051111111,9.84899999998,12.4525555556,10.8371444445,11.3014444444,11.4994444444
456.00,12.7825555556,15.3097777778,12.7577777778,21.1067777778,9.85433333332,12.457,10.8369888889,11.316,11.5208888889
456.35,12.7271111111,15.2924444444,12.7831111111,21.1125555555,9.82788888888,12.4694444445,10.8234555556,11.3101111111,11.5067777778
456.70,12.6995555556,15.3022222222,12.7993333333,21.1176666667,9.8138888889,12.4661111111,10.8193111111,11.3014444444,11.499
457.06,12.6594444445,15.3241111111,12.8205555555,21.0848888889,9.82977777778,12.4563333333,10.8234,11.3162222222,11.4753333333
457.41,12.6624444444,15.396,12.875,21.1494444444,9.84566666668,12.4846666667,10.8725666667,11.3586666667,11.4946666666
457.76,12.5735555556,15.3732222222,12.8444444445,21.1082222222,9.79377777779,12.4193333333,10.8418555555,11.3411111111,11.4506666667
458.12,12.4737777778,15.3503333333,12.8014444445,21.0621111111,9.74933333336,12.3376666667,10.7813333334,11.3222222222,11.3826666667
458.47,12.4575555556,15.4121111111,12.83,21.0657777778,9.7421111111,12.3485555555,10.8185888889,11.3395555556,11.3938888889
458.82,12.3855555556,15.3838888889,12.8103333333,21.0302222222,9.70299999999,12.293,10.7639888889,11.2891111111,11.3363333333
459.18,12.3415555556,15.3884444444,12.808,21.014,9.67611111111,12.2536666667,10.7282111111,11.2935555555,11.3
459.53,12.324,15.3994444444,12.8205555556,21.026,9.66744444444,12.2351111111,10.7322333333,11.2937777778,11.2886666667
459.88,12.3465555555,15.4447777778,12.8507777778,21.0787777778,9.68711111111,12.2548888889,10.7379777778,11.3133333333,11.2964444444
460.24,12.3728888889,15.4725555556,12.8517777778,21.0904444445,9.68411111112,12.2488888889,10.7482222222,11.3116666667,11.2951111111
460.59,12.4155555555,15.5195555555,12.8695555556,21.1392222222,9.70844444447,12.2815555555,10.7606555555,11.3373333333,11.3286666666
460.94,12.4765555556,15.5542222222,12.8921111111,21.2252222222,9.73533333332,12.3252222222,10.7864111111,11.3553333333,11.3556666667
461.29,12.5128888889,15.5812222222,12.8798888889,21.2551111111,9.72111111112,12.3356666667,10.7660888889,11.3395555556,11.3404444445
461.65,12.6707777778,15.7092222222,12.9783333333,21.3915555556,9.79944444447,12.4311111111,10.8386,11.417,11.421
462.00,12.8112222222,15.8253333333,13.0708888889,21.5258888889,9.87244444447,12.5428888889,10.9223888889,11.4983333333,11.4852222222
462.35,12.9553333333,15.8987777778,13.1554444444,21.6285555556,9.93644444444,12.6262222222,10.9890888889,11.5767777778,11.5286666667
462.71,13.0856666667,15.9805555555,13.2382222222,21.7676666667,9.98455555553,12.7027777778,11.0623666667,11.6522222222,11.6032222222
463.06,13.2087777778,16.1052222222,13.327,21.9003333333,10.0625555556,12.8003333333,11.1452888889,11.7345555555,11.6781111111
463.41,13.3292222222,16.2198888889,13.3857777778,22.0123333334,10.1098888889,12.8501111111,11.1761,11.7916666667,11.7297777778
463.76,13.4378888889,16.3325555556,13.4628888889,22.1463333333,10.1707777778,12.9348888889,11.2650888889,11.8891111111,11.8074444444
464.12,13.5921111111,16.5211111111,13.5935555556,22.3445555555,10.2902222222,13.0487777778,11.3786,12.0515555556,11.899
464.47,13.6797777778,16.6148888889,13.6866666667,22.4677777778,10.3461111111,13.1005555556,11.4474,12.1231111111,11.9223333333
464.82,13.768,16.7347777778,13.7741111111,22.5391111111,10.3954444445,13.1627777778,11.5206888889,12.2245555556,11.9936666667
465.17,13.8575555556,16.8536666667,13.8625555556,22.6552222222,10.4768888889,13.2301111111,11.5868777778,12.3114444444,12.0673333334
465.53,13.8694444445,16.9093333334,13.8956666666,22.7126666667,10.485,13.2548888889,11.6193111111,12.3485555556,12.088
465.88,13.9095555556,17.0074444444,13.9612222222,22.7735555556,10.5414444444,13.3133333333,11.6433444444,12.3982222222,12.1568888889
466.23,13.8978888889,17.0707777778,13.9861111111,22.8581111111,10.5373333333,13.3273333333,11.6417888889,12.4212222222,12.1702222222
466.58,13.9268888889,17.2007777778,14.0667777778,22.9305555556,10.5855555556,13.3781111111,11.7099444444,12.5111111111,12.192
466.94,13.9564444445,17.2797777778,14.1245555555,23.0178888889,10.6227777778,13.3958888889,11.7450555555,12.551,12.1992222222
467.29,14.0243333334,17.3918888889,14.237,23.131,10.7047777778,13.4933333333,11.8535111111,12.6575555555,12.2705555556
