wavelength,Back_AniNotf,Belly_AniNotf,Breast_AniNotf,Crissum_AniNotf,Crown_AniNotf,DorTail_AniNotf,Patch10_AniNotf,Patch11_AniNotf,Patch12_AniNotf,Rump_AniNotf,Throat_AniNotf,WingTip_AniNotf
601.54,18.3156666667,43.0176666667,47.0184166666,43.44625,32.7974166667,5.71366666667,10.7131666667,13.588,3.70216666667,21.207,4.61433333334,6.84433333334
601.88,18.2708333333,43.025,47.0705,43.5259166667,32.75425,5.6795,10.6086666666,13.5525,3.62316666667,21.1765,4.52466666667,6.79766666667
602.21,18.2926666667,43.1011666667,47.11575,43.6338333333,32.735375,5.68516666667,10.5793333333,13.584,3.6275,21.1753333334,4.53933333333,6.84666666666
602.55,18.455,43.2545,47.3094166666,43.83625,32.8270416666,5.781,10.735,13.7183333333,3.7165,21.2961666666,4.6295,6.9595
602.88,18.5126666667,43.4365,47.49625,44.0759166667,32.86375,5.819,10.7843333334,13.7461666667,3.73516666667,21.3683333334,4.614,6.974
603.22,18.5685,43.583,47.6300833334,44.20825,32.9202083333,5.83166666667,10.7683333333,13.73,3.74233333333,21.4325,4.585,6.94933333333
603.56,18.5745,43.6925,47.7293333333,44.3301666667,32.9959583334,5.88716666666,10.7645,13.8101666667,3.7755,21.4708333333,4.642,7.01983333333
603.89,18.687,43.7968333333,47.9050833333,44.386,33.0465833334,5.96666666667,10.8231666666,13.925,3.89366666667,21.5588333334,4.75516666667,7.13166666666
604.23,18.6996666666,43.879,48.0288333334,44.4855,33.0022916667,5.989,10.8455,13.8708333333,3.87233333333,21.5525,4.7695,7.18983333333
604.56,18.7023333333,44.0018333333,48.1669166667,44.559,33.02425,5.97633333333,10.8248333333,13.9423333333,3.89783333333,21.6226666667,4.80016666666,7.2515
604.90,18.7146666667,44.14,48.2675,44.683,33.0694583333,6.0295,10.8483333334,14.0061666666,3.9385,21.635,4.81433333333,7.26733333333
605.23,18.7466666667,44.1586666666,48.3156666667,44.7148333334,33.0829583333,6.0525,10.8346666666,14.0075,3.96283333334,21.7001666666,4.79116666667,7.34366666667
605.57,18.8313333333,44.2746666667,48.3811666667,44.8051666666,33.151125,6.16716666667,10.9443333334,14.0718333333,4.1045,21.8021666667,4.88516666667,7.4055
605.90,18.8311666666,44.2623333333,48.4239166667,44.77675,33.0755,6.1685,10.9681666666,14.0545,4.11916666666,21.7856666667,4.9085,7.38783333334
606.24,18.8196666667,44.2858333333,48.4486666666,44.8155833334,33.0082916667,6.141,10.8691666666,13.9901666667,4.09466666666,21.7708333334,4.88533333333,7.35066666667
606.58,18.8243333334,44.3063333333,48.4946666666,44.7636666666,33.0261666667,6.0955,10.805,13.964,4.083,21.7718333333,4.8945,7.35116666666
606.91,18.7325,44.1751666667,48.3745,44.6218333333,32.9015833334,6.016,10.733,13.8983333333,3.967,21.6855,4.8555,7.332
607.25,18.7163333333,44.1601666667,48.402,44.5953333333,32.8827083333,5.98216666666,10.7016666666,13.8858333333,3.94733333333,21.6823333333,4.81216666667,7.3235
607.58,18.5928333333,44.1095,48.37175,44.57425,32.807375,5.941,10.6286666667,13.8178333334,3.893,21.6311666667,4.80833333333,7.29216666666
607.92,18.4948333333,43.9626666667,48.2324166666,44.4108333333,32.712375,5.859,10.5083333334,13.75,3.83933333333,21.5188333334,4.72983333333,7.24366666667
608.25,18.334,43.8098333333,47.9920833333,44.2400833334,32.635625,5.90833333333,10.5008333334,13.6426666666,3.858,21.4376666667,4.69216666666,7.26516666666
608.59,18.3038333333,43.7483333333,47.94525,44.1269166667,32.63925,5.9135,10.4978333334,13.5866666667,3.92033333333,21.4875,4.7755,7.37316666666
608.92,18.1808333334,43.5358333333,47.69525,43.8844166666,32.4752083333,5.856,10.4106666667,13.4573333334,3.91416666666,21.3818333334,4.82416666667,7.3815
609.26,17.9733333333,43.2776666666,47.4476666666,43.63025,32.2883333333,5.7245,10.2485,13.29,3.79983333333,21.2206666666,4.75983333334,7.34666666667
609.59,17.8635,43.1556666667,47.2203333333,43.4853333333,32.2694166667,5.74833333333,10.1683333333,13.249,3.84416666667,21.1955,4.77916666666,7.42033333333
609.93,17.6556666666,42.914,46.9151666666,43.1561666666,32.1161666667,5.63033333333,10.0493333333,13.0711666667,3.7375,21.0576666667,4.74266666667,7.392
610.26,17.46,42.6675,46.5501666667,42.8565,31.8423333333,5.61166666667,9.96799999999,12.9451666667,3.72666666667,20.9081666667,4.74533333333,7.39633333333
610.60,17.4031666667,42.61,46.4280833334,42.7595833334,31.8247083333,5.63066666667,9.91449999999,12.894,3.82516666667,20.9003333333,4.81216666667,7.46066666667
610.93,17.2955,42.4883333333,46.2729166666,42.5913333334,31.7420416667,5.63033333333,9.83716666669,12.7831666667,3.8595,20.8556666667,4.823,7.46666666667
611.27,17.2741666667,42.3578333334,46.1088333333,42.4553333333,31.66925,5.64083333333,9.78750000002,12.7098333333,3.90783333333,20.823,4.8085,7.52366666667
611.60,17.2096666667,42.3476666666,46.0116666667,42.4115,31.6625833333,5.665,9.7855,12.7615,3.95216666667,20.8781666667,4.879,7.55966666667
611.93,17.2698333333,42.406,46.0960833334,42.48275,31.6725416666,5.6335,9.67099999998,12.7408333334,3.92933333333,20.8613333333,4.90733333333,7.532
612.27,17.132,42.3866666667,46.0413333333,42.3956666667,31.5229583334,5.51133333334,9.58150000001,12.643,3.77066666666,20.7276666667,4.81633333334,7.41183333333
612.60,17.1581666666,42.5705,46.2683333334,42.5500833334,31.6032916667,5.48383333333,9.59483333335,12.7206666667,3.72583333333,20.726,4.81516666667,7.37316666666
612.94,17.2081666667,42.7745,46.4263333334,42.714,31.713875,5.55216666667,9.662,12.8191666667,3.76583333334,20.836,4.90916666667,7.447
613.27,17.3305,43.0555,46.6981666666,42.9864166667,31.800875,5.539,9.64466666665,12.8398333334,3.72783333333,20.8676666667,4.89433333334,7.43683333334
613.61,17.4113333333,43.3313333333,46.963,43.2400833334,31.9450416666,5.644,9.68666666668,12.9326666667,3.81333333333,20.9983333333,4.9075,7.4655
613.94,17.545,43.6341666667,47.3551666666,43.6093333334,32.2045833333,5.603,9.66633333334,12.9956666666,3.73333333334,21.0886666666,4.867,7.453
614.28,17.5798333334,43.7518333333,47.5789166667,43.7721666667,32.1879166666,5.586,9.63266666669,13.0023333333,3.64516666667,21.0868333334,4.7785,7.34733333333
614.61,17.7018333333,43.9591666667,47.83025,44.0724166666,32.2753333333,5.59616666666,9.6785,13.0845,3.62766666667,21.1701666666,4.85583333334,7.37633333333
614.94,17.6186666667,44.1713333333,47.9895833333,44.2730833334,32.322375,5.52366666667,9.67833333331,13.029,3.51533333333,21.0861666667,4.789,7.263
615.28,17.6686666667,44.3338333334,48.18725,44.3650833334,32.40825,5.517,9.60716666668,12.9906666667,3.47333333333,21.1015,4.7275,7.254
615.61,17.7825,44.5283333333,48.4480833333,44.6254166666,32.5281666666,5.57216666666,9.75083333333,13.1095,3.4905,21.2291666667,4.80733333334,7.3915
615.95,17.9455,44.7618333333,48.7315833334,44.8973333334,32.7066666667,5.64583333334,9.78183333334,13.2235,3.48566666667,21.3558333333,4.81183333333,7.4165
616.28,18.1346666666,44.9853333333,48.9518333334,45.1799166667,32.846125,5.77733333333,9.84499999998,13.2773333334,3.60533333333,21.534,4.896,7.494
616.61,18.2091666667,45.189,49.30425,45.3225833333,32.9405,5.82816666667,9.8485,13.2935,3.65016666667,21.6021666666,4.89133333333,7.4365
616.95,18.17,45.1671666667,49.3400833334,45.2655,32.8614166667,5.84316666667,9.86049999998,13.306,3.64916666666,21.5955,4.85866666667,7.41966666666
617.28,18.2705,45.362,49.5878333334,45.497,32.945875,5.84716666667,9.89183333334,13.3826666666,3.696,21.5588333334,4.885,7.43783333333
617.62,18.3218333333,45.4405,49.6930833334,45.5738333334,32.976625,5.92666666666,9.95266666669,13.4566666667,3.8185,21.5936666667,4.96116666667,7.54716666667
617.95,18.4133333333,45.6631666666,49.8844166666,45.78575,33.1577916666,6.02366666667,10.0565,13.6305,3.90266666667,21.7051666667,5.1215,7.683
618.28,18.3181666667,45.7575,49.9123333334,45.7975833333,33.147,6.0305,10.0186666667,13.5573333333,3.8705,21.6015,5.03533333334,7.62166666666
618.62,18.4098333333,45.9088333334,50.18225,45.8635833334,33.1865416667,6.05733333333,10.0576666667,13.6018333333,3.90966666667,21.6848333333,5.06283333333,7.66966666667
618.95,18.4743333333,46.1036666666,50.46975,46.0851666666,33.2565416667,6.13783333333,10.1941666667,13.6808333334,4.00133333334,21.7441666666,5.12233333333,7.77383333334
619.28,18.4336666667,46.2765,50.5515,46.1000833333,33.2559583334,6.15033333334,10.185,13.7158333333,4.0275,21.739,5.08666666666,7.71783333333
619.62,18.364,46.3045,50.5836666667,46.1875,33.2223333334,6.161,10.192,13.6755,4.08166666666,21.6863333333,5.08933333334,7.69166666667
619.95,18.1915,46.2345,50.4825833334,46.09325,33.0715416666,6.0585,10.1011666667,13.5923333333,3.92133333334,21.5195,4.97233333333,7.56733333333
620.28,18.1996666667,46.294,50.4859166666,46.2264166667,33.0668333333,6.061,10.0733333333,13.5906666666,3.9245,21.482,4.94016666667,7.60416666666
620.62,18.2381666667,46.4215,50.63025,46.32925,33.1484583333,6.00483333334,10.1248333334,13.6075,3.87983333334,21.5306666666,4.982,7.6075
620.95,18.2048333333,46.4176666667,50.6831666666,46.30875,33.14125,5.995,10.1415,13.6603333333,3.84433333333,21.5783333334,4.9855,7.64283333334
621.28,18.2406666667,46.4811666667,50.8348333334,46.29725,33.168,5.955,10.0903333333,13.5588333333,3.79133333334,21.5868333334,4.90983333334,7.5425
621.62,18.2283333334,46.5136666666,50.7800833333,46.2560833334,33.1227083334,5.94983333334,10.069,13.4746666667,3.81016666667,21.5205,4.86266666666,7.50816666667
621.95,18.2603333333,46.5141666666,50.7405,46.2998333334,33.0811666667,5.94766666667,10.0941666667,13.5023333333,3.84016666667,21.5233333334,4.8835,7.5875
622.28,18.3635,46.594,50.70275,46.3306666667,33.1045833333,6.03616666667,10.1195,13.5551666666,3.958,21.532,4.913,7.64333333333
622.62,18.3795,46.639,50.6394166666,46.4126666666,33.1882916667,6.011,10.0601666667,13.5831666666,3.95,21.5933333333,4.95366666667,7.62166666666
622.95,18.4218333333,46.5376666667,50.7258333333,46.406,33.179375,6.04633333333,10.1028333334,13.589,4.05933333334,21.6671666667,5.03783333333,7.65916666667
623.28,18.5591666667,46.6485,50.8204166667,46.4599166667,33.2792916667,6.14266666667,10.1736666666,13.6546666666,4.15466666667,21.8065,5.134,7.75216666667
623.62,18.576,46.7783333333,50.8733333333,46.4718333333,33.321,6.15733333333,10.1831666667,13.6791666667,4.17533333334,21.8331666667,5.10733333334,7.80766666667
623.95,18.7146666667,46.9076666667,51.018,46.60875,33.4241666666,6.157,10.275,13.8365,4.14,21.9331666666,5.13766666667,7.8375
624.28,18.7551666667,46.9066666667,51.0565,46.6133333333,33.4285416666,6.2975,10.3303333334,13.9576666667,4.27783333333,21.9823333333,5.179,7.90233333333
624.62,18.828,46.8593333333,51.0001666667,46.6023333334,33.446875,6.3365,10.3666666667,13.9395,4.33783333334,22.0221666667,5.1905,7.84416666667
624.95,18.9186666666,47.0723333333,51.0173333333,46.80575,33.53325,6.44933333333,10.5073333333,14.152,4.44433333333,22.1435,5.29566666667,7.93466666667
625.28,19.0646666667,47.2036666667,51.1361666666,46.9721666666,33.6382916667,6.55866666667,10.6121666667,14.292,4.5725,22.277,5.346,7.97033333333
625.61,19.2461666667,47.4125,51.3546666667,47.16025,33.80425,6.693,10.7455,14.5003333333,4.70466666667,22.4153333333,5.451,8.05566666667
625.95,19.1565,47.4368333333,51.3521666666,47.2315833334,33.8091666667,6.58016666666,10.6885,14.4263333333,4.571,22.3611666666,5.3585,7.97166666667
626.28,19.2286666666,47.4765,51.4869166667,47.1696666667,33.7701666667,6.58166666667,10.6885,14.3695,4.54533333333,22.2911666666,5.30566666667,7.94733333334
626.61,19.2485,47.5815,51.5124166666,47.2436666667,33.8385,6.56,10.7035,14.3841666666,4.508,22.249,5.23083333333,7.93733333334
626.94,19.2143333333,47.5205,51.444,47.1870833334,33.7816666666,6.49716666667,10.6321666667,14.3461666667,4.484,22.1426666667,5.203,7.8885
627.28,19.2741666667,47.5281666667,51.5304166666,47.2910833334,33.8767916666,6.57016666667,10.7211666667,14.4378333333,4.582,22.213,5.32716666667,7.92383333334
627.61,19.2623333333,47.5385,51.5575,47.2588333333,33.848,6.57483333334,10.7066666667,14.367,4.6325,22.1728333333,5.27616666666,7.94483333333
627.94,19.2176666667,47.6418333333,51.593,47.2759166667,33.8445416667,6.48416666666,10.6243333334,14.205,4.5475,22.1315,5.20683333333,7.8805
628.27,19.2698333334,47.855,51.779,47.407,33.9609583333,6.52533333333,10.6621666667,14.2626666667,4.59033333333,22.175,5.26766666666,7.96133333334
628.61,19.1466666667,47.75,51.7188333334,47.28075,33.8292083333,6.427,10.5698333333,14.129,4.481,22.0873333333,5.17716666667,7.89783333333
628.94,19.0196666667,47.6828333334,51.6829166667,47.1663333333,33.7739583333,6.3945,10.5123333333,13.9958333333,4.3725,21.9656666667,5.11683333334,7.88266666667
629.27,18.9706666666,47.6468333334,51.6579166667,47.0026666667,33.737125,6.34233333334,10.4545,13.8605,4.30933333334,21.9026666666,5.07616666667,7.84133333334
629.60,19.1025,47.7041666666,51.8458333334,47.0798333334,33.8317083334,6.45183333333,10.4973333333,13.9355,4.4095,22.0616666666,5.1865,7.87816666666
629.94,19.0601666667,47.6995,51.7895833334,47.182,33.8081666666,6.50933333334,10.5238333333,13.9521666667,4.467,22.0801666667,5.24766666667,7.8965
630.27,19.0651666667,47.7033333334,51.678,47.1496666666,33.7886666667,6.52016666667,10.5285,13.9456666667,4.4745,22.0785,5.30266666667,7.91366666666
630.60,18.9811666667,47.7933333334,51.7603333334,47.2014166666,33.7639583334,6.53783333333,10.5706666667,13.9311666667,4.45933333333,22.0543333334,5.23583333334,7.92833333333
630.93,18.925,47.8076666667,51.7689166667,47.171,33.7235,6.49633333334,10.5325,13.8428333333,4.3865,21.9823333333,5.09583333334,7.93
631.26,18.9316666667,47.869,51.69125,47.1393333334,33.783375,6.56,10.5803333333,13.8375,4.44116666667,22.0716666666,5.198,7.93666666667
631.60,18.976,47.8851666666,51.64725,47.2355833334,33.89475,6.62683333333,10.6985,13.928,4.52716666667,22.1276666667,5.2665,7.97516666667
631.93,18.9275,47.8153333333,51.5296666667,47.222,33.8488333334,6.61183333334,10.681,13.862,4.48966666667,22.072,5.24083333333,7.88666666666
632.26,18.9948333334,47.8631666667,51.59625,47.2965833334,33.877625,6.66916666667,10.6996666666,13.912,4.517,22.0753333333,5.27416666666,7.844
632.59,19.0891666667,48.1018333334,51.7571666667,47.4731666667,34.0084583333,6.63916666666,10.7511666667,14.0418333333,4.5555,22.1895,5.26366666667,7.85633333333
632.92,19.0688333333,48.0831666667,51.7973333333,47.5303333334,34.0169583334,6.63383333333,10.7523333333,14.0868333334,4.52733333334,22.2778333333,5.27616666666,7.88333333333
633.26,18.9728333333,48.0843333334,51.6719166667,47.46175,34.0077916667,6.62866666667,10.6846666666,14.1346666667,4.52833333334,22.2385,5.23316666667,7.881
633.59,19.0936666667,48.234,51.8503333333,47.58,34.1316666667,6.60233333333,10.7943333334,14.2425,4.54,22.344,5.25766666667,7.95166666666
633.92,19.1753333334,48.3671666667,52.01075,47.70325,34.1992916667,6.6685,10.8481666667,14.34,4.5955,22.41,5.30766666666,8.0505
634.25,19.2116666667,48.4025,52.016,47.6835,34.2607916667,6.61066666666,10.7886666667,14.3056666667,4.53183333333,22.4283333333,5.24183333334,8.00133333334
634.58,19.2786666667,48.6113333334,52.174,47.78775,34.3489166666,6.58816666666,10.7525,14.3446666667,4.57316666667,22.5128333333,5.26133333334,7.95216666666
634.91,19.1605,48.534,52.162,47.6855833333,34.2285833334,6.477,10.64,14.2955,4.4395,22.3145,5.15683333334,7.84816666666
635.25,19.0993333333,48.5695,52.3546666667,47.639,34.1930833333,6.35816666666,10.5613333333,14.2511666667,4.3065,22.1996666666,5.03733333333,7.78366666667
635.58,19.1366666667,48.7126666667,52.4896666667,47.6810833334,34.2032083333,6.35233333334,10.5445,14.2968333334,4.349,22.2175,5.02516666667,7.8225
635.91,19.0755,48.6581666667,52.421,47.5365833334,34.2292916667,6.214,10.4768333333,14.1568333334,4.29533333333,22.0945,4.93633333333,7.74216666667
636.24,18.9311666667,48.6588333333,52.44875,47.4215,34.154875,6.09516666666,10.3628333334,14.0368333333,4.20766666667,22.0063333333,4.87633333333,7.66433333333
636.57,18.91,48.7576666666,52.4251666667,47.4800833333,34.1531666667,5.99783333333,10.2885,13.9253333333,4.14283333333,21.8873333333,4.769,7.57866666666
636.90,18.8973333333,48.8118333334,52.5246666666,47.47125,34.086,5.86816666667,10.2841666667,13.7993333333,3.9945,21.7241666666,4.68133333334,7.51166666667
637.23,18.7975,48.815,52.3983333333,47.3850833333,34.0397916667,5.79583333333,10.1571666667,13.6555,3.942,21.6696666666,4.54866666666,7.41233333333
637.56,18.5581666666,48.7093333334,52.3253333334,47.2929166667,33.851625,5.5435,9.94450000002,13.4008333334,3.692,21.5413333333,4.32616666666,7.17466666667
637.90,18.6235,48.809,52.39125,47.3438333333,33.857375,5.55616666667,10.0223333333,13.4285,3.69483333333,21.616,4.46783333333,7.2635
638.23,18.6021666666,48.7655,52.29775,47.2530833333,33.8063333333,5.55266666666,10.0568333333,13.4056666667,3.633,21.5233333333,4.54,7.336
638.56,18.7066666667,48.7781666666,52.2905,47.30675,33.8474166666,5.62016666667,10.1251666666,13.4393333333,3.70516666667,21.7111666667,4.65883333334,7.48066666666
638.89,18.6976666667,48.794,52.13075,47.3438333334,33.826,5.63066666667,10.0681666667,13.4463333333,3.71683333333,21.7773333334,4.71916666667,7.515
639.22,18.6235,48.833,52.1619166667,47.3234166667,33.7825833333,5.5505,9.95833333335,13.4071666666,3.58083333333,21.7526666667,4.61216666666,7.46283333333
639.55,18.7151666666,49.0538333333,52.4283333333,47.6225833334,33.8236666666,5.63066666667,10.0708333334,13.495,3.637,21.981,4.7435,7.63416666667
639.88,18.9241666667,49.0273333334,52.4724166666,47.8224166666,33.84625,5.7695,10.214,13.6326666667,3.71566666666,22.1011666667,4.96433333334,7.80216666667
640.21,18.8063333334,49.041,52.4869166667,47.7944166667,33.7934583334,5.64566666667,10.118,13.5795,3.5715,22.0345,4.816,7.74883333333
640.54,18.8398333334,48.9951666667,52.48775,47.7589166667,33.798875,5.81133333333,10.1555,13.6616666666,3.66166666666,22.1148333333,4.89233333334,7.84066666667
640.87,18.8821666667,49.016,52.4751666666,47.6873333333,33.7615833333,5.8345,10.2145,13.661,3.71916666667,22.1443333333,5.00316666667,7.88133333333
641.20,19.0776666666,49.2511666666,52.6218333333,47.83075,33.8732083333,5.94916666667,10.268,13.8258333333,3.90066666666,22.3128333333,5.10133333333,8.04333333333
641.53,19.0653333334,49.3373333334,52.6631666666,47.8995833334,33.9174583333,5.91866666667,10.2695,13.8435,3.9405,22.3713333334,5.0255,8.00466666667
641.87,19.0071666667,49.3455,52.6508333334,47.9138333333,33.8480416667,5.78116666667,10.085,13.6918333334,3.83166666666,22.3991666667,4.8125,7.848
642.20,18.9251666667,49.4348333333,52.7174166666,48.0169166667,33.7202916666,5.62916666667,9.92966666669,13.556,3.72283333333,22.2653333334,4.58266666667,7.64033333334
642.53,19.0383333333,49.564,52.8406666667,48.0786666667,33.6939583333,5.6115,9.90266666669,13.5015,3.758,22.2925,4.51833333334,7.62983333334
642.86,19.0663333333,49.6116666667,52.8488333334,48.0779166666,33.7143333333,5.64616666666,9.91616666669,13.443,3.7675,22.2546666666,4.5275,7.69516666667
643.19,19.0501666667,49.6223333333,52.7613333333,47.9889166666,33.7247083333,5.669,9.812,13.4588333334,3.7905,22.1583333334,4.4815,7.68333333333
643.52,19.0423333333,49.6191666667,52.62675,47.8713333333,33.7217083333,5.6635,9.84983333333,13.41,3.82183333333,22.2403333334,4.47066666667,7.6605
