wavelength,Back_LanVerf,Belly_LanVerf,Breast_LanVerf,Crissum_LanVerf,Crown_LanVerf,DorTail_LanVerf,Patch10_LanVerf,Patch11_LanVerf,Rump_LanVerf,Throat_LanVerf,WingTip_LanVerf
451.40,2.80633333333,3.80225,3.15041666666,3.22675,2.574,5.99383333334,5.12491666667,2.08804166667,3.27758333333,5.56566666667,7.63441666667
451.75,2.80925,3.79008333333,3.13941666667,3.21741666667,2.56366666667,5.99683333334,5.13591666667,2.07975,3.26933333333,5.56916666667,7.63925
452.10,2.79391666667,3.75908333333,3.1155,3.19283333333,2.54475,5.99166666667,5.12858333334,2.06129166667,3.25158333333,5.57275,7.64583333333
452.46,2.81358333333,3.76191666667,3.13108333333,3.20533333334,2.55775,6.00966666666,5.15658333333,2.080375,3.25091666667,5.56516666667,7.6515
452.81,2.86033333334,3.78758333334,3.16783333333,3.24383333334,2.60291666667,6.06583333333,5.20416666667,2.12179166667,3.28533333333,5.60908333333,7.713
453.17,2.88366666667,3.80316666667,3.19,3.27466666667,2.63516666667,6.08166666667,5.23025,2.14808333333,3.3145,5.62816666666,7.74225
453.52,2.92025,3.84716666666,3.21691666667,3.31083333333,2.67758333333,6.12375,5.26516666667,2.18520833333,3.354,5.667,7.79366666667
453.87,2.91741666667,3.843,3.22166666667,3.31025,2.68608333333,6.12991666667,5.26858333333,2.19266666667,3.35416666666,5.67616666666,7.79733333334
454.23,2.92408333333,3.84575,3.23158333333,3.31775,2.69216666667,6.15033333334,5.27883333333,2.208375,3.35308333333,5.69208333333,7.81975
454.58,2.93008333333,3.84433333333,3.23258333333,3.32691666667,2.69216666667,6.15633333334,5.29,2.216,3.36991666667,5.70683333334,7.821
454.93,2.93625,3.85016666667,3.23991666667,3.34075,2.70775,6.17008333333,5.30016666666,2.22295833334,3.37208333333,5.7135,7.84341666667
455.29,2.941,3.86283333333,3.24641666667,3.35258333333,2.71483333333,6.17775,5.30816666667,2.22195833333,3.37316666667,5.71633333334,7.85591666667
455.64,2.93091666666,3.84925,3.23983333333,3.336,2.7015,6.17941666667,5.29166666666,2.21804166667,3.36141666667,5.70125,7.84766666667
456.00,2.92616666666,3.84758333333,3.24125,3.3375,2.69275,6.17325,5.29666666667,2.20770833333,3.35416666666,5.69441666667,7.83733333333
456.35,2.91675,3.84675,3.23566666667,3.32858333333,2.68716666667,6.18075,5.29183333334,2.19708333333,3.35141666667,5.706,7.83708333333
456.70,2.89341666667,3.84241666667,3.22283333333,3.31858333333,2.66308333333,6.15625,5.277,2.17695833333,3.34366666667,5.69491666666,7.81775
457.06,2.90141666667,3.85925,3.23025,3.33308333333,2.66625,6.17625,5.28858333333,2.1815,3.35833333333,5.71933333333,7.83808333333
457.41,2.89808333333,3.865,3.23966666667,3.33791666667,2.65666666667,6.18125,5.2955,2.17666666667,3.35758333333,5.73575,7.83175
457.76,2.91525,3.89258333333,3.26233333333,3.36441666666,2.67716666667,6.19658333333,5.32475,2.19225,3.36975,5.76316666666,7.85433333333
458.12,2.91125,3.90875,3.26241666667,3.37483333334,2.67866666667,6.19966666667,5.32558333333,2.19283333333,3.37516666667,5.768,7.86083333333
458.47,2.91916666666,3.93816666667,3.27616666667,3.388,2.68216666666,6.21825,5.3385,2.19145833333,3.37683333333,5.77558333333,7.877
458.82,2.91591666666,3.95408333333,3.28525,3.393,2.67883333333,6.21816666666,5.33791666667,2.184125,3.38866666667,5.77891666667,7.87075
459.18,2.91775,3.97133333334,3.295,3.39891666667,2.67858333333,6.21758333333,5.34691666667,2.19466666667,3.39691666667,5.78375,7.86916666667
459.53,2.92041666667,3.98658333333,3.29833333334,3.4125,2.68308333333,6.21508333333,5.34941666667,2.19033333333,3.4065,5.7915,7.87183333333
459.88,2.92525,4.01425,3.30566666667,3.41291666667,2.68158333333,6.21766666667,5.34791666667,2.19341666667,3.41583333333,5.79291666667,7.87191666667
460.24,2.9215,4.03016666667,3.31441666667,3.42283333334,2.67825,6.20641666667,5.34658333333,2.18833333333,3.42425,5.8035,7.88016666666
460.59,2.92733333333,4.04725,3.32508333333,3.43125,2.68058333333,6.20941666667,5.35791666666,2.19533333333,3.4235,5.80741666667,7.879
460.94,2.93141666667,4.07241666667,3.3405,3.44183333333,2.68491666667,6.21091666667,5.36683333333,2.19908333333,3.43141666667,5.818,7.8805
461.29,2.93383333333,4.09633333334,3.34808333333,3.44975,2.68908333333,6.21375,5.36991666667,2.20858333333,3.43233333333,5.83466666667,7.88441666667
461.65,2.932,4.12716666666,3.35158333333,3.4545,2.68125,6.2135,5.37141666667,2.19783333333,3.44066666667,5.83941666667,7.87925
462.00,2.94033333333,4.15766666667,3.36691666667,3.46383333334,2.6805,6.20941666667,5.3775,2.188125,3.45041666667,5.85266666667,7.88316666666
462.35,2.93008333333,4.16958333333,3.366,3.46641666667,2.67325,6.19041666667,5.3725,2.173,3.44941666666,5.85775,7.87875
462.71,2.959,4.22908333333,3.39908333333,3.50516666667,2.69391666667,6.20816666667,5.40566666667,2.19620833333,3.47491666667,5.90441666667,7.91416666667
463.06,2.97175,4.26658333333,3.41875,3.52475,2.7035,6.223,5.4195,2.19516666667,3.48541666666,5.93241666667,7.93875
463.41,3.00133333333,4.31566666667,3.45808333333,3.55958333333,2.722,6.24083333333,5.45025,2.217875,3.50783333334,5.97733333333,7.97725
463.76,3.02658333334,4.36375,3.50133333333,3.60733333333,2.75591666667,6.26591666667,5.48708333333,2.23508333333,3.53041666666,6.03241666667,8.01066666666
464.12,3.03525,4.39508333333,3.50908333333,3.61966666667,2.7525,6.2765,5.5045,2.24775,3.52808333334,6.0515,8.01225
464.47,3.0215,4.42791666667,3.50658333334,3.6315,2.73916666667,6.26316666667,5.49466666667,2.22629166666,3.5265,6.07283333333,8.01116666667
464.82,3.00925,4.44658333333,3.50466666667,3.62858333333,2.71175,6.24241666667,5.48441666667,2.21608333333,3.51175,6.08516666666,8.00566666667
465.17,2.997,4.47866666667,3.5115,3.65208333333,2.70433333333,6.23716666667,5.48508333333,2.20366666667,3.51425,6.0905,8.0045
465.53,2.99341666667,4.50516666667,3.5215,3.66808333333,2.70441666667,6.22816666667,5.47441666667,2.204375,3.51166666667,6.11141666666,8.00383333333
465.88,3.02541666667,4.563,3.55625,3.71125,2.72733333333,6.26275,5.50383333333,2.23345833334,3.53716666667,6.163,8.01658333333
466.23,3.04416666667,4.6095,3.59075,3.74158333333,2.7445,6.27483333333,5.51791666667,2.25875,3.5605,6.20466666667,8.02633333333
466.58,3.02391666667,4.633,3.59566666667,3.75358333333,2.73841666667,6.26783333334,5.51183333333,2.25016666667,3.55075,6.21258333334,8.00958333333
466.94,3.03875,4.68508333334,3.6165,3.77558333333,2.75733333333,6.28483333334,5.52258333333,2.25954166667,3.55816666667,6.24741666666,8.02283333333
467.29,3.03925,4.73191666666,3.63416666667,3.79791666666,2.76883333333,6.28191666666,5.53741666667,2.259,3.56216666667,6.266,8.01941666667
467.64,3.05758333333,4.78866666666,3.66241666666,3.83266666667,2.78933333333,6.29883333333,5.55416666667,2.27995833333,3.58691666667,6.29983333334,8.0345
467.99,3.08558333333,4.87216666666,3.70875,3.8915,2.831,6.33308333333,5.593,2.31004166667,3.62833333333,6.3575,8.07966666667
468.35,3.12425,4.9335,3.754,3.92941666667,2.86383333334,6.36733333333,5.62516666667,2.34683333333,3.65933333333,6.39983333333,8.10991666667
468.70,3.14783333333,4.99433333333,3.79275,3.96958333333,2.89708333333,6.39625,5.65541666667,2.368625,3.67991666667,6.44583333333,8.12158333333
469.05,3.164,5.03316666667,3.81283333333,3.98708333334,2.9105,6.40841666667,5.67683333333,2.381125,3.69233333333,6.48116666667,8.12675
469.40,3.18375,5.0845,3.84616666666,4.00766666667,2.92066666667,6.42883333333,5.69816666667,2.40254166667,3.70708333333,6.51183333333,8.1345
469.75,3.17816666666,5.12725,3.855,4.0185,2.92075,6.41658333333,5.69675,2.41383333333,3.706,6.52858333333,8.14683333333
470.11,3.19425,5.18741666667,3.87175,4.048,2.9315,6.42708333334,5.71616666667,2.4285,3.71358333333,6.56058333333,8.15925
470.46,3.21516666667,5.22525,3.88816666667,4.0525,2.93483333333,6.42891666666,5.71933333333,2.44425,3.71841666667,6.587,8.16025
470.81,3.21275,5.25108333333,3.89925,4.06841666666,2.93291666667,6.43075,5.72091666667,2.45283333334,3.72875,6.60016666667,8.14666666667
471.16,3.20275,5.27758333333,3.89075,4.07091666667,2.92641666667,6.437,5.70941666666,2.45075,3.72675,6.61475,8.13583333334
471.51,3.2035,5.29633333334,3.89425,4.06875,2.92158333333,6.42233333333,5.70941666666,2.44304166667,3.722,6.63525,8.13866666666
471.87,3.21041666667,5.31391666667,3.90291666667,4.07208333333,2.92758333333,6.42908333333,5.719,2.43204166666,3.72541666667,6.6555,8.13216666667
472.22,3.22725,5.35466666667,3.92283333333,4.09366666667,2.95341666667,6.45058333333,5.73483333333,2.45004166667,3.74166666667,6.68958333333,8.15666666667
472.57,3.239,5.38458333333,3.93575,4.10741666667,2.9685,6.46583333333,5.74183333333,2.45625,3.75283333333,6.71125,8.18241666667
472.92,3.23808333333,5.39666666667,3.94008333334,4.11533333333,2.95833333333,6.4605,5.73091666666,2.44179166667,3.74916666667,6.70708333333,8.19241666667
473.27,3.22975,5.40033333333,3.93233333333,4.11691666667,2.95308333333,6.45491666667,5.73291666667,2.43125,3.74916666667,6.70433333333,8.20591666667
473.62,3.22558333333,5.39575,3.94466666667,4.12433333333,2.95533333333,6.45975,5.74683333333,2.4195,3.74566666667,6.71883333333,8.20133333333
473.98,3.23391666667,5.40116666667,3.96316666666,4.13208333334,2.96291666667,6.48016666667,5.76925,2.42533333333,3.75658333333,6.733,8.22541666666
474.33,3.23266666667,5.3885,3.9575,4.14033333333,2.97041666667,6.48908333333,5.77591666667,2.4125,3.75891666667,6.73866666666,8.253
474.68,3.239,5.39483333333,3.968,4.15733333333,2.9815,6.4975,5.7985,2.41570833333,3.76116666666,6.76358333333,8.28466666667
475.03,3.27533333333,5.40891666667,4.00133333333,4.18341666667,3.0135,6.51983333333,5.83241666666,2.44075,3.78958333333,6.79291666667,8.33208333333
475.38,3.28458333333,5.40108333334,4.01833333333,4.20158333333,3.02225,6.5665,5.84625,2.45479166667,3.79125,6.79191666667,8.35166666667
475.73,3.29433333333,5.40416666667,4.03441666666,4.20841666667,3.02675,6.58508333333,5.85075,2.46845833334,3.80441666666,6.80075,8.379
476.08,3.285,5.37025,4.01525,4.19458333333,3.011,6.58266666667,5.85033333333,2.45558333333,3.79925,6.77816666666,8.37416666667
476.44,3.25691666667,5.32308333333,3.98408333333,4.167,2.98316666666,6.55775,5.84475,2.4335,3.7825,6.74808333333,8.36625
476.79,3.27183333333,5.297,3.97983333333,4.15766666667,2.99291666667,6.576,5.86175,2.44225,3.78891666667,6.75425,8.38425
477.14,3.26825,5.2635,3.96575,4.15275,2.99733333333,6.59458333333,5.86266666666,2.44179166667,3.78708333334,6.74291666666,8.39658333333
477.49,3.28066666667,5.23675,3.95675,4.14991666666,3.00525,6.61325,5.87133333333,2.44504166667,3.80175,6.73233333333,8.40566666667
477.84,3.25758333333,5.188,3.93175,4.11975,2.99525,6.6095,5.86016666667,2.42920833334,3.78641666667,6.69191666667,8.39133333333
478.19,3.24483333333,5.14516666667,3.91841666666,4.09616666666,2.97983333333,6.60758333333,5.868,2.41404166667,3.77483333333,6.66533333333,8.37725
478.54,3.21775,5.07866666667,3.87658333333,4.05333333333,2.938,6.58925,5.839,2.38433333333,3.74483333333,6.62408333333,8.35583333334
478.89,3.19641666667,5.02958333334,3.84725,4.02791666667,2.90575,6.59233333333,5.83625,2.36825,3.73558333333,6.59075,8.34675
479.24,3.161,4.96716666667,3.79466666667,3.98316666667,2.872,6.56083333333,5.81983333333,2.343375,3.71608333333,6.55441666667,8.3275
479.60,3.1275,4.87725,3.74708333333,3.93941666667,2.838,6.545,5.791,2.31725,3.68566666667,6.505,8.30166666666
479.95,3.121,4.83725,3.73691666666,3.92975,2.84058333333,6.55941666667,5.79933333334,2.31533333333,3.67516666667,6.49483333333,8.30683333333
480.30,3.11908333334,4.78658333334,3.71933333333,3.90316666667,2.8315,6.57308333334,5.80375,2.31570833333,3.67183333333,6.47933333333,8.3165
480.65,3.11058333333,4.75225,3.707,3.88516666666,2.82141666667,6.58391666667,5.80683333333,2.320625,3.66841666666,6.47241666666,8.32641666667
481.00,3.10508333333,4.70341666667,3.68875,3.85925,2.80233333333,6.58441666667,5.82033333334,2.31183333333,3.65691666667,6.45916666667,8.3315
481.35,3.094,4.65683333333,3.66416666667,3.83333333334,2.78333333333,6.5965,5.82591666667,2.308875,3.64925,6.44133333333,8.36375
481.70,3.09933333333,4.61558333333,3.65341666667,3.826,2.77441666667,6.60525,5.825,2.30029166667,3.64566666666,6.44058333333,8.38891666667
482.05,3.104,4.60233333333,3.6515,3.83041666667,2.78758333334,6.63283333334,5.84075,2.31366666667,3.65708333333,6.45183333333,8.41891666667
482.40,3.11408333333,4.59233333333,3.66341666666,3.83983333334,2.79783333333,6.65608333333,5.86391666667,2.322375,3.67591666667,6.4665,8.45991666667
482.75,3.10875,4.56808333333,3.64933333333,3.83066666666,2.797,6.66466666667,5.867,2.31433333334,3.67266666667,6.466,8.47875000001
483.10,3.11025,4.55608333333,3.65075,3.83116666667,2.79525,6.67441666666,5.87325,2.31041666667,3.67283333333,6.46925,8.49508333333
483.45,3.119,4.55758333333,3.6545,3.84008333333,2.80458333333,6.68733333333,5.89475,2.31483333333,3.68541666667,6.47683333333,8.518
483.80,3.12083333333,4.54408333333,3.65166666667,3.83825,2.80191666667,6.69091666667,5.89291666667,2.31658333333,3.68633333333,6.47775,8.52608333333
484.15,3.11991666667,4.54116666667,3.64958333333,3.84116666666,2.80358333333,6.69866666667,5.89366666667,2.31425,3.6865,6.47458333334,8.53250000001
484.50,3.11983333333,4.53066666667,3.64558333333,3.84066666667,2.80275,6.69816666666,5.89641666666,2.31029166666,3.68508333334,6.47091666667,8.53708333334
484.85,3.12416666666,4.52883333333,3.64808333333,3.84525,2.80575,6.704,5.89883333333,2.313375,3.69166666667,6.47425,8.55141666666
485.20,3.12125,4.52683333334,3.64616666667,3.84775,2.80758333333,6.70433333334,5.90108333333,2.30895833334,3.69025,6.47825,8.55283333334
485.55,3.11775,4.525,3.64583333333,3.851,2.80783333333,6.70775,5.90966666667,2.31145833334,3.69208333333,6.481,8.55474999999
485.90,3.11916666666,4.52441666667,3.64433333333,3.85175,2.79966666667,6.70625,5.91333333333,2.307,3.69025,6.47783333333,8.55583333334
486.25,3.11608333333,4.52358333333,3.639,3.8465,2.79775,6.70641666666,5.91475,2.30041666667,3.6885,6.47608333333,8.55066666667
486.60,3.11691666666,4.53066666667,3.645,3.85108333334,2.79525,6.70575,5.91741666667,2.30020833334,3.69016666667,6.47983333333,8.55133333334
486.95,3.12433333333,4.54483333334,3.65325,3.85791666666,2.80241666667,6.7135,5.93175,2.31125,3.703,6.49183333334,8.56400000001
487.30,3.12883333333,4.55375,3.65766666666,3.86766666666,2.80041666667,6.7195,5.93375,2.31691666667,3.70358333333,6.503,8.56608333334
487.65,3.13558333333,4.57366666667,3.66775,3.88008333333,2.806,6.72416666667,5.94441666667,2.32104166667,3.71608333333,6.51641666667,8.57191666667
488.00,3.15291666666,4.59608333333,3.68933333334,3.902,2.81466666667,6.73733333334,5.9645,2.337,3.74033333334,6.53891666667,8.58649999999
488.35,3.1485,4.61125,3.70116666667,3.91125,2.81508333333,6.74258333333,5.9715,2.33204166666,3.74641666667,6.55025,8.58908333334
488.70,3.1555,4.642,3.71733333333,3.93,2.825,6.75141666667,5.98541666667,2.34066666667,3.7585,6.57333333333,8.59158333333
489.05,3.171,4.67566666667,3.74233333333,3.95466666667,2.83466666667,6.75916666667,6.00258333333,2.35804166667,3.77941666667,6.5955,8.59691666666
489.40,3.18025,4.71808333333,3.76291666667,3.97708333333,2.84208333333,6.77141666667,6.01216666667,2.36241666667,3.80041666666,6.62225,8.61083333333
489.75,3.18466666667,4.7615,3.78983333334,4.00425,2.85266666667,6.77925,6.02525,2.37304166667,3.8185,6.65616666667,8.62483333334
490.10,3.19758333333,4.81533333334,3.81983333333,4.04125,2.86508333333,6.79125,6.04316666666,2.39391666667,3.83608333333,6.692,8.63316666668
490.45,3.20725,4.85883333333,3.83816666667,4.06958333334,2.87391666667,6.80083333333,6.05008333333,2.407875,3.84875,6.72591666667,8.63400000001
490.80,3.224,4.91075,3.86341666667,4.10658333333,2.89,6.81283333333,6.06241666667,2.41995833333,3.86391666667,6.75808333333,8.63675
491.15,3.23991666667,4.968,3.89383333333,4.13141666667,2.90891666667,6.81758333333,6.07766666667,2.43583333333,3.88075,6.79025,8.64266666667
491.50,3.25608333333,5.02633333333,3.9265,4.16475,2.9265,6.83741666667,6.10116666666,2.45445833333,3.89758333333,6.82458333333,8.66308333333
491.85,3.252,5.06333333333,3.93908333334,4.18166666667,2.93125,6.83475,6.10433333334,2.44904166667,3.89058333333,6.845,8.66099999999
492.20,3.28083333333,5.13183333333,3.97016666667,4.22216666667,2.952,6.85358333334,6.12233333333,2.47929166667,3.91575,6.887,8.68224999999
492.55,3.29758333333,5.18566666667,3.99766666667,4.25375,2.96458333333,6.86591666667,6.13691666666,2.4915,3.93258333333,6.92516666667,8.69925000001
492.90,3.29816666666,5.24058333333,4.01208333333,4.27308333334,2.96658333334,6.8755,6.13916666666,2.48825,3.93566666667,6.956,8.70416666666
493.25,3.32958333334,5.32525,4.05108333333,4.32133333333,2.99483333333,6.89958333333,6.16575,2.518625,3.95791666667,7.011,8.72483333333
493.60,3.36841666667,5.42375,4.1065,4.37891666667,3.02683333333,6.92583333333,6.19491666666,2.55216666667,3.99308333333,7.07825,8.74208333333
493.95,3.38925,5.51966666667,4.14416666667,4.42841666667,3.04408333333,6.93625,6.2095,2.57491666667,4.01566666667,7.1425,8.75833333334
494.30,3.42366666666,5.64575,4.208,4.48583333333,3.06641666666,6.95466666667,6.23908333333,2.59045833333,4.04391666666,7.21141666667,8.78291666666
494.65,3.442,5.7675,4.26625,4.53991666667,3.08025,6.95966666667,6.26058333333,2.60895833333,4.06691666667,7.28041666667,8.802
495.00,3.45291666667,5.89333333333,4.31991666667,4.59733333334,3.08575,6.96916666667,6.27533333333,2.62654166667,4.08958333333,7.35941666667,8.81441666668
495.34,3.48633333333,6.03516666667,4.39275,4.67566666667,3.11358333333,6.986,6.30925,2.654875,4.13325,7.45208333333,8.83833333332
495.69,3.53466666667,6.20583333333,4.47066666667,4.75716666667,3.15341666666,7.00616666666,6.34416666667,2.69975,4.17966666667,7.55091666667,8.87074999999
496.04,3.56325,6.35558333333,4.55108333333,4.83116666667,3.18691666667,7.02775,6.38833333333,2.72341666667,4.209,7.63458333333,8.88891666666
496.39,3.59208333334,6.49133333333,4.61033333333,4.90125,3.21466666666,7.03891666667,6.40908333333,2.74708333333,4.23175,7.6975,8.89991666668
496.74,3.63391666667,6.64375,4.70083333333,4.97833333333,3.246,7.05083333333,6.43791666667,2.78454166667,4.273,7.78158333333,8.92224999999
497.09,3.63775,6.76508333333,4.763,5.03208333333,3.25433333333,7.04683333333,6.45025,2.79466666667,4.28641666666,7.84333333333,8.92858333332
497.44,3.64125,6.88558333333,4.80558333333,5.07116666667,3.26191666667,7.04691666667,6.45183333334,2.79770833333,4.29058333333,7.88983333333,8.92958333333
497.79,3.68666666667,7.03725,4.88308333333,5.14091666667,3.30266666666,7.07016666667,6.47533333333,2.82245833333,4.33041666667,7.95125,8.94624999999
498.14,3.71458333333,7.19608333333,4.97216666667,5.22683333333,3.34258333333,7.10216666667,6.5155,2.877625,4.3785,8.0345,8.97541666666
498.48,3.74741666667,7.35699999999,5.05283333334,5.30733333333,3.38291666666,7.135,6.54258333333,2.91766666667,4.42583333333,8.12491666667,8.98466666666
498.83,3.78241666667,7.51783333334,5.13058333333,5.38566666667,3.41958333333,7.15541666666,6.56741666667,2.94016666667,4.46216666667,8.18958333333,8.99816666668
499.18,3.80208333334,7.68058333334,5.206,5.45716666666,3.444,7.17066666667,6.589,2.97329166667,4.49,8.27358333333,8.99908333334
499.53,3.84175,7.86833333334,5.30216666667,5.54341666667,3.48091666667,7.204,6.625,3.02179166667,4.54225,8.37141666667,9.02150000001
499.88,3.87041666667,8.06391666667,5.386,5.62708333333,3.51625,7.22333333333,6.64075,3.05870833333,4.592,8.46075,9.04441666666
