wavelength,Back_RamPasm,Belly_RamPasm,Breast_RamPasm,Crissum_RamPasm,Crown_RamPasm,DorTail_RamPasm,Rump_RamPasm,Throat_RamPasm,WingTip_RamPasm
607.92,2.71833333333,2.66525,2.8305,2.31575,1.86375,3.67441666667,32.3915833333,2.86483333334,3.81958333334
608.25,2.73833333333,2.67925,2.87158333333,2.32141666667,1.88091666667,3.69533333334,32.5411666667,2.87383333333,3.82816666667
608.59,2.76966666667,2.7075,2.90591666667,2.35408333334,1.90825,3.73141666667,32.6906666667,2.91808333333,3.86425
608.92,2.74508333333,2.68433333333,2.88491666667,2.31741666667,1.88725,3.71108333333,32.8355833334,2.89608333334,3.82583333333
609.26,2.7075,2.67433333333,2.85808333333,2.3005,1.86425,3.68241666667,32.9245833333,2.87208333333,3.81416666667
609.59,2.741,2.69341666667,2.89258333333,2.32241666667,1.87875,3.70791666666,33.07625,2.90458333334,3.83766666667
609.93,2.77333333333,2.71783333333,2.90775,2.3485,1.89125,3.71608333333,33.2374166667,2.93366666667,3.87191666667
610.26,2.78608333334,2.70133333334,2.89275,2.33966666666,1.89791666667,3.7045,33.3351666666,2.91333333334,3.85525
610.60,2.79208333333,2.68933333334,2.88116666667,2.32275,1.90541666666,3.69166666667,33.5028333333,2.91225,3.83725
610.93,2.762,2.67058333333,2.82125,2.2775,1.88508333333,3.64925,33.6279166667,2.878,3.80266666667
611.27,2.75016666667,2.65375,2.80708333334,2.25966666666,1.87133333333,3.625,33.7523333333,2.84775,3.79191666667
611.60,2.78233333333,2.67266666667,2.82441666666,2.28591666667,1.89591666667,3.63408333333,33.89175,2.87033333334,3.81816666667
611.93,2.80191666667,2.69375,2.83541666667,2.32925,1.91541666667,3.64475,34.1100833333,2.8995,3.83175
612.27,2.8265,2.70733333333,2.8375,2.34008333333,1.92433333333,3.65166666667,34.3481666667,2.90908333333,3.84383333334
612.60,2.81591666667,2.72033333333,2.80933333333,2.34491666667,1.91425,3.61983333333,34.5683333333,2.88858333333,3.845
612.94,2.81158333333,2.71708333333,2.80825,2.33175,1.91375,3.60308333334,34.7405,2.873,3.83366666667
613.27,2.78233333333,2.69075,2.76858333333,2.30058333334,1.88508333334,3.5655,34.93475,2.83841666667,3.78958333333
613.61,2.74916666667,2.655,2.72908333333,2.2635,1.86658333333,3.53591666666,35.0494166667,2.80991666667,3.75858333334
613.94,2.75775,2.673,2.75333333333,2.26108333333,1.86333333333,3.54016666666,35.2558333333,2.83908333334,3.78558333333
614.28,2.76758333334,2.68658333333,2.77716666667,2.2835,1.86958333334,3.55733333333,35.4179166667,2.85691666667,3.80683333333
614.61,2.811,2.7275,2.85391666666,2.35608333333,1.90633333333,3.61441666666,35.6175,2.89191666667,3.88316666667
614.94,2.77566666666,2.70108333334,2.83866666667,2.33266666667,1.873,3.59041666667,35.6906666667,2.85725,3.87291666667
615.28,2.74666666667,2.71066666667,2.83341666667,2.30991666667,1.86283333333,3.58075,35.77225,2.84133333333,3.87741666667
615.61,2.72141666667,2.68075,2.80483333333,2.27375,1.8285,3.58133333333,35.9215,2.82241666667,3.8895
615.95,2.71541666667,2.68175,2.80083333333,2.28591666667,1.82233333333,3.56516666666,36.0086666667,2.8095,3.89291666667
616.28,2.79333333333,2.74433333333,2.89708333333,2.36033333333,1.89875,3.66008333333,36.167,2.88641666667,3.9515
616.61,2.87783333333,2.836,3.00941666666,2.4595,1.97916666667,3.77675,36.39675,2.97158333333,4.03733333333
616.95,2.88725,2.85316666667,3.05183333333,2.48925,1.99733333333,3.81225,36.45975,2.99791666667,4.07966666667
617.28,2.86475,2.82308333333,3.02508333334,2.47158333333,1.97275,3.81758333333,36.5843333334,2.97875,4.07125
617.62,2.87091666666,2.8105,3.01183333334,2.48833333333,1.96758333333,3.82375,36.7349166667,2.98058333333,4.08633333333
617.95,2.93541666667,2.85933333333,3.07375,2.54016666667,2.006,3.8885,36.957,3.01791666667,4.16675
618.28,2.95316666667,2.86825,3.08766666667,2.53308333333,2.02066666667,3.89891666667,37.056,3.04033333333,4.16566666667
618.62,2.96925,2.85541666667,3.05275,2.50908333333,2.01683333333,3.88433333333,37.2195833334,3.02916666667,4.147
618.95,2.97141666667,2.82858333333,3.045,2.52916666667,1.99266666667,3.87483333333,37.4203333333,3.00991666667,4.10716666667
619.28,3.01483333333,2.85158333333,3.07575,2.56366666667,2.02316666666,3.88891666667,37.5485,3.04616666667,4.10541666666
619.62,2.99991666667,2.82141666667,3.048,2.52458333333,2.00325,3.8705,37.61675,3.018,4.0685
619.95,3.04941666666,2.82916666667,3.04291666667,2.531,2.016,3.8825,37.789,3.05283333333,4.10708333333
620.28,3.06616666667,2.80441666667,3.02891666667,2.539,2.01683333333,3.87866666667,37.9239166667,3.05916666666,4.10375
620.62,3.06808333333,2.77116666667,3.00825,2.5255,2.00858333333,3.83766666667,38.0835,3.03616666666,4.08091666667
620.95,3.09766666666,2.793,3.049,2.57725,2.02575,3.84775,38.212,3.06358333333,4.1115
621.28,3.04891666667,2.77975,3.01575,2.533,1.96608333333,3.825,38.2498333333,3.038,4.07491666666
621.62,3.03433333333,2.77391666667,2.97225,2.51891666667,1.96141666667,3.80516666666,38.3315,3.04158333333,4.0635
621.95,2.96766666667,2.69983333333,2.90525,2.46191666667,1.8925,3.73841666667,38.416,2.98125,4.01925
622.28,2.93141666667,2.66183333333,2.8855,2.44033333333,1.8635,3.7185,38.4968333333,2.96783333333,3.98341666667
622.62,2.94233333333,2.70141666667,2.94366666667,2.47,1.89566666666,3.75975,38.59875,3.01875,4.0525
622.95,2.94208333333,2.7245,2.94541666667,2.46091666667,1.87616666667,3.77141666667,38.74275,3.00183333334,4.07233333333
623.28,2.97325,2.77191666666,2.97466666667,2.474,1.90041666667,3.81408333333,38.9049166667,3.05216666667,4.11825
623.62,2.90841666667,2.70958333333,2.9605,2.42358333333,1.86283333334,3.74341666667,38.92425,2.99525,4.058
623.95,2.89241666666,2.74008333333,2.95966666667,2.42916666667,1.86191666666,3.73816666667,38.9745833333,3.01383333334,4.05341666667
624.28,2.87833333334,2.77,2.938,2.42275,1.85608333333,3.75508333333,39.046,3.01958333333,4.06783333333
624.62,2.85625,2.76783333333,2.90075,2.38658333333,1.8375,3.745,39.1266666666,3.01491666667,4.05083333334
624.95,2.87916666667,2.76866666667,2.92333333333,2.38625,1.86983333333,3.7715,39.2228333333,3.01441666667,4.05758333333
625.28,2.854,2.74716666667,2.91066666667,2.33825,1.82475,3.76116666666,39.2310833333,2.98266666667,4.0505
625.61,2.92083333334,2.80866666667,2.972,2.38908333333,1.87116666666,3.83208333333,39.324,3.04641666667,4.10408333333
625.95,2.954,2.83408333333,3.00575,2.40641666667,1.88625,3.85741666667,39.3509166667,3.07808333333,4.13208333333
626.28,2.92391666667,2.78466666667,2.9525,2.33291666667,1.85091666666,3.82641666667,39.3885,3.01925,4.06291666667
626.61,2.96933333333,2.80041666667,2.96816666667,2.36391666667,1.89575,3.85108333333,39.4254166667,3.04125,4.088
626.94,3.04275,2.87658333333,3.036,2.44008333333,1.98141666667,3.9255,39.5995,3.10391666667,4.15816666667
627.28,3.07458333333,2.9365,3.04275,2.47366666667,2.01225,3.9755,39.71775,3.14733333334,4.20983333334
627.61,3.0255,2.86366666667,2.98983333333,2.41541666667,1.95575,3.92316666667,39.8399166666,3.08075,4.16325
627.94,3.04883333334,2.86808333333,3.01108333333,2.41133333333,1.95941666667,3.92883333334,39.9951666667,3.09508333333,4.15216666666
628.27,3.08641666667,2.88925,3.03533333333,2.42575,1.98133333333,3.96,40.14775,3.10516666667,4.16425
628.61,3.10783333333,2.913,3.04591666667,2.4605,1.98333333334,3.96416666666,40.24425,3.12175,4.17083333334
628.94,3.13625,2.92508333333,3.06983333333,2.509,2.03633333333,3.9855,40.3985833333,3.14675,4.151
629.27,3.08716666667,2.8855,3.02908333333,2.46658333334,2.01308333334,3.95675,40.4995,3.0855,4.09866666667
629.60,3.09216666666,2.90816666667,3.04883333333,2.49866666667,2.03858333334,3.96308333333,40.7223333333,3.07966666667,4.11116666667
629.94,3.12658333333,2.943,3.06808333333,2.55283333333,2.075,3.97133333333,40.8564166666,3.10858333333,4.14875
630.27,3.033,2.87375,3.00391666667,2.46141666667,2.01641666667,3.89675,40.9441666667,3.03583333333,4.07733333333
630.60,2.90766666667,2.75275,2.90658333333,2.35816666666,1.88391666667,3.77791666667,40.8849166667,2.90516666667,3.96541666666
630.93,2.88191666667,2.73158333333,2.88841666667,2.34908333333,1.84658333333,3.75966666666,40.92425,2.86833333333,3.92283333333
631.26,2.96533333333,2.81625,2.95291666667,2.40041666666,1.90483333333,3.83125,40.9856666667,2.94691666666,3.98533333333
631.60,2.94016666667,2.80433333334,2.93075,2.37025,1.89183333333,3.81883333334,41.0550833333,2.91708333333,3.96425
631.93,2.9425,2.818,2.94908333333,2.3775,1.877,3.80658333333,41.0916666667,2.90116666667,3.96075
632.26,2.89558333333,2.77683333333,2.91708333333,2.32725,1.84783333333,3.77133333333,41.153,2.85741666666,3.93116666667
632.59,2.91308333334,2.77133333333,2.91266666667,2.31491666667,1.84225,3.75883333333,41.2439166667,2.883,3.94625
632.92,2.90383333334,2.76033333333,2.89116666667,2.29725,1.83291666667,3.733,41.3254166667,2.876,3.93116666666
633.26,2.94666666667,2.81675,2.92058333333,2.31641666667,1.8725,3.77766666667,41.3714166667,2.92175,3.97033333333
633.59,2.99658333333,2.89216666667,2.97066666667,2.34691666667,1.91658333333,3.8445,41.4875,2.97375,4.00516666667
633.92,3.055,2.97491666666,3.04216666667,2.41675,1.97325,3.93341666667,41.6005,3.03908333333,4.07075
634.25,3.06375,2.9655,3.02908333334,2.38708333334,1.96716666666,3.94291666666,41.7533333333,3.0355,4.0715
634.58,3.00541666666,2.88666666667,2.97625,2.30175,1.89766666666,3.867,41.81725,2.98225,4.0435
634.91,2.9455,2.82025,2.91841666667,2.2535,1.82466666666,3.81416666667,41.866,2.91166666667,3.99575
635.25,2.99425,2.878,2.99066666667,2.33616666667,1.8675,3.88241666666,41.9128333333,2.9875,4.07683333334
635.58,3.0345,2.90991666667,3.02208333333,2.37283333333,1.90566666667,3.94025,42.03825,3.048,4.12866666666
635.91,3.07516666667,2.95866666667,3.07141666667,2.40433333333,1.957,3.99091666667,42.187,3.09516666667,4.18316666667
636.24,3.09208333333,3.005,3.08075,2.42125,1.96083333334,4.0255,42.2424166667,3.09041666667,4.22925
636.57,3.17466666667,3.06683333333,3.14025,2.50275,2.00858333333,4.12,42.3854166667,3.16758333334,4.32216666667
636.90,3.15916666667,3.03625,3.14808333333,2.50825,1.97691666667,4.1235,42.46275,3.17183333333,4.32008333333
637.23,3.09675,2.94991666667,3.08283333333,2.47483333333,1.91741666667,4.0835,42.5814166667,3.10975,4.31233333333
637.56,3.03491666667,2.887,3.02008333333,2.45083333333,1.89191666667,4.02841666667,42.6070833333,3.07375,4.26158333333
637.90,3.06141666667,2.939,3.06608333333,2.5415,1.96316666667,4.09341666667,42.6495,3.16141666667,4.30141666667
638.23,3.11,3.01633333333,3.1065,2.6215,2.01233333333,4.18133333333,42.7596666667,3.18883333333,4.33166666666
638.56,3.14875,3.063,3.14483333333,2.66708333333,2.09483333333,4.22333333333,42.8701666667,3.22758333333,4.3635
638.89,3.05933333333,2.96733333333,3.0535,2.59783333334,2.00925,4.1315,42.9505833333,3.12625,4.2825
639.22,2.90783333333,2.8345,2.92475,2.51008333333,1.89308333333,4.015,42.9095,2.98933333333,4.14741666667
639.55,2.9155,2.81191666667,2.89033333333,2.52116666667,1.89941666667,4.01441666667,42.9644166667,2.98166666667,4.141
639.88,2.88508333333,2.76433333334,2.885,2.53083333333,1.88608333334,4.00691666667,43.0285833333,2.96183333333,4.12141666666
640.21,2.91675,2.80375,2.90675,2.57916666666,1.89283333333,4.00791666667,43.1405,3.0055,4.14208333334
640.54,2.96291666667,2.8325,2.93333333333,2.62808333333,1.94883333333,4.04883333333,43.2743333333,3.031,4.19125
640.87,2.96733333334,2.85083333333,2.96291666666,2.66175,1.96116666667,4.08841666667,43.2161666666,3.05858333333,4.21083333333
641.20,3.06725,2.934,3.03875,2.73791666667,2.02091666667,4.17866666667,43.3903333333,3.138,4.34308333333
641.53,3.11858333333,2.98975,3.0955,2.78316666667,2.0525,4.21908333333,43.485,3.16233333333,4.40425
641.87,3.21933333333,3.0665,3.20008333333,2.87875,2.17208333334,4.31475,43.6085,3.27158333333,4.51533333333
642.20,3.2535,3.09566666667,3.24416666667,2.92033333333,2.22191666666,4.35675,43.6819166666,3.31883333333,4.5825
642.53,3.26466666667,3.08816666666,3.26133333333,2.90966666667,2.25958333333,4.367,43.7510833333,3.32566666667,4.61316666667
642.86,3.3945,3.18391666667,3.371,2.97958333333,2.39966666667,4.46475,43.9580833334,3.42908333333,4.76383333334
643.19,3.452,3.26666666666,3.469,3.01983333333,2.46675,4.51975,44.0033333333,3.52308333333,4.82375
643.52,3.54641666667,3.37533333333,3.55525,3.09066666667,2.5355,4.57225,44.06325,3.64791666667,4.89583333333
643.85,3.526,3.334,3.54808333333,3.05816666667,2.54125,4.57408333333,44.0839166666,3.63341666667,4.886
644.18,3.48608333333,3.33416666667,3.51225,3.02333333333,2.5305,4.55516666667,44.1648333333,3.623,4.88991666667
644.51,3.54708333333,3.36333333333,3.56791666667,3.05208333333,2.59025,4.59441666667,44.3384166667,3.70383333333,4.95741666667
644.84,3.48091666667,3.27175,3.5155,2.98925,2.498,4.49833333334,44.2425833333,3.64091666667,4.87366666667
645.17,3.50583333333,3.26616666667,3.5155,2.98133333333,2.49908333333,4.50775,44.25775,3.648,4.88008333334
645.50,3.46,3.23516666667,3.46708333333,2.92141666667,2.45158333333,4.44566666667,44.4348333333,3.60233333333,4.80525
645.83,3.40266666667,3.19983333333,3.41441666667,2.86625,2.34716666667,4.36425,44.4399166667,3.55825,4.72966666667
646.16,3.43458333333,3.24675,3.42758333333,2.86275,2.33341666667,4.37658333333,44.5209166667,3.58408333333,4.71516666667
646.49,3.44183333333,3.266,3.44483333334,2.86658333333,2.301,4.37566666667,44.5325833333,3.59083333333,4.67066666667
646.82,3.37091666667,3.22275,3.385,2.82808333333,2.23308333333,4.32191666667,44.5080833333,3.51591666666,4.601
647.15,3.28233333333,3.15691666667,3.33808333333,2.7675,2.17416666667,4.27416666666,44.5088333333,3.41741666667,4.53008333333
647.48,3.279,3.18258333333,3.32758333333,2.75741666667,2.16116666667,4.26,44.49625,3.38266666667,4.53116666667
647.81,3.21958333333,3.089,3.267,2.66983333334,2.0395,4.19833333333,44.46225,3.30441666667,4.42691666666
648.14,3.181,3.06575,3.20583333333,2.63433333333,1.95616666667,4.127,44.4719166667,3.2365,4.32975
648.47,3.11491666667,3.03766666667,3.15333333333,2.5555,1.9065,4.1185,44.5858333334,3.179,4.26083333333
648.80,3.01241666667,2.92933333333,3.04375,2.44941666667,1.79733333334,4.009,44.67775,3.07508333333,4.15675
649.13,3.02725,2.935,3.10291666667,2.49033333333,1.83758333334,4.04558333333,44.6175,3.10725,4.23783333333
649.46,3.06925,2.94891666667,3.093,2.48616666666,1.8725,4.08533333333,44.6958333333,3.11375,4.28333333333
649.79,3.05116666667,2.94416666666,3.06566666667,2.47808333333,1.86516666667,4.08925,44.6900833333,3.09733333333,4.28183333333
650.11,3.04658333333,2.94141666666,3.04858333333,2.485,1.89033333333,4.10708333333,44.7055833333,3.1055,4.29641666667
650.44,3.03575,2.90175,3.03158333333,2.49991666667,1.85583333333,4.09841666666,44.8014166667,3.10166666667,4.30708333333
650.77,2.98608333333,2.83983333333,2.95166666667,2.4375,1.80716666666,4.0785,44.8284166666,3.03825,4.28091666667
651.10,2.86675,2.71466666667,2.86108333334,2.34208333333,1.71941666667,3.983,44.8256666667,2.96308333333,4.15433333333
651.43,2.93016666667,2.78041666667,2.93908333333,2.43233333333,1.81608333333,4.04708333333,44.9615833333,3.03691666667,4.2055
651.76,2.95741666667,2.8335,2.9795,2.45866666667,1.86225,4.08866666667,45.1006666667,3.0725,4.23133333333
652.09,2.98983333333,2.87233333333,2.99333333333,2.50433333333,1.90816666667,4.09741666667,45.11225,3.1075,4.26658333333
652.42,2.97508333333,2.86891666667,2.98233333334,2.49966666667,1.9395,4.12441666667,45.1175,3.11783333333,4.26441666667
652.75,2.93441666667,2.78358333333,2.88725,2.38116666667,1.84183333333,4.03491666666,45.0261666666,3.029,4.1505
653.08,2.97166666667,2.82016666667,2.99216666667,2.43566666667,1.92108333333,4.1145,45.1564166667,3.11941666666,4.204
653.41,3.00516666667,2.83875,3.05025,2.49866666667,1.97575,4.14166666667,45.2235,3.18683333333,4.2355
653.74,3.0065,2.8865,3.09408333333,2.52591666667,1.994,4.18841666666,45.2413333333,3.2085,4.28033333333
654.06,3.10541666667,3.01491666667,3.18933333334,2.58591666667,2.09308333333,4.30091666667,45.34075,3.31191666667,4.39883333333
654.39,3.17158333333,3.08908333333,3.26858333334,2.62866666667,2.14991666666,4.34833333333,45.4834166667,3.40833333333,4.44691666667
654.72,3.28591666666,3.2215,3.35541666667,2.71383333333,2.23216666666,4.47033333333,45.648,3.50033333333,4.58733333333
655.05,3.1805,3.13675,3.22425,2.60166666667,2.08125,4.34191666667,45.4970833333,3.37308333333,4.53375
655.38,3.16741666667,3.07866666667,3.17775,2.56541666667,2.04283333333,4.34133333334,45.5185,3.35075,4.55925
655.71,3.23641666667,3.12725,3.24533333333,2.65466666667,2.10841666666,4.42,45.5755833333,3.42691666667,4.62283333333
656.04,3.305,3.20916666667,3.316,2.72091666667,2.14866666667,4.46575,45.65775,3.46583333333,4.67316666667
656.37,3.29275,3.23316666666,3.34358333333,2.8065,2.158,4.49775,45.6623333333,3.48941666667,4.70816666666
656.69,3.2645,3.24758333333,3.27925,2.79441666667,2.11408333333,4.44991666667,45.6605,3.47533333333,4.6755
657.02,3.31983333333,3.28275,3.28825,2.81116666667,2.1275,4.45166666667,45.6440833333,3.44025,4.7125
657.35,3.32616666666,3.22833333333,3.27541666666,2.80766666667,2.08591666667,4.38866666667,45.6860833333,3.4435,4.6825
657.68,3.22691666667,3.0995,3.19791666667,2.74541666667,2.00025,4.28491666667,45.58775,3.34491666667,4.56308333334
658.01,3.25683333333,3.13575,3.21216666666,2.79783333333,2.03025,4.30916666666,45.6259166666,3.3595,4.58408333333
658.34,3.31,3.16975,3.259,2.88633333334,2.098,4.35941666667,45.5955833333,3.41166666667,4.65125
658.66,3.40158333333,3.27208333333,3.35741666667,3.01708333334,2.24625,4.48175,45.7198333333,3.54891666666,4.74041666667
658.99,3.45,3.30133333333,3.42016666667,3.06266666667,2.29333333333,4.4825,45.62,3.59183333333,4.75358333333
659.32,3.43433333334,3.28025,3.40925,3.03,2.24333333333,4.45266666666,45.6538333334,3.55441666667,4.73633333333
659.65,3.40716666666,3.24466666667,3.40266666667,2.99533333334,2.2135,4.4055,45.6135833333,3.541,4.74241666667
659.98,3.45966666667,3.32033333333,3.4705,3.04108333334,2.28608333333,4.4825,45.7933333333,3.62841666667,4.79508333333
660.31,3.44941666667,3.29175,3.48066666667,3.03783333333,2.26525,4.4795,45.7908333333,3.57991666667,4.81058333333
660.63,3.43508333333,3.2735,3.48441666667,3.02666666667,2.25325,4.48183333333,45.8571666667,3.61975,4.82008333333
660.96,3.44225,3.28616666667,3.48641666666,3.02025,2.25683333333,4.47725,46.0099166667,3.59091666667,4.82783333333
661.29,3.48058333333,3.32891666667,3.48433333333,3.02358333333,2.30925,4.50191666667,46.0859166667,3.59441666667,4.85483333333
661.62,3.47358333333,3.27841666667,3.47616666667,3.01533333333,2.31591666667,4.4775,46.13425,3.5915,4.87058333333
661.94,3.38833333333,3.20358333333,3.43075,2.904,2.24941666667,4.37525,46.2226666666,3.52466666666,4.76991666666
662.27,3.38533333333,3.21183333333,3.43591666667,2.84833333333,2.24108333334,4.37683333333,46.2731666666,3.49291666667,4.76025
662.60,3.34091666667,3.20933333334,3.3945,2.80625,2.18883333333,4.34866666667,46.4504166666,3.43766666667,4.71875
662.93,3.32933333333,3.19575,3.3875,2.77875,2.22,4.305,46.46225,3.39716666667,4.71725
663.26,3.3945,3.24733333333,3.44033333333,2.84691666667,2.31466666666,4.38783333333,46.62375,3.42883333333,4.79391666666
663.58,3.31533333333,3.1435,3.32958333333,2.71791666667,2.23066666667,4.28508333333,46.5795833333,3.30616666667,4.72141666667
