wavelength,Back_PinInom,Belly_PinInom,Breast_PinInom,Crissum_PinInom,Crown_PinInom,DorTail_PinInom,Patch10_PinInom,Rump_PinInom,Throat_PinInom,WingTip_PinInom
418.29,4.88286666667,4.40273333333,4.53266666667,9.86780000001,3.85833333333,6.9452,4.49673333333,4.67266666667,5.052,6.98186666667
418.65,4.87826666667,4.39753333333,4.50893333333,9.87026666667,3.85693333333,6.9176,4.48666666667,4.66256666667,5.0602,6.9818
419.01,4.876,4.40706666667,4.51093333333,9.86833333333,3.84733333333,6.89703333333,4.48486666667,4.64714,5.06326666667,6.98686666667
419.37,4.86493333333,4.3894,4.51106666667,9.86213333333,3.8298,6.87726666667,4.46793333333,4.63886666667,5.05506666667,6.98833333333
419.73,4.89646666667,4.43006666667,4.5576,9.90060000001,3.85273333333,6.91426666667,4.49746666667,4.67475333333,5.09946666667,7.0292
420.08,4.89273333333,4.42133333333,4.55026666667,9.90906666667,3.83746666667,6.91463333333,4.48733333333,4.67144666667,5.09113333333,7.04026666666
420.44,4.92673333333,4.44846666667,4.5682,9.91793333333,3.87593333334,6.932,4.52906666667,4.69093333333,5.114,7.05186666666
420.80,4.91553333333,4.43686666667,4.56133333333,9.90726666666,3.86713333333,6.9339,4.52466666667,4.68236666667,5.11146666667,7.04146666667
421.16,4.92106666667,4.43866666667,4.5684,9.92559999999,3.8714,6.9405,4.52726666667,4.67904666667,5.1346,7.0408
421.51,4.94573333334,4.44893333333,4.5768,9.95380000001,3.88393333333,6.94726666667,4.54453333334,4.68988666667,5.15226666667,7.04206666667
421.87,4.93486666667,4.43766666667,4.58393333333,9.95733333334,3.87953333333,6.92183333333,4.53593333333,4.67958666667,5.16053333333,7.0304
422.23,4.93393333334,4.42513333333,4.59486666667,9.97080000001,3.8798,6.89673333333,4.5302,4.67310666667,5.15553333333,7.03413333333
422.58,4.96066666667,4.44186666667,4.61926666667,10.0022,3.90153333333,6.9271,4.56046666667,4.70007333333,5.18913333333,7.0624
422.94,4.97033333333,4.44233333333,4.6304,9.99906666667,3.9022,6.91983333333,4.57213333333,4.71179333333,5.19626666667,7.06386666667
423.30,5.00326666667,4.48486666667,4.65653333333,10.0211333333,3.94113333334,6.95643333333,4.6156,4.73864666667,5.22673333333,7.08046666667
423.66,5.01946666667,4.49586666667,4.66726666667,10.0355333333,3.97173333333,6.9613,4.6334,4.74261333333,5.2392,7.08833333333
424.01,5.02666666667,4.52526666667,4.6972,10.0536,4.0,6.99563333333,4.6534,4.76412,5.2686,7.10313333333
424.37,5.02726666667,4.53773333333,4.70693333333,10.0629333333,4.00193333333,7.00016666667,4.64806666667,4.7758,5.28006666667,7.12773333333
424.73,5.0582,4.57066666667,4.739,10.0996666667,4.03186666667,7.0067,4.67966666666,4.80613333333,5.2974,7.14953333333
425.08,5.0876,4.589,4.7642,10.1275333333,4.06253333333,7.00783333333,4.72046666667,4.83132,5.3216,7.18326666667
425.44,5.074,4.58506666667,4.76093333333,10.1198666667,4.0668,6.99453333333,4.71846666667,4.81296,5.32453333334,7.1938
425.80,5.09593333333,4.59173333333,4.76193333333,10.1306666667,4.07373333333,6.98336666667,4.7306,4.82063333333,5.3184,7.19786666666
426.16,5.07693333333,4.57033333333,4.73433333333,10.1174666667,4.05873333333,6.9644,4.71026666667,4.80723333333,5.30326666667,7.17686666667
426.51,5.05066666667,4.5722,4.7218,10.0914,4.05146666667,6.95123333333,4.683,4.79482666667,5.28733333333,7.17146666667
426.87,5.0718,4.60266666667,4.7602,10.1099333333,4.09293333333,6.9862,4.70893333333,4.81621333334,5.30726666667,7.19146666667
427.23,5.05553333333,4.60153333333,4.76,10.1169333333,4.0936,6.99083333333,4.6872,4.81734,5.30766666667,7.18546666667
427.58,5.02246666667,4.58073333333,4.73266666667,10.0832666667,4.05753333333,6.95656666667,4.65373333333,4.80113333333,5.2786,7.15973333333
427.94,4.99653333333,4.54846666667,4.70413333333,10.0413333333,4.01106666667,6.8991,4.6294,4.78141333333,5.2544,7.13066666667
428.30,4.9594,4.5136,4.66233333333,10.0106666667,3.9886,6.8541,4.58866666667,4.74722666667,5.21593333333,7.08566666666
428.65,4.96066666667,4.52773333333,4.65946666667,10.0288,3.98646666667,6.86863333333,4.58146666667,4.74870666667,5.23813333333,7.09373333333
429.01,4.9246,4.5144,4.65093333333,10.0182666667,3.95746666667,6.8881,4.53933333333,4.73279333333,5.2008,7.08686666667
429.37,4.95813333333,4.55873333333,4.68813333333,10.0612,3.98706666667,6.92716666667,4.55453333333,4.78231333333,5.23686666667,7.13
429.72,4.88993333333,4.48593333333,4.63213333333,10.0014,3.93433333333,6.9101,4.49913333333,4.72366,5.1872,7.07446666666
430.08,4.87273333333,4.475,4.61533333333,10.0012,3.92173333333,6.90283333333,4.48586666667,4.70707333334,5.1744,7.04966666667
430.44,4.8884,4.4606,4.6212,10.0132666667,3.9096,6.89633333333,4.504,4.70738666667,5.17313333333,7.0376
430.79,4.8616,4.43086666667,4.59026666667,10.0025333333,3.87373333333,6.8838,4.47273333333,4.68192666667,5.14846666666,7.03173333333
431.15,4.8706,4.43553333333,4.5952,9.98433333334,3.87293333333,6.8742,4.48713333334,4.67718,5.1484,7.0444
431.50,4.89313333333,4.4634,4.62,10.0249333333,3.89453333334,6.91936666667,4.5202,4.69279333333,5.1726,7.0762
431.86,4.93873333333,4.4942,4.64026666667,10.0638,3.94133333333,6.95076666667,4.56106666667,4.69978666667,5.1906,7.1046
432.22,4.96253333334,4.50186666667,4.6658,10.0848666667,3.9486,6.96416666667,4.6066,4.71706,5.2134,7.13993333333
432.57,4.96306666667,4.48493333333,4.646,10.0684,3.9658,6.93463333333,4.60513333333,4.70098,5.19113333333,7.1152
432.93,4.95646666667,4.47706666667,4.6256,10.0392666667,3.9738,6.89286666667,4.5966,4.68550666667,5.1832,7.0972
433.29,4.94713333333,4.4656,4.60546666667,10.0182,3.96853333333,6.86206666667,4.60053333333,4.65624,5.16053333333,7.07726666667
433.64,4.98786666667,4.51813333333,4.64453333333,10.0528666667,4.00313333333,6.8774,4.6618,4.68345333333,5.18853333334,7.09406666667
434.00,5.0188,4.55106666667,4.67733333333,10.0642666667,4.02533333333,6.8917,4.70746666667,4.71251333333,5.2004,7.11073333333
434.35,5.035,4.584,4.71046666667,10.0786666667,4.06153333333,6.92476666667,4.73486666667,4.75199333333,5.21973333333,7.13613333333
434.71,5.0464,4.5986,4.7216,10.0908,4.089,6.92426666667,4.7598,4.76278,5.2338,7.13613333333
435.07,5.02653333333,4.56653333334,4.6826,10.0822,4.07086666667,6.87793333333,4.7412,4.73186666667,5.199,7.10573333333
435.42,5.03853333333,4.57366666667,4.6918,10.0916,4.09513333333,6.8724,4.7456,4.74301333333,5.2148,7.11606666667
435.78,5.0558,4.589,4.72066666667,10.1132666667,4.11746666667,6.89886666667,4.77086666667,4.76917333333,5.2464,7.12386666667
436.13,5.0966,4.637,4.74906666667,10.1541333333,4.1598,6.93243333333,4.79866666667,4.79882,5.27846666667,7.15053333333
436.49,5.1228,4.66906666667,4.7894,10.1692,4.1722,6.9489,4.83566666667,4.82286,5.31526666667,7.21466666667
436.84,5.17486666667,4.70566666667,4.81846666667,10.2200666667,4.1986,6.9984,4.88046666666,4.8702,5.36386666667,7.2356
437.20,5.159,4.68506666667,4.81173333333,10.2342,4.18153333333,6.97573333333,4.86253333333,4.86518,5.34326666667,7.2294
437.56,5.15993333333,4.69453333334,4.8272,10.2719333333,4.179,6.97926666667,4.859,4.89329333333,5.37053333333,7.24953333333
437.91,5.17893333333,4.708,4.82606666667,10.293,4.20173333333,6.9992,4.85646666667,4.90606,5.39673333333,7.26826666667
438.27,5.185,4.71206666667,4.83146666667,10.3133333333,4.2,6.98723333333,4.87106666667,4.91036666667,5.39946666667,7.26206666667
438.62,5.19633333333,4.7188,4.8236,10.3332666667,4.20193333333,6.98646666667,4.86826666667,4.91301333333,5.4048,7.26986666667
438.98,5.20593333333,4.73173333333,4.861,10.3599333333,4.20213333333,7.0077,4.8822,4.93360666667,5.41933333333,7.26093333333
439.33,5.20886666666,4.72506666667,4.8506,10.3664,4.19093333333,7.00993333333,4.8754,4.93626666667,5.4212,7.2578
439.69,5.19066666667,4.699,4.8324,10.3457333333,4.1666,6.9687,4.8514,4.91899333333,5.3926,7.2282
440.04,5.16066666667,4.66366666667,4.81093333333,10.3337333333,4.13286666667,6.94976666667,4.82366666667,4.89458,5.374,7.2176
440.40,5.1652,4.67826666667,4.80173333333,10.3590666667,4.1392,6.97236666667,4.82966666667,4.9157,5.37106666667,7.207
440.75,5.1606,4.68153333333,4.7986,10.3604,4.14333333333,6.99166666667,4.82386666667,4.90892,5.36486666667,7.231
441.11,5.17986666667,4.704,4.81553333333,10.3745333333,4.15913333333,7.01923333333,4.84326666667,4.92856666667,5.3848,7.24433333333
441.47,5.19366666667,4.72906666667,4.82006666667,10.3861333333,4.18486666667,7.04913333333,4.85313333333,4.9379,5.39233333333,7.2704
441.82,5.18446666667,4.72193333333,4.82366666667,10.3962666667,4.16286666667,7.03683333333,4.8592,4.9245,5.38066666667,7.2858
442.18,5.17113333333,4.71273333333,4.80233333333,10.3874666667,4.15246666667,7.0219,4.84066666667,4.90190666667,5.36993333334,7.2802
442.53,5.17713333333,4.727,4.80726666667,10.4098666667,4.16193333333,7.04246666667,4.8482,4.91975333333,5.38033333333,7.29326666667
442.89,5.216,4.771,4.832,10.4478666667,4.1994,7.076,4.87786666667,4.95958666667,5.41646666667,7.35006666667
443.24,5.19546666667,4.75313333333,4.82253333333,10.4161333333,4.1822,7.06113333333,4.86106666667,4.9346,5.38446666667,7.33726666667
443.60,5.16986666667,4.74446666667,4.79146666667,10.4108,4.15613333333,7.0439,4.82946666667,4.92091333334,5.37313333333,7.329
443.95,5.17133333333,4.75026666667,4.78246666667,10.3991333333,4.15993333333,7.0349,4.83026666667,4.92304,5.36013333333,7.32013333333
444.31,5.11626666667,4.69426666667,4.7348,10.3572666667,4.11986666667,6.987,4.7708,4.87430666667,5.32246666667,7.2898
444.66,5.09593333333,4.66273333333,4.72093333333,10.3404666667,4.1036,6.95853333333,4.75873333333,4.86306666667,5.30486666667,7.2676
445.02,5.0992,4.67113333333,4.73733333333,10.3544666667,4.11626666667,6.95403333333,4.75973333333,4.87604,5.32486666667,7.2598
445.37,5.081,4.64026666667,4.69473333333,10.3094666667,4.08446666667,6.93166666667,4.7336,4.85097333333,5.30333333333,7.23633333333
445.72,5.07386666667,4.63833333333,4.68366666667,10.3034,4.09046666667,6.93263333333,4.71753333333,4.85054,5.30353333333,7.22206666667
446.08,5.08333333333,4.645,4.68486666667,10.2994,4.10086666667,6.94296666667,4.71106666667,4.85462666667,5.30926666667,7.2282
446.43,5.08713333333,4.6458,4.6892,10.2875333333,4.10446666667,6.92556666667,4.71933333333,4.85888666667,5.30486666667,7.22106666667
446.79,5.0624,4.612,4.64973333333,10.2351333333,4.0864,6.90163333333,4.69706666667,4.83562666667,5.2784,7.19826666667
447.14,5.0718,4.6136,4.654,10.2360666667,4.09806666667,6.8943,4.71586666667,4.84938666667,5.2898,7.1884
447.50,5.08353333333,4.62033333333,4.67673333333,10.2274666667,4.11506666667,6.9156,4.7348,4.852,5.29546666667,7.2012
447.85,5.07366666667,4.6184,4.66946666667,10.2114666667,4.10793333333,6.9095,4.71786666667,4.83932666667,5.28966666667,7.187
448.21,5.11893333333,4.65206666667,4.69766666667,10.2085333333,4.13726666667,6.93136666667,4.75786666667,4.85522666667,5.30893333333,7.1904
448.56,5.1404,4.68306666667,4.72193333333,10.2344666667,4.16146666667,6.9544,4.77406666667,4.86608,5.33393333333,7.20993333333
448.92,5.1236,4.666,4.69066666667,10.1984,4.14546666667,6.9629,4.7646,4.84360666667,5.30686666667,7.1938
449.27,5.139,4.6616,4.71413333333,10.2097333333,4.1642,6.9759,4.7838,4.85508666667,5.30413333333,7.18626666667
449.62,5.1564,4.6684,4.734,10.2121333333,4.1854,6.9836,4.80313333333,4.87396666667,5.31166666666,7.2
449.98,5.17013333333,4.67886666667,4.7396,10.2263333333,4.1892,6.99296666667,4.81993333333,4.88852,5.32113333333,7.23146666666
450.33,5.18546666667,4.6828,4.76453333333,10.23,4.1976,7.02023333333,4.83393333333,4.90181333333,5.35126666667,7.23646666667
450.69,5.18646666667,4.68533333333,4.76306666667,10.2523333333,4.19273333333,7.01766666667,4.8304,4.89630666667,5.34886666667,7.23373333333
451.04,5.1718,4.683,4.73673333333,10.2421333333,4.157,7.0242,4.80793333333,4.88909333333,5.33553333333,7.22846666667
451.40,5.21246666667,4.7132,4.74213333333,10.3079333333,4.19213333333,7.04633333333,4.83993333333,4.93162666667,5.37766666667,7.27206666667
451.75,5.219,4.71973333333,4.74926666667,10.3261333333,4.20726666667,7.04863333333,4.85213333333,4.94096,5.3776,7.273
452.10,5.179,4.6738,4.70493333333,10.3266666667,4.17666666667,7.02936666667,4.82173333333,4.93300666667,5.3508,7.2642
452.46,5.1536,4.65346666667,4.66653333333,10.3161333333,4.14873333333,6.99033333333,4.79826666667,4.92112666667,5.31553333333,7.2474
452.81,5.16693333333,4.65753333333,4.6832,10.3312,4.14466666667,6.9872,4.79973333333,4.92956,5.32546666667,7.27173333333
453.17,5.18926666667,4.70053333333,4.71926666667,10.3773333333,4.17833333333,6.9992,4.8114,4.97302,5.36366666667,7.31626666667
453.52,5.1954,4.71433333333,4.72713333333,10.3989333333,4.17093333333,7.01163333333,4.81786666667,4.98105333334,5.3702,7.32573333333
453.87,5.18373333333,4.69206666667,4.7022,10.3627333333,4.15953333334,6.99426666667,4.80726666667,4.9611,5.33633333333,7.27386666666
454.23,5.14753333333,4.66173333333,4.64366666667,10.3445333333,4.1174,6.96023333333,4.7626,4.919,5.27606666667,7.25546666667
454.58,5.16313333333,4.6688,4.66533333333,10.3531333333,4.1402,6.98213333333,4.7872,4.92325333333,5.2858,7.25753333333
454.93,5.22006666667,4.7194,4.71793333333,10.4065333333,4.21426666667,7.01523333333,4.84286666667,4.97199333333,5.33753333333,7.32626666667
455.29,5.2434,4.75146666667,4.761,10.4029333333,4.2428,7.05526666667,4.88133333333,4.99889333333,5.37173333333,7.35613333333
455.64,5.25206666667,4.74326666667,4.76773333333,10.4038,4.24573333333,7.0718,4.8868,4.99946,5.37813333333,7.353
456.00,5.2646,4.77353333333,4.79426666667,10.4176,4.25453333333,7.07593333333,4.887,4.99434666667,5.39293333333,7.34206666667
456.35,5.282,4.77033333333,4.7984,10.4054,4.25953333333,7.09136666667,4.90073333333,5.00172,5.40913333333,7.33386666667
456.70,5.29366666667,4.78033333333,4.79806666667,10.4124666667,4.28126666667,7.09753333333,4.9096,5.0111,5.41386666667,7.3292
457.06,5.25693333333,4.74993333333,4.77266666667,10.389,4.22753333333,7.0818,4.90093333333,4.96104666667,5.38866666667,7.29673333333
457.41,5.2492,4.7392,4.76173333333,10.3677333333,4.2404,7.07996666667,4.89106666667,4.95582666667,5.39366666667,7.2968
457.76,5.28733333333,4.7836,4.8134,10.4385333333,4.2904,7.11776666667,4.92726666667,5.00057333333,5.45953333333,7.37386666667
458.12,5.30146666667,4.79606666667,4.83673333333,10.4476666667,4.31193333333,7.13693333333,4.933,5.01804666667,5.47086666667,7.38473333333
458.47,5.30193333333,4.81293333333,4.837,10.4685333333,4.30286666667,7.13446666667,4.9234,5.02583333334,5.48926666667,7.39746666667
458.82,5.27086666667,4.78006666667,4.82553333333,10.4740666667,4.26613333334,7.1112,4.90746666667,4.99866666667,5.4658,7.36673333333
459.18,5.21066666667,4.73166666667,4.76686666667,10.4497333333,4.21313333333,7.0534,4.84093333333,4.94586,5.40313333333,7.30193333333
459.53,5.2086,4.73513333334,4.7638,10.4639333333,4.2044,7.05266666667,4.83993333333,4.94742666667,5.40733333333,7.30693333333
459.88,5.204,4.7272,4.76126666667,10.471,4.20206666667,7.04983333333,4.83726666667,4.94735333333,5.40146666667,7.30933333333
460.24,5.1946,4.72373333333,4.75426666667,10.4736666667,4.1882,7.05513333333,4.81793333333,4.93617333333,5.3836,7.28993333333
460.59,5.1796,4.70426666667,4.74386666667,10.4652666667,4.16673333333,7.02706666667,4.80913333333,4.92152666667,5.36613333333,7.2742
460.94,5.23246666667,4.74986666667,4.7886,10.5098666667,4.22373333333,7.06443333333,4.8506,4.97733333334,5.42393333333,7.32433333333
461.29,5.27653333333,4.78793333333,4.83186666667,10.5616666667,4.25486666666,7.09363333333,4.89973333334,5.02118,5.454,7.3422
461.65,5.28553333333,4.80266666667,4.8418,10.5706,4.25693333333,7.11146666667,4.9106,5.03106,5.45233333333,7.3274
462.00,5.3042,4.8242,4.86453333333,10.6189333333,4.2764,7.11953333333,4.94286666667,5.05513333333,5.48353333333,7.352
462.35,5.31573333334,4.81326666667,4.86853333333,10.6322,4.2752,7.11993333333,4.96546666667,5.06543333333,5.46886666667,7.33666666667
462.71,5.33893333333,4.83586666667,4.87533333333,10.6486,4.29773333333,7.13216666667,4.979,5.08516,5.48546666666,7.34846666667
463.06,5.37426666667,4.84873333333,4.886,10.6958666667,4.3238,7.1517,5.01206666667,5.11086,5.502,7.38873333333
463.41,5.3826,4.83633333333,4.89073333333,10.7025333333,4.33393333334,7.15873333333,5.03193333333,5.12105333333,5.5072,7.38446666667
463.76,5.41353333333,4.8622,4.914,10.7478,4.37013333333,7.19503333333,5.0718,5.16301333333,5.54606666667,7.4242
464.12,5.43226666667,4.877,4.9434,10.7728,4.392,7.17956666667,5.112,5.18516,5.57566666666,7.4382
464.47,5.4728,4.92526666667,4.9836,10.8308666667,4.44233333333,7.2683,5.14686666667,5.23288666667,5.62686666667,7.4932
464.82,5.43846666667,4.89026666667,4.94453333333,10.8116666667,4.405,7.24283333333,5.12106666667,5.19714,5.58153333333,7.46686666667
465.17,5.4108,4.85633333333,4.91146666667,10.7923333333,4.37933333333,7.21903333333,5.08846666667,5.16104,5.55926666667,7.4582
465.53,5.3384,4.7702,4.85926666667,10.7524666667,4.3064,7.14326666667,5.03206666667,5.09487333333,5.4978,7.39166666667
465.88,5.32306666667,4.74966666667,4.82793333333,10.7268666667,4.2822,7.1367,5.01053333333,5.06872666667,5.4776,7.34413333333
466.23,5.34413333334,4.79193333333,4.86106666667,10.7443333333,4.32253333333,7.1633,5.03366666667,5.10019333333,5.52126666666,7.40273333333
466.58,5.38466666667,4.8322,4.9036,10.7824666667,4.37113333333,7.21273333333,5.07466666667,5.1309,5.56653333333,7.44606666667
466.94,5.42426666667,4.87833333333,4.96,10.8104,4.40026666667,7.24376666667,5.10413333333,5.17009333333,5.59886666667,7.45846666667
467.29,5.47453333333,4.94766666667,5.00973333333,10.8633333333,4.45793333333,7.27373333333,5.14606666667,5.21947333333,5.64153333333,7.50693333333
467.64,5.48446666667,4.97186666667,5.04786666667,10.8468666667,4.45506666667,7.28606666667,5.14973333333,5.22034,5.653,7.5102
467.99,5.49286666667,4.99286666667,5.06813333333,10.8789333333,4.45726666667,7.30693333333,5.16246666667,5.23548666667,5.6774,7.55213333333
468.35,5.48813333333,4.99566666667,5.0896,10.8902666667,4.4586,7.28223333333,5.1702,5.2289,5.68453333333,7.52793333333
468.70,5.506,5.01753333333,5.1372,10.9169333333,4.4812,7.2899,5.1888,5.24370666667,5.70693333333,7.51726666667
469.05,5.45553333334,4.96806666667,5.0908,10.8818666667,4.4208,7.24606666667,5.1246,5.18885333333,5.6502,7.448
469.40,5.48693333333,5.00633333333,5.10606666667,10.8938666667,4.4438,7.27473333333,5.14046666667,5.21892666667,5.67173333333,7.47913333333
469.75,5.45853333333,4.97586666667,5.0994,10.8831333333,4.4072,7.26656666667,5.12306666667,5.20502666667,5.65333333333,7.46793333333
470.11,5.44106666667,4.95513333333,5.08086666667,10.8754666667,4.3794,7.24276666667,5.1056,5.17903333333,5.62433333333,7.4224
470.46,5.41046666667,4.93666666667,5.05293333333,10.8442666667,4.351,7.20633333333,5.07453333333,5.16914666667,5.58866666667,7.3768
470.81,5.37826666667,4.9068,5.013,10.8326666667,4.32946666667,7.2004,5.04553333333,5.13980666667,5.57773333333,7.35373333333
471.16,5.33893333333,4.85286666667,4.97106666667,10.7916666667,4.276,7.17023333333,5.00513333333,5.09284,5.54546666667,7.3246
471.51,5.33193333333,4.83353333333,4.93993333333,10.8206666667,4.26933333333,7.13273333333,4.99513333333,5.08662,5.53753333333,7.32033333333
471.87,5.33226666667,4.828,4.92033333333,10.8293333333,4.27806666667,7.13176666667,4.98013333333,5.08833333333,5.5186,7.3142
472.22,5.3642,4.8364,4.92926666667,10.8502666667,4.29306666667,7.12613333333,4.99133333333,5.10073333334,5.54006666667,7.3354
472.57,5.36326666667,4.82826666667,4.9012,10.8586,4.29153333333,7.11923333333,4.97246666667,5.09938666667,5.53853333333,7.3432
472.92,5.40506666667,4.89586666667,4.94453333333,10.9094666667,4.3464,7.15983333333,5.01773333333,5.1537,5.57786666667,7.41033333333
