wavelength,Back_DiuDiuf,Belly_DiuDiuf,Breast_DiuDiuf,Crissum_DiuDiuf,Crown_DiuDiuf,DorTail_DiuDiuf,Patch10_DiuDiuf,Rump_DiuDiuf,Throat_DiuDiuf,WingTip_DiuDiuf
828.72,19.4228166667,51.6795833333,19.4830833333,40.8153333333,18.352,19.480375,46.0520833333,20.6613333334,47.2765833333,21.775
829.02,18.47525,51.3625833333,18.7616666667,40.4649166667,17.3166666667,18.5153333333,45.70525,19.9765833333,46.7954166666,20.981
829.33,17.5541833333,50.6822916667,17.6495,39.4585833333,16.3291666667,17.9172916667,45.0630833333,19.2194166667,46.3761666667,20.1510833333
829.63,15.81255,49.7305416666,16.2934166667,37.5621666667,14.9169166667,15.9908333334,43.87225,17.9684166667,44.6764166667,18.9138333333
829.93,14.4337166667,48.5794583333,14.659,35.8618333333,12.945,13.85425,42.926,17.0360833333,43.4849166667,17.5851666667
830.23,14.3399166667,49.030625,15.32575,35.86025,13.00525,14.0882916667,42.5845,17.8423333333,43.4406666667,18.1414166666
830.54,13.0083166667,47.5834166667,12.7711666667,34.1349166666,11.40475,11.715375,40.989,15.8086666667,41.5198333333,16.6214166666
830.84,13.80515,47.6350833333,13.615,33.8260833333,11.8779166667,11.5728333333,40.9625,16.432,41.57275,17.453
831.14,15.1195,49.0972083333,15.3753333333,35.1506666666,13.39075,12.94225,42.9340833333,17.8384166667,43.4124166666,19.4883333333
831.44,17.2507333333,49.8364166667,17.3319166667,36.8516666667,15.2796666667,15.5841666667,43.9219166666,19.8353333333,44.73375,21.50425
831.74,17.3276666667,49.3529166667,17.0836666667,36.6495833333,14.3880833333,15.447,43.8276666667,18.7310833333,44.8651666667,20.6996666667
832.04,17.3851666667,49.005375,18.3194166667,37.4504166666,14.816,15.7462916667,44.2596666667,18.7153333333,45.0019166667,21.2885833333
832.35,18.4550333333,49.395875,18.9330833333,37.4425833333,16.1815833333,17.107625,43.8094166667,18.792,44.9910833333,21.7814166667
832.65,18.8575333333,50.726625,19.3801666667,38.83575,16.7675833334,17.0656666667,44.9344166667,19.48925,46.0350833334,22.0094166667
832.95,19.3948833334,51.4189166667,20.06725,39.9155833333,17.3545833333,18.1950416667,45.0828333333,19.7468333334,46.7166666667,22.4045
833.25,19.79715,52.2487916666,21.0391666667,41.4975833334,18.34225,19.4222916667,46.1345833333,20.3704166667,47.8615,23.08925
833.55,19.1154166667,52.085125,20.4840833334,41.2200833333,17.5094166667,18.3448333333,46.4780833333,18.8346666667,47.5079166667,22.27025
833.85,19.10595,52.615875,21.1440833334,41.3870833333,17.491,18.78675,46.9265,19.4119166667,47.8275,22.8206666666
834.16,18.1824166667,52.3759166667,20.1211666666,41.0180833333,16.4340833333,17.94625,46.2564166666,18.3165,47.5676666666,22.201
834.46,17.6356166667,52.1997083334,19.4180833333,40.8640833333,15.7136666667,17.3725416667,45.8726666667,17.8346666667,47.3415833333,21.2810833334
834.76,17.7421833333,52.908125,19.8614166667,40.7804166667,16.2420833333,17.0688333333,46.1424166667,18.1338333333,48.1084166667,21.351
835.06,17.7892333333,53.6147916667,20.3798333333,40.9335833334,16.5483333334,16.6234166667,46.1525833333,18.3695,48.6755833333,21.4601666667
835.36,18.5444166667,54.19625,19.9730833333,41.0761666666,16.84375,16.1141666667,46.2045833333,18.6825833333,48.8531666667,20.9684166667
835.66,17.1704833333,53.6142083333,19.1386666667,40.3090833333,14.9813333333,14.0215833333,45.5336666667,17.7621666666,48.5580833333,19.635
835.96,17.3818166667,54.1205,20.1603333333,40.146,15.3720833333,13.6407083333,45.9410833334,17.9098333333,48.6231666667,20.50975
836.26,18.8850833333,54.8959583334,21.1103333333,40.72825,16.2031666666,13.749375,46.99225,19.9231666667,49.5250833333,22.0941666667
836.57,19.412,55.495375,21.285,40.4669166667,15.8798333333,12.9579583333,47.2395,20.4723333334,49.5744166667,21.4783333333
836.87,19.5754666667,55.356125,21.7521666667,40.3276666667,16.13975,13.2692083333,46.9801666667,20.983,48.8888333333,21.695
837.17,21.6571666666,57.4336666666,24.1005,42.2034166666,18.8448333333,14.4415,49.0059166667,23.1376666666,51.40475,22.8693333333
837.47,24.0066833334,58.5149166667,27.7888333333,43.8284166667,21.5346666667,16.8647083333,51.3531666667,26.2540833333,52.2608333333,25.23125
837.77,25.7270666667,60.3482083333,31.1214166667,45.6103333333,23.79975,18.9214583333,52.5721666666,27.7949166666,54.1153333333,27.9836666667
838.07,24.8291666667,59.3357083333,29.9510833333,45.0489166667,23.2739166667,19.0898333333,51.7433333334,26.5864166666,52.7719166667,27.5628333333
838.37,27.99775,62.5803333333,33.1905,47.8586666667,25.9279166667,22.3948333333,55.3890833334,30.0321666667,55.4425,31.6025
838.67,26.6595333333,62.2385416667,33.0268333333,47.47475,25.6853333333,23.43075,55.9344166666,30.23075,55.7899166667,31.9984166667
838.97,30.4288,64.66975,36.6355833333,50.536,30.2730833333,27.5156666667,59.0249166667,33.8173333333,57.7626666667,35.5981666667
839.27,27.87865,62.26225,33.6728333333,48.91375,27.7835,25.9505833333,57.2470833333,30.9573333334,55.8045,32.315
839.57,27.9991833333,62.2975416666,35.2564166667,49.8144166667,29.28475,27.538875,59.3790833334,31.3935833333,56.714,32.4224166667
839.87,27.7235166666,62.8725416667,36.34825,49.9491666667,29.5731666666,27.7775833333,59.4513333333,30.50475,57.9945,32.7404166667
840.17,29.9648666667,63.5177083333,37.8656666667,50.9541666667,32.0451666667,29.651875,58.6514166667,33.1264166667,59.4625,35.1145
840.47,29.5907166666,62.9547916667,37.02075,50.6335833333,30.7829166666,28.97175,58.56075,32.2936666667,58.8370833333,34.7955
840.77,28.9610166667,63.8025833333,36.6399166667,50.5845,31.8805833333,28.423375,59.4690833333,31.6800833333,60.6715,33.9344166666
841.07,30.3015333334,64.3710833333,37.4220833333,51.3859166666,32.5884166667,28.794125,60.6375,32.6923333333,61.8676666667,34.87525
841.37,30.64835,66.388875,39.1665833333,53.25925,33.0925833333,28.52775,62.6295833333,33.68525,64.2221666667,35.70375
841.67,29.4431166666,65.0135833333,38.7858333333,52.9195833333,33.0819166667,27.7551666667,62.413,32.4439166667,63.41825,33.6040833333
841.97,32.5078666667,67.9540833333,42.4136666667,56.4858333333,37.0085833333,30.5915833333,64.93725,35.5936666667,65.6641666667,35.94725
842.27,31.2575166666,68.6792916667,42.428,56.745,35.31325,28.5682916667,66.38375,34.5736666667,66.6233333333,35.4003333333
842.57,36.20775,72.259375,47.3484166667,59.9821666667,39.3046666667,32.5201666667,68.6943333334,39.5054166666,69.6969166667,40.1514166667
842.87,38.7620333333,76.3929583333,49.619,62.7619166667,41.7618333333,33.8571666667,70.262,41.59525,72.5,43.3335
843.17,37.92815,75.0633333333,46.4285833333,62.1583333333,41.2106666666,31.6235833333,69.073,40.7041666667,70.4154166667,42.09725
843.47,40.3912,79.464375,49.7164166666,65.4479166667,43.1121666666,32.4122083334,72.33575,42.6020833333,74.1781666667,44.161
843.77,42.7373833333,81.8576666667,51.8519166667,66.4064166667,45.6595833333,33.810625,74.595,44.3865833333,76.5624166666,45.7466666667
844.07,47.42905,84.2493333333,54.99425,70.5674166667,47.7245833333,37.3227083334,76.773,47.84275,77.6005833333,50.3841666667
844.37,47.3750166667,84.6130416667,54.7618333333,71.6666666667,48.6905,37.7976666667,75.8333333333,47.6785833334,76.6965833333,49.375
844.67,47.2611666667,82.9690416666,54.1084166667,69.2890833333,48.6014166667,39.5397916667,76.049,48.7470833334,76.4278333333,49.2715833334
844.97,49.6688666667,85.5165833333,55.6220833333,70.8333333333,51.5695833333,42.6654166667,78.0821666666,51.0274166667,77.968,51.741
845.27,45.78955,80.541,52.7484166667,66.2865833333,47.2220833333,37.9092916666,73.4210833333,45.3215833333,73.27475,47.9531666667
845.57,46.28255,81.0580416666,53.162,65.60275,48.9360833333,39.701625,74.9409166666,46.6311666667,73.2565833333,48.2861666667
845.87,47.9699166667,85.4010833334,56.5476666667,69.9561666667,51.3784166667,41.6509583333,78.7594166667,50.2193333334,77.4749166667,50.6264166667
846.17,42.51695,81.3420833333,52.644,66.9679166667,46.5194166667,35.7597083333,76.9075833333,45.8500833333,74.8661666667,45.8835833333
846.47,42.8129,83.544375,57.5949166667,68.7411666667,44.7609166667,38.0977916667,80.3799166666,46.3433333333,78.5513333334,47.5385833333
846.77,41.4700833333,79.2005833333,53.86175,66.22625,44.3766666667,38.2283333333,80.3861666667,45.7995833334,77.2018333333,46.40925
847.07,40.2226333334,77.3279166666,54.3858333333,66.7004166666,43.38725,37.41575,78.8799166666,45.64775,75.1011666667,44.8381666667
847.37,41.4738166666,78.4779583333,55.923,67.8719166667,45.6611666667,38.03375,82.1625833333,46.5908333333,75.8608333333,45.7301666667
847.67,38.2626166666,76.5359583333,53.3544166667,61.8998333334,43.1849166666,33.6158333333,80.36725,45.12725,72.1750833334,42.8670833333
847.97,41.1062166667,79.0406666666,54.921,65.7685833333,46.76725,36.9611666667,84.0159166667,47.306,72.4495,45.51
848.26,39.5377666667,76.5907916667,53.1818333333,63.8636666667,43.03025,34.072,81.9696666667,44.7349166667,71.4015,43.9394166667
848.56,46.4779166667,86.6379583333,61.0426666667,72.74225,51.0261666666,40.9484166667,92.5286666666,54.6798333333,82.01975,50.0411666667
848.86,49.5,91.4691250001,64.56125,80.5262499999,55.0000833334,41.3377083333,96.7106666668,58.4648333334,86.8422499999,53.2455
849.16,50.7549,86.4777916667,60.53475,75.98275,56.40725,41.5684166667,91.47,57.3898333333,82.39,54.75625
849.46,56.7233166667,90.716,64.644,82.9288333332,62.0145833333,46.1570833333,96.2378333332,61.1245833333,88.0258333332,59.8300833333
849.76,58.1596,92.4960416667,63.823,84.3208333334,66.1534166667,46.6824583333,96.169,64.69175,88.3886666667,60.2685
850.06,59.6879,99.6881666668,65.0625833334,89.21575,67.9590833334,46.25675,99.4652500001,65.8199166667,91.2654166668,59.4473333334
850.36,63.4128,107.986041667,66.9145833333,92.7083333334,70.88275,48.7847083333,105.704333333,68.84925,95.9821666666,57.7380833333
850.65,57.4006666667,105.134041667,59.8710833334,91.1210833334,66.2696666666,44.593375,101.1905,66.22025,89.6329999998,52.6289166666
850.95,67.9701166666,114.342875,67.3075833334,105.608916667,73.2370833334,52.8311666666,113.888833333,75.6410833333,100.854833333,60.5768333333
851.25,69.4187333333,129.16675,72.0285,120.155,76.7445,51.6472916667,121.899166667,80.42625,111.950833333,63.50125
851.55,65.7474833333,127.389583333,71.3849166667,119.730416667,76.0415833334,54.7794583333,119.5465,81.6176666667,111.397,64.7058333333
851.85,67.6419166666,129.475291667,71.852,124.444416667,75.679,58.641875,123.14825,79.9384166667,110.74075,67.46925
852.15,59.9044166667,110.695375,62.4205,105.307833333,61.35875,52.309,106.15725,68.5244166667,92.5158333333,57.0064166667
852.45,54.9871499999,116.826666667,62.2435,113.525583333,58.9741666667,49.9679583333,114.935916667,65.19225,97.6280833335,50.1283333333
852.74,44.97715,105.33675,56.9064166667,97.4315833335,49.372,45.37675,102.054666666,57.9909166667,82.2489166666,44.1781666667
853.04,49.1081833333,105.20175,60.4565,98.1952499999,53.6094166667,50.530875,103.6625,60.7220833333,81.0510000001,48.8321666666
853.34,47.15315,104.244208334,62.1116666667,97.8259166668,52.63975,51.2162916667,103.519833333,62.7846666667,86.9049166666,50.5694166667
853.64,42.2761666667,95.0001249999,57.0475833333,93.1904999999,49.4285833333,46.4286666667,97.6665833333,57.8570833334,79.4287499999,50.7143333333
853.94,46.9426666667,97.714375,62.23825,95.7620833332,52.5236666667,51.6904583333,102.47625,62.71425,83.7142499999,53.8571666667
854.23,43.56695,103.397083333,61.99575,99.2039166668,51.1676666666,51.9108333333,108.014916667,59.28875,86.7835,51.9108333333
854.53,49.1256666667,95.9015833333,61.74875,92.5774166665,52.8688333333,52.9371666667,103.096666667,59.5173333334,82.2859166666,53.1421666667
854.83,46.928,91.7567916666,58.1531666667,90.2251666666,50.4955833333,51.9594583333,100.450583333,57.7026666667,79.3693333333,51.30625
855.13,43.2358333333,86.1924583334,51.2411666667,83.7321666666,45.6118333333,44.7250833333,94.3706666666,52.438,74.5565833333,46.9415833333
855.43,36.3076,84.3232083333,44.153,82.3204166667,43.2319166667,39.640875,91.20625,45.3959166667,73.2045833334,43.416
855.72,40.7837166667,86.5317083333,46.71175,84.5496666666,45.1801666667,42.297125,92.2070833334,47.9729166667,75.7656666667,45.4953333334
856.02,47.8166666667,93.6648333333,47.6119166667,93.8595833333,48.2455833333,44.517625,98.4406666667,54.6296666666,81.2379166667,49.9025833333
856.32,45.7922166667,92.3353750001,42.9526666667,92.4382500002,42.9010833333,39.7119583333,98.7654166667,51.2345833334,78.8064999999,48.9711666667
856.62,49.1944833333,96.0009999999,41.9463333333,95.7494166666,40.3245,39.2338333333,101.45425,49.1610833333,75.4474999999,48.0985
856.91,46.71565,98.2844166665,36.0295,92.8308333334,34.6813333333,39.76725,100.000083333,43.8114166667,76.4094166667,42.4018333333
857.21,38.95345,93.0879583334,28.35925,84.7545833335,27.13175,28.7144166667,90.8268333333,34.5606666667,72.416,33.9148333334
857.51,35.6579,81.853125,25.38375,73.6841666668,27.0285,26.5352083333,80.4825,33.5525833333,64.4738333332,35.08775
857.81,32.2138166667,88.2632499999,23.8548333334,77.41725,20.8650833333,21.43775,83.3970833332,27.2901666666,66.2213333333,31.23425
858.10,29.9057166667,92.3348749999,18.3176666667,80.8174999999,14.3869166667,11.9104166667,88.2861666668,17.6888333333,64.6226666668,24.0566666667
858.40,26.0903833334,86.1760833333,19.003,75.9346666666,11.838,5.64629166668,85.6698333333,15.9656666667,60.0465833333,21.1839166667
858.70,36.2015833333,106.298583333,28.1976666667,93.6046666667,11.8216666667,12.2575833333,108.1395,21.4145833333,71.6085833333,24.9030833334
858.99,32.3438,98.6110833333,23.09025,80.90275,8.15975,16.2760833333,95.92025,19.09725,64.3229166668,24.39225
859.29,23.3332666667,108.820375,13.2035,81.0605833333,-4.22083333333,9.63204166667,100.324666667,2.38091666666,70.8876666667,8.33324999999
859.59,6.03043333333,122.348458333,-6.36358333333,83.6363333333,-40.303,-13.182,102.272833333,-31.9698333333,66.3637500001,-25.3029166667
859.89,6.86848333333,108.080708333,2.65150000001,80.4294166667,-25.0,-4.798,96.8433333333,-16.793,59.9745833333,-11.4898333333
860.18,22.2705166667,109.661875,16.5459166667,100.845416667,-8.57474999999,5.85741666667,107.00475,3.623,61.5943333333,7.36708333333
860.48,27.11105,105.777875,24.8889166667,103.77775,-5.66666666667,18.5555416667,106.222416667,7.66675,58.3334166667,18.3335
860.78,30.5797,114.915541667,33.93725,119.80675,-7.36716666667,27.4757083333,114.73425,5.79716666665,63.8889166666,17.1498333333
861.07,26.5197166667,105.392125,23.4069166666,114.950833334,-13.9705833333,22.4875833333,109.558916667,3.79908333333,58.08825,9.31375000002
861.37,32.68525,96.4815,30.4629166666,100.833416667,0.277833333317,24.8609583334,94.8149166666,13.426,55.7408333333,20.8333333333
861.67,35.0387166667,103.536875,30.7170833333,105.038666667,0.67833333335,32.5582083333,93.21725,18.8954166667,55.1355,23.1589166666
861.96,29.5311833334,92.144125,25.6075833334,91.8405000001,-0.868083333343,21.658,79.0798333333,18.7498333333,50.3471666666,23.177
862.26,23.6200833333,86.3352083332,16.9355,89.6057500001,-6.36200000001,6.76529166665,74.73125,13.70975,40.1433333333,16.75625
862.56,23.0179,70.7582916667,19.4445,77.6275833333,-8.33333342501e-05,6.45637500001,69.8198333334,14.2641666667,34.91,18.76875
862.85,29.2939,70.9394166668,22.8106666667,80.5790833333,8.12158333333,10.5577916667,75.6355,23.58775,39.8303333333,27.825
863.15,26.8952333333,64.1130416667,18.2124166667,72.4463333333,8.199,10.7192083333,72.5135000001,19.9595833334,36.8951666666,26.1423333333
863.45,16.3842166667,58.6157916667,7.13274999999,59.46325,-1.27116666666,-0.847583333332,62.85325,6.70891666667,29.2374166666,14.9718333333
863.74,11.6525833333,54.8670833333,-1.12050000001,53.7815,-2.31083333333,-5.532125,56.51275,4.76191666668,26.3305833334,9.66391666666
864.04,-2.54228333334,43.2203333334,-13.55925,37.4999166667,-15.3955,-21.22175,40.7485,-6.92091666666,11.5818333334,0.0708333333507
864.33,-14.7917333333,36.7788333333,-25.3205,32.4518333334,-31.1698333333,-33.4535,34.5353333333,-18.5096666666,1.84275000001,-8.01275000002
864.63,-44.4857166667,19.5472916667,-62.1399166667,15.4323333333,-70.7818333334,-67.5925833333,10.5966666667,-48.3539166667,-22.7365,-38.9918333333
864.93,-58.7009666667,14.2157916667,-78.5539166667,12.6225,-88.6030833333,-86.7034583333,7.23041666664,-65.5635833333,-30.0244166667,-53.4315
865.22,-56.3610333334,20.694375,-73.8889166666,20.9721666667,-87.4999999999,-83.124875,16.3889166666,-67.6387500001,-25.8333333333,-50.41675
865.52,-81.5278333334,22.8299583333,-86.6319166665,24.4790833334,-112.499916667,-102.343875,16.8403333333,-88.3679166667,-31.2500833333,-64.4095833333
865.81,-55.39555,33.8277916667,-61.5818333333,22.8811666667,-82.4859166666,-79.0254583333,19.774,-59.1806666667,-23.5875833333,-38.8416666667
866.11,-31.9369166667,46.84675,-30.6305,31.7569166666,-49.8874166667,-41.55425,21.3965,-34.3469166667,-5.18008333335,-17.3424166667
866.41,-17.22855,51.2595416667,-16.5695833333,38.5658333333,-38.7596666667,-38.27525,15.9884166667,-20.7363333333,-1.06583333334,-7.84866666667
866.70,-8.62008333333,51.6129166667,-5.82433333332,44.6236666667,-35.3046666667,-33.8710833333,23.1183333333,-15.0538333333,6.00358333332,1.70250000002
867.00,-12.6629333333,50.3352916667,-9.09958333333,40.61325,-46.6476666667,-44.8275,19.2529166667,-25.4790833333,0.478833333333,-1.91583333335
867.29,9.05506666665,61.34025,13.3160833333,52.8348333333,-24.3986666667,-21.39175,39.5190833333,-1.97591666668,16.0651666667,11.7698333333
867.59,17.1412833333,55.3819166667,22.1643333333,47.7430833333,-0.983666666667,-2.77783333332,38.5418333333,12.78925,24.82625,18.3449166667
867.88,25.3331666667,62.1505833333,26.9354166667,50.26875,9.03233333334,4.892375,46.4515833333,20.9139166666,31.3439166667,26.88175
868.18,22.8119166667,59.5204166667,27.70025,47.3464166667,9.12491666667,8.24025000001,42.8770833333,19.46,27.7931666667,28.63125
868.48,15.5729333333,50.7162083333,20.8333333333,41.1024166667,5.46883333332,1.23708333333,35.8941666667,14.1925833333,21.1371666666,22.3525
868.77,21.3983833334,50.2235833333,22.3169166667,42.76425,8.08958333333,6.86983333334,37.8048333333,15.4878333333,23.04875,25.9349166667
869.07,20.1316333333,48.8567083333,21.8605,42.558,9.37991666667,7.17037499998,36.9766666667,14.4185833333,24.14725,24.5349166667
869.36,18.5612833333,44.3376666667,20.65525,39.3874166667,11.0755,6.51725000001,35.9330833333,14.9216666667,23.7179166667,22.9700833334
869.66,15.0470333333,41.3717916667,19.1430833333,37.4215,7.783,3.20366666667,36.20275,10.9276666667,22.3663333333,22.1305
