wavelength,Back_ThlPecf,Belly_ThlPecf,Breast_ThlPecf,Crissum_ThlPecf,Crown_ThlPecf,DorTail_ThlPecf,Patch10_ThlPecf,Rump_ThlPecf,Throat_ThlPecf,WingTip_ThlPecf
426.51,6.38383333333,39.4788333333,7.37566666666,13.8476666667,4.2605,9.00425,10.681,8.203,15.9431666667,9.89383333335
426.87,6.38783333334,39.5545,7.40333333334,13.884,4.25916666667,9.01333333333,10.724,8.21483333334,15.97,9.89783333334
427.23,6.40233333334,39.6681666667,7.435,13.9495833333,4.27583333334,9.0375,10.773,8.2355,16.0353333333,9.87833333334
427.58,6.44966666666,39.7311666666,7.45683333334,14.0054166667,4.29933333333,9.05183333334,10.842,8.29633333333,16.096,9.90233333335
427.94,6.461,39.7945,7.50733333333,14.04375,4.27816666667,9.05683333333,10.8733333333,8.2975,16.0978333333,9.8985
428.30,6.50816666666,39.8958333333,7.54,14.1283333333,4.32066666667,9.10191666666,10.9168333333,8.33583333333,16.1468333333,9.94000000002
428.65,6.53816666667,39.9946666667,7.56066666667,14.1735833333,4.328,9.12308333333,10.9578333333,8.376,16.228,9.94016666665
429.01,6.538,40.0431666666,7.5875,14.2349166667,4.30966666666,9.113,10.9636666666,8.36216666667,16.264,9.92699999999
429.37,6.53566666667,40.1921666667,7.67166666667,14.3011666667,4.31083333333,9.15283333333,10.9968333333,8.4,16.3138333333,9.9475
429.72,6.52733333334,40.2653333333,7.66916666667,14.35925,4.301,9.16675,11.0231666667,8.39983333333,16.3578333333,9.92116666669
430.08,6.53533333333,40.3138333334,7.69683333334,14.4055,4.31616666666,9.17766666667,11.045,8.4345,16.4158333334,9.93849999998
430.44,6.547,40.4121666666,7.71216666667,14.4560833333,4.3055,9.1905,11.0695,8.4605,16.4536666667,9.94483333333
430.79,6.57133333333,40.4633333333,7.75683333334,14.4788333333,4.321,9.22083333333,11.0981666667,8.489,16.4976666667,9.99000000001
431.15,6.59433333333,40.502,7.7755,14.4955833333,4.3195,9.22533333334,11.1151666667,8.49183333334,16.5368333333,10.022
431.50,6.61466666667,40.5626666667,7.80416666667,14.5249166667,4.32983333333,9.28125,11.1461666667,8.50316666666,16.5491666666,10.0578333333
431.86,6.60416666667,40.5905,7.78266666666,14.5301666667,4.31266666667,9.28591666666,11.1308333333,8.48316666666,16.5705,10.0668333334
432.22,6.58733333333,40.5916666667,7.81016666667,14.5401666667,4.30683333333,9.26808333333,11.1595,8.49416666667,16.5583333333,10.0328333333
432.57,6.59316666667,40.6353333334,7.8565,14.6009166667,4.35466666667,9.30316666666,11.2205,8.52783333333,16.58,10.0861666667
432.93,6.61733333334,40.7111666667,7.87633333334,14.6275833333,4.3885,9.31708333333,11.2483333334,8.56583333334,16.6331666666,10.091
433.29,6.65966666667,40.7413333333,7.886,14.66175,4.39566666666,9.32925,11.2755,8.585,16.6643333333,10.1031666667
433.64,6.688,40.8006666667,7.89633333333,14.6751666667,4.412,9.33483333334,11.306,8.60333333333,16.6955,10.1286666667
434.00,6.71166666666,40.8088333333,7.91833333333,14.7048333333,4.43283333333,9.3555,11.3655,8.62333333334,16.7026666667,10.1466666666
434.35,6.72833333333,40.8601666667,7.9515,14.74525,4.4575,9.36225,11.4323333333,8.63866666666,16.7256666667,10.1696666667
434.71,6.74183333334,40.9043333333,7.95683333334,14.7651666666,4.46333333334,9.38283333334,11.4475,8.65466666667,16.7355,10.175
435.07,6.74533333334,40.954,7.956,14.8034166666,4.46516666667,9.39666666667,11.49,8.6805,16.7485,10.1885
435.42,6.75283333333,41.039,7.95216666666,14.8189166666,4.4665,9.37575,11.5188333333,8.69166666667,16.7978333333,10.1785
435.78,6.79816666666,41.1465,7.994,14.91,4.52483333333,9.429,11.5803333334,8.74516666666,16.8341666667,10.2111666667
436.13,6.86433333333,41.3003333333,8.03983333334,14.9938333334,4.57416666667,9.4945,11.6473333333,8.81183333333,16.9361666666,10.3
436.49,6.88533333333,41.3815,8.03866666666,15.0188333333,4.57416666666,9.52316666666,11.6543333333,8.8385,16.9941666666,10.2946666667
436.84,6.91633333333,41.4386666667,8.084,15.0746666666,4.58333333334,9.56841666666,11.6896666666,8.87366666666,17.0396666667,10.3263333334
437.20,6.91766666667,41.4763333333,8.09533333333,15.1075,4.59183333333,9.58283333333,11.6966666666,8.88716666666,17.0548333334,10.3323333334
437.56,6.90983333333,41.5263333333,8.1285,15.1395833334,4.60716666667,9.56733333334,11.7083333333,8.8885,17.0621666667,10.3263333333
437.91,6.8795,41.552,8.12666666667,15.1583333334,4.59816666667,9.537,11.686,8.86766666667,17.0908333333,10.309
438.27,6.879,41.5483333334,8.13383333333,15.1895,4.60583333333,9.5705,11.6811666667,8.88583333334,17.1126666667,10.3038333333
438.62,6.89216666667,41.5686666667,8.13683333333,15.232,4.611,9.56008333334,11.697,8.90416666667,17.131,10.3125
438.98,6.89933333333,41.5938333333,8.17916666667,15.2681666666,4.61483333333,9.56808333334,11.7061666667,8.9275,17.1558333333,10.3055
439.33,6.91983333334,41.617,8.22833333333,15.3075833333,4.64116666667,9.593,11.7315,8.94333333333,17.177,10.334
439.69,6.8875,41.5505,8.21233333333,15.2979166666,4.62433333334,9.54466666666,11.716,8.92816666666,17.181,10.305
440.04,6.8615,41.5301666667,8.19333333333,15.2736666666,4.6045,9.48175,11.6956666667,8.88516666667,17.1436666667,10.258
440.40,6.81733333334,41.4975,8.16616666667,15.2423333334,4.56216666667,9.42041666666,11.6858333334,8.8345,17.1005,10.2328333334
440.75,6.82683333333,41.5311666666,8.1765,15.25125,4.56733333334,9.39883333334,11.7161666667,8.84116666666,17.0926666667,10.2436666667
441.11,6.85,41.6013333333,8.19016666667,15.287,4.59833333333,9.40033333333,11.7561666667,8.8505,17.1248333334,10.2573333334
441.47,6.87633333334,41.6248333333,8.201,15.33225,4.607,9.42,11.8028333333,8.88183333333,17.169,10.2716666667
441.82,6.89933333333,41.6955,8.219,15.3566666666,4.59966666666,9.43608333334,11.8323333334,8.90683333333,17.188,10.2596666667
442.18,6.89383333333,41.7455,8.21383333333,15.3605,4.589,9.39225,11.849,8.8975,17.1938333333,10.2463333333
442.53,6.8865,41.8281666666,8.243,15.3895,4.59033333333,9.39775,11.8833333334,8.903,17.2448333334,10.2398333333
442.89,6.88333333333,41.8491666667,8.24583333333,15.3918333334,4.59333333333,9.4095,11.8973333334,8.88966666667,17.2668333333,10.219
443.24,6.86116666666,41.8893333333,8.24066666666,15.4209166667,4.56983333333,9.37758333334,11.8926666667,8.87783333333,17.2583333334,10.196
443.60,6.87066666667,41.944,8.25933333334,15.4561666666,4.5715,9.39433333334,11.9376666666,8.89116666667,17.3046666667,10.226
443.95,6.89566666667,41.973,8.3015,15.5165833334,4.58816666667,9.457,11.9746666666,8.93383333334,17.3631666666,10.2496666667
444.31,6.92233333333,42.029,8.35116666667,15.57725,4.60866666667,9.50816666667,12.0108333333,8.967,17.4186666667,10.2673333333
444.66,6.90483333334,42.0595,8.347,15.5996666667,4.59616666666,9.51725,12.0246666666,8.96883333333,17.4288333333,10.2498333333
445.02,6.88133333334,42.0475,8.3535,15.604,4.57033333334,9.52033333333,12.0226666667,8.96783333334,17.4188333333,10.2381666667
445.37,6.885,42.1111666666,8.36916666667,15.6013333334,4.56983333333,9.51691666667,12.0288333333,8.98,17.4388333334,10.2288333333
445.72,6.9205,42.1796666667,8.404,15.6573333333,4.60483333333,9.54925,12.0931666666,9.01083333334,17.5126666666,10.2891666667
446.08,6.95316666667,42.2545,8.43683333333,15.6868333334,4.62466666667,9.59258333333,12.1476666667,9.05066666667,17.5566666667,10.3225
446.43,6.94916666667,42.2646666667,8.422,15.7100833334,4.63183333333,9.58475,12.1618333333,9.04566666666,17.5713333334,10.3306666667
446.79,6.9775,42.3385,8.44866666667,15.77275,4.65416666667,9.5975,12.2205,9.08816666666,17.5908333334,10.3596666667
447.14,7.0235,42.3933333334,8.48816666667,15.8123333334,4.68,9.62541666667,12.2715,9.13283333333,17.6775,10.3798333333
447.50,7.054,42.5048333333,8.5095,15.85775,4.69816666667,9.64091666665,12.3243333334,9.16116666667,17.7223333334,10.38
447.85,7.06533333333,42.5833333333,8.50966666666,15.8855,4.714,9.62308333335,12.3641666667,9.16266666667,17.759,10.3855
448.21,7.08216666667,42.659,8.522,15.9141666666,4.732,9.63,12.4016666666,9.194,17.8083333333,10.411
448.56,7.116,42.718,8.57116666667,15.986,4.7685,9.66991666665,12.4508333334,9.23633333333,17.8756666667,10.4375
448.92,7.15516666667,42.8095,8.6195,16.059,4.80183333333,9.69033333335,12.5138333334,9.271,17.956,10.4766666667
449.27,7.1735,42.8256666667,8.64633333333,16.13025,4.81316666667,9.72258333335,12.5521666667,9.29833333334,18.0103333334,10.4975
449.62,7.162,42.8656666667,8.67866666667,16.1469166667,4.8105,9.71216666665,12.5706666667,9.32466666666,18.0341666667,10.4825
449.98,7.15583333333,42.901,8.681,16.1915833333,4.80466666666,9.68608333335,12.5763333333,9.3135,18.08,10.478
450.33,7.17916666667,42.9371666667,8.72866666667,16.2205,4.8155,9.69833333335,12.6123333333,9.34083333334,18.1043333333,10.4745
450.69,7.21566666666,43.055,8.789,16.28575,4.84633333333,9.71358333335,12.6588333333,9.36983333335,18.2075,10.5203333333
451.04,7.20316666667,43.1161666667,8.7915,16.3318333333,4.853,9.72533333335,12.6975,9.3955,18.198,10.5293333333
451.40,7.244,43.192,8.8525,16.3760833333,4.884,9.7505,12.7465,9.4405,18.2633333333,10.586
451.75,7.27866666667,43.2453333333,8.89366666667,16.4330833334,4.89066666667,9.77975,12.8091666667,9.47499999999,18.2966666667,10.6261666667
452.10,7.32016666667,43.3055,8.9265,16.4791666667,4.91016666666,9.79358333335,12.8511666667,9.49966666669,18.3201666666,10.6371666667
452.46,7.31016666666,43.3628333333,8.918,16.4721666667,4.88183333333,9.76691666665,12.857,9.47200000002,18.3148333333,10.6483333333
452.81,7.33616666667,43.3885,8.93666666667,16.4894166667,4.88316666667,9.76925,12.8843333333,9.49,18.3381666667,10.663
453.17,7.37583333334,43.516,8.98383333333,16.5445833333,4.91733333333,9.79308333335,12.9683333333,9.52866666665,18.3961666667,10.718
453.52,7.40383333333,43.5901666667,8.97433333334,16.5971666667,4.92416666667,9.79325,13.0126666667,9.52766666665,18.408,10.7143333333
453.87,7.39883333334,43.6648333334,9.008,16.6291666667,4.93133333333,9.81466666665,13.061,9.553,18.4275,10.7523333333
454.23,7.42233333333,43.7361666667,9.02316666667,16.6370833333,4.90716666667,9.81458333335,13.0795,9.548,18.4496666666,10.7598333333
454.58,7.39816666667,43.7258333333,8.997,16.6449166666,4.9005,9.80783333335,13.0805,9.53583333333,18.4556666666,10.7368333333
454.93,7.39716666667,43.7671666667,9.00816666666,16.6371666666,4.89033333334,9.80175,13.092,9.53466666669,18.4815,10.7396666666
455.29,7.3665,43.7706666667,8.98833333333,16.6393333334,4.86983333333,9.81225,13.1011666666,9.52283333331,18.4523333333,10.7045
455.64,7.36483333333,43.7845,9.01916666667,16.6679166667,4.86633333333,9.81683333335,13.1176666666,9.5415,18.4745,10.6608333334
456.00,7.35366666667,43.7838333334,9.04466666667,16.6926666666,4.85716666666,9.83425,13.1623333333,9.53883333333,18.487,10.6395
456.35,7.37383333333,43.7603333334,9.06283333333,16.7176666667,4.87283333334,9.82675,13.1838333333,9.57533333335,18.5138333334,10.6371666666
456.70,7.39016666666,43.8143333333,9.101,16.72,4.88383333333,9.85491666665,13.2325,9.60416666668,18.5608333333,10.6388333334
457.06,7.36766666667,43.8156666667,9.10183333333,16.7378333334,4.86216666667,9.84408333335,13.2075,9.59433333335,18.5731666667,10.6255
457.41,7.362,43.7976666667,9.12683333334,16.7614166666,4.8555,9.8565,13.1935,9.5925,18.5673333333,10.629
457.76,7.39066666667,43.7371666666,9.16266666667,16.78975,4.85716666667,9.86216666665,13.2026666667,9.59683333335,18.5896666667,10.6003333333
458.12,7.39816666667,43.7368333334,9.21133333333,16.8568333334,4.87583333334,9.87525,13.2478333333,9.62816666669,18.6198333334,10.606
458.47,7.39483333334,43.6953333333,9.22483333334,16.8594166666,4.848,9.85691666665,13.2528333334,9.62266666667,18.6048333334,10.5888333333
458.82,7.416,43.6966666667,9.24716666667,16.8913333333,4.863,9.85916666665,13.2866666666,9.62083333333,18.6383333334,10.6086666667
459.18,7.4295,43.7253333333,9.27383333333,16.9166666667,4.867,9.85091666665,13.318,9.63733333334,18.6773333333,10.6086666667
459.53,7.42416666667,43.7433333334,9.281,16.9184166666,4.85933333333,9.83641666665,13.3253333333,9.63566666668,18.725,10.6148333333
459.88,7.43516666667,43.7563333333,9.28816666666,16.9350833334,4.87216666667,9.83516666665,13.3285,9.65166666667,18.7558333333,10.6248333333
460.24,7.4785,43.8341666667,9.34266666667,17.0165833333,4.91966666666,9.883,13.4015,9.70133333335,18.8325,10.6836666667
460.59,7.47133333334,43.8943333333,9.34766666666,17.0771666667,4.92466666666,9.89808333335,13.4248333333,9.70466666665,18.853,10.6976666667
460.94,7.4715,43.8865,9.34466666666,17.0873333333,4.92516666666,9.87625,13.4503333333,9.69216666666,18.8531666666,10.6828333333
461.29,7.49466666666,43.934,9.38483333333,17.1231666667,4.95283333334,9.9005,13.5126666666,9.73750000002,18.9171666666,10.7033333333
461.65,7.521,44.0561666667,9.42233333334,17.1911666666,4.97866666667,9.9085,13.5796666666,9.77533333333,18.9723333334,10.7343333333
462.00,7.56566666666,44.1648333333,9.4585,17.2569166666,5.025,9.95608333335,13.6403333334,9.82066666665,19.0608333334,10.7963333333
462.35,7.59566666667,44.2955,9.5005,17.3095,5.06183333334,9.98958333335,13.7188333333,9.868,19.1423333333,10.8478333333
462.71,7.609,44.3621666666,9.55166666667,17.3935833334,5.0735,10.0095833333,13.7676666667,9.89466666665,19.1935,10.847
463.06,7.63333333333,44.3786666667,9.59083333333,17.4354166666,5.08866666667,10.01675,13.7973333334,9.9145,19.232,10.8738333333
463.41,7.6655,44.5161666666,9.6415,17.5216666666,5.13466666667,10.0645,13.8561666667,9.95683333335,19.2835,10.9273333333
463.76,7.7035,44.6813333333,9.71383333333,17.6091666666,5.15416666667,10.1118333333,13.9405,9.98799999998,19.3586666667,10.9705
464.12,7.6735,44.7256666667,9.70466666667,17.5929166667,5.1175,10.084,13.9245,9.9545,19.3625,10.9075
464.47,7.689,44.705,9.73866666667,17.60625,5.13983333333,10.0500833333,13.9523333334,9.98166666665,19.3946666667,10.9221666667
464.82,7.711,44.782,9.79166666667,17.6415833333,5.1465,10.0853333334,13.9856666667,10.0088333333,19.4258333333,10.9438333333
465.17,7.73333333333,44.8521666666,9.82183333334,17.6751666667,5.14833333333,10.0975,14.0293333333,10.0143333334,19.4768333333,10.9318333333
465.53,7.76266666666,44.881,9.83850000001,17.7031666666,5.16916666667,10.12775,14.0508333333,10.0176666667,19.514,10.9463333333
465.88,7.73066666666,44.9545,9.82266666665,17.6988333333,5.14483333334,10.0846666666,14.0548333334,10.015,19.485,10.9013333333
466.23,7.75516666666,45.0476666667,9.87516666665,17.7610833334,5.16166666666,10.0959166666,14.0816666667,10.0331666667,19.5011666667,10.8966666666
466.58,7.75616666666,45.1621666666,9.89599999999,17.8056666666,5.17066666666,10.1009166667,14.1171666667,10.0571666667,19.5518333333,10.9363333333
466.94,7.7745,45.3011666667,9.93866666669,17.8623333334,5.19983333333,10.1545,14.1688333334,10.0906666666,19.6061666666,10.9575
467.29,7.79216666667,45.3196666667,9.95500000001,17.8864166666,5.18683333334,10.1720833333,14.1925,10.1075,19.6223333333,10.9593333333
467.64,7.804,45.3778333333,9.97350000002,17.9148333333,5.20033333333,10.18325,14.2326666667,10.1463333334,19.6391666666,10.9426666667
467.99,7.83666666667,45.4461666667,10.0343333333,17.98275,5.23366666667,10.2114166666,14.2901666667,10.1771666667,19.688,10.9855
468.35,7.87183333334,45.5696666667,10.064,18.0361666667,5.25133333334,10.23875,14.3438333333,10.2105,19.7303333333,10.9901666667
468.70,7.90666666667,45.6658333334,10.1275,18.1179166667,5.28683333334,10.2781666666,14.3975,10.281,19.8271666667,11.02
469.05,7.90366666666,45.7238333334,10.1503333333,18.1441666667,5.29783333333,10.255,14.4036666667,10.2816666667,19.864,11.0608333334
469.40,7.88933333334,45.7783333334,10.1908333333,18.1869166666,5.29866666667,10.2708333333,14.4181666667,10.318,19.9128333333,11.0715
469.75,7.90816666667,45.7905,10.2478333334,18.2283333334,5.31583333333,10.3031666667,14.4843333333,10.348,20.0183333334,11.116
470.11,7.91683333333,45.746,10.2586666667,18.2361666666,5.30883333334,10.3139166666,14.507,10.3585,20.0648333334,11.144
470.46,7.93333333333,45.7476666667,10.2761666667,18.2501666666,5.30866666666,10.356,14.5336666666,10.3833333333,20.0978333333,11.1515
470.81,7.92666666667,45.7793333333,10.2966666667,18.2805833333,5.29966666666,10.3205,14.5491666667,10.3936666667,20.1115,11.153
471.16,7.95533333334,45.8506666667,10.3346666667,18.3369166666,5.33866666667,10.35,14.6141666667,10.4221666667,20.1676666667,11.174
471.51,7.99383333334,45.8006666667,10.3843333333,18.3710833334,5.36016666667,10.3483333334,14.6426666667,10.4493333333,20.2576666667,11.2191666667
471.87,8.00416666667,45.844,10.3898333334,18.4191666666,5.368,10.3465833334,14.6788333333,10.4765,20.3136666667,11.2391666667
472.22,8.0245,45.8866666667,10.4268333334,18.47825,5.36666666667,10.3678333333,14.702,10.4996666667,20.3823333334,11.2323333333
472.57,8.0425,45.9036666666,10.455,18.499,5.3965,10.3535,14.7451666667,10.4996666667,20.4385,11.2678333333
472.92,8.06433333334,45.9248333334,10.4826666667,18.5491666666,5.398,10.3751666666,14.8071666666,10.5298333334,20.4675,11.2888333333
473.27,8.04416666666,45.934,10.4801666666,18.554,5.38516666667,10.3329166667,14.8245,10.4938333334,20.4726666666,11.2725
473.62,8.06866666667,45.9815,10.5201666667,18.6061666667,5.413,10.3544166666,14.8616666666,10.5198333333,20.5151666667,11.2856666667
473.98,8.07866666667,46.0355,10.5345,18.6385,5.40483333334,10.35325,14.8783333333,10.5175,20.5686666666,11.2541666667
474.33,8.13416666666,46.0823333334,10.6015,18.7066666667,5.47333333334,10.3660833333,14.9348333334,10.5505,20.6516666667,11.2816666667
474.68,8.11616666666,46.0571666667,10.611,18.7279166666,5.47283333334,10.3870833333,14.9701666667,10.561,20.6973333333,11.302
475.03,8.0915,46.0546666667,10.6293333333,18.7553333333,5.45333333333,10.3521666666,14.9695,10.565,20.722,11.285
475.38,8.09266666667,46.1688333333,10.6628333334,18.7985,5.45666666666,10.3530833333,14.9916666666,10.5631666666,20.7321666667,11.3033333334
475.73,8.09683333333,46.1245,10.723,18.83075,5.45716666666,10.3799166667,15.0248333333,10.584,20.7396666666,11.305
476.08,8.09733333333,46.1293333333,10.7373333333,18.8666666667,5.45866666666,10.3971666666,15.0716666666,10.5861666666,20.7776666666,11.3133333333
476.44,8.13616666666,46.15,10.7848333334,18.91775,5.486,10.4495,15.1238333333,10.6113333334,20.7833333333,11.3253333333
476.79,8.14366666667,46.1663333333,10.823,18.9395833334,5.49333333334,10.452,15.1401666666,10.638,20.8325,11.2925
477.14,8.1745,46.2218333333,10.8695,18.9961666666,5.529,10.4829166666,15.1845,10.6893333333,20.9073333334,11.2898333333
477.49,8.18983333334,46.3008333333,10.9213333333,19.0580833333,5.5615,10.5050833334,15.2115,10.708,20.947,11.311
477.84,8.19383333334,46.327,10.9905,19.1010833334,5.60466666667,10.5011666667,15.2353333333,10.7475,20.9556666666,11.3136666667
478.19,8.18216666667,46.3798333333,11.0276666666,19.1381666667,5.60633333333,10.5244166666,15.2575,10.769,20.9768333334,11.3196666667
478.54,8.2335,46.4381666667,11.1025,19.1953333333,5.61666666667,10.5330833333,15.3038333333,10.7808333333,21.0276666666,11.2988333334
478.89,8.2515,46.4426666666,11.1453333333,19.2251666667,5.6445,10.5625833334,15.3485,10.7936666667,21.0428333333,11.313
479.24,8.22966666667,46.3598333333,11.1471666667,19.2458333333,5.633,10.5480833334,15.3471666667,10.7841666667,21.0615,11.27
