wavelength,Back_TiaFulm,Belly_TiaFulm,Breast_TiaFulm,Crissum_TiaFulm,Crown_TiaFulm,DorTail_TiaFulm,Rump_TiaFulm,Throat_TiaFulm,WingTip_TiaFulm
782.50,12.5145333333,18.1688666667,10.3352,15.9511333333,10.1676,16.2347,13.385,12.824,15.2225333333
782.81,12.4136666667,18.2462666667,10.5089333333,16.0592,10.0559333333,16.1971,13.7470666667,12.9260666667,15.2512666667
783.12,11.3725333333,17.3746,9.9834,15.4735333333,9.7572,15.5136666667,12.7019333333,11.9242,14.2572
783.43,11.5751333333,17.3628666667,10.2897333333,15.8375333333,9.75673333334,16.2438333333,12.8138666666,12.2344,14.1726
783.74,11.7368,16.8068666667,10.5678,16.0119333333,9.99986666667,16.8202333333,12.9792666667,12.5116666667,14.2885333333
784.05,10.8368666667,16.1318,10.4254,15.2469333333,9.37580000001,16.4916333333,11.9822666667,11.7215333333,13.2373333333
784.36,10.4262,15.8769333333,10.4611333333,15.2412666667,8.83986666667,16.6037333333,11.2648666667,11.2158666667,12.7115333333
784.67,11.1436666667,16.4269333333,11.4982,16.0236,9.66973333334,17.3098333333,12.1375333334,11.7623333333,13.1872
784.98,11.7456666667,16.6461333333,11.7320666667,16.0,10.1788,17.7766,12.9896666667,12.2405333333,13.5394
785.29,13.0373333333,17.8607333334,13.0575333333,17.4301333333,11.86,19.1188666667,14.1943333333,13.7705333334,14.8333333333
785.60,14.2358,18.6428,14.1108,18.3201333333,12.892,20.1647333333,15.3755333333,14.9736666667,16.0934666667
785.91,15.0367333333,19.6618666667,14.9855333333,19.0622,13.646,20.6348333333,16.3125333333,15.6938666667,17.563
786.22,15.0096666667,19.7596666667,15.0284,18.9312,13.6685333333,20.1993,16.2429333333,15.3762666667,17.7039333333
786.53,15.6688,20.4572666667,15.4403333333,19.1411333333,14.0932666667,20.2253666667,16.6264666667,15.6377333333,18.2821333333
786.84,16.3469333334,20.9355333333,15.7962666667,19.4434666667,14.5767333333,20.4706666667,17.1167333334,16.1397333333,18.9402666667
787.14,17.2928,21.4891333333,16.3406,19.8557333333,15.4804666667,20.9552333333,18.0953333333,17.2179333333,19.7460666667
787.45,17.1064666667,21.2906,15.7927333333,19.6006666666,15.2374,20.8479,17.9919333333,17.1007333333,19.7858666667
787.76,15.7428,20.2491333333,14.7814666667,18.662,14.1210666667,19.6091333333,16.9708666667,15.8932,18.7257333333
788.07,15.0329333333,19.5060666667,14.2406666667,17.8007333333,13.2414,18.6247,16.2274666667,15.0159333333,17.7778
788.38,13.1898,17.6169333333,12.3571333333,16.0494,11.4268666667,16.7067333333,14.3382,13.0232666667,16.1011333333
788.69,12.4765333333,16.8545333333,11.426,15.3462666667,10.4284,16.0681,13.7265333333,12.1654666667,14.9705333333
789.00,12.0082,16.5868666667,11.0735333333,14.7708666667,10.1508666667,15.8119333333,13.3687333333,11.6476,14.617
789.31,11.6517333333,16.2016,10.9422,14.6928666667,9.98806666667,15.4800333333,12.9458,11.3715333333,14.4067333333
789.62,11.699,16.3490666667,11.1808666667,15.2020666666,10.3113333333,15.5536,13.3518666667,11.9643333333,14.6346
789.92,11.8827333334,16.9221333333,11.6492,16.0580666667,10.4887333333,15.8466666667,13.9198,12.381,14.7838
790.23,13.0506666667,18.0394,13.1448,17.3922666667,11.75,17.1724666666,14.9167333333,13.7291333333,15.7586666667
790.54,13.4038,18.1236,13.692,17.9699333334,12.2894,17.4096,14.9982666667,14.1019333333,16.1576
790.85,13.5653333333,18.1046,13.4990666667,18.4559333333,12.5315333333,17.9886666667,15.2751333333,14.3671333333,16.7462666667
791.16,14.1300666667,19.2779333333,14.1028666667,19.4484,13.3400666667,19.0977,15.7506,15.0561333333,17.0514
791.47,14.3064,19.441,14.2788666667,19.5722,13.5473333333,19.3962333333,15.7006,15.6384666667,17.1291333334
791.78,14.6859333333,19.7376666666,14.824,20.1171333333,13.8164666667,19.5929333333,16.0524,16.6252666667,17.0669333333
792.08,14.9653333333,20.0624666667,15.1944,20.5068,13.861,19.6563333333,16.4304,16.9858666667,17.1736
792.39,14.4078,19.3664,14.6969333333,20.0826,13.4433333333,19.2184,15.8126,16.1707333333,16.4876
792.70,13.3194,18.2606666667,13.2848,18.711,12.5502,18.2986666667,14.1164,14.4350666667,15.1142666667
793.01,11.6969333333,16.8410666667,11.3056666667,17.2393333333,11.1988666667,16.4426333334,12.4012666667,12.6076,13.5468
793.32,12.1044,17.4646666667,11.589,17.4928666667,11.3559333333,17.2281,12.9660666667,13.0156666667,13.6369333333
793.62,12.1909333333,17.5689333333,11.7659333333,17.3250666667,11.4734,17.4365,12.9014,13.0825333333,13.3264
793.93,12.7248666667,17.7553333333,12.2244666667,17.2617333333,12.2244666667,17.3631666667,13.4415333333,13.3604,13.8402666667
794.24,13.1164,18.0276,12.8139333333,17.5476,12.676,17.6856666667,13.9974,13.662,14.359
794.55,13.3203333333,17.9292,13.0216666667,17.7476666667,12.9698,18.1273666667,14.1447333333,13.4242,14.6056666667
794.86,13.6532666667,18.3684666667,13.1222,17.7414666667,13.3908666667,18.2310333333,14.4464666667,13.4038,14.8688
795.16,14.1366,18.8678,13.308,17.9948666667,13.5485333333,18.7665333333,14.5416,13.6559333333,15.4587333333
795.47,14.5646666667,19.117,13.5137333333,18.1467333333,13.7002,19.033,14.9812666667,14.1292666667,16.1255333333
795.78,14.7012666667,19.3776666667,13.9248,18.0591333333,13.9988,19.2823,15.2804,14.5226666667,16.4078
796.09,14.1335333333,19.2305333333,13.6656,17.7531333333,14.0595333334,18.7842333333,14.9028666666,14.0536,16.5711333333
796.40,13.5201333333,18.9969333333,13.3707333333,17.6634666667,13.5638,18.2523666667,14.3800666667,13.5138666667,16.4174
796.70,13.7703333333,19.126,13.6517333333,18.0839333333,13.5518666667,18.6018,14.5069333333,13.7703333333,16.417
797.01,13.9565333333,19.1122666667,13.6354,18.3757333333,13.6229333333,18.4829666667,14.6175333333,13.5978,16.2732
797.32,14.2406666666,19.6722666667,13.9509333333,18.7964,13.7680666666,18.6673,14.9148666667,14.1776,16.6729333333
797.63,13.6965333333,19.0726666667,13.3332666667,18.4112,12.8145333333,18.3331666667,14.1698666667,13.917,16.1802
797.93,13.4258,19.075,13.2738666667,18.1102666666,12.6264666667,17.7899333333,14.2583333333,13.8288666667,15.9894666667
798.24,13.9945333333,19.6559333333,13.8528666667,18.313,13.1376666667,18.3197,14.8582666667,14.9458666667,16.6599333333
798.55,14.8436666667,19.9314,13.9993333333,18.8466666667,13.3746666667,18.8740666667,15.2764,15.551,16.9791333333
798.85,15.6287333334,20.4179333333,14.1338,19.334,13.638,19.4261,15.7775333333,16.486,17.315
799.16,15.8590666667,20.5264,13.9025333333,18.8901333333,13.3048,19.0929,15.9160666667,16.4495333333,16.9478
799.47,15.2162,20.1528,13.5515333333,18.1824666667,12.5481333333,18.8113333333,15.4052666667,15.9286666667,16.5176666667
799.78,15.0704,19.8291333333,13.311,17.5947333333,12.0713333333,18.9421,15.1076666666,15.8202666667,16.1544
800.08,14.6743333333,19.6224666667,12.3467333333,16.7399333333,11.3294666667,18.4702,14.5819333334,14.9210666667,15.445
800.39,15.1324,19.9221333333,12.6013333333,17.5623333333,12.0872,19.3418666667,15.2648,15.3973333333,15.3662
800.70,15.5002,20.1503333333,13.0802666667,18.2365333333,12.8271333333,20.0829333333,15.9826,15.8798,15.5396
801.00,15.2754,19.7939333333,13.3412,18.6287333333,12.9448666666,19.7781,15.8144666667,15.0297333333,15.2833333333
801.31,15.5764,20.7971333333,14.584,19.7498666666,13.9977333333,20.0663333333,16.694,15.5372666667,16.1625333333
801.62,16.0214666667,21.3134,15.5760666667,20.3993333333,14.3701333333,20.4414333333,17.0583333333,15.7221333333,16.3593333333
801.92,16.7208666667,21.8993333333,16.5813333333,20.9147333333,15.628,21.3371333333,17.6358,16.2324,17.0853333333
802.23,17.0362,22.5904,17.0836666667,21.4702,16.1858666667,21.5931666667,18.2679333333,16.9328666667,17.8466
802.54,16.5782,23.0032666667,17.1014,21.7793333333,16.2398,21.1997,18.5104,17.1578,18.3413333333
802.84,17.0802666667,22.8481333333,17.8201333333,22.4423333333,16.8654,21.1735,19.2044,17.9076,19.1088666667
803.15,16.3816666667,22.3595333333,17.8542666667,21.4806666667,16.5478,20.1504666667,18.6538,17.609,19.2002666667
803.46,15.8392,21.7899333333,17.1042,20.4772,15.6243333333,19.3636,17.4940666667,17.1836666667,18.544
803.76,15.9776,22.2916,16.9552666667,20.0960666667,15.593,19.4832333333,17.5079333333,17.5,18.6378666667
804.07,15.483,21.4895333333,15.9820666667,19.0337333333,14.3558,19.1061333333,16.5780666667,16.5218,18.0918
804.38,14.5617333333,20.5171333333,14.8283333333,17.7534,13.4948666667,17.9796666667,15.4100666667,15.8140666667,17.4706666667
804.68,14.8944666667,20.6294,15.5396666667,18.614,13.7395333333,18.0206666667,15.6988,17.0767333333,17.8814
804.99,15.3476,20.3,15.5132666667,19.1864,14.2337333333,17.9897333333,15.9083333333,16.8719333333,18.1515333333
805.30,15.9698,20.2786666667,15.7148666667,19.4186,14.5200666667,18.6100666667,15.7626666667,17.2042666667,18.3195333333
805.60,15.5208,20.0080666667,15.3604666667,18.8623333333,13.7982,18.4375666667,14.8638666667,16.867,17.9728666667
805.91,16.3149333333,20.5116666667,15.4276666667,19.4004666667,13.8928666667,18.9527666667,15.5236,17.0021333333,18.6092
806.21,17.3495333333,21.5354666667,16.5658,20.6464666667,14.8688,19.9878666667,17.0424666667,17.6324,20.0242
806.52,15.9952666667,20.4044666667,15.7686,20.1942666667,13.6408666667,19.0170666666,16.2458666667,16.7232,19.0696
806.83,15.9485333333,20.606,15.9402666667,20.4815333333,13.7983333333,19.2361,16.2557333333,16.7621333333,18.8377333333
807.13,15.589,19.8997333333,15.3969333333,20.0751333333,13.2998666667,18.8764333333,15.9064666667,16.0818666667,18.0284666667
807.44,15.1702666667,19.3274,14.0492,19.172,12.0828,18.1544,15.5583333334,14.6528666667,17.3351333333
807.74,16.3408,20.7476666667,15.1239333333,19.9826,12.7335333333,19.5394,16.5146666667,16.3843333333,17.9312666667
808.05,16.7865333333,21.6366666667,16.0753333333,20.3,13.6503333333,19.97,17.4893333333,16.821,18.5004666667
808.35,16.7852666667,21.5898,16.0912666667,20.4128666667,13.6846,19.9825333333,17.857,16.6182,18.5771333333
808.66,16.7646666667,22.0408666667,16.0784666667,20.4010666666,14.1801333333,20.4902666667,17.8878,16.8984,18.2086666667
808.97,16.1727333333,21.3884666667,15.2202666667,19.5906666667,13.9384666667,19.8709,16.9737333333,16.7246,17.5700666667
809.27,15.6840666667,20.9642,14.4812,19.0908666667,13.5627333333,19.5546,16.5658,16.4278,17.2453333333
809.58,15.3010666667,20.3035333333,14.2529333333,18.6758666667,13.3700666667,18.9886,16.6069333333,16.4045333333,17.2322666667
809.88,16.6759333333,21.5101333333,16.0220666667,20.0644,14.917,20.5111666667,18.3148666667,17.8914,19.1528
810.19,17.8972,22.9384,17.7042666667,21.4968666667,16.6758,22.3278,19.3756666667,19.0540666667,20.6062
810.49,16.2512,21.388,16.034,19.8111333333,15.3352,20.7792333333,17.847,17.2616,19.6601333333
810.80,13.9509333333,18.9803333333,13.3136666667,17.7646,12.8039333333,18.3188,15.5587333333,14.7942,17.3236
811.10,13.9139333333,19.5095333334,13.1230666667,17.5576666667,13.1431333333,18.3784333333,15.7257333333,15.1652,17.2372
811.41,13.9740666667,19.4626,13.3644666667,17.2817333333,12.7442,18.1755666667,15.6176,14.8320666667,17.4986666667
811.71,12.7490666667,18.4037333333,12.1544,16.2336666667,11.5494666667,17.0631333333,14.5331333333,13.2707333333,16.0146
812.02,12.9436666667,18.652,12.533,16.3033333333,11.7324666667,16.7721333333,14.5971333333,13.6494666667,15.5554
812.32,12.7418666667,18.0645333333,12.2365333333,15.6452,10.9247333333,15.7955666667,13.7421333333,13.3978,14.6988666667
812.63,11.5673333333,16.6557333333,11.0043333333,14.2162,9.43706666667,14.691,12.5387333333,12.7814666667,12.7924
812.93,11.0222666667,16.1333333333,10.3222666667,13.4777333333,8.95566666666,14.1610666667,11.7779333333,12.8444666667,12.3222666667
813.24,11.7602666666,17.1,11.5996666667,14.2322,10.1979333333,14.9706,13.2798666667,14.1144666667,12.9588666667
813.54,12.7768666667,17.9562666667,12.9696,14.7994,10.8721333333,16.3564333333,14.2001333333,15.1632,14.0932
813.85,12.8122666667,16.9910666666,12.4826666667,14.3859333333,10.7283333333,15.8585666667,13.1313333333,14.4285333333,13.4502666667
814.15,12.8067333334,16.4085333333,12.554,14.3022666667,10.753,16.0927,12.6802666667,14.4286666667,13.3858666667
814.46,14.0586666667,17.056,13.6533333333,15.456,11.1786666667,17.0613333333,13.184,15.1893333334,14.464
814.76,15.0876666667,17.5331333333,14.3753333333,16.1616666667,11.7916666667,18.0489,13.8863333333,15.6088666667,15.6405333333
815.07,15.8138,18.4599333333,15.2766,17.1161333333,12.7647333333,19.7519666667,15.0594,16.7440666667,17.0335333333
815.37,17.0554,19.9793333333,16.2674666667,18.5277333334,13.9762,21.2493666667,16.2882,18.0923333333,18.5691333333
815.68,16.1398666667,19.0089333334,15.2738,17.7674,12.8011333333,19.9947666667,15.7955333333,16.6404666667,17.6316666667
815.98,15.4385333333,17.7884666667,13.9712666667,16.874,11.4726666667,19.1547666667,14.0458,15.0986,16.8740666667
816.29,14.6942,17.629,12.8230666667,16.4806,11.2281333333,18.3679,13.1844,14.3328,16.4062
816.59,14.9586666667,18.706,13.4781333333,17.4535333333,11.4079333333,19.2650666667,14.2649333334,14.9068666667,17.5674
816.89,14.8774666667,19.2126666667,13.4458,18.0777333333,11.6053333333,18.6911333334,15.0102,15.0921333333,17.9446666667
817.20,15.1956666667,19.6434666667,13.2739333333,18.3161333333,11.8970666667,18.3457333333,15.6612666667,15.2254,17.9000666667
817.50,16.4444,20.2931333333,13.8345333333,19.1017333333,13.1063333333,18.8653,16.5673333333,15.8487333333,18.7328666667
817.81,15.3277333333,19.2322,12.5279333333,18.2212,12.7154,17.7903,15.4025333333,14.5598666667,17.7434666667
818.11,15.2418,19.569,12.621,18.5927333333,13.1838,17.7880333333,15.3122666667,14.1074,17.6868666667
818.41,15.4078666667,19.724,12.9904666667,19.3058666667,13.7598666667,18.5320666667,15.6336,14.6131333334,18.4022
818.72,16.2788,20.8946666667,13.8164,20.4196666667,14.7347333333,19.2636333333,17.1021333333,15.9382,19.0815333333
819.02,17.8956,21.9278666666,15.1434666667,21.8543333333,15.8572666667,20.2207,18.1309333333,17.3216,19.9263333333
819.33,17.2688666667,21.3688666667,14.935,21.369,15.6947333333,19.9144,17.9397333333,17.1253333333,19.0760666667
819.63,16.5725333333,20.8933333333,14.5608,20.9905333333,15.4664666667,19.9209333333,17.6177333333,16.773,18.4624
819.93,16.0932666667,20.4765333333,14.5221333333,20.3718666667,14.8206,19.6362,17.0462666667,16.5698666667,17.9786666667
820.24,15.0022,19.9126666667,13.8356666667,19.5238666667,13.7177333333,18.9078,15.9852,15.7362,16.9944
820.54,15.4192,20.2534666667,14.0793333333,19.7211333333,13.6376666667,19.0313,16.1831333333,15.8535333333,17.2333333333
820.85,15.2476,19.9667333333,13.9087333333,19.3307333333,13.2606,18.5870333333,15.9381333333,15.7142,16.98
821.15,15.4609333333,20.2968666667,14.1209333333,19.3673333333,13.5217333333,18.6947,16.1916666667,15.9332,17.1184666667
821.45,15.5652,20.2343333333,14.3264666667,19.5112666667,13.6948,18.9556666667,16.1878666667,15.8934,17.3240666667
821.76,15.5102666667,20.2072,14.4008,19.4721333333,13.7417333333,19.071,16.2174,15.9405333333,17.4224666667
822.06,15.7489333333,20.4806666667,14.6846666667,19.7294,13.9815333333,19.2422666667,16.4338666667,16.084,17.7022666667
822.36,15.7203333333,20.4282,14.7121333333,19.6697333333,13.8855333333,19.1011,16.2935333333,16.0278666667,17.7055333333
822.67,15.7806,20.508,14.842,19.8708,14.2133333333,19.3438,16.4074666667,16.1629333333,17.9058
822.97,15.9781333333,20.6375333333,15.1391333333,20.1067333333,14.5314666667,19.6321666667,16.7035333333,16.3024,18.2658666667
823.27,16.1058666667,20.8338,15.3986666667,20.3188666667,14.9021333333,19.8779666667,16.9324666667,16.4944666667,18.5762
823.58,16.1776,20.8424666667,15.3980666667,20.374,14.9788666667,20.0461333333,16.9668,16.4452666667,18.7088
823.88,16.2397333333,20.8408666667,15.5496666667,20.5109333333,15.082,20.1949666667,16.9642,16.4662666667,18.9306
824.18,16.0878666667,20.8590666667,15.5978,20.3981333333,14.9714666667,20.1407666667,16.7285333333,16.4058666667,18.9250666667
824.49,15.8491333333,20.7407333333,15.3964666667,20.3018,14.8560666667,19.9781333333,16.5348,16.1782666667,18.8256666667
824.79,15.7825333333,20.4997333333,15.2345333333,20.0816666667,14.6806666667,19.7760333333,16.1793333333,15.9188,18.5649333333
825.09,16.2023333333,20.8653333333,15.4934,20.3926666667,15.0307333333,20.2529666667,16.5352666667,16.1822666667,18.9316666667
825.39,16.4296666667,21.2064666667,15.7845333333,20.4496666667,14.8850666667,20.2823666667,16.7084666667,16.2622666667,19.1423333333
825.70,16.5646,21.4707333333,15.8132,20.594,14.8790666666,20.4062,16.7686,16.6004,19.0517333333
826.00,16.6217333333,21.6998,15.8849333333,20.5499333333,14.7277333333,20.4995333333,16.8372666667,16.7115333333,18.8104
826.30,16.7652,22.0131333333,16.1992666667,21.0961333333,14.9382666667,20.7415,17.0516666667,16.9979333333,19.2260666667
826.61,16.9729333333,22.2870666667,16.1479333333,21.2144666667,14.9902666667,20.917,17.2242666667,17.1465333333,19.1609333333
826.91,17.1444,22.2732666667,16.0321333333,21.3318,15.2126,20.7932666667,17.4197333333,17.1374666667,19.0028
827.21,17.4655333333,22.3770666667,16.4132666667,21.5837333333,15.3958,21.0697333333,17.5248666667,17.3709333333,19.2762666667
827.51,17.5598666667,22.4651333333,16.5382,21.8186,15.5518666667,21.4184666667,17.8064,17.6562,19.6498
827.82,17.7306666667,22.6480666667,16.9099333334,22.054,15.8106,21.6973666667,18.0464,17.8830666667,19.9182666667
828.12,17.8522,22.8212666667,16.8797333333,22.2634666667,15.9991333333,21.8708,18.0634,18.0394666667,20.0995333333
828.42,18.1262,23.0102,17.1157333333,22.3379333333,16.1873333333,21.9366,18.4080666667,18.0352,20.3207333333
828.72,18.1672,22.5498,17.0323333333,22.1937333333,15.9829333333,21.6762,18.1908666666,17.7778,20.1758666667
829.02,18.0488666667,22.4667333333,17.31,21.5151333334,16.0766666667,21.5443666667,18.3414666667,17.5492,19.9043333333
829.33,18.0688666667,22.3648,17.9442,21.6932666667,16.1258666667,21.5715,18.5502666667,17.54,20.0356
829.63,18.3783333333,22.7472,18.6665333333,21.7756,16.1673333333,22.1576,18.7872666667,18.3248,20.6767333333
829.93,18.1439333333,23.2368,19.0051333333,21.9004666667,16.3993333334,22.3756333333,19.4952666666,18.5746,20.8686666667
830.23,18.4003333333,23.4998,19.2205333333,21.9001333333,16.6057333334,22.2047,19.5777333333,19.1148666667,21.0717333334
830.54,18.2889333334,23.3968666667,18.9158,21.1182,16.4168,21.8762333333,19.2968666667,19.1782666667,20.5928666667
830.84,17.7226666666,22.3382,18.479,20.0694666667,15.8018666667,20.9778,19.0526,18.5832666667,19.4524
831.14,16.8216,21.4556,17.5021333333,18.9147333333,15.2540666667,20.3961333333,17.7518666667,18.3030666667,18.7598
831.44,16.741,21.6089333334,17.4506,18.9108666667,15.5776,20.4289666667,17.4423333334,18.6964,19.2492666667
831.74,17.0628666666,21.5928666667,16.9464,19.4250666667,15.4622666667,20.6954,17.2183333333,18.9665333333,19.2308666667
832.04,15.7127333334,20.4861333333,15.5385333333,18.0268,14.494,19.6047,15.7562,18.0848,18.034
832.35,15.3284666667,20.263,15.1734666667,17.8902,14.3310666667,19.5819,15.7599333333,17.2360666667,17.7082666667
832.65,15.3836,20.0185333333,14.6816,17.7757333333,14.1162666667,19.5029,15.4147333333,17.1047333334,17.3780666666
