wavelength,Back_ParNigm,Belly_ParNigm,Breast_ParNigm,Crissum_ParNigm,Crown_ParNigm,DorTail_ParNigm,Patch10_ParNigm,Rump_ParNigm,Throat_ParNigm,WingTip_ParNigm
591.78,5.38033333334,50.6061666666,46.4075,45.0671666667,11.1406666666,8.61966666667,6.86716666666,6.33116666667,8.00500000001,8.07083333334
592.12,5.33933333334,50.5875,46.2301666666,44.9711666666,11.2013333334,8.59133333334,6.89158333334,6.276,8.05916666666,8.01666666666
592.46,5.31683333333,50.4335833334,46.1043333333,44.8788333333,11.3146666667,8.54216666667,6.86925,6.2155,8.14533333331,7.96116666667
592.79,5.318,50.5575,46.2146666667,45.0303333334,11.485,8.60866666667,6.86091666667,6.18316666667,8.24433333331,7.95366666666
593.13,5.34266666667,50.5109166667,46.2085,44.9965,11.6651666667,8.58425,6.90583333333,6.207,8.31533333334,8.00716666667
593.47,5.40066666667,50.3966666666,46.2061666667,44.995,11.7861666667,8.60216666667,6.96408333334,6.20766666667,8.35849999998,8.03483333333
593.80,5.3805,50.51125,46.203,45.1018333334,11.9551666667,8.63841666666,6.97583333334,6.21416666666,8.464,8.06166666666
594.14,5.45083333333,50.5055,46.1838333334,45.0558333333,12.175,8.71983333333,7.0195,6.25,8.598,8.137
594.48,5.44783333333,50.60375,46.1731666667,45.1151666666,12.3446666667,8.72116666666,7.00325,6.21816666667,8.65600000002,8.12333333333
594.81,5.487,50.5365,46.1533333333,45.084,12.5586666666,8.78433333333,7.01558333333,6.26583333333,8.78433333335,8.152
595.15,5.4965,50.5671666666,46.1453333333,45.1658333333,12.7143333333,8.79591666667,7.00958333333,6.31083333333,8.87416666667,8.12883333333
595.49,5.487,50.5465,46.1346666666,45.1993333333,12.8381666667,8.72608333333,6.98675,6.2535,8.94483333331,8.10283333334
595.82,5.47716666667,50.50975,46.1933333333,45.196,13.0045,8.75108333333,6.97841666666,6.25116666667,9.02283333334,8.11583333334
596.16,5.48,50.6185,46.2531666667,45.308,13.151,8.80775,6.99875,6.29533333333,9.09733333335,8.14966666667
596.50,5.53883333333,50.6695,46.2908333333,45.363,13.3473333334,8.82708333334,7.07358333333,6.38783333334,9.23283333333,8.2325
596.83,5.545,50.7429166667,46.2886666667,45.4291666666,13.4476666666,8.77833333333,7.02166666667,6.3605,9.27983333334,8.19266666667
597.17,5.52266666666,50.8345,46.438,45.5088333333,13.5673333333,8.79266666666,6.99366666666,6.35066666667,9.33616666667,8.17116666667
597.51,5.54,50.7380833334,46.435,45.4,13.686,8.77166666667,6.983,6.34833333333,9.45050000002,8.14333333334
597.84,5.52783333333,50.79925,46.4565,45.4735,13.8161666667,8.7475,7.01775,6.3785,9.54583333331,8.155
598.18,5.5655,50.81475,46.579,45.56,14.0083333334,8.76775,7.06608333333,6.45833333334,9.68299999999,8.19783333333
598.52,5.5335,50.8615,46.5761666667,45.5996666667,14.0961666666,8.675,7.04708333333,6.40516666667,9.71400000001,8.17366666666
598.85,5.571,50.9345833334,46.6566666666,45.6068333333,14.2538333333,8.68966666666,7.063,6.42366666667,9.8055,8.2025
599.19,5.57683333333,51.01675,46.6808333333,45.6126666667,14.501,8.71983333333,7.0765,6.44833333334,9.90999999999,8.23066666666
599.53,5.6015,51.0726666667,46.6978333333,45.6768333333,14.6975,8.68216666667,7.03758333334,6.46033333334,10.0223333333,8.25283333333
599.86,5.63433333334,51.1224166666,46.8098333333,45.6798333334,14.9071666666,8.69441666666,7.04183333334,6.4645,10.1641666667,8.29883333334
600.20,5.567,50.9145833333,46.6775,45.5091666667,15.0333333333,8.61083333334,6.98008333334,6.37416666667,10.1481666666,8.20983333334
600.53,5.5585,50.9548333333,46.6668333333,45.5263333333,15.2715,8.67858333334,6.98975,6.36866666666,10.2821666666,8.22983333333
600.87,5.537,50.9709166666,46.5301666667,45.4116666666,15.4923333334,8.62941666666,6.97366666667,6.35116666666,10.4153333333,8.21566666666
601.21,5.55066666667,51.0300833333,46.4881666667,45.4531666666,15.721,8.67575,7.00025,6.3555,10.4985,8.26216666666
601.54,5.41316666667,50.9023333334,46.377,45.3701666667,15.811,8.5975,6.82341666667,6.21933333334,10.5366666667,8.13366666667
601.88,5.27783333333,50.7873333333,46.2176666667,45.1511666667,15.9133333333,8.4995,6.69233333334,6.07433333333,10.4868333333,8.00466666667
602.21,5.28166666667,50.7883333333,46.2141666667,45.149,16.1501666667,8.55791666666,6.7525,6.09183333333,10.6268333333,8.007
602.55,5.281,50.7369166667,46.1861666666,45.1261666667,16.3683333333,8.553,6.77408333333,6.08216666666,10.7416666667,8.02716666666
602.88,5.26233333334,50.6425833334,46.1285,45.0641666667,16.4905,8.56683333334,6.78875,6.06666666667,10.8018333333,7.97833333333
603.22,5.25766666667,50.7695833333,46.1841666667,45.1195,16.6701666666,8.63441666667,6.78191666666,6.06033333334,10.8846666667,7.96
603.56,5.2435,50.6706666666,46.157,45.1093333333,16.7916666667,8.59508333334,6.76475,6.02716666666,10.937,7.91633333334
603.89,5.2685,50.7445,46.2505,45.1683333333,16.9418333334,8.62366666667,6.784,6.05816666667,11.0813333333,7.94733333334
604.23,5.28016666667,50.6815,46.3811666667,45.1866666666,17.0418333333,8.65233333334,6.78766666667,6.095,11.1695,7.95166666666
604.56,5.27533333334,50.5961666666,46.3978333334,45.1763333334,17.1266666667,8.66108333334,6.74333333334,6.118,11.259,7.93516666666
604.90,5.2285,50.5399166667,46.3996666667,45.174,17.2073333334,8.59258333333,6.6955,6.058,11.3036666667,7.86183333333
605.23,5.29583333333,50.6335,46.4958333333,45.2328333334,17.3795,8.60366666666,6.77566666666,6.13033333333,11.4176666667,7.92283333333
605.57,5.35916666667,50.6760833334,46.593,45.3403333333,17.5775,8.671,6.83725,6.18366666667,11.5726666667,7.9955
605.90,5.42216666666,50.65125,46.6328333333,45.267,17.7073333333,8.66325,6.83666666666,6.19433333334,11.668,8.06466666666
606.24,5.39366666667,50.6385,46.6478333333,45.2331666666,17.8175,8.719,6.82216666666,6.217,11.7741666667,8.04916666667
606.58,5.41933333334,50.6568333334,46.6918333334,45.3106666667,17.9656666667,8.76591666666,6.82741666667,6.25916666666,11.9111666667,8.07966666667
606.91,5.45233333333,50.6096666666,46.7615,45.2306666667,18.1311666667,8.76491666667,6.88141666667,6.27533333334,12.0553333333,8.1175
607.25,5.51216666667,50.7935,46.7836666666,45.2943333333,18.4148333333,8.80633333334,6.95708333334,6.36083333334,12.2485,8.16866666667
607.58,5.49933333334,50.8476666666,46.7385,45.3161666667,18.5858333334,8.85208333333,6.953,6.36666666667,12.3038333333,8.1775
607.92,5.50516666666,50.9035833333,46.6618333334,45.2838333334,18.8093333333,8.86808333334,6.924,6.34133333333,12.4066666667,8.19883333333
608.25,5.49516666667,50.8190833333,46.6196666666,45.2505,18.9413333334,8.89275,6.98475,6.346,12.442,8.25983333334
608.59,5.493,50.7981666667,46.7238333334,45.233,19.0768333333,8.91266666667,7.00666666666,6.34166666667,12.5153333333,8.30533333333
608.92,5.4975,50.728,46.7621666667,45.2043333334,19.1998333333,8.93775,6.99866666667,6.3345,12.5728333333,8.30933333333
609.26,5.46883333333,50.77,46.8601666667,45.2316666667,19.2901666667,8.925,7.02441666666,6.32366666666,12.6388333333,8.299
609.59,5.4115,50.8125833333,46.9006666667,45.349,19.4025,8.88941666666,6.96266666666,6.327,12.6863333333,8.24333333333
609.93,5.46233333333,50.80425,47.0055,45.4086666667,19.5783333333,8.89783333334,6.96483333333,6.2925,12.7655,8.25183333333
610.26,5.4455,50.7509166666,47.0786666667,45.3666666667,19.6785,8.82975,6.91716666667,6.225,12.7935,8.21483333333
610.60,5.42116666667,50.6795833333,47.1386666666,45.3973333333,19.8231666666,8.84766666667,6.91366666666,6.224,12.895,8.21316666667
610.93,5.42233333333,50.54825,47.2406666667,45.3796666666,19.9348333333,8.87941666667,6.89141666667,6.20166666666,12.9353333333,8.23216666666
611.27,5.4325,50.42675,47.302,45.3581666666,20.0951666667,8.86616666666,6.91775,6.2155,13.0583333333,8.24083333334
611.60,5.43333333333,50.3663333333,47.2848333334,45.3408333333,20.1853333334,8.83825,6.95533333334,6.2515,13.108,8.261
611.93,5.46333333333,50.5301666667,47.4905,45.4788333333,20.4361666667,8.85716666666,6.96091666666,6.236,13.2335,8.253
612.27,5.50566666667,50.5096666666,47.464,45.4356666667,20.6363333334,8.91241666666,6.95833333334,6.2995,13.3683333333,8.26566666667
612.60,5.49033333334,50.617,47.4715,45.4898333333,20.8823333333,9.012,7.00258333334,6.28633333333,13.501,8.2875
612.94,5.475,50.6111666666,47.437,45.5368333333,21.0633333334,9.06791666666,6.96833333333,6.31566666667,13.6178333333,8.2905
613.27,5.413,50.5750833334,47.4543333334,45.4825,21.172,9.03625,7.01266666666,6.2175,13.6691666666,8.26566666667
613.61,5.2905,50.51725,47.3785,45.3956666667,21.2361666667,8.96116666667,6.99625,6.19616666667,13.7038333333,8.24466666667
613.94,5.327,50.5729166667,47.411,45.5055,21.4563333333,9.05766666666,7.0565,6.31566666666,13.8571666667,8.283
614.28,5.31866666667,50.6380833333,47.4001666666,45.4938333333,21.5421666666,9.02716666666,7.01916666666,6.28583333333,13.8801666667,8.28666666667
614.61,5.28366666666,50.6734166666,47.32,45.5003333333,21.614,8.99441666666,6.99925,6.267,13.971,8.25366666666
614.94,5.3525,50.7931666667,47.3185,45.4638333333,21.7558333334,9.02891666667,7.01291666667,6.258,14.1128333333,8.25433333333
615.28,5.31083333333,50.8989166666,47.3825,45.4745,21.9656666667,9.072,7.01025,6.246,14.2648333333,8.208
615.61,5.27916666667,50.941,47.3031666667,45.529,22.0881666667,9.03133333334,6.96641666667,6.22166666667,14.3811666667,8.17783333334
615.95,5.28,51.0126666667,47.3143333333,45.5271666667,22.1953333333,9.04016666666,6.98208333333,6.2075,14.4916666667,8.15733333333
616.28,5.34016666667,51.02375,47.4625,45.571,22.3625,9.00633333334,6.9945,6.23433333333,14.6345,8.1735
616.61,5.43433333334,51.04125,47.4353333333,45.5901666666,22.5493333333,8.99733333333,7.01466666667,6.22183333333,14.7765,8.17816666667
616.95,5.60266666667,51.1054166667,47.4901666666,45.6965,22.8536666667,9.12666666666,7.0785,6.4015,14.9671666667,8.22683333333
617.28,5.67616666666,51.2995833334,47.564,45.8665,23.0215,9.19733333333,7.04108333334,6.44066666667,15.1148333333,8.27883333333
617.62,5.68833333333,51.432,47.602,45.819,23.1475,9.20383333333,7.08925,6.401,15.2331666666,8.30066666667
617.95,5.69583333333,51.4778333333,47.6285,45.9053333333,23.3886666666,9.20866666666,7.08516666666,6.404,15.3436666667,8.22933333334
618.28,5.706,51.4414166666,47.645,45.9081666666,23.5488333334,9.29766666667,7.13933333333,6.46016666667,15.4535,8.263
618.62,5.649,51.6045833333,47.7741666667,46.0678333334,23.699,9.30483333334,7.11075,6.4905,15.5225,8.31883333334
618.95,5.6825,51.5161666666,47.7883333333,46.13,23.7836666666,9.259,7.16733333333,6.477,15.6248333333,8.39716666667
619.28,5.68666666667,51.4573333334,47.932,46.12,23.92,9.288,7.152,6.476,15.6653333333,8.412
619.62,5.59483333333,51.3749166666,47.8545,46.1583333334,23.9948333334,9.1975,7.04208333334,6.3725,15.6026666667,8.304
619.95,5.42616666666,51.2696666666,47.6635,46.0085,23.9156666667,9.03441666667,6.897,6.22733333334,15.4955,8.1485
620.28,5.38883333333,51.2294166666,47.6895,45.9816666667,23.9588333334,9.013,6.92725,6.1805,15.5445,8.1445
620.62,5.304,51.2374166666,47.6933333333,45.9541666666,23.9713333333,9.01533333334,6.87941666666,6.09933333334,15.583,8.15116666666
620.95,5.30783333333,51.1176666667,47.6858333334,45.892,24.1253333333,9.00258333334,6.91525,6.10433333334,15.6856666667,8.11116666666
621.28,5.23866666666,51.0563333333,47.5896666667,45.922,24.1926666666,8.93183333333,6.82008333333,6.04583333333,15.7243333333,8.1055
621.62,5.2575,51.0750833334,47.5698333334,45.8986666667,24.3076666667,8.92766666667,6.87291666667,6.119,15.8283333333,8.22033333333
621.95,5.17733333333,51.1184166667,47.481,45.8616666667,24.308,8.74333333334,6.76641666667,6.0165,15.793,8.13966666667
622.28,5.143,51.00275,47.3473333333,45.7731666666,24.3893333333,8.68458333334,6.71233333333,5.9405,15.8098333333,8.02416666667
622.62,5.08766666667,51.0043333334,47.3375,45.695,24.4306666667,8.68391666667,6.61683333334,5.8855,15.8025,7.906
622.95,5.11766666667,51.029,47.1826666666,45.6805,24.5108333333,8.64216666667,6.67241666666,5.92416666667,15.837,7.89366666667
623.28,5.20333333333,51.1916666667,47.3158333333,45.8063333333,24.7508333334,8.72366666667,6.80666666667,6.0455,16.0335,8.014
623.62,5.34383333333,51.23225,47.3001666667,45.8381666667,25.0178333333,8.93508333334,6.8745,6.221,16.2205,8.10733333333
623.95,5.31816666667,51.2670833334,47.2368333333,45.87,25.156,8.93941666667,6.84416666667,6.2055,16.2816666667,8.09633333334
624.28,5.34616666666,51.2946666667,47.2273333334,45.9056666666,25.3313333333,8.96383333333,6.87491666666,6.2945,16.3633333333,8.11216666667
624.62,5.29833333334,51.3679166667,47.1598333333,45.9828333334,25.4265,8.88975,6.83958333333,6.239,16.3085,8.041
624.95,5.39983333333,51.4265833334,47.265,46.0358333333,25.6331666666,9.03966666666,6.94916666667,6.36783333333,16.445,8.08233333334
625.28,5.49783333333,51.3763333334,47.2305,46.0168333334,25.7235,9.10875,7.01183333333,6.40216666667,16.4975,8.11083333334
625.61,5.586,51.4325,47.2593333333,46.023,25.9505,9.2585,7.1045,6.4535,16.6265,8.1745
625.95,5.58566666667,51.3774166667,47.1618333334,45.9996666667,26.0293333333,9.2165,7.11175,6.45266666667,16.7026666666,8.1745
626.28,5.57566666667,51.4280833334,47.1995,46.0495,26.1655,9.17058333333,7.11075,6.44516666667,16.7478333334,8.14333333334
626.61,5.49783333333,51.4453333333,47.1628333333,45.9643333333,26.2085,9.16591666666,7.05541666666,6.36066666666,16.7761666667,8.05666666667
626.94,5.47266666666,51.5116666667,47.2038333334,45.967,26.2908333334,9.14441666667,7.03325,6.38966666667,16.8208333334,8.03266666667
627.28,5.3945,51.4149166667,47.0523333333,45.9301666667,26.2823333333,9.01008333334,6.99666666666,6.291,16.83,7.98216666666
627.61,5.38516666667,51.3250833334,47.0505,45.8001666667,26.343,9.00183333334,7.04566666666,6.3365,16.816,7.98683333333
627.94,5.40583333333,51.3286666667,47.0305,45.8065,26.4636666666,9.03125,7.04966666667,6.3225,16.89,8.01066666667
628.27,5.53183333333,51.45,47.1116666666,45.8685,26.627,9.15525,7.19266666666,6.44383333334,17.1043333333,8.13283333334
628.61,5.49683333333,51.4234166666,47.031,45.7705,26.6518333333,9.07975,7.142,6.406,17.1193333333,8.11533333334
628.94,5.43166666667,51.4789166667,47.0603333334,45.8116666667,26.7655,9.06741666667,7.10041666666,6.3625,17.2391666667,8.06983333333
629.27,5.43866666667,51.3813333333,47.0206666667,45.8295,26.8118333334,9.01533333334,7.05083333333,6.36433333333,17.375,8.02883333333
629.60,5.468,51.4090833333,47.1946666667,45.8226666667,26.9081666666,9.19108333334,7.08708333334,6.43116666667,17.4768333334,8.09433333333
629.94,5.45683333334,51.4686666666,47.2433333334,45.8953333333,27.0333333334,9.22375,7.10083333334,6.45266666666,17.5163333333,8.144
630.27,5.50916666667,51.4433333333,47.305,45.9151666667,27.1761666666,9.26041666666,7.12833333334,6.48916666666,17.6198333334,8.24283333333
630.60,5.536,51.3413333334,47.169,45.8753333333,27.282,9.357,7.14625,6.46616666666,17.7268333334,8.28733333334
630.93,5.57683333334,51.4786666666,47.3636666667,45.9843333333,27.4513333334,9.42508333333,7.1565,6.50566666667,17.8188333333,8.305
631.26,5.4795,51.60975,47.3621666666,46.104,27.589,9.34275,6.99975,6.39033333334,17.8426666667,8.21616666667
631.60,5.35016666667,51.6269166667,47.3731666666,46.1595,27.5783333333,9.21658333334,6.8585,6.18533333334,17.8038333333,8.0265
631.93,5.215,51.4185833333,47.2113333333,46.0495,27.5673333333,9.07625,6.72058333334,6.01966666666,17.6793333334,7.8695
632.26,5.20433333334,51.5393333334,47.2741666667,46.223,27.7621666666,9.11341666666,6.7245,6.0205,17.6946666667,7.86483333333
632.59,5.16633333334,51.4596666667,47.206,46.203,27.8246666666,9.06525,6.73391666666,6.00016666667,17.6666666667,7.84983333334
632.92,5.20633333334,51.6721666666,47.3306666667,46.3428333333,28.0943333334,9.15916666667,6.80666666667,6.0235,17.6888333333,7.9255
633.26,5.22133333334,51.6715833334,47.274,46.4355,28.2381666667,9.14241666666,6.86075,6.02283333333,17.722,7.96883333334
633.59,5.3935,51.7104166666,47.26,46.4331666667,28.3625,9.28033333334,6.96775,6.13133333333,17.8993333334,8.06966666667
633.92,5.3335,51.6366666667,47.1458333333,46.4211666667,28.3835,9.15341666666,6.88208333334,6.0805,17.8666666667,7.95983333333
634.25,5.38,51.7118333334,47.1955,46.438,28.4753333334,9.10958333333,6.907,6.06416666666,17.8503333334,7.91333333334
634.58,5.47216666667,51.817,47.2631666667,46.5458333334,28.6623333333,9.17633333334,7.01591666666,6.174,17.9631666667,8.01816666667
634.91,5.66866666667,51.8183333333,47.2845,46.5826666666,28.7861666667,9.37358333333,7.19208333334,6.32183333334,18.1243333333,8.16083333334
635.25,5.764,51.78975,47.2746666667,46.4595,28.9541666666,9.50375,7.28975,6.47883333334,18.2528333333,8.36133333334
635.58,5.88966666667,52.0436666666,47.4935,46.561,29.1716666667,9.67075,7.36808333333,6.62133333333,18.443,8.53733333333
635.91,5.986,52.02625,47.5288333334,46.54,29.2515,9.78625,7.43291666666,6.69183333333,18.5881666667,8.63983333333
636.24,6.034,52.1570833334,47.6643333334,46.6176666666,29.3756666666,9.84583333333,7.36958333334,6.73066666667,18.6903333334,8.70033333333
636.57,6.03233333333,52.093,47.6653333333,46.5878333333,29.3513333333,9.78908333334,7.35308333334,6.7085,18.7063333333,8.72533333333
636.90,6.07616666667,52.1993333333,47.7336666666,46.6058333333,29.5001666667,9.76391666667,7.36458333334,6.68633333333,18.791,8.70083333333
637.23,5.96516666667,52.1270833334,47.7033333334,46.569,29.5486666667,9.685,7.2645,6.58716666667,18.7011666666,8.6075
637.56,6.00633333333,52.2035833333,47.807,46.6576666667,29.6718333334,9.78508333333,7.31191666666,6.648,18.8133333334,8.66366666667
637.90,5.8805,52.0510833334,47.8108333333,46.5756666667,29.6596666666,9.7635,7.16041666667,6.621,18.809,8.65833333333
638.23,5.97333333333,52.0699166667,47.7756666667,46.5251666667,29.7836666666,9.86525,7.20816666666,6.66166666666,18.9661666667,8.73383333333
638.56,5.96433333333,52.0039166666,47.825,46.4558333333,29.8785,9.85741666666,7.21841666667,6.71266666667,19.0371666666,8.73066666666
638.89,6.07716666666,52.137,47.9503333334,46.6358333333,30.023,9.91466666666,7.35291666667,6.824,19.1646666666,8.783
