wavelength,Back_CerOlif,Belly_CerOlif,Breast_CerOlif,Crissum_CerOlif,Crown_CerOlif,DorTail_CerOlif,Rump_CerOlif,Throat_CerOlif,WingTip_CerOlif
786.84,25.6535555556,48.4313333333,43.8727777778,49.4773333333,20.8332222222,25.5964444444,24.5097777778,34.0075,27.2631111111
787.14,25.0908888889,47.6687777778,43.3535555556,48.8081111111,20.21,24.6222222222,23.7737777778,33.418,26.182
787.45,25.4103333334,47.9182222222,43.9368888889,49.3456666667,20.882,25.4103333333,24.4347777778,34.1146666667,26.0131111111
787.76,25.4791111111,47.8338888889,44.0392222222,49.1975555556,21.0612222222,25.1908888889,24.5831111111,33.6957222222,26.2893333333
788.07,24.811,47.0637777778,43.5281111111,48.1634444445,20.7103333334,24.4825555556,23.8944444444,33.2033333333,25.6662222222
788.38,25.5696666667,47.6868888889,44.106,48.7624444444,21.4851111111,25.2614444444,24.9078888889,34.0556666667,26.4501111111
788.69,25.2424444445,47.885,44.1064444444,48.6062222222,21.0727777778,25.0094444444,24.9342222222,34.3851111111,26.4216666667
789.00,23.7672222222,47.329,43.0518888889,47.5342222222,19.4595555555,23.9118888889,23.653,33.1735555556,25.2814444444
789.31,23.5667777778,47.0806666667,42.8432222222,47.5263333333,19.7446666667,24.6164444445,23.6575555556,33.4163888889,25.5004444445
789.62,23.8063333333,47.445,43.3935555556,48.2977777778,20.2725555556,25.3522222222,24.286,34.3347222222,25.7328888889
789.92,23.3481111111,47.2784444445,42.7442222222,48.1325555556,19.6133333333,24.8154444445,23.6121111111,33.939,25.763
790.23,23.0837777778,47.5952222222,43.1522222222,48.2652222222,19.7175555556,24.998,23.7137777778,33.9555555556,25.7955555556
790.54,22.85,47.5746666667,43.1807777778,48.3738888889,19.8991111111,24.7902222222,23.763,34.0874444445,25.6216666667
790.85,21.6186666667,47.0712222222,42.1322222222,47.59,18.5243333334,23.506,22.5368888889,33.2611666667,24.696
791.16,21.1198888889,47.4891111111,41.8984444445,47.4891111111,18.2065555556,23.3946666666,22.3622222222,33.6394444444,24.3482222222
791.47,21.1365555555,48.0997777778,42.6436666667,48.1994444444,18.8382222222,24.5113333333,23.0094444444,34.247,24.4752222222
791.78,19.1535555556,47.0156666667,41.4507777778,47.0251111111,17.1828888889,23.1608888889,21.678,33.1550555556,23.0574444444
792.08,19.0503333333,46.7996666667,41.3674444444,47.1224444444,17.6163333333,22.9156666667,21.4718888889,32.5783888889,22.5641111111
792.39,20.0855555555,47.6981111111,42.6281111111,48.7083333333,18.337,23.0088888889,22.329,33.5762777778,23.7081111111
792.70,20.2138888889,48.3313333333,43.1055555556,48.9707777778,18.0455555556,22.8418888889,22.8216666667,34.0777222222,23.5312222222
793.01,19.2811111111,47.7428888889,41.9525555556,47.7124444445,16.7994444444,21.8955555556,21.6911111111,32.7716111111,22.6306666667
793.32,19.3548888889,47.6498888889,41.9866666667,47.7827777778,16.682,21.5874444444,21.6795555556,32.6216666667,21.6591111111
793.62,20.1774444444,48.6906666667,42.9315555556,48.3985555556,16.7657777778,21.6587777778,22.2015555556,33.1039444444,22.3163333333
793.93,20.6584444444,48.9697777778,43.3467777778,48.8661111111,17.2723333333,22.3155555556,22.7918888889,33.2868888889,23.3822222222
794.24,21.7602222222,50.5032222222,45.0092222222,49.8356666667,18.7513333333,23.7627777778,24.5224444445,34.3397777778,24.5532222222
794.55,21.614,49.9595555556,44.9106666667,49.9087777778,18.6536666667,23.8544444444,24.4425555556,33.7287222222,24.0066666667
794.86,22.3031111111,50.723,45.6777777778,50.5004444444,18.6635555556,23.4658888889,25.0531111111,34.4101666667,24.5274444444
795.16,22.9945555556,51.5646666666,46.2665555555,50.8616666666,19.8355555555,24.2525555556,25.2525555556,35.0416666667,25.1733333333
795.47,23.5498888889,51.8976666667,46.8338888889,51.2781111111,20.5017777778,24.9557777778,25.3786666667,35.6588333333,25.4671111111
795.78,23.416,52.0036666667,46.4532222222,50.7615555555,20.9804444444,25.4146666667,25.308,35.2401111111,24.92
796.09,23.6886666667,52.3273333333,46.8853333333,51.117,21.1792222222,25.8045555556,25.3418888889,35.3704444444,24.8795555556
796.40,24.0923333333,53.1284444445,47.548,51.8848888889,21.725,26.2906666667,25.8628888889,35.83,24.9776666667
796.70,23.0137777778,52.4193333334,47.2196666667,51.4778888889,21.3806666667,25.4783333333,25.6686666667,35.1266666667,24.5266666667
797.01,23.038,51.4568888889,46.5326666667,50.7576666667,21.4744444444,25.845,25.4857777778,34.9360555556,24.4271111111
797.32,22.9093333333,51.9435555555,46.8296666667,50.7852222222,21.5547777778,26.217,25.5792222222,35.2522222222,23.9987777778
797.63,22.7108888889,51.7355555556,46.7682222222,50.5186666667,21.3645555556,26.172,24.7155555556,34.8045555556,23.798
797.93,23.7585555555,52.9505555556,48.2397777778,51.5568888889,22.5375555555,26.4956666667,25.8851111111,36.2789444444,25.0611111111
798.24,24.3463333333,53.166,48.4581111111,51.8484444444,23.3251111111,27.2262222222,26.1028888889,36.3306666667,25.2756666667
798.55,24.8168888889,52.9713333333,48.9327777778,52.1658888889,22.8812222222,26.9513333333,26.2398888889,36.221,24.6598888889
798.85,25.3367777778,53.3564444444,48.9686666667,52.0624444444,22.9272222222,26.9781111111,26.7781111111,36.6792222222,25.0525555556
799.16,26.2791111111,53.9393333333,49.7322222222,52.5155555556,23.3996666667,27.521,27.1675555556,37.5242777778,25.2728888889
799.47,26.7647777778,54.2972222222,49.7012222222,53.1883333333,23.9602222222,27.6604444444,27.7457777778,37.7426666667,25.7623333333
799.78,26.7744444444,54.6817777778,49.45,53.506,23.9051111111,26.8716666667,28.1338888889,37.9397777778,26.0411111111
800.08,27.9116666667,55.2882222222,50.0374444444,53.8445555556,24.9064444445,27.6118888889,28.9381111111,38.9903333333,26.917
800.39,28.0345555556,55.457,50.0055555556,53.9385555555,25.1175555556,27.3134444444,28.526,39.1238888889,26.4722222222
800.70,28.0027777778,55.2068888889,49.5613333333,53.7673333333,24.2015555556,26.4283333333,27.7778888889,38.2928333333,25.7422222222
801.00,29.0707777778,55.8816666666,49.494,54.3861111111,24.6062222222,26.4507777778,28.8574444445,38.9733888889,26.1922222222
801.31,28.5926666667,55.1223333333,48.6154444445,53.9715555556,24.1253333333,26.074,28.0342222222,38.0286111111,25.2763333333
801.62,27.5982222222,54.8255555555,48.0593333333,53.2731111111,23.5776666667,25.2345555556,27.4245555555,37.4926666667,24.9566666667
801.92,28.6851111111,56.1994444444,49.2097777778,53.7641111111,24.5287777778,25.805,28.7086666667,38.4907777778,26.5307777778
802.23,28.4707777778,56.9175555555,49.2952222222,53.6558888889,24.2773333333,25.2808888889,28.7454444445,38.5364444444,26.4278888889
802.54,27.7172222222,56.9262222222,48.872,53.2631111111,24.0053333333,24.5755555555,29.2091111111,38.5068333333,26.8681111111
802.84,27.1106666666,56.5865555556,48.3503333333,52.5957777778,23.5686666667,23.6413333333,28.3842222222,37.961,26.1522222222
803.15,27.0446666667,56.5855555556,48.4431111111,52.9746666667,24.0397777778,24.4882222222,28.4865555556,37.8468333333,26.4145555556
803.46,28.6621111111,58.1898888889,49.6767777778,54.3236666667,25.1616666667,26.6374444444,29.5158888889,38.9497777778,27.357
803.76,29.8365555555,58.6226666666,50.6623333333,55.2332222222,26.9245555556,27.9984444444,31.5073333333,40.2493888889,28.6787777778
804.07,29.0661111111,58.085,50.4136666667,54.669,26.8676666667,27.5531111111,31.2884444445,40.1714444445,28.168
804.38,27.8764444444,56.113,49.2278888889,53.2566666667,25.6472222222,26.785,29.9085555556,38.9352222222,27.3192222222
804.68,27.9853333333,56.8835555556,49.425,53.587,25.1986666666,26.7638888889,29.6098888889,39.0607777778,27.8903333333
804.99,28.9203333333,57.2361111111,49.4497777778,54.4553333334,25.4021111111,26.9013333333,29.6337777778,39.1547777778,28.0135555556
805.30,28.5731111111,57.0014444445,48.6501111111,54.9651111111,25.1868888889,27.1392222222,29.224,38.7683333333,27.5488888889
805.60,29.2454444444,56.6956666667,49.0536666667,55.968,25.3033333334,28.2144444444,29.4882222222,39.3377222222,27.6686666667
805.91,29.0924444445,55.8947777778,49.0004444444,55.7856666666,25.0454444444,27.9291111111,28.6561111111,39.2826666667,27.3718888889
806.21,28.5714444444,55.0744444444,48.3044444445,55.351,25.1083333333,28.6675555556,28.3912222222,39.3640555555,27.008
806.52,28.9435555556,54.5205555556,48.5844444444,54.9131111111,25.3511111111,28.432,28.1823333333,39.4421111111,26.9926666667
806.83,28.0974444445,53.8545555556,47.4845555555,54.3251111111,24.4663333333,27.0358888889,27.048,38.2375,26.0946666667
807.13,26.4187777778,53.533,46.3277777778,54.0892222222,22.0075555556,25.2054444444,25.4204444445,36.6263888889,24.7376666667
807.44,28.3376666667,54.4727777778,47.0407777778,54.9895555556,24.1048888889,27.0946666667,27.0087777778,38.3291111111,26.7626666667
807.74,29.7412222222,55.2086666666,47.5536666667,55.4687777778,25.0341111111,27.7221111111,27.6847777778,38.8826111111,26.6443333333
808.05,31.2128888889,55.495,48.1764444444,55.604,26.4024444445,28.6804444444,29.032,39.8217777778,27.3841111111
808.35,31.6454444445,55.3446666667,48.3592222222,55.3798888889,27.1215555556,29.0434444444,29.6765555556,40.2426111111,27.9301111111
808.66,31.5575555556,55.1116666666,48.6154444445,55.1466666667,27.5265555555,28.9518888889,30.2254444444,40.8223888889,28.4847777778
808.97,30.5757777778,54.0902222222,47.5596666667,53.8942222222,27.0103333333,27.8988888889,29.7448888889,39.7773333333,28.4643333333
809.27,30.7673333333,53.6197777778,46.9874444445,53.6083333333,27.2164444445,28.3161111111,29.9654444444,39.3870555556,28.3963333333
809.58,31.4421111111,54.6808888889,47.9077777778,54.3851111111,27.104,28.085,29.9998888889,39.7873888889,28.9245555555
809.88,31.6441111111,54.3421111111,47.4421111111,53.9614444444,27.0638888889,28.444,29.3482222222,39.5015,28.6818888889
810.19,31.7256666667,53.2691111111,47.3621111111,53.6262222222,27.0097777778,27.5811111111,29.332,39.544,28.6173333333
810.49,33.0411111111,53.7094444444,47.9261111111,53.7678888889,28.2392222222,28.3211111111,30.0968888889,40.402,29.2557777778
810.80,32.5573333334,52.6748888889,47.1016666667,52.9688888889,27.0545555556,27.0547777778,29.1357777778,39.1123888889,27.7717777778
811.10,32.738,52.6376666667,47.493,53.1855555555,27.4145555555,27.4264444445,29.6653333333,39.5796666667,28.7603333333
811.41,31.4735555556,51.1757777778,46.0043333333,52.2677777778,26.0977777778,26.6141111111,28.3777777778,38.0909444445,27.2858888889
811.71,30.4416666667,50.1078888889,44.6964444444,50.624,25.234,26.0981111111,27.394,37.1071111111,26.2538888889
812.02,30.4651111111,49.5541111111,43.9622222222,50.4941111111,24.6084444445,25.6328888889,26.5485555556,36.1414444445,25.44
812.32,31.7633333334,50.2494444445,44.1645555556,51.2595555555,25.7516666667,26.1774444444,27.3702222222,36.5280555556,25.934
812.63,33.0872222222,51.655,45.4042222222,52.7624444444,26.418,26.7871111111,28.719,37.5598888889,27.4268888889
812.93,33.0856666667,50.8607777778,44.3454444444,52.4215555556,26.0868888889,26.1364444445,28.0688888889,37.2722777778,26.954
813.24,32.5966666666,50.1167777778,43.7936666667,52.2528888889,25.709,25.7091111111,27.8942222222,37.2313333333,26.777
813.54,31.969,49.9384444444,43.412,51.8191111111,25.2458888889,25.971,27.3353333334,36.8487222222,26.5978888889
813.85,31.0033333333,49.1795555556,42.5153333333,51.071,24.5522222222,25.1785555556,25.9803333333,36.1956666667,26.2056666667
814.15,30.8268888889,49.9872222222,42.2222222222,51.6151111111,24.6252222222,25.4521111111,25.8526666667,35.575,26.6667777778
814.46,30.1973333333,49.9676666667,41.7988888889,51.4002222222,24.2612222222,25.0741111111,25.7065555556,35.2690555556,26.4678888889
814.76,29.5911111111,49.6142222222,41.7695555556,50.6172222222,23.8425555556,24.6012222222,25.4243333333,35.4425,26.6845555556
815.07,30.2257777778,50.4373333333,42.6687777778,51.5864444444,24.4025555556,25.0422222222,26.3351111111,37.159,27.458
815.37,29.1925555556,48.598,41.4458888889,49.9868888889,23.8838888889,24.2472222222,25.3245555556,36.3836111111,26.7522222222
815.68,28.0021111111,47.2024444444,41.0662222222,49.3138888889,22.2884444444,23.08,23.7,35.9726666667,25.2968888889
815.98,26.2806666667,45.9023333333,39.493,47.2287777778,21.1715555556,21.605,21.329,34.2001111111,23.483
816.29,26.3808888889,45.4615555556,40.067,46.8135555556,21.3983333333,22.3637777778,21.9003333333,33.8161666667,24.1663333333
816.59,26.2253333333,45.1116666667,39.7613333333,46.0225555556,21.0803333334,21.8374444444,21.4781111111,33.4809444445,23.6721111111
816.89,26.2775555556,45.3216666667,39.512,46.1478888889,20.8873333334,21.8406666667,22.0443333333,33.3905555555,23.6715555556
817.20,27.1564444444,45.3182222222,39.904,46.6223333334,21.4715555556,22.6035555556,22.8128888889,33.5302777778,24.4616666667
817.50,26.6834444444,44.0597777778,39.7307777778,45.4905555555,20.9474444445,21.7772222222,22.3304444444,33.8142777778,23.8575555556
817.81,26.6151111111,43.6032222222,39.8177777778,45.4726666667,21.1124444444,21.7082222222,22.2455555556,33.8416666667,23.8814444444
818.11,26.2452222222,43.5203333333,39.7565555556,45.6165555556,21.0841111111,21.5124444445,21.884,33.4065,23.5632222222
818.41,25.3048888889,42.7701111111,39.0885555555,45.5535555555,19.8602222222,20.5367777778,20.7694444445,31.7033333333,22.6435555556
818.72,26.3968888889,44.3082222222,40.1025555556,46.2961111111,20.5273333333,21.8036666667,21.7722222222,32.4755,23.9484444444
819.02,26.6428888889,45.2373333333,40.8464444444,47.19,21.34,22.7871111111,22.8764444445,33.0656666667,25.3445555556
819.33,26.3806666667,44.7118888889,40.4241111111,47.2107777778,20.6731111111,22.5358888889,22.8031111111,33.0474444444,24.9146666667
819.63,26.6898888889,45.6235555555,40.8818888889,47.434,21.5163333333,23.3517777778,23.6423333333,33.6448333333,25.6768888889
819.93,27.4014444445,47.3518888889,42.4866666667,49.0612222222,22.4194444445,24.4356666667,24.8155555556,34.8565,27.1166666667
820.24,27.4795555555,48.0057777778,43.4268888889,49.777,22.7121111111,25.0298888889,24.8726666667,35.4060555555,27.3477777778
820.54,26.7631111111,48.3161111111,43.6625555556,49.5956666667,22.3721111111,24.7067777778,24.8835555555,35.2425,26.5808888889
820.85,26.8306666667,48.8353333333,43.869,49.9501111111,22.8522222222,25.2764444445,25.0952222222,35.4561666667,26.876
821.15,26.9221111111,49.2615555556,44.1163333333,49.957,23.031,25.4962222222,25.2187777778,35.6421111111,26.9221111111
821.45,27.3037777778,49.6733333333,44.4103333333,50.1556666667,23.3377777778,25.8975555556,25.7023333333,35.9768888889,27.1601111111
821.76,27.471,50.0061111111,44.776,50.3284444445,23.5667777778,25.9177777778,25.7796666667,36.0373888889,27.3081111111
822.06,27.3426666667,50.0495555556,44.9151111111,50.3387777778,23.5603333333,25.7833333333,25.7946666667,36.0239444444,27.1922222222
822.36,27.4068888889,50.2106666667,45.0447777778,50.3335555556,23.527,25.8351111111,25.7633333333,35.9655555556,26.956
822.67,27.3782222222,50.3074444444,45.2462222222,50.402,23.7592222222,26.1411111111,25.9233333334,36.0369444445,27.1322222222
822.97,27.1931111111,50.1562222222,45.1902222222,50.4183333333,23.6407777778,25.9561111111,25.8077777778,35.8567222222,26.896
823.27,27.0547777778,49.9823333333,45.0812222222,50.2636666667,23.5235555556,25.784,25.6975555556,35.7330555556,26.6793333333
823.58,26.8652222222,49.7376666667,44.8282222222,49.9412222222,23.4338888889,25.468,25.5464444444,35.4537777778,26.4055555556
823.88,27.1641111111,49.7598888889,44.9248888889,50.1166666667,23.7488888889,25.7584444445,25.7061111111,35.7342222222,26.8347777778
824.18,27.2331111111,49.5671111111,44.9274444444,50.0413333333,23.6766666667,25.6522222222,25.7845555556,35.7842777778,26.8325555555
824.49,27.0625555556,49.4141111111,44.9578888889,50.0016666667,23.32,25.4092222222,25.6288888889,35.7002777778,26.6976666667
824.79,26.8,49.2184444445,44.8867777778,49.7216666666,23.0322222222,25.2337777778,25.4157777778,35.5257777778,26.6146666667
825.09,26.7921111111,49.0064444444,44.7288888889,49.4741111111,22.9195555556,25.3234444444,25.5686666667,35.6143888889,26.7531111111
825.39,26.7168888889,48.6708888889,44.4486666666,49.1278888889,22.8301111111,25.258,25.4044444445,35.5973333333,26.738
825.70,26.4471111111,48.0253333333,44.018,48.6474444444,22.5953333333,24.8256666667,25.07,35.3768333333,26.634
826.00,26.5268888889,47.9944444445,44.1788888889,48.8188888889,22.3806666667,24.5655555555,25.1525555555,35.4739444445,26.69
826.30,27.0133333333,48.2687777778,44.4158888889,48.9833333333,22.2985555556,24.7323333333,25.437,36.0383888889,26.9754444444
826.61,27.4482222222,48.4775555556,44.6114444445,48.9213333333,22.4323333333,25.0907777778,25.7731111111,36.2875555556,27.229
826.91,28.0502222222,48.6662222222,45.1138888889,49.1394444444,22.9154444444,25.7697777778,26.2622222222,36.8977777778,27.644
827.21,27.86,48.6871111111,45.1443333333,48.9912222222,22.7966666667,25.7264444445,26.243,36.6904444444,27.3965555555
827.51,27.9443333333,48.936,45.5134444444,49.137,22.938,26.0075555556,26.2577777778,36.8196666667,27.3756666667
827.82,27.8002222222,48.6305555556,45.4287777778,48.9634444445,23.1667777778,26.0453333333,26.3036666666,36.689,27.3426666666
828.12,27.4853333333,48.4098888889,45.496,49.0613333333,23.4533333333,25.8285555556,26.3824444444,36.7035555555,27.2392222222
828.42,27.3788888889,48.5153333334,45.6494444445,49.2157777778,23.6443333333,25.9404444445,26.2986666667,36.7965,26.9663333334
828.72,27.1115555556,48.4181111111,45.6947777778,49.3336666667,23.3608888889,25.9024444445,26.1492222222,36.5147777778,26.5892222222
829.02,27.1778888889,48.7436666667,45.9155555555,49.6147777778,23.5415555555,26.3698888889,26.5972222222,36.5118888889,26.8623333333
829.33,26.5854444444,48.2011111111,45.1336666667,49.0626666667,23.2424444444,25.9995555555,26.0752222222,35.8525555556,25.9717777778
829.63,25.41,47.5861111111,44.9682222222,48.4253333333,22.8768888889,25.5872222222,25.441,34.9927777778,24.9327777778
829.93,24.112,47.0567777778,44.4532222222,48.0492222222,22.5792222222,25.5573333333,25.1482222222,34.5308333333,24.2424444444
