wavelength,Back_TacSurm,Belly_TacSurm,Breast_TacSurm,Crissum_TacSurm,Crown_TacSurm,DorTail_TacSurm,Patch10_TacSurm,Patch11_TacSurm,Rump_TacSurm,Throat_TacSurm,WingTip_TacSurm
584.69,3.14686666667,3.39513333333,3.53446666666,4.22229333333,18.5454,5.42266666667,53.8510666667,2.55293333333,16.0414666667,3.84626666667,6.2586
585.03,3.16513333333,3.42633333333,3.5588,4.25114333333,18.6357333333,5.45013333333,53.9271333333,2.56333333333,16.1161333333,3.86786666667,6.28653333333
585.37,3.1588,3.43,3.54133333333,4.24433333333,18.6867333333,5.43746666667,53.8950666667,2.56686666667,16.1818666667,3.85286666667,6.2754
585.70,3.19393333333,3.4676,3.57906666667,4.28652666667,18.7724666667,5.4782,53.9179333333,2.6086,16.252,3.87746666667,6.32413333333
586.04,3.20106666667,3.47046666666,3.60733333333,4.29153,18.8441333333,5.47873333333,53.9560666667,2.63373333333,16.3212666667,3.90466666667,6.34393333333
586.38,3.25253333333,3.51213333333,3.65006666667,4.32335666667,18.9582,5.52773333333,53.9989333333,2.68046666667,16.4206,3.9732,6.3924
586.72,3.29353333333,3.5562,3.69333333333,4.36783666667,19.1147333333,5.56846666667,53.9951333333,2.71513333333,16.5780666667,4.0064,6.45433333333
587.06,3.26606666667,3.54473333333,3.6608,4.33610333333,19.1123333333,5.5196,53.9625333333,2.70526666667,16.5695333333,3.97226666667,6.4122
587.39,3.27153333333,3.57133333334,3.65866666667,4.33706333333,19.2046,5.52473333333,54.0010666667,2.726,16.6486666666,3.96973333333,6.43293333333
587.73,3.27153333333,3.55446666667,3.65053333333,4.32115666667,19.2403333333,5.51613333333,53.8927333333,2.72613333333,16.6990666667,3.98086666667,6.4358
588.07,3.27746666666,3.5802,3.67446666667,4.35643333333,19.3282666667,5.5304,53.9553333334,2.7384,16.7714666667,3.98886666667,6.45126666667
588.41,3.26793333333,3.58746666667,3.68706666666,4.35408333333,19.4344,5.55026666667,54.0204666667,2.7426,16.8595333333,4.00393333333,6.45533333333
588.74,3.2842,3.59633333333,3.68466666667,4.35348333333,19.5110666667,5.54633333333,53.9919333333,2.76326666667,16.9192666667,4.00766666667,6.43893333333
589.08,3.2508,3.54966666667,3.6598,4.31927333333,19.5647333333,5.5202,54.0147333333,2.7218,16.9289333333,3.97546666667,6.39646666667
589.42,3.1668,3.48073333333,3.598,4.22723,19.5596666667,5.44993333333,53.9408,2.64066666667,16.8820666667,3.91393333333,6.3182
589.76,3.13373333333,3.4578,3.5748,4.21926,19.5924,5.43526666667,53.8502666667,2.60793333333,16.9236,3.87966666667,6.3052
590.09,3.08526666667,3.44213333333,3.55026666667,4.20444333333,19.628,5.42746666667,53.8286666667,2.57173333333,16.9773333333,3.84693333333,6.2828
590.43,3.05286666666,3.41433333333,3.53093333333,4.15752666667,19.6342666667,5.386,53.9072,2.54653333333,16.972,3.82433333333,6.22626666667
590.77,3.08113333333,3.4148,3.54193333333,4.17173,19.7622666667,5.4196,53.9201333333,2.53206666667,17.0851333333,3.83593333333,6.25653333333
591.11,3.0914,3.39506666667,3.5418,4.18129,19.8298666666,5.4174,53.9760666667,2.51453333333,17.1458,3.81773333333,6.25353333333
591.44,3.0904,3.4014,3.53753333333,4.18500333333,19.9394,5.42506666667,54.0645333334,2.52366666667,17.2154666667,3.7918,6.26166666667
591.78,3.07793333333,3.37166666667,3.52066666666,4.15276,20.0002666667,5.40466666667,54.0615333333,2.49913333333,17.2551333333,3.7724,6.24333333333
592.12,3.07386666667,3.34946666667,3.50373333333,4.14382666667,20.0314,5.37753333333,53.9421333333,2.49493333333,17.2920666667,3.78793333333,6.23746666667
592.46,3.06713333333,3.34826666666,3.53406666667,4.16703666667,20.0998666667,5.38853333333,53.9182666667,2.48806666667,17.3586666667,3.80406666667,6.28053333333
592.79,3.11746666667,3.40573333333,3.61173333333,4.24695333334,20.2235333333,5.4542,53.9758,2.54946666667,17.4873333333,3.87146666667,6.35986666667
593.13,3.21373333333,3.47733333333,3.697,4.33796666667,20.3982666667,5.53133333333,54.0529333333,2.6202,17.6588,3.963,6.47453333333
593.47,3.2132,3.48766666666,3.69726666666,4.34968,20.4886666667,5.51706666667,54.1447333333,2.61073333333,17.7082666667,3.96293333334,6.4606
593.80,3.22413333333,3.49733333333,3.6984,4.34753666666,20.5714,5.5028,54.1347333333,2.61546666667,17.7448666667,3.9638,6.44353333333
594.14,3.2288,3.492,3.6916,4.36069333333,20.6466666667,5.50406666667,54.0593333333,2.61033333333,17.8116666667,3.97226666667,6.4474
594.48,3.19446666666,3.496,3.69373333333,4.35736333333,20.7066,5.48506666667,54.066,2.62173333333,17.8722,3.96726666667,6.4196
594.81,3.1884,3.51306666667,3.69333333333,4.36755666667,20.8118,5.51713333333,54.1121333333,2.63686666667,17.9588666667,3.98066666667,6.44986666667
595.15,3.19133333333,3.52013333333,3.68913333333,4.37591333333,20.8534,5.50333333333,54.0714,2.64,18.0265333333,3.99866666667,6.43253333333
595.49,3.201,3.53426666667,3.70473333333,4.40596666667,20.9231333333,5.51826666667,54.0760666667,2.65646666667,18.0891333333,4.02246666667,6.45213333333
595.82,3.21906666667,3.56606666667,3.72326666667,4.42562666667,21.0173333333,5.55573333333,54.1439333333,2.66313333333,18.1564666667,4.02873333333,6.4732
596.16,3.23606666667,3.58553333333,3.7116,4.43452666667,21.0906666667,5.55726666667,54.2245333333,2.67906666667,18.2252,4.04126666667,6.48
596.50,3.21666666667,3.58266666667,3.68,4.39304333333,21.1296,5.53193333333,54.2097333333,2.6594,18.2537333334,4.009,6.4508
596.83,3.20353333333,3.58273333333,3.67333333333,4.39876333333,21.162,5.5234,54.2112,2.6586,18.3031333333,4.00586666667,6.41613333333
597.17,3.254,3.62913333333,3.72213333333,4.43153,21.2606666667,5.58193333333,54.2172,2.7142,18.3982666667,4.0568,6.45786666667
597.51,3.30473333333,3.6578,3.75566666667,4.48140333333,21.3664,5.63393333333,54.3256,2.7702,18.5007333333,4.09626666667,6.5262
597.84,3.32626666667,3.677,3.77786666667,4.50521,21.4377333333,5.67813333333,54.3566666667,2.803,18.5643333333,4.1202,6.56833333333
598.18,3.3742,3.7022,3.81366666667,4.54260666667,21.5508,5.71166666667,54.4147333333,2.84053333333,18.6539333333,4.17033333333,6.62426666667
598.52,3.41126666667,3.72566666667,3.83213333333,4.56498666667,21.6017333333,5.7156,54.3416666667,2.8658,18.7141333333,4.21213333333,6.63866666667
598.85,3.38273333333,3.69066666667,3.82966666667,4.54233666667,21.6349333333,5.68626666667,54.3295333333,2.84686666667,18.7229333333,4.2096,6.62453333334
599.19,3.40293333333,3.70753333333,3.82913333333,4.52983333333,21.7344,5.7036,54.3264666667,2.873,18.774,4.22266666667,6.622
599.53,3.4058,3.68713333333,3.81653333333,4.53841333333,21.7384666667,5.6836,54.2066,2.88006666667,18.7908,4.22393333333,6.6122
599.86,3.36746666667,3.64553333333,3.77446666667,4.5,21.8148666667,5.65546666667,54.1684666667,2.8576,18.8142,4.17786666667,6.5824
600.20,3.40193333333,3.67966666667,3.80106666667,4.5499,21.9136,5.70133333333,54.0910666667,2.90986666667,18.9278,4.22126666667,6.62966666667
600.53,3.32533333334,3.62746666667,3.7408,4.48009666667,21.9642666667,5.64706666666,54.063,2.83606666667,18.9373333333,4.15333333333,6.60313333333
600.87,3.23246666667,3.52193333333,3.63246666667,4.39465333334,21.9514,5.56446666667,54.0415333333,2.74013333333,18.9612,4.06053333333,6.54
601.21,3.154,3.44726666667,3.55906666667,4.30779,21.9215333334,5.49106666667,53.8294666667,2.64153333333,18.9372,3.9812,6.44393333333
601.54,3.09766666667,3.4098,3.50513333333,4.27057,21.9867333333,5.4374,53.8032,2.57486666667,18.9764666667,3.9198,6.40906666667
601.88,3.0422,3.38293333333,3.45986666667,4.22735666667,22.0152,5.4136,53.7678666667,2.5174,19.0148,3.8546,6.37553333333
602.21,3.02473333333,3.3844,3.47,4.23741,22.0947333333,5.42486666667,53.8472,2.51866666667,19.1118,3.85353333333,6.39266666667
602.55,3.07186666667,3.4408,3.50393333333,4.28193666666,22.2042666667,5.48853333334,53.8816666667,2.568,19.2422666667,3.8786,6.42513333333
602.88,3.04106666667,3.42913333333,3.50226666667,4.27673,22.2390666667,5.48226666667,53.8580666667,2.5524,19.3257333333,3.86953333334,6.4164
603.22,3.0446,3.45413333333,3.5378,4.28642333333,22.3236666667,5.51306666666,53.9231333333,2.5552,19.411,3.8818,6.4406
603.56,3.06673333333,3.47926666667,3.58786666667,4.31239,22.3548666667,5.536,53.8639333333,2.56353333333,19.4823333333,3.9018,6.44813333333
603.89,3.0654,3.47806666667,3.58006666667,4.30969333333,22.4033333333,5.5282,53.8716666667,2.55013333333,19.4884,3.89946666667,6.42986666667
604.23,3.1216,3.506,3.6154,4.35994666667,22.4978,5.58506666667,53.8762,2.61113333333,19.5812,3.96033333333,6.45913333333
604.56,3.1938,3.59293333333,3.7154,4.43501666667,22.6163333333,5.66373333333,53.8747333333,2.69653333333,19.6460666667,4.05773333333,6.5346
604.90,3.21813333333,3.62733333333,3.75713333334,4.46119,22.7062,5.67013333333,53.9668,2.72646666667,19.7276,4.0946,6.56533333333
605.23,3.2368,3.64106666667,3.781,4.49040333333,22.7548666667,5.6816,53.9937333333,2.765,19.7896666667,4.12573333333,6.57113333333
605.57,3.28106666667,3.65926666667,3.80326666667,4.52586666666,22.8368,5.71053333333,54.0443333334,2.7892,19.881,4.1636,6.5826
605.90,3.25986666667,3.61373333333,3.75713333334,4.4891,22.8496,5.66613333333,53.9504666667,2.73666666667,19.878,4.12153333333,6.53106666667
606.24,3.25533333333,3.57866666667,3.72553333333,4.48543666667,22.9106,5.6454,53.9432,2.71673333333,19.9321333333,4.1208,6.5404
606.58,3.30166666667,3.5854,3.74033333334,4.52298,23.0144666667,5.65806666667,53.9426666667,2.73933333333,20.0179333333,4.13913333333,6.57113333333
606.91,3.2966,3.56413333333,3.71486666667,4.50204666667,23.1006,5.624,53.957,2.7176,20.0879333333,4.10986666667,6.55446666667
607.25,3.29066666667,3.54633333333,3.68193333333,4.47829666667,23.203,5.59833333333,54.0028,2.69393333333,20.1444666667,4.10346666667,6.56506666667
607.58,3.26373333333,3.50773333333,3.6606,4.45318333333,23.2480666666,5.5834,54.0363333333,2.6522,20.2094666667,4.0762,6.56593333333
607.92,3.27693333333,3.53626666667,3.69253333333,4.45956666667,23.3392,5.60146666667,54.1076666667,2.66006666667,20.3166666667,4.08686666667,6.60926666667
608.25,3.2572,3.49113333333,3.6342,4.43373,23.3897333333,5.57466666667,54.1973333333,2.6248,20.4144666667,4.03033333334,6.596
608.59,3.29173333334,3.494,3.63426666667,4.44941,23.4912666667,5.611,54.2602,2.64753333333,20.5071333333,4.034,6.63606666667
608.92,3.328,3.49973333333,3.6452,4.43518333333,23.5399333333,5.64206666667,54.2348,2.6474,20.5556,4.03506666667,6.67046666667
609.26,3.35133333333,3.5176,3.6786,4.44065666667,23.5826666667,5.66386666667,54.1466666666,2.6786,20.5816666667,4.05633333333,6.74313333333
609.59,3.40866666667,3.57966666667,3.7546,4.48767,23.6796,5.72553333333,54.1628,2.75113333333,20.6761333333,4.12453333333,6.83833333333
609.93,3.4062,3.5884,3.78733333333,4.49751666667,23.7674666667,5.73826666667,54.1398,2.75573333333,20.7418666667,4.1156,6.87433333333
610.26,3.38113333333,3.5724,3.7668,4.46253666667,23.7687333333,5.7102,54.084,2.73853333333,20.7141333333,4.08973333334,6.8754
610.60,3.36613333333,3.5628,3.749,4.45460333333,23.8062,5.70533333333,54.0759333333,2.72746666667,20.7477333333,4.09006666667,6.8776
610.93,3.38153333333,3.58486666667,3.7742,4.46384666667,23.8586,5.7314,54.0264666666,2.75186666667,20.7907333333,4.12546666667,6.89846666667
611.27,3.39346666667,3.57873333333,3.76833333333,4.45791,23.9168666667,5.72173333333,53.9814666667,2.7622,20.8521333333,4.12853333333,6.91946666667
611.60,3.35986666667,3.53793333333,3.71693333333,4.42095,23.9147333333,5.66346666667,53.9046,2.73466666667,20.8476,4.0626,6.8774
611.93,3.34886666667,3.53093333333,3.699,4.40085,23.9576,5.62993333333,53.7989333333,2.70966666667,20.8732,4.0352,6.8524
612.27,3.26833333333,3.493,3.65433333334,4.35741333333,23.9456,5.57433333333,53.6898,2.66126666667,20.8838,3.9936,6.81566666667
612.60,3.26286666667,3.5054,3.672,4.40372666667,24.0792666667,5.56333333333,53.7203333333,2.67846666667,20.9854666667,4.0304,6.8448
612.94,3.228,3.4816,3.63626666667,4.39692666667,24.119,5.5032,53.7043333334,2.63893333333,21.0257333333,4.0058,6.7924
613.27,3.21606666667,3.474,3.6124,4.40183,24.2057333333,5.49326666667,53.7459333333,2.61493333333,21.1024,3.98186666667,6.7762
613.61,3.241,3.51226666667,3.62993333333,4.41338,24.2512,5.50306666667,53.7547333333,2.63486666667,21.1402666667,4.01746666667,6.78106666667
613.94,3.22626666667,3.51073333333,3.62873333333,4.4126,24.3638666667,5.52066666667,53.8391333333,2.62786666667,21.2629333333,4.0164,6.80286666667
614.28,3.29753333333,3.5808,3.68846666667,4.46636,24.4972666666,5.5782,53.8544666667,2.70313333333,21.3848,4.07453333333,6.86546666667
614.61,3.31053333333,3.59273333333,3.71106666667,4.51147666667,24.5947333333,5.5992,53.9017333334,2.7456,21.5014666666,4.07333333334,6.88846666667
614.94,3.413,3.71633333334,3.85406666667,4.63176666667,24.7308,5.71966666667,54.0048,2.85553333333,21.6416666667,4.18233333333,6.9962
615.28,3.49633333333,3.79806666667,3.95646666667,4.72642,24.9070666667,5.83,54.0826,2.95166666666,21.8133333333,4.28113333333,7.10786666667
615.61,3.51173333333,3.82273333333,4.00386666667,4.76981666666,24.9814,5.8564,54.0596666667,2.98546666667,21.8542,4.32893333333,7.15393333333
615.95,3.5956,3.86806666667,4.06273333333,4.83828666667,25.0755333333,5.92026666667,54.0479333333,3.0426,21.8974,4.37346666667,7.21313333333
616.28,3.60953333333,3.8894,4.066,4.8412,25.0952,5.94826666666,54.0509333333,3.05386666667,21.927,4.3612,7.21926666667
616.61,3.65326666667,3.9346,4.10153333333,4.89218,25.2273333333,6.04626666667,54.1800666667,3.12746666667,22.0620666667,4.41233333333,7.28313333333
616.95,3.621,3.92006666667,4.08613333333,4.86886333333,25.2843333333,6.0412,54.2218666667,3.134,22.0971333333,4.39786666667,7.25733333333
617.28,3.51453333333,3.80613333333,3.97486666667,4.76557333333,25.2018666667,5.93226666667,54.0916,3.0382,22.0723333333,4.28866666667,7.13933333333
617.62,3.47853333333,3.788,3.94066666667,4.7451,25.1876,5.90686666667,53.978,2.9946,22.0589333333,4.262,7.0966
617.95,3.41006666666,3.70106666667,3.86286666667,4.68987,25.2197333333,5.85086666666,54.0091333333,2.912,22.0777333333,4.18833333333,7.032
618.28,3.42693333334,3.71266666667,3.86233333333,4.67942333333,25.2635333333,5.86613333334,53.9894666667,2.90673333333,22.1059333333,4.1828,7.05613333333
618.62,3.33786666667,3.62986666667,3.753,4.58552333333,25.3008,5.7734,54.0105333333,2.8268,22.1099333334,4.099,6.98826666667
618.95,3.2332,3.52713333333,3.63366666667,4.47504333333,25.2465333333,5.6686,53.9042666667,2.69693333333,22.0404,4.006,6.8864
619.28,3.19453333333,3.52506666667,3.60526666667,4.42398333333,25.3117333334,5.6406,53.9364,2.66993333333,22.1048666667,3.98113333333,6.88986666666
619.62,3.15386666667,3.50613333333,3.56586666667,4.37564,25.4084,5.6086,53.9729333333,2.61986666667,22.1898,3.94746666667,6.85873333333
619.95,3.11733333334,3.49513333333,3.54533333333,4.33563333333,25.4892666667,5.56473333333,53.976,2.581,22.2442666667,3.93713333333,6.835
620.28,2.99846666666,3.40446666667,3.4482,4.21278666667,25.4328,5.43553333333,53.8247333333,2.42933333333,22.1670666667,3.8162,6.71686666667
620.62,3.04786666667,3.4494,3.4934,4.25804666667,25.4953333333,5.46953333333,53.7646666667,2.45313333333,22.2423333333,3.86006666667,6.7646
620.95,3.14546666667,3.56726666667,3.60313333333,4.39035333333,25.7054,5.5924,53.8652666667,2.5506,22.3989333333,3.95246666666,6.8892
621.28,3.18653333333,3.58973333333,3.66246666666,4.42047333333,25.8536,5.62253333333,53.9815333333,2.59653333333,22.5386,3.9908,6.92513333333
621.62,3.25973333333,3.68206666667,3.78773333333,4.50691666667,26.0054666667,5.71186666667,54.0188666667,2.70833333333,22.6776666666,4.10573333333,7.0246
621.95,3.27946666666,3.71546666667,3.81726666667,4.54520333333,26.1558666667,5.75286666667,54.1103333333,2.75846666667,22.8282666667,4.15373333334,7.0422
622.28,3.33933333333,3.79273333333,3.88213333333,4.62302333333,26.2519333333,5.8072,54.0235333333,2.83273333333,22.93,4.21486666667,7.09133333333
622.62,3.34813333333,3.80973333333,3.89653333333,4.64209,26.3362666667,5.8192,54.0975333333,2.86146666667,23.0104,4.2158,7.10366666667
622.95,3.32806666667,3.7584,3.842,4.61695666667,26.3854,5.79546666667,54.1102,2.832,23.0426,4.18786666667,7.03913333333
623.28,3.31886666667,3.759,3.84073333333,4.63178333334,26.4677333333,5.811,54.1128,2.83693333333,23.104,4.21133333334,7.0504
623.62,3.32013333333,3.73313333333,3.8274,4.64227666667,26.5259333333,5.82293333333,54.1882666667,2.84973333333,23.2043333334,4.19146666667,7.06166666667
623.95,3.42053333333,3.8172,3.92166666666,4.73817333333,26.6716666667,5.90413333333,54.2136666667,2.96213333333,23.3578666667,4.30766666667,7.16926666667
624.28,3.4126,3.82846666667,3.929,4.75736333333,26.7634666667,5.91973333333,54.2681333333,2.96146666667,23.4156,4.29793333333,7.2014
624.62,3.42993333333,3.83693333333,3.9528,4.76554666667,26.8950666667,5.94886666667,54.3909333333,2.97166666667,23.5355333333,4.32393333333,7.2328
624.95,3.4144,3.84873333333,3.9306,4.78762,26.9128666667,5.9404,54.2917333333,2.95853333333,23.5602,4.33106666667,7.23953333333
625.28,3.33153333333,3.7858,3.83226666667,4.72504,26.8598666667,5.86046666667,54.2182,2.87473333333,23.5485333333,4.2462,7.1334
625.61,3.28573333333,3.7424,3.80933333333,4.70776,26.8679333333,5.8098,54.214,2.8058,23.5419333333,4.21113333333,7.09206666667
625.95,3.29006666667,3.72713333333,3.8166,4.69702333333,26.9056666667,5.80153333333,54.2353333333,2.768,23.57,4.2068,7.09626666667
626.28,3.34153333333,3.76306666667,3.86173333333,4.74045333333,27.0177333333,5.84626666667,54.2587333334,2.80233333333,23.6595333333,4.24866666667,7.13326666667
626.61,3.37093333333,3.79566666667,3.90166666667,4.78057666667,27.1019333333,5.8854,54.2489333333,2.83213333333,23.7320666667,4.29286666667,7.17173333333
626.94,3.36453333334,3.79913333333,3.89766666667,4.77935333333,27.1140666667,5.8682,54.3013333333,2.8356,23.8143333333,4.2856,7.17553333333
627.28,3.34046666667,3.79506666667,3.88133333333,4.75682666667,27.1406666667,5.8276,54.2115333333,2.80453333333,23.8049333333,4.2776,7.149
627.61,3.31873333333,3.79573333333,3.87233333333,4.75498333333,27.2059333334,5.82933333333,54.2804,2.7912,23.8604666667,4.26546666667,7.13733333333
627.94,3.2224,3.69186666667,3.77946666667,4.64017,27.1662,5.71626666667,54.1857333333,2.7002,23.8561333333,4.1926,7.03406666666
628.27,3.23693333333,3.72313333333,3.784,4.65382666667,27.1729333333,5.72226666667,54.0953333333,2.737,23.8658,4.2244,7.05466666667
628.61,3.24906666666,3.6968,3.78213333333,4.63660666667,27.2584666667,5.71253333333,54.1456666666,2.74273333333,23.9408,4.2106,7.0466
628.94,3.3356,3.7586,3.86013333333,4.70942666667,27.3893333333,5.78513333333,54.1937333333,2.80026666667,24.0544666667,4.2912,7.15626666666
629.27,3.33146666667,3.7878,3.8466,4.70080333333,27.3868666667,5.7772,54.0132,2.793,24.0556666667,4.29493333333,7.1648
629.60,3.302,3.77566666667,3.81853333334,4.70045,27.4520666667,5.75673333333,54.0639333333,2.7916,24.1086666667,4.30353333333,7.12313333333
629.94,3.3018,3.7716,3.82253333333,4.71092666667,27.5110666666,5.7478,54.0281333333,2.79426666667,24.1835333333,4.325,7.1376
630.27,3.32166666667,3.79766666667,3.83933333333,4.73734333333,27.5798666667,5.76986666667,54.0224,2.80766666667,24.2986666666,4.3634,7.17526666667
630.60,3.37073333333,3.8464,3.9062,4.7887,27.6975333333,5.8216,53.9854,2.866,24.3950666667,4.41966666667,7.22313333333
630.93,3.39753333333,3.87373333333,3.9496,4.81795333333,27.7592,5.8794,53.9529333333,2.9122,24.4968666667,4.44413333333,7.27346666667
631.26,3.44926666666,3.89193333333,3.99286666667,4.82611666667,27.8615333333,5.91806666667,53.946,2.9614,24.6158666667,4.46126666666,7.3168
