wavelength,Back_EmbDuim,Belly_EmbDuim,Breast_EmbDuim,Crissum_EmbDuim,Crown_EmbDuim,DorTail_EmbDuim,Patch10_EmbDuim,Patch11_EmbDuim,Rump_EmbDuim,Throat_EmbDuim,WingTip_EmbDuim
425.44,5.951,27.263,12.61,7.02433333333,4.18966666667,5.2,6.27233333333,4.03666666667,4.88926666667,31.2733333333,9.14733333333
425.80,5.93666666667,27.2806666667,12.653,7.031,4.18366666667,5.182,6.27133333333,4.03633333333,4.87546666667,31.3566666667,9.14133333333
426.16,5.93533333333,27.344,12.6903333333,7.043,4.16433333333,5.182,6.273,4.07033333333,4.88006666667,31.4143333333,9.156
426.51,5.96233333333,27.4043333333,12.7113333333,7.05066666667,4.19066666667,5.18166666667,6.26533333333,4.069,4.89746666667,31.5023333333,9.13333333333
426.87,5.93533333333,27.434,12.737,7.02566666667,4.172,5.18233333333,6.20133333333,4.04033333333,4.91366666667,31.4953333333,9.131
427.23,5.91033333333,27.471,12.76,6.999,4.13966666667,5.14066666667,6.2,4.018,4.89613333333,31.5446666667,9.111
427.58,5.95366666667,27.5793333333,12.8276666667,7.02566666667,4.19566666667,5.143,6.227,4.071,4.94633333333,31.646,9.133
427.94,5.986,27.6803333333,12.945,7.06566666667,4.24,5.17466666667,6.27366666667,4.15,5.00106666667,31.733,9.17166666667
428.30,6.04733333333,27.7453333333,12.9986666667,7.08533333333,4.283,5.173,6.357,4.18433333333,5.06273333333,31.8433333333,9.16766666667
428.65,6.012,27.7773333333,13.033,7.07133333333,4.25033333333,5.11333333333,6.36333333333,4.14933333333,5.03866666667,31.9033333333,9.141
429.01,6.015,27.8036666667,13.088,7.07766666667,4.269,5.13,6.344,4.18933333333,5.05606666667,31.9306666667,9.13333333333
429.37,5.97033333333,27.7816666667,13.0623333333,7.018,4.26566666667,5.09,6.29633333333,4.12533333333,4.9754,31.9726666667,9.11533333333
429.72,5.95333333333,27.8083333333,13.0736666667,7.01766666667,4.26766666667,5.08033333333,6.26,4.13166666667,4.9916,31.9456666667,9.102
430.08,6.01166666667,27.9303333333,13.1306666667,7.06866666667,4.326,5.10366666667,6.28333333333,4.117,5.03646666667,32.0683333333,9.15933333333
430.44,5.98733333333,27.9343333333,13.171,7.04933333333,4.26966666667,5.062,6.26666666667,4.06366666667,4.98193333333,32.1516666667,9.11333333333
430.79,5.99866666667,28.0093333333,13.196,7.065,4.25533333333,5.04333333333,6.31,4.05733333333,4.93773333333,32.2323333333,9.09533333333
431.15,6.01133333333,28.046,13.2286666667,7.06966666667,4.26866666667,5.06933333333,6.28566666667,4.04933333333,4.94726666667,32.2456666667,9.095
431.50,5.97733333333,28.0693333333,13.2183333333,7.082,4.222,5.02933333333,6.28533333333,4.01733333333,4.92306666667,32.3316666667,9.051
431.86,5.964,28.171,13.2356666667,7.11166666667,4.20466666667,5.03266666667,6.31,3.974,4.90233333333,32.406,9.08166666667
432.22,5.93733333333,28.2116666667,13.2253333333,7.11833333333,4.15933333333,5.019,6.24133333333,3.91833333333,4.81373333333,32.46,9.02033333333
432.57,5.95466666667,28.2646666667,13.2166666667,7.14766666667,4.15166666667,5.00533333333,6.23566666667,3.91033333333,4.80753333333,32.491,9.005
432.93,5.965,28.3176666667,13.245,7.19466666667,4.16366666667,5.03466666667,6.262,3.87466666667,4.79426666667,32.6083333333,9.01933333333
433.29,6.01566666667,28.3866666667,13.281,7.22966666667,4.19166666667,5.04966666667,6.30433333333,3.916,4.84453333333,32.636,9.04333333333
433.64,6.04366666667,28.4253333333,13.3083333333,7.25333333333,4.19666666667,5.036,6.33366666667,3.924,4.841,32.791,9.06833333333
434.00,5.97933333333,28.3736666667,13.325,7.217,4.15566666667,5.01066666667,6.318,3.89333333333,4.79946666667,32.8056666667,9.01
434.35,5.945,28.422,13.311,7.21,4.175,4.988,6.314,3.872,4.7908,32.8126666667,9.01833333333
434.71,5.90966666667,28.4266666667,13.331,7.21433333333,4.195,4.951,6.28766666667,3.86066666667,4.79253333333,32.8903333333,9.013
435.07,5.93766666667,28.4366666667,13.3076666667,7.224,4.193,4.93333333333,6.301,3.859,4.77753333333,32.972,9.028
435.42,5.98233333333,28.4966666667,13.3456666667,7.278,4.20766666667,4.962,6.32133333333,3.86366666667,4.79633333333,33.03,9.08466666667
435.78,5.99833333333,28.535,13.396,7.29933333333,4.22633333333,4.96866666667,6.333,3.89133333333,4.8038,33.063,9.07033333333
436.13,5.971,28.5793333333,13.4436666667,7.31666666667,4.22333333333,4.94933333333,6.366,3.879,4.826,33.1293333333,9.07533333333
436.49,5.99533333333,28.6346666667,13.498,7.309,4.26233333333,4.96866666667,6.404,3.89366666667,4.85153333333,33.2516666667,9.08133333333
436.84,6.045,28.726,13.5233333333,7.335,4.29266666667,4.987,6.42233333333,3.949,4.91213333333,33.313,9.099
437.20,6.007,28.7716666667,13.53,7.34933333333,4.24466666667,4.97266666667,6.379,3.91,4.88486666667,33.3586666667,9.07133333333
437.56,6.021,28.8706666667,13.601,7.36133333333,4.264,5.03066666667,6.41866666667,3.912,4.89953333333,33.4296666667,9.09933333333
437.91,6.064,28.9883333333,13.6706666667,7.41733333333,4.28933333333,5.062,6.42866666667,3.94966666667,4.92533333333,33.5113333333,9.13866666667
438.27,6.11933333333,29.0973333333,13.75,7.52733333333,4.33166666667,5.09966666667,6.45466666667,3.992,4.97113333333,33.5883333333,9.17633333333
438.62,6.12966666667,29.118,13.774,7.58766666667,4.36166666667,5.13633333333,6.49033333333,4.008,4.99646666667,33.5883333333,9.18366666667
438.98,6.124,29.182,13.789,7.60433333333,4.37,5.16566666667,6.51666666667,4.02866666667,5.00766666667,33.6186666667,9.15433333333
439.33,6.11166666667,29.2663333333,13.828,7.59466666667,4.41233333333,5.18266666667,6.52033333333,4.05633333333,5.02806666667,33.6796666667,9.14733333333
439.69,6.134,29.3166666667,13.876,7.63466666667,4.44333333333,5.19633333333,6.53233333333,4.072,5.06113333333,33.7626666667,9.19566666667
440.04,6.144,29.3283333333,13.9153333333,7.66766666667,4.467,5.207,6.509,4.075,5.05873333333,33.7613333333,9.18733333333
440.40,6.11033333333,29.3356666667,13.8933333333,7.67433333333,4.42966666667,5.18066666667,6.469,4.05966666667,5.0398,33.721,9.17833333333
440.75,6.094,29.382,13.9296666667,7.699,4.42866666667,5.171,6.468,4.01466666667,5.00146666667,33.7626666667,9.16833333333
441.11,6.12666666667,29.441,13.997,7.742,4.46966666667,5.19766666667,6.50633333333,4.03366666667,5.03853333333,33.87,9.17333333333
441.47,6.16133333333,29.4996666667,14.0253333333,7.79566666667,4.47866666667,5.18066666667,6.50433333333,4.029,5.03393333333,33.9183333333,9.15033333333
441.82,6.196,29.5256666667,14.0566666667,7.83433333333,4.49233333333,5.18166666667,6.515,4.025,5.05413333333,33.9646666667,9.166
442.18,6.16,29.523,14.0316666667,7.77833333333,4.437,5.158,6.47433333333,3.983,4.99633333333,34.0033333333,9.11933333333
442.53,6.17533333333,29.6063333333,14.076,7.769,4.44433333333,5.16233333333,6.44933333333,3.98766666667,5.0052,34.085,9.12266666667
442.89,6.16433333333,29.668,14.14,7.793,4.40533333333,5.143,6.40033333333,3.94933333333,4.9856,34.171,9.11033333333
443.24,6.20666666667,29.683,14.1843333333,7.87566666667,4.40766666667,5.16166666667,6.409,3.94433333333,4.9778,34.2476666667,9.14466666667
443.60,6.185,29.7096666667,14.1736666667,7.86766666667,4.39366666667,5.14733333333,6.39766666667,3.899,4.94813333333,34.2826666667,9.11266666667
443.95,6.21,29.7873333333,14.1923333333,7.85533333333,4.37,5.17066666667,6.406,3.92633333333,4.96733333333,34.3616666667,9.151
444.31,6.21933333333,29.799,14.2616666667,7.872,4.364,5.16766666667,6.404,3.936,4.95346666667,34.4523333333,9.17733333333
444.66,6.27066666667,29.856,14.3143333333,7.90933333333,4.37833333333,5.18966666667,6.42833333333,3.98966666667,4.99453333333,34.5876666667,9.22766666667
445.02,6.29466666667,29.956,14.355,7.93166666667,4.4,5.18666666667,6.42833333333,4.008,4.9962,34.6943333333,9.28233333333
445.37,6.28633333333,29.9646666667,14.3713333333,7.923,4.40466666667,5.20066666667,6.39033333333,4.031,5.00886666667,34.6933333333,9.288
445.72,6.30433333333,30.012,14.3963333333,7.95133333333,4.39233333333,5.211,6.387,4.05533333333,5.01586666667,34.698,9.288
446.08,6.35033333333,30.1203333333,14.4866666667,8.01366666667,4.45133333333,5.23933333333,6.43766666667,4.10566666667,5.077,34.7896666667,9.342
446.43,6.382,30.1733333333,14.5066666667,8.04866666667,4.43633333333,5.257,6.443,4.127,5.0802,34.8206666667,9.38166666667
446.79,6.395,30.2043333333,14.5373333333,8.06733333333,4.47033333333,5.255,6.44966666667,4.143,5.09473333333,34.8423333333,9.39433333333
447.14,6.36533333333,30.2323333333,14.57,8.05333333333,4.45766666667,5.264,6.431,4.107,5.07246666667,34.8283333333,9.38
447.50,6.412,30.2836666667,14.5963333333,8.09,4.47466666667,5.30066666667,6.416,4.16066666667,5.0988,34.894,9.42133333333
447.85,6.43033333333,30.377,14.6603333333,8.143,4.513,5.315,6.427,4.19866666667,5.11253333333,35.005,9.453
448.21,6.42633333333,30.4543333333,14.69,8.139,4.521,5.31233333333,6.40033333333,4.17933333333,5.1148,35.0646666667,9.43533333333
448.56,6.40133333333,30.4716666667,14.7373333333,8.14866666667,4.53466666667,5.29233333333,6.36233333333,4.17166666667,5.11053333333,35.082,9.41633333333
448.92,6.42733333333,30.473,14.779,8.159,4.54533333333,5.29066666667,6.366,4.18266666667,5.129,35.078,9.40533333333
449.27,6.432,30.5283333333,14.813,8.18533333333,4.558,5.30733333333,6.36666666667,4.179,5.13446666667,35.1216666667,9.39533333333
449.62,6.39966666667,30.562,14.8556666667,8.18466666667,4.596,5.28966666667,6.34266666667,4.16033333333,5.11466666667,35.2206666667,9.37733333333
449.98,6.39166666667,30.536,14.8823333333,8.21466666667,4.58066666667,5.285,6.30266666667,4.14533333333,5.08986666667,35.2516666667,9.37833333333
450.33,6.369,30.5706666667,14.923,8.19533333333,4.581,5.23366666667,6.27866666667,4.133,5.09566666667,35.278,9.34166666667
450.69,6.36166666667,30.628,14.9753333333,8.22966666667,4.57633333333,5.22566666667,6.27166666667,4.13766666667,5.1074,35.371,9.34133333333
451.04,6.399,30.69,15.0023333333,8.22933333333,4.586,5.16233333333,6.20566666667,4.15933333333,5.11453333333,35.4856666667,9.30466666667
451.40,6.373,30.7093333333,15.0513333333,8.20333333333,4.56166666667,5.08966666667,6.182,4.12,5.1032,35.5626666667,9.24066666667
451.75,6.333,30.676,15.0353333333,8.16033333333,4.54466666667,5.045,6.12833333333,4.04233333333,5.07493333333,35.5496666667,9.19933333333
452.10,6.342,30.7743333333,15.0636666667,8.18133333333,4.55466666667,5.058,6.13166666667,4.07966666667,5.08586666667,35.6416666667,9.21133333333
452.46,6.33833333333,30.8153333333,15.053,8.18066666667,4.53966666667,5.067,6.12533333333,4.07966666667,5.10466666667,35.6803333333,9.19566666667
452.81,6.31366666667,30.8633333333,15.0333333333,8.22733333333,4.52033333333,5.09133333333,6.11266666667,4.07666666667,5.10953333333,35.698,9.21
453.17,6.33966666667,30.8743333333,15.0606666667,8.25666666667,4.51233333333,5.06966666667,6.112,4.09933333333,5.13426666667,35.7533333333,9.23066666667
453.52,6.35966666667,30.899,15.0783333333,8.26133333333,4.50933333333,5.09266666667,6.12366666667,4.13933333333,5.15213333333,35.8056666667,9.22766666667
453.87,6.413,30.9956666667,15.124,8.31333333333,4.53833333333,5.125,6.165,4.16966666667,5.21193333333,35.8946666667,9.24433333333
454.23,6.48166666667,31.018,15.1896666667,8.376,4.57833333333,5.18833333333,6.19633333333,4.21566666667,5.247,35.948,9.286
454.58,6.501,31.0786666667,15.221,8.40366666667,4.59866666667,5.21666666667,6.23333333333,4.24933333333,5.27086666667,35.9933333333,9.319
454.93,6.509,31.0866666667,15.232,8.42766666667,4.59933333333,5.25366666667,6.267,4.24966666667,5.3024,36.0663333333,9.383
455.29,6.52066666667,31.1706666667,15.3176666667,8.47266666667,4.65,5.30266666667,6.30333333333,4.27033333333,5.336,36.124,9.42466666667
455.64,6.567,31.2323333333,15.3806666667,8.53633333333,4.68566666667,5.36166666667,6.35933333333,4.31433333333,5.4132,36.178,9.43266666667
456.00,6.635,31.309,15.4656666667,8.617,4.76366666667,5.41666666667,6.413,4.33833333333,5.47206666667,36.2483333333,9.508
456.35,6.66566666667,31.38,15.4696666667,8.663,4.79966666667,5.43066666667,6.44633333333,4.35366666667,5.48746666667,36.2843333333,9.54433333333
456.70,6.69133333333,31.43,15.504,8.65833333333,4.82433333333,5.42033333333,6.42733333333,4.371,5.48013333333,36.3643333333,9.52433333333
457.06,6.73033333333,31.515,15.5236666667,8.68766666667,4.85533333333,5.44633333333,6.44833333333,4.399,5.4994,36.468,9.559
457.41,6.742,31.5856666667,15.5366666667,8.70833333333,4.85466666667,5.437,6.44133333333,4.38166666667,5.51886666667,36.493,9.58733333333
457.76,6.73266666667,31.5743333333,15.5113333333,8.64633333333,4.85166666667,5.41333333333,6.42233333333,4.38866666667,5.48873333333,36.4723333333,9.56233333333
458.12,6.70166666667,31.613,15.5003333333,8.66666666667,4.82266666667,5.407,6.42566666667,4.37566666667,5.47653333333,36.5426666667,9.53133333333
458.47,6.69766666667,31.603,15.4953333333,8.648,4.791,5.38866666667,6.38733333333,4.365,5.4486,36.5563333333,9.50366666667
458.82,6.66266666667,31.5833333333,15.473,8.64666666667,4.769,5.36733333333,6.39333333333,4.35733333333,5.4348,36.5166666667,9.44733333333
459.18,6.67133333333,31.5916666667,15.444,8.679,4.752,5.36133333333,6.39633333333,4.37433333333,5.4386,36.5033333333,9.44566666667
459.53,6.67033333333,31.6073333333,15.4716666667,8.679,4.732,5.34866666667,6.38466666667,4.37433333333,5.4118,36.545,9.45133333333
459.88,6.638,31.577,15.4536666667,8.63933333333,4.68366666667,5.32666666667,6.37066666667,4.36633333333,5.38486666667,36.5293333333,9.39633333333
460.24,6.608,31.586,15.4733333333,8.605,4.65266666667,5.29366666667,6.34366666667,4.35133333333,5.36366666667,36.53,9.349
460.59,6.59,31.5903333333,15.4826666667,8.60833333333,4.624,5.27133333333,6.345,4.342,5.36146666667,36.5483333333,9.31033333333
460.94,6.57166666667,31.6233333333,15.5096666667,8.60633333333,4.603,5.239,6.34133333333,4.333,5.3536,36.5433333333,9.27833333333
461.29,6.59533333333,31.623,15.5306666667,8.60933333333,4.62233333333,5.248,6.36333333333,4.33633333333,5.3592,36.538,9.27733333333
461.65,6.58633333333,31.675,15.566,8.63733333333,4.595,5.244,6.35833333333,4.32766666667,5.37106666667,36.6073333333,9.25966666667
462.00,6.602,31.7626666667,15.6203333333,8.651,4.60733333333,5.25566666667,6.36266666667,4.356,5.3948,36.6756666667,9.279
462.35,6.60466666667,31.8193333333,15.6756666667,8.687,4.628,5.28266666667,6.40633333333,4.37066666667,5.43813333333,36.7123333333,9.282
462.71,6.656,31.9343333333,15.7606666667,8.74333333333,4.658,5.30366666667,6.44366666667,4.46066666667,5.49193333333,36.8206666667,9.32666666667
463.06,6.65666666667,31.978,15.816,8.74233333333,4.66133333333,5.29833333333,6.44866666667,4.48633333333,5.50986666667,36.9763333333,9.332
463.41,6.65366666667,32.0523333333,15.8173333333,8.77633333333,4.64166666667,5.30266666667,6.46333333333,4.517,5.52706666667,37.0416666667,9.333
463.76,6.67333333333,32.125,15.8623333333,8.83333333333,4.66,5.30166666667,6.49066666667,4.549,5.56,37.1396666667,9.36866666667
464.12,6.73466666667,32.2123333333,15.9466666667,8.904,4.684,5.35666666667,6.54566666667,4.59833333333,5.61306666667,37.2666666667,9.45833333333
464.47,6.77766666667,32.304,16.0113333333,8.94233333333,4.698,5.36233333333,6.625,4.614,5.64493333333,37.384,9.50033333333
464.82,6.783,32.3436666667,16.0583333333,8.97733333333,4.71933333333,5.39333333333,6.65933333333,4.647,5.6832,37.451,9.534
465.17,6.80066666667,32.436,16.0843333333,9.00333333333,4.71466666667,5.42366666667,6.712,4.685,5.72233333333,37.585,9.54433333333
465.53,6.79233333333,32.443,16.0886666667,9.005,4.70033333333,5.406,6.75633333333,4.67933333333,5.72853333333,37.6296666667,9.56233333333
465.88,6.77766666667,32.453,16.05,9.01533333333,4.654,5.37166666667,6.76866666667,4.63333333333,5.71706666667,37.6696666667,9.56366666667
466.23,6.76866666667,32.469,16.034,9.03566666667,4.663,5.34033333333,6.765,4.62333333333,5.71253333333,37.7216666667,9.59733333333
466.58,6.763,32.484,16.0526666667,9.01133333333,4.647,5.34333333333,6.77166666667,4.53966666667,5.68073333333,37.764,9.57733333333
466.94,6.81966666667,32.5573333333,16.0813333333,9.06033333333,4.67633333333,5.385,6.85666666667,4.54433333333,5.71893333333,37.7183333333,9.604
467.29,6.84,32.5816666667,16.1406666667,9.05666666667,4.685,5.35666666667,6.89166666667,4.55833333333,5.72866666667,37.7516666667,9.60833333333
467.64,6.898,32.6333333333,16.1863333333,9.10566666667,4.74833333333,5.39166666667,6.978,4.56666666667,5.76313333333,37.797,9.66733333333
467.99,6.91966666667,32.6666666667,16.225,9.127,4.779,5.394,7.00766666667,4.59533333333,5.77353333333,37.8336666667,9.65233333333
468.35,6.92133333333,32.7283333333,16.2553333333,9.15666666667,4.825,5.438,6.99766666667,4.641,5.76786666667,37.8466666667,9.69133333333
468.70,6.929,32.775,16.2993333333,9.12833333333,4.839,5.416,7.039,4.624,5.75546666667,37.9393333333,9.66966666667
469.05,6.949,32.8476666667,16.3573333333,9.19966666667,4.857,5.41866666667,7.063,4.654,5.7604,37.984,9.70566666667
469.40,6.978,32.8683333333,16.3713333333,9.224,4.90966666667,5.43833333333,7.09333333333,4.68733333333,5.7402,38.0116666667,9.68866666667
469.75,6.957,32.858,16.394,9.216,4.931,5.43066666667,7.119,4.70733333333,5.73633333333,37.9616666667,9.627
470.11,7.02333333333,32.9746666667,16.452,9.20633333333,4.93966666667,5.424,7.14466666667,4.749,5.74293333333,38.0306666667,9.65066666667
470.46,6.993,33.052,16.4816666667,9.198,4.94166666667,5.404,7.15966666667,4.775,5.74286666667,38.0623333333,9.626
470.81,6.896,33.05,16.445,9.14566666667,4.891,5.34,7.131,4.715,5.67106666667,38.1196666667,9.532
471.16,6.91333333333,33.0603333333,16.4136666667,9.12933333333,4.931,5.33633333333,7.14333333333,4.691,5.67906666667,38.1306666667,9.52533333333
471.51,6.91666666667,33.1,16.3983333333,9.13,4.88866666667,5.32266666667,7.11266666667,4.672,5.64486666667,38.1296666667,9.48766666667
471.87,6.90033333333,33.1093333333,16.3873333333,9.094,4.86166666667,5.274,7.128,4.63866666667,5.64526666667,38.1803333333,9.45566666667
472.22,6.90866666667,33.1193333333,16.3893333333,9.118,4.849,5.27033333333,7.16066666667,4.67866666667,5.69086666667,38.235,9.47966666667
472.57,6.924,33.192,16.4173333333,9.194,4.84233333333,5.314,7.17266666667,4.677,5.69033333333,38.253,9.51033333333
472.92,6.88833333333,33.2376666667,16.4346666667,9.15733333333,4.84033333333,5.30266666667,7.18566666667,4.659,5.6922,38.324,9.52
473.27,6.88066666667,33.3973333333,16.5176666667,9.16466666667,4.84533333333,5.29,7.20733333333,4.64233333333,5.7186,38.4143333333,9.54366666667
473.62,6.89366666667,33.4443333333,16.537,9.13933333333,4.84233333333,5.25533333333,7.215,4.60633333333,5.68486666667,38.4586666667,9.562
473.98,6.88433333333,33.48,16.5466666667,9.16466666667,4.81,5.27333333333,7.265,4.59233333333,5.70193333333,38.5623333333,9.522
474.33,6.932,33.587,16.592,9.25466666667,4.849,5.29433333333,7.30833333333,4.64366666667,5.733,38.6143333333,9.61366666667
474.68,7.04,33.687,16.7006666667,9.32133333333,4.91666666667,5.353,7.338,4.73566666667,5.82373333333,38.659,9.74466666667
475.03,7.02833333333,33.7693333333,16.747,9.39833333333,4.899,5.368,7.32233333333,4.76166666667,5.828,38.6943333333,9.76333333333
475.38,6.978,33.7576666667,16.7676666667,9.40566666667,4.867,5.30966666667,7.29466666667,4.764,5.8342,38.7266666667,9.721
475.73,7.03666666667,33.875,16.831,9.50333333333,4.90133333333,5.348,7.336,4.79566666667,5.86306666667,38.7643333333,9.78966666667
