wavelength,Back_MelNigm,Belly_MelNigm,Breast_MelNigm,Crissum_MelNigm,Crown_MelNigm,DorTail_MelNigm,Patch10_MelNigm,Rump_MelNigm,Throat_MelNigm,WingTip_MelNigm
645.17,4.94826666667,5.47813333333,4.328,5.69253333333,4.61226666667,6.253,53.834,6.04266666667,4.11866666667,9.87753333334
645.50,4.9526,5.47266666667,4.33273333333,5.6912,4.62386666667,6.27746666667,53.8665333333,6.05526666667,4.105,9.8788
645.83,4.92313333334,5.40893333333,4.30613333333,5.6602,4.5974,6.2436,53.8868,6.01853333333,4.03893333333,9.86373333333
646.16,4.88206666667,5.37213333333,4.28566666667,5.63713333333,4.5682,6.22146666667,53.7578666667,6.0218,4.02293333333,9.81279999999
646.49,4.88053333333,5.3658,4.314,5.67013333333,4.581,6.259,53.768,6.01293333333,4.0366,9.8246
646.82,4.941,5.41986666667,4.4004,5.70333333333,4.64173333333,6.31353333333,53.7583333333,6.06753333333,4.0878,9.87346666666
647.15,4.94533333333,5.43973333333,4.41953333333,5.71493333333,4.66913333333,6.34206666667,53.7453333333,6.1014,4.10813333333,9.90986666667
647.48,4.9182,5.388,4.39666666667,5.67273333333,4.64033333333,6.3226,53.749,6.077,4.091,9.894
647.81,4.87873333333,5.3504,4.3634,5.6408,4.6038,6.2795,53.6752,5.99393333333,4.06186666667,9.85373333334
648.14,4.77493333333,5.23833333333,4.25913333334,5.55446666667,4.46726666667,6.19473333333,53.6346,5.86633333333,3.9458,9.72380000001
648.47,4.7094,5.16386666667,4.2096,5.4754,4.39366666667,6.11223333333,53.4712666667,5.77333333333,3.84633333333,9.62226666667
648.80,4.7222,5.16653333333,4.2548,5.4908,4.39273333333,6.1112,53.5767333333,5.80906666666,3.82493333333,9.64620000001
649.13,4.7262,5.16106666666,4.2458,5.5036,4.36113333333,6.08396666667,53.5219333333,5.77146666667,3.80993333333,9.62480000001
649.46,4.68206666666,5.12866666667,4.14013333334,5.45366666667,4.29526666667,6.03846666667,53.5249333333,5.71646666667,3.76426666667,9.56693333333
649.79,4.674,5.12293333333,4.1142,5.43086666667,4.26913333333,6.0319,53.6552666666,5.6838,3.72633333333,9.59379999999
650.11,4.74206666667,5.20486666667,4.14166666667,5.46946666667,4.28553333333,6.06336666667,53.6610666667,5.71166666667,3.74053333333,9.66066666667
650.44,4.8242,5.30906666667,4.2292,5.5794,4.3602,6.16366666666,53.7530666667,5.81006666667,3.83386666667,9.78086666667
650.77,4.85093333333,5.37386666667,4.26786666667,5.6388,4.40553333333,6.23396666667,53.7903333333,5.85646666667,3.9026,9.84960000001
651.10,4.9666,5.50386666667,4.37133333333,5.74913333333,4.522,6.34793333333,53.8308,5.96626666667,4.01306666666,9.94786666666
651.43,5.0154,5.54,4.42153333333,5.79226666667,4.5378,6.43366666667,53.8618666667,6.0276,4.0432,10.0037333333
651.76,5.07966666667,5.61206666667,4.49333333333,5.81493333333,4.58953333333,6.49193333333,53.9827333333,6.12646666667,4.1208,10.1111333333
652.09,5.10266666667,5.6568,4.50086666667,5.88813333333,4.61626666667,6.53073333333,54.0642,6.18986666667,4.15806666667,10.1513333333
652.42,5.13666666667,5.71153333333,4.49213333333,5.94546666667,4.65606666667,6.58986666667,54.029,6.2228,4.23933333333,10.1838666667
652.75,5.17806666667,5.759,4.52533333333,5.993,4.72013333333,6.65956666667,54.1197333333,6.2958,4.288,10.2628
653.08,5.2296,5.83753333333,4.60866666667,6.04353333333,4.81853333333,6.74663333333,54.1261333333,6.36093333333,4.35533333333,10.3518
653.41,5.27846666667,5.8768,4.64693333333,6.06473333333,4.87366666667,6.78626666667,54.1021333333,6.41166666667,4.40553333333,10.3720666667
653.74,5.2024,5.81893333333,4.5936,5.99786666667,4.84786666667,6.7315,54.0392,6.37606666667,4.34966666667,10.2975333333
654.06,5.06686666667,5.6928,4.45673333333,5.88193333333,4.7348,6.59413333334,54.0144666667,6.2406,4.24773333333,10.1591333333
654.39,4.97313333333,5.57946666667,4.3584,5.77213333333,4.62113333333,6.47003333333,54.0497333333,6.1366,4.1276,10.0127333333
654.72,4.94933333334,5.5444,4.3572,5.76053333333,4.58013333333,6.44426666667,54.0132,6.0734,4.10753333333,10.0082666667
655.05,5.02753333333,5.64053333333,4.44166666667,5.82973333333,4.68846666667,6.487,54.1492,6.18,4.18513333333,10.1081333333
655.38,5.0296,5.61173333333,4.4642,5.80946666667,4.67633333334,6.4538,54.068,6.13106666667,4.18833333333,10.0696666667
655.71,5.02326666667,5.57993333333,4.46446666667,5.73826666667,4.66173333333,6.43526666667,54.0911333334,6.0858,4.18973333333,10.0699333333
656.04,4.9164,5.46426666667,4.38706666667,5.59226666667,4.5376,6.30096666667,53.9757333333,5.95153333334,4.05793333333,9.96853333332
656.37,4.93453333333,5.45526666667,4.38013333333,5.55686666667,4.51466666667,6.30823333333,53.9112,5.96333333333,4.0534,9.97940000001
656.69,4.9368,5.44526666667,4.43353333333,5.58293333333,4.49906666666,6.3063,53.955,5.98566666667,4.064,10.0109333333
657.02,4.86653333333,5.37,4.36213333333,5.51313333333,4.43453333333,6.22863333333,53.8644666667,5.89113333333,3.9904,9.9088
657.35,4.86813333333,5.35913333333,4.343,5.49986666667,4.39906666667,6.22326666667,53.773,5.8658,3.99453333333,9.91260000001
657.68,4.97453333333,5.42673333333,4.4402,5.564,4.4798,6.34116666667,53.7939333333,5.9426,4.03606666667,10.0212
658.01,4.97566666667,5.42833333334,4.45046666667,5.56173333333,4.4958,6.3492,53.7534666667,5.9338,4.03373333333,10.0541333333
658.34,4.8642,5.343,4.3372,5.4852,4.41213333333,6.2765,53.723,5.84286666667,3.93246666667,9.96933333335
658.66,4.80773333333,5.26633333333,4.27433333333,5.43,4.33393333333,6.22916666666,53.5648,5.76786666667,3.881,9.912
658.99,4.8138,5.28673333333,4.27666666667,5.4496,4.33913333333,6.22416666667,53.5582,5.76293333334,3.87753333333,9.91079999999
659.32,4.79846666667,5.2708,4.2646,5.4466,4.32013333333,6.217,53.4788666667,5.74353333333,3.86666666667,9.88406666666
659.65,4.8888,5.35706666667,4.35633333333,5.56153333333,4.41086666667,6.31103333333,53.5252,5.8386,3.9806,9.9782
659.98,4.85086666667,5.37006666667,4.36273333333,5.56453333333,4.3942,6.29323333333,53.4940666667,5.8162,3.96473333333,9.95960000001
660.31,4.85033333333,5.33726666667,4.30173333333,5.5536,4.34766666667,6.27536666667,53.5039333333,5.7892,3.94566666667,9.93580000001
660.63,4.84826666667,5.3428,4.2764,5.5536,4.3234,6.28093333333,53.5255333333,5.77393333333,3.9216,9.96940000001
660.96,4.86433333333,5.35686666667,4.30486666667,5.58966666666,4.36893333333,6.31306666667,53.6134666667,5.794,3.92826666667,10.0125333334
661.29,4.7604,5.2544,4.1808,5.4736,4.25046666667,6.17216666667,53.5008666667,5.68566666667,3.79786666666,9.90740000001
661.62,4.78786666667,5.2698,4.2088,5.4936,4.26153333333,6.19466666667,53.5068666667,5.69626666666,3.8128,9.93373333333
661.94,4.79913333333,5.25533333333,4.19826666667,5.4562,4.23566666667,6.1924,53.5026666667,5.68786666667,3.80846666667,9.94253333333
662.27,4.74833333333,5.22066666667,4.1752,5.44906666667,4.21646666667,6.16543333333,53.5522666667,5.64406666667,3.77146666667,9.931
662.60,4.7716,5.24573333333,4.1786,5.51026666667,4.27226666666,6.2551,53.6231333333,5.70713333333,3.81586666667,9.98166666668
662.93,4.81646666667,5.30286666667,4.22733333333,5.5966,4.32226666667,6.29946666667,53.7883333333,5.77833333333,3.87526666667,10.0433333333
663.26,4.7628,5.22886666667,4.1438,5.5336,4.2806,6.2585,53.7975333333,5.73293333333,3.80286666667,9.98059999999
663.58,4.7984,5.23526666667,4.1402,5.57333333333,4.3114,6.28906666667,53.8632,5.73786666667,3.8546,10.0258666667
663.91,4.72613333333,5.20773333333,4.11006666667,5.51153333333,4.2956,6.2306,53.8857333333,5.70313333333,3.8106,9.98306666667
664.24,4.68953333333,5.19293333333,4.138,5.5128,4.27466666667,6.22526666667,53.8404,5.7104,3.794,9.95433333333
664.57,4.75326666667,5.25973333333,4.21393333333,5.57106666667,4.3488,6.27296666667,54.0052,5.79226666667,3.87033333333,10.0267333333
664.89,4.86306666667,5.41573333333,4.35813333333,5.74393333333,4.50486666667,6.44263333333,54.2336666666,5.9246,4.06766666666,10.1615333333
665.22,4.9102,5.47193333333,4.37646666667,5.7912,4.57013333333,6.47266666667,54.2592,5.9792,4.15313333333,10.2155333333
665.55,4.96686666667,5.53093333333,4.4568,5.8588,4.6548,6.50833333333,54.3468666667,6.04426666667,4.20853333333,10.2700666667
665.87,4.93413333333,5.50253333334,4.4062,5.7496,4.59193333333,6.45796666667,54.3156,6.01453333333,4.185,10.2300666667
666.20,4.8516,5.43506666667,4.34426666667,5.6538,4.52313333333,6.3915,54.343,5.96346666667,4.11266666667,10.1896666667
666.53,4.7962,5.38546666667,4.28,5.6248,4.48526666667,6.37303333333,54.2739333333,5.9138,4.0492,10.1620666667
666.86,4.74453333334,5.33473333333,4.21426666667,5.57393333333,4.38273333333,6.3256,54.3297333333,5.86633333333,3.99286666667,10.1608
667.18,4.64313333333,5.19333333333,4.10366666667,5.43633333333,4.26066666667,6.2035,54.281,5.75793333333,3.8362,10.063
667.51,4.68593333333,5.19893333333,4.11673333333,5.43473333333,4.26013333334,6.25313333333,54.2142,5.72466666667,3.83866666667,10.0556
667.84,4.709,5.18313333333,4.08853333333,5.4232,4.28593333334,6.2767,54.2510666667,5.7166,3.81993333333,10.0651333333
668.16,4.66286666667,5.1296,4.00253333333,5.3822,4.19866666666,6.21393333333,54.1946,5.6648,3.76173333333,9.98686666666
668.49,4.60773333333,5.04433333333,3.91693333334,5.29366666667,4.09373333334,6.08973333333,54.1428666667,5.60833333333,3.6782,9.92359999999
668.82,4.54946666667,4.97486666667,3.84666666667,5.23973333333,3.99546666667,6.06446666667,54.1092,5.5538,3.59453333333,9.86786666667
669.14,4.58013333333,5.0278,3.8568,5.29186666667,3.9968,6.09953333333,54.1020666667,5.58466666667,3.6198,9.90940000001
669.47,4.5864,5.0874,3.87306666667,5.36906666667,4.02313333333,6.1178,54.1499333333,5.6138,3.63993333333,9.94433333331
669.80,4.6866,5.194,3.98646666667,5.46466666667,4.07406666667,6.1752,54.1556666667,5.69266666667,3.70793333333,10.0058
670.13,4.69946666667,5.20473333333,3.99886666667,5.43506666667,4.06786666667,6.13756666666,54.1700666666,5.6868,3.69406666667,10.0408666667
670.45,4.80906666667,5.365,4.1642,5.5734,4.23566666667,6.2862,54.1668,5.80106666667,3.8382,10.1529333333
670.78,4.90546666667,5.5466,4.33386666667,5.7096,4.36266666667,6.41163333333,54.2728666667,5.932,4.0274,10.2642666667
671.10,4.99393333333,5.66093333333,4.43833333334,5.82,4.43706666667,6.4867,54.1701333333,6.07893333333,4.12746666667,10.3489333334
671.43,5.10966666667,5.79293333333,4.56386666667,5.9394,4.54933333333,6.59536666666,54.3012666667,6.23293333333,4.27993333333,10.511
671.76,5.12033333333,5.8114,4.57666666667,5.93126666667,4.57473333333,6.64836666667,54.2316666667,6.252,4.3104,10.5701333333
672.08,5.12266666667,5.82306666667,4.61873333333,5.93406666667,4.59446666667,6.69936666667,54.0158,6.2704,4.31533333333,10.5734666667
672.41,5.14033333333,5.84346666667,4.65066666666,5.94913333333,4.61166666666,6.7306,54.0449333333,6.2998,4.32793333333,10.5545333333
672.74,5.12946666667,5.83313333333,4.63806666667,5.91706666667,4.64006666666,6.75403333333,54.0267333333,6.3198,4.32733333333,10.5302666667
673.06,5.26953333333,5.91086666667,4.73733333333,6.01666666667,4.73206666667,6.87843333333,54.0885333333,6.43506666667,4.41766666667,10.6082
673.39,5.18613333333,5.84633333333,4.6322,5.9818,4.6648,6.80093333333,54.1197333333,6.34313333333,4.35173333333,10.5820666667
673.72,5.1666,5.84306666667,4.6066,5.9754,4.66433333333,6.83533333334,53.9880666667,6.3566,4.38233333333,10.5328666667
674.04,5.16106666667,5.80593333333,4.58973333333,5.94433333333,4.6338,6.81876666667,53.9486666667,6.32446666667,4.32566666667,10.5170666667
674.37,5.1594,5.7464,4.53613333333,5.89513333333,4.64586666667,6.81146666667,53.8282666667,6.31566666667,4.27413333333,10.4955333333
674.69,5.13426666667,5.705,4.51186666667,5.854,4.65426666667,6.7942,54.0192,6.2492,4.22793333334,10.5014
675.02,5.12526666667,5.7146,4.50746666667,5.8626,4.65746666667,6.8065,54.0348666666,6.26146666667,4.20166666666,10.4664666667
675.35,5.08026666667,5.66993333333,4.49886666667,5.81033333333,4.61806666667,6.7428,54.1085333333,6.21233333333,4.12706666667,10.3882
675.67,5.00473333334,5.59506666667,4.42713333333,5.7404,4.5752,6.7183,54.2616666666,6.15033333334,4.03646666667,10.3316666667
676.00,5.01906666667,5.56773333333,4.38346666667,5.73966666667,4.57306666667,6.68903333333,54.2955333333,6.132,4.0006,10.3884666667
676.32,4.9566,5.47286666667,4.3092,5.65653333333,4.48493333334,6.57506666667,54.3105333333,6.0522,3.88726666667,10.3384666667
676.65,4.88953333333,5.3788,4.28566666667,5.61706666667,4.4508,6.51553333334,54.3924,5.98413333333,3.81893333333,10.3118
676.97,4.93126666667,5.39186666667,4.3344,5.6,4.5064,6.54903333333,54.402,6.017,3.83706666667,10.3389333333
677.30,4.932,5.3846,4.3564,5.5808,4.50726666667,6.54776666667,54.5374,6.03873333333,3.81753333333,10.3730666667
677.63,4.93426666667,5.40193333333,4.34906666667,5.557,4.48986666667,6.51913333333,54.6005333333,6.05673333333,3.79766666667,10.3675333333
677.95,4.9398,5.41173333333,4.35486666667,5.59366666667,4.4678,6.5063,54.6717333333,6.05533333333,3.78993333333,10.3862666667
678.28,4.95366666667,5.43213333333,4.38946666667,5.65993333333,4.48626666667,6.52383333333,54.6146,6.07626666667,3.8324,10.4175333333
678.60,4.9336,5.4364,4.41013333333,5.6756,4.4786,6.50606666667,54.5690666667,6.03486666667,3.83173333333,10.4354666667
678.93,4.98666666667,5.48806666667,4.4642,5.73386666667,4.5188,6.58943333333,54.4647333333,6.07226666667,3.89873333334,10.5030666667
679.25,5.0908,5.5764,4.548,5.83706666667,4.5754,6.64866666667,54.4577333333,6.12853333333,3.98746666667,10.6126
679.58,5.1302,5.69146666667,4.65706666667,5.92133333333,4.6786,6.7278,54.6601333333,6.203,4.0788,10.6954
679.90,5.11366666667,5.73166666667,4.6972,5.95493333333,4.70106666667,6.75793333333,54.5970666667,6.20706666667,4.11286666666,10.7084
680.23,5.16733333333,5.81513333333,4.70686666667,5.9734,4.73313333333,6.7787,54.4468666667,6.23753333333,4.15793333333,10.7358
680.55,5.19786666667,5.82946666666,4.70486666667,6.0114,4.7466,6.80363333333,54.4733333334,6.2432,4.1682,10.7488
680.88,5.23546666667,5.84153333333,4.69913333333,6.0308,4.738,6.80453333333,54.4462666667,6.2366,4.15686666667,10.7621333333
681.20,5.22686666667,5.8134,4.70166666667,6.0616,4.761,6.8016,54.4083333333,6.21846666667,4.16993333334,10.7947333333
681.53,5.21886666667,5.7866,4.68273333333,6.0678,4.752,6.80993333334,54.3976666667,6.20293333333,4.15306666666,10.7818
681.85,5.17513333333,5.73573333333,4.60453333333,6.00853333333,4.69806666667,6.78686666667,54.4891333333,6.20573333333,4.09526666667,10.7544666667
682.18,5.12706666667,5.68966666667,4.53926666667,5.949,4.6344,6.75066666667,54.3889333333,6.19406666667,4.06206666666,10.6986666667
682.50,5.0742,5.63486666667,4.46313333333,5.9204,4.578,6.6532,54.4271333333,6.16306666667,3.99853333333,10.6441333333
682.83,5.0974,5.6802,4.49793333333,5.9244,4.59613333333,6.69186666667,54.4590666667,6.24706666667,4.0318,10.6574
683.15,5.10073333333,5.6274,4.44713333333,5.89833333333,4.54653333333,6.65923333333,54.3009333333,6.21606666667,3.9928,10.5925333333
683.48,5.16373333333,5.65313333333,4.4544,5.92406666667,4.56753333334,6.73353333333,54.4636666667,6.28573333334,4.05886666666,10.6247333333
683.80,5.13,5.61326666667,4.45573333333,5.90526666667,4.5546,6.72843333333,54.5882666667,6.28306666667,4.03493333333,10.5918
684.13,5.01333333333,5.52266666666,4.38206666666,5.81493333333,4.43606666667,6.63606666667,54.4621333334,6.23373333333,3.98093333333,10.5156
684.45,4.97386666667,5.47786666667,4.39386666667,5.80893333333,4.43813333333,6.67906666667,54.6282,6.21166666667,3.98373333333,10.5201333333
684.78,4.9482,5.40846666667,4.32653333334,5.74653333334,4.37826666667,6.6681,54.6527333333,6.1824,3.94846666667,10.4416
685.10,5.0056,5.48453333333,4.42,5.79613333333,4.4728,6.73146666667,54.6792,6.25853333333,4.0262,10.5065333333
685.43,5.01993333334,5.496,4.45246666667,5.821,4.50953333333,6.7329,54.4978,6.26746666667,4.08913333333,10.5187333333
685.75,5.00453333333,5.43053333333,4.41213333333,5.81693333333,4.5014,6.70086666667,54.5230666667,6.20826666667,4.08033333333,10.5162
686.08,5.06693333333,5.4572,4.49233333333,5.86873333333,4.54293333333,6.80593333333,54.5381333333,6.2362,4.1568,10.5856
686.40,5.0426,5.4108,4.45206666667,5.88526666667,4.56593333333,6.79136666667,54.5322666667,6.1992,4.15413333333,10.57
686.72,5.0386,5.3834,4.46613333333,5.87593333333,4.5886,6.82776666667,54.5101333334,6.18266666667,4.18186666667,10.5988
687.05,4.9638,5.34386666667,4.43466666667,5.83886666667,4.54333333333,6.76936666667,54.4256,6.08413333333,4.088,10.5611333333
687.37,4.85186666667,5.2512,4.3464,5.76,4.46026666667,6.69893333333,54.3676666667,5.99173333333,3.9926,10.5084666667
687.70,4.964,5.38313333333,4.44733333333,5.8996,4.61333333333,6.8222,54.4860666667,6.102,4.0598,10.6297333333
688.02,4.97793333333,5.45526666667,4.43126666667,5.929,4.62873333333,6.81793333333,54.3682666667,6.122,4.066,10.6473333333
688.34,5.0036,5.53133333333,4.46406666667,5.98526666667,4.65733333333,6.8391,54.411,6.1306,4.07413333333,10.6965333333
688.67,4.9982,5.53506666667,4.38866666667,5.97286666667,4.5942,6.85133333333,54.4882666667,6.12013333333,4.04126666667,10.6966666667
688.99,5.06973333333,5.63573333333,4.44973333333,6.0594,4.6384,6.94666666667,54.5436,6.1598,4.06946666667,10.7709333333
689.32,5.18686666667,5.74293333333,4.53473333333,6.1522,4.70513333333,7.05256666667,54.6174,6.2762,4.11766666667,10.889
689.64,5.1688,5.7844,4.49093333334,6.16453333333,4.72646666667,7.0266,54.6499333333,6.28446666667,4.1158,10.8706666667
689.96,5.14513333333,5.82393333333,4.4182,6.15,4.71253333333,7.04186666667,54.5935333333,6.2398,4.11126666667,10.8799333333
690.29,5.21086666667,5.9446,4.47106666667,6.21986666667,4.77806666667,7.0977,54.4874666667,6.3296,4.16733333334,10.9597333333
690.61,5.38346666667,6.06,4.60526666667,6.369,4.91933333333,7.24416666667,54.5281333333,6.50566666667,4.30526666667,11.0610666667
690.94,5.50713333333,6.1592,4.67906666666,6.44086666667,4.9996,7.35303333333,54.5688,6.60966666667,4.38626666667,11.1348
691.26,5.47473333333,6.11046666667,4.6322,6.39166666667,4.9656,7.32613333333,54.5223333333,6.55566666667,4.36613333333,11.0633333333
691.58,5.49793333333,6.09353333333,4.67506666666,6.39233333333,5.0054,7.38473333333,54.3939333334,6.53486666667,4.39313333333,11.0467333333
691.91,5.56353333333,6.1674,4.77693333333,6.47993333333,5.1378,7.51203333333,54.4163333333,6.66526666667,4.52086666667,11.1836666667
692.23,5.51166666667,6.08946666667,4.7946,6.42253333333,5.1026,7.45356666667,54.1903333333,6.6088,4.4926,11.092
692.55,5.44273333333,6.00713333333,4.73426666667,6.29933333333,5.03113333333,7.37516666667,54.1756,6.57486666667,4.4476,11.0113333333
692.88,5.33266666667,5.94846666667,4.6752,6.19746666667,4.9516,7.27803333334,54.0939333333,6.4896,4.407,10.9207333333
693.20,5.43446666667,6.0164,4.82073333333,6.26013333333,5.0434,7.3775,54.244,6.60273333334,4.45633333333,11.0476
693.52,5.52713333333,6.06086666667,4.932,6.29033333333,5.09606666667,7.4202,54.3716666667,6.69273333333,4.49113333333,11.1038666667
693.85,5.43766666667,5.92146666667,4.81206666667,6.1706,4.95466666667,7.3171,54.4808,6.58,4.3694,11.0271333333
694.17,5.36886666666,5.90146666667,4.74866666667,6.13993333333,4.90346666667,7.25876666667,54.5176,6.56066666666,4.3272,11.0617333333
694.49,5.43626666667,6.00373333333,4.87533333333,6.28666666667,4.9914,7.34033333333,54.6626,6.68073333333,4.4514,11.2226666667
694.82,5.51126666667,6.06506666666,4.95833333333,6.312,5.00673333333,7.3883,54.5488,6.69786666667,4.48493333333,11.3039333333
695.14,5.51653333333,6.10673333333,4.96653333333,6.32413333333,4.99586666667,7.3975,54.7121333333,6.76713333333,4.485,11.3715333333
695.46,5.3528,5.97113333333,4.81293333333,6.1502,4.80673333333,7.1887,54.5692666667,6.5808,4.30786666667,11.1480666667
