wavelength,Back_TanRuef,Belly_TanRuef,Breast_TanRuef,Crissum_TanRuef,Crown_TanRuef,DorTail_TanRuef,Patch10_TanRuef,Patch11_TanRuef,Patch12_TanRuef,Rump_TanRuef,Throat_TanRuef,WingTip_TanRuef
790.85,15.5436666667,39.4716470588,24.8473333333,39.8366666667,17.6146666667,20.9973333333,17.2646666667,21.989,23.5636666667,16.5646666667,23.5926666667,17.8321212121
791.16,14.96,39.603,24.3096666667,40.0713333333,16.563,20.3323333333,17.1266666667,21.1933333333,23.8646666667,16.2956666667,23.36,17.5371515152
791.47,14.429,40.9523921569,24.5356666667,40.3046666667,15.86,19.5126666667,17.595,20.822,23.7136666667,16.7426666667,22.953,17.5038787879
791.78,13.9686666667,41.0874117647,23.9286666667,40.2713333333,15.048,19.519,17.2986666667,20.814,23.7126666667,15.788,22.9726666667,17.495030303
792.08,14.6183333333,40.9903921569,24.1466666667,40.4716666667,16.3873333333,20.3286666667,18.5286666667,21.7256666667,23.5566666667,16.5423333333,23.867,18.0915454545
792.39,15.4836666667,42.3879607843,24.8186666667,41.8163333333,16.9663333333,21.0026666667,19.71,22.359,25.1656666667,17.4076666667,24.4403333333,19.3915151515
792.70,15.1973333333,42.3680392157,24.8023333333,42.5276666667,16.8403333333,21.6113333333,20.2213333333,22.7486666667,24.9286666667,18.2936666667,23.7913333333,19.9253333333
793.01,15.3946666667,42.3531176471,24.4443333333,42.3186666667,16.5536666667,21.739,20.644,22.802,25.3463333333,18.8406666667,23.5746666667,20.0614848485
793.32,16.2826666667,41.8671764706,24.3123333333,42.5143333333,16.8586666667,21.817,20.8896666667,22.8726666667,25.0796666667,19.9936666667,23.3523333333,20.6012727273
793.62,16.351,41.4812156863,23.4533333333,41.856,17.077,21.559,20.1073333333,22.0646666667,25.1893333333,19.9496666667,23.2323333333,21.0343030303
793.93,16.0026666667,41.1451176471,23.5293333333,41.7143333333,17.2043333333,21.0626666667,20.778,21.6636666667,25.7433333333,20.0823333333,23.7193333333,20.6542727273
794.24,14.4316666667,40.485627451,22.7333333333,41.092,15.613,19.8276666667,20.3386666667,21.1366666667,25.1916666667,19.0613333333,22.4136666667,20.2715454545
794.55,15.3403333333,40.3833529412,22.691,41.9943333333,15.8516666667,20.3896666667,20.39,20.869,25.631,20.0703333333,22.3073333333,20.1663636364
794.86,16.0446666667,39.0227254902,22.9346666667,42.2646666667,16.14,20.7656666667,20.1596666667,20.351,26.4113333333,20.064,22.5516666667,20.142
795.16,18.1363333333,39.1348039216,23.921,42.808,16.5726666667,21.3256666667,21.0443333333,20.544,26.798,21.1693333333,23.1706666667,20.2711212121
795.47,19.0213333333,39.2320588235,24.353,42.8126666667,15.56,21.2036666667,21.235,19.208,27.0973333333,21.079,22.856,19.7465757576
795.78,19.226,38.2186078431,24.8753333333,42.8526666667,16.1673333333,21.8166666667,20.1936666667,18.071,26.186,20.443,23.3143333333,19.4446060606
796.09,19.3376666667,37.3871960784,24.7113333333,42.1116666667,16.37,21.618,19.5253333333,17.6506666667,25.867,19.7436666667,23.149,18.6133636364
796.40,19.6493333333,37.8500196078,25.0613333333,42.3123333333,16.7586666667,22.2016666667,19.7416666667,18.0503333333,25.4613333333,19.5876666667,23.77,18.7993939394
796.70,19.0653333333,38.6971568627,24.71,42.427,16.3373333333,21.9193333333,20.0376666667,17.3406666667,24.8043333333,19.5986666667,23.9573333333,18.5155151515
797.01,18.571,38.5729607843,23.6073333333,41.895,15.9896666667,21.435,20.428,17.6893333333,23.859,19.578,23.387,18.0989393939
797.32,18.5326666667,38.3620588235,23.094,42.52,15.3426666667,21.5946666667,20.1593333333,17.9903333333,23.6043333333,19.8086666667,23.413,18.1063636364
797.63,19.112,38.4283333333,23.6166666667,42.5353333333,15.3476666667,21.879,20.1096666667,18.2433333333,23.2626666667,20.399,24.453,18.0966969697
797.93,18.13,36.9726470588,22.9006666667,41.1576666667,15.108,21.1196666667,19.434,18.4796666667,21.883,19.402,24.5546666667,17.6153333333
798.24,18.4586666667,37.7029019608,22.2963333333,40.5646666667,15.8576666667,21.4083333333,19.1246666667,19.0296666667,21.3126666667,19.5686666667,25.2776666667,17.585
798.55,16.7476666667,37.3081960784,21.1356666667,39.1416666667,15.7473333333,20.0386666667,18.393,18.2963333333,20.2,18.2643333333,24.1366666667,16.9993939394
798.85,14.8703333333,36.2624901961,20.1596666667,38.656,15.0366666667,18.7626666667,16.9326666667,18.2966666667,18.4963333333,17.2656666667,23.3863333333,16.3521515152
799.16,13.548,36.1266666667,19.517,38.1623333333,12.7093333333,17.5386666667,16.1636666667,18.2093333333,17.6053333333,16.5663333333,21.6966666667,15.5536666667
799.47,13.7953333333,37.3585294118,19.8436666667,39.3813333333,13.1496666667,17.261,16.7516666667,18.6886666667,17.703,16.9893333333,23.14,16.6559393939
799.78,13.4846666667,37.6251568627,20.2956666667,40.1446666667,13.244,16.8556666667,16.3396666667,19.9863333333,18.1283333333,17.5783333333,23.323,17.4471212121
800.08,13.6096666667,37.7367254902,20.4143333333,40.38,13.3676666667,17.133,15.8203333333,20.5873333333,18.7913333333,17.6513333333,23.2466666667,17.6417272727
800.39,13.4686666667,38.4421372549,21.2866666667,41.1156666667,12.864,16.951,15.2806666667,20.327,18.4076666667,17.4483333333,23.9163333333,17.8973939394
800.70,13.3613333333,38.4649607843,21.8706666667,40.7173333333,13.959,17.194,15.6116666667,20.2533333333,18.0733333333,17.44,24.4726666667,18.2903939394
801.00,14.3206666667,39.2525686275,22.304,40.476,14.5306666667,17.5423333333,16.4566666667,20.483,18.4523333333,18.6623333333,23.9493333333,19.0538181818
801.31,14.7203333333,40.2625490196,22.576,40.5873333333,14.7206666667,17.7636666667,16.5606666667,20.7006666667,19.1083333333,19.179,24.133,19.0986969697
801.62,15.2056666667,41.1746862745,23.7943333333,41.3936666667,15.065,17.9516666667,17.529,21.9993333333,19.817,19.6056666667,24.4283333333,19.9481212121
801.92,16.1916666667,42.3940980392,25.2023333333,43.1886666667,16.614,18.9016666667,18.796,23.1256666667,21.1193333333,21.1193333333,25.3783333333,20.5146363636
802.23,16.4743333333,42.6700784314,25.3586666667,43.6516666667,17.6983333333,19.0973333333,19.3076666667,22.6303333333,21.686,21.5463333333,25.7433333333,20.5890909091
802.54,18.223,43.6271960784,25.8833333333,44.211,20.1466666667,20.217,21.581,23.7846666667,22.8403333333,22.805,27.2473333333,21.1965454545
802.84,19.2283333333,44.1235490196,26.6663333333,43.5436666667,19.7543333333,20.9123333333,21.8596666667,24.0,23.614,22.9123333333,26.5266666667,21.2441515152
803.15,19.4326666667,43.1038235294,26.4183333333,43.4396666667,19.3263333333,19.7873333333,21.489,22.4823333333,23.475,22.5176666667,25.0003333333,20.406030303
803.46,19.1973333333,42.152,26.911,43.2806666667,19.232,19.651,22.3733333333,22.6876666667,23.5953333333,22.7926666667,25.131,20.5203939394
803.76,20.0413333333,42.8091568627,27.3416666667,43.6983333333,19.6626666667,20.0066666667,22.8306666667,23.5883333333,25.379,23.278,24.2766666667,20.99
804.07,19.0676666667,43.7972745098,27.0943333333,44.1643333333,18.8923333333,19.3126666667,22.3973333333,23.0636666667,26.148,23.0286666667,23.7296666667,20.4666363636
804.38,18.647,44.0010588235,26.884,44.1993333333,19.2076666667,19.8036666667,22.3973333333,22.187,26.6036666667,21.8716666667,24.1503333333,20.696
804.68,18.1976666667,44.1890980392,26.745,45.228,19.5513333333,19.9073333333,22.2933333333,21.581,26.4956666667,21.9373333333,23.7536666667,21.1990909091
804.99,17.4116666667,43.8385490196,25.736,45.256,18.8296666667,20.32,22.028,20.3926666667,26.681,22.4646666667,23.2643333333,21.429969697
805.30,16.4833333333,42.6371176471,24.7253333333,44.4323333333,17.8753333333,19.7803333333,21.5383333333,20.11,26.447,22.161,23.0766666667,21.3752121212
805.60,17.3493333333,42.0068431373,25.3596666667,43.4626666667,18.175,20.474,21.9826666667,21.085,27.4783333333,22.5933333333,23.096,21.8521818182
805.91,14.843,39.9570980392,24.4493333333,41.9283333333,16.8293333333,19.646,19.7543333333,19.4656666667,26.6163333333,21.235,21.56,20.4043939394
806.21,14.466,38.9267647059,23.7736666667,40.909,16.9913333333,19.4083333333,19.0113333333,19.0476666667,25.938,20.6713333333,20.9956666667,20.0248181818
806.52,13.9646666667,38.6949411765,23.8666666667,39.862,16.6486666667,20.058,18.8246666667,17.9176666667,25.2446666667,19.7676666667,20.8923333333,19.9195454545
806.83,12.5466666667,36.9047647059,22.397,38.5396666667,16.0676666667,19.0636666667,17.678,17.0786666667,23.82,19.0636666667,19.85,19.0124242424
807.13,11.823,36.0634313725,22.044,38.0243333333,17.0863333333,19.6033333333,18.2683333333,16.438,23.1886666667,18.6496666667,20.328,18.6184545455
807.44,13.614,36.8643137255,23.284,38.8696666667,18.43,21.4256666667,19.6816666667,18.0886666667,24.0046666667,20.7053333333,21.4256666667,20.5086363636
807.74,14.688,36.126627451,23.63,39.4976666667,19.5203333333,21.5373333333,19.5206666667,19.863,23.8203333333,21.385,21.423,20.5654545455
808.05,15.095,36.0408431373,23.865,38.4556666667,19.1693333333,21.071,18.7426666667,20.2946666667,23.05,20.8766666667,20.838,19.9948484848
808.35,14.6503333333,35.7287254902,23.6726666667,38.603,18.6426666667,20.2793333333,18.4433333333,19.9996666667,21.8363333333,20.1596666667,20.9983333333,18.8493939394
808.66,15.9966666667,36.8658039216,24.8883333333,39.8293333333,20.0566666667,21.965,19.326,19.6103333333,22.493,20.747,23.021,19.1823030303
808.97,17.1643333333,38.4546666667,25.6216666667,41.874,20.9783333333,23.8806666667,20.1906666667,20.7293333333,22.9686666667,22.2636666667,24.7926666667,21.3215151515
809.27,18.2536666667,40.3506470588,25.8143333333,42.7316666667,21.136,24.2273333333,20.802,21.5536666667,23.9766666667,23.35,25.4383333333,23.3007575758
809.58,16.9893333333,40.9460784314,25.3763333333,43.613,21.1613333333,23.871,21.2903333333,20.9033333333,23.742,23.613,26.1506666667,22.9796060606
809.88,16.93,41.7800588235,24.4736666667,44.8246666667,21.3156666667,24.2543333333,21.3156666667,21.3156666667,23.3333333333,25.3946666667,27.2366666667,23.0782424242
810.19,18.2583333333,43.1062745098,24.0053333333,45.579,21.176,24.492,21.0876666667,21.0433333333,23.8283333333,25.3313333333,27.4533333333,22.6828484848
810.49,18.862,43.3901568627,24.552,46.7296666667,20.43,23.701,19.803,21.2813333333,23.3873333333,25.8066666667,28.7633333333,22.6254242424
810.80,19.219,42.9832156863,24.6336666667,47.004,20.9053333333,23.613,19.3516666667,21.083,23.8793333333,24.5453333333,28.8056666667,22.8903636364
811.10,18.5183333333,42.7514509804,24.1413333333,46.14,18.9203333333,22.981,18.5186666667,19.5003333333,23.2486666667,23.784,29.0943333333,21.9745151515
811.41,17.5813333333,42.1714705882,23.8733333333,45.694,18.1616666667,23.0253333333,19.411,19.3663333333,22.3116666667,23.5163333333,30.0756666667,21.0822727273
811.71,17.4733333333,41.3975686275,24.6863333333,45.9676666667,18.3243333333,22.8943333333,19.6686666667,19.6236666667,22.0876666667,22.8493333333,28.9426666667,20.536
812.02,15.4506666667,40.0717647059,24.5046666667,45.09,16.7566666667,21.036,18.2433333333,19.189,20.7656666667,21.8016666667,25.9456666667,20.2783636364
812.32,13.7773333333,39.6886470588,23.8093333333,44.8916666667,15.904,19.0473333333,17.3833333333,18.1693333333,19.3253333333,20.296,23.486,18.6569090909
812.63,14.458,38.9834509804,23.803,45.328,15.0163333333,18.7353333333,16.597,17.3406666667,18.503,19.433,23.617,16.9898787879
812.93,14.7383333333,38.8698823529,24.839,45.5923333333,14.6466666667,18.6866666667,16.437,17.172,18.2736666667,18.8246666667,23.2783333333,16.7376969697
813.24,15.746,39.0585882353,25.5063333333,45.7643333333,15.5616666667,19.015,16.943,17.956,19.2913333333,18.048,24.171,16.5787575758
813.54,15.595,38.6471764706,26.4023333333,45.326,16.2336666667,19.5623333333,16.9173333333,17.8293333333,19.1976666667,18.1486666667,24.8976666667,17.1414848485
813.85,14.2196666667,38.5856470588,25.2536666667,43.5363333333,15.2353333333,19.1136666667,16.5743333333,16.0203333333,18.0516666667,16.6206666667,23.5916666667,15.5333030303
814.15,11.8246666667,36.3128431373,23.3093333333,41.2653333333,12.6033333333,15.912,14.355,13.6256666667,13.771,14.6473333333,22.482,12.2890606061
814.46,10.6586666667,35.8736470588,22.926,42.2323333333,13.977,15.6863333333,14.2283333333,13.3233333333,13.3736666667,13.122,22.7753333333,11.1797575758
814.76,10.6176666667,36.158745098,23.6856666667,43.543,14.0376666667,15.7223333333,13.3743333333,12.047,14.497,13.4253333333,22.3073333333,11.982030303
815.07,11.3613333333,37.4343921569,23.3733333333,42.3423333333,15.015,16.717,13.1133333333,12.112,15.315,13.8136666667,21.7216666667,12.8585757576
815.37,12.094,38.1133137255,22.4886666667,42.129,14.4926666667,16.5416666667,12.8433333333,12.6436666667,16.092,12.8933333333,21.989,12.8842727273
815.68,11.855,37.4004509804,21.3293333333,39.7816666667,14.0376666667,16.1703333333,11.4083333333,12.1526666667,16.8153333333,11.855,22.3706666667,12.2745757576
815.98,12.1613333333,38.5755490196,22.698,39.931,16.2973333333,16.9373333333,12.9493333333,14.18,17.3313333333,14.0326666667,23.1413333333,13.7636969697
816.29,12.32,38.1022941176,21.6593333333,38.748,16.443,15.698,13.3133333333,13.3136666667,16.7413333333,14.1083333333,22.3046666667,13.8058484848
816.59,11.828,38.3672352941,22.1406666667,37.781,16.52,15.445,14.174,13.8316666667,16.7156666667,14.8583333333,21.1146666667,14.5695757576
816.89,12.6503333333,40.4604117647,23.088,39.4423333333,17.316,15.6806666667,16.2576666667,14.815,18.9033333333,15.4883333333,21.8856666667,15.7727272727
817.20,13.1,41.6783333333,22.8436666667,39.9066666667,17.436,14.7316666667,16.7366666667,16.5033333333,20.0933333333,15.8976666667,22.0046666667,17.6139393939
817.50,15.018,44.9355294118,25.6683333333,41.31,19.385,18.3153333333,18.8056666667,18.9393333333,23.2176666667,18.3153333333,23.797,20.2235151515
817.81,16.414,45.7934509804,26.7676666667,40.6566666667,19.8653333333,18.939,19.4866666667,20.1176666667,23.948,19.9073333333,23.99,21.2502121212
818.11,16.933,45.6650392157,25.871,40.959,20.295,18.737,20.418,21.156,24.477,20.746,24.19,21.6591818182
818.41,15.7006666667,45.0697843137,25.0403333333,40.9016666667,19.1223333333,17.2706666667,19.2833333333,20.652,24.1143333333,19.8466666667,24.2756666667,21.6332424242
818.72,16.3756666667,44.813,25.1846666667,41.4436666667,18.704,18.51,19.5186666667,20.916,24.447,21.032,24.486,21.8576060606
819.02,16.5213333333,44.8904901961,25.655,42.467,17.4306666667,18.923,20.16,21.2153333333,24.2356666667,20.9973333333,24.0173333333,21.5660909091
819.33,15.1453333333,42.3378431373,24.2733333333,41.3453333333,15.8553333333,17.8496666667,18.9316666667,19.9123333333,23.1236666667,18.8643333333,22.008,20.0901515152
819.63,14.8346666667,42.0281372549,24.0393333333,41.9123333333,15.7583333333,19.422,18.6473333333,19.7796666667,23.1756666667,19.005,21.865,19.6384242424
819.93,15.1373333333,41.7714509804,24.0316666667,42.2783333333,15.8003333333,19.9286666667,18.3486666667,19.1896666667,23.3183333333,19.2406666667,22.171,19.5440606061
820.24,14.3446666667,41.3147647059,23.4793333333,41.683,15.195,19.4463333333,17.2663333333,18.269,22.2803333333,19.2936666667,20.82,19.1690606061
820.54,14.196,40.8199803922,23.8203333333,41.759,15.6526666667,20.317,17.054,18.1966666667,22.0686666667,19.6163333333,20.483,18.9475757576
820.85,14.0836666667,40.3083333333,22.9706666667,41.451,15.4183333333,19.736,16.69,17.8363333333,21.7303333333,19.344,20.537,18.2346060606
821.15,14.4856666667,40.4189607843,23.0056666667,41.8126666667,15.2736666667,20.1386666667,16.7953333333,17.8556666667,21.973,19.473,20.9676666667,18.5930909091
821.45,14.643,41.093254902,23.7023333333,42.0,15.7976666667,20.8096666667,16.8453333333,18.2146666667,22.1666666667,19.5116666667,21.3573333333,18.9944242424
821.76,15.237,41.1336470588,23.997,42.3496666667,16.1973333333,21.063,17.232,18.491,22.418,19.7183333333,21.8523333333,19.0324545455
822.06,14.979,41.2509607843,23.843,42.3443333333,16.4173333333,20.8786666667,17.337,18.628,22.2873333333,19.5286666667,21.906,19.0214848485
822.36,15.1893333333,41.6817058824,24.0903333333,42.5763333333,16.9253333333,21.0066666667,17.7283333333,18.9566666667,22.484,19.8983333333,22.2993333333,19.4811818182
822.67,15.409,41.792627451,24.164,42.8383333333,17.2446666667,21.375,18.1183333333,19.2483333333,22.8576666667,20.3333333333,22.8666666667,19.8876666667
822.97,15.3656666667,41.786372549,24.3106666667,42.8523333333,17.315,21.3086666667,18.02,19.3856666667,23.014,20.3776666667,23.2403333333,20.0723333333
823.27,15.3466666667,41.885372549,24.4103333333,42.9866666667,17.3353333333,21.1546666667,17.96,19.553,22.888,20.301,23.416,20.1015454545
823.58,15.4996666667,41.9720196078,24.4026666667,43.024,17.4626666667,21.254,18.1686666667,19.743,23.0906666667,20.2136666667,23.598,20.174030303
823.88,15.5656666667,42.0721568627,24.3256666667,43.1606666667,17.4913333333,21.1416666667,18.2826666667,19.7786666667,23.258,20.3223333333,23.9733333333,20.0701212121
824.18,15.5416666667,42.1346470588,24.386,43.4,17.3393333333,21.058,18.377,19.7943333333,23.2873333333,20.1643333333,23.7186666667,20.1216969697
824.49,15.28,42.5278431373,24.4013333333,43.5123333333,17.6523333333,21.116,18.588,19.991,23.5326666667,20.381,23.6216666667,20.067969697
824.79,15.1383333333,42.122745098,24.1993333333,43.462,17.722,20.815,18.5346666667,19.881,23.5806666667,20.2693333333,23.314,19.7553030303
825.09,14.943,42.4180392157,24.0516666667,43.6886666667,17.7406666667,20.8433333333,18.6953333333,19.9413333333,23.8263333333,20.631,23.243,20.1286363636
825.39,14.883,42.0117254902,23.744,43.4363333333,17.908,20.6336666667,18.8496666667,19.806,23.787,20.719,23.245,20.4027878788
825.70,14.2596666667,41.2602941176,22.964,42.8246666667,17.5596666667,19.9666666667,17.9383333333,18.8916666667,23.2363333333,20.103,22.646,19.5467575758
826.00,13.7733333333,41.6971568627,23.115,42.4836666667,17.3123333333,19.4483333333,17.36,18.6033333333,22.621,19.5443333333,21.9833333333,18.9251212121
826.30,13.4216666667,41.7486470588,22.985,42.374,17.6066666667,19.6013333333,17.149,18.7346666667,22.2166666667,19.307,21.383,18.6214848485
826.61,13.3096666667,41.694372549,22.6986666667,42.057,17.3313333333,19.674,17.2316666667,18.7273333333,22.1833333333,19.2256666667,21.07,18.5729393939
826.91,13.5283333333,42.0382941176,23.1366666667,42.3016666667,17.466,20.0066666667,17.3483333333,19.266,22.329,19.4683333333,21.8743333333,18.7221212121
827.21,13.3906666667,41.391627451,22.702,41.95,17.1493333333,19.8916666667,17.3353333333,19.3666666667,21.8726666667,18.7573333333,21.229,18.7696969697
