wavelength,Back_PhrUnim,Belly_PhrUnim,Breast_PhrUnim,Crissum_PhrUnim,Crown_PhrUnim,DorTail_PhrUnim,Rump_PhrUnim,Throat_PhrUnim,WingTip_PhrUnim
645.17,8.63673333333,17.7713333333,15.8101333333,15.4885333333,8.34446666667,8.9588,9.89680000001,14.0372666666,9.64773333333
645.50,8.64673333333,17.7650666667,15.8444666667,15.5006,8.36246666667,8.97686666667,9.89426666667,14.0628666667,9.61686666666
645.83,8.6398,17.7917666667,15.8585333333,15.4972666667,8.34866666666,8.99346666668,9.89266666668,14.0402,9.62533333332
646.16,8.66153333333,17.7696666667,15.874,15.4993333333,8.33113333333,8.98886666666,9.87580000002,14.0241333333,9.63273333334
646.49,8.64846666667,17.7399,15.8726666667,15.5370666667,8.3322,9.00793333333,9.9084,14.0142666667,9.64793333332
646.82,8.6598,17.7274333333,15.8726,15.5328666667,8.33739999999,9.03853333334,9.93326666667,14.0232666667,9.64666666667
647.15,8.65026666667,17.7024,15.8607333333,15.5322,8.32613333333,9.00846666667,9.96313333334,14.0302666667,9.6432
647.48,8.6606,17.7588666667,15.8748,15.5280666667,8.36680000001,9.0156,9.98006666666,14.0462,9.65819999999
647.81,8.6052,17.6831666667,15.8168,15.4482,8.3116,8.97820000001,9.92413333333,13.996,9.61466666667
648.14,8.59326666667,17.7045333333,15.8110666667,15.4610666667,8.33486666667,8.96873333333,9.95220000001,14.0541333333,9.63906666666
648.47,8.62513333333,17.7139333333,15.8426666667,15.4764666667,8.36026666667,8.97453333333,9.96846666667,14.0343333334,9.68566666667
648.80,8.68693333333,17.7803666667,15.9058,15.5109333333,8.42073333333,9.0536,10.0180666667,14.0631333333,9.76040000001
649.13,8.70646666667,17.7979666666,15.8642,15.5256,8.41413333333,9.09106666666,10.0,14.0676,9.77526666666
649.46,8.69686666667,17.752,15.8351333333,15.4967333334,8.37626666666,9.08693333334,10.0062666667,14.0492,9.74219999999
649.79,8.58533333333,17.6961,15.7438,15.4298666667,8.29440000001,9.00993333333,9.94033333334,13.9602,9.66139999999
650.11,8.47406666667,17.6256666667,15.6442,15.3148,8.18346666667,8.88006666667,9.83673333334,13.8584,9.54606666666
650.44,8.4382,17.6206666667,15.5868,15.3276666667,8.17473333334,8.83893333333,9.80560000001,13.8538,9.52833333334
650.77,8.44446666667,17.6529,15.5831333333,15.3364,8.1952,8.8454,9.78533333335,13.8839333333,9.56166666666
651.10,8.3838,17.5528,15.4796666667,15.2646666667,8.1216,8.78833333333,9.72820000001,13.8172666667,9.50793333335
651.43,8.4486,17.6027333333,15.548,15.3186666667,8.1794,8.8446,9.79146666667,13.8782,9.59213333334
651.76,8.4184,17.5446,15.5312666667,15.3264666667,8.15893333333,8.82766666667,9.7474,13.836,9.55559999999
652.09,8.33793333333,17.5049,15.4354666667,15.2654666667,8.10586666667,8.82546666668,9.71180000001,13.8093333333,9.52446666667
652.42,8.36653333333,17.5597,15.486,15.3210666667,8.1388,8.87286666667,9.77566666666,13.8905333333,9.58973333333
652.75,8.3588,17.539,15.5190666667,15.315,8.14093333333,8.85746666667,9.76413333333,13.8592666667,9.62146666665
653.08,8.40573333333,17.6235,15.5929333333,15.3675333333,8.19693333333,8.90546666667,9.80533333333,13.9345333333,9.684
653.41,8.44353333333,17.6762333333,15.6632,15.401,8.27306666666,8.96566666666,9.86893333335,13.9936666667,9.75246666667
653.74,8.47566666667,17.6891333333,15.6843333333,15.4045333333,8.28953333334,8.9942,9.88580000001,14.0234666667,9.79853333333
654.06,8.42373333333,17.6378333333,15.6502,15.3649333333,8.21666666667,8.95406666667,9.81893333335,13.9723333333,9.77013333333
654.39,8.42246666667,17.6771,15.6616666667,15.3814,8.19586666667,8.98426666667,9.84433333333,13.9374666667,9.77100000001
654.72,8.42073333333,17.7231333333,15.7239333333,15.4062666667,8.21526666667,9.03973333333,9.8854,13.9666666667,9.79013333334
655.05,8.38413333333,17.7702666667,15.7363333333,15.4061333333,8.21126666667,9.01593333333,9.88733333333,13.9277333333,9.77713333333
655.38,8.43626666667,17.7999666667,15.7755333333,15.4448666667,8.24733333333,9.0826,9.92566666667,13.9518,9.86273333334
655.71,8.52513333333,17.8590666667,15.8926666667,15.501,8.31620000001,9.13079999999,9.97740000001,14.0039333333,9.89906666667
656.04,8.4472,17.8368333333,15.8478,15.4509333333,8.2728,9.06540000001,9.90353333335,13.9352666667,9.81413333334
656.37,8.41753333333,17.8344333333,15.7774,15.4184666667,8.23673333333,9.05866666667,9.89426666667,13.9270666667,9.76860000001
656.69,8.40286666667,17.8455666667,15.7809333333,15.4298666667,8.26433333333,9.04713333333,9.89320000001,13.9074,9.75446666667
657.02,8.413,17.7999,15.7244,15.4139333333,8.27073333333,9.03733333333,9.86486666667,13.9098,9.76153333335
657.35,8.4094,17.794,15.7145333333,15.4537333333,8.2922,9.05533333333,9.88446666667,13.9489333333,9.77653333333
657.68,8.46253333333,17.8603,15.7974666667,15.5178666667,8.36126666667,9.14680000001,9.96293333333,14.0403333333,9.83106666667
658.01,8.4568,17.7937666667,15.8025333333,15.4880666667,8.36746666667,9.13279999999,9.93646666667,14.0638666667,9.8308
658.34,8.45793333333,17.7762666667,15.7978666667,15.5280666667,8.3646,9.10313333333,9.91919999999,14.065,9.79426666665
658.66,8.43213333333,17.6945666667,15.7352666667,15.4980666667,8.3366,9.06766666667,9.88266666665,14.0466,9.74019999999
658.99,8.43913333333,17.6949,15.7479333333,15.4844666667,8.33673333333,9.05440000001,9.90033333333,14.0609333333,9.73679999999
659.32,8.41513333333,17.6767666667,15.6826666667,15.4560666666,8.31133333334,9.01653333333,9.88006666666,14.0413333333,9.71653333333
659.65,8.3756,17.6049,15.6149333333,15.3973333333,8.25133333333,8.98186666667,9.85693333333,14.001,9.68646666667
659.98,8.3484,17.6062333333,15.6168666667,15.4118666667,8.2294,8.96140000001,9.87519999999,13.9887333333,9.69726666667
660.31,8.34373333333,17.5760666667,15.5867333333,15.3762,8.204,8.96246666667,9.87633333334,13.9880666667,9.695
660.63,8.41346666667,17.6411666667,15.6562,15.4645333334,8.23553333333,9.02280000001,9.93913333333,14.0531333333,9.74293333334
660.96,8.53,17.7394,15.7497333333,15.5409333333,8.33906666667,9.14853333333,10.0342,14.128,9.85813333333
661.29,8.52233333333,17.7126333333,15.7190666667,15.5206,8.31493333333,9.12506666667,10.0198,14.0940666667,9.85226666667
661.62,8.55613333334,17.7559333333,15.7446,15.5622,8.32986666666,9.17833333333,10.0526,14.0971333333,9.89359999999
661.94,8.53866666667,17.6788,15.6753333333,15.4902,8.2756,9.14906666666,10.0032,14.0602,9.89246666666
662.27,8.58033333333,17.7114666667,15.707,15.5052,8.2948,9.19106666667,9.99686666667,14.0936666667,9.93113333334
662.60,8.60433333333,17.7845333333,15.7262,15.5588,8.32166666667,9.23646666667,10.021,14.1194,9.95226666667
662.93,8.60486666667,17.7993,15.7233333333,15.5791333333,8.3036,9.23853333334,10.0118666667,14.1215333333,9.97726666665
663.26,8.69613333333,17.9013333333,15.8246,15.684,8.39966666667,9.3136,10.0861333333,14.1988,10.073
663.58,8.77,17.9463,15.8855333333,15.7305333333,8.50173333333,9.39373333334,10.1352666667,14.2849333333,10.14
663.91,8.7644,17.9724,15.9386666667,15.7748666667,8.50240000001,9.40113333334,10.1060666667,14.2902666667,10.1703333333
664.24,8.64653333333,17.8983333333,15.8769333333,15.6643333333,8.39786666667,9.29533333333,10.0024666667,14.1986666667,10.0545333333
664.57,8.58706666667,17.8294333333,15.8085333334,15.6218,8.29046666666,9.22139999999,9.89126666667,14.1338666667,9.97693333333
664.89,8.54153333333,17.7414666667,15.7835333334,15.5591333333,8.23106666667,9.19646666667,9.81139999999,14.0546666667,9.92973333333
665.22,8.5482,17.7410333333,15.7663333333,15.5736666667,8.24633333333,9.20453333333,9.81753333333,14.0517333333,9.92953333332
665.55,8.5482,17.8355666667,15.8432666667,15.6242666667,8.27593333333,9.25733333333,9.86146666667,14.0986666667,9.98706666667
665.87,8.57126666667,17.8724666667,15.8844666667,15.6693333333,8.28886666666,9.32920000001,9.93459999999,14.1532666666,10.0689333333
666.20,8.51466666667,17.8119,15.8683333333,15.5736,8.2296,9.28006666667,9.88866666667,14.0946666667,10.038
666.53,8.4164,17.7036333333,15.7843333333,15.4958,8.1566,9.20419999999,9.80806666666,14.0110666667,9.94699999999
666.86,8.3974,17.6356333333,15.7196666667,15.4618,8.10146666667,9.18760000001,9.75126666667,14.0041333333,9.91373333333
667.18,8.4292,17.6237,15.7322666667,15.4362666667,8.09406666667,9.17340000001,9.74393333333,13.9611333333,9.9198
667.51,8.4918,17.5966333333,15.7163333333,15.4627333333,8.12673333333,9.20633333334,9.8086,14.0140666666,9.94726666666
667.84,8.57786666667,17.6619666666,15.7869333333,15.5396666667,8.20146666667,9.31253333333,9.89066666665,14.0631333333,10.0377333333
668.16,8.59566666667,17.6653,15.7974666667,15.5484,8.23433333333,9.32320000001,9.93126666668,14.0878,10.0276
668.49,8.58033333333,17.6440666667,15.7521333333,15.5206,8.22906666667,9.27526666666,9.93266666667,14.0776666666,10.0046666667
668.82,8.54586666667,17.6140333333,15.7486,15.4414,8.1954,9.22420000001,9.89033333333,14.0304666667,9.96453333333
669.14,8.61153333333,17.6493333333,15.7711333333,15.4620666667,8.23266666667,9.24913333333,9.91779999999,14.0247333333,10.0074666667
669.47,8.63446666667,17.7398,15.8285333333,15.4930666667,8.2512,9.23153333333,9.91120000001,14.0032,9.99586666667
669.80,8.60606666666,17.7000666667,15.8109333333,15.4950666667,8.23473333333,9.21986666666,9.87780000001,13.9784666667,9.96913333333
670.13,8.73406666667,17.8013333333,15.9312,15.5945333333,8.35846666667,9.34440000001,9.98680000002,14.0735333333,10.0884666667
670.45,8.7494,17.8679,15.9766666667,15.627,8.42620000001,9.37113333333,10.0574,14.0856666667,10.1586
670.78,8.7052,17.8652,15.9762666667,15.655,8.419,9.37193333334,10.0343333333,14.0872,10.1624
671.10,8.6636,17.8741,15.9416,15.5854,8.37659999999,9.36426666667,9.96826666667,14.0268,10.1196
671.43,8.66013333333,17.8448333333,15.8950666667,15.5421333333,8.38413333333,9.34973333333,9.90573333333,13.9815333333,10.1321333333
671.76,8.67046666667,17.9107666667,15.936,15.578,8.44606666666,9.38406666667,9.91446666667,13.9704666667,10.2007333333
672.08,8.6952,18.0207333333,16.0289333333,15.6312,8.50133333334,9.44326666667,9.96106666668,14.0099333333,10.2465333333
672.41,8.74853333333,18.0929666667,16.0563333333,15.7332666667,8.53873333333,9.49153333333,10.0206666667,14.071,10.3281333333
672.74,8.72546666667,18.0503,16.0312666667,15.7262,8.55439999999,9.48093333334,9.99759999999,14.0309333333,10.2700666667
673.06,8.69073333333,17.9562,16.0089333333,15.6685333333,8.54000000001,9.49713333334,9.97606666667,14.0436,10.2632
673.39,8.6848,17.9956,15.9703333333,15.7123333333,8.52620000001,9.48353333333,9.97206666667,14.046,10.2615333333
673.72,8.6844,17.9766666667,15.9838666667,15.717,8.49446666667,9.49200000001,9.96926666668,14.0331333333,10.2516
674.04,8.75086666667,18.0038666667,16.0416,15.8079333334,8.51286666667,9.52626666666,9.96706666667,14.0977333333,10.2616666667
674.37,8.79713333333,18.0708666667,16.0568666667,15.8268666667,8.52366666667,9.57693333334,9.9744,14.1641333333,10.2942666667
674.69,8.83493333333,18.1037333333,16.1037333333,15.9421333333,8.59753333334,9.61273333333,10.0176,14.2123333333,10.3716
675.02,8.90713333333,18.1721666667,16.1934666667,16.0535333333,8.66766666667,9.69313333334,10.1348666667,14.3309333333,10.3994666667
675.35,8.8294,18.0656333333,16.1233333333,15.9536666667,8.5478,9.60073333333,10.067,14.268,10.2934
675.67,8.9066,18.1004,16.1423333333,16.0192,8.58839999999,9.65159999999,10.11,14.3514,10.3725333333
676.00,8.9328,18.1056666667,16.1866666667,16.0828666667,8.61733333333,9.68420000001,10.1652666667,14.4174,10.3766666667
676.32,8.95086666667,18.1787333333,16.2419333333,16.0864,8.62833333333,9.7012,10.2093333333,14.4748666667,10.4357333333
676.65,8.9746,18.2220333333,16.1990666667,16.1056666667,8.63413333334,9.68653333333,10.2110666667,14.4542666667,10.4340666667
676.97,9.00266666667,18.2181333334,16.2151333333,16.0704,8.6794,9.71513333333,10.2274666667,14.4833333333,10.4596
677.30,8.85013333333,18.1413,16.09,15.9430666666,8.56173333333,9.60906666667,10.0942666667,14.383,10.3491333333
677.63,8.81113333333,18.1124666667,16.0617333333,15.8637333333,8.5218,9.59926666666,10.1016,14.3171333333,10.3369333333
677.95,8.7686,18.0530666667,16.0268,15.8386,8.47593333333,9.50926666667,10.0879333333,14.2492666667,10.2687333333
678.28,8.78246666667,18.0929666667,16.0391333333,15.8117333333,8.48113333333,9.48519999999,10.1278666667,14.2535333333,10.2588666667
678.60,8.71293333333,18.0405333333,15.9476,15.7422,8.3948,9.40279999999,10.0362666667,14.1775333333,10.2270666667
678.93,8.6934,18.0360333333,15.9209333333,15.7262,8.4234,9.42186666667,10.024,14.1727333333,10.2492
679.25,8.5658,17.9388333333,15.8210666667,15.6022,8.34746666668,9.3216,9.92473333333,14.0724,10.1393333333
679.58,8.63046666667,18.0035333333,15.8678,15.6172,8.40533333333,9.3882,9.95653333333,14.0804,10.2114
679.90,8.683,18.0521,15.8757333333,15.6785333333,8.45273333333,9.451,10.0154,14.1276666667,10.2734
680.23,8.70253333333,18.0588,15.9316666667,15.7064666667,8.47486666667,9.49420000001,10.0412,14.1618,10.3190666667
680.55,8.73146666666,18.0638,15.968,15.7382666667,8.50146666667,9.52993333333,10.0880666667,14.1972666667,10.3638
680.88,8.79053333333,18.0939,16.0045333333,15.7679333333,8.58533333333,9.57693333334,10.1486666667,14.2326,10.4342
681.20,8.6722,17.9865,15.8984,15.6754666667,8.49926666667,9.4744,10.0333333333,14.1358666667,10.335
681.53,8.6574,17.9569333333,15.8700666667,15.6481333333,8.50606666667,9.49666666667,10.0122666667,14.1126,10.3359333333
681.85,8.61173333333,17.8833666667,15.8184666667,15.6391333334,8.462,9.50260000001,9.9764,14.0838666667,10.3168
682.18,8.6066,17.8878,15.8489333333,15.6412,8.47593333333,9.517,10.0281333333,14.1018,10.326
682.50,8.7546,18.0348333333,16.0227333333,15.8021333333,8.57440000001,9.643,10.1592666666,14.2211333333,10.4388
682.83,8.92073333333,18.1983,16.1662,15.9610666666,8.68199999999,9.83333333333,10.3002666667,14.3416666667,10.5923333333
683.15,8.87313333334,18.2039666667,16.1854,15.9499333333,8.66453333333,9.82013333334,10.2682,14.3636,10.5719333334
683.48,8.8892,18.2074,16.2228,16.0053333333,8.6884,9.86886666667,10.2788666667,14.3994,10.6077333333
683.80,8.8566,18.1823,16.1462666667,15.9996666667,8.68253333333,9.85513333333,10.2492666667,14.3667333333,10.5892
684.13,8.854,18.1571666667,16.1335333333,15.9985333333,8.66119999999,9.85306666666,10.2058666667,14.3203333333,10.573
684.45,9.01053333333,18.3200333333,16.2866666667,16.1728,8.76673333333,9.95353333333,10.3003333333,14.4469333333,10.6868666667
684.78,9.18113333333,18.4946333333,16.4301333333,16.3240666667,8.91993333333,10.0838666667,10.4193333333,14.5948666667,10.83
685.10,9.2628,18.5538666667,16.5013333333,16.4087333333,8.96166666666,10.1388,10.4572,14.6344666667,10.9099333333
685.43,9.29126666667,18.5874,16.5602666667,16.3954,8.99539999999,10.1502,10.4608,14.6534666667,10.9425333334
685.75,9.2348,18.5772,16.5332666667,16.3801333333,9.00573333334,10.1348666667,10.4050666667,14.617,10.92
686.08,9.0418,18.4215,16.3469333333,16.2040666666,8.86939999999,9.99080000001,10.2597333333,14.4636,10.8122666667
686.40,8.96813333333,18.3634333333,16.2681333333,16.1708,8.84486666667,9.85946666667,10.2202666667,14.4424,10.7412
686.72,9.025,18.4028333333,16.2660666667,16.1961333333,8.90593333333,9.89086666667,10.303,14.4633333333,10.7804666667
687.05,8.98153333333,18.4029666667,16.267,16.1445333333,8.86846666666,9.8318,10.2656666667,14.438,10.7550666667
687.37,9.0054,18.4586666667,16.339,16.2021333333,8.89699999999,9.81126666667,10.2932,14.4639333333,10.7973333333
687.70,8.98006666667,18.4913666667,16.3131333333,16.2457333333,8.88273333333,9.7832,10.3046666667,14.4852,10.8028
688.02,8.84966666667,18.3596,16.1632666666,16.1302,8.7476,9.68933333333,10.2181333333,14.3745333333,10.7120666667
688.34,8.78313333333,18.2952,16.0931333333,16.0567333333,8.67633333333,9.66180000001,10.2014,14.3000666667,10.6528666667
688.67,8.75426666667,18.3204666667,16.0692666667,16.0435333333,8.68926666667,9.66713333334,10.2491333333,14.3531333333,10.656
688.99,8.79446666667,18.3509666667,16.0442666667,16.0600666667,8.71726666667,9.69580000001,10.2784,14.3810666667,10.6904
689.32,8.90413333333,18.4528333334,16.1430666667,16.1723333333,8.79986666667,9.77926666667,10.3866,14.4739333333,10.7899333333
689.64,9.0822,18.5916666667,16.2874,16.3268,8.93106666667,9.93886666666,10.5240666667,14.626,10.9368
689.96,9.06946666667,18.5510666667,16.2701333333,16.2854666667,8.8976,9.9396,10.4827333333,14.5773333333,10.947
690.29,8.95906666667,18.4779,16.1453333333,16.1957333333,8.78219999999,9.85980000001,10.3934,14.4923333333,10.8648666667
690.61,8.93486666667,18.4166,16.0608666666,16.1586,8.75473333334,9.84073333333,10.3726666667,14.4512666667,10.8177333333
690.94,8.95713333333,18.4523,16.1092666667,16.2004666667,8.76280000001,9.93926666666,10.4085333333,14.5358666667,10.8481333333
691.26,9.07,18.5228333333,16.1586,16.2597333333,8.8152,10.0613333333,10.5031333334,14.596,10.9229333333
691.58,9.12313333333,18.5807666667,16.2355333333,16.3013333333,8.83486666667,10.1280666667,10.5732,14.6280666667,10.9412
691.91,9.066,18.5480666667,16.2412,16.2384666667,8.80686666666,10.0840666667,10.5096666667,14.6105333333,10.9128
692.23,9.05353333333,18.5156666667,16.2619333333,16.2159333333,8.78566666667,10.0808,10.4780666667,14.553,10.8844666667
692.55,9.0396,18.4826333333,16.3091333333,16.2264666667,8.76133333333,10.0762,10.4634666667,14.5451333333,10.8653333333
692.88,8.94986666667,18.4361333333,16.1948,16.1082666667,8.67726666667,10.0242,10.3683333333,14.4834,10.7812
693.20,8.94213333333,18.3871,16.1948,16.127,8.68039999999,10.0118666667,10.3777333333,14.4772,10.7574666667
693.52,8.93473333334,18.3951,16.2351333334,16.1984666667,8.66700000001,10.0568,10.3702666667,14.504,10.7668
693.85,8.861,18.2977333333,16.2152,16.1412,8.60433333333,9.96346666666,10.2368666667,14.4094,10.7143333333
694.17,8.85266666667,18.3537,16.2182666667,16.1168666667,8.57673333333,9.97559999999,10.2089333333,14.3943333333,10.6725333333
694.49,8.79666666667,18.2933333333,16.1385333333,15.9855333333,8.51473333333,9.87313333333,10.1397333333,14.3017333333,10.5758
694.82,8.73213333333,18.2615666667,16.1517333333,15.94,8.50073333334,9.80246666667,10.0987333333,14.2966666667,10.5578666667
695.14,8.68753333333,18.2142,16.1033333333,15.9256666667,8.52746666667,9.80206666667,10.0948666667,14.2993333333,10.5348
695.46,8.76786666667,18.2504333333,16.1396666667,16.0706,8.54973333333,9.87773333334,10.1795333333,14.3395333333,10.6034666667
695.79,8.84146666667,18.3059666667,16.2132666667,16.1529333333,8.62526666666,9.92486666667,10.2121333333,14.4136666667,10.6568
696.11,8.817,18.3362,16.1753333333,16.1366,8.6266,9.9446,10.1899333333,14.3929333333,10.6410666667
696.43,8.90393333333,18.3709,16.2045333333,16.1845333333,8.66773333333,9.98066666667,10.2394,14.412,10.6891333333
696.75,8.8518,18.3863333333,16.1598666667,16.1014666667,8.60220000001,9.9224,10.1680666667,14.3434666667,10.641
697.08,8.82246666667,18.3594333333,16.1479333333,16.0560666667,8.59793333333,9.91173333333,10.1412,14.2995333334,10.6557333333
697.40,8.87953333333,18.4296333333,16.1633333333,16.1108666667,8.66746666667,9.98640000001,10.2176666667,14.3415333333,10.7041333333
