wavelength,Back_TanJohm,Belly_TanJohm,Breast_TanJohm,Crissum_TanJohm,Crown_TanJohm,DorTail_TanJohm,Patch10_TanJohm,Patch11_TanJohm,Patch12_TanJohm,Rump_TanJohm,Throat_TanJohm,WingTip_TanJohm
434.71,6.67377777778,22.7528888889,5.85188888889,17.1112222222,6.0798,10.625,17.3456666667,5.77333333333,28.4884444444,6.71188888889,4.56411111111,9.51366666666
435.07,6.68288888889,22.7758888889,5.87655555555,17.123,6.09144444445,10.6402222222,17.3455555556,5.78777777778,28.5054444444,6.74311111111,4.56822222222,9.53422222223
435.42,6.72666666667,22.8211111111,5.92333333333,17.1923333333,6.13504444444,10.6841111111,17.3934444444,5.81588888889,28.5581111111,6.77155555555,4.592,9.58288888889
435.78,6.73733333333,22.8487777778,5.93455555556,17.2095555555,6.13026666667,10.6635555556,17.4008888889,5.83233333333,28.5765555555,6.79633333333,4.59744444444,9.58333333333
436.13,6.71,22.8412222222,5.92555555555,17.2185555556,6.12044444444,10.6644444445,17.3705555555,5.80866666667,28.5664444444,6.76944444444,4.57344444444,9.55277777778
436.49,6.73688888889,22.8491111111,5.94411111111,17.2356666667,6.13942222222,10.6723333333,17.3913333333,5.84566666667,28.5694444445,6.77477777778,4.60277777778,9.58188888889
436.84,6.72666666667,22.8681111111,5.94655555556,17.2743333333,6.1254,10.6843333333,17.4203333333,5.86566666667,28.5762222222,6.775,4.57222222222,9.59666666666
437.20,6.80633333333,22.9027777778,6.01177777778,17.3411111111,6.1702,10.7817777778,17.4755555556,5.90844444444,28.629,6.83233333333,4.63966666667,9.64911111111
437.56,6.848,22.9668888889,6.05944444444,17.4325555556,6.22911111111,10.8418888889,17.5565555555,5.94711111111,28.6674444445,6.87311111111,4.67533333333,9.68133333333
437.91,6.86288888889,22.9931111111,6.07933333333,17.4887777778,6.25095555556,10.8892222222,17.59,5.96444444445,28.6822222222,6.91777777778,4.70277777778,9.73411111112
438.27,6.91355555556,23.1046666667,6.13688888889,17.5592222222,6.30397777778,10.9697777778,17.689,6.006,28.7756666667,6.95544444444,4.753,9.83411111112
438.62,6.91555555555,23.1396666667,6.12422222222,17.5695555556,6.2928,10.9784444444,17.7317777778,5.98433333333,28.776,6.98166666666,4.75488888889,9.82255555557
438.98,6.95111111111,23.1845555556,6.15411111111,17.6586666667,6.3228,11.0264444444,17.8001111111,6.026,28.8438888889,7.01422222222,4.806,9.87
439.33,6.92466666667,23.1745555556,6.13522222222,17.6407777778,6.28302222222,11.007,17.7971111111,6.007,28.84,7.00577777778,4.78844444444,9.83922222223
439.69,6.94544444444,23.1706666667,6.12955555556,17.6676666667,6.28708888889,11.0432222222,17.8297777778,6.01444444444,28.843,7.01155555555,4.79911111111,9.85666666667
440.04,6.94733333334,23.1821111111,6.15266666667,17.6993333333,6.30524444444,11.045,17.8521111111,6.02866666667,28.872,7.02944444444,4.80744444445,9.86866666667
440.40,6.917,23.1875555556,6.16266666667,17.709,6.28617777778,11.0477777778,17.8641111111,6.01844444444,28.8764444444,7.02177777778,4.81466666667,9.85722222221
440.75,6.92877777778,23.1833333333,6.14211111111,17.7061111111,6.26931111111,11.0614444444,17.8685555556,5.99222222222,28.905,7.00144444445,4.81544444444,9.84855555555
441.11,6.87144444445,23.1817777778,6.08788888889,17.6633333333,6.23131111111,11.0004444445,17.8464444444,5.938,28.888,6.94088888889,4.74633333333,9.78766666667
441.47,6.86033333333,23.1705555556,6.06944444444,17.6533333333,6.22051111111,11.0038888889,17.8176666667,5.90922222222,28.8862222222,6.932,4.72744444445,9.75855555557
441.82,6.85311111111,23.168,6.05155555555,17.6671111111,6.22162222222,11.0123333333,17.8315555555,5.90288888889,28.9031111111,6.89688888889,4.72766666666,9.74788888888
442.18,6.82833333334,23.1527777778,6.02111111111,17.6643333333,6.19153333333,10.9827777778,17.815,5.86255555555,28.8711111111,6.86533333333,4.72888888889,9.72555555557
442.53,6.81344444445,23.1436666667,6.00666666667,17.6698888889,6.18453333333,11.0045555555,17.8318888889,5.85344444444,28.9196666667,6.83833333334,4.72211111111,9.72888888889
442.89,6.77711111111,23.1101111111,5.97644444445,17.6414444444,6.16117777778,10.9853333334,17.8021111111,5.81922222222,28.872,6.79677777778,4.68722222222,9.68233333333
443.24,6.75477777778,23.1127777778,5.93344444444,17.6603333334,6.14642222222,10.9855555556,17.806,5.79344444445,28.893,6.74511111111,4.67333333333,9.68044444443
443.60,6.80844444444,23.2194444444,6.00288888889,17.7548888889,6.23213333333,11.0437777778,17.8982222222,5.85255555556,29.0286666667,6.79722222222,4.75377777778,9.74766666667
443.95,6.854,23.2547777778,5.99455555556,17.7748888889,6.2386,11.0816666667,17.9331111111,5.87133333333,29.0678888889,6.79722222222,4.79077777778,9.78822222221
444.31,6.86577777778,23.2462222222,5.96155555556,17.7746666667,6.23946666667,11.0945555556,17.9366666667,5.87733333333,29.0828888889,6.78555555556,4.77466666667,9.80922222223
444.66,6.878,23.268,5.98722222222,17.7914444444,6.26893333333,11.1086666666,17.9834444445,5.92077777778,29.1143333333,6.81611111111,4.80966666667,9.87077777779
445.02,6.91988888889,23.3143333333,5.99811111111,17.8502222222,6.29482222222,11.1504444444,18.0064444444,5.95277777778,29.156,6.83633333334,4.85888888889,9.92900000001
445.37,6.92966666667,23.3488888889,6.00533333333,17.8877777778,6.30166666667,11.1741111111,18.0548888889,5.99066666667,29.2323333333,6.85233333333,4.89655555556,9.97755555554
445.72,6.955,23.385,6.013,17.9196666667,6.30573333333,11.1801111111,18.0727777778,6.00622222222,29.2986666667,6.869,4.90622222222,9.99088888888
446.08,6.97155555556,23.3918888889,6.02488888889,17.9532222222,6.31868888889,11.2258888889,18.1184444444,6.04833333333,29.3561111111,6.89344444445,4.93788888889,10.0016666667
446.43,6.996,23.4091111111,6.03988888889,17.9833333333,6.35506666667,11.2418888889,18.1431111111,6.08955555556,29.3604444444,6.90488888889,4.97088888889,10.0236666667
446.79,6.944,23.3951111111,5.98366666667,17.97,6.31784444444,11.2118888889,18.1368888889,6.05444444445,29.3694444445,6.87288888889,4.92588888889,9.96777777779
447.14,6.98766666667,23.4505555556,6.03155555556,18.0176666667,6.37966666666,11.2486666667,18.194,6.11588888889,29.4407777778,6.91433333333,4.97711111111,10.0071111111
447.50,6.96966666667,23.4322222222,6.00055555556,17.9941111111,6.34153333333,11.2636666667,18.1734444444,6.09811111111,29.4131111111,6.88433333333,4.94022222222,9.99333333333
447.85,6.98422222222,23.4527777778,6.02633333333,18.0431111111,6.37933333334,11.2882222222,18.217,6.12644444444,29.4433333333,6.91144444444,4.96855555555,9.99433333332
448.21,6.99377777778,23.4784444444,6.02422222222,18.0785555556,6.38937777778,11.2988888889,18.2404444444,6.12411111111,29.5033333333,6.90366666667,4.98355555556,9.98366666668
448.56,6.97944444444,23.4825555556,5.99588888889,18.0876666667,6.37082222222,11.2882222222,18.2395555556,6.09588888889,29.525,6.87077777778,4.98222222222,9.93922222221
448.92,6.94811111111,23.4813333334,5.97611111111,18.1157777778,6.36017777778,11.283,18.3007777778,6.09955555556,29.5686666666,6.85855555556,4.97755555556,9.9151111111
449.27,6.94244444444,23.4796666667,5.97266666667,18.1218888889,6.36302222222,11.2952222222,18.3157777778,6.08188888889,29.5631111111,6.83988888889,4.95622222222,9.90255555554
449.62,6.96566666667,23.5128888889,5.97633333334,18.1588888889,6.3756,11.3274444444,18.3668888889,6.09188888889,29.5897777778,6.84022222222,4.98,9.93222222221
449.98,6.94455555556,23.5426666667,5.95633333333,18.1832222222,6.38466666667,11.3355555556,18.3703333333,6.068,29.594,6.82755555555,4.96588888889,9.93322222221
450.33,6.95822222222,23.568,5.96566666667,18.204,6.39355555555,11.3606666667,18.4128888889,6.07555555556,29.6138888889,6.847,4.99211111111,9.93644444444
450.69,7.01288888889,23.6405555555,6.00933333333,18.2781111111,6.44115555556,11.4166666667,18.501,6.13333333333,29.7022222222,6.87377777778,5.04866666667,10.0194444445
451.04,7.00333333333,23.6336666666,5.99077777778,18.307,6.42211111111,11.4463333333,18.518,6.12633333333,29.7221111111,6.842,5.03688888889,10.0265555556
451.40,6.97277777778,23.6354444445,5.93522222222,18.3158888889,6.40202222222,11.4078888889,18.5342222222,6.09566666667,29.7376666666,6.79422222222,5.03933333333,9.96133333335
451.75,6.94011111111,23.6687777778,5.91144444444,18.3565555556,6.38895555556,11.4283333333,18.5825555555,6.08622222222,29.8056666667,6.77188888889,5.03277777778,9.99955555557
452.10,6.92855555555,23.6728888889,5.90711111111,18.3541111111,6.40064444445,11.4312222222,18.6194444445,6.07177777778,29.8105555555,6.77188888889,5.02933333333,10.0177777778
452.46,6.94166666667,23.7187777778,5.92877777778,18.4038888889,6.43186666668,11.4737777778,18.674,6.097,29.834,6.79588888889,5.01322222222,10.0522222222
452.81,6.96755555555,23.7567777778,5.94877777778,18.4264444444,6.46177777777,11.5226666667,18.7046666666,6.13277777778,29.873,6.81477777778,5.02644444445,10.0863333333
453.17,6.97766666667,23.8151111111,5.95033333333,18.4424444444,6.46833333333,11.5311111111,18.7504444444,6.17144444444,29.9405555556,6.82566666666,5.04377777778,10.0954444444
453.52,6.95333333333,23.8153333333,5.94111111111,18.4596666667,6.46364444446,11.5283333333,18.7806666667,6.17311111111,29.976,6.79933333333,5.02788888889,10.0552222222
453.87,6.98222222222,23.8292222222,5.94677777778,18.4743333333,6.47137777778,11.5121111111,18.827,6.19544444444,30.0338888889,6.78433333333,5.00888888889,10.0674444445
454.23,6.94011111111,23.8397777778,5.89855555556,18.484,6.41797777778,11.4776666667,18.817,6.12755555556,30.0727777778,6.72033333333,4.945,10.0328888889
454.58,6.96511111111,23.8553333333,5.92122222222,18.5248888889,6.47144444444,11.5167777778,18.8618888889,6.13022222222,30.1295555556,6.73811111111,4.95788888889,10.0531111111
454.93,6.95644444444,23.8647777778,5.90988888889,18.5405555556,6.45455555556,11.5056666667,18.8938888889,6.12588888889,30.1414444444,6.75788888889,4.95611111111,10.0331111111
455.29,6.972,23.8955555556,5.93766666667,18.5704444444,6.45871111111,11.5237777778,18.9408888889,6.142,30.2042222222,6.76733333334,4.95288888889,10.0755555555
455.64,6.983,23.8907777778,5.93011111111,18.5576666667,6.44626666667,11.5188888889,18.9218888889,6.137,30.1963333333,6.765,4.93577777778,10.0603333333
456.00,7.009,23.9306666667,5.95155555555,18.63,6.45657777778,11.5567777778,18.9833333333,6.18111111111,30.2783333333,6.78666666667,4.988,10.0983333333
456.35,7.03722222222,23.9765555556,5.98033333333,18.6787777778,6.48035555557,11.5908888889,19.05,6.20666666666,30.3655555555,6.82,5.04288888889,10.1115555556
456.70,7.04733333333,24.0673333334,5.98855555555,18.7435555556,6.48946666667,11.6068888889,19.0977777778,6.20022222222,30.4833333333,6.819,5.05533333333,10.1184444444
457.06,7.08855555556,24.0947777778,6.01933333333,18.7926666667,6.51866666665,11.6382222222,19.1473333333,6.20922222222,30.5453333333,6.83266666667,5.08233333333,10.1746666667
457.41,7.09711111111,24.1654444444,6.04177777778,18.7848888889,6.55257777778,11.6653333333,19.1927777778,6.21988888889,30.6193333334,6.86911111111,5.10488888889,10.2136666666
457.76,7.08777777778,24.202,6.06033333333,18.7907777778,6.55613333332,11.681,19.2126666667,6.21,30.6695555555,6.86877777778,5.09911111111,10.1983333333
458.12,7.09166666667,24.2244444444,6.06333333333,18.8295555556,6.56835555557,11.7078888889,19.2581111111,6.24055555555,30.719,6.90466666666,5.12877777778,10.2023333333
458.47,7.08733333333,24.2471111111,6.06911111111,18.8207777778,6.52782222222,11.6862222222,19.2446666667,6.25222222222,30.7168888889,6.896,5.13677777778,10.1847777778
458.82,7.12344444445,24.3073333333,6.11455555556,18.8495555555,6.56384444444,11.7252222222,19.3055555555,6.27488888889,30.7656666667,6.91877777778,5.15944444445,10.2122222222
459.18,7.10855555556,24.3124444445,6.12155555556,18.859,6.56353333332,11.7373333333,19.2904444445,6.25,30.7951111111,6.93155555556,5.14977777778,10.1974444444
459.53,7.11577777778,24.3505555556,6.13333333333,18.8914444444,6.56973333332,11.7467777778,19.3393333333,6.26711111111,30.8584444444,6.93244444444,5.16055555556,10.1932222222
459.88,7.13933333333,24.4088888889,6.17344444444,18.9388888889,6.60437777778,11.7776666667,19.3742222222,6.27822222222,30.9331111111,6.96122222222,5.15266666666,10.1966666667
460.24,7.12477777778,24.4342222222,6.18811111111,18.9784444445,6.60315555557,11.7937777778,19.4057777778,6.27322222222,30.999,6.95311111111,5.137,10.2015555556
460.59,7.13877777778,24.3971111111,6.21388888889,18.957,6.61335555557,11.7898888889,19.4157777778,6.28988888889,30.9848888889,6.97866666667,5.15211111111,10.2114444445
460.94,7.10255555556,24.4083333334,6.20044444444,18.969,6.5891111111,11.7884444444,19.4373333333,6.26411111111,31.0093333333,6.96855555556,5.13033333333,10.152
461.29,7.10233333333,24.4161111111,6.22411111111,19.0157777778,6.5902888889,11.8162222222,19.4696666667,6.26,31.0423333333,6.98011111111,5.14166666667,10.1563333333
461.65,7.14566666667,24.4838888889,6.26755555556,19.1002222222,6.63286666668,11.8721111111,19.5368888889,6.30066666666,31.1303333333,7.02777777778,5.20088888889,10.1883333333
462.00,7.18966666667,24.5515555555,6.33422222222,19.1857777778,6.68595555557,11.939,19.597,6.33944444445,31.2368888889,7.05755555556,5.23455555556,10.2225555556
462.35,7.19266666666,24.6011111111,6.35088888889,19.2422222222,6.70059999999,11.9738888889,19.667,6.32522222222,31.3428888889,7.08688888889,5.25222222222,10.2274444444
462.71,7.19755555556,24.6647777778,6.38088888889,19.3068888889,6.72093333332,12.001,19.7031111111,6.32866666667,31.4532222222,7.11177777778,5.26888888889,10.2638888889
463.06,7.22366666667,24.736,6.43077777778,19.3876666667,6.7706,12.0383333333,19.8002222222,6.35822222222,31.5398888889,7.13344444444,5.29088888889,10.2995555555
463.41,7.213,24.7423333333,6.46422222222,19.4197777778,6.79122222221,12.0585555556,19.8434444444,6.35777777778,31.5674444444,7.16766666666,5.27588888889,10.3106666667
463.76,7.21133333333,24.7995555556,6.47833333333,19.4507777778,6.78564444444,12.0787777778,19.9141111111,6.37611111111,31.6431111111,7.19477777778,5.29011111111,10.3081111111
464.12,7.29911111111,24.8714444445,6.55033333334,19.5016666667,6.8482888889,12.1324444444,19.9724444444,6.42566666667,31.7142222222,7.27744444444,5.35311111111,10.3532222222
464.47,7.29911111111,24.9045555556,6.55555555556,19.5472222222,6.83035555554,12.1587777778,20.0187777778,6.41166666667,31.7457777778,7.29644444444,5.32355555555,10.327
464.82,7.30766666667,24.9652222222,6.60711111111,19.5848888889,6.87859999999,12.164,20.0627777778,6.43511111111,31.7995555555,7.34377777778,5.34277777778,10.3471111111
465.17,7.35388888889,25.0684444444,6.64555555555,19.6573333333,6.90040000001,12.1943333333,20.1411111111,6.47422222222,31.9077777778,7.379,5.34966666667,10.3715555555
465.53,7.36666666667,25.1218888889,6.70811111111,19.7238888889,6.92693333335,12.2411111111,20.2043333333,6.49777777778,31.9776666667,7.45122222222,5.36222222222,10.4025555555
465.88,7.38077777778,25.2065555556,6.75,19.7351111111,6.9404888889,12.2414444444,20.2824444445,6.51744444445,32.0495555556,7.50166666667,5.37466666667,10.4477777778
466.23,7.43033333334,25.2972222222,6.81544444444,19.8217777778,7.00373333334,12.3011111111,20.3811111111,6.58144444444,32.1355555555,7.556,5.38322222222,10.4851111111
466.58,7.41477777778,25.2994444445,6.82222222222,19.8456666667,6.97484444444,12.2893333333,20.3894444444,6.55766666667,32.1344444444,7.54566666667,5.33888888889,10.403
466.94,7.41966666666,25.3566666667,6.82622222222,19.8627777778,6.96388888888,12.3051111111,20.425,6.54566666667,32.173,7.58633333333,5.33311111111,10.3838888889
467.29,7.46388888889,25.4891111111,6.88388888889,19.9451111111,6.98493333334,12.3523333333,20.5046666667,6.57044444445,32.2797777778,7.662,5.373,10.3996666667
467.64,7.45233333333,25.5036666666,6.91244444444,19.9603333333,7.00242222222,12.3651111111,20.515,6.57311111111,32.294,7.65666666667,5.34777777778,10.4108888889
467.99,7.43255555555,25.5615555556,6.92122222222,20.0177777778,6.99793333335,12.3833333333,20.5451111111,6.56377777778,32.3774444445,7.64355555556,5.30333333333,10.3881111111
468.35,7.42822222222,25.6288888889,6.98255555555,20.0836666667,7.00808888889,12.4217777778,20.5955555556,6.546,32.4991111111,7.66688888889,5.31577777778,10.3906666667
468.70,7.51322222222,25.7527777778,7.06766666667,20.208,7.07215555557,12.5311111111,20.7017777778,6.598,32.6653333333,7.74622222222,5.369,10.488
469.05,7.52077777778,25.774,7.08844444444,20.253,7.08,12.5344444444,20.7241111111,6.60277777778,32.7296666666,7.76122222222,5.38088888889,10.4714444444
469.40,7.53933333333,25.8357777778,7.13477777778,20.3047777778,7.09146666668,12.5636666667,20.7877777778,6.62588888889,32.816,7.75488888889,5.38211111111,10.4967777778
469.75,7.56333333333,25.9091111111,7.17688888889,20.3767777778,7.128,12.601,20.8421111111,6.62755555556,32.8696666667,7.786,5.396,10.4808888889
470.11,7.57355555556,25.9706666667,7.22466666667,20.4324444444,7.14275555557,12.5946666667,20.8986666667,6.61788888889,32.9661111111,7.80611111111,5.40044444445,10.4654444444
470.46,7.59455555555,26.0506666667,7.25833333333,20.4862222222,7.18293333332,12.6408888889,20.9877777778,6.62611111111,33.1012222222,7.82922222222,5.43866666666,10.504
470.81,7.60033333333,26.0987777778,7.28522222222,20.5351111111,7.17733333335,12.6216666667,21.0515555555,6.64022222222,33.2202222222,7.817,5.43033333333,10.495
471.16,7.61222222222,26.1183333333,7.28833333333,20.5668888889,7.17691111112,12.6321111111,21.1055555555,6.61255555555,33.3202222222,7.794,5.44188888889,10.5072222222
471.51,7.65877777778,26.2091111111,7.327,20.6716666667,7.21542222223,12.6894444444,21.2037777778,6.61522222222,33.4458888889,7.85055555556,5.49333333333,10.5202222222
471.87,7.64044444444,26.2806666667,7.33055555556,20.696,7.21786666668,12.6856666667,21.2964444444,6.57677777778,33.4934444445,7.87866666667,5.50433333333,10.5218888889
472.22,7.719,26.3917777778,7.39166666667,20.7906666667,7.32517777779,12.7526666667,21.3965555556,6.65666666667,33.6245555556,7.939,5.56733333333,10.6013333333
472.57,7.64533333333,26.3786666666,7.34122222222,20.7544444444,7.25606666666,12.7022222222,21.3918888889,6.59811111111,33.6302222222,7.87866666667,5.50877777778,10.4995555556
472.92,7.67188888889,26.435,7.38555555556,20.7893333334,7.29755555557,12.7346666667,21.4447777778,6.61477777778,33.6712222222,7.92966666667,5.50766666667,10.5068888889
