wavelength,Back_RhoCruf,Belly_RhoCruf,Breast_RhoCruf,Crissum_RhoCruf,Crown_RhoCruf,DorTail_RhoCruf,Rump_RhoCruf,Throat_RhoCruf,WingTip_RhoCruf
632.59,14.2543333333,49.4292222222,42.3445555555,52.6503333333,12.8978888889,13.8344444444,15.8025555556,39.9282222222,12.7996666667
632.92,14.2666666666,49.4857777778,42.4053333333,52.6522222222,12.9443333334,13.8813333333,15.8255555556,39.961,12.8386666667
633.26,14.2884444444,49.5817777778,42.449,52.7478888889,12.9646666667,13.8955555556,15.827,40.0022222222,12.8602222222
633.59,14.2853333333,49.6185555555,42.5354444445,52.8735555556,12.9361111111,13.8856666667,15.7917777778,40.0628888889,12.8381111111
633.92,14.2651111111,49.5994444444,42.5146666667,52.8534444445,12.9647777778,13.918,15.825,40.0077777778,12.877
634.25,14.2564444444,49.5675555555,42.477,52.8925555556,12.9838888889,13.9095555556,15.7798888889,39.9817777778,12.8416666667
634.58,14.3058888889,49.666,42.5822222222,52.9943333333,12.9775555556,13.9248888889,15.8216666667,40.0768888889,12.8911111111
634.91,14.3013333333,49.7205555555,42.6836666667,53.056,12.9856666667,13.9336666666,15.8354444445,40.1275555555,12.9095555555
635.25,14.286,49.7135555556,42.7194444444,53.071,13.0002222222,13.9423333333,15.8348888889,40.1728888889,12.9853333333
635.58,14.3361111111,49.7712222222,42.7958888889,53.1302222222,13.0595555556,14.0275555556,15.9131111111,40.2231111111,13.0638888889
635.91,14.3892222222,49.7591111111,42.8714444444,53.2206666667,13.1523333333,14.0873333333,16.0048888889,40.2701111111,13.1254444444
636.24,14.4146666667,49.7827777778,42.9243333333,53.1962222222,13.111,14.0688888889,16.0408888889,40.2914444444,13.1564444444
636.57,14.5288888889,49.8663333333,43.0024444445,53.2677777778,13.171,14.0986666667,16.1511111111,40.3678888889,13.2388888889
636.90,14.489,49.8042222222,43.0025555555,53.2048888889,13.1543333333,14.0523333333,16.122,40.3066666667,13.2043333333
637.23,14.4976666667,49.7914444445,42.9683333333,53.1351111111,13.1531111111,14.1185555556,16.1108888889,40.246,13.2363333333
637.56,14.4915555555,49.8153333333,42.949,53.205,13.1185555556,14.0926666666,16.0801111111,40.3067777778,13.1932222222
637.90,14.4343333333,49.866,43.0471111111,53.2442222222,13.1031111111,14.0658888889,16.0784444444,40.3555555555,13.1867777778
638.23,14.4397777778,49.8397777778,43.0768888889,53.2493333333,13.1417777778,14.0826666667,16.0895555556,40.3566666667,13.2335555555
638.56,14.461,49.8047777778,43.0425555555,53.2548888889,13.154,14.1144444444,16.1117777778,40.3291111111,13.2735555556
638.89,14.4854444445,49.749,42.9702222222,53.2115555556,13.124,14.0987777778,16.1474444444,40.2607777778,13.2213333333
639.22,14.5133333333,49.8064444445,43.0015555556,53.2824444444,13.1145555556,14.094,16.1975555556,40.3188888889,13.1957777778
639.55,14.5074444445,49.8631111111,43.0331111111,53.3087777778,13.0916666667,14.1201111111,16.1923333333,40.3296666667,13.1851111111
639.88,14.516,49.827,43.0217777778,53.305,13.1498888889,14.1087777778,16.2286666667,40.2705555555,13.1592222222
640.21,14.4875555555,49.8586666667,43.0158888889,53.3166666667,13.198,14.1326666667,16.221,40.2647777778,13.1617777778
640.54,14.5521111111,50.0013333333,43.1435555556,53.464,13.2635555556,14.2715555556,16.3047777778,40.4518888889,13.2461111111
640.87,14.5532222222,50.0377777778,43.1852222222,53.4896666667,13.2718888889,14.2105555556,16.3432222222,40.4435555555,13.2298888889
641.20,14.5977777778,50.0816666667,43.2824444444,53.4954444445,13.293,14.2453333333,16.3257777778,40.4653333333,13.2626666667
641.53,14.735,50.0755555555,43.3283333333,53.535,13.3202222222,14.2764444445,16.3693333333,40.4294444444,13.3408888889
641.87,14.668,50.0085555556,43.2183333333,53.4735555556,13.2417777778,14.2661111111,16.278,40.3281111111,13.2075555555
642.20,14.6633333333,50.0222222222,43.2013333334,53.4364444444,13.2411111111,14.2062222222,16.2453333333,40.3561111111,13.1674444444
642.53,14.6912222222,50.1504444444,43.3331111111,53.5316666667,13.2561111111,14.2135555556,16.2604444444,40.4177777778,13.1534444444
642.86,14.7224444444,50.1208888889,43.3637777778,53.4804444444,13.2748888889,14.2197777778,16.2348888889,40.4667777778,13.1622222222
643.19,14.722,50.1015555556,43.2915555556,53.4212222222,13.2501111111,14.2203333333,16.2553333333,40.4384444444,13.1704444444
643.52,14.6953333333,50.1216666667,43.3093333333,53.4653333333,13.2001111111,14.2608888889,16.2315555556,40.4515555556,13.1807777778
643.85,14.5554444444,49.9957777778,43.2231111111,53.3428888889,13.0153333333,14.1305555556,16.0611111111,40.3292222222,13.0352222222
644.18,14.5623333334,49.8637777778,43.1398888889,53.2784444444,12.9645555555,14.0875555555,16.0237777778,40.2478888889,13.05
644.51,14.507,49.8287777778,43.177,53.3632222222,12.9222222222,14.0775555556,15.9894444445,40.3193333333,13.027
644.84,14.5905555556,49.774,43.179,53.3121111111,13.0374444445,14.1654444444,16.0805555555,40.3376666667,13.1065555555
645.17,14.5815555556,49.7724444445,43.0833333334,53.2458888889,13.0733333333,14.1975555555,16.09,40.3735555556,13.1271111111
645.50,14.7002222222,49.8834444445,43.1268888889,53.2508888889,13.1601111111,14.2662222222,16.2056666667,40.4475555556,13.2627777778
645.83,14.7555555556,49.9811111111,43.249,53.3627777778,13.2262222222,14.368,16.2801111111,40.5115555556,13.3198888889
646.16,14.821,50.0137777778,43.2425555556,53.4626666667,13.3081111111,14.4417777778,16.3447777778,40.5661111111,13.3995555556
646.49,14.8745555556,50.088,43.2725555555,53.5543333333,13.4152222222,14.5358888889,16.4473333333,40.5685555555,13.4735555556
646.82,14.97,50.1976666667,43.4305555556,53.6713333333,13.5342222222,14.62,16.4926666667,40.6717777778,13.5777777778
647.15,14.9731111111,50.1924444445,43.4556666667,53.6733333333,13.5974444444,14.6252222222,16.5195555556,40.6913333333,13.6164444445
647.48,15.1235555555,50.2321111111,43.5852222222,53.8285555555,13.7058888889,14.7038888889,16.6482222222,40.7627777778,13.6991111111
647.81,15.0632222222,50.2837777778,43.6258888889,53.8123333333,13.6921111111,14.649,16.5837777778,40.6961111111,13.6208888889
648.14,15.1945555556,50.3922222222,43.7346666667,53.8302222222,13.814,14.7933333333,16.6624444445,40.7271111111,13.7456666667
648.47,15.1864444444,50.4912222222,43.7828888889,53.8972222222,13.7935555556,14.7975555556,16.6913333333,40.7437777778,13.7043333333
648.80,15.1862222222,50.4011111111,43.7761111111,53.861,13.7914444444,14.8273333333,16.7445555556,40.6501111111,13.7002222222
649.13,15.1648888889,50.3337777778,43.8182222222,53.9138888889,13.7736666667,14.8116666667,16.687,40.6036666667,13.6304444444
649.46,15.1375555556,50.2836666667,43.7823333334,53.8731111111,13.7657777778,14.8375555555,16.6788888889,40.5647777778,13.6331111111
649.79,15.1455555556,50.2624444444,43.8277777778,53.8102222222,13.766,14.8384444445,16.6822222222,40.5843333333,13.6744444444
650.11,15.107,50.1765555555,43.8246666667,53.7365555555,13.7036666667,14.8358888889,16.6931111111,40.5815555556,13.6701111111
650.44,15.0934444444,50.1335555555,43.8533333333,53.6971111111,13.634,14.7676666667,16.6967777778,40.5766666667,13.6218888889
650.77,15.1576666667,50.1467777778,43.8722222222,53.7278888889,13.6946666667,14.8398888889,16.7325555555,40.5558888889,13.6354444444
651.10,15.1806666667,50.2217777778,43.8808888889,53.7381111111,13.7445555556,14.9215555556,16.7984444444,40.6255555556,13.7473333333
651.43,15.293,50.2405555556,43.8622222222,53.7616666667,13.8068888889,14.9898888889,16.9231111111,40.6897777778,13.8626666667
651.76,15.2135555555,50.1664444444,43.6755555556,53.7083333333,13.7316666667,14.9003333333,16.8936666667,40.6255555556,13.8053333333
652.09,15.213,50.1314444444,43.6537777778,53.6845555556,13.7102222222,14.8997777778,16.884,40.6293333333,13.8728888889
652.42,15.3026666667,50.3598888889,43.8936666667,53.8958888889,13.8616666667,14.9923333333,17.0076666667,40.849,13.9834444444
652.75,15.2804444444,50.4042222222,43.8717777778,53.8745555555,13.9118888889,15.0184444445,17.0631111111,40.8951111111,14.0202222222
653.08,15.3487777778,50.4491111111,43.8483333333,53.8737777778,13.913,15.0065555555,17.0956666667,40.8942222222,14.0567777778
653.41,15.2633333333,50.3915555555,43.7906666667,53.8136666667,13.8396666666,14.9634444444,17.0215555556,40.831,13.9507777778
653.74,15.2398888889,50.4186666667,43.8507777778,53.8422222222,13.8462222222,14.9338888889,16.9474444445,40.7547777778,13.9511111111
654.06,15.185,50.4103333334,43.826,53.8193333333,13.8811111111,14.976,16.9498888889,40.7344444444,13.9312222222
654.39,15.0943333333,50.3295555555,43.7273333333,53.6763333333,13.7637777778,14.8703333333,16.8742222222,40.6761111111,13.8403333334
654.72,15.179,50.3543333333,43.7266666666,53.6505555556,13.8397777778,14.9142222222,16.9171111111,40.6933333333,13.8735555555
655.05,15.1492222222,50.3487777778,43.7718888889,53.6471111111,13.8842222222,14.9744444444,16.881,40.7075555555,13.8518888889
655.38,15.2643333333,50.3175555556,43.8334444444,53.6173333333,14.0018888889,15.0488888889,16.9702222222,40.7391111111,13.9038888889
655.71,15.4077777778,50.4064444445,43.9996666667,53.7226666667,14.1515555556,15.1884444444,17.114,40.782,14.0106666667
656.04,15.3558888889,50.25,43.8014444444,53.5935555556,14.0316666667,15.1231111111,16.9984444445,40.6484444445,13.9584444445
656.37,15.4827777778,50.3343333333,43.9562222222,53.6907777778,14.0693333333,15.2098888889,17.0847777778,40.7678888889,14.0372222222
656.69,15.4493333333,50.4468888889,44.1058888889,53.8455555555,14.0732222222,15.2376666667,17.1115555555,40.8548888889,14.0255555555
657.02,15.455,50.5057777778,44.1574444444,53.9462222222,14.0551111111,15.2594444445,17.1211111111,40.8818888889,14.0077777778
657.35,15.4316666667,50.4834444445,44.1086666666,53.9633333333,14.0287777778,15.2326666667,17.1556666667,40.886,13.9473333333
657.68,15.4486666666,50.3938888889,44.0368888889,53.8391111111,14.0132222222,15.216,17.1257777778,40.8288888889,13.9748888889
658.01,15.5888888889,50.5687777778,44.1856666667,54.0118888889,14.0938888889,15.3432222222,17.2312222222,40.9594444444,14.1523333333
658.34,15.5431111111,50.4683333333,44.1495555555,53.9987777778,14.0325555555,15.3177777778,17.1677777778,40.9121111111,14.1037777778
658.66,15.5616666666,50.4801111111,44.1856666667,54.0181111111,13.9986666667,15.2837777778,17.1682222222,40.9014444445,14.0985555555
658.99,15.5527777778,50.5293333333,44.2211111111,54.0331111111,13.9905555556,15.3124444444,17.1342222222,40.8877777778,14.0956666667
659.32,15.4204444445,50.3973333334,44.08,53.9153333333,13.8741111111,15.1976666667,16.9822222222,40.8025555556,13.95
659.65,15.414,50.4648888889,44.118,53.952,13.8657777778,15.1784444445,16.9578888889,40.8126666667,13.8866666667
659.98,15.4072222222,50.5124444444,44.1511111111,53.9946666666,13.8897777778,15.172,16.9542222222,40.7923333333,13.8873333333
660.31,15.4713333333,50.4834444444,44.1351111111,53.966,13.9677777778,15.2147777778,17.0095555555,40.8212222222,13.9908888889
660.63,15.5673333333,50.4925555556,44.1885555555,53.9364444444,14.071,15.2765555556,17.0783333333,40.8285555555,14.0863333333
660.96,15.6825555556,50.6204444445,44.2882222222,53.9818888889,14.1486666667,15.3511111111,17.1187777778,40.9078888889,14.1815555555
661.29,15.7924444444,50.7985555556,44.3927777778,54.1928888889,14.2265555556,15.4843333333,17.181,40.9853333333,14.2318888889
661.62,15.7633333333,50.6974444444,44.3968888889,54.1828888889,14.2394444445,15.4292222222,17.1664444444,40.9856666667,14.1523333334
661.94,15.8174444444,50.8165555556,44.5406666667,54.2507777778,14.224,15.493,17.2172222222,41.0692222222,14.2108888889
662.27,15.7545555556,50.8374444444,44.4985555556,54.181,14.2302222222,15.4653333333,17.2212222222,41.0252222222,14.173
662.60,15.7156666667,50.9537777778,44.5428888889,54.3144444444,14.2252222222,15.433,17.2295555556,41.0746666667,14.1473333333
662.93,15.742,51.1174444444,44.6433333333,54.514,14.2792222222,15.4616666667,17.3435555556,41.209,14.2088888889
663.26,15.7847777778,51.2063333333,44.7742222222,54.6728888889,14.3041111111,15.5386666667,17.4034444444,41.3724444444,14.3064444444
663.58,15.797,51.2007777778,44.7775555555,54.6916666667,14.338,15.5406666667,17.448,41.4674444444,14.3211111111
663.91,15.7358888889,51.2244444444,44.8603333333,54.7247777778,14.2715555556,15.5202222222,17.3927777778,41.4746666667,14.1978888889
664.24,15.6486666666,51.2584444444,44.8087777778,54.7831111111,14.2773333333,15.5474444444,17.417,41.4898888889,14.183
664.57,15.6205555556,51.3486666666,44.9073333333,54.9037777778,14.2867777778,15.5926666667,17.4271111111,41.5957777778,14.1712222222
664.89,15.5396666667,51.1875555556,44.7246666667,54.7964444444,14.1961111111,15.4678888889,17.343,41.4963333334,14.1007777778
665.22,15.5707777778,51.3622222222,44.7842222222,54.8852222222,14.2477777778,15.5391111111,17.4602222222,41.5572222222,14.1813333333
665.55,15.6056666667,51.3543333334,44.7308888889,54.828,14.3548888889,15.5364444444,17.5217777778,41.4971111111,14.1816666667
665.87,15.5946666666,51.2918888889,44.6542222222,54.8415555556,14.3022222222,15.5573333334,17.5107777778,41.566,14.1857777778
666.20,15.6073333334,51.2506666667,44.6731111111,54.8788888889,14.2685555556,15.6006666667,17.5367777778,41.6478888889,14.2233333333
666.53,15.5433333333,51.0837777778,44.582,54.708,14.1532222222,15.5117777778,17.4447777778,41.443,14.1047777778
666.86,15.5991111111,51.0946666667,44.551,54.6375555556,14.191,15.4981111111,17.5001111111,41.3307777778,14.0925555555
667.18,15.5485555555,51.0944444445,44.5092222222,54.6545555556,14.1422222222,15.444,17.4332222222,41.2182222222,14.0331111111
667.51,15.6133333333,51.0665555556,44.4578888889,54.6327777778,14.1903333333,15.4583333333,17.4585555556,41.1547777778,14.0816666667
667.84,15.7475555555,51.1528888889,44.5457777778,54.7168888889,14.2333333333,15.5127777778,17.5406666667,41.2716666667,14.1836666667
668.16,15.7578888889,51.0377777778,44.4355555556,54.5816666667,14.238,15.469,17.5315555555,41.1596666667,14.1474444444
668.49,15.8383333334,51.13,44.5984444445,54.5993333333,14.2542222222,15.5531111111,17.6142222222,41.2643333333,14.1786666667
668.82,15.858,51.1376666667,44.6492222222,54.6706666667,14.2788888889,15.6403333333,17.5905555555,41.3046666667,14.1984444445
669.14,15.8483333333,51.2292222222,44.6705555556,54.7953333333,14.2708888889,15.6264444444,17.5876666667,41.3952222222,14.1408888889
669.47,15.902,51.3375555556,44.8448888889,54.8937777778,14.2997777778,15.6526666667,17.652,41.4291111111,14.1494444444
669.80,15.8837777778,51.2573333333,44.7998888889,54.7411111111,14.2958888889,15.6383333333,17.6234444444,41.319,14.1242222222
670.13,15.949,51.3966666667,44.8901111111,54.8266666666,14.4363333333,15.739,17.6916666667,41.4023333333,14.2295555555
670.45,15.9267777778,51.402,44.9247777778,54.7833333333,14.4064444444,15.7136666667,17.643,41.4501111111,14.2237777778
670.78,15.9157777778,51.3072222222,44.8864444444,54.6392222222,14.3634444444,15.7408888889,17.6743333333,41.4523333333,14.2771111111
671.10,15.8824444444,51.2676666667,44.8602222222,54.6108888889,14.3616666666,15.7754444444,17.6801111111,41.4536666667,14.3063333333
671.43,15.8502222222,51.2313333333,44.8615555556,54.4845555556,14.3323333333,15.7603333333,17.6197777778,41.3701111111,14.3005555556
671.76,15.8024444444,51.1565555556,44.8112222222,54.4111111111,14.305,15.7841111111,17.626,41.3104444445,14.3382222222
672.08,15.6784444445,51.1133333333,44.807,54.492,14.2464444444,15.7096666667,17.5217777778,41.3208888889,14.3101111111
672.41,15.7007777778,51.0197777778,44.7297777778,54.3886666667,14.2182222222,15.6935555556,17.5056666667,41.2068888889,14.2997777778
672.74,15.5817777778,50.9664444444,44.7247777778,54.3512222222,14.1098888889,15.6897777778,17.4502222222,41.1758888889,14.2716666667
673.06,15.7187777778,51.0488888889,44.8138888889,54.486,14.2516666667,15.8461111111,17.5837777778,41.2792222222,14.4478888889
673.39,15.7715555556,51.0828888889,44.8627777778,54.5193333333,14.3098888889,15.8921111111,17.6716666667,41.3473333333,14.5628888889
673.72,15.8585555555,51.1443333333,44.9961111111,54.683,14.3464444444,15.9824444444,17.7681111111,41.4637777778,14.6616666667
674.04,15.9565555556,51.1921111111,45.0113333333,54.7523333333,14.3906666667,16.052,17.8791111111,41.499,14.7141111111
674.37,16.0807777778,51.3414444445,45.187,54.9916666667,14.5634444444,16.1993333333,18.0132222222,41.6543333333,14.802
674.69,16.1921111111,51.508,45.391,55.0943333334,14.6374444444,16.2982222222,18.148,41.807,14.8578888889
675.02,16.2197777778,51.4663333333,45.3903333333,55.1114444445,14.6782222222,16.3543333333,18.228,41.8751111111,14.9222222222
675.35,16.2953333333,51.5581111111,45.5322222222,55.2258888889,14.6922222222,16.3992222222,18.256,42.0297777778,14.9636666667
675.67,16.4382222222,51.606,45.5528888889,55.1972222222,14.8548888889,16.5848888889,18.4748888889,42.0446666667,15.099
676.00,16.5145555556,51.7942222222,45.7403333333,55.4017777778,14.9098888889,16.612,18.6218888889,42.1602222222,15.1585555556
676.32,16.5196666667,51.6688888889,45.6923333333,55.3228888889,14.9453333333,16.588,18.611,42.1158888889,15.1302222222
676.65,16.4525555556,51.5885555556,45.5728888889,55.2681111111,14.8828888889,16.5236666667,18.5271111111,42.0623333334,15.0546666667
676.97,16.5817777778,51.7401111111,45.7171111111,55.4842222222,14.9603333333,16.6496666667,18.5801111111,42.1604444445,15.0821111111
677.30,16.5742222222,51.663,45.6496666667,55.3544444445,14.9816666666,16.6304444444,18.5982222222,42.1017777778,15.0805555556
677.63,16.4777777778,51.5988888889,45.6322222222,55.3344444444,14.9212222222,16.6447777778,18.5486666667,42.0274444444,15.0733333333
677.95,16.4017777778,51.5018888889,45.5304444444,55.1857777778,14.8445555555,16.5694444445,18.4025555555,41.9105555556,15.0488888889
678.28,16.3288888889,51.4378888889,45.483,55.2377777778,14.7498888889,16.4758888889,18.3122222222,41.882,14.9652222222
678.60,16.2596666667,51.3408888889,45.429,55.1595555556,14.6513333333,16.3781111111,18.2085555556,41.8125555556,14.8378888889
