wavelength,Back_PooHisf,Belly_PooHisf,Breast_PooHisf,Crissum_PooHisf,Crown_PooHisf,DorTail_PooHisf,Patch10_PooHisf,Patch11_PooHisf,Patch12_PooHisf,Rump_PooHisf,Throat_PooHisf,WingTip_PooHisf
411.13,6.26911111111,36.1097777778,12.5462222222,20.77,6.25733333333,6.72266666667,24.688,8.88655555554,16.6114444444,9.60477777778,34.0416666667,8.65155555557
411.49,6.28522222222,36.1287777778,12.569,20.7781111111,6.24966666667,6.71577777778,24.6936666667,8.85433333333,16.6162222222,9.58755555553,34.0662222222,8.6398888889
411.85,6.30555555555,36.187,12.5757777778,20.7862222222,6.25511111111,6.72522222222,24.7261111111,8.86766666667,16.6475555556,9.59922222222,34.0995555556,8.63166666669
412.21,6.29611111111,36.2371111111,12.5811111111,20.8097777778,6.25044444444,6.73555555556,24.7354444444,8.868,16.6435555556,9.60744444444,34.132,8.63388888888
412.57,6.28911111111,36.2818888889,12.6092222222,20.8357777778,6.26044444445,6.745,24.7715555555,8.88777777777,16.6613333334,9.6188888889,34.1584444444,8.63266666664
412.92,6.299,36.4177777778,12.6588888889,20.9015555556,6.279,6.75144444444,24.8722222222,8.89055555556,16.69,9.64577777778,34.2608888889,8.63133333332
413.28,6.30544444444,36.4192222222,12.6578888889,20.898,6.26377777778,6.71911111111,24.8735555556,8.88833333332,16.6767777778,9.61733333331,34.2973333333,8.63733333332
413.64,6.33933333333,36.4632222222,12.6493333333,20.8982222222,6.27233333333,6.73144444444,24.9173333333,8.89044444444,16.6962222222,9.64755555556,34.3271111111,8.63511111109
414.00,6.34866666667,36.5033333333,12.6745555556,20.9222222222,6.27644444444,6.72555555555,24.9566666667,8.89033333334,16.7083333333,9.65588888889,34.3493333333,8.64266666667
414.36,6.35722222222,36.4915555555,12.6881111111,20.9161111111,6.31177777778,6.75144444444,24.9361111111,8.90844444444,16.7077777778,9.66988888889,34.3146666667,8.65166666668
414.72,6.355,36.4883333333,12.7032222222,20.9203333333,6.30277777778,6.75,24.9387777778,8.89988888889,16.6906666667,9.6728888889,34.3207777778,8.64077777778
415.07,6.33922222222,36.5173333333,12.7051111111,20.9262222222,6.29155555555,6.73633333333,24.9306666666,8.88344444447,16.6996666667,9.68755555553,34.3312222222,8.64244444443
415.43,6.30766666667,36.5095555556,12.6971111111,20.9281111111,6.28233333333,6.73111111111,24.9447777778,8.88344444444,16.699,9.68666666666,34.3266666666,8.62588888887
415.79,6.29444444445,36.4811111111,12.7014444444,20.9212222222,6.26288888889,6.714,24.9271111111,8.8761111111,16.6595555556,9.68155555557,34.3001111111,8.61422222222
416.15,6.28277777778,36.4651111111,12.6705555556,20.9103333333,6.22922222222,6.68355555556,24.911,8.85122222222,16.6393333333,9.65955555557,34.289,8.60833333332
416.51,6.31277777778,36.4835555556,12.6836666667,20.9252222222,6.23422222222,6.693,24.9066666667,8.86566666667,16.6691111111,9.67966666666,34.338,8.63977777777
416.86,6.342,36.4712222222,12.6937777778,20.9422222222,6.24477777778,6.70666666667,24.9138888889,8.88366666669,16.6947777778,9.70399999999,34.3521111111,8.66855555557
417.22,6.33822222222,36.4655555556,12.6953333333,20.9561111111,6.239,6.71266666667,24.899,8.87288888887,16.6973333333,9.68811111111,34.3395555555,8.64611111111
417.58,6.33566666667,36.4424444445,12.6931111111,20.965,6.21877777778,6.70955555556,24.8782222222,8.8507777778,16.6895555556,9.67055555556,34.3305555556,8.63922222223
417.94,6.32744444444,36.4384444444,12.6687777778,20.9602222222,6.20811111111,6.67644444444,24.8526666667,8.83144444446,16.7057777778,9.64611111111,34.3374444444,8.62644444443
418.29,6.32444444444,36.4147777778,12.6605555556,20.9671111111,6.185,6.65211111111,24.8302222222,8.81133333334,16.6986666667,9.626,34.3301111111,8.61166666668
418.65,6.327,36.3617777778,12.6452222222,20.9518888889,6.16755555555,6.62288888889,24.7977777778,8.80822222222,16.6724444444,9.60455555554,34.3206666667,8.59866666666
419.01,6.32477777778,36.3576666666,12.6506666667,20.953,6.15888888889,6.61255555556,24.7858888889,8.80455555557,16.6778888889,9.60288888889,34.3545555556,8.582
419.37,6.35311111111,36.3418888889,12.6562222222,20.957,6.15911111111,6.62022222222,24.7832222222,8.81611111111,16.6896666667,9.61344444443,34.3444444444,8.60722222221
419.73,6.36988888889,36.3485555556,12.6625555556,20.987,6.15611111111,6.62988888889,24.7765555556,8.82166666666,16.7113333334,9.609,34.3601111111,8.60744444447
420.08,6.36644444444,36.3457777778,12.6692222222,21.0021111111,6.16022222222,6.62822222222,24.7831111111,8.823,16.7331111111,9.61533333333,34.3747777778,8.59099999998
420.44,6.35611111111,36.2884444444,12.6505555555,20.9928888889,6.15555555556,6.62011111111,24.7335555556,8.79499999999,16.7028888889,9.58533333334,34.3235555556,8.56399999998
420.80,6.34644444445,36.2714444445,12.6416666667,20.9822222222,6.15144444444,6.612,24.6991111111,8.78922222221,16.6976666667,9.57300000001,34.2895555555,8.55722222221
421.16,6.36077777778,36.2803333333,12.6675555556,21.0002222222,6.16788888889,6.63077777778,24.7071111111,8.80800000001,16.7143333333,9.60577777776,34.3084444444,8.5828888889
421.51,6.36711111111,36.294,12.6813333334,21.0114444444,6.18377777778,6.628,24.7056666667,8.82955555557,16.7223333333,9.61255555553,34.333,8.57811111111
421.87,6.38388888889,36.2887777778,12.7023333333,21.0301111111,6.19533333333,6.65122222222,24.7115555556,8.8441111111,16.7256666667,9.63855555557,34.3477777778,8.58911111109
422.23,6.41255555556,36.3331111111,12.7376666667,21.0776666667,6.22288888889,6.68288888889,24.7484444444,8.86266666666,16.7623333333,9.67266666669,34.4011111111,8.61011111111
422.58,6.42911111111,36.3992222222,12.7665555556,21.1302222222,6.25277777778,6.70733333333,24.7844444445,8.87155555557,16.8105555556,9.69511111109,34.4401111111,8.6271111111
422.94,6.43255555556,36.4082222222,12.7788888889,21.1641111111,6.25766666667,6.71733333333,24.8006666667,8.88544444443,16.836,9.7,34.4495555556,8.63133333333
423.30,6.44555555556,36.4404444444,12.7953333333,21.1937777778,6.27244444444,6.72166666667,24.7915555556,8.88544444445,16.8542222222,9.70622222223,34.4783333333,8.62544444444
423.66,6.45711111111,36.4426666667,12.8073333333,21.2031111111,6.29233333334,6.726,24.8018888889,8.89266666667,16.8653333333,9.73277777776,34.4988888889,8.63455555554
424.01,6.48544444444,36.4735555556,12.841,21.2203333333,6.31022222222,6.74377777778,24.8111111111,8.91377777778,16.8818888889,9.76588888889,34.5101111111,8.65677777779
424.37,6.503,36.5364444444,12.8653333333,21.2642222222,6.32555555555,6.757,24.8786666667,8.94333333331,16.9284444445,9.797,34.5565555556,8.68433333336
424.73,6.513,36.5487777778,12.878,21.2651111111,6.32588888889,6.75466666667,24.8777777778,8.94322222224,16.9283333333,9.80111111113,34.5654444444,8.67944444444
425.08,6.52511111111,36.5844444444,12.8845555556,21.2896666666,6.33755555556,6.75577777778,24.8997777778,8.95466666664,16.9556666667,9.81366666664,34.6017777778,8.6772222222
425.44,6.53488888889,36.598,12.8931111111,21.3153333333,6.34333333333,6.762,24.9101111111,8.95377777778,16.9653333334,9.82833333332,34.6071111111,8.68455555554
425.80,6.542,36.6432222222,12.9044444444,21.3295555555,6.34833333333,6.76277777778,24.9253333333,8.95477777779,16.9814444445,9.84033333334,34.6338888889,8.69499999998
426.16,6.54566666667,36.668,12.9074444444,21.3414444445,6.34833333333,6.74855555555,24.9378888889,8.9572222222,16.9762222222,9.842,34.6382222222,8.69866666667
426.51,6.56011111111,36.6916666667,12.9263333334,21.3618888889,6.35988888889,6.76133333333,24.9635555556,8.97477777778,16.9918888889,9.86455555553,34.6528888889,8.71344444444
426.87,6.59455555556,36.7312222222,12.9473333333,21.3775555556,6.39011111111,6.76922222222,24.9875555555,8.99044444444,16.9962222222,9.88666666667,34.6713333333,8.74255555556
427.23,6.60388888889,36.7651111111,12.9701111111,21.4127777778,6.40288888889,6.77533333333,25.0306666667,9.01888888889,17.0026666667,9.89933333334,34.701,8.75822222222
427.58,6.60044444445,36.8264444444,12.9787777778,21.4453333333,6.40144444445,6.77111111111,25.0846666667,9.02844444444,17.0287777778,9.89055555556,34.745,8.75877777779
427.94,6.60266666667,36.8538888889,12.9781111111,21.4593333333,6.39711111111,6.77377777778,25.1231111111,9.02977777777,17.0278888889,9.87111111111,34.7854444444,8.74977777779
428.30,6.61,36.8878888889,12.9913333334,21.4725555556,6.40233333333,6.77011111111,25.1351111111,9.03455555557,17.0267777778,9.88611111109,34.8314444445,8.74466666667
428.65,6.63744444444,36.9673333333,13.0295555555,21.5528888889,6.42133333333,6.80722222222,25.2006666666,9.06366666668,17.0735555555,9.91555555553,34.9266666667,8.77211111113
429.01,6.65055555555,37.0141111111,13.0485555556,21.5872222222,6.42677777778,6.80866666667,25.2475555556,9.06466666664,17.0734444445,9.92677777778,34.965,8.78344444446
429.37,6.65666666667,37.0901111111,13.0888888889,21.6188888889,6.44222222222,6.82633333333,25.3133333333,9.08822222222,17.094,9.94400000002,35.0233333333,8.79433333331
429.72,6.66711111111,37.1401111111,13.1141111111,21.6605555555,6.45244444444,6.82811111111,25.3644444444,9.11700000001,17.1025555556,9.95366666666,35.0744444444,8.78688888889
430.08,6.65955555555,37.1997777778,13.1435555556,21.6895555556,6.46911111111,6.83877777778,25.4092222222,9.13377777776,17.1104444444,9.96644444443,35.1348888889,8.79677777778
430.44,6.65855555556,37.2293333333,13.1461111111,21.6967777778,6.479,6.83566666667,25.4268888889,9.14577777779,17.1065555556,9.97944444444,35.1368888889,8.79166666668
430.79,6.65277777778,37.2393333333,13.1557777778,21.6887777778,6.47633333333,6.84577777778,25.4432222222,9.14455555558,17.1043333333,9.98933333334,35.1376666667,8.77566666667
431.15,6.66522222222,37.284,13.1835555556,21.686,6.498,6.85644444445,25.4723333333,9.15477777778,17.115,10.0084444444,35.169,8.77766666667
431.50,6.70677777778,37.3624444445,13.2354444444,21.7196666667,6.53888888889,6.88211111111,25.5035555556,9.18422222221,17.1337777778,10.0494444445,35.2185555556,8.80922222222
431.86,6.73077777778,37.4522222222,13.2668888889,21.7683333333,6.57566666667,6.87966666666,25.5532222222,9.20844444446,17.1671111111,10.0848888889,35.2946666667,8.83277777777
432.22,6.73144444444,37.5146666667,13.2961111111,21.7936666667,6.57988888889,6.88155555556,25.5977777778,9.21199999999,17.1597777778,10.0878888889,35.3363333333,8.83766666669
432.57,6.72988888889,37.555,13.3138888889,21.8095555555,6.602,6.868,25.6373333333,9.225,17.1543333333,10.1018888889,35.3692222222,8.83355555553
432.93,6.72511111111,37.5671111111,13.3032222222,21.8171111111,6.60077777778,6.85233333334,25.6338888889,9.2227777778,17.1301111111,10.0902222222,35.3737777778,8.80933333332
433.29,6.75644444444,37.6052222222,13.33,21.8447777778,6.61522222222,6.86,25.6647777778,9.24988888889,17.1544444445,10.1114444444,35.4052222222,8.83444444443
433.64,6.77933333333,37.6154444444,13.352,21.845,6.65011111111,6.87811111111,25.6813333333,9.26888888889,17.162,10.1384444444,35.4136666667,8.85555555556
434.00,6.80844444444,37.6627777778,13.3711111111,21.8554444444,6.66755555555,6.88888888889,25.7195555555,9.29277777778,17.1858888889,10.1541111111,35.4307777778,8.86322222222
434.35,6.82388888889,37.7173333333,13.394,21.8591111111,6.66266666667,6.88055555555,25.776,9.30666666668,17.197,10.1622222222,35.4981111111,8.85611111112
434.71,6.818,37.7587777778,13.3898888889,21.877,6.65933333333,6.862,25.8025555556,9.30400000001,17.1801111111,10.1614444444,35.531,8.84777777779
435.07,6.80366666666,37.8012222222,13.3853333333,21.9098888889,6.64355555555,6.85088888889,25.8433333333,9.30166666667,17.1875555555,10.1523333333,35.5654444444,8.83955555553
435.42,6.77811111111,37.8321111111,13.3812222222,21.9044444445,6.627,6.82766666667,25.8661111111,9.29355555553,17.1696666667,10.1352222222,35.5763333334,8.81211111112
435.78,6.75844444444,37.819,13.3646666667,21.8764444445,6.59722222222,6.81366666667,25.8594444444,9.283,17.1428888889,10.1198888889,35.5505555555,8.79133333332
436.13,6.76122222222,37.8522222222,13.3507777778,21.8714444444,6.58688888889,6.79933333333,25.8675555556,9.27500000001,17.1447777778,10.096,35.5657777778,8.76633333334
436.49,6.74933333333,37.907,13.3356666667,21.8522222222,6.562,6.76977777778,25.8763333333,9.24933333334,17.1293333333,10.0855555555,35.5546666667,8.748
436.84,6.77011111111,38.0015555556,13.3798888889,21.8572222222,6.57588888889,6.78977777778,25.9415555556,9.27288888888,17.1606666666,10.1145555556,35.6112222222,8.77122222223
437.20,6.78344444444,38.0686666666,13.3994444445,21.8786666667,6.59644444444,6.81666666667,25.9852222222,9.27622222222,17.171,10.1327777778,35.6572222222,8.77988888889
437.56,6.783,38.1577777778,13.4067777778,21.9054444444,6.57833333333,6.81677777778,26.0301111111,9.27388888889,17.1767777778,10.123,35.6993333334,8.76199999999
437.91,6.79855555556,38.2223333333,13.4266666667,21.9246666666,6.59233333333,6.828,26.0561111111,9.28077777779,17.1788888889,10.1381111111,35.7478888889,8.77555555557
438.27,6.81133333333,38.2776666667,13.4587777778,21.9698888889,6.62344444444,6.851,26.0934444445,9.29166666667,17.1983333333,10.1517777778,35.7898888889,8.8107777778
438.62,6.82811111111,38.3152222222,13.4766666667,21.9885555556,6.62422222222,6.85388888889,26.1214444445,9.29566666669,17.2182222222,10.1651111111,35.8016666667,8.81833333333
438.98,6.84044444444,38.3384444444,13.482,21.9841111111,6.63722222222,6.85522222222,26.1235555555,9.29300000001,17.2041111111,10.1733333333,35.808,8.81222222223
439.33,6.84233333333,38.3508888889,13.4882222222,21.9947777778,6.63655555556,6.85455555556,26.1275555556,9.28533333333,17.2028888889,10.1756666667,35.8176666667,8.81711111112
439.69,6.86855555556,38.4132222222,13.5262222222,22.037,6.65977777778,6.86777777778,26.159,9.29188888887,17.2235555555,10.1936666667,35.8684444444,8.83877777779
440.04,6.89177777778,38.4545555556,13.5506666667,22.0793333333,6.69633333333,6.89577777778,26.1903333333,9.3191111111,17.2373333333,10.2411111111,35.8903333333,8.86844444444
440.40,6.91122222222,38.4703333333,13.5798888889,22.107,6.72011111111,6.92744444444,26.2125555556,9.34555555554,17.2687777778,10.2602222222,35.9297777778,8.89811111112
440.75,6.91622222222,38.4775555555,13.577,22.134,6.71822222222,6.91588888889,26.2118888889,9.344,17.2774444444,10.255,35.9265555556,8.892
441.11,6.91511111111,38.4775555555,13.5821111111,22.1398888889,6.71833333333,6.89088888889,26.2042222222,9.33888888889,17.2833333333,10.2545555555,35.9323333333,8.88055555554
441.47,6.932,38.4927777778,13.6097777778,22.1714444444,6.74055555556,6.89666666667,26.221,9.35900000001,17.3102222222,10.2713333333,35.9628888889,8.90577777776
441.82,6.92611111111,38.4804444444,13.6138888889,22.1978888889,6.749,6.89544444445,26.2072222222,9.3628888889,17.3173333334,10.262,35.9584444445,8.89811111111
442.18,6.95877777778,38.504,13.629,22.2158888889,6.74988888889,6.90166666667,26.2058888889,9.37699999999,17.3367777778,10.2754444445,35.9724444444,8.8958888889
442.53,6.98111111111,38.5155555556,13.6668888889,22.2444444445,6.79144444444,6.92811111111,26.2151111111,9.41022222221,17.359,10.2945555556,36.0143333333,8.91866666667
442.89,7.025,38.5484444444,13.7144444445,22.2864444444,6.822,6.95588888889,26.2485555556,9.44222222224,17.4161111111,10.3415555555,36.0485555556,8.96244444444
443.24,7.05444444445,38.5432222222,13.7304444444,22.3105555556,6.84455555555,6.97911111111,26.2325555555,9.46233333331,17.4396666666,10.3581111111,36.0726666667,8.97977777779
443.60,7.04377777778,38.5092222222,13.728,22.3135555556,6.852,6.98477777778,26.2135555556,9.47822222223,17.4587777778,10.359,36.0566666667,8.97588888889
443.95,7.05977777778,38.496,13.7365555556,22.3196666666,6.84688888889,6.98266666667,26.2056666667,9.4877777778,17.4882222222,10.3566666667,36.0758888889,8.98411111109
444.31,7.044,38.4455555555,13.7202222222,22.3036666667,6.82688888889,6.95711111111,26.1644444444,9.46766666666,17.4714444444,10.3398888889,36.0516666667,8.95655555556
444.66,7.05266666667,38.4421111111,13.7412222222,22.3086666667,6.84188888889,6.97444444444,26.1736666667,9.47922222221,17.4738888889,10.3543333333,36.0783333333,8.96655555557
445.02,7.05133333333,38.4314444444,13.7401111111,22.3167777778,6.83055555556,6.97222222222,26.1607777778,9.47555555557,17.4682222222,10.3556666667,36.0917777778,8.962
445.37,7.03933333334,38.3996666667,13.7113333334,22.3041111111,6.813,6.96144444444,26.1276666666,9.46211111111,17.4528888889,10.3393333333,36.061,8.94388888889
445.72,7.02477777778,38.3795555556,13.7028888889,22.2903333333,6.784,6.952,26.1165555556,9.4508888889,17.4622222222,10.3396666667,36.0573333333,8.9392222222
446.08,6.993,38.3343333333,13.6894444445,22.2881111111,6.76933333333,6.94866666667,26.086,9.43844444446,17.4376666667,10.3191111111,36.0296666667,8.92666666667
446.43,6.981,38.3178888889,13.6721111111,22.2843333333,6.75344444444,6.944,26.0586666667,9.42222222222,17.4404444444,10.3093333333,36.0051111111,8.91466666667
446.79,6.96533333333,38.2883333333,13.6623333333,22.2723333333,6.74544444444,6.93955555556,26.015,9.41477777778,17.425,10.3003333334,35.9783333333,8.90177777779
447.14,6.96511111111,38.2607777778,13.6705555556,22.2827777778,6.739,6.93344444444,26.0192222222,9.426,17.4331111111,10.2994444444,35.9487777778,8.90133333331
447.50,6.99255555556,38.2552222222,13.6846666667,22.304,6.75022222222,6.93933333333,26.0184444445,9.43266666667,17.4402222222,10.3147777778,35.9451111111,8.91155555556
447.85,6.99844444444,38.2105555555,13.6967777778,22.3098888889,6.76177777778,6.94555555556,25.9907777778,9.43033333332,17.4408888889,10.3241111111,35.9173333333,8.90588888887
448.21,7.03655555556,38.218,13.7161111111,22.3434444444,6.79233333333,6.97877777778,26.0184444444,9.45755555554,17.4628888889,10.358,35.906,8.928
448.56,7.05511111111,38.1863333333,13.7272222222,22.3756666667,6.80111111111,6.99355555556,26.0043333333,9.48022222222,17.4855555555,10.3715555555,35.8943333333,8.94822222221
448.92,7.055,38.1716666667,13.7318888889,22.3858888889,6.81188888889,6.99877777778,26.0043333333,9.48444444444,17.499,10.3673333333,35.8672222222,8.95866666669
449.27,7.07455555555,38.1585555555,13.7654444444,22.4175555556,6.83233333333,7.01644444444,25.9997777778,9.49788888889,17.5171111111,10.3823333333,35.8708888889,8.97266666667
