wavelength,Back_ChaEucm,Belly_ChaEucm,Breast_ChaEucm,Crissum_ChaEucm,Crown_ChaEucm,DorTail_ChaEucm,Patch10_ChaEucm,Patch11_ChaEucm,Patch12_ChaEucm,Rump_ChaEucm,Throat_ChaEucm,WingTip_ChaEucm
751.27,19.2646666667,53.3906666667,41.91975,42.8476666666,6.191,7.21991666667,62.0276666667,53.1375555556,44.2475833333,22.2673333333,8.43441666668,15.9580833333
751.59,19.47825,53.6415833333,42.3611666667,43.1234166667,6.50416666667,7.43558333333,62.7030833333,53.5907777778,44.6138333333,22.4595,8.63833333334,16.006
751.90,20.1639166666,53.5139166667,42.5034166666,42.9216666667,6.84408333333,8.14925,62.935,53.4023888889,44.6451666667,22.7745833333,9.01941666668,16.3655833333
752.22,20.2948333333,52.7833333333,42.3293333334,42.6275833334,7.09091666667,8.58191666667,61.9450833333,52.8606666667,44.63225,22.84625,9.21141666667,16.81575
752.53,21.3818333333,53.4054166667,42.7800833333,42.9435833333,8.48066666666,10.0195833333,61.9843333333,53.9510555556,45.1865,23.7065,10.1178333333,17.7308333333
752.85,21.417,53.3365,42.9324166667,42.7349166667,8.59633333333,9.91116666667,61.7029166667,53.594,44.87175,23.9153333333,9.96058333333,17.7679166667
753.16,21.1868333333,53.32025,43.0144166667,42.6691666667,8.87575000001,9.96049999999,61.4891666667,54.2407777778,44.6743333333,24.0466666667,10.0099166667,17.7514166666
753.47,20.601,53.2535833333,42.7124166667,42.3803333333,7.91841666667,9.64466666668,61.30475,54.0724444444,44.4720833333,23.8213333334,9.36241666666,17.24775
753.79,19.8755833334,52.1671666667,41.8346666667,41.2298333334,7.03958333333,8.50133333333,60.78625,53.7746666667,43.6995833333,22.91675,8.283,15.8601666666
754.10,19.3838333334,51.0601666666,40.9378333333,40.2584166667,6.61041666667,8.39966666667,59.06225,52.9267222222,42.3293333333,22.4984166667,7.95216666667,15.5069166667
754.42,19.8909166666,51.6534166667,40.84,40.7903333333,6.99408333333,8.82933333334,59.27575,53.0532222222,43.0555833333,22.9165833333,8.49858333334,15.82325
754.73,20.0914166667,51.4514166667,40.6880833334,40.5903333333,7.63208333333,9.63791666668,58.72475,52.8268333333,42.7755833333,23.7116666667,8.92041666667,16.1284166667
755.05,19.8920833334,51.44075,40.537,40.2913333333,7.36741666667,9.34833333333,57.613,52.5214444444,42.5180833333,23.7393333334,8.74266666666,16.0773333333
755.36,19.7525,51.452,40.0659166666,40.2475,7.12875,8.92741666667,56.7161666667,52.4863333333,41.9635833334,23.1186666667,8.11883333333,15.5280833333
755.67,19.8640833333,51.7063333334,39.8774166666,40.20875,7.09083333334,8.86358333334,56.6600833334,52.7943888889,41.6830833333,23.0781666666,7.80325,15.2585
755.99,19.7959166667,51.9745,40.1941666667,40.4786666667,7.27916666666,9.20333333333,57.4631666667,52.5658333333,41.65,23.5275,7.86474999999,15.4785833333
756.30,20.2428333333,51.8961666667,40.3360833333,40.7185833333,7.81766666667,9.797,57.6180833334,53.2490555556,42.149,23.9519166667,8.46641666666,16.18425
756.62,20.39075,51.9873333333,40.531,41.2993333333,7.79891666667,10.2036666666,57.7655,53.1061111111,42.75225,24.2651666667,8.51699999999,16.2658333333
756.93,20.7833333333,52.6166666667,40.8333333333,41.8666666667,8.41666666666,10.85,58.4333333334,53.1222222222,43.1,24.8333333333,9.04999999999,16.8833333333
757.24,20.7828333333,53.9315,41.8683333333,42.4395833333,8.85399999999,11.492,59.0390833333,53.4499444444,44.002,25.2855833334,9.47566666668,17.5235833333
757.56,20.0,54.25175,41.88775,42.3468333333,8.18016666666,10.88425,59.52375,53.1292222222,44.0305833333,24.5918333333,9.25166666666,17.2618333333
757.87,19.9391666667,53.6774166667,41.7171666667,41.7171666667,7.97916666666,10.8806666667,58.9069166667,51.9903333333,43.4548333334,24.32525,8.75499999999,16.9703333333
758.18,20.1374166667,54.1751666667,41.9071666666,41.8556666667,7.42266666668,10.4810833333,60.0514166666,52.3024444445,43.7800833333,24.2784166667,8.00691666667,16.85575
758.50,20.0405,53.4245,41.6835833333,41.2618333333,7.87791666667,10.8131666667,60.189,51.7544444444,43.8260833333,24.224,8.35025,16.91975
758.81,19.6861666667,53.7618333333,42.0378333333,41.6330833333,8.26591666667,11.0321666666,60.8635833334,52.0468888889,44.72,24.8819166667,8.65391666668,17.6789166667
759.13,19.773,53.5903333334,42.268,41.3829166667,8.96799999999,11.40625,60.9218333333,51.6477222222,44.8730833333,24.98325,9.01791666667,18.1194166667
759.44,19.8616666667,53.3103333334,42.3418333333,41.6008333333,9.20616666668,11.1824166667,60.5566666667,51.7237222222,45.2404166667,25.06575,9.10741666666,18.2641666666
759.75,19.6291666667,52.767,42.10625,41.1785,9.00075,11.18175,60.1075833333,51.2694444444,44.8729166666,25.01625,9.32616666666,18.1640833333
760.07,20.11875,52.9061666667,42.1163333333,41.0886666667,9.32883333334,11.57675,60.1315833334,51.4769444444,44.7654166666,25.1926666667,9.84274999998,18.6095833333
760.38,20.55025,52.1068333334,42.0283333334,40.7704166667,9.85850000001,11.8553333333,59.434,51.5617777778,44.607,25.1256666667,10.0943333333,18.6163333333
760.69,21.25225,51.889,41.7429166667,41.042,10.2834166667,12.7664166667,59.6280833334,51.5945,44.21075,25.6855,10.6643333333,19.1803333333
761.01,21.5365,51.99825,41.8886666667,41.1041666667,10.5684166667,13.21775,59.4286666667,51.7565,44.2126666667,26.2729166667,10.5831666667,19.19775
761.32,20.8979166667,51.5490833333,41.595,40.763,10.1835833333,13.0951666667,58.9071666666,51.9123333333,43.646,26.0613333333,10.1405833333,18.94725
761.63,20.8474166666,52.2305833333,41.9893333334,41.24575,10.1430833333,13.01925,59.4275833333,52.5906111111,43.757,26.27675,10.3536666667,19.4303333333
761.94,20.35825,51.7915833333,41.4358333333,40.6215,9.09333333332,12.052,58.7404166667,51.9546111111,42.8474166666,25.6785833333,9.43258333331,18.6619166667
762.26,19.8899166667,51.5985833333,40.8019166667,39.793,8.307,11.4125833333,58.46425,51.7206111111,42.0990833334,25.2620833333,8.70016666667,17.8723333333
762.57,19.52525,51.5950833333,40.6329166666,39.9439166667,7.75916666668,11.3323333333,58.7034166667,51.8121111111,41.9345833333,25.30625,8.42266666667,17.6109166667
762.88,19.0155833334,51.362,40.0424166667,39.58025,7.12141666667,10.9944166667,58.53325,51.5825,41.2669166666,25.0125833333,7.49625,16.9789166667
763.20,18.9191666667,51.67425,40.1035,39.6355833333,7.04083333333,10.8074166667,58.92425,51.6987222222,41.199,24.9631666667,6.95466666667,16.8021666667
763.51,19.2524166667,52.08325,40.5513333334,40.20825,7.18125,10.8210833333,59.473,51.8627222222,41.5074166667,25.196,6.86266666666,16.8626666667
763.82,18.5213333333,51.879,40.1535833333,39.7755833333,6.56425,10.5175,59.1140833333,51.2853888889,41.0688333333,24.7194166666,6.34458333333,16.3371666666
764.14,17.8944166667,51.7236666666,39.9676666667,39.2110833333,5.76641666667,9.59825,58.5565833334,51.0663888889,40.97225,24.2559166667,5.65475,15.8605
764.45,18.5578333334,51.8785833333,40.242,39.57375,6.39175,9.95975000001,59.25375,51.4204444444,41.2883333334,24.45775,6.21533333333,16.3135
764.76,18.6559166667,52.0671666667,40.3275,39.6775833333,6.56508333333,9.84125,59.7114166667,51.6381111111,41.3285833333,24.4410833333,6.51308333333,16.38075
765.07,18.63675,51.2246666667,39.7763333333,39.3239166667,6.34983333333,9.90425,58.58625,50.8520555556,41.24075,23.9349166667,6.30991666667,15.8279166667
765.39,18.4403333333,51.6750833333,39.6959166667,39.7521666667,6.48933333333,10.2336666667,59.43125,51.4357777778,41.6946666667,24.043,6.20791666667,16.0895
765.70,18.2115833333,51.3963333334,39.6315833333,39.72075,6.55083333333,10.3833333333,59.0169166667,51.0794444445,41.5180833333,23.7226666666,6.23891666667,15.9981666667
766.01,18.1919166667,51.1006666667,39.41825,39.371,6.03766666667,9.77983333333,58.5063333333,50.4822222222,41.1635,23.05025,5.865,15.456
766.32,18.206,51.6231666667,39.6586666666,39.1230833333,5.48866666667,9.80599999998,58.46725,50.4127222222,41.03075,22.674,6.0575,15.5455833333
766.64,18.1081666667,51.5646666666,39.6274166666,39.08225,5.4325,10.1090833333,57.77075,50.5509444445,41.1919166667,22.697,6.10058333333,15.82275
766.95,16.7970833333,51.3763333333,39.1555833334,38.2441666667,4.25966666667,9.20766666666,57.1056666667,50.1238888889,40.5134166667,22.3958333333,4.98516666667,15.38325
767.26,17.1673333333,52.5841666666,39.9639166667,39.2228333333,3.56575,8.69383333334,58.61375,51.5225,41.3060833333,22.2956666666,4.48708333333,15.7050833333
767.57,18.2420833333,53.3375,40.9410833333,40.31925,4.49841666667,10.1988333333,60.1161666666,52.7225,42.5164166667,23.238,5.38983333333,16.8324166667
767.88,16.7099166667,52.5325,39.3506666666,38.723,2.16458333333,8.89600000001,59.0691666667,51.7602777778,41.3636666667,21.68825,3.22508333333,15.45475
768.20,17.3933333333,53.6330833334,39.9635833333,39.4866666667,1.97533333333,9.40058333332,60.1725,52.513,42.0979166667,22.0480833333,2.9065,16.3034166667
768.51,16.9971666667,54.03675,40.03775,39.16425,1.62875,8.82908333333,60.1510833333,52.4079444445,41.7375,21.8130833334,2.36083333333,16.2181666667
768.82,18.0,54.0239166667,40.619,39.19025,2.38091666667,9.64299999999,59.5951666667,51.9521666667,41.6906666666,22.0713333333,2.88091666667,16.6190833333
769.13,18.59525,53.5475833334,40.1428333333,39.2618333333,2.83333333333,10.2618333333,58.9761666667,51.9048333333,41.3334166667,22.1428333333,3.357,17.2381666667
769.44,18.7798333333,53.60875,40.2183333334,38.4615,3.94133333333,11.2535833333,58.45225,51.7253888889,41.23925,23.05325,4.17858333333,18.0675
769.76,19.3351666667,52.62175,39.3725833334,38.6469166667,5.12641666667,11.6806666667,58.09925,51.0612777778,41.4090833333,23.8998333333,5.21991666667,19.148
770.07,19.6990833333,53.51,39.18325,38.82525,5.15758333333,12.2016666667,59.1213333333,51.3848333333,41.5235833333,24.379,5.51583333333,19.2454166667
770.38,20.3003333334,53.6094166666,39.2198333333,38.8323333333,5.74124999999,12.4516666667,59.4960833333,52.3576666667,41.73925,24.4185833333,6.08033333334,19.5495
770.69,20.02425,52.8985833333,39.0579166667,38.1399166667,5.89366666667,12.4878333333,58.9371666667,52.2385,41.3045,25.0,6.28008333333,19.51675
771.00,18.6046666667,51.066,37.5483333333,36.1191666667,4.69958333333,10.1745833333,56.8073333334,50.5813333333,39.2199166667,23.08625,4.77216666667,17.63575
771.32,20.1753333333,52.04675,39.1569166667,38.01175,6.31099999999,11.4766666667,57.4319166666,51.3157777778,40.6675833333,24.8050833333,6.26233333333,18.884
771.63,19.469,51.352,38.69225,37.61075,5.6785,10.54575,56.3913333333,50.1311666667,40.118,24.4100833333,5.62941666667,17.7235
771.94,19.7885833334,50.2703333334,38.56925,37.0944166667,5.408,10.0294166667,56.34225,50.0656111111,39.9705,24.1150833333,6.07183333334,17.5515
772.25,20.91925,50.59,39.1838333333,37.4878333333,5.72758333333,10.1769166667,56.4651666666,50.3771111111,40.04425,25.0000833333,7.07975,17.8710833334
772.56,20.3334166667,50.4871666667,39.51275,37.0001666667,4.10266666667,9.17941666667,56.6153333333,50.0683888889,39.84625,24.6924166667,5.23075,17.05125
772.87,19.0705833333,49.8665833333,39.18275,36.672,2.16341666667,7.34516666667,56.2499166667,49.8041666667,38.9958333333,23.1838333333,3.47225,16.2125833333
773.18,18.2831666667,50.47375,39.9109166667,36.7893333333,1.087,6.66116666667,56.5495,50.5018888889,39.18625,22.1014166667,2.81483333333,15.2451666667
773.50,19.1778333333,50.4415833333,41.0874166667,37.7481666667,2.31808333333,7.25725,56.53975,50.7908888889,39.1004166666,22.8476666667,3.9735,16.0596666667
773.81,19.2896666667,50.1639166667,41.0655,37.8415833333,3.06016666667,8.46991666667,56.3113333333,49.9998333333,38.6885,23.033,4.6995,16.8854166667
774.12,18.2098333333,49.63525,40.6006666667,36.9528333334,1.824,7.63199999999,55.5555833333,48.4473888889,37.8226666667,21.633,3.28291666667,15.6285
774.43,18.3163333333,50.42675,41.1830833333,37.5994166667,2.13308333334,8.90216666668,55.9443333334,48.0091111111,38.96475,22.6109166667,3.75425,16.6381666667
774.74,17.044,50.029,40.7084166667,37.3695,1.48091666666,7.49116666667,55.7200833333,47.0578333333,38.5016666667,22.0093333333,2.90358333333,16.1149166667
775.05,17.7229166667,50.088,41.1971666667,37.7935,1.64308333333,7.6585,56.6315833333,47.1243888889,38.46825,22.1538333334,3.05158333333,16.608
775.36,15.7879166667,50.2120833333,40.5756666667,37.4848333333,0.060583333335,7.12116666667,56.7575,46.7272777778,37.1816666667,21.6969166667,0.969583333335,15.66675
775.67,14.0545833333,49.90675,40.57825,37.531,-0.870666666666,6.40533333333,56.96525,46.3102222222,36.9093333333,20.3979166667,0.311083333333,15.3918333333
775.98,13.31475,49.3735,39.91225,36.90475,-1.15908333333,5.13783333333,56.5476666667,46.0316666667,36.81075,19.8935,0.219333333332,15.10025
776.30,13.53,48.8315833333,39.1756666667,36.3158333333,-0.70725,5.19675,55.5659166667,45.3258333333,36.685,19.926,0.0615,14.883
776.61,14.1696666667,48.4658333333,39.92175,36.52225,0.782166666668,6.19725,55.1744166667,45.4672777778,36.9735833333,20.96875,0.812333333333,15.5835
776.92,12.0614166667,47.11775,38.6905833333,34.4610833333,-1.97358333333,3.039,53.8533333333,43.7342222222,36.1841666667,18.7029166667,-2.31816666667,13.6590833333
777.23,10.5745833333,45.5808333334,37.2790833333,33.2070833333,-3.56683333333,0.852083333334,52.5883333333,42.5505,35.4166666667,17.4559166667,-4.32466666666,11.4899166667
777.54,9.83724999999,44.7681666667,36.5915833333,32.9886666667,-3.66541666667,-0.219416666668,51.59775,42.711,35.0561666667,17.3871666667,-4.66808333333,11.8734166667
777.85,11.9394166667,44.9394166667,37.72725,33.9091666667,-1.84858333333,1.303,51.57575,43.9193888889,34.8181666667,18.3333333333,-3.45458333333,13.66675
778.16,13.1036666667,45.4710833333,37.9528333334,34.5410833333,-1.38883333333,2.47583333333,52.204,45.2495555556,35.2053333333,19.0821666667,-2.50608333333,14.55325
778.47,14.0753333333,46.3779166667,38.7514166667,35.1885,0.942250000001,4.53466666667,52.5323333333,46.5648333333,36.1601666667,20.7300833333,0.206166666667,16.755
778.78,14.8310833333,47.29025,39.8891666667,36.2761666666,2.6515,5.50691666667,52.7971666667,46.8531666667,37.0046666667,21.5035833334,1.51516666667,18.15275
779.09,16.20525,47.6643333334,40.42675,37.1396666667,3.40241666667,6.05541666667,52.451,47.9046111111,37.5719166667,22.6065833333,2.16258333333,19.3483333333
779.40,18.0323333333,47.7983333333,41.19275,38.0715,4.71008333333,7.85958333334,52.8705833333,47.8632777778,37.9041666667,23.7738333333,3.95750000001,20.20625
779.71,21.13675,50.1930833334,43.46025,41.2250833333,7.25716666667,10.81675,55.9878333333,50.3127777778,40.3973333333,26.1314166667,7.86433333334,22.6545833334
780.02,21.4971666666,50.7628333334,43.9548333333,41.8926666667,6.72333333333,10.7909166666,56.66675,51.0546666667,40.1695,25.9604166666,7.59908333334,22.4293333334
780.33,21.11675,50.9354166667,43.7075,42.4886666667,6.54783333333,11.16775,56.5473333333,51.285,39.7390833333,25.5385,7.36958333333,22.22225
780.64,21.6666666667,51.3278333334,44.6610833333,43.4180833333,6.41266666667,11.5254166667,56.4406666667,51.7515,40.05675,25.5086666667,8.44641666666,23.1638333333
780.95,23.4596666667,51.595,45.8745833333,44.5820833333,8.1135,13.39375,56.9030833333,51.9802222222,40.8416666667,26.78775,10.8361666667,24.8075
781.26,22.65175,51.7755833333,45.4753333334,44.3585833333,7.04466666667,11.827,57.1305,52.2146111111,40.7216666666,25.8589166667,10.3665833333,23.91175
781.57,21.684,50.7784166667,45.444,43.1661666667,6.57425,11.07275,56.6321666667,51.634,39.56175,24.3655833333,9.74616666668,23.5870833333
781.88,21.4495,50.32275,44.9530833334,42.86975,5.4285,9.71241666666,56.1619166667,50.9976666667,38.7910833334,23.621,8.59733333333,22.7113333333
782.19,22.7460833333,50.23725,44.63225,42.8529166667,4.89316666667,9.57875,56.7615833333,51.5617222222,39.0866666667,24.25875,8.77816666666,22.3308333333
782.50,21.303,49.2728333334,43.6061666667,41.6969166667,3.12125,8.42433333333,56.909,50.5454444444,38.303,23.2424166667,7.18183333334,20.9393333333
782.81,20.9899166667,50.4071666667,44.455,42.7005,2.88216666667,7.80075,58.55275,51.1278333333,39.6303333333,24.1854166667,7.54999999999,21.9925
783.12,17.6218333333,48.5838333334,42.91825,40.7443333333,-0.461083333334,4.0185,57.7405,49.3191666667,37.6153333333,22.49675,3.59016666667,19.5980833333
783.43,13.7468333333,45.1114166667,39.9606666666,37.2045833333,-2.887,0.721666666666,54.56025,44.8162777778,34.7766666667,18.8320833333,0.7545,16.9291666667
783.74,13.86725,44.8893333334,39.9739166667,37.8255,-2.08316666667,1.04175,55.2735,43.7283888889,34.7329166666,19.33625,2.24616666667,18.13175
784.05,14.2333333334,45.5333333334,40.6333333334,37.7666666666,-1.9,0.533333333332,56.6333333333,43.7111111111,35.0333333333,19.3333333333,1.13333333333,17.9333333333
784.36,14.3403333333,46.7014166667,40.8333333333,37.6040833333,-2.4305,-0.833333333332,57.743,43.4722222222,35.3124166667,19.2013333333,0.03466666667,16.5971666667
784.67,13.4750833333,47.05675,40.9928333333,38.1915,-3.47516666667,-1.3475,59.0780833333,42.7424444445,35.0708333333,19.078,-1.13466666667,15.8511666667
784.98,13.877,47.9970833333,41.5235833333,38.6980833333,-3.43341666667,-1.25191666667,59.621,42.6801111111,35.94425,19.9214166667,-1.25191666666,15.8798333333
785.29,11.5780833333,47.4925833333,40.6710833333,38.1268333333,-6.34216666667,-2.91308333333,58.62825,41.3226111111,35.9145833333,18.289,-3.57658333333,14.6015833333
785.60,11.0370833333,47.6665833333,41.4445,39.1851666666,-5.66666666667,-2.59258333333,58.70375,41.4075555556,36.7035833334,18.4075,-3.74075,15.2221666667
785.91,11.6739166667,46.94675,40.3733333333,38.75725,-4.56175,-1.68825,56.3935833333,39.6552222222,36.1710833333,18.0676666666,-3.44825,15.3375833333
786.22,10.9800833333,46.066,39.6996666667,37.83975,-5.40066666666,-2.28891666666,55.5793333333,39.3418333333,34.65675,16.20175,-4.61375,13.9484166667
786.53,13.1775,45.83325,40.5486666667,38.3468333333,-3.32,-0.271,55.11525,40.0404444444,34.7561666666,16.83625,-2.98116666667,15.0746666667
786.84,17.8910833333,50.71425,44.5918333333,42.92525,0.068,3.63941666666,60.6123333333,45.1020555556,38.8775,21.6666666667,0.510333333332,19.48975
787.14,19.5651666667,51.0211666667,45.38875,42.7205833333,1.77866666667,4.87475,60.7709166666,46.0253888889,39.5585,22.859,0.988166666667,19.7628333333
787.45,18.38525,49.6433333333,43.9039166667,41.86125,1.3295,5.188,59.6305,45.7196666667,38.78075,22.3410833333,0.551250000001,19.3905
787.76,17.5744166667,48.9623333333,42.89875,41.6019166667,-0.518833333333,4.86375,59.5330833333,45.6332777778,37.97025,21.3683333334,-1.42675,19.0014166667
788.07,17.2978333333,47.2855,40.846,40.1199166667,-0.34725,4.22991666667,56.6603333333,44.1288333333,36.7424166667,20.3915,-1.4835,18.81325
788.38,18.4914166667,47.0194166667,40.7541666667,39.6899166667,1.12541666667,5.65708333333,56.0523333333,43.9983888889,36.8611666666,21.3503333333,-0.182416666665,19.61675
788.69,19.4139166666,47.1611666667,41.5445833333,40.354,2.01491666667,6.16625,57.265,45.3195,37.4238333333,22.1610833333,0.457833333335,19.8109166666
