wavelength,Back_SerAlbf,Belly_SerAlbf,Breast_SerAlbf,Crissum_SerAlbf,Crown_SerAlbf,DorTail_SerAlbf,Patch10_SerAlbf,Rump_SerAlbf,Throat_SerAlbf,WingTip_SerAlbf
426.87,2.90873333333,3.67923333333,4.24633333333,5.91733333333,52.6912,8.01626666667,7.08993333333,3.60093333333,3.99873333333,6.96786666667
427.23,2.91853333333,3.678,4.259,5.92606666667,52.8204666666,8.02003333333,7.09713333333,3.60253333333,4.01266666667,6.9688
427.58,2.92186666667,3.67253333333,4.2646,5.909,52.8313333333,8.0147,7.07233333333,3.61113333333,4.01706666667,6.955
427.94,2.93013333333,3.6754,4.2744,5.91166666666,52.8978666667,8.0376,7.07746666667,3.61746666667,4.01973333333,6.96193333333
428.30,2.94886666666,3.68833333333,4.3,5.93973333333,52.9364,8.04563333333,7.10346666667,3.64313333333,4.04473333333,6.99093333333
428.65,2.97906666667,3.72246666667,4.34153333333,5.97686666667,53.0294666667,8.08916666667,7.14586666666,3.6664,4.08,7.04066666667
429.01,2.98573333333,3.7184,4.33686666666,5.9664,53.0745333333,8.085,7.15826666667,3.67426666667,4.07593333333,7.03186666667
429.37,2.976,3.70313333333,4.33233333333,5.95446666667,53.1456666667,8.095,7.17086666667,3.6608,4.07466666667,7.03533333333
429.72,2.96533333333,3.7013,4.3274,5.94826666667,53.1984666667,8.08896666667,7.17286666667,3.64593333333,4.06626666667,7.03866666667
430.08,2.996,3.7342,4.35513333333,5.97066666667,53.2383333333,8.13883333333,7.20213333333,3.6698,4.0934,7.0802
430.44,3.01146666667,3.75093333333,4.36173333333,5.999,53.2934666667,8.15793333333,7.22033333333,3.69653333333,4.108,7.09766666667
430.79,2.98913333334,3.75186666667,4.3488,5.98266666667,53.4050666667,8.1569,7.21666666667,3.68206666667,4.09213333333,7.08946666667
431.15,2.9726,3.74866666667,4.3402,5.98946666667,53.3944666666,8.14916666667,7.20533333333,3.66566666667,4.07446666667,7.0904
431.50,2.98013333333,3.77306666667,4.355,6.0156,53.4926666667,8.18346666667,7.2458,3.67206666667,4.10226666667,7.0994
431.86,2.96226666667,3.7686,4.34473333333,6.0186,53.4481333334,8.17356666667,7.233,3.65226666667,4.0894,7.1008
432.22,2.965,3.78283333333,4.34113333333,6.0216,53.4817333333,8.19766666667,7.23506666667,3.65286666667,4.09033333333,7.1126
432.57,2.95973333334,3.76963333333,4.3344,5.99206666667,53.4982,8.18903333333,7.232,3.6418,4.0826,7.09306666667
432.93,2.94433333333,3.7572,4.31553333333,5.97446666667,53.5068,8.1751,7.21233333333,3.6184,4.063,7.065
433.29,2.94586666667,3.75073333333,4.3142,5.96833333334,53.4631333333,8.16773333333,7.202,3.6192,4.0424,7.05286666667
433.64,2.95493333333,3.76436666667,4.32666666667,5.97766666667,53.4565333333,8.17976666667,7.20433333334,3.62326666667,4.04746666667,7.0544
434.00,2.93933333333,3.74863333333,4.31366666667,5.96433333333,53.4440666667,8.15523333333,7.1902,3.61486666667,4.04026666667,7.04113333333
434.35,2.95633333334,3.76066666667,4.3238,5.96886666667,53.4922666667,8.1723,7.19733333334,3.617,4.05,7.06533333333
434.71,2.9764,3.7737,4.3474,5.9804,53.5107333333,8.19106666667,7.21206666667,3.63526666667,4.07013333333,7.0728
435.07,2.98873333333,3.7842,4.36686666667,5.97653333333,53.5645333333,8.2011,7.2238,3.65353333333,4.08333333333,7.09293333333
435.42,2.99186666667,3.78133333333,4.36813333333,5.9958,53.5766666667,8.19783333333,7.22826666667,3.65573333334,4.07173333333,7.10393333333
435.78,3.00066666667,3.78376666667,4.3784,5.99886666667,53.6318,8.20253333333,7.2366,3.66346666667,4.0788,7.11833333333
436.13,2.95466666667,3.74246666667,4.34426666667,5.9582,53.6219333333,8.1556,7.19526666666,3.62346666667,4.03993333333,7.07433333333
436.49,2.93713333333,3.73503333333,4.3236,5.96453333333,53.5773333333,8.13333333333,7.17173333334,3.61593333333,4.0216,7.0692
436.84,2.9146,3.71823333333,4.31426666667,5.95193333333,53.5611333333,8.1259,7.15073333333,3.6028,4.0016,7.08093333333
437.20,2.87973333333,3.68996666667,4.28966666667,5.93346666666,53.5845333333,8.10393333333,7.11386666667,3.56853333333,3.97693333333,7.0552
437.56,2.87173333333,3.6718,4.2738,5.9188,53.5550666667,8.10266666667,7.10086666667,3.55206666667,3.96726666667,7.05693333333
437.91,2.882,3.68326666667,4.28513333333,5.9442,53.566,8.11993333333,7.11293333333,3.5602,3.97206666667,7.06953333333
438.27,2.87793333333,3.69956666667,4.29573333333,5.95426666667,53.558,8.1208,7.12486666667,3.5708,3.976,7.07486666667
438.62,2.85746666667,3.6852,4.28053333333,5.95413333333,53.6054666667,8.1196,7.1192,3.55426666667,3.9628,7.0678
438.98,2.85113333333,3.6741,4.26713333333,5.9626,53.6291333334,8.11343333333,7.11713333333,3.5446,3.96373333333,7.05613333333
439.33,2.85866666667,3.68223333333,4.27046666667,5.94626666667,53.6840666667,8.10593333333,7.108,3.54673333333,3.96086666667,7.06346666667
439.69,2.88353333333,3.7105,4.29106666667,5.96233333333,53.7073333333,8.12776666667,7.12053333333,3.56933333333,3.97746666667,7.08406666666
440.04,2.927,3.7626,4.34446666667,6.0072,53.7338666667,8.16576666667,7.17106666667,3.61773333333,4.01773333333,7.13866666667
440.40,2.96853333333,3.79803333333,4.3902,6.0488,53.8036666667,8.199,7.19973333333,3.65326666667,4.0576,7.16433333333
440.75,2.98273333334,3.81473333333,4.40006666667,6.0542,53.8664666667,8.2042,7.2102,3.66993333333,4.073,7.15673333333
441.11,2.99613333333,3.82006666667,4.40473333333,6.05533333334,53.9093333333,8.21696666667,7.217,3.68606666667,4.0848,7.15166666667
441.47,2.97806666667,3.8059,4.39393333333,6.05073333333,53.9677333333,8.18443333333,7.19733333333,3.68373333333,4.06846666667,7.12506666666
441.82,2.95453333333,3.7854,4.37146666667,6.02613333333,54.0352666667,8.17006666667,7.17753333333,3.66546666667,4.04733333333,7.09806666667
442.18,2.94093333333,3.76646666667,4.35566666667,6.01266666667,54.0716666667,8.15523333333,7.15453333333,3.6482,4.0346,7.06553333333
442.53,2.97353333333,3.7952,4.37253333333,6.02893333333,54.093,8.1629,7.16153333333,3.66913333333,4.0556,7.08286666667
442.89,2.9666,3.80223333333,4.36933333333,6.02393333333,54.0995333333,8.16683333333,7.15906666667,3.66373333334,4.04593333333,7.07506666667
443.24,2.94853333333,3.79336666667,4.3656,6.02893333333,54.0940666667,8.18006666667,7.1586,3.65613333333,4.04726666667,7.06026666667
443.60,2.92626666666,3.7652,4.33773333333,6.01373333333,54.1156666667,8.15653333333,7.13113333333,3.62866666667,4.03673333333,7.02266666667
443.95,2.91786666667,3.74,4.3084,6.0048,54.1765333333,8.16423333333,7.11366666667,3.60846666667,4.02286666667,7.00373333333
444.31,2.90413333333,3.72956666667,4.28293333333,5.9758,54.1684,8.16446666667,7.10666666666,3.58506666667,3.99586666667,7.00626666667
444.66,2.92913333333,3.75406666667,4.31233333333,6.0146,54.1723333333,8.20173333333,7.14073333333,3.6102,4.0312,7.051
445.02,2.955,3.794,4.33746666667,6.03933333333,54.1844,8.2127,7.1592,3.63933333333,4.0536,7.087
445.37,2.97866666667,3.82326666667,4.3664,6.0698,54.22,8.24603333333,7.18566666667,3.6628,4.0822,7.12246666667
445.72,2.99733333333,3.83703333333,4.38,6.08633333333,54.218,8.2536,7.18653333333,3.6714,4.09346666666,7.13293333333
446.08,3.00893333333,3.84483333333,4.38913333333,6.1054,54.2369333333,8.25276666667,7.18666666666,3.6824,4.09626666667,7.152
446.43,3.01353333334,3.8465,4.40073333333,6.10073333333,54.2109333333,8.2486,7.1854,3.6836,4.09713333333,7.15533333333
446.79,3.0412,3.86666666667,4.42766666667,6.11366666667,54.2349333333,8.25636666667,7.2006,3.71086666667,4.11626666667,7.1786
447.14,3.0414,3.859,4.42033333333,6.10733333333,54.2479333333,8.23733333333,7.1926,3.70913333333,4.106,7.16913333333
447.50,3.04046666667,3.86823333333,4.42186666667,6.1146,54.2926666667,8.2437,7.19393333333,3.71593333333,4.1002,7.16853333334
447.85,3.03893333333,3.87326666667,4.42493333333,6.10793333333,54.2939333333,8.22383333333,7.18153333333,3.71786666667,4.09433333333,7.16946666667
448.21,3.036,3.879,4.4312,6.1236,54.3557333333,8.2211,7.179,3.72573333333,4.10666666667,7.1786
448.56,3.04706666667,3.89826666667,4.44453333333,6.14046666667,54.4353333333,8.2263,7.18833333333,3.73626666667,4.10753333333,7.19173333333
448.92,3.0344,3.88313333333,4.43306666667,6.13926666667,54.494,8.21206666666,7.1844,3.72173333333,4.0944,7.18126666667
449.27,3.02453333333,3.8733,4.41746666667,6.1182,54.5363333333,8.2009,7.16646666667,3.7086,4.07593333333,7.17273333333
449.62,3.01033333333,3.8684,4.4194,6.1084,54.6083333333,8.19376666667,7.16286666667,3.71093333333,4.06973333333,7.17486666667
449.98,2.98933333333,3.84933333333,4.39966666667,6.08566666667,54.6311333333,8.1784,7.13846666667,3.6822,4.053,7.15913333333
450.33,2.97486666667,3.83063333333,4.37633333333,6.08746666667,54.7274,8.1903,7.13846666667,3.6676,4.03566666667,7.16653333333
450.69,2.97533333333,3.8327,4.3736,6.09093333333,54.8195333333,8.20446666667,7.1428,3.66126666667,4.03246666667,7.17466666667
451.04,3.01466666667,3.87726666667,4.41566666667,6.1294,54.9576666667,8.2488,7.17466666667,3.69446666667,4.07433333333,7.21426666667
451.40,3.04553333333,3.90143333333,4.44473333333,6.146,55.0084,8.27796666667,7.21533333333,3.72213333333,4.10273333333,7.2598
451.75,3.05453333333,3.90546666667,4.45566666667,6.16173333333,55.0926,8.29993333333,7.23013333333,3.74026666667,4.11706666667,7.27533333333
452.10,3.04186666667,3.8832,4.44646666667,6.14406666667,55.0844,8.28466666667,7.21086666667,3.7288,4.0952,7.2444
452.46,3.03566666667,3.86346666667,4.4228,6.1288,55.1473333333,8.27223333333,7.19146666667,3.71266666667,4.08273333333,7.2352
452.81,3.02906666667,3.86256666667,4.4224,6.1294,55.1798,8.2822,7.1822,3.71526666667,4.0858,7.24193333333
453.17,3.04766666667,3.8754,4.4292,6.14546666667,55.22,8.29376666667,7.1884,3.73153333333,4.10653333333,7.24053333333
453.52,3.0624,3.8779,4.4362,6.14873333333,55.2478666667,8.3019,7.18986666667,3.73366666667,4.105,7.24826666667
453.87,3.08706666667,3.88873333333,4.45173333333,6.15693333333,55.3121333334,8.33526666667,7.20546666667,3.7492,4.12153333333,7.26386666667
454.23,3.11486666667,3.91516666667,4.49026666667,6.19066666667,55.3706,8.3537,7.2244,3.78593333333,4.1512,7.2824
454.58,3.10626666667,3.9033,4.47266666667,6.18026666667,55.3252666667,8.3398,7.19393333333,3.7774,4.14406666667,7.2646
454.93,3.08673333333,3.8837,4.44793333333,6.15973333333,55.2570666667,8.32993333333,7.17546666666,3.7546,4.1212,7.24846666667
455.29,3.0864,3.88943333333,4.45766666667,6.1862,55.3096,8.3339,7.16833333333,3.75926666667,4.1318,7.256
455.64,3.10213333333,3.90233333333,4.47033333333,6.2112,55.3442666667,8.33156666667,7.17513333333,3.76433333333,4.1406,7.26346666667
456.00,3.10026666667,3.8923,4.45493333333,6.2104,55.3334666667,8.32523333333,7.16526666667,3.7614,4.1318,7.25466666667
456.35,3.09466666667,3.9014,4.46006666667,6.21506666667,55.3178,8.33033333333,7.16926666667,3.76086666667,4.13586666667,7.2508
456.70,3.10626666667,3.90023333333,4.46953333333,6.22513333333,55.3316,8.34843333333,7.18373333333,3.76386666667,4.14733333333,7.25946666667
457.06,3.10833333333,3.89826666667,4.4752,6.22573333333,55.3283333333,8.36196666667,7.19566666667,3.7616,4.14626666667,7.27353333333
457.41,3.10306666667,3.90626666667,4.47833333333,6.2322,55.2976,8.3732,7.20073333333,3.75293333333,4.15606666667,7.28053333333
457.76,3.09873333333,3.91916666667,4.48866666667,6.22633333333,55.2974666667,8.37073333333,7.2088,3.7578,4.15686666667,7.29093333333
458.12,3.076,3.90666666667,4.46966666667,6.20733333333,55.2987333333,8.3593,7.19133333333,3.7286,4.1392,7.2766
458.47,3.0914,3.923,4.4856,6.21653333333,55.3489333333,8.37223333333,7.20726666667,3.73286666667,4.14973333333,7.28533333333
458.82,3.08826666667,3.9128,4.48933333333,6.21626666667,55.3678,8.36236666667,7.198,3.73326666667,4.14606666667,7.2836
459.18,3.0836,3.914,4.488,6.2026,55.3496666667,8.358,7.18266666666,3.73166666667,4.13726666667,7.2798
459.53,3.0736,3.90936666667,4.48006666667,6.18853333333,55.3355333334,8.35826666667,7.1702,3.72766666667,4.1346,7.26913333333
459.88,3.10173333333,3.94673333333,4.51106666667,6.22,55.3947333333,8.38713333333,7.19326666667,3.751,4.16566666667,7.2934
460.24,3.10286666667,3.9468,4.51126666667,6.22106666667,55.4089333333,8.3823,7.18633333333,3.75393333333,4.16866666667,7.29453333333
460.59,3.10513333333,3.94926666667,4.5134,6.21553333333,55.4346,8.3748,7.17006666666,3.7532,4.15933333333,7.29426666667
460.94,3.09373333333,3.94576666667,4.50253333333,6.20146666667,55.4876666667,8.3556,7.15393333333,3.74706666667,4.14973333333,7.2756
461.29,3.09273333333,3.94036666667,4.48813333333,6.193,55.496,8.32563333333,7.13653333333,3.74233333333,4.14213333334,7.2612
461.65,3.0938,3.94036666667,4.4824,6.21133333333,55.5634,8.30683333333,7.12566666667,3.74173333333,4.14086666667,7.252
462.00,3.09373333333,3.94416666667,4.47093333333,6.21406666667,55.6035333333,8.29976666667,7.12,3.75246666667,4.14973333333,7.243
462.35,3.07606666667,3.9296,4.46313333333,6.21773333334,55.6538666667,8.28623333333,7.0998,3.74386666667,4.13573333333,7.245
462.71,3.07446666667,3.93133333333,4.46386666667,6.2198,55.755,8.2833,7.0902,3.7414,4.13586666666,7.2494
463.06,3.06886666667,3.922,4.45513333333,6.218,55.8009333333,8.26276666667,7.09446666667,3.73066666667,4.13266666667,7.24593333333
463.41,3.06886666666,3.91383333333,4.45126666667,6.2192,55.8089333333,8.25973333333,7.09073333333,3.71493333333,4.12233333333,7.23726666667
463.76,3.02573333333,3.8688,4.41346666667,6.16106666667,55.8577333333,8.2165,7.0498,3.6676,4.07606666667,7.20086666667
464.12,3.02113333333,3.85666666667,4.41366666667,6.16253333333,55.8982666667,8.2108,7.043,3.66346666667,4.05573333333,7.187
464.47,3.02933333333,3.86863333333,4.42153333333,6.16886666667,55.9496666667,8.22463333333,7.06206666667,3.6706,4.06813333333,7.20093333333
464.82,3.05366666667,3.88803333333,4.45786666667,6.2042,55.9387333333,8.22713333333,7.0734,3.6878,4.07906666667,7.23446666667
465.17,3.10186666667,3.9439,4.51893333333,6.259,56.0563333333,8.28923333333,7.1314,3.7468,4.12893333333,7.29333333333
465.53,3.09626666667,3.93423333333,4.526,6.2442,56.0532666666,8.30343333333,7.12986666667,3.7522,4.1318,7.29553333333
465.88,3.11086666667,3.93943333333,4.54613333333,6.23573333333,56.0612,8.30693333333,7.14046666667,3.75286666667,4.11973333333,7.30633333333
466.23,3.11826666667,3.94203333333,4.54073333334,6.23653333333,56.064,8.2966,7.14946666666,3.75726666666,4.1238,7.29473333333
466.58,3.1424,3.97033333333,4.55286666667,6.25693333333,56.0590666667,8.30573333333,7.17246666667,3.77566666667,4.1534,7.31633333334
466.94,3.17073333334,3.9826,4.5692,6.27233333333,56.0875333333,8.3351,7.17446666667,3.79306666667,4.16193333333,7.32593333333
467.29,3.1658,3.9872,4.57093333333,6.2722,56.155,8.33096666667,7.16186666667,3.7966,4.1594,7.32973333333
467.64,3.1918,4.01743333333,4.59706666667,6.30993333333,56.169,8.35523333333,7.19553333333,3.8388,4.20106666667,7.37086666667
467.99,3.2126,4.0368,4.6028,6.3186,56.1601333333,8.355,7.198,3.84226666667,4.2168,7.38633333333
468.35,3.23273333333,4.06443333333,4.62346666667,6.33866666667,56.1630666667,8.36443333333,7.21553333333,3.86326666667,4.243,7.40226666667
468.70,3.2224,4.0572,4.6072,6.3402,56.2555333333,8.37243333333,7.22026666667,3.8486,4.2518,7.3892
469.05,3.16693333333,4.01783333333,4.55706666667,6.29086666667,56.2764,8.3331,7.1678,3.79326666667,4.20126666667,7.3498
469.40,3.1684,4.0257,4.55466666667,6.3122,56.3361333333,8.34516666667,7.1732,3.78246666667,4.19226666667,7.35
469.75,3.1698,4.03643333333,4.56533333333,6.3392,56.4105333333,8.3756,7.179,3.7828,4.20986666667,7.352
470.11,3.14053333333,4.00873333333,4.55553333334,6.3228,56.469,8.3637,7.15686666666,3.75846666667,4.17913333333,7.32766666666
470.46,3.12313333333,3.9936,4.54626666666,6.30786666667,56.4789333333,8.36863333333,7.1304,3.74153333333,4.15513333333,7.32066666667
470.81,3.07726666667,3.95066666667,4.5082,6.26966666667,56.5186,8.32606666667,7.10913333333,3.707,4.12253333333,7.28333333333
471.16,3.0928,3.9688,4.51953333333,6.27293333333,56.532,8.32826666667,7.132,3.72066666667,4.1406,7.3018
471.51,3.09546666666,3.9663,4.51913333333,6.2862,56.5457333333,8.3239,7.115,3.71366666667,4.13753333333,7.308
471.87,3.0742,3.9507,4.51353333333,6.27426666667,56.5946,8.31733333333,7.11426666667,3.71493333333,4.1208,7.28993333333
472.22,3.05766666667,3.93316666667,4.4898,6.26066666667,56.5605333333,8.2956,7.0928,3.69946666667,4.09,7.2738
472.57,3.0498,3.9178,4.47933333333,6.2402,56.516,8.29246666667,7.0642,3.69346666667,4.0728,7.26753333333
472.92,3.06166666667,3.9085,4.4842,6.24033333333,56.5482,8.3006,7.0684,3.70013333333,4.07986666667,7.26593333333
473.27,3.0722,3.91303333333,4.4944,6.22646666667,56.5888666667,8.30586666667,7.07373333333,3.7142,4.09386666667,7.27406666667
473.62,3.05753333333,3.8874,4.47186666667,6.19973333333,56.5778666667,8.2701,7.0474,3.69853333333,4.06666666667,7.26206666667
473.98,3.06493333333,3.90323333333,4.463,6.19566666667,56.5605333334,8.27616666667,7.04786666667,3.71506666667,4.0766,7.28653333333
474.33,3.05673333333,3.8933,4.4518,6.18566666667,56.5664,8.25793333333,7.0414,3.71573333333,4.0664,7.2784
474.68,3.05673333333,3.90406666667,4.45213333333,6.19913333333,56.5721333333,8.25386666667,7.0184,3.7194,4.07306666667,7.30006666667
475.03,3.03933333333,3.88453333333,4.44606666667,6.18546666667,56.5686666667,8.25093333333,6.99806666667,3.69413333333,4.06086666667,7.29646666667
475.38,3.0418,3.88936666667,4.4624,6.17533333333,56.6033333333,8.25886666667,7.0028,3.70026666667,4.05133333333,7.30613333334
475.73,3.07586666667,3.92473333333,4.48893333333,6.1914,56.6018,8.27476666667,7.01966666667,3.7092,4.07206666667,7.34933333333
476.08,3.07993333333,3.9294,4.5004,6.20206666667,56.6724666667,8.29726666667,7.0222,3.70606666667,4.09046666667,7.3612
476.44,3.10006666666,3.9449,4.52693333333,6.22673333333,56.631,8.31353333333,7.04026666667,3.72293333333,4.10713333333,7.3872
476.79,3.1004,3.95186666667,4.53186666667,6.22726666667,56.5772,8.3132,7.03466666667,3.7292,4.099,7.38146666667
477.14,3.09113333333,3.9394,4.52193333333,6.20886666667,56.5636,8.29896666667,7.0098,3.71886666667,4.0904,7.3752
477.49,3.08686666667,3.94286666667,4.5266,6.20866666667,56.5303333333,8.2957,7.00153333333,3.721,4.095,7.37973333333
477.84,3.11173333334,3.95566666667,4.55613333333,6.23513333333,56.5808,8.31303333333,7.0178,3.7384,4.1144,7.40546666667
478.19,3.12773333333,3.97046666667,4.57486666667,6.2576,56.6075333333,8.32493333333,7.01946666667,3.7514,4.1352,7.4202
478.54,3.14306666667,3.97606666667,4.5786,6.26633333333,56.5846,8.34796666667,7.027,3.75733333334,4.14293333333,7.41753333333
478.89,3.13713333333,3.97016666667,4.56153333333,6.26806666667,56.6024666667,8.33883333333,7.014,3.74893333333,4.1352,7.4054
479.24,3.12033333333,3.95066666667,4.5402,6.26153333333,56.6204,8.33133333333,6.99826666667,3.72966666667,4.12386666667,7.37826666667
479.60,3.10053333333,3.9261,4.51966666667,6.25013333333,56.618,8.3209,6.96426666666,3.7076,4.1116,7.35773333333
479.95,3.08766666667,3.90863333333,4.49746666667,6.24226666667,56.5760666667,8.2842,6.9412,3.6938,4.08633333333,7.34113333333
480.30,3.08373333333,3.9172,4.49206666667,6.23713333333,56.5581333333,8.28406666667,6.936,3.68966666667,4.07893333333,7.331
480.65,3.0958,3.93143333333,4.50553333333,6.27073333333,56.5846666666,8.30303333333,6.9524,3.7012,4.09173333333,7.36766666667
481.00,3.0804,3.92246666667,4.48666666667,6.27453333333,56.5718,8.29613333333,6.94293333333,3.68546666667,4.07613333333,7.36673333333
481.35,3.07253333333,3.9148,4.47493333333,6.26773333333,56.5888666667,8.2907,6.94233333333,3.6814,4.0702,7.35893333333
481.70,3.06526666667,3.90996666667,4.47366666667,6.268,56.6801333333,8.30753333333,6.93846666667,3.67193333333,4.078,7.3492
482.05,3.0622,3.9143,4.47526666667,6.2684,56.7536,8.32826666667,6.948,3.6704,4.08133333333,7.3528
