wavelength,Back_HemMelm,Belly_HemMelm,Breast_HemMelm,Crissum_HemMelm,Crown_HemMelm,DorTail_HemMelm,Patch10_HemMelm,Patch11_HemMelm,Rump_HemMelm,Throat_HemMelm,WingTip_HemMelm
802.84,21.3035037037,50.3246,43.4640666667,48.6135333333,18.8624,31.5506239394,12.3472666667,35.3980666667,20.5140666667,51.5129333333,26.5148666667
803.15,20.251237037,49.1624666667,41.9096,46.9263333333,17.8140666667,30.3393487879,11.2228,34.1038,19.1626,49.8659333333,25.4018666667
803.46,19.090962963,48.5247333333,41.2300666667,46.1161333333,16.9461333333,29.5493839394,9.73773333334,33.4366,17.8236666666,49.3331333333,24.4988666667
803.76,18.7951037037,48.5155333333,40.8622,46.071,16.1244,29.1555272727,8.86213333333,33.1288666667,17.2710666667,49.4222666667,23.7688
804.07,17.9278518518,47.9269333333,39.8265333333,45.6256666667,14.7214,28.0678993939,7.68953333333,31.8629333333,15.8994,48.694,23.0958
804.38,17.0913777778,48.2745333334,39.7930666667,45.6041333333,14.1701333333,27.7234533333,6.28106666666,31.4246,15.4396,49.1584,22.3600666667
804.68,17.3944074074,48.4806,39.7008,45.451,14.1562,27.9289860606,6.41406666667,31.4353333333,15.5401333333,48.7984666667,23.0388
804.99,18.0320592593,48.6628666667,39.3498,45.7783333333,14.8627333333,27.8275554545,7.04213333333,31.5292,16.5933333333,48.2326,23.1408666667
805.30,18.1090888889,48.6143333333,38.7928666667,45.5511333334,15.1714666667,27.9812127273,7.02340000001,30.782,16.4242666667,48.3858666667,22.8349333333
805.60,18.8583777778,48.2859333333,39.0012666667,45.6590666666,15.7804,28.0475384849,7.95319999999,30.8232666667,16.7251333333,48.4029333333,22.9059333333
805.91,18.1966962963,47.2258666667,37.9520666667,44.6820666667,15.1375333334,27.3377048485,7.30726666665,29.4361333333,16.0216666667,47.623,21.5427333333
806.21,18.1232444444,47.439,37.9954,44.8001333333,15.1172,27.610289697,7.476,29.0759333333,16.6712666667,48.0827333333,21.4804666667
806.52,18.1898666667,48.2065333333,38.3568,45.4367333333,15.5774666667,28.1067681818,8.04706666667,29.4742,17.5212,48.9202666667,22.0656666667
806.83,18.2674518519,48.0773333333,38.331,45.5048666667,15.7952666667,28.5205727273,9.01820000001,29.433,18.0359333333,48.3264,22.4898
807.13,18.3614148148,47.063,38.3693333333,45.0900666667,16.0179333333,28.7643927273,9.81986666667,28.8467333333,18.2433333333,47.8827333333,22.6306666667
807.44,18.177162963,46.9459333333,38.0990666667,44.2793333333,15.8829333333,28.5069675758,9.83786666667,28.3604,18.2882666667,47.3694,22.1441333333
807.74,19.1721111111,46.8360666667,38.3778666667,44.2691333333,16.2567333333,28.5751624242,10.5438666667,28.3422666667,18.7700666667,47.2993333333,22.7986
808.05,20.6650962963,46.7816666667,38.9463333333,44.6924,17.7954666666,29.036199697,11.6422666667,28.6676,19.5484666667,47.7998,23.3731333333
808.35,20.3693629629,46.1216,38.3825333333,43.8427333333,17.3010666667,28.7130939394,11.1617333333,28.0429333333,18.2485333333,47.1313333333,22.8954
808.66,18.7653925926,44.5902666667,36.6302,41.7030666667,15.4372666667,26.9711978788,9.16206666666,26.6574666667,16.2750666667,45.5739333333,21.2841333333
808.97,18.3095777778,44.3614666667,36.2839333333,40.793,14.9561333333,26.6895581818,8.26180000001,25.9196666667,15.7768,44.8225333333,20.8392
809.27,18.5832148148,44.3179333333,36.3754666667,41.2575333333,15.1455333333,27.0703248485,8.36806666665,25.9732,15.6542666667,44.5863333333,21.1373333333
809.58,19.2776740741,44.7472666667,37.0515333333,42.0676,16.0501333334,27.6799933333,9.34633333333,26.9818,16.0128666667,44.942,22.0863333333
809.88,19.7651407407,44.838,37.3999333333,42.2381333333,16.181,27.4517372727,9.15240000001,27.2858666667,15.8857333333,45.6952,22.2666
810.19,18.1156962963,43.6255333333,35.9187333333,41.2581333334,14.6904,25.5401081818,6.78553333333,25.8642666667,14.1358,45.2304666667,20.9211333333
810.49,18.1463333333,44.2424666667,36.3328666667,42.116,15.2234,25.4084324242,6.25573333333,26.6871333333,14.2680666667,46.0914,21.0682666667
810.80,18.6947777778,44.8833333333,36.8170666667,43.2348666667,15.6972666667,25.9945727273,6.23126666665,27.0813333333,14.5982666667,46.7288,22.2498666667
811.10,17.4601481481,44.672,36.3946666667,42.7413333333,14.8373333333,25.0913939394,5.25866666667,26.6666666666,13.2906666667,45.9946666667,21.6533333333
811.41,15.9634592593,44.2187333333,35.5956,41.7924,12.94,24.1483893939,3.94526666665,26.0001333333,12.2952,45.2132666667,20.6886
811.71,15.1199851852,44.3354666667,35.8784666667,41.2386666667,12.2974,23.6696857576,3.1418,25.5741333333,11.3851333333,45.8220666667,20.6419333333
812.02,16.3803185185,46.3001333333,38.1328666667,43.5968,14.0091333333,25.2235763636,4.78800000002,27.6631333333,12.898,47.6976,22.4053333333
812.32,16.6876296296,48.0970666667,38.7945333333,45.4138,14.8936,26.1068812121,5.40186666666,28.5225333333,13.4042666667,49.1253333334,23.3924666667
812.63,16.2695185185,48.2580666667,38.9270666667,44.9788,14.5749333333,25.6854878788,5.413,28.8486666667,13.6468666667,49.5117333333,23.7612
812.93,13.8095851852,44.9523333333,35.7499333333,41.5118666667,12.4047333333,23.0691554545,2.63086666667,25.9880666667,11.2144,46.7144,21.4642
813.24,14.5628296296,44.171,35.9886666667,41.6410666667,13.5955333333,23.6066945455,3.53279999999,26.2906,12.2849333333,45.7323333333,21.1737333333
813.54,16.7879333333,45.7478666667,37.6694666667,43.0812666667,15.3726666667,25.6272045454,5.64713333334,28.2017333333,14.3866,46.8234666667,22.5321333333
813.85,16.0348222222,45.3892666667,36.8404,42.4200666667,14.6666,25.0280775758,4.88499999999,27.0924,13.4117333334,46.2297333333,21.2435333333
814.15,14.7559259259,43.5376666667,35.7436666667,40.7295333333,14.1515333333,23.5108824243,4.40020000001,26.1912666667,12.6036,45.1188,19.7124666667
814.46,15.0956518518,43.5906666667,35.9506666667,41.2975333333,14.0045333333,23.7300348485,4.09393333333,26.4093333333,12.6287333334,45.6936,19.5636
814.76,13.9505629629,42.3014666667,35.17,41.2244,13.3901333334,22.7500815152,2.92520000001,25.907,12.1201333333,45.5329333333,18.923
815.07,14.1645259259,41.8530666667,35.1526,41.5255333333,13.1073333334,22.5140987879,3.07333333331,26.1696,12.8927333333,44.8926,18.5083333333
815.37,14.2886962963,41.6750666667,35.1198666667,41.8201333333,13.0651333333,22.4754369697,3.35006666665,25.3935333333,12.9982,44.5785333334,18.5148666667
815.68,13.662162963,40.6699333333,35.0642,41.2842666667,12.574,22.0578287879,2.43460000001,25.1926666667,12.4511333333,44.21,17.9454
815.98,12.3172148148,39.7859333333,34.4818666667,40.4842666667,11.1486666667,21.0031084848,1.02473333334,24.0426666667,11.0698666667,42.9392666666,16.5541333333
816.29,13.9615851852,41.8771333333,36.7007333333,42.8667333333,12.5141333333,22.8272418182,2.67366666667,25.0286,12.628,44.5620666666,17.884
816.59,13.8374888889,42.5214,37.2711333333,43.1895333333,12.3546666667,23.035780303,2.74033333333,25.0663333333,12.5389333333,44.7206666667,18.3995333333
816.89,11.8928,41.3333333333,35.4828,41.115,10.8620666667,21.7179415152,1.046,23.3794,11.2757333333,43.1379333333,16.931
817.20,10.3702666667,40.7213333333,34.8807333333,39.9883333333,9.35426666667,20.7798451515,-0.849266666674,22.3619333333,9.3426,42.7109333333,16.1604
817.50,11.7349037037,42.4678,36.5498666667,41.7427333333,9.73099999999,22.7705954545,-0.30413333334,23.8831333333,10.0467333333,44.2339333333,16.7836666667
817.81,11.8506814815,42.4222,36.1703333333,40.2618,10.0491333333,23.3379493939,0.76386666666,23.6332666667,10.7256666667,43.5678666667,16.6177333333
818.11,12.7907925926,43.6598666667,36.9724666666,40.4872,10.845,24.0256078788,1.82473333334,24.4686,10.9384,43.9294666667,17.1696
818.41,13.3952666667,43.9532,36.9644,40.3026666667,11.596,24.2675451515,2.56720000001,24.4607333334,11.4689333333,43.8653333333,17.5989333333
818.72,14.2769703704,43.7247333333,37.058,40.2698,12.2808,25.1977033333,3.43686666667,25.5781333333,12.4606666667,43.6707333333,18.2636
819.02,14.879237037,43.4781333333,36.8921333333,39.6699333333,12.2786,25.4481542424,5.04833333334,26.0547333333,13.1722666667,43.3173333333,18.8246
819.33,16.7603037037,44.6034666667,38.0351333333,40.9964666667,14.1472666667,26.9470193939,7.22819999999,27.8736666667,15.3825333334,44.4981333333,21.0456666667
819.63,17.7124666667,45.1764,38.821,41.9749333333,15.003,27.5877630303,8.47406666667,29.4314666667,16.5827333333,45.2724,22.2202666667
819.93,18.1465851852,46.2662666667,39.787,43.2498,15.2952666667,28.5648845454,9.35359999999,30.5399333333,17.5564666667,46.5449333333,23.3762
820.24,18.9322,47.0859333333,41.0335333333,44.5616666667,15.8238666667,29.3475142424,10.4278,31.5544,18.2296,47.5942666667,24.3626
820.54,19.2084888889,47.0588666667,41.1239333333,44.6602666667,15.7879333333,29.4340769697,11.0994666667,31.6386666667,18.9039333333,47.409,24.6183333333
820.85,19.0546074074,46.9752666667,40.9913333333,44.5402666667,15.5345333333,29.334279697,11.0272666667,31.5334666667,18.835,47.2926,24.5823333333
821.15,19.2171925926,47.0145333333,41.0252666667,45.1262,15.5564,29.3535539394,11.2646,31.8924,18.8833333333,47.5638,24.8934666667
821.45,19.503325926,47.4108666667,41.1305333333,45.5014666667,15.7338,29.5773209091,11.5212666667,32.1958,19.1440666666,47.8694,25.1386
821.76,19.9121555556,47.9484666667,41.7274,46.1505333333,16.142,30.1311051515,11.9812,32.7767333333,19.6376666667,48.6328666667,25.6515333333
822.06,20.2447185185,48.4088666667,42.1381333333,46.6026,16.4418666667,30.43835,12.3410666667,33.0933333333,19.9199333333,49.217,26.0066666667
822.36,20.2643185185,48.6244,42.3728,46.904,16.4842,30.4598218182,12.1923333333,33.2117333333,19.9999333333,49.4486666667,25.9679333333
822.67,20.3963851852,48.9256666667,42.6978,47.2366666667,16.6124,30.6961663636,12.2770666667,33.4396666667,20.1578,49.7255333333,26.0416
822.97,20.5832666667,49.1594,42.9876,47.5205333333,16.6686666667,31.0540469697,12.47,33.6217333333,20.3838,50.0993333333,26.2484666667
823.27,20.5776592593,49.0530666667,42.9182,47.4006,16.4969333333,30.9928584848,12.4325333333,33.5728,20.3042,50.0716,26.1602
823.58,20.9167037037,49.1874666667,43.0111333333,47.575,16.7378666667,31.1588460606,12.6660666667,33.6917333333,20.5972,50.2687333333,26.4380666667
823.88,21.3862962963,49.7699333333,43.57,48.283,17.1778666667,31.7180187879,12.9873333333,34.2844,20.9354,51.0559333333,26.8764666667
824.18,21.7404444445,50.063,43.7594,48.6201333333,17.6130666667,31.9987942424,13.2871333333,34.4879333333,21.2806,51.4280666667,27.3179333333
824.49,22.2595037037,50.9066666667,44.5937333333,49.3102,18.2240666667,32.5478321212,13.6813333333,34.9910666667,21.8964,52.2512,27.8479333333
824.79,22.4461703704,50.8776666667,44.9172,49.4976,18.4664,32.8340460606,13.948,35.13,22.2016666667,52.4704,28.097
825.09,22.2800296296,50.6730666667,44.6393333333,49.3655333334,18.2812,32.7751890909,13.8763333333,34.8272666667,22.0304666667,52.1736,27.8875333334
825.39,21.8218074074,50.5215333333,44.4524,49.0258666667,17.9378,32.6869245455,13.5508666667,34.5456666667,21.8825333333,51.848,27.7029333334
825.70,21.8391555556,50.5288,44.1836666666,48.6102666667,18.0672,32.7039460606,13.7798,34.5908,22.0007333333,51.6577333333,28.0885333333
826.00,21.5362518519,50.1863333333,43.6914666667,48.1651333333,17.807,32.3764609091,13.6184,34.3348,21.6996,51.4437333333,27.902
826.30,21.2719259259,50.0036,43.2228,47.687,17.5508666667,31.9133278788,13.5912,34.1914666667,21.4917333333,51.1014,27.6721333333
826.61,21.9863333333,50.2442,43.5004,48.0734,18.2038666667,32.19675,14.3251333333,34.6704,22.0312,51.2946666667,28.3085333333
826.91,21.613162963,50.2428,43.3795333333,47.8488,17.9248,32.1704557576,14.2004666667,34.6414666667,21.8195333333,51.2359333333,28.1008666667
827.21,21.4891703704,49.868,42.7736666667,47.3992,17.6910666666,31.9070881818,14.2220666667,34.4414666667,21.5950666666,50.6376,27.9644
827.51,21.7001777778,50.1423333334,43.2744,47.7114,17.9715333333,32.0338393939,14.5261333333,34.678,21.8006,50.678,28.0684
827.82,21.9256,50.2918666667,43.6096,48.0198,18.2327333333,32.3663124242,14.6667333333,34.8088,21.9961333333,50.8521333333,28.3274
828.12,22.1813111111,50.4578666667,43.932,48.1126666667,18.3633333333,32.56646,14.7006666667,35.1066666667,21.9680666667,51.1706,28.4275333333
828.42,22.0408962963,50.3582,43.7222,47.7522,18.0135333333,32.4509660606,14.4188,34.9636666667,21.6787333333,50.8678666667,28.3234
828.72,22.7192518519,50.7007333333,43.9962666667,47.9545333333,18.234,32.6279212121,14.9148666667,35.2509333333,21.8418666667,51.1884666667,28.712
829.02,23.7381777778,50.9250666667,44.6718,48.7698666667,18.6718666667,33.091479394,15.6848,35.6538666666,22.2375333333,51.7673333333,29.199
829.33,24.147762963,50.8106666667,44.8810666667,48.9512666667,18.8774666667,33.2394333333,15.9297333333,35.5782,22.5227333333,51.6837333333,29.5918666667
829.63,24.9656518519,51.168,45.4165333333,49.4948666667,19.9620666667,33.9531175758,16.3068,36.0164,22.8472,52.0074666666,30.5051333333
829.93,24.64,50.5807333333,45.1460666667,49.2784666667,20.169,34.1257445455,15.8113333333,35.9521333333,22.5767333333,51.9957333334,30.4751333333
830.23,25.1643407407,50.2538666667,45.3457333333,49.6991333333,20.6722,34.1293809091,15.2716666666,36.225,22.7824666666,52.5909333333,30.5901333333
830.54,25.0486074074,49.9529333333,45.9750666667,49.6201333333,20.7340666666,33.7766909091,14.2892666667,35.9623333333,22.6118666667,52.898,30.3201333333
830.84,25.6490148148,50.5413333333,46.4119333333,50.6139333333,21.4006,34.3700390909,14.4702,37.3079333333,23.1105333333,54.0608666667,30.5411333333
831.14,25.4362740741,49.2524666667,44.6878,49.024,21.1959333333,33.5170030303,14.6086,36.9832666667,22.876,52.4010666667,29.8153333333
831.44,25.4989777778,50.2015333333,44.2642666667,49.3092,21.7932666667,33.9017506061,15.0151333333,36.8942,23.3804666667,52.6297333333,30.2186666667
831.74,25.7668962963,50.745,44.2614,49.405,22.1224,33.4525730303,14.6900666667,37.5448,23.4955333333,53.0004,30.0706666666
832.04,25.3068962963,49.5938666667,43.6476,48.8507333333,22.1148666667,33.117349697,14.5209333333,37.3716,23.5632666667,52.0537333333,29.3946
832.35,24.0793333333,48.9924666667,42.7086666667,48.0678,21.0832666667,32.3996181818,13.3984,36.5835333333,22.8240666667,51.0653333333,28.2992
832.65,23.5382814815,48.7500666667,42.4044666667,47.7664,20.4576666667,32.1433351515,13.1147333333,36.4412666667,22.1858666667,50.8675333333,27.7732666667
832.95,22.8024888889,48.7474666667,42.3827333333,47.3666,19.8138,32.168439394,12.9993333333,36.2170666667,21.9525333333,50.88,26.8208
833.25,23.2067777778,49.6424,43.0667333333,47.5151333333,20.0424666667,32.641009394,13.5999333333,35.9818666667,22.2786666667,51.1637333333,26.8244
833.55,23.0421037037,49.8279333333,42.9490666667,47.1142,20.0114,32.5868821212,14.1709333333,35.7716666667,22.2947333333,50.6254,27.0454
833.85,22.8289111111,49.9106666667,42.9200666667,47.1413333333,19.8827333333,32.5678715152,14.1764,35.7788666667,22.1439333333,50.6420666667,27.1020666667
834.16,22.2178888889,48.6172,41.8635333333,46.069,19.1088666667,31.8696539394,13.719,34.7622,21.4561333333,49.731,26.6285333333
834.46,22.0093703704,48.8648,42.2314,46.4447333333,19.1839333333,32.2268378788,13.3998666667,35.1262666667,21.3878666667,50.3080666667,26.9054
834.76,22.1704444444,48.461,42.5951333333,46.3032,19.0914666667,32.1437681818,13.4981333333,35.3264666667,21.3742666667,50.1874666667,27.3538666667
835.06,22.5628740741,48.2577333333,42.9094,46.4982,19.669,32.7442421212,14.3902666667,35.6098,21.9628,50.1161333333,28.2868666667
835.36,22.9512,48.6179333333,43.2503333333,46.999,19.9877333333,32.9595024243,14.7428666667,35.9865333333,22.2653333333,50.7970666667,28.8395333334
835.66,23.1587259259,48.9,43.7554666667,47.3313333333,20.2725333333,33.4108469697,14.8952666667,36.1449333333,22.1336666667,51.4523333333,29.0195333333
835.96,23.7196074074,49.2461333333,43.93,47.5812666667,20.8574,33.6752357576,15.3269333333,36.4058,22.5438666667,51.7328,29.4034
836.26,23.7578074074,48.698,43.6000666667,47.1686666667,20.4472,33.1164336363,14.7843333333,35.8589333333,21.8744666666,51.1216666667,29.3726
836.57,21.8562,46.7276,41.3646,45.4498,18.4528,30.9766269697,12.5857333333,34.0981333333,19.8,49.5698,27.4404
836.87,21.455762963,46.4924666667,40.1548666667,45.4379333333,17.8036666667,30.4989912121,11.6012666667,33.4978666667,18.8872666667,49.3857333333,26.212
837.17,22.7612444444,46.6872,39.8462,45.9384666666,18.6564,31.0744648485,12.5846666667,33.4460666667,19.4768666667,49.0564666667,26.636
837.47,24.3776296296,47.9781333333,40.7212666667,46.8634,19.6064,31.6546409091,13.6175333333,34.1967333333,20.4042666667,49.6174666666,27.6502
837.77,23.6074814815,46.4615333333,38.9972,44.9572,18.0856,29.8960406061,12.9459333333,31.8290666667,19.0428,47.4985333333,25.9602
838.07,23.1040592593,45.7378666667,38.0718,45.0324666667,18.1540666667,29.4447448485,12.7337333333,31.2169333334,18.9417333333,46.3374666667,24.7618666667
838.37,22.9237111111,45.0646,37.2202666666,44.0400666667,17.9974666667,28.8212487879,12.4497333333,29.8823333333,18.5512666667,45.0648,23.5334666667
838.67,20.3690592593,42.6452666667,34.8160666667,41.7438,15.7415333333,26.6403454545,10.2966,27.1530666667,16.5717333333,41.5778,21.4827333333
838.97,19.5356444445,41.8708,33.7834,41.0538666667,15.1922666667,25.7297536364,9.46133333334,26.797,16.7554666667,40.3434,21.6814666667
839.27,18.063437037,40.7927333333,32.5766,39.8799333333,14.054,24.5482651515,7.62766666667,25.9700666667,15.4234,39.063,20.5163333333
839.57,16.6634074074,39.4296666667,30.9922,39.1086666667,13.0480666667,22.8752127273,6.26253333333,24.9672666667,14.3315333333,38.0868,19.0254666667
839.87,17.6692888889,39.3181333333,31.8636,39.8,13.9917333333,23.6597566667,7.04286666668,25.7612666667,14.7677333333,38.1424,19.6589333333
840.17,18.3256888889,39.8032,33.2522666666,40.4976666667,15.1968666667,24.3288418182,7.87040000001,26.5162,15.6134,38.9700666667,21.0531333333
840.47,17.5473703704,39.6803333333,33.2979333333,40.142,15.0505333333,23.643610303,6.93893333334,26.4534,15.1686666667,39.4552666667,20.6632
840.77,17.0892074074,39.663,32.8279333333,39.4346,15.5355333333,23.583940303,6.73893333334,26.9073333333,14.9698666667,39.5186666667,20.0964
841.07,17.7172666667,39.8395333333,32.5061333333,39.5061333333,16.0247333333,23.8333651515,6.41980000001,27.5184666667,15.1111333333,39.8396666667,19.7776666667
841.37,16.2976148148,38.3883333333,30.6897333333,37.2921333333,14.1713333333,22.2761781818,4.19086666667,25.4029333333,13.0884,38.7362666667,18.0273333333
841.67,15.331362963,37.272,29.8956666666,36.6598,13.3472,20.8261742424,2.51913333335,24.7598666667,12.5679333334,38.803,16.4092
841.97,15.135037037,37.0710666667,29.0159333333,36.0488,13.1959333333,20.1143412121,0.45753333334,24.5765333333,11.1975333333,39.3896,14.4622
842.27,16.6691925926,36.8304,29.555,36.1592666666,15.2537333333,21.7182272727,1.98286666666,24.6682,11.5223333333,40.1561333333,14.1297333333
