wavelength,Back_TanDesm,Belly_TanDesm,Breast_TanDesm,Crissum_TanDesm,Crown_TanDesm,DorTail_TanDesm,Patch10_TanDesm,Patch11_TanDesm,Patch12_TanDesm,Patch13_TanDesm,Patch14_TanDesm,Patch15_TanDesm,Patch16_TanDesm,Rump_TanDesm,Throat_TanDesm,WingTip_TanDesm
440.04,4.76091666667,15.257,5.2445,14.2653333333,4.98255555556,5.46408333333,4.77741666666,2.74175,5.45491666666,48.7974166667,5.31466666666,13.462,21.4869166667,5.70918333333,5.89216666667,7.22383333333
440.40,4.75125,15.2569166667,5.24066666666,14.272,4.97725,5.461,4.76183333333,2.73975,5.44675,48.7774166667,5.2995,13.4314166666,21.4513333334,5.704025,5.88108333334,7.206375
440.75,4.76475,15.2533333333,5.25225,14.2770833333,4.97861111111,5.454,4.76141666667,2.74925,5.44591666667,48.7314166666,5.29691666667,13.4024166667,21.4059166667,5.7085,5.88591666667,7.20191666667
441.11,4.76866666667,15.2821666666,5.25508333333,14.2958333333,4.99418055556,5.46095833333,4.766,2.74691666667,5.43466666667,48.7500833333,5.30791666667,13.3936666667,21.3830833333,5.7195,5.89783333333,7.20858333333
441.47,4.76791666667,15.2746666667,5.26533333333,14.3195833333,4.99744444444,5.47170833333,4.757,2.756,5.43691666666,48.7005,5.28741666666,13.36875,21.3199166667,5.714325,5.90583333333,7.19883333334
441.82,4.74091666667,15.25125,5.24325,14.2894166667,4.95888888889,5.425,4.73,2.73516666667,5.39533333333,48.6229166666,5.24533333333,13.3048333333,21.2258333333,5.68911666667,5.88041666667,7.18275
442.18,4.73108333333,15.2195,5.22633333333,14.2884166667,4.94843055556,5.405125,4.72,2.72641666667,5.3765,48.5390833333,5.231,13.2433333333,21.1375,5.67848333333,5.86808333333,7.18270833334
442.53,4.7505,15.2354166666,5.24041666667,14.3124166667,4.96715277778,5.42879166667,4.72708333333,2.73466666666,5.3985,48.5339166667,5.242,13.205,21.0618333333,5.677225,5.88933333333,7.199875
442.89,4.74291666666,15.2185,5.21283333333,14.28175,4.94497222223,5.41370833334,4.70541666667,2.72166666667,5.368,48.5249166667,5.20783333334,13.1186666667,20.9740833333,5.65595,5.873,7.196125
443.24,4.73475,15.2141666667,5.19383333334,14.2805,4.91920833333,5.406125,4.66975,2.70766666667,5.34066666667,48.5330833333,5.17866666667,13.0455,20.8536666666,5.62885833333,5.85858333333,7.201125
443.60,4.73533333333,15.204,5.19133333333,14.2855833333,4.91622222223,5.406375,4.669,2.69766666667,5.33708333334,48.5535833333,5.17633333333,12.9760833333,20.7365833333,5.61615,5.86991666667,7.20091666666
443.95,4.71766666667,15.1740833333,5.18333333333,14.2530833333,4.89833333333,5.39929166667,4.65816666667,2.68691666667,5.32191666667,48.513,5.14683333333,12.8881666667,20.57,5.58921666667,5.85858333333,7.19375
444.31,4.6985,15.1365,5.16108333333,14.219,4.87715277777,5.38316666667,4.64966666667,2.65816666667,5.30433333334,48.4929166667,5.1185,12.7985833333,20.4223333333,5.5605,5.85833333333,7.19029166667
444.66,4.67775,15.1004166667,5.15616666667,14.2180833333,4.86070833334,5.37,4.64833333333,2.63725,5.286,48.4718333333,5.09658333333,12.72175,20.2801666667,5.53054166667,5.85083333333,7.190625
445.02,4.66075,15.03825,5.13633333333,14.1896666666,4.82316666667,5.36283333333,4.63083333334,2.63116666666,5.26991666667,48.4135,5.06583333333,12.6141666667,20.1251666667,5.49679166667,5.82616666667,7.18083333334
445.37,4.64491666667,15.02075,5.12341666667,14.16575,4.79373611111,5.35020833333,4.62325,2.61075,5.249,48.3859166667,5.04933333333,12.52425,19.9956666667,5.46330833333,5.81225,7.19145833333
445.72,4.654,15.00975,5.12991666667,14.1629166667,4.79859722222,5.360125,4.63225,2.61383333333,5.25083333333,48.3899166666,5.054,12.45775,19.884,5.455375,5.817,7.19825
446.08,4.66375,15.0285833333,5.14633333333,14.1715,4.80736111111,5.38041666666,4.64241666667,2.62983333334,5.25508333333,48.3846666666,5.05816666667,12.4008333333,19.77825,5.455175,5.83391666667,7.21475
446.43,4.65691666667,15.0049166667,5.15283333333,14.1555833333,4.80409722222,5.37725,4.63908333333,2.63491666667,5.24158333333,48.3286666667,5.04458333333,12.34125,19.6506666667,5.44303333333,5.82625,7.211875
446.79,4.656,14.9883333333,5.17183333333,14.15125,4.80672222223,5.383875,4.64758333333,2.64108333333,5.25008333333,48.26825,5.055,12.2814166667,19.5235,5.43805833333,5.84016666667,7.21170833333
447.14,4.66358333333,14.9651666667,5.19133333333,14.1525833333,4.81919444444,5.39375,4.67475,2.6505,5.25866666667,48.2226666667,5.07533333333,12.2316666667,19.4284166667,5.44754166667,5.85666666667,7.227625
447.50,4.66083333334,14.94825,5.18258333333,14.1325,4.80430555556,5.38879166667,4.66633333334,2.64008333333,5.24791666667,48.1686666666,5.06383333334,12.1691666667,19.3219166667,5.42329166667,5.85275,7.238125
447.85,4.66908333334,14.9351666667,5.19316666667,14.1446666667,4.81102777778,5.39645833333,4.6675,2.65391666667,5.25991666667,48.1171666667,5.07391666667,12.1056666667,19.2388333333,5.41935,5.8665,7.24083333333
448.21,4.66891666667,14.9378333333,5.19383333333,14.1511666667,4.80245833333,5.39995833333,4.66866666667,2.65466666667,5.24991666667,48.1016666667,5.0715,12.0474166667,19.15825,5.40360833333,5.86025,7.24733333333
448.56,4.68316666667,14.936,5.202,14.1435,4.81566666667,5.40804166667,4.6615,2.67008333333,5.265,48.0501666667,5.08433333333,12.00175,19.0691666667,5.402975,5.8665,7.254125
448.92,4.7035,14.94875,5.22425,14.1625,4.83301388889,5.41741666667,4.67975,2.68641666667,5.27333333333,48.03075,5.10408333333,11.96275,18.9955,5.404375,5.88233333333,7.26591666667
449.27,4.71841666667,14.98175,5.23316666667,14.1891666666,4.85154166667,5.43975,4.696,2.70008333333,5.28441666666,48.0624166667,5.112,11.9284166667,18.93275,5.41704166667,5.88866666667,7.28075
449.62,4.73633333333,14.979,5.247,14.2055,4.859625,5.46358333333,4.70208333333,2.69916666667,5.28416666667,48.024,5.1145,11.901,18.85475,5.41925833333,5.90941666666,7.30116666666
449.98,4.73933333333,14.9525,5.24083333333,14.1836666667,4.84504166666,5.45979166666,4.68508333334,2.69283333333,5.278,47.9731666667,5.09666666667,11.8419166667,18.7805,5.40628333333,5.90841666667,7.28395833333
450.33,4.73033333333,14.9355833333,5.20825,14.1931666667,4.82393055556,5.462875,4.67316666667,2.67558333334,5.26625,47.9763333333,5.08908333334,11.7903333333,18.7155,5.387525,5.90391666666,7.27775
450.69,4.7235,14.9290833333,5.20125,14.20175,4.81966666667,5.45629166667,4.67358333333,2.65841666667,5.25691666667,47.9713333334,5.07216666667,11.7601666667,18.6635,5.3766,5.90025,7.27775
451.04,4.73491666667,14.9640833333,5.21591666667,14.2379166667,4.82638888889,5.47504166666,4.68975,2.68558333333,5.27783333333,48.022,5.07908333333,11.7399166667,18.65075,5.3931,5.91983333333,7.29608333333
451.40,4.72766666666,14.97225,5.24141666667,14.2515833333,4.82877777778,5.47483333333,4.69191666666,2.70025,5.27591666667,48.0414166667,5.07241666667,11.7113333333,18.6244166666,5.39645,5.91725,7.29191666667
451.75,4.7175,14.9765833333,5.236,14.2554166666,4.80555555556,5.47370833333,4.69375,2.69591666667,5.262,48.057,5.0595,11.68725,18.5836666667,5.38663333334,5.90925,7.29433333334
452.10,4.72075,14.99,5.24225,14.26675,4.81706944444,5.47304166667,4.69008333334,2.69591666667,5.26525,48.07075,5.05741666667,11.6791666667,18.5668333333,5.38686666667,5.90666666667,7.296875
452.46,4.72116666666,15.0303333333,5.258,14.304,4.81204166667,5.47508333334,4.69441666667,2.69166666667,5.24658333333,48.132,5.05275,11.6704166667,18.57675,5.39676666667,5.91141666666,7.29929166667
452.81,4.71033333333,15.0430833333,5.26225,14.3119166667,4.81116666666,5.46304166667,4.68625,2.68041666667,5.2395,48.1554166667,5.03591666667,11.6695833333,18.5711666667,5.40049166667,5.909,7.29875
453.17,4.69883333334,15.0283333333,5.2495,14.293,4.79730555556,5.44458333334,4.65216666666,2.6655,5.22066666667,48.1264166667,5.03283333333,11.6643333333,18.5581666666,5.38945833333,5.90591666667,7.27695833333
453.52,4.70416666666,15.0805,5.26458333333,14.3349166667,4.80690277777,5.44670833333,4.66683333333,2.67383333333,5.233,48.21075,5.04391666667,11.68875,18.5859166667,5.39521666667,5.9165,7.27133333333
453.87,4.72408333333,15.1334166666,5.29841666667,14.3965833333,4.83205555556,5.46525,4.7025,2.699,5.24458333334,48.2945833334,5.07658333333,11.732,18.6444166667,5.41516666667,5.92766666667,7.31633333333
454.23,4.72875,15.18075,5.32908333333,14.4281666667,4.84565277778,5.47383333333,4.70333333334,2.70216666666,5.25358333334,48.3924166667,5.06583333334,11.7516666667,18.69575,5.43496666667,5.92775,7.32391666667
454.58,4.73366666667,15.2156666667,5.33591666667,14.4705833333,4.83525,5.47275,4.69433333333,2.71033333333,5.25658333333,48.4428333333,5.07933333333,11.76875,18.7531666667,5.43738333334,5.925,7.32041666666
454.93,4.73116666667,15.2398333333,5.32583333333,14.4793333333,4.81908333333,5.467375,4.67241666667,2.68908333333,5.24025,48.4779166667,5.06741666667,11.7955,18.7905,5.42923333333,5.91741666667,7.3185
455.29,4.74758333333,15.2620833334,5.34133333333,14.5244166667,4.83097222223,5.486125,4.68858333333,2.71216666667,5.25583333333,48.4745833333,5.0865,11.8439166667,18.8360833333,5.45944166667,5.93316666667,7.33608333333
455.64,4.75816666667,15.3195833333,5.354,14.5531666667,4.84675,5.48075,4.68566666666,2.71158333333,5.25658333333,48.5518333333,5.085,11.9059166667,18.9305,5.47080833333,5.93683333333,7.35004166666
456.00,4.75633333334,15.3505833334,5.35891666666,14.60425,4.83713888889,5.48666666667,4.696,2.70966666667,5.26675,48.6159166667,5.08241666666,11.9651666667,19.0155,5.479675,5.93808333333,7.35341666666
456.35,4.73808333334,15.3644166667,5.32983333333,14.6190833333,4.81488888889,5.469125,4.67908333333,2.67541666667,5.24541666667,48.6554166666,5.06591666667,12.01025,19.0933333333,5.45674166667,5.91275,7.32983333333
456.70,4.73216666667,15.4123333333,5.33175,14.6750833333,4.811,5.482125,4.68058333333,2.68741666667,5.24991666667,48.7476666667,5.07691666667,12.0878333333,19.2435,5.46419166667,5.91966666667,7.337
457.06,4.75416666667,15.4533333333,5.36125,14.73875,4.82895833333,5.51520833333,4.72158333333,2.71791666666,5.28975,48.8090833333,5.11866666667,12.2024166666,19.3893333333,5.4875,5.94383333333,7.361625
457.41,4.77725,15.4920833333,5.36825,14.7975833334,4.86341666667,5.542375,4.72533333333,2.73891666667,5.3115,48.87575,5.15491666666,12.28875,19.5598333333,5.517225,5.9535,7.3945
457.76,4.77016666667,15.509,5.36383333334,14.824,4.86452777777,5.53995833333,4.72366666667,2.71808333333,5.32258333334,48.8933333333,5.16191666667,12.36525,19.6751666667,5.518675,5.949,7.38029166667
458.12,4.78333333334,15.5574166667,5.3745,14.8814166667,4.89134722222,5.55075,4.74583333333,2.74333333333,5.34725,48.9265833333,5.20408333333,12.4859166667,19.8411666667,5.54798333333,5.97358333333,7.40670833334
458.47,4.78891666667,15.5908333333,5.3895,14.9119166667,4.90823611111,5.56970833333,4.76158333334,2.75358333333,5.35883333333,48.94725,5.21866666667,12.5660833333,19.98,5.56854166667,5.97633333333,7.40966666667
458.82,4.77008333333,15.60825,5.38133333334,14.94275,4.90670833333,5.55670833333,4.75591666667,2.74541666667,5.35866666667,48.9925833333,5.20933333334,12.6384166667,20.09775,5.56754166667,5.96083333333,7.39245833334
459.18,4.782,15.6563333333,5.38566666667,14.99225,4.91855555556,5.56583333334,4.76091666667,2.756,5.36708333333,49.0650833333,5.23408333334,12.7159166667,20.2345,5.58305,5.96208333333,7.39991666667
459.53,4.7885,15.6815833333,5.38641666667,15.03725,4.92756944444,5.58516666667,4.76658333333,2.76775,5.37533333333,49.1000833333,5.26658333334,12.7849166667,20.3700833333,5.60581666667,5.96358333333,7.40641666666
459.88,4.79375,15.7171666667,5.3985,15.08275,4.94863888889,5.59708333333,4.77575,2.77733333333,5.378,49.1608333333,5.29683333333,12.8670833333,20.4941666667,5.62534166667,5.976,7.40441666667
460.24,4.81758333333,15.76275,5.43533333333,15.1370833333,4.97679166667,5.633875,4.79658333333,2.81725,5.414,49.2245,5.33575,12.9636666667,20.63425,5.66610833333,6.00191666667,7.43183333333
460.59,4.83491666667,15.799,5.44433333333,15.1905833333,4.99395833333,5.64520833333,4.80783333333,2.824,5.43041666667,49.2728333334,5.35775,13.0521666667,20.74825,5.68659166667,6.01641666667,7.43316666667
460.94,4.83983333334,15.8523333333,5.455,15.2505833334,5.01058333333,5.6585,4.80725,2.83375,5.4315,49.33775,5.36716666667,13.1185,20.87625,5.70586666667,6.02341666666,7.42908333333
461.29,4.8355,15.89375,5.46891666666,15.2915833333,5.00836111111,5.67070833333,4.82433333333,2.83075,5.44491666667,49.3785,5.38125,13.2128333333,21.0113333333,5.72624166667,6.03091666667,7.428625
461.65,4.82391666667,15.9200833333,5.4455,15.3295833333,4.99684722222,5.650375,4.80358333333,2.82466666666,5.42566666667,49.4188333333,5.36883333333,13.2955833333,21.1539166667,5.72750833333,6.00575,7.40470833333
462.00,4.81575,15.9615833333,5.448,15.3726666667,4.991625,5.656625,4.79116666667,2.82183333333,5.41308333333,49.44375,5.37133333333,13.3685833333,21.2955,5.73689166667,5.99241666667,7.37395833333
462.35,4.85141666667,16.0483333334,5.47233333333,15.47475,5.03444444444,5.69079166667,4.81266666667,2.85016666667,5.44583333333,49.5421666667,5.40691666666,13.5294166667,21.5045,5.78174166666,6.02766666667,7.407625
462.71,4.87716666667,16.1411666667,5.49725,15.566,5.06190277777,5.72616666667,4.82866666667,2.86458333333,5.46016666667,49.6384166667,5.44833333333,13.6839166666,21.7459166667,5.824275,6.0495,7.43154166667
463.06,4.88633333333,16.2374166667,5.51516666667,15.666,5.08108333333,5.74929166667,4.85083333334,2.8705,5.48191666666,49.7695833333,5.4815,13.873,22.0130833333,5.86214166666,6.07216666667,7.44170833333
463.41,4.88925,16.3159166667,5.54225,15.763,5.11540277777,5.768375,4.86566666667,2.87333333333,5.51141666667,49.90625,5.501,14.0534166666,22.2558333334,5.91815,6.08933333333,7.44820833333
463.76,4.88325,16.39525,5.54725,15.8304166667,5.11190277777,5.76166666667,4.85708333333,2.86783333333,5.52325,49.9874166667,5.50775,14.2055833333,22.5134166667,5.94913333333,6.06358333333,7.44808333334
464.12,4.859,16.4789166667,5.53733333333,15.9066666667,5.11501388889,5.74920833333,4.85066666667,2.86275,5.51758333333,50.0903333333,5.50783333333,14.3658333333,22.75475,5.970075,6.03883333333,7.43208333333
464.47,4.85358333333,16.5438333334,5.55266666667,15.9703333333,5.13413888889,5.755625,4.84875,2.87008333333,5.53133333334,50.1409166667,5.52891666667,14.5310833334,23.00925,6.02384999999,6.02766666667,7.42695833333
