wavelength,Back_SicLucf,Belly_SicLucf,Breast_SicLucf,Crissum_SicLucf,Crown_SicLucf,DorTail_SicLucf,Patch10_SicLucf,Patch11_SicLucf,Rump_SicLucf,Throat_SicLucf,WingTip_SicLucf
803.46,20.8231666667,45.0121666667,28.9946666667,31.7039880952,9.30633333331,2.98033333335,17.1533333333,27.0885,20.1641944445,31.9848333334,11.1921666666
803.76,21.9041666666,45.3918333334,29.9836666666,33.1520595238,10.272,4.44583333333,17.8848333333,27.6695,21.8738333333,33.08975,12.5861666667
804.07,22.0481666667,44.5785,30.522,32.3337142857,10.2808333333,4.93950000002,17.8713333333,27.6303333334,22.0079166667,32.58025,12.2088333333
804.38,22.866,45.1693333333,31.421,32.9782738095,10.789,5.918,18.5385,28.4823333333,23.2388055556,33.3028333334,12.9025
804.68,21.5243333334,43.5425,29.7786666667,31.4910833333,9.49833333335,5.549,17.0418333333,27.7251666667,21.6890833333,31.714,11.6311666667
804.99,21.3968333334,43.1158333333,29.5288333334,30.948202381,9.05816666667,5.19316666668,16.5863333333,27.3955,20.9809444444,30.4248333334,10.95
805.30,21.107,41.9753333334,29.371,29.7350833333,9.00033333333,5.19699999999,16.0893333333,27.3,19.7364722223,29.6893333333,11.3101666666
805.60,19.2691666667,40.7825,27.235,28.4921428572,7.15133333333,3.834,14.9583333333,25.7053333333,18.087,28.1583333334,10.4886666667
805.91,18.9743333333,39.645,27.3766666666,27.6570952381,6.72583333333,3.80683333334,14.122,24.7731666666,17.6593888889,26.9230833334,10.6705
806.21,19.5278333333,39.3243333333,27.4385,27.8294166667,7.98783333335,5.0115,14.2473333333,25.0768333334,17.8603888889,26.6128333333,11.0023333333
806.52,19.1183333333,38.7115,27.3471666667,27.3237738095,7.86783333333,5.20733333335,13.9683333333,24.8005,17.7088333333,26.4445,11.5165
806.83,19.2321666666,39.2555,26.6785,27.4334285715,7.36883333334,4.591,14.5448333334,25.4241666666,17.2870833334,26.784,12.0756666666
807.13,18.9055,39.5905,26.5405,26.4024880952,7.348,4.7075,14.2173333333,25.5263333334,16.7782222222,26.4638333333,11.6533333333
807.44,19.5046666666,40.457,27.238,27.0639166667,8.95233333333,5.54283333335,14.4,26.2665,16.9523888888,26.7143333334,13.4476666667
807.74,20.4996666667,42.067,27.4408333333,28.1438690476,10.1066666667,7.49449999998,15.2173333334,27.5935,17.3752777778,27.0116666667,14.6071666667
808.05,20.8866666667,41.6185,26.965,28.2631428572,10.5305,7.14283333334,14.944,27.468,17.5182222222,26.8195833333,14.7696666667
808.35,19.8936666667,41.1646666666,26.2493333334,27.5118928572,10.0945,6.33616666667,14.0298333333,26.7415,16.8766944445,26.4461666667,15.0923333333
808.66,20.1985,42.0438333334,27.1231666667,27.9363095238,10.3965,7.06350000001,14.6628333334,27.1825,18.2738888889,26.9346666667,15.873
808.97,21.163,42.9458333333,28.4571666667,28.6571309524,11.8306666666,8.61316666665,16.4668333333,28.0775,19.8275,28.5171666666,17.506
809.27,21.5411666666,43.5071666667,28.6006666666,29.6261309523,12.5405,9.60750000001,17.7993333333,28.8431666666,20.7862777778,30.1983333333,18.3858333333
809.58,21.512,43.5461666667,28.3838333334,29.8887619047,12.5311666667,9.98316666666,17.7318333334,28.279,21.2824166667,31.1925,19.4441666666
809.88,21.0471666666,42.7993333333,27.3931666666,29.6792857142,12.2865,9.82883333331,17.8631666667,27.906,21.3780277777,31.2498333334,18.8886666667
810.19,19.9305,42.3845,27.3715,29.7728809524,11.967,10.2481666667,17.7546666666,27.3065,21.0257222222,31.016,18.3856666667
810.49,18.868,41.8015,26.2576666666,30.3573095238,11.343,9.68133333335,17.4753333333,27.2013333333,20.9605555556,30.7279166667,18.9355
810.80,18.2485,41.105,24.8966666666,30.5167142857,10.7291666667,9.78916666665,17.6751666667,27.35,21.1295555555,30.59375,18.6611666667
811.10,16.7828333333,40.1441666667,25.0118333333,29.5875714286,10.251,8.97266666669,16.806,25.9181666667,20.4711666666,29.9859166666,18.0846666667
811.41,16.7375,42.6818333333,26.3928333334,30.2997976191,10.7648333333,10.7648333333,17.9178333333,26.7468333333,21.6713333333,31.29125,19.5938333333
811.71,18.4401666667,43.6331666667,28.4446666667,32.2144166666,12.9148333333,14.0973333333,19.5316666667,28.3993333333,24.0488611111,32.9015,21.7598333334
812.02,18.0943333333,43.352,28.4643333333,32.4638333334,12.2658333333,14.3726666666,19.3118333333,27.8791666667,23.2363611111,32.91225,21.2781666667
812.32,17.5141666666,42.208,28.3428333334,32.3530833333,12.1468333333,14.2656666666,17.6081666666,27.7075,22.438,31.2854166667,20.692
812.63,17.1831666666,42.8405,28.662,32.0171309524,12.0891666666,14.0843333333,17.864,27.864,21.8621666667,31.3029166666,20.1876666667
812.93,17.4295,43.2965,28.7103333334,32.6116428572,13.176,14.517,19.6716666666,28.9643333333,22.3533055556,31.78475,20.2956666666
813.24,18.6125,44.1161666667,29.5788333333,32.8314047619,14.0108333333,15.6593333333,19.9405,29.51,22.4931388889,31.9025,20.8565
813.54,18.7185,43.16,29.1613333334,31.5174285714,13.1783333333,15.7776666667,18.9466666667,28.6595,22.4046388889,31.3043333334,20.6338333333
813.85,19.381,42.7321666667,29.7446666667,30.6799880952,12.786,16.7788333334,18.6181666667,28.0395,22.2147777778,31.7631666667,19.964
814.15,19.7901666667,44.1991666667,31.727,30.7101071428,12.7845,17.983,18.6526666667,28.1125,22.9697222222,32.4186666666,20.5711666667
814.46,18.886,42.1438333334,30.2485,29.7969761905,11.4293333333,17.2216666667,19.0191666667,26.8753333333,22.6291111112,31.8240833334,20.24
814.76,18.7225,40.42,29.7681666667,29.4976785714,11.5266666667,16.8635,19.8818333334,26.3778333334,22.7215555556,30.7850833334,20.2318333334
815.07,18.23,39.63,28.4018333333,28.9267738095,10.6781666667,15.5218333333,19.9031666667,25.3631666667,21.8883611112,30.394,19.8813333333
815.37,17.9535,39.382,28.1425,29.1966785715,11.2398333333,15.7873333334,20.0771666667,25.9973333333,22.1043888889,30.10525,20.5705
815.68,16.796,39.543,28.1803333333,28.6438095239,10.0471666667,15.6101666667,20.0518333334,25.2265,21.3777222222,29.8836666667,20.2243333333
815.98,16.2806666666,38.5245,28.3353333334,28.0965238095,9.24500000002,15.8515,18.7688333333,24.303,21.6966388889,28.7538333334,19.6481666666
816.29,15.2451666667,37.4233333334,28.2808333334,27.4452261905,7.45850000001,15.2011666666,17.6073333333,23.2066666667,21.2999166667,27.4716666667,19.051
816.59,15.5513333333,38.4951666667,29.3305,27.6994166666,8.57400000002,16.0106666667,18.4165,23.5125,22.6376944444,28.2808333334,19.685
816.89,17.5313333334,40.1641666667,31.2146666667,28.8955833333,10.6786666666,17.4015,20.3416666667,24.8595,24.2073888888,30.47975,20.752
817.20,19.7158333333,41.574,32.6326666666,31.0672380952,13.6175,19.3863333333,22.9911666667,26.5555,26.1055277778,32.5814166667,23.0941666667
817.50,19.822,40.7363333333,32.0795,31.0363690476,13.6731666667,18.9928333333,23.7053333334,25.526,25.3438888889,32.1400833333,22.229
817.81,21.3535,41.91,33.2165,31.8441309524,14.022,20.381,23.8233333333,26.3126666667,25.8620277778,32.7886666667,22.715
818.11,22.0176666667,42.1405,33.8346666667,32.1799761905,14.3626666667,21.1073333333,23.7645,26.793,26.7031388889,33.7515,23.2068333333
818.41,22.1085,42.6365,33.908,31.7849880953,14.5115,21.5876666667,23.8683333334,27.0473333333,27.6461666667,33.9079166667,22.8985
818.72,22.6771666666,42.746,34.767,31.5087857143,14.1795,21.6753333334,24.1796666667,26.7703333333,27.9303333333,34.9828333334,22.3831666666
819.02,24.6521666666,43.7276666667,36.3078333334,32.3159285714,15.826,22.8743333334,25.8486666667,28.0793333334,29.46425,36.2916666667,23.1166666666
819.33,25.3136666667,44.2798333333,36.2603333334,33.1520714286,17.055,23.3425,27.0013333334,29.2115,29.9607777778,37.3056666666,23.6558333334
819.63,25.7373333334,45.2101666666,36.792,33.8833095238,18.259,24.1843333334,27.8648333333,29.7701666667,30.5643333333,38.3711666666,23.7666666667
819.93,25.5176666667,45.0233333333,36.4953333333,34.0450952381,18.2698333334,23.5693333334,28.0005,29.715,30.19,38.182,23.1575
820.24,25.7883333333,45.014,37.054,34.4521904762,18.7913333333,23.2673333333,28.3948333334,30.2926666667,30.6705277778,38.0404166667,23.1256666666
820.54,25.8203333333,45.1851666666,37.7041666666,34.675047619,18.8641666667,22.8791666667,28.3246666666,30.5623333334,30.7642777778,38.0273333334,22.968
820.85,26.2778333334,45.4051666666,38.0508333333,35.0215,19.5825,23.0491666667,28.6636666667,31.2533333333,31.233,38.1763333334,23.1103333333
821.15,26.34,45.3825,38.091,35.0541428571,19.897,22.5948333333,28.8098333333,31.4665,31.3280277778,38.0910833333,22.7936666667
821.45,26.5803333333,45.7396666667,38.3545,35.3738452381,20.1561666667,22.6281666666,28.9701666667,31.8276666667,31.4755833333,38.14375,22.88
821.76,27.0331666667,46.0306666667,38.5718333333,35.8382857143,20.6266666666,22.9116666667,29.521,32.318,31.5516944444,38.572,23.1145
822.06,27.4315,46.3695,38.6103333333,36.3346428572,21.1245,23.3071666667,29.931,32.6453333334,31.9493333334,38.705,23.4591666667
822.36,27.4181666667,46.274,38.4226666667,36.3290476191,21.2698333334,23.2338333333,29.8483333333,32.6023333333,31.9405,38.71725,23.3721666667
822.67,27.6421666667,46.3326666666,38.6785,36.4362380952,21.3385,23.2633333333,29.9511666666,32.7285,32.1216666667,38.8155833333,23.3775
822.97,27.8015,46.2645,38.7598333334,36.3875119047,21.2888333333,23.0966666667,29.8911666667,32.8823333334,32.1452222222,38.7934166667,23.4348333333
823.27,27.9791666666,46.2265,38.8913333334,36.5846071429,21.3438333333,23.1886666667,29.9831666666,32.8795,32.1807777778,38.9025,23.5216666667
823.58,28.0571666666,46.2486666667,38.8316666666,36.7036428572,21.3305,23.214,29.9446666667,32.8925,32.1401111111,38.9254166667,23.5765
823.88,28.1448333334,46.0676666667,38.6195,36.4973571428,21.3576666666,23.283,29.9641666667,32.9131666666,32.1375555556,38.8806666667,23.4826666667
824.18,28.279,46.0985,38.7256666666,36.6322142857,21.4448333334,23.527,30.0238333333,32.9345,32.2664722223,39.30375,23.5491666667
824.49,28.5713333333,46.2611666666,38.8265,36.964547619,21.6723333334,23.934,30.2735,33.1561666667,32.4805833333,39.6254166666,23.7521666666
824.79,28.7285,46.3003333333,38.9901666666,37.0486309523,21.8525,24.3748333333,30.5338333333,33.1398333333,32.5554166667,40.0079166667,23.8671666667
825.09,28.789,46.3198333333,39.1368333333,37.1701785714,21.9321666666,24.8225,30.5516666667,33.1215,32.8181666667,40.0585,23.8955
825.39,28.5458333334,45.6076666667,38.825,36.6414404762,21.7445,24.7466666667,30.424,32.6043333333,32.59825,39.9895833333,23.5236666667
825.70,28.8925,45.6648333333,38.8385,36.8603095238,21.7088333333,25.0795,30.6171666667,32.7186666667,32.6855,40.335,23.447
826.00,28.867,45.3496666667,38.4875,36.6134642857,21.6231666667,25.0476666667,30.3851666667,32.3665,32.3290277778,40.34925,23.3998333334
826.30,29.1753333334,45.8698333334,38.7318333333,37.00975,22.1621666667,25.447,30.7415,32.2383333333,32.4059444445,40.8073333334,23.465
826.61,29.6665,46.4965,39.248,37.4523928572,22.6241666666,25.8155,31.4326666667,32.922,33.1323055556,41.51075,23.9645
826.91,29.9398333334,46.8288333333,39.7113333333,37.5971785714,23.0163333333,26.2088333334,31.8053333333,33.24,33.4875555556,42.0865833333,24.2431666667
827.21,30.0595,47.3375,40.3171666666,37.8550595238,23.4976666666,26.306,31.9511666666,33.4858333334,33.8290277778,42.569,24.3488333334
827.51,29.9321666667,47.2983333334,39.8778333333,37.6221309524,23.2185,26.0893333333,31.8758333333,33.3628333333,33.7025277778,42.1636666667,23.9618333334
827.82,30.3166666667,47.9335,40.5506666667,38.0160357143,23.6348333334,26.7043333334,32.2323333333,33.6876666667,34.3591111111,42.7223333334,24.457
828.12,30.4345,47.7106666667,39.9513333334,37.9428690476,23.6443333333,26.6058333333,32.5051666667,33.7006666667,34.5054444444,42.8116666666,24.2068333333
828.42,30.6073333333,47.5841666666,40.2628333334,37.76025,23.6698333333,26.5016666667,32.4681666667,33.5536666667,34.4393333333,43.0829166667,23.9878333334
828.72,30.9198333333,48.0396666666,40.6171666666,37.8213928572,23.8715,26.7206666667,32.558,34.039,34.7651388889,43.33075,23.9678333333
829.02,30.943,47.9645,40.9153333333,37.7602261905,23.7908333333,26.8068333333,32.7918333333,33.9775,34.9643055555,43.5713333333,24.3138333334
829.33,30.9668333333,47.6233333334,40.5345,37.4016785714,23.766,26.9855,33.0591666667,34.0443333333,35.021,43.3424166666,23.7253333334
829.63,30.8851666667,47.2948333333,39.9845,36.8568333333,23.2393333334,27.3306666666,33.177,34.1383333333,35.1106666667,42.9410833334,23.2056666667
829.93,30.5738333333,45.8606666666,38.8643333334,35.9294880953,22.6375,27.2406666667,32.0878333333,33.6506666667,34.4709722222,41.7095,22.3078333334
830.23,29.9658333333,44.7645,37.2798333333,34.8103928571,21.9286666666,26.9006666667,31.4128333333,33.0966666666,33.5195555555,40.588,21.3495
830.54,30.1223333333,44.0468333333,36.4876666667,34.6081428571,21.3555,27.3941666667,31.7136666666,32.5516666667,33.0017777778,39.9261666666,20.8155
830.84,29.7976666667,43.7141666667,36.159,34.0854880952,21.0638333334,26.9265,31.4143333334,32.0943333334,32.5677777778,39.9440833334,20.429
831.14,29.1745,42.4268333334,34.6058333334,32.3888571429,20.391,25.4965,30.4316666667,31.6261666667,30.8194722222,38.8733333334,18.4045
831.44,29.4666666667,42.961,35.5428333334,32.4495833333,20.4861666666,25.5683333333,30.0661666666,31.5973333334,30.2660833334,39.0545833333,18.2135
831.74,29.2601666667,43.1335,35.4246666666,31.9701547619,20.6461666667,24.9688333333,29.8376666667,31.7883333333,30.0847222222,38.4128333334,17.7121666666
832.04,29.4223333334,43.7726666666,35.8001666667,32.3190595238,21.5403333333,24.5035,29.6178333333,32.401,29.5278888889,38.7335833333,17.9601666667
832.35,28.945,43.6106666667,35.692,32.0916785715,21.2978333333,24.0421666667,29.088,32.2755,28.8139444445,38.222,17.3383333334
832.65,29.0323333333,44.6511666667,36.7243333334,32.9167857143,21.464,24.4968333333,29.253,32.6855,29.2505555556,38.9923333333,18.1418333334
832.95,29.232,44.6616666667,36.5623333333,33.5704047619,21.25,24.1018333333,28.9061666667,32.5913333334,29.4186944445,38.7695,18.7111666667
833.25,29.569,45.8393333333,37.2091666666,34.3909642858,21.7061666667,24.5788333334,29.9158333333,33.0733333333,29.8353611112,39.7161666666,19.3535
833.55,30.0643333333,46.0176666667,37.8625,35.1268214286,22.1826666667,24.6078333334,30.2423333334,33.4285,30.3217777778,40.0796666666,19.5315
833.85,30.344,46.4448333334,37.6848333333,35.4422261905,22.3683333333,24.5383333333,30.3553333333,34.0373333333,30.7364166667,40.0738333333,20.0368333333
834.16,31.4421666667,47.4026666666,38.585,36.3424166666,23.3308333334,25.5978333333,31.237,34.9285,31.9150555556,40.8011666667,21.1096666666
834.46,31.7878333334,47.8481666667,38.759,36.7469285714,23.4778333333,26.1905,31.6163333333,35.0961666666,32.4118888889,41.08275,21.6803333333
834.76,31.6468333333,47.4295,38.0441666666,36.7245714286,22.994,25.634,31.2863333334,35.0546666667,32.2730833333,40.56775,21.284
835.06,31.8963333334,47.705,37.8863333334,37.2825952381,23.0676666666,25.8695,31.2801666667,35.314,32.3691111111,40.7185833333,21.3286666667
835.36,32.14,48.1011666667,37.2848333334,38.2288690476,22.7096666667,26.251,31.7038333333,35.4633333334,32.9911388889,40.8581666666,21.17
835.66,32.4693333334,49.1916666667,36.8731666667,38.7502619047,22.882,26.1286666666,32.0931666666,36.0508333333,33.3008611111,40.9490833334,21.1398333333
835.96,32.8815,49.5785,36.8861666666,38.9727261905,23.276,26.1216666667,32.3696666667,36.254,33.8151388889,40.95925,20.9578333334
836.26,33.7526666667,50.0168333334,37.2273333334,39.0221547619,23.8505,26.2001666667,32.5781666666,37.3613333334,34.1723888888,41.9350833334,20.5775
836.57,33.4635,49.2941666667,35.3956666667,37.8561428572,23.0398333333,24.6005,30.8065,36.585,32.8037222222,40.3565833334,18.3203333333
836.87,33.5186666666,49.6915,33.8891666666,37.4001309523,22.4896666667,23.9713333333,30.3701666667,36.461,32.6303333334,39.5885,16.461
837.17,33.1021666667,48.8441666666,33.287,36.3267857143,21.4055,22.1683333333,28.5713333333,35.3675,30.3551388889,38.7308333333,13.6151666666
837.47,31.7125,46.5043333334,30.3443333334,34.8188809524,18.845,19.5035,26.0131666667,34.3466666667,27.7903055555,35.9423333333,10.9678333333
837.77,31.1713333333,46.3328333333,28.0243333334,34.4181547619,18.3361666667,17.9253333334,25.5611666666,34.5923333333,27.1939444445,34.6196666666,10.3993333333
838.07,30.3435,46.2996666666,26.584,33.1219285714,18.1466666666,16.3706666666,24.8666666666,34.8726666667,25.3700833334,33.0373333333,8.19983333334
838.37,29.1125,44.3513333333,24.9223333334,31.1276309524,16.139,14.2766666667,23.2153333333,34.0471666666,24.1879444445,31.1144166667,6.79716666667
838.67,29.8365,43.5095,25.2991666667,29.7349285714,16.73,14.8395,22.4636666667,34.9716666667,24.0600555556,29.6314166666,6.9315
838.97,32.632,43.9453333333,27.6926666666,31.1889880953,18.515,15.87,22.4026666667,36.9661666666,25.8338333334,30.2264166667,8.03033333332
839.27,33.493,43.8056666667,27.4585,31.4541190476,18.9018333333,15.0065,21.871,38.0266666667,25.2871666667,29.2146666667,7.37550000002
839.57,32.3621666666,43.9538333334,26.8483333334,31.5141785714,19.1415,14.7866666667,22.6191666666,37.1553333333,24.8381944445,28.8533333334,7.98866666669
839.87,32.0025,43.9798333334,27.1231666667,30.9614404762,19.6451666666,14.6071666667,22.402,37.6426666667,25.3169722222,28.5805833333,7.63616666666
840.17,31.9975,43.4158333334,27.2901666666,32.0041309524,20.2925,15.7125,22.3598333334,37.8816666667,25.0053055555,28.7368333333,9.00116666667
840.47,31.4241666666,43.2036666667,25.469,31.8607857143,20.162,15.7605,22.3625,37.4756666666,25.9871666667,28.2689166667,9.6765
840.77,30.5835,44.165,26.7606666666,31.9321190476,20.4896666667,15.6606666667,22.3676666666,38.028,25.7488888889,28.2360833334,9.49
841.07,30.2656666666,44.0696666667,28.0843333334,33.3064166667,20.8245,16.428,21.745,37.5936666667,24.5340555555,29.2261666667,9.81566666669
841.37,31.509,45.9998333333,29.6491666666,36.82975,21.93,18.3508333333,22.3158333333,38.8421666667,26.0875833333,30.5614166667,12.2456666666
841.67,32.8975,48.1481666667,29.3028333334,38.9797142857,23.1661666666,18.3731666667,23.13,39.7601666667,26.5553333333,31.4995,13.6895
841.97,31.3463333333,46.9586666667,25.0608333334,37.7709285714,19.4645,14.2333333334,20.1948333333,37.3071666667,22.1818611111,29.9474166666,9.69166666665
842.27,27.1378333333,45.0261666666,18.0191666667,34.9665,16.0995,10.6893333333,17.103,34.0751666667,17.8010277778,27.0943333334,5.93349999998
842.57,24.4253333334,43.5346666666,14.0326666667,34.8248571429,13.5058333333,8.09383333335,13.7931666667,31.6573333333,15.1658333333,26.4608333333,4.3105
842.87,22.6043333333,42.8648333333,12.865,35.6104166667,11.8231666667,5.93783333333,10.6773333333,31.3021666666,12.8647777778,23.69825,0.7815
843.17,21.9881666667,46.5498333334,12.69,40.2338809524,11.2863333334,6.19883333334,10.7603333333,33.2746666666,12.7486666667,23.94725,3.9765
