wavelength,Back_PooBolf,Belly_PooBolf,Breast_PooBolf,Crissum_PooBolf,Crown_PooBolf,DorTail_PooBolf,Patch10_PooBolf,Patch11_PooBolf,Rump_PooBolf,Throat_PooBolf,WingTip_PooBolf
815.37,18.2496666667,47.3465,25.2795,29.702,17.0395,6.75066666667,32.6353333333,29.4695,14.758,33.0073333333,12.081
815.68,18.338,47.063,24.8565,29.7993333333,17.8368333333,6.35166666667,33.8583333333,29.4415,14.422,33.8106666667,12.1775
815.98,18.3093333333,46.594,24.058,28.2606666667,17.005,5.84566666667,33.575,28.696,14.058,32.6086666667,11.7395
816.29,19.63,47.653,25.391,29.303,18.9665,7.96566666667,36.605,30.8675,15.7896666667,31.2466666667,13.5845
816.59,22.5643333333,49.021,28.6015,31.282,21.9115,11.049,39.6273333333,33.5665,18.928,34.079,16.294
816.89,24.0716666667,49.9315,29.9865,32.6456666667,24.0943333333,12.4256666667,39.9816666667,35.557,20.9076666667,35.7173333333,16.506
817.20,23.8163333333,50.209,30.0835,32.637,23.6071666667,11.5136666667,39.3683333333,35.7245,20.5663333333,35.8863333333,15.947
817.50,22.7206666667,51.262,30.575,32.492,23.8896666667,11.1733333333,40.533,35.063,20.1963333333,36.0446666667,16.129
817.81,22.5263333333,50.41,30.0955,30.5976666667,23.0048333333,11.8556666667,41.085,34.6785,19.4253333333,35.5223333333,15.185
818.11,23.0246666667,49.932,28.338,29.9726666667,23.0243333333,11.6713333333,40.3723333333,35.15,19.7093333333,35.9676666667,14.305
818.41,23.6416666667,49.87,29.5305,31.334,23.1418333333,13.212,39.5913333333,35.1365,21.3386666667,36.3753333333,15.906
818.72,25.2426666667,50.3035,30.1575,31.7153333333,24.7371666667,14.1183333333,41.0196666667,36.4685,22.937,37.257,16.5045
819.02,24.9533333333,48.7655,30.135,31.6873333333,23.6998333333,14.1416666667,39.3566666667,35.2975,23.1946666667,36.1763333333,16.2175
819.33,26.612,49.743,31.173,34.2933333333,24.88,14.8833333333,40.7063333333,36.677,24.3143333333,37.4143333333,16.7695
819.63,26.491,50.182,31.5625,33.6663333333,24.478,15.4406666667,39.57,35.468,24.523,38.117,17.075
819.93,26.605,50.5375,32.694,33.9983333333,24.6226666667,16.2443333333,40.138,36.032,24.8913333333,37.9123333333,17.805
820.24,27.2513333333,50.9925,32.8745,34.3576666667,24.9465,16.2613333333,40.5246666667,36.6835,24.883,38.092,18.342
820.54,28.663,51.7585,33.8305,35.216,25.9548333333,17.8476666667,41.982,38.0665,26.1943333333,39.7976666667,19.8455
820.85,28.8506666667,52.211,34.2735,35.4846666667,25.925,17.825,41.8923333333,38.019,26.459,39.9966666667,20.1035
821.15,29.528,53.5215,34.946,36.5583333333,26.6963333333,18.576,42.7116666667,38.68,27.09,40.4796666667,20.8205
821.45,29.948,53.978,35.596,36.8766666667,26.8505,18.7656666667,43.4323333333,39.0485,27.4316666667,40.3743333333,21.2085
821.76,30.4706666667,54.6305,35.8645,37.0416666667,27.221,18.6836666667,44.071,39.67,27.4043333333,40.801,21.4395
822.06,30.484,54.8825,36.159,37.381,27.0311666667,18.7753333333,44.0516666667,39.5135,27.4743333333,40.6923333333,21.667
822.36,30.4873333333,55.581,36.175,37.741,27.1856666667,18.969,44.4503333333,39.882,27.525,41.087,22.029
822.67,29.9456666667,55.4575,35.9345,37.5683333333,27.0546666667,18.728,44.499,39.759,27.2146666667,41.016,21.701
822.97,29.943,55.4435,35.8545,37.925,27.0936666667,18.6556666667,44.7736666667,40.059,27.1316666667,41.392,21.5305
823.27,30.081,55.553,35.8715,38.1683333333,27.1533333333,18.431,44.8106666667,40.179,27.0803333333,41.8703333333,21.419
823.58,29.8833333333,55.701,35.782,38.1493333333,27.0398333333,18.4816666667,44.9416666667,40.1215,27.017,41.6446666667,21.496
823.88,29.6716666667,55.706,35.178,38.2313333333,26.8756666667,18.136,44.451,40.114,26.8283333333,41.3603333333,21.484
824.18,29.9643333333,55.822,35.269,38.5866666667,27.3168333333,18.3513333333,44.864,40.8145,26.9943333333,41.6283333333,21.7205
824.49,29.8853333333,55.5425,34.973,38.5333333333,27.0663333333,17.6326666667,44.7996666667,40.768,26.7856666667,41.644,21.4285
824.79,29.8243333333,55.245,34.523,38.6576666667,27.2356666667,17.5436666667,44.51,40.78,26.7696666667,41.7736666667,21.4025
825.09,29.4726666667,55.266,33.7775,38.7006666667,27.0311666667,17.4466666667,43.8656666667,40.6985,26.9033333333,41.7133333333,20.682
825.39,29.476,55.022,33.275,38.6606666667,27.2051666667,17.409,44.2066666667,41.0045,26.5066666667,42.0523333333,20.393
825.70,29.5583333333,53.8515,33.2415,37.8266666667,26.9373333333,16.9953333333,43.726,40.555,25.814,41.556,19.326
826.00,29.7396666667,53.948,33.2155,37.4466666667,26.4538333333,16.832,43.956,40.0705,25.2326666667,41.182,19.598
826.30,30.218,54.0945,33.478,37.492,26.7016666667,17.0843333333,43.818,40.125,25.016,41.2333333333,20.448
826.61,30.8103333333,54.2455,33.43,37.6516666667,27.0178333333,17.4996666667,43.9756666667,40.5385,25.4406666667,41.0966666667,21.155
826.91,31.4976666667,54.24,33.504,37.833,27.1686666667,17.609,43.811,40.619,25.7636666667,41.8453333333,21.2965
827.21,31.0356666667,53.9885,33.5055,37.2886666667,26.941,17.6266666667,44.1656666667,40.054,25.127,41.2116666667,20.975
827.51,30.9043333333,53.348,33.0135,37.1246666667,26.2021666667,17.5606666667,43.46,39.7095,24.5526666667,40.9323333333,20.3845
827.82,30.7836666667,53.1455,32.8385,36.7053333333,25.8848333333,17.7316666667,42.9293333333,39.4565,24.3583333333,40.7316666667,20.156
828.12,30.4723333333,53.528,33.07,36.6156666667,25.5223333333,17.4126666667,42.6716666667,39.284,23.591,40.969,20.432
828.42,30.3873333333,53.113,32.6015,36.4463333333,25.301,16.88,42.431,38.994,22.772,40.6333333333,20.956
828.72,30.621,53.007,32.105,36.3793333333,24.9803333333,16.9813333333,42.4133333333,39.151,22.4646666667,40.291,20.5775
829.02,30.954,53.6335,31.1575,36.7843333333,24.9948333333,17.149,42.7656666667,39.6145,23.001,40.3433333333,20.836
829.33,31.829,53.279,30.395,36.9533333333,25.3056666667,17.1603333333,41.561,40.656,23.7423333333,40.9963333333,20.7335
829.63,32.332,53.2015,29.9605,36.6273333333,25.0065,16.7326666667,42.108,41.1855,23.768,40.8696666667,19.7235
829.93,31.4476666667,52.132,28.1115,35.7993333333,24.0643333333,16.594,41.0503333333,39.991,22.7443333333,39.3966666667,18.9295
830.23,31.145,51.7125,28.1165,35.9023333333,24.215,17.1263333333,41.1036666667,39.439,22.962,39.4226666667,18.6965
830.54,31.5626666667,51.5325,28.856,36.3976666667,24.1233333333,16.6156666667,40.9263333333,39.581,23.6636666667,39.8703333333,18.182
830.84,31.3243333333,52.121,27.6785,35.7886666667,24.3676666667,15.9596666667,40.6623333333,39.397,24.0326666667,39.2853333333,18.6385
831.14,32.9103333333,52.8255,28.316,37.7546666667,26.2205,17.1086666667,42.6756666667,41.1765,25.1823333333,40.484,20.646
831.44,34.5946666667,53.326,29.874,39.641,28.0771666667,18.234,43.8453333333,42.1445,28.0196666667,42.0873333333,21.158
831.74,34.7636666667,53.19,31.903,40.8506666667,28.8045,19.912,45.3976666667,42.1895,29.2263333333,44.4073333333,22.2225
832.04,32.95,52.09,31.557,39.986,28.196,18.9826666667,44.6533333333,41.536,28.6313333333,44.096,22.414
832.35,32.5243333333,52.524,33.301,40.5826666667,28.5113333333,19.547,44.854,41.068,28.6406666667,44.4336666667,23.1555
832.65,31.706,52.9385,34.087,39.7526666667,28.029,19.5296666667,44.5753333333,40.145,27.7876666667,44.183,23.282
832.95,31.4436666667,53.2995,34.8565,39.7353333333,28.1441666667,19.5993333333,44.6133333333,40.2705,28.0316666667,43.7956666667,23.477
833.25,31.1923333333,53.0485,34.797,39.3226666667,27.6828333333,18.618,45.1223333333,39.7965,27.7236666667,44.3363333333,23.13
833.55,30.6426666667,52.3905,34.4045,38.4273333333,26.319,17.4243333333,44.462,39.851,26.5413333333,43.26,22.414
833.85,31.3186666667,52.6775,34.851,38.4083333333,26.6258333333,17.368,44.4016666667,40.4745,26.2176666667,43.5856666667,22.609
834.16,31.5766666667,52.153,35.078,38.3566666667,26.6641666667,17.3226666667,44.5183333333,39.9035,25.8353333333,43.529,22.1235
834.46,30.5903333333,51.2125,34.9375,37.3993333333,25.7163333333,16.1646666667,43.4236666667,39.162,25.0306666667,43.6443333333,21.308
834.76,30.1136666667,51.4115,34.1015,37.0233333333,24.3438333333,15.5276666667,42.967,38.2615,24.1206666667,42.7436666667,21.174
835.06,30.4813333333,51.49,34.4155,36.5673333333,24.4461666667,14.8203333333,42.755,38.6555,24.0896666667,42.5773333333,20.894
835.36,31.7373333333,53.0035,35.9175,37.067,25.0406666667,14.881,42.7756666667,38.596,25.3516666667,43.209,21.388
835.66,32.413,53.149,36.0655,36.612,24.9065,14.2936666667,42.6806666667,38.7405,25.2803333333,43.1406666667,21.0095
835.96,32.8363333333,52.749,35.8805,37.465,25.303,14.3833333333,42.1866666667,39.189,25.2873333333,42.591,20.876
836.26,32.2516666667,51.217,34.28,36.7143333333,24.4081666667,13.7253333333,40.027,38.0325,24.273,41.109,20.233
836.57,32.0326666667,51.282,34.3365,36.1206666667,23.8203333333,12.1143333333,39.1676666667,38.35,23.783,40.6536666667,19.3425
836.87,32.933,52.0435,34.916,37.3796666667,25.6008333333,12.9006666667,40.0643333333,39.6635,24.5193333333,40.8253333333,21.3345
837.17,32.573,52.2815,35.361,37.896,25.6863333333,13.5613333333,39.3743333333,39.29,25.644,41.5293333333,21.0395
837.47,31.7093333333,51.9625,35.521,37.9796666667,24.9888333333,13.0356666667,38.4753333333,38.8365,26.883,40.6406666667,20.23
837.77,31.8986666667,52.798,36.5135,39.1203333333,25.4663333333,14.2996666667,38.5936666667,39.383,28.9333333333,39.9806666667,20.158
838.07,30.719,49.6985,35.2945,37.8583333333,25.7416666667,14.6806666667,36.4506666667,39.065,28.2553333333,40.0203333333,19.0045
838.37,28.5406666667,47.2535,32.4715,35.5413333333,23.4785,13.4086666667,33.2793333333,36.8335,25.579,36.1876666667,17.3665
838.67,26.456,45.5075,28.619,33.6106666667,21.3533333333,11.1483333333,30.6156666667,35.94,23.1283333333,33.9433333333,15.391
838.97,26.417,45.153,27.636,34.467,21.5138333333,11.1113333333,29.1946666667,35.9695,22.9023333333,34.5236666667,14.881
839.27,25.37,44.71,26.621,32.7076666667,20.4776666667,9.95433333333,30.603,36.348,23.1513333333,35.1536666667,13.2255
839.57,24.4136666667,45.4545,25.472,33.162,19.7256666667,8.119,31.1606666667,36.192,22.47,35.7916666667,12.1785
839.87,26.5996666667,47.6625,27.045,34.7246666667,21.675,10.7956666667,31.2743333333,37.813,23.7616666667,36.9506666667,13.773
840.17,27.6156666667,48.542,27.873,35.506,21.2978333333,12.2353333333,30.5886666667,37.4785,25.1,37.6786666667,12.8645
840.47,26.8616666667,46.5635,26.203,34.6503333333,19.9601666667,11.1683333333,30.0113333333,36.3405,24.628,35.5096666667,12.8865
840.77,27.5153333333,47.7275,26.7275,33.9393333333,20.1213333333,10.182,31.4546666667,38.0,23.818,37.273,13.5455
841.07,27.2963333333,47.1095,26.7825,31.9843333333,18.8823333333,9.50533333333,32.113,36.994,22.0293333333,37.5723333333,12.1385
841.37,25.8596666667,48.8095,28.1745,31.9443333333,17.9893333333,9.65633333333,34.061,37.5,23.8093333333,36.7723333333,12.004
841.67,25.926,51.414,31.414,34.8146666667,18.687,11.1783333333,37.0373333333,37.071,27.4073333333,40.0673333333,14.2425
841.97,28.4453333333,52.24,36.3545,38.697,20.2646666667,14.8,40.8693333333,38.391,30.007,42.159,17.21
842.27,25.2823333333,49.3645,34.958,35.805,17.7256666667,13.5593333333,38.771,35.805,29.0253333333,39.76,16.6315
842.57,24.762,49.6705,36.5935,36.557,17.5091666667,13.04,38.7543333333,32.5275,29.597,39.414,16.5935
842.87,25.134,48.3905,38.9655,35.9386666667,17.318,13.9466666667,40.0766666667,31.494,30.1916666667,39.2336666667,15.2875
843.17,22.278,46.608,39.824,35.2596666667,16.2478333333,14.0706666667,42.3783333333,29.1455,30.988,37.8556666667,14.573
843.47,18.8056666667,43.449,36.631,30.5706666667,15.1068333333,6.863,39.1266666667,27.4065,28.788,37.0766666667,11.631
843.77,21.1943333333,45.2315,37.5725,30.9246666667,17.3411666667,6.84,40.848,28.3235,30.4433333333,38.2463333333,12.717
844.07,23.4106666667,46.532,37.5725,34.9713333333,19.846,9.15233333333,39.1133333333,29.48,31.9846666667,38.0536666667,15.1735
844.37,23.59,43.5385,32.154,33.846,18.8205,2.769,34.359,28.4615,27.3846666667,33.2303333333,13.2305
844.67,23.1933333333,40.615,27.508,30.7443333333,17.4218333333,-3.12833333333,30.421,24.7575,22.6536666667,33.441,11.327
844.97,26.339,39.344,27.705,30.273,18.4153333333,-1.96733333333,29.727,28.361,22.5136666667,33.5516666667,9.836
845.27,20.3386666667,32.373,23.0505,22.7116666667,15.4801666667,-7.34466666667,24.5193333333,26.4405,18.6443333333,29.7176666667,3.8985
845.57,21.154,32.1155,24.231,23.077,14.7436666667,-13.7176666667,25.1283333333,28.077,16.667,29.487,0.192
845.87,24.3026666667,32.0715,25.8965,22.1776666667,17.8615,-11.8196666667,25.1,32.0715,15.8033333333,34.263,-0.598
846.17,23.6336666667,31.967,24.59,20.2186666667,19.4671666667,-12.295,20.902,36.6805,15.164,30.8746666667,-0.615
846.47,23.152,28.4515,23.64,18.689,15.8995,-15.6206666667,14.6443333333,33.4725,10.5996666667,28.3126666667,-2.5105
846.77,22.6833333333,31.328,25.5185,20.6086666667,11.4798333333,-13.1396666667,17.981,29.0455,9.54366666667,23.651,-2.075
847.07,15.266,29.2015,20.7985,18.4873333333,7.00283333333,-15.2663333333,16.8063333333,23.5295,7.28266666667,23.3893333333,-6.933
847.37,10.29,27.6085,24.3475,15.2173333333,6.30433333333,-14.058,17.391,19.348,6.81166666667,26.3766666667,-9.1305
847.67,9.564,34.3885,32.4895,18.0026666667,7.87616666667,-4.782,23.7693333333,18.9875,11.3923333333,30.661,-4.0085
847.97,12.6436666667,35.5605,37.7155,20.115,11.1351666667,1.58066666667,27.586,24.7845,15.0863333333,31.753,-2.371
848.26,10.5656666667,33.4825,33.482,21.726,11.1606666667,0.446333333333,27.3813333333,22.768,15.476,36.4586666667,1.116
848.56,14.865,41.892,33.3335,26.2763333333,14.039,3.75366666667,31.2316666667,25.901,17.5676666667,42.0423333333,5.856
848.86,20.732,46.3415,32.927,26.9646666667,19.5123333333,11.3823333333,35.5013333333,28.862,22.0866666667,44.58,12.3985
849.16,17.7676666667,46.916,31.498,24.8163333333,14.9045,8.37,33.774,27.0925,21.4386666667,40.8223333333,12.1145
849.46,22.5856666667,49.766,29.439,26.168,16.1991666667,12.7723333333,37.8503333333,30.3735,27.103,44.3923333333,15.4205
849.76,23.8763333333,51.8605,22.093,23.876,17.5966666667,10.6976666667,41.7053333333,34.186,26.5113333333,48.837,16.9765
850.06,26.7296666667,52.5945,25.4715,24.2136666667,23.1131666667,15.8806666667,44.3396666667,40.0945,28.6163333333,56.4466666667,21.934
850.36,27.856,53.2865,29.3425,22.3786666667,23.396,13.928,42.8793333333,42.019,23.9433333333,55.2426666667,23.474
850.65,27.543,50.4695,20.6575,18.31,20.3443333333,9.703,41.9406666667,40.845,19.7186666667,50.0783333333,20.657
850.95,28.07,46.053,17.9825,20.3216666667,19.5906666667,9.649,41.228,39.912,21.0526666667,48.8303333333,20.614
851.25,31.4736666667,47.8545,25.5365,21.8886666667,23.5338333333,10.5863333333,44.063,40.9875,24.4636666667,51.359,23.8195
851.55,28.655,45.395,26.535,17.105,18.421,2.193,38.45,36.842,19.006,42.1053333333,15.7895
851.85,23.742,39.151,22.1695,13.522,11.3991666667,-5.34566666667,33.8053333333,29.9525,12.107,36.1636666667,5.8965
852.15,16.1566666667,35.4595,18.3675,8.50333333333,4.932,-13.7753333333,30.9523333333,22.959,7.483,34.014,-1.2755
852.45,17.413,36.0695,17.413,13.267,5.55566666667,-12.272,28.69,21.642,8.62333333333,30.6803333333,0.4975
852.74,13.6636666667,34.91,19.8195,14.5646666667,3.3035,-13.6633333333,26.727,14.4145,7.057,26.2763333333,0.6755
853.04,13.0233333333,36.977,24.1865,13.6433333333,6.89916666667,-13.1783333333,24.1863333333,12.7905,8.837,21.8603333333,-0.2325
853.34,11.0,34.5,16.0,5.0,3.0,-21.0,16.8333333333,9.0,3.83333333333,15.1666666667,-9.25
853.64,12.879,35.7955,13.9205,5.11366666667,0.0946666666667,-22.159,15.7196666667,5.966,3.59833333333,14.394,-17.0455
853.94,13.3333333333,40.294,15.8825,7.059,-3.3335,-21.1766666667,12.1566666667,4.7055,5.098,13.1373333333,-16.4705
854.23,12.0613333333,43.75,19.4075,0.658,-1.864,-26.3156666667,2.63166666667,5.592,6.35966666667,9.21066666667,-25.329
854.53,0.714333333333,34.286,2.857,-9.762,-18.2143333333,-38.8096666667,-7.381,-6.786,-4.28566666667,-6.19033333333,-40.357
854.83,3.57933333333,37.248,7.718,-4.92166666667,-10.9616666667,-27.293,-2.237,2.685,3.132,2.237,-31.879
855.13,7.097,38.0645,10.9675,-5.16133333333,-4.30133333333,-19.785,-4.086,11.613,7.097,3.44066666667,-20.0
855.43,6.996,34.568,15.432,-2.88066666667,-0.823,-15.0206666667,-7.81933333333,16.667,3.70366666667,0.823333333333,-14.1975
855.72,6.13033333333,32.471,16.3795,-3.065,1.62816666667,-13.027,0.0,18.6785,4.40633333333,3.831,-11.4945
856.02,6.277,36.3635,19.4805,-5.844,0.324666666667,-15.368,2.59766666667,19.805,2.381,8.65833333333,-12.987
856.32,4.55466666667,37.5775,21.4285,-0.207,-3.727,-12.6293333333,4.14066666667,16.149,4.555,13.6646666667,-10.248
856.62,8.10333333333,38.398,28.1765,12.7073333333,2.85466666667,-9.208,14.1803333333,20.718,13.2593333333,17.495,3.315
856.91,11.4583333333,39.323,32.0315,15.4513333333,11.0243333333,-0.694666666667,16.3196666667,28.906,15.972,20.3123333333,9.896
857.21,13.6053333333,34.1835,36.99,16.3266666667,18.3675,4.08166666667,19.7276666667,33.6735,19.728,25.1703333333,12.755
857.51,10.5526666667,27.136,27.638,11.0553333333,14.5726666667,-4.355,16.583,30.653,12.0603333333,23.6183333333,9.045
857.81,13.302,30.0465,29.3425,14.241,19.4051666667,-2.817,18.1533333333,33.3335,13.302,24.1003333333,11.268
858.10,15.0793333333,33.0955,27.619,16.8253333333,22.0633333333,-2.222,23.1743333333,33.333,13.968,21.9043333333,10.0
858.40,12.34,32.2115,28.125,16.827,21.3943333333,-4.327,24.1986666667,26.202,13.6216666667,19.5513333333,8.8945
858.70,15.1796666667,29.8125,25.352,20.0313333333,18.6228333333,-5.94666666667,21.44,23.0045,15.0233333333,18.31,4.9295
858.99,14.2856666667,33.5715,29.0475,23.1743333333,21.4286666667,-3.65066666667,23.6506666667,25.714,15.8733333333,19.524,7.1425
859.29,9.07733333333,29.0175,24.554,23.512,21.2798333333,-3.72,18.7496666667,23.6605,12.2023333333,16.9643333333,6.25
859.59,7.56166666667,22.222,20.8335,22.3763333333,18.21,-6.48166666667,14.506,23.148,8.642,14.1973333333,5.324
859.89,3.492,15.238,15.0,16.0316666667,14.6823333333,-8.095,10.0003333333,15.0,3.01566666667,15.2383333333,0.0
860.18,4.93833333333,12.5,15.509,15.432,12.5,-10.9566666667,10.6483333333,11.574,5.247,17.1296666667,1.62
860.48,5.279,14.932,11.312,17.3453333333,8.82383333333,-14.932,11.4633333333,7.9185,1.35766666667,14.6306666667,0.905
860.78,8.59266666667,20.0,16.4445,23.259,11.2593333333,-9.33333333333,14.815,8.889,7.40733333333,17.778,5.5555
861.07,11.013,24.229,14.978,23.0543333333,12.2613333333,-5.87366666667,15.4183333333,11.674,8.07633333333,21.1453333333,7.7095
861.37,12.185,26.681,11.5545,20.728,12.675,-5.18233333333,12.0446666667,10.294,5.88233333333,25.2103333333,7.563
861.67,19.9466666667,32.3295,13.4535,24.8996666667,15.7296666667,-0.535333333333,14.7253333333,15.462,10.442,29.5853333333,9.6385
861.96,17.0213333333,34.0425,8.085,20.5673333333,13.1205,-5.24833333333,16.0283333333,14.2555,9.078,27.2343333333,6.383
862.26,15.4076666667,31.7775,-0.6665,15.7036666667,7.62983333333,-11.4076666667,9.33333333333,7.3335,6.81466666667,25.037,0.0
862.56,18.8073333333,34.8625,2.0645,15.2903333333,8.257,-12.691,8.10366666667,6.422,9.02166666667,24.6176666667,0.6885
862.85,17.971,35.8695,2.6085,12.8986666667,8.98566666667,-12.0286666667,10.435,5.652,7.246,26.0873333333,-4.348
863.15,17.4673333333,39.5195,3.2755,16.7393333333,4.87633333333,-11.2083333333,11.7903333333,8.515,5.82233333333,25.764,-8.297
863.45,8.95733333333,35.9035,-4.4055,12.9223333333,-1.61533333333,-15.125,7.195,2.643,0.734333333333,17.7683333333,-15.4185
863.74,3.41466666667,31.2195,-8.5365,6.01633333333,-9.59383333333,-19.3493333333,-0.650666666667,-3.9025,-1.13833333333,18.3736666667,-22.6825
864.04,4.613,33.036,-1.7855,8.18433333333,-7.06883333333,-9.97,4.911,-1.1165,3.125,20.2376666667,-17.634
864.33,4.49633333333,32.791,-1.395,8.372,-10.8526666667,-9.76766666667,1.55066666667,-4.651,3.10066666667,19.69,-20.0
