wavelength,Back_TacCrif,Belly_TacCrif,Breast_TacCrif,Crissum_TacCrif,Crown_TacCrif,DorTail_TacCrif,Patch10_TacCrif,Rump_TacCrif,Throat_TacCrif,WingTip_TacCrif
453.52,6.2278,12.6218666667,10.3602666667,9.25893333334,5.16886666667,6.1164,6.76846666667,5.59993333334,20.9956666667,5.2644
453.87,6.21253333333,12.6303333333,10.3641333333,9.25886666667,5.14366666667,6.104,6.7762,5.59506666667,21.0543333333,5.26493333333
454.23,6.2114,12.6520666667,10.3726666667,9.26326666667,5.14093333333,6.08996666667,6.74186666667,5.5938,21.1027333333,5.26653333333
454.58,6.20806666667,12.6424,10.372,9.274,5.12566666667,6.07743333333,6.72973333333,5.58406666667,21.1394,5.25986666667
454.93,6.21033333333,12.6534666667,10.3963333333,9.29933333333,5.12493333333,6.08863333333,6.75553333333,5.60153333333,21.1767333333,5.2748
455.29,6.2112,12.6593333333,10.4087333333,9.30146666667,5.11913333333,6.08406666667,6.77306666667,5.59226666667,21.2015333333,5.2796
455.64,6.18426666666,12.6336666667,10.4104666667,9.28779999999,5.095,6.0666,6.79713333333,5.57753333333,21.2069333333,5.26
456.00,6.20546666667,12.6822666667,10.4596,9.31613333333,5.1196,6.0929,6.80613333333,5.61226666667,21.2694666667,5.29213333333
456.35,6.24946666667,12.7339333333,10.5093333333,9.36886666667,5.16653333333,6.14053333333,6.79473333333,5.67406666666,21.3474666667,5.33413333333
456.70,6.2526,12.7496666667,10.5277333333,9.37473333333,5.17246666667,6.14323333333,6.77193333333,5.67426666667,21.3724,5.3474
457.06,6.28873333333,12.7886666667,10.5792,9.42506666668,5.19986666667,6.17636666667,6.76886666667,5.70873333333,21.4334,5.375
457.41,6.31946666666,12.8443333333,10.5963333333,9.4562,5.22506666667,6.2138,6.73746666667,5.73213333333,21.4770666667,5.40366666667
457.76,6.3176,12.8488666667,10.6072666667,9.46293333335,5.21933333333,6.21183333333,6.74373333333,5.7268,21.493,5.40013333333
458.12,6.32606666667,12.8626666667,10.6126666667,9.47119999999,5.2108,6.21473333333,6.7582,5.736,21.5182666667,5.40286666667
458.47,6.30673333333,12.871,10.5960666667,9.46099999999,5.19393333333,6.19963333333,6.75406666667,5.7222,21.54,5.38766666667
458.82,6.30993333333,12.8796,10.5978666667,9.46486666666,5.17853333333,6.1929,6.74493333333,5.713,21.5745333333,5.38286666666
459.18,6.32693333333,12.9216666667,10.6196666667,9.4958,5.18653333334,6.20916666667,6.74713333333,5.7286,21.6390666666,5.39653333333
459.53,6.3288,12.9420666667,10.6292,9.52239999999,5.1858,6.21153333333,6.74246666667,5.7296,21.6782,5.39533333333
459.88,6.34173333333,12.9629333333,10.6472,9.54273333333,5.18906666667,6.22153333333,6.75193333333,5.734,21.7200666667,5.40873333333
460.24,6.32393333333,12.9670666667,10.6395333333,9.54100000001,5.16333333333,6.1939,6.7626,5.70653333333,21.7391333333,5.38966666667
460.59,6.312,12.9720666667,10.6400666667,9.55106666666,5.16186666667,6.18833333333,6.78446666667,5.70293333333,21.7818,5.38153333333
460.94,6.32546666667,12.9947333333,10.6686666667,9.58113333333,5.1796,6.19643333333,6.79613333333,5.7188,21.8424666667,5.405
461.29,6.31773333333,12.9989333333,10.6948,9.60113333333,5.17753333333,6.19223333333,6.81933333333,5.72266666667,21.8802,5.4132
461.65,6.333,13.0305333333,10.7141333333,9.63826666667,5.1866,6.19483333333,6.83893333333,5.72986666667,21.9455333333,5.40713333334
462.00,6.31993333333,13.0392666667,10.7302,9.65093333333,5.17553333333,6.1804,6.8814,5.72573333334,21.9942666666,5.3948
462.35,6.32433333333,13.0787333333,10.7607333333,9.67846666667,5.1798,6.1799,6.9232,5.72373333333,22.0504666667,5.3884
462.71,6.33353333333,13.1164666667,10.7959333333,9.70433333333,5.19246666667,6.19066666667,6.95886666667,5.7344,22.1216,5.39246666667
463.06,6.3302,13.1346666667,10.8176,9.71846666666,5.18193333333,6.18443333333,6.9858,5.7406,22.171,5.3774
463.41,6.35986666667,13.1874666667,10.8662,9.76440000001,5.20793333333,6.20756666667,7.01933333333,5.76326666667,22.2397333333,5.40193333333
463.76,6.378,13.2427333333,10.9116666667,9.81319999999,5.21773333333,6.2283,7.0254,5.79253333333,22.319,5.4144
464.12,6.3836,13.2807333333,10.9494666667,9.84280000001,5.21686666667,6.231,7.04733333333,5.80813333333,22.3904666667,5.41206666667
464.47,6.3702,13.298,10.9482666667,9.84919999999,5.19006666667,6.2053,7.0858,5.7966,22.4192,5.38293333333
464.82,6.35493333333,13.3318666667,10.9589333333,9.85640000001,5.16646666667,6.2047,7.10066666667,5.7762,22.4420666667,5.364
465.17,6.3814,13.3836666666,10.9870666667,9.8834,5.1818,6.21446666667,7.11453333333,5.79533333333,22.5174666667,5.36206666667
465.53,6.39873333333,13.4284666666,11.0273333333,9.90959999999,5.1936,6.23746666667,7.11886666667,5.82213333334,22.574,5.38873333333
465.88,6.45533333333,13.4950666667,11.0944666667,9.98386666666,5.24053333333,6.2852,7.1132,5.87706666667,22.6368,5.4268
466.23,6.49053333333,13.5254,11.1505333334,10.0240666667,5.2618,6.3097,7.11693333333,5.91666666667,22.6950666667,5.469
466.58,6.5098,13.5692,11.1728666667,10.069,5.28066666667,6.33446666667,7.1426,5.9434,22.7272,5.49
466.94,6.5308,13.6017333333,11.1977333333,10.1007333333,5.2902,6.35073333333,7.1594,5.95606666667,22.7692666667,5.50746666667
467.29,6.53073333333,13.6224666667,11.2134666667,10.1051333333,5.28273333333,6.34393333333,7.1836,5.96546666667,22.8004,5.51246666667
467.64,6.52726666667,13.6358,11.2090666667,10.0971333333,5.27946666667,6.32443333333,7.2212,5.95946666667,22.8216666667,5.48733333333
467.99,6.55806666667,13.681,11.2444666667,10.132,5.30813333333,6.3465,7.25593333333,5.99606666667,22.8504666666,5.53033333333
468.35,6.57806666667,13.7428,11.2922,10.1802666667,5.327,6.36836666667,7.25573333333,6.01286666667,22.9257333333,5.55493333333
468.70,6.6014,13.7926,11.3352666667,10.2121333333,5.34446666667,6.37433333333,7.28013333333,6.0388,22.9948666667,5.5704
469.05,6.61153333333,13.8278666667,11.3718,10.2425333333,5.33993333333,6.3734,7.29453333333,6.0462,23.0249333333,5.57173333333
469.40,6.6218,13.8848,11.4084666667,10.2843333333,5.3556,6.35793333333,7.3096,6.05,23.0571333333,5.572
469.75,6.62933333333,13.9398,11.4213333333,10.3046,5.35426666667,6.35153333333,7.32493333333,6.03686666667,23.1179333334,5.57813333333
470.11,6.6286,13.9989333333,11.4539333333,10.3294,5.34213333333,6.35326666667,7.30686666666,6.052,23.2052,5.56486666667
470.46,6.64986666667,14.0614,11.5165333333,10.3769333333,5.366,6.36333333333,7.31633333333,6.0774,23.2772666667,5.5834
470.81,6.64993333333,14.0792,11.5320666667,10.3965333333,5.364,6.36546666667,7.3204,6.0676,23.3088,5.565
471.16,6.67573333333,14.1506,11.5888666667,10.45,5.39626666667,6.3867,7.31853333333,6.08953333333,23.3830666667,5.5836
471.51,6.6626,14.1602,11.611,10.4740666667,5.3708,6.37343333333,7.3434,6.0802,23.4118,5.58066666667
471.87,6.69533333333,14.2259333333,11.6578666667,10.5375333333,5.3932,6.41406666667,7.3204,6.09666666667,23.5227333333,5.58473333333
472.22,6.7508,14.3130666667,11.7432666667,10.6269333333,5.44626666667,6.48006666667,7.326,6.16766666667,23.631,5.63046666667
472.57,6.77746666667,14.3656666667,11.7862666667,10.6812,5.47166666667,6.5111,7.32446666667,6.20293333333,23.6861333333,5.6498
472.92,6.81013333333,14.4218,11.8270666667,10.7298,5.50166666667,6.54256666667,7.34626666667,6.23966666666,23.7724666667,5.66713333333
473.27,6.82606666667,14.4564666667,11.8462,10.7611333333,5.50126666667,6.57333333333,7.36553333333,6.261,23.8327333333,5.67333333333
473.62,6.85146666667,14.5028666667,11.9021333333,10.8228666667,5.5256,6.6236,7.3752,6.30393333333,23.9022,5.68693333333
473.98,6.8832,14.5427333334,11.9363333333,10.8834,5.56066666667,6.6607,7.39946666667,6.3218,23.9333333333,5.72053333333
474.33,6.8718,14.5584666667,11.9525333333,10.8896666667,5.52866666667,6.64856666667,7.4016,6.30073333333,23.9764666667,5.69833333333
474.68,6.8866,14.6196,11.9910666666,10.9518666667,5.55546666667,6.64783333333,7.40233333333,6.332,24.0268666667,5.7252
475.03,6.8884,14.6387333333,12.0102666667,10.9740666667,5.5376,6.65403333333,7.3914,6.33166666667,24.0633333333,5.7174
475.38,6.91953333333,14.7014,12.0434,11.0402666667,5.56673333333,6.68776666667,7.38506666667,6.3608,24.092,5.7526
475.73,6.94233333333,14.7541333333,12.0833333333,11.0905333333,5.58073333334,6.70393333333,7.42473333333,6.38213333333,24.1289333334,5.76953333333
476.08,6.9538,14.7701333333,12.0902666667,11.1038,5.5678,6.69843333333,7.43486666667,6.3718,24.1375333333,5.77753333333
476.44,6.95093333333,14.799,12.098,11.1102666667,5.55126666667,6.68673333333,7.48926666667,6.35886666667,24.1774,5.75366666667
476.79,6.93466666667,14.8243333333,12.1119333333,11.1308,5.53133333333,6.6745,7.50666666667,6.3402,24.1948666667,5.7514
477.14,6.972,14.8641333333,12.1610666667,11.1811333333,5.56813333333,6.707,7.5126,6.3662,24.2438666667,5.7878
477.49,6.95286666667,14.8590666667,12.1524,11.1776,5.54186666667,6.66886666667,7.53466666667,6.34286666667,24.2328666667,5.7666
477.84,6.94826666667,14.9079333333,12.1636,11.189,5.54053333333,6.6784,7.56106666667,6.34553333333,24.2630666667,5.75953333333
478.19,6.96906666667,14.9511333333,12.1810666667,11.2287333333,5.56293333334,6.68863333333,7.56713333333,6.3722,24.3030666667,5.7816
478.54,6.98866666667,14.9982,12.2370666667,11.2649333333,5.55986666667,6.71506666667,7.5986,6.39753333333,24.3672,5.79353333333
478.89,7.007,15.0424,12.2734666666,11.2972666667,5.58953333333,6.7269,7.62486666667,6.4124,24.4095333333,5.7936
479.24,7.03186666667,15.0812666667,12.3098666666,11.3264666667,5.6038,6.7371,7.60926666667,6.42753333333,24.467,5.78666666667
479.60,7.01353333333,15.0798,12.3073333333,11.3057333333,5.59453333334,6.71963333333,7.6256,6.4172,24.4664666667,5.7766
479.95,7.0142,15.1148,12.3233333333,11.3229333333,5.61093333333,6.72856666667,7.62546666667,6.42733333333,24.509,5.7792
480.30,7.01053333333,15.1253333333,12.3284,11.3494666667,5.62113333333,6.73323333333,7.58933333333,6.42793333333,24.5209333334,5.7908
480.65,7.0052,15.1266,12.3225333334,11.3423333333,5.60326666667,6.7206,7.59113333333,6.42193333333,24.5419333333,5.76673333333
481.00,7.00086666667,15.1512,12.3380666667,11.3410666667,5.58786666667,6.717,7.57166666667,6.4258,24.5701333333,5.75313333333
481.35,7.03773333333,15.2240666667,12.3974,11.3938666667,5.62473333333,6.7636,7.57093333333,6.4556,24.6614,5.7936
481.70,7.08573333333,15.3004,12.4798666667,11.4693333333,5.6588,6.80733333333,7.57113333333,6.4946,24.7901333333,5.8318
482.05,7.10973333333,15.3670666667,12.5284,11.5307333333,5.6738,6.84083333333,7.5658,6.51273333333,24.9065333333,5.8508
482.40,7.13373333333,15.4362666667,12.5753333334,11.5718,5.69933333333,6.8724,7.5614,6.534,25.0161333333,5.87513333333
482.75,7.14933333333,15.4804666667,12.5998,11.6063333333,5.69966666667,6.89436666667,7.56246666667,6.55246666667,25.079,5.89733333333
483.10,7.17153333333,15.5376666667,12.6464666667,11.6516666667,5.71926666666,6.92606666667,7.57673333333,6.57373333333,25.1654666667,5.92446666666
483.45,7.19126666667,15.5814666667,12.6798666666,11.6946,5.72886666667,6.94663333333,7.5612,6.5882,25.2299333333,5.94026666667
483.80,7.2064,15.609,12.7102,11.7224666667,5.73986666667,6.95733333333,7.56566666667,6.60213333333,25.2655333333,5.9552
484.15,7.22446666667,15.6388666667,12.7392666667,11.7486666667,5.7474,6.97553333333,7.56533333333,6.61786666667,25.3035333333,5.969
484.50,7.248,15.6840666667,12.7791333333,11.7888,5.76666666667,7.0044,7.56086666666,6.63813333333,25.3547333333,5.9942
484.85,7.2604,15.7236,12.8104,11.8263333334,5.781,7.01933333333,7.57173333333,6.652,25.4169333334,6.00733333333
485.20,7.27793333333,15.7667333333,12.8378666667,11.8598666667,5.7906,7.03773333333,7.57653333333,6.66473333333,25.4712666667,6.02053333333
485.55,7.28133333333,15.7909333333,12.8472666667,11.884,5.79,7.03606666667,7.58526666667,6.66893333334,25.5076666667,6.0232
485.90,7.29526666667,15.8273333333,12.8708666667,11.9069333333,5.7988,7.04606666667,7.5918,6.68433333333,25.5422,6.03526666667
486.25,7.2982,15.8408666667,12.884,11.929,5.7928,7.04923333333,7.6026,6.68766666667,25.5541333333,6.03706666667
486.60,7.31333333333,15.8752,12.9166,11.9636,5.80446666667,7.0571,7.60593333333,6.70026666667,25.6118666667,6.04426666667
486.95,7.29733333333,15.8754,12.9148666667,11.9608,5.78666666667,7.04633333333,7.60293333333,6.68753333333,25.6098,6.02906666666
487.30,7.29146666667,15.8917333333,12.9292,11.9713333333,5.77846666667,7.03766666667,7.62213333333,6.68506666667,25.6372666667,6.02213333333
487.65,7.29133333333,15.9088666667,12.9382666667,11.9827333333,5.77353333333,7.03643333333,7.6336,6.68653333333,25.6737333333,6.014
488.00,7.30773333333,15.9420666667,12.9673333333,12.0128,5.7824,7.0445,7.6362,6.69993333333,25.7318,6.02593333333
488.35,7.30853333333,15.9566666667,12.9838666667,12.0302666667,5.78053333333,7.0395,7.6498,6.70373333333,25.7586666667,6.0246
488.70,7.30806666666,15.9734666667,12.9908,12.0364,5.77533333333,7.0388,7.65046666667,6.699,25.7778,6.02513333333
489.05,7.306,15.9726,12.9999333333,12.0432666667,5.76533333333,7.02656666667,7.65746666667,6.6926,25.7928,6.01133333333
489.40,7.3164,16.0036,13.0320666667,12.0636,5.7732,7.042,7.68266666667,6.70266666667,25.8337333333,6.024
489.75,7.32426666667,16.0338666666,13.0585333333,12.0850666667,5.7864,7.0553,7.7066,6.71126666667,25.8752,6.02993333333
490.10,7.33,16.0628666667,13.0778666667,12.1061333333,5.78933333333,7.06053333333,7.7206,6.71653333333,25.913,6.03
490.45,7.32866666667,16.0911333333,13.0964,12.1174666667,5.7864,7.06353333333,7.73046666667,6.7168,25.9478666666,6.03106666666
490.80,7.348,16.1268,13.1276,12.1488666666,5.79686666667,7.0726,7.74826666667,6.7358,26.0084,6.04146666667
491.15,7.36593333333,16.1538666667,13.146,12.1710666667,5.81066666667,7.08616666667,7.75646666667,6.75,26.0318,6.0508
491.50,7.386,16.1898,13.1827333333,12.2084666667,5.82373333333,7.10953333333,7.76406666667,6.7726,26.0785333333,6.0654
491.85,7.37966666667,16.2072,13.1934,12.2153333333,5.8206,7.10613333333,7.78066666667,6.77166666667,26.1070666667,6.04926666667
492.20,7.38626666667,16.2416666666,13.2146,12.2364,5.82846666667,7.1163,7.80566666667,6.77733333333,26.1506666667,6.04753333334
492.55,7.4008,16.273,13.2505333334,12.2722666667,5.83573333333,7.1298,7.84273333333,6.79086666667,26.1984,6.0528
492.90,7.3908,16.3003333333,13.2797333333,12.2978666667,5.83366666667,7.12093333333,7.87586666667,6.803,26.2476,6.04606666667
493.25,7.3778,16.3117333333,13.2873333333,12.3050666667,5.8168,7.10376666667,7.88433333333,6.794,26.2644666667,6.01993333333
493.60,7.37853333333,16.3218666667,13.3126,12.3219333333,5.8018,7.08656666667,7.90746666667,6.795,26.2863333333,6.01306666667
493.95,7.38766666667,16.3492,13.3403333333,12.3418,5.79706666667,7.07183333333,7.93213333333,6.79693333333,26.3252,5.99626666667
494.30,7.40946666667,16.3784,13.3746,12.3812666667,5.80293333333,7.0755,7.9846,6.8244,26.3628666667,6.00126666667
494.65,7.4122,16.4082666667,13.403,12.4136,5.81286666667,7.0696,8.01246666667,6.83606666667,26.4269333333,5.996
495.00,7.41106666666,16.4371333333,13.4408,12.4414666667,5.81073333333,7.0613,8.04606666667,6.8512,26.4685333333,5.99413333333
495.34,7.39546666666,16.4740666667,13.4569333333,12.46,5.79353333333,7.03983333333,8.08993333333,6.84246666667,26.5217333333,5.96733333333
495.69,7.41873333334,16.5554666667,13.5012666667,12.5184666667,5.80106666666,7.0649,8.1108,6.87813333333,26.5956666667,5.9934
496.04,7.43400000001,16.6064,13.5481333333,12.5647333333,5.81173333333,7.0656,8.12866666667,6.90013333333,26.6555333333,6.00826666667
496.39,7.45126666667,16.6615333334,13.5787333333,12.6082666667,5.81666666667,7.07203333333,8.13646666667,6.92026666667,26.7224,6.00833333333
496.74,7.51253333333,16.7498,13.644,12.6748666667,5.86626666667,7.1309,8.1544,6.97,26.8324666667,6.06113333333
497.09,7.54546666667,16.8094,13.7030666666,12.7187333333,5.9014,7.16163333333,8.1682,7.004,26.8963333334,6.087
497.44,7.56673333334,16.8638,13.7344,12.7647333334,5.9302,7.18873333333,8.1698,7.02686666667,26.9537333333,6.09566666667
497.79,7.5866,16.9242,13.7692,12.8093333333,5.95553333333,7.21966666667,8.15586666667,7.04993333333,27.0327333333,6.11773333333
498.14,7.56933333334,16.9525333334,13.788,12.8289333333,5.956,7.21616666667,8.17046666667,7.0298,27.0516666667,6.09313333333
498.48,7.59773333334,17.0249333333,13.8412666667,12.8844,5.9858,7.2495,8.19766666667,7.07353333333,27.0912666666,6.12206666667
498.83,7.61253333333,17.0843333333,13.8672666667,12.9206666667,6.00293333333,7.26553333333,8.21533333333,7.08453333333,27.1410666666,6.1244
499.18,7.63686666667,17.1354666667,13.9196666667,12.9640666667,6.02026666667,7.2942,8.23013333333,7.10313333333,27.1772,6.1502
499.53,7.64220000001,17.1707333333,13.9587333333,12.9943333333,6.04246666667,7.30996666667,8.27033333333,7.113,27.2175333333,6.1418
499.88,7.67566666666,17.2311333333,13.9908666667,13.0302,6.06273333334,7.33053333333,8.26593333333,7.14806666667,27.2792666667,6.15066666667
500.23,7.69013333334,17.2904,14.0418,13.0669333333,6.07993333334,7.34003333333,8.2774,7.15533333333,27.3565333333,6.1514
500.58,7.68520000001,17.3325333334,14.0534,13.1064666666,6.072,7.34943333333,8.26493333333,7.16166666667,27.3793333334,6.14993333333
500.92,7.69973333333,17.3932,14.0802666667,13.1666,6.0842,7.35576666667,8.25153333333,7.19413333333,27.4380666667,6.14626666667
501.27,7.69853333334,17.4247333333,14.1092,13.2092666667,6.08573333333,7.3578,8.28233333333,7.19513333333,27.4706,6.14866666667
501.62,7.73260000001,17.5037333333,14.1749333333,13.2739333334,6.12793333333,7.38676666667,8.334,7.2358,27.5308,6.1674
501.97,7.76486666667,17.5812666667,14.229,13.3334,6.13846666667,7.4045,8.363,7.27553333333,27.6010666667,6.17786666667
502.32,7.77159999999,17.6327333333,14.2845333333,13.3871333333,6.14226666667,7.40026666667,8.38246666667,7.274,27.6626,6.17593333333
502.67,7.80239999999,17.7124666667,14.3548,13.4652,6.16413333333,7.43623333333,8.40926666667,7.30786666666,27.777,6.20133333333
503.01,7.82146666667,17.7946666667,14.3830666667,13.5215333333,6.18673333333,7.43933333333,8.405,7.3314,27.8572,6.21226666667
503.36,7.8526,17.8662,14.428,13.5887333334,6.2078,7.44356666667,8.44473333333,7.35653333333,27.9103333334,6.2312
503.71,7.83933333333,17.9213333333,14.4564666667,13.6302,6.19386666667,7.44713333333,8.48473333333,7.3552,27.9561333333,6.22573333333
504.06,7.88313333333,18.0057333333,14.5230666667,13.7207333333,6.2278,7.49036666667,8.51113333333,7.41973333333,27.9982,6.26493333333
504.41,7.9322,18.114,14.6032,13.7923333333,6.27553333333,7.52113333333,8.56153333333,7.4712,28.0854666667,6.30053333333
504.75,7.96526666667,18.1932,14.6778,13.8680666667,6.30926666667,7.55393333333,8.61673333333,7.51026666667,28.1709333333,6.34206666667
505.10,7.98666666667,18.292,14.7377333333,13.914,6.3056,7.5751,8.63026666667,7.5336,28.2496,6.3296
505.45,7.98153333333,18.3518666667,14.7645333333,13.9697333333,6.29266666667,7.55996666667,8.63286666667,7.53913333334,28.2934,6.32193333334
505.80,8.02600000001,18.4348,14.8186666667,14.0478666667,6.34386666667,7.60523333333,8.61006666667,7.57853333333,28.373,6.36653333333
506.15,8.02533333333,18.482,14.8354666667,14.0717333333,6.32866666666,7.60576666667,8.63646666667,7.58106666667,28.4008666667,6.34753333333
506.49,8.04026666667,18.5492,14.8701333334,14.1216666667,6.32593333333,7.60976666667,8.62766666666,7.59166666667,28.4537333333,6.34233333333
506.84,8.06453333334,18.6074,14.9273333333,14.1806666667,6.341,7.63186666667,8.66006666667,7.6196,28.4965333333,6.35026666667
507.19,8.08773333334,18.6666666667,14.9839333333,14.2222666667,6.3592,7.66343333333,8.66253333333,7.64406666667,28.546,6.3718
507.54,8.11446666667,18.7156666667,15.0264,14.2815333333,6.38753333333,7.67803333333,8.68133333333,7.66426666667,28.5824666667,6.3816
