wavelength,Back_SicAurm,Belly_SicAurm,Breast_SicAurm,Crissum_SicAurm,Crown_SicAurm,DorTail_SicAurm,Rump_SicAurm,Throat_SicAurm,WingTip_SicAurm
411.85,10.8776,10.0596,8.84453333333,15.8570666667,7.364,10.3972,8.13413333333,8.8598,9.66800000001
412.21,10.8032,9.97673333333,8.76246666667,15.7925333333,7.28133333333,10.3261333333,8.05846666667,8.7714,9.59980000001
412.57,10.8518666667,9.97733333334,8.7822,15.7593333333,7.30706666667,10.346,8.0822,8.75700000001,9.61706666667
412.92,10.7737333333,9.90253333334,8.70106666667,15.6220666667,7.23473333333,10.2554,8.0128,8.67559999999,9.55853333335
413.28,10.6823333333,9.8338,8.64773333333,15.5014666667,7.18266666667,10.1988666667,7.95913333333,8.59413333333,9.51473333333
413.64,10.6868666667,9.83233333333,8.6438,15.4634,7.2152,10.1918,7.95933333333,8.57680000001,9.53540000001
414.00,10.5538,9.72759999999,8.53706666667,15.3388666667,7.13026666667,10.0826666667,7.80273333333,8.47619999999,9.46253333334
414.36,10.5862,9.74326666667,8.59066666667,15.3600666667,7.19653333333,10.1086666667,7.8546,8.49206666667,9.50700000001
414.72,10.5242,9.65326666666,8.51453333333,15.2459333334,7.13053333333,10.0310666667,7.78166666667,8.38973333333,9.47013333333
415.07,10.5975333333,9.69286666667,8.55413333333,15.2328,7.1952,10.0601333333,7.83926666667,8.43746666667,9.56546666667
415.43,10.6669333333,9.69346666667,8.5772,15.2252666667,7.20766666667,10.1131333333,7.87466666667,8.44066666667,9.62753333333
415.79,10.5498,9.5784,8.4978,15.0773333333,7.15426666667,10.0408666667,7.81666666667,8.3748,9.58859999999
416.15,10.5553333333,9.59233333332,8.52473333333,15.0066666667,7.20046666667,10.0411333333,7.83506666666,8.39106666667,9.64853333335
416.51,10.5168,9.53506666665,8.52493333334,14.92,7.1714,10.0173333333,7.7782,8.36353333334,9.66520000001
416.86,10.5648,9.55093333332,8.54626666667,14.9038666666,7.21226666667,10.0624,7.80986666667,8.39173333333,9.7164
417.22,10.528,9.47106666665,8.47993333333,14.7988,7.14213333333,10.0012,7.7406,8.33260000001,9.69700000001
417.58,10.4938,9.41413333333,8.45726666667,14.7234666667,7.10793333334,9.99133333333,7.7058,8.30493333333,9.69293333333
417.94,10.4745333333,9.36046666666,8.418,14.6213333333,7.06853333333,9.96573333334,7.68706666667,8.2492,9.67646666666
418.29,10.3848666667,9.22613333333,8.3074,14.4424666666,6.97233333333,9.85013333333,7.5828,8.1544,9.62113333332
418.65,10.3930666667,9.20906666667,8.31573333333,14.3674666667,6.98213333333,9.86666666665,7.5748,8.17486666667,9.62780000001
419.01,10.3714,9.1396,8.2616,14.288,6.96533333333,9.81593333333,7.53333333333,8.14653333333,9.60426666667
419.37,10.2372666667,9.01306666667,8.16226666667,14.1142666667,6.8664,9.71380000001,7.41113333333,8.0274,9.52766666665
419.73,10.263,9.00486666667,8.1536,14.0648666667,6.86246666667,9.71046666667,7.40466666667,8.01146666667,9.53653333335
420.08,10.2934,8.97486666667,8.148,14.0255333333,6.8662,9.7308,7.3942,8.01746666667,9.56653333333
420.44,10.2946,8.95679999999,8.131,13.9891333333,6.87706666667,9.72893333335,7.3956,7.99693333333,9.58426666666
420.80,10.2928666667,8.93386666666,8.13493333333,13.9536,6.87806666667,9.73960000001,7.3806,7.98393333333,9.60799999999
421.16,10.3238,8.94173333333,8.1664,13.9374,6.93893333333,9.77653333333,7.41253333333,8.0084,9.65466666666
421.51,10.3026666667,8.91,8.1422,13.8514666667,6.9416,9.77613333334,7.40913333333,7.97753333333,9.67886666667
421.87,10.2871333333,8.86413333334,8.11253333333,13.7824666667,6.93666666667,9.784,7.3914,7.95113333333,9.70293333334
422.23,10.3058,8.8698,8.1228,13.7544,6.95253333333,9.81893333333,7.4044,7.95166666667,9.74053333333
422.58,10.2840666667,8.82533333333,8.09653333333,13.6942,6.94586666667,9.80793333334,7.37546666667,7.91180000001,9.75260000001
422.94,10.2521333333,8.80186666667,8.0786,13.6202666667,6.9264,9.81119999999,7.3504,7.8772,9.75793333333
423.30,10.2838666667,8.8074,8.08786666667,13.6021333333,6.96666666667,9.8522,7.37853333333,7.89446666667,9.80979999999
423.66,10.2949333333,8.79266666667,8.10033333333,13.5569333333,6.98513333333,9.89400000001,7.3848,7.908,9.84406666665
424.01,10.2498,8.7514,8.059,13.4804,6.96766666667,9.87406666667,7.34166666666,7.861,9.82660000001
424.37,10.2332,8.71686666666,8.02873333333,13.4129333333,6.95766666667,9.88233333333,7.33226666667,7.8474,9.83993333333
424.73,10.2191333333,8.676,7.9896,13.3528666667,6.94666666667,9.88933333335,7.304,7.8126,9.83326666667
425.08,10.171,8.62293333333,7.95346666667,13.287,6.90966666667,9.88459999999,7.26173333333,7.77306666667,9.79940000001
425.44,10.1952666667,8.60506666667,7.9524,13.2669333333,6.92193333333,9.9196,7.258,7.79026666667,9.81833333333
425.80,10.1726666667,8.58666666667,7.92546666667,13.2138666667,6.91353333333,9.90946666667,7.24506666667,7.75766666667,9.7896
426.16,10.1589333333,8.5454,7.90906666667,13.1631333333,6.91426666667,9.91973333333,7.23333333333,7.74246666667,9.79260000001
426.51,10.1806,8.54173333333,7.9258,13.169,6.92453333333,9.95913333335,7.25893333333,7.74506666667,9.81099999999
426.87,10.1968,8.53013333333,7.92873333333,13.1522666666,6.9424,10.0118,7.25986666667,7.74326666667,9.81999999999
427.23,10.2433333333,8.5668,7.97013333333,13.1631333333,6.9736,10.0736,7.29986666667,7.7822,9.85273333335
427.58,10.2706666667,8.57566666667,7.97566666667,13.193,7.0016,10.1037333333,7.3308,7.79026666666,9.88280000001
427.94,10.2516666667,8.53413333333,7.97986666667,13.1649333333,6.99053333333,10.1238,7.33833333333,7.78,9.87253333332
428.30,10.2266666667,8.50526666667,7.97133333333,13.132,6.98026666667,10.134,7.32293333333,7.76606666666,9.83940000001
428.65,10.2456,8.5458,7.9922,13.1258666667,7.0072,10.1876,7.3672,7.8058,9.87559999999
429.01,10.3120666667,8.6006,8.0384,13.1677333333,7.04866666667,10.2632666667,7.42746666667,7.8572,9.95853333334
429.37,10.3268666667,8.6552,8.0784,13.1974666667,7.05113333333,10.3000666667,7.44873333333,7.87626666667,9.9884
429.72,10.4126666667,8.72113333333,8.1676,13.2604,7.10953333333,10.4048,7.5278,7.97686666667,10.0747333333
430.08,10.4828666667,8.79453333333,8.23246666667,13.3057333333,7.14893333333,10.4722666667,7.58966666667,8.02000000001,10.1198
430.44,10.5014,8.82493333333,8.23226666667,13.2849333334,7.156,10.4848666666,7.58826666667,8.04266666667,10.1466666667
430.79,10.5094666667,8.80693333333,8.24593333333,13.281,7.13533333333,10.4945333334,7.59573333333,8.04786666667,10.1535333333
431.15,10.4900666667,8.80473333333,8.2212,13.2713333333,7.11386666667,10.4801333333,7.59653333333,8.02426666667,10.1498
431.50,10.5278666667,8.8614,8.27793333333,13.3076666667,7.15813333333,10.5381333333,7.6488,8.06120000001,10.1922
431.86,10.5438,8.88786666667,8.25766666667,13.3211333333,7.145,10.5566666667,7.65033333333,8.05459999999,10.1730666667
432.22,10.5672666667,8.89146666667,8.27333333333,13.3372666667,7.13826666667,10.5641333333,7.65373333333,8.06433333333,10.1806666667
432.57,10.5308,8.86306666667,8.2554,13.3363333333,7.09466666667,10.534,7.63533333333,8.02586666667,10.1624
432.93,10.4988666667,8.84213333333,8.2364,13.3188,7.0842,10.5242666667,7.61446666667,7.99800000001,10.1259333333
433.29,10.4841333333,8.813,8.20806666667,13.2999333333,7.05966666667,10.5026666667,7.59906666667,7.97433333333,10.0951333333
433.64,10.4987333333,8.8282,8.1974,13.334,7.0738,10.5138666667,7.60433333333,7.97866666667,10.0862
434.00,10.4621333333,8.7978,8.1688,13.3196,7.04146666667,10.5086,7.58146666667,7.95639999999,10.0302
434.35,10.4978666667,8.83166666667,8.21493333333,13.3966666667,7.08266666667,10.5762666667,7.64646666667,8.00573333333,10.0558666667
434.71,10.5253333333,8.905,8.238,13.4571333333,7.116,10.6231333333,7.68613333333,8.04966666667,10.0890666667
435.07,10.5516666667,8.91333333334,8.27073333333,13.4804,7.1298,10.6663333333,7.70653333333,8.08379999999,10.086
435.42,10.5423333333,8.90866666667,8.23986666667,13.4877333333,7.09613333333,10.6634,7.674,8.0746,10.0728
435.78,10.5806666667,8.95953333333,8.31013333333,13.5496,7.1366,10.7010666667,7.72573333333,8.14273333334,10.1344
436.13,10.5801333333,8.9836,8.30073333333,13.5786,7.13466666667,10.7090666667,7.73766666667,8.14986666666,10.1454666667
436.49,10.6788,9.09153333334,8.40046666667,13.6944666667,7.2282,10.7944,7.82066666667,8.25466666667,10.2159333333
436.84,10.7084,9.09633333334,8.41333333333,13.7178666667,7.22333333333,10.7729333333,7.83533333333,8.27686666667,10.2198666667
437.20,10.7494,9.13846666667,8.4524,13.7714666667,7.25766666667,10.7947333333,7.8766,8.32286666667,10.2441333333
437.56,10.6869333333,9.07613333333,8.41286666667,13.7328666667,7.18486666667,10.7273333333,7.81806666667,8.27466666667,10.1861333333
437.91,10.6839333333,9.06793333334,8.39993333333,13.7492,7.17133333333,10.6942666667,7.80846666667,8.25780000001,10.1814666667
438.27,10.6582666667,9.05893333333,8.37306666667,13.7182666667,7.14286666667,10.6545333333,7.7726,8.25739999999,10.1591333333
438.62,10.6404666667,9.02686666667,8.358,13.7167333333,7.11773333333,10.6060666667,7.7422,8.22820000001,10.1210666667
438.98,10.6294,9.02266666667,8.32706666667,13.7206666667,7.105,10.577,7.71013333333,8.21926666667,10.1006
439.33,10.6182,9.00880000001,8.33626666667,13.7269333333,7.0978,10.5555333333,7.70346666667,8.2096,10.0922666667
439.69,10.6591333334,9.0262,8.34446666667,13.7448,7.13366666667,10.5791333333,7.74306666667,8.22366666667,10.1045333333
440.04,10.7022,9.07046666667,8.3762,13.7972,7.1624,10.613,7.7762,8.2394,10.1261333333
440.40,10.698,9.03239999999,8.34,13.7511333333,7.14666666667,10.5864666667,7.7436,8.22393333334,10.0978
440.75,10.71,9.06966666666,8.35573333333,13.7678,7.1788,10.6294666667,7.77293333333,8.25113333333,10.1063333333
441.11,10.7158666667,9.05426666667,8.3606,13.7470666667,7.17173333333,10.644,7.76226666667,8.25233333333,10.1066666667
441.47,10.7487333333,9.08826666666,8.39946666667,13.7688,7.2116,10.6908,7.80453333333,8.27713333334,10.1420666667
441.82,10.7494666667,9.07620000001,8.388,13.7403333333,7.2106,10.7098666667,7.79,8.27166666667,10.1472666667
442.18,10.7798,9.08426666667,8.40133333333,13.7540666667,7.2186,10.7306,7.8,8.26300000001,10.1692666667
442.53,10.7706,9.04793333333,8.39106666667,13.6952666667,7.22046666667,10.7346666667,7.804,8.24140000001,10.1664
442.89,10.7668,9.03666666667,8.40246666667,13.6590666667,7.2172,10.7498,7.81266666667,8.2296,10.1899333333
443.24,10.7496666667,9.01226666666,8.37873333333,13.6046,7.21273333333,10.754,7.8034,8.22120000001,10.1981333333
443.60,10.6842666667,8.94413333333,8.33193333333,13.5333333334,7.1576,10.7149333333,7.7198,8.16393333333,10.1572666667
443.95,10.644,8.89506666667,8.30753333333,13.4642666667,7.13813333333,10.7088,7.6876,8.14199999999,10.1463333333
444.31,10.6036666667,8.8358,8.28006666667,13.3952,7.1158,10.6804666667,7.64926666667,8.09533333333,10.1238666667
444.66,10.5890666667,8.7834,8.2526,13.3283333333,7.09333333333,10.6621333334,7.61546666667,8.07159999999,10.1305333333
445.02,10.5309333333,8.7224,8.18746666667,13.2601333333,7.0564,10.6202,7.5706,8.02053333334,10.1125333333
445.37,10.5456,8.71826666667,8.1962,13.2441333333,7.07186666667,10.6372,7.56866666667,8.04373333333,10.146
445.72,10.5580666667,8.72253333333,8.20413333333,13.2260666667,7.09366666667,10.6640666667,7.5712,8.06940000001,10.1725333333
446.08,10.4995333333,8.63966666667,8.14333333333,13.1469333333,7.04886666667,10.621,7.51506666667,8.00553333333,10.1296
446.43,10.4976,8.64566666666,8.1392,13.1456666667,7.05466666667,10.6468,7.5188,8.02413333333,10.1574
446.79,10.4838666667,8.60566666667,8.11613333333,13.1032666667,7.03913333333,10.6616,7.49186666667,8.00393333333,10.1562
447.14,10.4384,8.53793333333,8.06086666667,13.0316666667,7.0094,10.6446666667,7.44546666667,7.95813333333,10.121
447.50,10.4580666667,8.53993333333,8.06933333333,13.0268,7.04526666667,10.6931333333,7.47693333333,7.97586666667,10.1616666667
447.85,10.4960666667,8.5318,8.0904,13.0164,7.0856,10.7312666667,7.49673333333,8.00286666667,10.2098666667
448.21,10.4644,8.4968,8.06686666667,12.9828,7.05833333333,10.7506,7.48526666667,7.98713333333,10.2097333333
448.56,10.4421333333,8.47466666667,8.04573333333,12.9446666667,7.0488,10.7839333333,7.48273333333,7.967,10.2314666667
448.92,10.4673333333,8.4828,8.08673333334,12.946,7.08826666667,10.8658666667,7.51213333333,7.98693333333,10.2633333333
449.27,10.4107333333,8.40013333333,8.02453333333,12.8682,7.05426666667,10.8468,7.47406666667,7.9328,10.2291333333
449.62,10.4244666667,8.39706666666,8.04873333333,12.8654,7.09226666667,10.9036666667,7.51753333333,7.94813333333,10.2786
449.98,10.4228,8.40713333333,8.058,12.849,7.1172,10.965,7.53426666667,7.97746666667,10.3154
450.33,10.4040666667,8.356,8.02233333333,12.7574,7.07993333334,10.9674666666,7.50513333333,7.9312,10.2924666667
450.69,10.4162,8.36493333333,8.04226666667,12.7354666667,7.1236,11.0050666667,7.5316,7.937,10.3226
451.04,10.4366666667,8.37206666667,8.06066666667,12.7090666667,7.1302,11.0377333334,7.54753333333,7.94066666667,10.3312666667
451.40,10.4427333333,8.3772,8.07493333334,12.6599333333,7.11793333333,11.0526666667,7.55346666667,7.94313333333,10.3501333333
451.75,10.41,8.35193333334,8.05153333333,12.6270666667,7.09666666667,11.0797333333,7.5406,7.94226666667,10.3438666667
452.10,10.4587333333,8.38913333333,8.07226666667,12.6284,7.13046666667,11.1299333333,7.57153333333,7.95526666667,10.4025333333
452.46,10.4993333333,8.41073333333,8.1036,12.6347333333,7.17526666667,11.1596,7.57913333333,7.97286666667,10.4308
452.81,10.5122666667,8.41173333333,8.08166666667,12.6142,7.1968,11.158,7.58713333333,7.9666,10.4468
453.17,10.5607333333,8.47133333333,8.12426666667,12.6252,7.24046666667,11.2080666667,7.61266666667,7.98806666667,10.4983333333
453.52,10.5050666667,8.42613333333,8.07986666667,12.5614666667,7.1828,11.1662,7.54446666667,7.92986666667,10.4602666667
453.87,10.5744666667,8.4646,8.11926666667,12.5807333333,7.2448,11.2371333333,7.6026,7.97133333333,10.5164
454.23,10.624,8.5118,8.16933333333,12.6379333333,7.31413333333,11.319,7.65213333333,8.01893333333,10.5895333333
454.58,10.5929333333,8.4846,8.13293333333,12.6093333333,7.28586666667,11.3016666667,7.62686666667,7.99793333333,10.5636666666
454.93,10.6768,8.5664,8.20893333333,12.7026666667,7.38733333333,11.4026,7.69866666666,8.06446666667,10.6527333333
455.29,10.6927333333,8.57226666667,8.2176,12.7344,7.41113333333,11.4198,7.70806666667,8.0728,10.6711333333
455.64,10.6904,8.58273333333,8.21553333333,12.7287333333,7.42273333333,11.4182666666,7.71206666667,8.0454,10.6748
456.00,10.6734666667,8.5848,8.22266666667,12.7344666667,7.43273333333,11.4101333333,7.71453333333,8.0638,10.6887333333
456.35,10.6656666667,8.57306666667,8.21606666667,12.7486,7.425,11.387,7.72953333333,8.04693333333,10.6826666667
456.70,10.6364,8.5714,8.21133333333,12.7616666667,7.3974,11.3784666667,7.72993333333,8.0558,10.688
457.06,10.6179333333,8.564,8.19886666667,12.7703333333,7.38706666667,11.3539333333,7.73033333333,8.04233333333,10.6852
457.41,10.6714,8.6188,8.22566666667,12.8273333333,7.43633333333,11.3617333333,7.7826,8.08766666667,10.7233333333
457.76,10.6315333333,8.61473333333,8.215,12.8278666667,7.40513333333,11.2956666667,7.752,8.0666,10.6870666667
458.12,10.5834,8.57406666666,8.18066666667,12.7945333333,7.36546666667,11.1939333333,7.6938,8.00593333333,10.6299333333
458.47,10.6184666667,8.60746666667,8.2168,12.8581333333,7.37653333333,11.1925333333,7.7094,8.03153333333,10.6546666666
458.82,10.5798666667,8.58493333333,8.18193333333,12.8389333333,7.3258,11.1243333333,7.66173333334,8.0014,10.615
459.18,10.5556,8.58046666667,8.14813333333,12.8482666667,7.3022,11.0926666667,7.637,7.9736,10.5889333333
459.53,10.564,8.5842,8.14366666667,12.8635333333,7.28306666667,11.0680666667,7.62933333333,7.9676,10.5725333333
459.88,10.5897333334,8.60093333334,8.16106666667,12.9,7.2974,11.0863333333,7.64006666667,7.97433333333,10.5687333333
460.24,10.5792666667,8.6176,8.16526666667,12.922,7.28933333333,11.0955333333,7.6382,7.9854,10.5588
460.59,10.6048666667,8.6558,8.19346666667,12.9792666667,7.3142,11.1094666667,7.637,7.99513333333,10.5619333333
460.94,10.633,8.68353333333,8.22673333333,13.0376666667,7.33553333333,11.1312666667,7.6556,8.01946666667,10.5733333333
461.29,10.607,8.66606666667,8.217,13.0548,7.30173333333,11.1213333333,7.62486666667,7.99393333333,10.5410666667
461.65,10.6816,8.74173333333,8.27846666667,13.1610666667,7.3772,11.2133333333,7.7002,8.06346666667,10.6093333333
462.00,10.7611333333,8.83213333333,8.34586666666,13.2932666667,7.44733333333,11.3205333333,7.7764,8.15113333333,10.6620666667
462.35,10.8019333333,8.905,8.409,13.3726,7.51213333333,11.3819333333,7.834,8.20633333333,10.7102
462.71,10.8526,8.9446,8.45206666667,13.4776666667,7.5646,11.4600666667,7.89593333333,8.25526666666,10.741
463.06,10.9256666667,9.0216,8.53906666667,13.5802666667,7.62433333333,11.5420666667,7.9762,8.32859999999,10.7786
463.41,10.9708666667,9.085,8.59,13.6806,7.67086666667,11.5847333333,8.02093333333,8.37573333333,10.7972
463.76,11.0352,9.19013333334,8.66226666667,13.8206666667,7.7342,11.6556,8.10046666667,8.4554,10.8396666667
464.12,11.1627333333,9.3184,8.7624,13.9952,7.82993333333,11.7598,8.2198,8.57966666667,10.9166
464.47,11.2293333333,9.3752,8.79853333333,14.1053333333,7.868,11.8118666667,8.2926,8.62806666667,10.9532666667
464.82,11.2954,9.47693333334,8.86053333333,14.2098,7.90493333333,11.8772666667,8.37486666667,8.69813333334,10.991
465.17,11.3805333333,9.58359999999,8.95119999999,14.3538,7.97746666666,11.9434,8.45726666667,8.77826666667,11.0436
465.53,11.406,9.62706666667,8.98013333333,14.4337333333,7.97146666667,11.9198,8.4682,8.79046666667,11.0164
465.88,11.4436,9.7034,9.03793333334,14.5289333333,7.99926666667,11.9481333333,8.52513333333,8.8534,11.034
466.23,11.4539333333,9.7318,9.03613333333,14.612,7.9892,11.9512,8.53446666667,8.85626666667,11.0078
466.58,11.5128,9.82606666667,9.10273333334,14.7098666667,8.02566666667,11.9840666667,8.59833333334,8.90140000001,11.0436
466.94,11.5302,9.89706666667,9.14246666666,14.7896,8.04606666667,12.0008666667,8.62006666667,8.94226666666,11.0555333333
467.29,11.6136,10.0261333333,9.25073333333,14.9272,8.1434,12.0847333333,8.7212,9.0368,11.1309333333
467.64,11.621,10.049,9.253,15.0007333334,8.13406666667,12.0755333333,8.71646666667,9.03373333334,11.1184666667
467.99,11.5596666667,10.0354,9.22339999999,14.9995333333,8.06133333334,11.9957333333,8.64353333333,8.96193333333,11.0531333333
468.35,11.599,10.1384,9.31033333333,15.0780666667,8.09406666667,12.0303333333,8.68806666667,9.02660000001,11.0671333333
468.70,11.6106666667,10.1874,9.34906666667,15.1710666667,8.11273333333,12.0362,8.68586666667,9.05740000001,11.0574
469.05,11.625,10.2531333333,9.37453333333,15.2340666667,8.13906666666,12.069,8.72466666667,9.08573333333,11.054
469.40,11.6569333333,10.3184,9.41906666665,15.3158666667,8.1498,12.1081333333,8.76593333333,9.11086666666,11.0808
469.75,11.7341333333,10.4273333333,9.48980000001,15.4672666667,8.20653333333,12.1836666667,8.84066666667,9.18306666667,11.1444
