wavelength,Back_SicLuvf,Belly_SicLuvf,Breast_SicLuvf,Crissum_SicLuvf,Crown_SicLuvf,DorTail_SicLuvf,Patch10_SicLuvf,Rump_SicLuvf,Throat_SicLuvf,WingTip_SicLuvf
440.40,10.1384166667,20.3899166667,15.1774583333,26.3525833333,7.18166666667,9.37862499999,8.09616666667,9.97841666668,16.9929583333,9.11916666667
440.75,10.1418888889,20.3736666667,15.1802083333,26.3685,7.19883333333,9.39154166667,8.09991666667,9.98308333333,17.01925,9.13333333333
441.11,10.1353333333,20.3309166666,15.1580416667,26.33875,7.19183333333,9.39604166667,8.07683333333,9.94666666666,17.019375,9.10358333333
441.47,10.1403888889,20.2701666667,15.15975,26.3103333333,7.19058333333,9.36087499999,8.0735,9.93300000001,17.0096666666,9.09633333334
441.82,10.1345555556,20.2071666667,15.134125,26.28575,7.18033333333,9.36620833333,8.04683333333,9.91733333333,16.9864166667,9.11275
442.18,10.1958888889,20.1916666667,15.1850416667,26.313,7.23083333333,9.41391666667,8.11533333333,9.95258333334,17.043375,9.16383333333
442.53,10.2208055556,20.1658333333,15.1944166667,26.2835833333,7.27058333333,9.43808333334,8.15741666667,9.95775,17.043125,9.19966666666
442.89,10.2805,20.1285833333,15.2199166667,26.2918333333,7.31875,9.49245833333,8.21375000001,10.0084166667,17.0970416667,9.23216666666
443.24,10.2967777778,20.0148333333,15.194875,26.26625,7.33608333333,9.50583333334,8.22583333333,10.0135833333,17.085625,9.24275
443.60,10.3509166667,19.9505,15.2032916667,26.2294166667,7.37675,9.55695833334,8.27375000001,10.04725,17.0770416667,9.28633333333
443.95,10.3848055556,19.841,15.2007916667,26.2053333333,7.39408333333,9.60316666667,8.29891666667,10.06425,17.0539583333,9.3455
444.31,10.3814444445,19.6819166667,15.167625,26.1298333333,7.39316666667,9.59754166667,8.305,10.05,17.0049583334,9.31966666667
444.66,10.3686111111,19.50825,15.1259583334,26.02575,7.36941666666,9.59312500001,8.29041666666,10.0165,16.926,9.32366666666
445.02,10.3891388889,19.3863333333,15.1082916667,25.9791666667,7.37233333333,9.59870833333,8.31525000001,10.0161666667,16.88525,9.34983333333
445.37,10.4051944445,19.3186666667,15.1177083333,25.9491666667,7.40483333333,9.64295833333,8.33716666666,10.0233333333,16.8520833333,9.37966666667
445.72,10.382,19.1634166667,15.0798333333,25.8409166667,7.3875,9.62033333333,8.32674999999,9.98325,16.7839166667,9.34483333333
446.08,10.3704166667,19.04125,15.025625,25.7571666667,7.35941666667,9.62658333333,8.30208333334,9.95875000001,16.7519166667,9.31691666667
446.43,10.3640555555,18.9244166667,15.0050416667,25.7010833333,7.33858333333,9.62066666667,8.27441666668,9.93408333333,16.717125,9.29341666667
446.79,10.3688055556,18.84225,14.99775,25.6409166666,7.35258333333,9.62358333333,8.27691666667,9.925,16.6760833333,9.32058333334
447.14,10.3945277778,18.78575,15.0224166667,25.5861666667,7.381,9.63654166666,8.2895,9.92933333332,16.6713333333,9.37075
447.50,10.4248055555,18.7134166667,15.0397083333,25.5578333333,7.40758333333,9.641625,8.29775000001,9.92241666667,16.6645833333,9.389
447.85,10.4257222222,18.6350833333,15.04325,25.4996666667,7.41775,9.63274999999,8.29708333333,9.90341666667,16.6373333333,9.392
448.21,10.42725,18.55875,15.0390416667,25.4590833333,7.41725,9.63708333334,8.28383333332,9.88524999999,16.6230833333,9.41108333333
448.56,10.4807777778,18.5293333333,15.0891666667,25.4450833333,7.47466666666,9.68779166666,8.34416666666,9.92933333334,16.6416666666,9.43266666666
448.92,10.4828888889,18.4385,15.0902916667,25.4021666667,7.49108333334,9.70329166667,8.33033333334,9.94458333332,16.6292083333,9.42683333334
449.27,10.5243055556,18.3575,15.0892916667,25.3594166667,7.51916666667,9.72633333334,8.37491666668,9.96274999999,16.66225,9.4505
449.62,10.5603888889,18.28925,15.1045416667,25.3484166667,7.54958333333,9.75658333334,8.40200000001,9.99083333334,16.6734583333,9.48691666666
449.98,10.5845,18.2035833333,15.1253333333,25.3255833334,7.57258333334,9.75041666666,8.41541666666,9.98658333333,16.6568333333,9.49991666666
450.33,10.5923055555,18.1236666667,15.1180416666,25.2844166667,7.57791666667,9.74645833334,8.42974999999,9.98583333334,16.6382083334,9.52516666667
450.69,10.602,18.0246666666,15.117125,25.2480833333,7.56941666667,9.75416666667,8.43566666666,9.96866666666,16.6375416667,9.49575
451.04,10.5824722222,17.9003333333,15.0658333333,25.1775833334,7.5435,9.72516666668,8.42966666667,9.92008333332,16.5768333333,9.4375
451.40,10.5749722222,17.8335833333,15.04875,25.1495,7.54808333333,9.74779166667,8.44191666667,9.9225,16.5683333334,9.44366666667
451.75,10.5664722222,17.80225,15.045,25.1311666667,7.55108333333,9.77795833332,8.45208333332,9.94033333333,16.5605833333,9.42166666667
452.10,10.6008611111,17.772,15.0506666667,25.1154166667,7.55941666667,9.7955,8.47499999999,9.93833333334,16.581625,9.45375
452.46,10.5623611111,17.7164166667,15.0197916667,25.0896666667,7.51233333334,9.74675000001,8.43441666668,9.88583333333,16.5810416666,9.43308333334
452.81,10.5815,17.6758333333,15.0257083333,25.0609166667,7.50675,9.75116666668,8.47249999999,9.87183333334,16.577375,9.46366666667
453.17,10.5800277778,17.6484166667,15.04275,25.0795,7.49941666666,9.74408333333,8.44733333334,9.86183333334,16.5674583334,9.46358333334
453.52,10.6193888889,17.7148333333,15.110125,25.1521666667,7.53575,9.79791666667,8.46891666666,9.88841666666,16.6152083333,9.49225
453.87,10.6348611111,17.7176666667,15.1275,25.1885,7.54691666667,9.81012500001,8.48133333333,9.91833333334,16.6032083334,9.50191666667
454.23,10.6780555556,17.7278333333,15.1689583333,25.2213333333,7.59466666667,9.84816666666,8.52,9.95724999999,16.6434166667,9.51575
454.58,10.67075,17.7198333333,15.1757916666,25.2364166667,7.60516666667,9.82691666666,8.53116666667,9.96183333332,16.64575,9.5475
454.93,10.6995277778,17.7575,15.2023333334,25.2886666667,7.623,9.85329166666,8.54483333333,9.97641666667,16.694,9.57225
455.29,10.6910833333,17.7546666666,15.214,25.311,7.611,9.83170833333,8.52833333332,9.96491666666,16.689875,9.5535
455.64,10.734,17.8185833334,15.2716666667,25.3861666667,7.64425,9.86362499999,8.556,10.0039166667,16.7611666667,9.601
456.00,10.7171666666,17.8468333334,15.303375,25.41575,7.65633333333,9.849875,8.54349999999,10.0228333333,16.7495833333,9.58791666667
456.35,10.7386388889,17.9044166667,15.32525,25.4605833333,7.66033333333,9.87474999999,8.56991666666,10.06325,16.7893333333,9.59516666667
456.70,10.7780277778,18.029,15.4084166667,25.5834166666,7.7075,9.91216666667,8.5985,10.1149166667,16.8670416667,9.64266666667
457.06,10.7667777778,18.0888333333,15.4151666667,25.59675,7.68225,9.90341666667,8.57083333334,10.09175,16.8886666667,9.62525
457.41,10.7721944444,18.117,15.408875,25.6181666667,7.68541666666,9.88191666666,8.60375,10.0989166667,16.9445416667,9.62666666667
457.76,10.76525,18.17075,15.431875,25.6400833333,7.67866666667,9.88941666666,8.58849999999,10.0895,16.9862083333,9.63916666666
458.12,10.7796111111,18.2691666667,15.48525,25.70225,7.68866666667,9.90508333333,8.60908333332,10.1114166667,17.0350416666,9.66433333333
458.47,10.7870277778,18.36425,15.525625,25.7623333333,7.69875,9.91149999999,8.614,10.1314166667,17.0935,9.6615
458.82,10.7944166667,18.4574166667,15.5905,25.83725,7.70275,9.92295833332,8.62308333334,10.1720833333,17.146,9.6735
459.18,10.8258611111,18.562,15.6492916667,25.89925,7.72108333334,9.93404166666,8.66675000001,10.2115833333,17.225,9.6865
459.53,10.8454166667,18.6365833333,15.7019166666,25.9583333333,7.74816666667,9.95141666666,8.6945,10.2428333333,17.289875,9.69650000001
459.88,10.8623333333,18.7020833333,15.7459166667,26.02675,7.7665,9.97699999999,8.70825000001,10.2614166667,17.3519583334,9.70133333332
460.24,10.9004722222,18.81225,15.8079166667,26.1154166667,7.80841666667,9.99787499999,8.74450000001,10.2820833333,17.4116666666,9.72266666666
460.59,10.9019444444,18.8908333333,15.8300416667,26.1435,7.81758333333,9.98833333334,8.74283333334,10.2918333333,17.4474166667,9.711
460.94,10.9312222222,18.98525,15.8944166667,26.2275,7.83816666667,10.01025,8.77491666666,10.3414166667,17.5216666667,9.72958333333
461.29,10.9398888889,19.1018333333,15.970625,26.31275,7.84908333333,10.0254583333,8.77599999999,10.3638333333,17.577375,9.75174999999
461.65,10.9773611111,19.2630833334,16.0452916667,26.4246666667,7.88016666666,10.037875,8.81725000001,10.4053333333,17.6806666667,9.76974999999
462.00,10.9654722222,19.378,16.0884166667,26.49975,7.87108333333,10.01575,8.79950000001,10.41225,17.7334166667,9.73583333333
462.35,10.9945277778,19.55475,16.1641666667,26.6334166666,7.88975,10.0387916667,8.80800000001,10.4490833333,17.8293333333,9.74416666667
462.71,11.0747777778,19.7536666667,16.2724166667,26.7854166667,7.95508333333,10.0933333333,8.87341666667,10.531,17.991125,9.79316666667
463.06,11.0991111111,19.9265833333,16.33275,26.9048333333,7.95041666666,10.105125,8.85108333333,10.56,18.078875,9.79158333333
463.41,11.0866388889,20.1050833333,16.38025,27.0238333333,7.92591666667,10.073375,8.83666666666,10.5678333333,18.1572083333,9.77666666666
463.76,11.1273333333,20.3474166666,16.464875,27.17975,7.93641666667,10.0817916667,8.86241666667,10.6019166667,18.29925,9.79850000001
464.12,11.1284166667,20.5160833333,16.5360416667,27.28725,7.92375,10.0783333333,8.85233333333,10.6384166667,18.4,9.80433333333
464.47,11.1387222222,20.7036666667,16.6195,27.4033333333,7.92533333333,10.0920833333,8.86900000001,10.6670833333,18.5147083334,9.81458333334
464.82,11.1575833334,20.9150833333,16.747875,27.5873333333,7.96758333333,10.1197083333,8.90216666667,10.7333333333,18.6380416667,9.84291666668
465.17,11.1632777778,21.07775,16.8165,27.7140833333,7.95116666667,10.1170833333,8.91241666667,10.7515,18.74875,9.79833333335
465.53,11.1778611111,21.2965,16.9379166667,27.8486666667,7.97741666667,10.1424166667,8.94158333332,10.8165,18.888125,9.78791666666
465.88,11.2629722222,21.5424166667,17.0740416667,28.05125,8.067,10.2346666667,9.03250000001,10.9203333333,19.077375,9.88641666668
466.23,11.2831944444,21.7335833333,17.1610416667,28.1639166666,8.08675,10.2507916667,9.04658333333,10.97,19.1492083333,9.92325
466.58,11.2687777778,21.8754166667,17.2214166667,28.2915,8.07241666667,10.22025,9.03866666668,10.9691666667,19.2177083333,9.90208333332
466.94,11.2801666667,22.07325,17.3285,28.4413333333,8.13716666666,10.2725833333,9.08133333333,11.0159166667,19.335375,9.95116666668
467.29,11.3086111111,22.2350833333,17.3878333333,28.5868333334,8.13975,10.281125,9.12033333334,11.0596666667,19.4157916667,9.95166666665
467.64,11.31375,22.4083333334,17.4695833334,28.7119166667,8.14941666667,10.277375,9.14441666667,11.1083333333,19.460875,9.95616666665
467.99,11.3106111111,22.5741666667,17.5240833333,28.8363333333,8.15641666667,10.2950833333,9.13241666666,11.1243333333,19.53175,9.93875
468.35,11.3162777778,22.71725,17.5789166667,28.978,8.16416666667,10.2854583333,9.12016666666,11.1576666667,19.6035,9.92216666668
468.70,11.3282777778,22.859,17.596,29.0425833333,8.15633333333,10.2640833333,9.09674999999,11.1375,19.644,9.90191666665
469.05,11.3815,23.0425,17.6889166667,29.1553333333,8.21441666667,10.2897916667,9.14941666668,11.22325,19.74375,9.94958333333
469.40,11.3406944445,23.0984166667,17.6658333334,29.185,8.17141666667,10.2415833333,9.07758333334,11.1689166667,19.7248333333,9.91433333335
469.75,11.3346666667,23.2121666667,17.687,29.2475833333,8.14683333333,10.1975,9.06125,11.1661666667,19.756875,9.88116666667
470.11,11.3311944445,23.30175,17.7205,29.3229166667,8.12391666667,10.1674166667,9.04483333334,11.14875,19.82825,9.8455
470.46,11.2507222222,23.35275,17.6876666666,29.2755833333,8.08891666667,10.1244583333,8.985,11.0984166667,19.7924583333,9.757
470.81,11.24975,23.4510833333,17.7160833333,29.3446666667,8.06258333333,10.1161666667,8.97050000001,11.0866666667,19.8335,9.74591666668
471.16,11.2905277778,23.5588333333,17.7887916667,29.3735,8.10858333333,10.1518333333,8.99141666666,11.1253333333,19.9226666667,9.79983333333
471.51,11.3188055556,23.6531666667,17.8317916667,29.45725,8.14316666667,10.1876666667,9.01158333334,11.17225,20.0273333334,9.81283333332
471.87,11.4048333333,23.77525,17.951875,29.58625,8.21408333333,10.2654583333,9.10633333333,11.2623333333,20.144,9.91908333335
472.22,11.4655,23.8455,18.02925,29.6455,8.24275,10.3173333333,9.16499999999,11.2911666667,20.2020833333,9.94683333332
472.57,11.5025277778,23.915,18.0944583333,29.6954166667,8.26683333334,10.3535,9.238,11.3641666667,20.272375,9.98583333335
472.92,11.5143888889,23.94725,18.111125,29.7219166667,8.29033333333,10.4048333333,9.26008333333,11.37425,20.309625,10.0363333334
473.27,11.573,23.9789166667,18.1840833333,29.7883333333,8.34333333333,10.4450833333,9.33750000001,11.4290833333,20.3876666667,10.09375
473.62,11.5861111111,23.9593333333,18.2159583333,29.7910833334,8.36333333333,10.4716666667,9.33683333332,11.4494166667,20.4159166667,10.1035
473.98,11.6073055556,23.9213333333,18.2305,29.8079166667,8.38925,10.5014166667,9.36583333334,11.4570833333,20.390625,10.0823333333
474.33,11.6808611111,23.9041666667,18.2927916667,29.88175,8.41266666667,10.5602916667,9.42133333334,11.52375,20.435875,10.1544166667
474.68,11.66,23.7648333333,18.276375,29.8255,8.40208333333,10.5264166667,9.40799999999,11.50725,20.4122083333,10.1168333333
475.03,11.5891111111,23.5908333333,18.1814166667,29.6913333333,8.33308333334,10.46225,9.33408333334,11.4253333333,20.2912083333,10.0349166667
475.38,11.6089166667,23.4685,18.1675416667,29.6118333333,8.31391666666,10.4564583333,9.33791666666,11.39475,20.2252916667,10.0675833333
475.73,11.5898055556,23.3264166667,18.1128333334,29.51875,8.30441666667,10.4410416667,9.30849999999,11.339,20.1777083333,10.024
476.08,11.5954444444,23.1795,18.0992083333,29.4649166667,8.31291666667,10.4519166667,9.30191666667,11.3193333333,20.13925,10.0204166667
476.44,11.5775,23.0149166667,18.03675,29.36775,8.29616666667,10.4308333333,9.27200000001,11.2526666667,20.0539166667,9.9905
476.79,11.5777777778,22.8444166666,17.9892916667,29.278,8.28141666667,10.4209166667,9.25108333334,11.207,19.971,9.96016666665
477.14,11.6222222222,22.7563333333,17.998375,29.2358333333,8.33575,10.4872916667,9.29266666666,11.2369166667,19.9684166667,10.0133333333
477.49,11.6333333334,22.6041666667,17.98225,29.16225,8.3415,10.4860416667,9.29883333334,11.2321666667,19.9043333333,10.0203333333
477.84,11.65875,22.44225,17.9685,29.0775833333,8.35633333333,10.5282916667,9.33866666667,11.2623333333,19.9069583333,10.0781666667
478.19,11.6772222222,22.3058333334,17.9695416667,28.9899166667,8.40183333334,10.562125,9.36966666666,11.2470833333,19.912875,10.1350833333
478.54,11.7271666667,22.2193333333,17.9704166667,28.8990833333,8.46725,10.6021666667,9.42033333333,11.2688333333,19.9036666667,10.1650833333
478.89,11.8061666667,22.1345833333,18.0493333333,28.9001666667,8.55325,10.6983333333,9.49933333332,11.3285833333,19.9509583333,10.2694166667
479.24,11.823,21.95025,18.0314166666,28.7869166667,8.59075,10.7404583334,9.53924999999,11.33575,19.9095833333,10.2808333333
479.60,11.8021111111,21.7358333333,17.9612083334,28.6100833334,8.57783333333,10.724875,9.52475000001,11.3045,19.8157916667,10.2513333333
479.95,11.8251666667,21.5804166667,17.9461666667,28.5263333333,8.61308333334,10.764625,9.54641666667,11.3185833333,19.7925416667,10.3146666667
480.30,11.8544166666,21.40825,17.921125,28.4119166667,8.64966666667,10.8063333333,9.58833333334,11.3280833333,19.7458333333,10.3495833333
480.65,11.8196388889,21.1963333333,17.8307083333,28.26975,8.61883333334,10.772875,9.54874999999,11.2920833333,19.6353333334,10.3358333333
481.00,11.7411388889,20.9258333333,17.7050833333,28.0893333333,8.53958333333,10.6977916667,9.48683333333,11.1834166667,19.4610833333,10.2694166667
481.35,11.6861388889,20.7105,17.603875,27.9506666667,8.491,10.67225,9.44133333332,11.0880833333,19.3365833333,10.23225
481.70,11.6493611111,20.5338333333,17.5350416666,27.8380833333,8.45791666667,10.6229583333,9.41891666668,11.0336666667,19.2247083333,10.2209166667
482.05,11.6491944444,20.4226666667,17.4965,27.77125,8.44058333334,10.6185416667,9.40883333334,11.0148333333,19.163375,10.2116666667
482.40,11.6421388889,20.31025,17.47475,27.7518333333,8.416,10.6087916667,9.38766666666,10.9908333333,19.1218333334,10.2193333334
482.75,11.6501666667,20.2293333333,17.4433333334,27.7141666667,8.41583333333,10.6042916667,9.38524999999,10.9666666666,19.0842083333,10.2178333333
483.10,11.6471666666,20.1829166667,17.4285,27.6859166667,8.41316666667,10.6055833333,9.38024999999,10.9475833333,19.0605833333,10.2201666667
483.45,11.6576944444,20.1350833333,17.4284166667,27.668,8.41866666667,10.612875,9.38824999999,10.9523333333,19.042875,10.2335833334
483.80,11.6567777778,20.1050833333,17.4105833333,27.63325,8.41158333333,10.6116666667,9.39258333334,10.946,19.02725,10.22125
484.15,11.6586944444,20.07075,17.4075833333,27.6218333334,8.40825,10.6092083333,9.38741666666,10.94275,19.0219583333,10.2358333333
484.50,11.67175,20.05175,17.4265833333,27.617,8.41383333333,10.6270416667,9.40141666668,10.94925,19.0402083333,10.2440833333
484.85,11.6926944444,20.05775,17.4551666667,27.6236666667,8.44108333333,10.6589583333,9.42183333333,10.9750833333,19.06575,10.2631666667
485.20,11.7241666667,20.0676666667,17.4885416667,27.6328333333,8.45908333333,10.673375,9.45316666666,10.9890833333,19.0940833333,10.2911666666
485.55,11.7344166667,20.07925,17.506375,27.6341666666,8.46616666667,10.6842916667,9.45216666667,10.98825,19.1206666667,10.293
485.90,11.7441666667,20.0908333333,17.5324166667,27.65,8.47816666667,10.6942083333,9.46633333333,10.9985833333,19.1459166667,10.2888333333
486.25,11.7824166667,20.13975,17.5744166666,27.6700833333,8.50775,10.7239583333,9.50408333333,11.0273333333,19.196375,10.3183333333
486.60,11.7990833333,20.1975833333,17.6217083333,27.711,8.528,10.7460416667,9.53508333333,11.0635,19.24975,10.3403333333
486.95,11.813,20.2345,17.6555,27.7426666667,8.53041666667,10.7393333333,9.54066666668,11.0845,19.2878333334,10.3344166667
487.30,11.8282222222,20.3001666667,17.6985,27.7910833333,8.54,10.7440833333,9.55333333332,11.10375,19.3404583333,10.3494166667
487.65,11.8284722222,20.3448333333,17.7302083333,27.83175,8.53883333333,10.7392083333,9.549,11.10775,19.379375,10.3508333333
488.00,11.827,20.4196666666,17.7800416667,27.8755,8.54608333333,10.7425833333,9.54825000001,11.1225,19.4335833333,10.3424166667
488.35,11.8483333333,20.5319166667,17.8453333333,27.9708333334,8.57241666667,10.7542916667,9.56008333334,11.1495,19.504375,10.3558333333
488.70,11.8738888889,20.653,17.9155,28.0785,8.57908333333,10.7535416667,9.57599999999,11.1825,19.5900833333,10.37075
489.05,11.8927222222,20.81475,17.9857916667,28.18525,8.60725,10.773625,9.59391666667,11.228,19.6847916667,10.3861666667
489.40,11.92,21.00325,18.0805833333,28.32075,8.641,10.8000416666,9.62233333333,11.2816666667,19.8104166667,10.4109166667
