wavelength,Back_DigMajm,Belly_DigMajm,Breast_DigMajm,Crissum_DigMajm,Crown_DigMajm,DorTail_DigMajm,Patch10_DigMajm,Patch11_DigMajm,Rump_DigMajm,Throat_DigMajm,WingTip_DigMajm
587.39,8.08975543478,9.73726666667,9.98486666667,12.3035333333,9.30853333333,7.69096666667,11.8745666667,6.9558,8.72932222222,11.5123333333,8.32233333333
587.73,8.18122065217,9.81033333334,10.1240333333,12.4422,9.40986666667,7.7529,11.9561333334,7.03513333333,8.83015555555,11.5961333333,8.43753333333
588.07,8.13719130435,9.80216666666,10.0603666667,12.3892,9.34073333333,7.69583333333,11.8657333333,6.98646666667,8.76972222222,11.5082,8.36956666667
588.41,8.03225362319,9.64993333333,9.97466666667,12.3142,9.24106666667,7.55483333333,11.7853666667,6.89726666667,8.69082222223,11.4024,8.25376666667
588.74,8.03704601449,9.63076666667,9.96983333333,12.3364,9.23293333333,7.56193333333,11.7679,6.9026,8.69031111112,11.4119333333,8.25846666667
589.08,7.99890144928,9.57280000001,9.92003333333,12.2789333333,9.19286666666,7.5322,11.7281,6.86213333333,8.66287777777,11.3550666667,8.23443333333
589.42,8.00669347826,9.60520000001,9.96726666667,12.3362666667,9.21820000001,7.5743,11.7262333333,6.89966666667,8.71046666666,11.4088,8.28766666667
589.76,8.04749710145,9.6444,9.98903333333,12.3903333333,9.23499999999,7.656,11.7766666667,6.91493333333,8.74446666667,11.4446,8.28856666667
590.09,8.07389202899,9.67760000001,10.0446666667,12.439,9.24986666667,7.67986666667,11.8153333333,6.93293333333,8.79325555556,11.4674,8.32816666667
590.43,8.03144528986,9.64343333333,10.0040333333,12.4106,9.19666666667,7.6458,11.7856666667,6.85693333333,8.7702888889,11.4216666667,8.28933333333
590.77,8.12418478261,9.66976666667,10.0823,12.527,9.25619999999,7.73343333333,11.8094333333,6.8988,8.81581111112,11.4585333333,8.3755
591.11,8.13592101449,9.61876666666,10.1097,12.5922,9.24513333333,7.75186666667,11.8337333333,6.9056,8.80602222222,11.4497333333,8.381
591.44,8.01311413044,9.51796666667,10.0087666667,12.5013333333,9.15326666667,7.6921,11.7555333333,6.81406666667,8.70568888888,11.3562,8.3013
591.78,8.10236956522,9.56116666667,10.1104333333,12.6722,9.23773333335,7.78103333333,11.8551333333,6.88366666667,8.78526666667,11.4688,8.4199
592.12,8.104125,9.569,10.0860666667,12.7002,9.25906666667,7.83343333333,11.8314,6.87573333333,8.75542222223,11.4762,8.4255
592.46,8.08369384058,9.57140000001,10.0649333333,12.7352666667,9.24393333332,7.82386666667,11.8544333333,6.8766,8.75503333334,11.4642666667,8.42866666667
592.79,8.05082971014,9.51123333333,10.0282,12.7536,9.21220000001,7.79326666667,11.8372666667,6.83846666667,8.73251111111,11.4316,8.35756666667
593.13,8.03172101449,9.45846666667,10.0022,12.7530666667,9.17966666666,7.74463333333,11.8296,6.7908,8.71188888889,11.415,8.2914
593.47,7.92347282609,9.3779,9.88490000001,12.6705333333,9.09813333334,7.59973333333,11.7092333333,6.69653333333,8.6179888889,11.3396,8.18576666667
593.80,7.82728949275,9.2896,9.78103333333,12.5888666667,9.00626666666,7.4955,11.6144,6.63013333333,8.53730000001,11.2700666667,8.08706666667
594.14,7.78253333333,9.21516666667,9.7391,12.6096,8.97733333333,7.44283333333,11.5801333333,6.605,8.50341111112,11.2228666667,8.0356
594.48,7.85895181159,9.3283,9.79760000001,12.7029333333,9.05386666666,7.47446666667,11.6780333334,6.7012,8.57293333334,11.283,8.0881
594.81,7.86423768116,9.3562,9.77673333334,12.7312,9.09639999999,7.49136666667,11.7188666667,6.7262,8.59215555556,11.3254666667,8.115
595.15,7.91417427536,9.3653,9.79826666667,12.8387333333,9.1264,7.49363333333,11.7125666667,6.7772,8.61579999999,11.3594666667,8.15773333333
595.49,7.88597101449,9.32766666667,9.75966666668,12.8226666667,9.07953333333,7.44433333333,11.6799666667,6.7298,8.58675555555,11.3076,8.1346
595.82,7.92825398551,9.39223333333,9.81093333333,12.8968666667,9.10953333334,7.47043333333,11.7566666667,6.76933333333,8.65472222223,11.3662,8.20703333333
596.16,7.9473615942,9.42106666667,9.84803333333,12.9788666666,9.14519999999,7.51406666667,11.769,6.79126666667,8.68774444445,11.396,8.25113333333
596.50,7.97975942029,9.49673333333,9.87756666666,13.0420666667,9.15266666666,7.52546666667,11.7867,6.83313333333,8.70028888888,11.4238,8.30953333333
596.83,7.99558224638,9.4902,9.86843333334,13.0333333333,9.14473333333,7.50546666667,11.7748333333,6.83153333333,8.69112222223,11.404,8.36123333333
597.17,8.05115905797,9.4949,9.90779999999,13.1032666667,9.16546666667,7.57256666667,11.7846666667,6.87766666667,8.71226666666,11.4123333333,8.42383333333
597.51,8.10972463768,9.54836666666,9.95683333332,13.1927333333,9.22186666666,7.65773333333,11.8159333333,6.92846666667,8.75034444444,11.4535333333,8.48086666667
597.84,8.12069275362,9.60030000001,9.97286666667,13.1913333333,9.23446666667,7.6967,11.8117333333,6.97713333333,8.75731111112,11.4511333333,8.53136666667
598.18,8.07172608696,9.54526666667,9.9334,13.1642666667,9.19206666666,7.68066666667,11.7782,6.936,8.7282888889,11.4312,8.51143333333
598.52,8.09925471014,9.55396666667,9.94763333333,13.1936,9.17093333334,7.6734,11.7665333333,6.9426,8.74829999999,11.426,8.55356666667
598.85,8.07415471014,9.53833333334,9.9265,13.1668666667,9.1572,7.70103333333,11.7598,6.94306666667,8.73596666667,11.4030666667,8.53013333333
599.19,8.10294202899,9.54273333333,9.9828,13.2181333333,9.18619999999,7.74413333333,11.7784333333,7.02586666667,8.78501111111,11.4765333333,8.5447
599.53,8.02187934783,9.45950000001,9.8979,13.1793333333,9.1132,7.68026666667,11.6779,6.96346666667,8.7137888889,11.3964666667,8.4749
599.86,8.07706123188,9.51823333333,9.9157,13.2081333333,9.12413333333,7.6925,11.7024666667,6.97746666666,8.73612222223,11.4124666667,8.50423333333
600.20,8.01667681159,9.44656666667,9.88163333334,13.1882666667,9.07513333333,7.6815,11.6723333333,6.90206666667,8.70013333333,11.3823333333,8.4442
600.53,7.97900905797,9.4497,9.89019999999,13.2866,9.07426666667,7.71933333333,11.7,6.91266666667,8.68185555555,11.3902,8.41733333333
600.87,7.99625688406,9.49966666666,9.94266666667,13.3552666667,9.10339999999,7.7345,11.7288333333,6.9382,8.72324444444,11.4010666667,8.43443333333
601.21,7.98350652174,9.50416666666,9.96386666667,13.4017333333,9.08286666666,7.72883333333,11.7769666667,6.94053333333,8.70276666667,11.4166666667,8.45016666667
601.54,7.96973405797,9.40910000001,9.91946666668,13.4106,9.0572,7.66673333333,11.7491,6.8864,8.6460111111,11.4042,8.3872
601.88,7.96524384058,9.43373333333,9.95756666668,13.4722666667,9.04906666666,7.6806,11.7489666667,6.90073333333,8.66612222221,11.4220666666,8.38763333333
602.21,7.88257753623,9.3567,9.90499999999,13.4218666666,9.00466666666,7.64723333333,11.6913333333,6.84313333333,8.59224444445,11.3584666667,8.31946666667
602.55,7.91178586957,9.40576666667,9.91453333333,13.5094,9.01266666666,7.648,11.7394333334,6.838,8.61142222223,11.3958,8.34373333333
602.88,7.89399782609,9.4176,9.85750000001,13.5414,9.01180000001,7.62396666667,11.7518333333,6.828,8.60256666666,11.3686666667,8.36196666667
603.22,7.95047608696,9.421,9.92143333333,13.618,9.04346666667,7.67343333333,11.7754333333,6.87313333333,8.62356666666,11.3989333333,8.36296666667
603.56,7.90837065217,9.35903333333,9.88326666667,13.5863333333,9.01173333333,7.62726666667,11.7302,6.84526666667,8.59285555555,11.3600666667,8.34166666667
603.89,7.92630072464,9.41473333333,9.88630000001,13.6272,9.04386666667,7.61876666667,11.7465333333,6.89266666667,8.61382222222,11.3932,8.3807
604.23,7.92734673913,9.41853333333,9.87766666667,13.6252,9.05133333334,7.60213333333,11.7337,6.90733333334,8.63053333333,11.3811333333,8.38326666667
604.56,7.92722065217,9.41906666667,9.87309999999,13.6366666667,9.05493333333,7.61733333333,11.7668666667,6.9354,8.64497777777,11.4021333333,8.42426666667
604.90,7.95908152174,9.43546666667,9.88469999999,13.6824666667,9.06673333333,7.6133,11.7477,6.9678,8.69252222222,11.4371333333,8.4495
605.23,7.94630253623,9.44273333333,9.85826666666,13.7238,9.04873333334,7.56683333333,11.7508,6.9596,8.68975555555,11.4332,8.45066666667
605.57,7.96724384058,9.44873333333,9.88883333334,13.7747333333,9.06906666666,7.54793333333,11.7626666667,6.97606666667,8.71488888888,11.4692,8.49183333333
605.90,8.04104239131,9.54983333334,9.95843333332,13.8759333333,9.14866666667,7.6205,11.8305333333,7.0394,8.79960000001,11.5522,8.56206666667
606.24,8.07207101449,9.53543333333,9.99470000001,13.9018,9.17899999999,7.6503,11.8386,7.0836,8.83103333333,11.5682,8.59003333333
606.58,8.08857608695,9.53706666667,9.99463333333,13.9108666667,9.17566666666,7.66483333333,11.8473,7.09366666667,8.82032222223,11.5566666667,8.56966666667
606.91,8.0948134058,9.60380000001,10.0049333333,13.9374666667,9.2018,7.66186666667,11.8698,7.11613333333,8.84491111112,11.5627333333,8.63633333333
607.25,8.10268333333,9.57579999999,10.0221,13.9873333333,9.1984,7.70606666667,11.863,7.14413333333,8.85214444444,11.5694666667,8.6379
607.58,8.13953333333,9.56326666666,10.0514666667,14.0323333333,9.20579999999,7.7241,11.8725,7.1688,8.89308888889,11.5816,8.67163333333
607.92,8.09565471014,9.53186666667,10.0061333333,14.0186,9.16866666666,7.68406666667,11.8146,7.12853333333,8.84728888888,11.5315333333,8.62603333333
608.25,8.0132576087,9.47696666667,9.90119999999,14.006,9.08786666667,7.6094,11.7228333333,7.0362,8.76298888889,11.4499333333,8.529
608.59,7.9414826087,9.42866666667,9.8464,13.9747333333,9.05013333333,7.57673333333,11.6626333333,6.97846666667,8.70051111111,11.3714,8.43153333333
608.92,7.97487427536,9.53709999999,9.89043333332,14.0739333333,9.10146666667,7.659,11.6938,7.0268,8.77633333333,11.4238666666,8.49583333333
609.26,7.87861413044,9.43689999999,9.76473333333,14.0294,9.01346666667,7.59943333333,11.5885666667,6.92433333333,8.66690000001,11.2871333333,8.3754
609.59,7.7998076087,9.3738,9.65839999999,14.01,8.9192,7.5069,11.5190333333,6.85193333333,8.56095555555,11.2071333333,8.29743333333
609.93,7.75777282609,9.3858,9.64066666666,14.0554666667,8.89079999999,7.4476,11.5201333333,6.803,8.54049999999,11.1698666667,8.29956666667
610.26,7.74470543478,9.3994,9.67069999999,14.1211333333,8.90139999999,7.44933333333,11.5098,6.78953333333,8.55800000001,11.1670666667,8.3321
610.60,7.72731304348,9.3835,9.6571,14.1792,8.90953333334,7.43596666667,11.5316666667,6.77213333333,8.55813333334,11.1761333333,8.29653333333
610.93,7.67460543478,9.39473333333,9.61739999999,14.2302666667,8.89093333333,7.36583333333,11.5372666667,6.7378,8.54144444445,11.1442666666,8.25353333333
611.27,7.6531134058,9.3963,9.60853333333,14.3063333333,8.926,7.3826,11.5391,6.73446666667,8.53316666666,11.1248,8.25113333333
611.60,7.68859963768,9.44536666667,9.63046666665,14.417,8.9492,7.42533333333,11.5512666667,6.747,8.57044444444,11.1744,8.32056666667
611.93,7.75711847826,9.48443333333,9.70533333334,14.5650666667,9.04033333333,7.5142,11.6303,6.7886,8.66156666666,11.2612666666,8.39993333333
612.27,7.76496123188,9.50716666667,9.69619999999,14.6452666667,9.05073333333,7.51606666667,11.6594333333,6.78666666667,8.65735555556,11.2596666667,8.47643333333
612.60,7.78546485507,9.46,9.7102,14.6542666667,9.03193333333,7.49493333333,11.6667666667,6.75073333333,8.61763333333,11.2630666667,8.45843333333
612.94,7.86614855072,9.5708,9.81556666667,14.7621333333,9.11619999999,7.56936666667,11.7659666667,6.85166666667,8.7144111111,11.3906666667,8.57526666667
613.27,7.98346557971,9.67646666666,9.97066666667,14.9496666667,9.26766666667,7.70936666667,11.8836666667,6.98533333333,8.85304444445,11.4982,8.69676666667
613.61,8.03912101449,9.6999,10.0192333333,15.0096666667,9.33513333334,7.7974,11.8843,7.04393333333,8.88618888888,11.5380666667,8.75223333333
613.94,8.02011666667,9.66993333333,9.99263333335,15.0251333333,9.31773333333,7.77173333333,11.8500333333,7.05793333333,8.8556,11.5218666667,8.75326666666
614.28,7.97420326087,9.5966,9.92676666667,14.9862666667,9.25646666666,7.7537,11.7490666667,7.0334,8.79923333333,11.478,8.79233333333
614.61,8.02649166666,9.6163,9.95403333333,15.0313333333,9.26946666667,7.8414,11.7539666667,7.0538,8.80363333333,11.5218666667,8.88993333333
614.94,8.09263442029,9.6666,9.98883333334,15.0474666667,9.28946666665,7.89666666667,11.7552,7.0928,8.80021111112,11.5786666667,8.93516666667
615.28,8.1913673913,9.76233333333,10.102,15.1648,9.37093333334,7.99493333333,11.8924666667,7.20233333333,8.9254888889,11.6482,9.01679999999
615.61,8.22393115942,9.81653333333,10.1532333333,15.1906,9.36966666667,7.97396666667,11.9118333333,7.2376,8.93904444444,11.6574,9.0328
615.95,8.31106413043,9.84369999999,10.2207333333,15.2406666667,9.43019999999,8.0072,11.9693666667,7.27506666667,8.99742222222,11.7216666667,9.08886666667
616.28,8.36485942029,9.88686666666,10.2925666667,15.3168,9.52013333333,8.08686666667,12.0279,7.37806666667,9.07193333333,11.7712666667,9.18860000001
616.61,8.40939963768,9.93653333333,10.3129,15.3780666667,9.55793333333,8.13733333333,12.0655666666,7.40373333333,9.11174444445,11.7946,9.27343333334
616.95,8.37187282609,9.92333333333,10.2613333333,15.3357333333,9.48286666667,8.08266666667,12.0132333333,7.3892,9.06827777779,11.8032666667,9.2362
617.28,8.46369275362,10.0374666667,10.3271333333,15.421,9.54520000001,8.15516666667,12.1508666667,7.47966666667,9.19152222221,11.9162666667,9.3004
617.62,8.54627608696,10.1387,10.3898666667,15.5291333333,9.62026666667,8.24946666667,12.2531666667,7.53113333333,9.27241111111,12.0347333333,9.38156666667
617.95,8.66262282609,10.2532,10.4901,15.6312666667,9.70633333333,8.31753333333,12.3739333333,7.62026666667,9.39497777777,12.1490666667,9.43896666668
618.28,8.60139673913,10.2272,10.4359333333,15.6198666666,9.66573333334,8.23426666667,12.3089,7.56713333333,9.34098888889,12.1237333333,9.35240000001
618.62,8.50471630435,10.0845333333,10.3340666667,15.5578666667,9.55180000001,8.11003333333,12.1952,7.47726666667,9.24995555555,12.0169333333,9.28206666667
618.95,8.46126449275,10.0109666667,10.2964333333,15.5592,9.51173333334,8.10376666667,12.1651,7.4102,9.17091111112,11.9636666667,9.23196666665
619.28,8.42045905797,9.9924,10.2214333333,15.5098666667,9.47493333333,8.1055,12.1381333333,7.3942,9.1081,11.908,9.20206666667
619.62,8.39270326087,10.0290333333,10.2538333333,15.52,9.48166666667,8.1395,12.1433,7.39373333333,9.09963333334,11.9183333334,9.19086666667
619.95,8.30061231884,9.94303333334,10.1686333333,15.4864,9.39460000001,8.09486666667,12.0534333333,7.30866666667,9.03633333333,11.8278666667,9.1389
620.28,8.24620072464,9.87426666666,10.0973,15.4510666667,9.33826666667,8.06243333333,12.0039,7.23886666667,8.98311111111,11.7946,9.05296666667
620.62,8.22893115942,9.80773333333,10.0733,15.4562,9.29586666667,8.05756666667,11.9666333333,7.18453333333,8.95961111111,11.7541333333,9.0671
620.95,8.15938442029,9.7198,10.0215333333,15.453,9.22466666666,7.97313333333,11.8777333333,7.10606666667,8.85916666667,11.6692666667,9.00193333334
621.28,8.12028043478,9.65083333333,9.96469999999,15.4176666667,9.17766666667,7.914,11.7992666667,7.06213333333,8.79797777778,11.5806666667,8.93573333333
621.62,8.06696485507,9.58973333333,9.91853333333,15.4200666667,9.12386666667,7.8833,11.7499,7.00093333333,8.74305555555,11.5148666667,8.86513333332
621.95,8.06898695652,9.57830000001,9.93900000001,15.4154666667,9.12886666667,7.91103333333,11.7613333333,7.05333333333,8.75121111112,11.5074,8.83656666667
622.28,8.15849673913,9.69146666667,10.0410666667,15.5580666667,9.21846666667,8.02163333333,11.8698333333,7.1218,8.84806666666,11.6348666667,8.88656666666
622.62,8.11423695652,9.62023333333,10.0089666667,15.5554,9.13979999999,7.94026666667,11.7995666667,7.06106666667,8.79508888888,11.6519333333,8.80023333332
622.95,8.12026485507,9.6049,10.0467,15.6223333333,9.1586,7.94153333333,11.8017,7.07973333333,8.80666666667,11.6991333333,8.84750000001
623.28,8.12073623188,9.54979999999,10.0086666667,15.6832666667,9.09986666667,7.91846666667,11.7707,7.07946666667,8.81382222221,11.6714,8.83186666666
623.62,8.09853297101,9.55693333333,9.9576,15.6893333333,9.03013333333,7.82816666667,11.7077333333,7.0316,8.74177777778,11.6506,8.75646666667
623.95,8.142625,9.60776666667,9.98236666666,15.7892,9.05693333334,7.84166666667,11.7187,7.0882,8.73305555556,11.6691333333,8.81313333333
624.28,8.10591413043,9.57960000001,9.95056666668,15.8147333333,9.06926666666,7.77233333333,11.7188,7.08773333333,8.72657777779,11.6588666667,8.78710000001
624.62,7.99801630435,9.4639,9.82996666668,15.7782666667,8.95073333333,7.70833333333,11.6149666667,6.97186666667,8.61808888889,11.5606666667,8.69026666667
624.95,8.01046304348,9.4955,9.84429999999,15.8448666667,8.96186666667,7.73096666667,11.6472666667,6.9858,8.65003333334,11.5620666667,8.71839999999
625.28,8.04845144928,9.50126666667,9.86756666667,15.8604666666,8.9606,7.73676666667,11.6507333333,7.00013333333,8.65554444444,11.5616666667,8.77816666667
625.61,8.09805471014,9.52013333334,9.89263333333,15.9142666667,8.99073333333,7.78366666667,11.7179333333,6.99406666667,8.71486666666,11.5837333334,8.86653333334
625.95,8.12283695652,9.5207,9.87143333333,15.9680666667,9.02159999999,7.78646666667,11.7362666667,7.0432,8.74963333334,11.5805333333,8.91383333333
626.28,8.14352971014,9.57620000001,9.87396666667,15.9844,9.07953333333,7.84373333333,11.7577333333,7.0998,8.7781,11.5811333333,8.96426666666
626.61,8.1369826087,9.54573333333,9.87099999999,15.9836,9.06053333333,7.82956666667,11.7550666667,7.08206666667,8.78242222222,11.5404,8.93893333335
626.94,8.04056123188,9.4705,9.77676666667,15.9067333333,8.97880000001,7.76273333333,11.6596666667,6.9912,8.66356666667,11.4532,8.85196666667
627.28,8.05374057971,9.4776,9.79736666667,15.9359333333,9.01293333334,7.83306666667,11.7061,7.00873333333,8.69943333333,11.4438,8.87896666665
627.61,7.99319347826,9.41793333333,9.74520000001,15.9074,8.94386666667,7.80816666667,11.6370666667,6.94513333333,8.65617777778,11.3926666667,8.79519999999
627.94,8.03199746377,9.4117,9.76653333333,15.9426,8.94820000001,7.84413333333,11.6419333333,6.93933333333,8.69825555555,11.4,8.81210000001
628.27,8.1278442029,9.49476666667,9.83969999999,16.0002666667,9.01813333333,7.92843333333,11.7037333333,7.01273333333,8.79077777778,11.4627333333,8.90450000001
628.61,8.11727826087,9.49746666667,9.85920000001,16.0158,8.9964,7.92103333333,11.6921,7.00373333333,8.77775555555,11.4707333333,8.92199999999
628.94,8.07566666667,9.51823333333,9.82766666667,16.0624,8.98880000001,7.92593333333,11.6809666667,6.98793333333,8.77804444444,11.4588666667,8.89253333333
629.27,8.05486811594,9.49696666667,9.81729999999,16.1097333333,8.98453333333,7.9294,11.6260666667,6.9592,8.76462222222,11.4341333333,8.88833333333
629.60,7.98243442029,9.4269,9.7737,16.0615333333,8.8898,7.8966,11.5497666667,6.8438,8.6989111111,11.3847333333,8.84756666667
629.94,7.97492427536,9.38903333333,9.73566666667,16.1027333333,8.82693333333,7.8666,11.5294333333,6.7774,8.6783111111,11.3326,8.85763333333
630.27,8.03736123189,9.42313333333,9.76686666667,16.2144,8.85513333333,7.9077,11.5512333333,6.7834,8.71696666667,11.3840666667,8.87759999999
630.60,8.22603442029,9.58113333334,9.97010000001,16.4451333333,9.02313333333,8.0756,11.7265,6.94113333333,8.89077777779,11.5579333333,9.06620000001
