wavelength,Back_ConSpmf,Belly_ConSpmf,Breast_ConSpmf,Crissum_ConSpmf,Crown_ConSpmf,DorTail_ConSpmf,Rump_ConSpmf,Throat_ConSpmf,WingTip_ConSpmf
456.35,11.0372,42.5123333333,32.7508,30.5023333333,16.8967333333,10.7633333333,13.3279333334,34.078,11.7429333333
456.70,11.1042,42.5717333333,32.7955333333,30.5556666667,16.9381333333,10.8139333333,13.4196666667,34.1288,11.8124666667
457.06,11.1634,42.675,32.9034,30.6249333333,16.9882666667,10.8619333333,13.4843333333,34.2126,11.8721333333
457.41,11.1427333333,42.7018666667,32.9284,30.6375333333,16.9554,10.8342,13.476,34.2678666667,11.8590666667
457.76,11.17,42.7276666667,32.9382666667,30.6909333333,16.981,10.8488666667,13.5192,34.3164666667,11.9074
458.12,11.1061333333,42.6793333333,32.8903333333,30.6735333333,16.9276,10.7844,13.4822,34.2784,11.8506666667
458.47,11.0821333333,42.6111333333,32.8382,30.6499333333,16.8889333334,10.7615333333,13.4604666667,34.241,11.8270666667
458.82,11.0890666667,42.6672666667,32.8695333333,30.6758666667,16.9084666667,10.7564,13.4790666667,34.284,11.831
459.18,11.06,42.6522666667,32.8528666667,30.6527333334,16.8827333333,10.7314,13.4940666667,34.2701333333,11.8047333333
459.53,11.0738,42.6782,32.8690666667,30.6858666667,16.8917333333,10.7440666667,13.5349333333,34.2977333333,11.8127333333
459.88,11.1016,42.7384666667,32.9128666667,30.7445333333,16.9165333333,10.7784,13.5912666666,34.3427333333,11.8512666667
460.24,11.1773333333,42.8135333333,32.9684,30.8112666667,16.9850666667,10.8315333333,13.6624,34.3998,11.9021333333
460.59,11.2053333333,42.8405333333,32.9833333333,30.848,17.0016666666,10.8584,13.6882666666,34.4152666667,11.9132
460.94,11.2371333333,42.8266,32.9821333333,30.8797333333,16.9958,10.8758,13.7204666667,34.4116666666,11.9113333333
461.29,11.2851333333,42.8378666667,32.9907333333,30.8936666667,17.0171333333,10.9058,13.7683333333,34.4218666667,11.9209333333
461.65,11.3728,42.9166,33.0588666667,30.9584,17.0635333333,10.958,13.8591333333,34.4646,11.9585333333
462.00,11.4682,43.012,33.1304666667,31.0348,17.1154,11.0428,13.9722,34.5194666667,12.0076
462.35,11.5563333333,43.1231333333,33.1920666667,31.1023333333,17.1606,11.0902666667,14.0700666667,34.5899333333,12.0561333333
462.71,11.6436,43.2442666667,33.2734,31.2040666667,17.2471333333,11.1778,14.2031333333,34.6688666667,12.1215333333
463.06,11.7658666667,43.3667333333,33.4098,31.3256666667,17.3548666667,11.2657333333,14.3318,34.776,12.1852
463.41,11.8785333334,43.5227333333,33.5423333333,31.4518666666,17.4473333333,11.3552666667,14.4552,34.8872,12.2491333333
463.76,11.9653333333,43.6416666667,33.6524,31.5375333333,17.5019333333,11.414,14.5555333333,34.9662,12.2742666667
464.12,12.0154,43.6898,33.7414,31.5884,17.5239333333,11.4420666667,14.6480666667,35.0459333333,12.2575333333
464.47,12.062,43.7738666667,33.8450666667,31.6812,17.548,11.4718666667,14.7419333333,35.1131333334,12.2538
464.82,12.0538,43.8334666667,33.8561333333,31.6896,17.5624666666,11.4699333333,14.7871333333,35.1218,12.2211333333
465.17,12.1069333333,43.9899333333,33.95,31.8237333333,17.6176,11.4964,14.883,35.2054666667,12.2702
465.53,12.0972,44.0106666667,33.9577333333,31.8134,17.5803333333,11.4755333333,14.913,35.2094666667,12.2281333333
465.88,12.1918,44.1542,34.0716666667,31.9645333333,17.6486666667,11.5278,15.0279333333,35.3437333333,12.3098
466.23,12.2642,44.2382,34.1873333333,32.0846666667,17.7188,11.6011333333,15.1338,35.4443333334,12.3524666667
466.58,12.3744,44.3084,34.2768666667,32.1934,17.7719333333,11.6632,15.2421333334,35.5080666667,12.3994
466.94,12.4577333333,44.4435333333,34.3694666667,32.3095333333,17.8331333333,11.7501333334,15.3558666667,35.6412666667,12.4738666667
467.29,12.4922,44.4288666667,34.3650666667,32.3258666666,17.8322666667,11.7586666667,15.4047333333,35.6490666667,12.4675333333
467.64,12.5868,44.5178,34.4492,32.4345333333,17.9007333333,11.8156666667,15.5183333333,35.7319333333,12.5403333333
467.99,12.6449333333,44.6049333333,34.4842,32.5171333333,17.939,11.8582,15.584,35.7548666667,12.607
468.35,12.6774,44.5739333333,34.4376,32.4765333333,17.9262,11.8371333333,15.6256666667,35.7300666667,12.5923333333
468.70,12.8182666667,44.714,34.5644,32.6126,18.029,11.9292666667,15.7870666667,35.8564,12.6964
469.05,12.9118,44.7675333333,34.6538666667,32.6738666667,18.1035333333,11.9937333333,15.8858,35.9338,12.7486
469.40,12.9683333333,44.8758,34.7321333334,32.7589333333,18.1261333333,12.0486666667,15.9496,36.018,12.7958666667
469.75,12.9550666667,44.8682666666,34.7391333333,32.7190666667,18.0982666667,12.0258,15.9506666667,36.0126,12.7494666667
470.11,13.0186,44.9211333333,34.7784,32.7434,18.1326,12.0509333333,16.0154666667,36.0528666667,12.7774
470.46,13.0070666667,44.9708666667,34.7734666667,32.7492666666,18.118,12.0322666667,16.0318666667,36.089,12.7710666667
470.81,12.994,44.9532666667,34.7416666667,32.7431333333,18.0762666667,11.9832666667,15.9914,36.0513333333,12.7480666667
471.16,13.0128,45.0336666667,34.8144666667,32.7783333333,18.0808666667,11.9896666667,16.0301333333,36.119,12.7892666667
471.51,12.9696,45.0444,34.7862,32.7526666667,18.0518666667,11.9359333333,15.9700666667,36.1144666667,12.7204666666
471.87,12.9994,45.0649333333,34.8204666667,32.7639333333,18.0562,11.9378,15.9903333333,36.1704,12.7218666667
472.22,13.0016666667,45.1338666667,34.8784666667,32.7822,18.0737333333,11.9454,15.9654666667,36.2152,12.7343333333
472.57,12.978,45.1369333333,34.8743333333,32.768,18.0408666667,11.907,15.9213333333,36.2168666667,12.7196666667
472.92,12.9395333333,45.1346,34.851,32.7157333333,17.9996,11.8910666667,15.8932666667,36.2022,12.6866
473.27,12.9709333333,45.1642666667,34.9025333333,32.7505333333,18.0624,11.8990666667,15.8956,36.2316,12.7108666667
473.62,12.9702,45.1761333333,34.9208666667,32.7492,18.0783333333,11.9136,15.8894666666,36.2375333333,12.7179333333
473.98,12.9316,45.2586666667,34.9822,32.7801333333,18.0932,11.8798,15.8579333333,36.307,12.7130666667
474.33,12.9250666667,45.2641333333,35.0408666667,32.7524,18.1048,11.8523333333,15.8188666667,36.3420666667,12.7134
474.68,12.8393333333,45.3524666667,35.0509333333,32.7354666667,18.0943333333,11.7964,15.7562,36.3934666667,12.6701333333
475.03,12.7912,45.4057333333,35.0430666667,32.7277333333,18.1071333333,11.7417333333,15.6950666667,36.4062666667,12.6236666667
475.38,12.7821333333,45.4319333333,35.0872666666,32.7116666667,18.1419333333,11.7476,15.6742,36.4573333333,12.6866666667
475.73,12.7369333333,45.4563333333,35.103,32.7102666667,18.1376666667,11.727,15.5984,36.4921333333,12.685
476.08,12.6776666667,45.4974666667,35.1372,32.7076666666,18.1338,11.6785333333,15.538,36.5656,12.6810666667
476.44,12.6202,45.5142666667,35.1613333333,32.6907333333,18.1429333333,11.6570666667,15.4379333333,36.6020666667,12.6534
476.79,12.5805333333,45.5134666667,35.1795333333,32.6650666666,18.1430666667,11.6338666667,15.3358,36.639,12.6423333333
477.14,12.5323333333,45.5842666667,35.2167333333,32.6696,18.1663333333,11.6236666667,15.296,36.739,12.6528666667
477.49,12.4527333333,45.5608666666,35.1852,32.6072,18.1339333333,11.5607333333,15.1796,36.7412,12.6411333334
477.84,12.368,45.4826666667,35.1454666667,32.5186,18.0758666667,11.5023333333,15.0574666667,36.6954666667,12.5938666667
478.19,12.2895333334,45.4781333333,35.1248666666,32.4756666666,18.0184666667,11.4716,14.9426666667,36.7034666667,12.554
478.54,12.2973333333,45.4820666667,35.2084666667,32.4838,18.0655333333,11.4893333333,14.9221333333,36.7714666667,12.5972666667
478.89,12.2258666667,45.4560666667,35.2128666667,32.4344666667,18.0393333333,11.4750666667,14.8239333333,36.8124666667,12.6042666667
479.24,12.2006666667,45.4709333333,35.2302666667,32.4469333333,18.0536,11.4875333333,14.7894666667,36.862,12.626
479.60,12.1712,45.5256,35.2639333333,32.4400666667,18.0736666667,11.4814,14.7492666667,36.9200666667,12.6354
479.95,12.1703333333,45.5714666667,35.3284666667,32.4727333333,18.1054,11.5092,14.7218,36.9830666667,12.6639333333
480.30,12.1437333333,45.6008666667,35.3694666667,32.4778,18.1382,11.5288,14.7020666667,37.0407333333,12.6956666667
480.65,12.0633333333,45.5958,35.3250666667,32.4493333333,18.1196,11.4681333333,14.616,37.0424666667,12.6696
481.00,11.9978,45.5239333333,35.2505333333,32.3727333333,18.1029333333,11.4484,14.5554,37.0072666667,12.6568666667
481.35,11.9951333334,45.5661333333,35.2697333333,32.3854666667,18.1313333333,11.459,14.5275333333,37.0580666667,12.6705333333
481.70,11.9724,45.6322666667,35.2966,32.3856666667,18.1428,11.4596666667,14.5063333333,37.1036,12.6664
482.05,11.9476,45.6746666667,35.3034,32.4014,18.1574666667,11.4531333333,14.4950666667,37.1236666667,12.6671333333
482.40,11.9317333333,45.7155333333,35.2986666667,32.4016,18.1676666666,11.4647333333,14.4875333333,37.1383333333,12.6677333333
482.75,11.9286,45.7425333333,35.3090666667,32.4134,18.1907333333,11.4712,14.4883333333,37.1464666667,12.6624666667
483.10,11.8990666667,45.7636666667,35.3015333333,32.4120666667,18.1780666667,11.4541333333,14.4694,37.1537333333,12.6458
483.45,11.8672,45.7822666667,35.3082,32.3956,18.1638666667,11.4219333334,14.4451333333,37.1601333333,12.6227333333
483.80,11.8488666667,45.8063333333,35.2992,32.3890666667,18.161,11.4156,14.4330666667,37.1706666667,12.6072666667
484.15,11.8314,45.7916666667,35.2776,32.3748,18.1489333334,11.3965333333,14.4194,37.1742,12.5999333333
484.50,11.8471333333,45.8314666666,35.3095333333,32.3948666667,18.1718666667,11.4196,14.4477333333,37.2125333333,12.6153333333
484.85,11.8540666666,45.8932666666,35.3617333333,32.432,18.1774,11.4158666667,14.454,37.2576666667,12.6137333333
485.20,11.8620666666,45.9566666667,35.4114,32.4689333333,18.1907333333,11.4268,14.4814,37.3053333333,12.624
485.55,11.87,45.9574666667,35.4010666667,32.4812666667,18.1924,11.4209333333,14.4979333333,37.3117333333,12.6247333333
485.90,11.8836666667,45.9596,35.4149333333,32.4918,18.2131333333,11.4302666667,14.5221333333,37.3328666667,12.6283333333
486.25,11.9076,45.9688,35.4398666667,32.514,18.2194666667,11.4346,14.5452666667,37.3694666667,12.6374666667
486.60,11.9282,45.9796,35.4602,32.5314666667,18.2212666667,11.4344,14.5692,37.3958666667,12.6385333333
486.95,11.9588,46.0169333333,35.5163333333,32.5595333333,18.2364,11.4493333333,14.6026666667,37.4302,12.6385333333
487.30,11.9791333333,46.0015333333,35.5144666667,32.5621333333,18.2380666667,11.4629333333,14.6222,37.4266666667,12.6322666667
487.65,12.0056,45.9964666667,35.5321333333,32.5766,18.2453333333,11.4772666666,14.6595333333,37.428,12.6352
488.00,12.0575333333,46.0822,35.6094,32.6372666667,18.2801333333,11.5061333333,14.7305333333,37.4790666667,12.6536
488.35,12.1051333333,46.1057333333,35.6509333333,32.6891333333,18.302,11.5306666667,14.7909333333,37.5043333333,12.6572
488.70,12.159,46.1321333333,35.6733333334,32.7298666667,18.3274,11.5578666667,14.8736666667,37.5108666667,12.6618
489.05,12.2065333334,46.1591333333,35.7006666667,32.7926,18.3596,11.5834,14.962,37.5389333333,12.661
489.40,12.2673333333,46.2232,35.7555333333,32.8666666667,18.4004666667,11.6301333333,15.0594666667,37.598,12.6786666667
489.75,12.3351333333,46.3122,35.826,32.9416,18.4270666667,11.6678,15.1620666667,37.6448666667,12.7045333333
490.10,12.4066666667,46.3860666667,35.8926666667,33.0398,18.4619333333,11.7138,15.2714666667,37.6862666667,12.7146
490.45,12.4842666667,46.4528,35.9402,33.1152666667,18.4916666667,11.7531333333,15.3784666666,37.7516666667,12.7361333333
490.80,12.5407333333,46.4668,35.9559333333,33.1664,18.5161333333,11.7716,15.4639333333,37.7767333333,12.7396
491.15,12.6303333333,46.5328,36.02,33.2716,18.5654,11.8254,15.5868,37.8412666667,12.7768
491.50,12.7122666667,46.631,36.0930666667,33.365,18.6032,11.8658,15.6989333333,37.9166,12.8007333333
491.85,12.7824666667,46.6810666667,36.1352,33.4464666667,18.6176666667,11.8942666667,15.7977333333,37.9622,12.8055333333
492.20,12.8490666667,46.7892,36.2216,33.5494,18.6402,11.923,15.9089333333,38.0168,12.8254666667
492.55,12.9132,46.8408,36.2732,33.6171333333,18.6538666667,11.9578666667,15.9967333333,38.0594666667,12.8266
492.90,12.9879333333,46.8873333333,36.3216,33.6706,18.6574,11.9864,16.0946,38.0934,12.8364666667
493.25,13.1014,46.9853333333,36.4242666667,33.7743333333,18.6940666667,12.0417333333,16.2384,38.1586666667,12.8571333333
493.60,13.1934666667,47.0475333333,36.4855333333,33.861,18.7089333333,12.0819333333,16.3668666667,38.2154,12.8566
493.95,13.2988,47.1248,36.5580666667,33.9350666667,18.7361333334,12.1204666667,16.5086,38.2788666667,12.8575333333
494.30,13.4377333333,47.2536666667,36.6991333333,34.0954666667,18.8012666667,12.2086666667,16.7041333333,38.3601333333,12.9028
494.65,13.5636666667,47.3738,36.787,34.2108666667,18.8286666667,12.2758,16.884,38.4292,12.9172
495.00,13.6767333333,47.4944666667,36.8812,34.3298,18.8602666667,12.3329333334,17.0890666666,38.4918666667,12.9380666667
495.34,13.8434666667,47.5678,36.9587333333,34.4714666667,18.916,12.4333333333,17.3072666667,38.5765333333,12.9948
495.69,13.99,47.6183333333,37.0045333333,34.5825333333,18.9626666666,12.5204,17.5098,38.6216,13.0353333333
496.04,14.1006,47.6536666667,37.0163333333,34.6565333333,18.9760666667,12.5713333333,17.7004,38.6870666667,13.0423333333
496.39,14.2662,47.7572666667,37.0928,34.8094666667,19.0277333333,12.6536666667,17.9261333334,38.7734,13.1043333333
496.74,14.442,47.8412666667,37.1608666666,34.9472666667,19.1016666667,12.7530666667,18.1424666667,38.8371333333,13.1635333333
497.09,14.5845333334,47.9157333333,37.2318666667,35.0595333333,19.131,12.82,18.3487333333,38.9047333333,13.1864666667
497.44,14.7282,47.9607333333,37.2952666667,35.1773333333,19.1572,12.8693333333,18.5339333333,38.9463333333,13.1860666667
497.79,14.8732666667,47.9780666667,37.3229333333,35.2903333333,19.1821333333,12.9402666667,18.7304,38.9475333333,13.2094666667
498.14,14.9835333333,47.989,37.3019333333,35.3385333333,19.1813333333,12.9694666667,18.8898666667,38.9277333333,13.1994
498.48,15.1698666667,48.1068,37.408,35.4964,19.2552,13.0793333333,19.1424,39.0146666667,13.2732
498.83,15.3254,48.209,37.5071333333,35.631,19.3007333333,13.1496666666,19.3404,39.1209333333,13.2888666667
499.18,15.4367333333,48.2268666667,37.5273333333,35.6956,19.3102666667,13.1836666667,19.4966666667,39.1199333334,13.3064666667
499.53,15.5798666667,48.2697333333,37.5764666667,35.7836666667,19.3522666667,13.266,19.683,39.1401333333,13.3433333333
499.88,15.7816666667,48.3662,37.6519333333,35.9182666667,19.4258,13.3604666667,19.8888,39.204,13.3869333333
500.23,15.9592666667,48.4683333333,37.7642666666,36.0523333333,19.5045333333,13.4638666667,20.1130666667,39.3076666667,13.4258
500.58,16.1008666667,48.5246666667,37.8159333333,36.1490666667,19.5017333333,13.5222666667,20.3003333333,39.3331333333,13.3918666667
500.92,16.2257333333,48.522,37.8006,36.2108666667,19.4913333333,13.5512666667,20.4624,39.3087333333,13.3857333333
501.27,16.4274666667,48.6349333333,37.8948666667,36.3631333333,19.5859333333,13.6853333333,20.706,39.4167333333,13.462
501.62,16.5740666667,48.7040666667,37.9262666667,36.4134666667,19.6120666667,13.7418,20.9235333333,39.4628,13.4895333334
501.97,16.767,48.8733333333,38.0540666667,36.5664666667,19.6818,13.8544666667,21.1787333333,39.6198666667,13.5258
502.32,16.9088,48.8196,38.0055333334,36.5902,19.6528666666,13.8708,21.3195333333,39.6237333333,13.5240666667
502.67,17.0638,48.8730666667,38.0396,36.6756666667,19.6808666667,13.9316,21.5278666667,39.6357333333,13.5431333333
503.01,17.1796666667,48.8755333333,38.0296666667,36.7408666667,19.6648,13.9480666667,21.7056,39.6292666667,13.4892
503.36,17.2827333333,48.8816666666,38.0118666667,36.7676,19.6256,13.9274666667,21.8471333334,39.6265333333,13.4212666667
503.71,17.4001333333,48.879,38.0096666667,36.8006,19.6198,13.9676,22.0054666667,39.6066666666,13.405
504.06,17.4966666667,48.8266,37.9686,36.8080666667,19.5780666667,13.9614666667,22.1268,39.561,13.3728
504.41,17.6134,48.8619333333,38.004,36.8724,19.5718666667,13.9726666667,22.2698666667,39.5871333333,13.3794666667
504.75,17.7894666667,48.9734,38.1085333333,37.0114666667,19.6483333333,14.0566666667,22.4706,39.6868,13.4199333333
505.10,17.9922666667,49.062,38.1646,37.1146,19.7085333333,14.1621333333,22.7111333333,39.769,13.4976
505.45,18.1536,49.1336666667,38.2451333333,37.2198,19.7446666667,14.2487333333,22.8863333333,39.8292666667,13.5532
505.80,18.3064,49.1128,38.2602666667,37.2895333333,19.7506666667,14.3169333333,23.0526,39.808,13.5994
506.15,18.477,49.2769333333,38.3850666667,37.4478666667,19.8238,14.4138,23.2968,39.9195333333,13.647
506.49,18.6364666667,49.3122666667,38.3686666666,37.5391333333,19.8514666667,14.4897333333,23.4568666667,39.9465333334,13.6973333333
506.84,18.8588666667,49.4784,38.4987333333,37.6969333333,19.9688666667,14.6252666666,23.709,40.0994,13.8026
507.19,19.0144666667,49.5522,38.5366666667,37.7844666667,20.0083333333,14.7246,23.9040666667,40.1546,13.8538666666
507.54,19.1044666667,49.5679333334,38.5592,37.8325333333,19.9966,14.7438666667,24.0397333333,40.1848,13.8522666667
507.88,19.2284666667,49.6891333333,38.6202,37.9328666667,19.9978,14.7656666666,24.1991333333,40.2594,13.8568
508.23,19.3393333333,49.6762666666,38.5963333333,37.9455333333,20.0282666667,14.818,24.341,40.2751333333,13.8846666667
508.58,19.4638666667,49.7172666667,38.6337333333,38.0117333333,20.0518666667,14.8836666667,24.4989333333,40.3241333333,13.9448
508.93,19.5302666667,49.7252,38.6318666667,38.0390666667,20.024,14.8584666667,24.5768666667,40.3278,13.9267333333
509.27,19.6322666667,49.7697333333,38.6474,38.0846666667,20.043,14.8825333333,24.7031333333,40.3776666667,13.927
509.62,19.7439333333,49.8641333333,38.699,38.1361333333,20.0611333333,14.9138666666,24.8108,40.4447333333,13.9274666667
509.97,19.8331333333,49.8548666667,38.6936,38.1470666667,20.0619333333,14.9377333333,24.8900666667,40.4452,13.9396
510.32,19.9531333333,49.9251333333,38.7554666667,38.1859333333,20.1082666667,14.9846666667,25.0224,40.5192666667,13.9632
510.66,19.979,49.9219333333,38.7395333333,38.153,20.0680666667,14.9553333333,25.0720666667,40.4881333333,13.9328666667
511.01,20.0925333333,49.9734666667,38.8202666667,38.2114,20.1046666667,15.0002,25.1888666667,40.5615333333,13.97
511.36,20.1978666667,49.9496666667,38.8216,38.2024666667,20.1344,15.0588666667,25.2740666667,40.5796666667,14.0133333333
511.70,20.2796666667,49.9604,38.8346,38.2396666667,20.1996666667,15.1275333333,25.3524,40.5967333333,14.0526
512.05,20.3886,50.0495333333,38.9122,38.3310666667,20.2485333333,15.1956666667,25.4658,40.6774666667,14.0984666667
512.40,20.4276666667,50.0217333333,38.8972666667,38.3262,20.2467333333,15.1964666666,25.5064,40.6686666666,14.0794
512.75,20.46,50.046,38.9079333333,38.3377333333,20.2336,15.2058666667,25.5502,40.6762666667,14.0498666667
513.09,20.5174,50.0605333333,38.9222666667,38.3397333333,20.2158666667,15.2048666667,25.5948666667,40.6622,14.0496
513.44,20.6140666667,50.0970666667,38.9589333333,38.4050666667,20.2762666667,15.2617333333,25.7072666667,40.7126,14.1104666667
