wavelength,Back_TanDowf,Belly_TanDowf,Breast_TanDowf,Crissum_TanDowf,Crown_TanDowf,DorTail_TanDowf,Patch10_TanDowf,Patch11_TanDowf,Patch12_TanDowf,Rump_TanDowf,Throat_TanDowf,WingTip_TanDowf
440.04,7.34166666667,11.3813333333,9.771,7.15416666667,5.103,9.0385,27.4635,27.8248333333,13.8273333333,18.5755,6.273,10.4993333334
440.40,7.31283333333,11.382,9.76583333333,7.15083333334,5.082,9.024,27.5116666667,27.839,13.8455,18.58,6.25133333333,10.502
440.75,7.3485,11.4096666667,9.7785,7.19066666667,5.10533333333,9.05033333333,27.5851666667,27.9038333333,13.933,18.6195,6.28066666667,10.4803333333
441.11,7.37016666666,11.418,9.80616666666,7.23183333333,5.14133333333,9.06366666667,27.6135,27.8903333334,13.9778333333,18.6196666667,6.2915,10.4818333334
441.47,7.363,11.4208333333,9.84116666666,7.2335,5.123,9.08516666667,27.6813333333,27.8928333333,14.0201666667,18.6541666666,6.271,10.4738333334
441.82,7.317,11.4261666666,9.83216666665,7.23066666666,5.09183333333,9.05266666667,27.7501666667,27.8966666666,14.04,18.6663333333,6.28516666666,10.4408333333
442.18,7.32483333333,11.479,9.86816666665,7.26883333333,5.12816666667,9.0705,27.7905,27.9235,14.1136666667,18.7045,6.34033333333,10.4591666666
442.53,7.27583333333,11.4741666666,9.8195,7.25833333333,5.09616666666,9.03016666667,27.8408333333,27.9163333333,14.155,18.6995,6.31716666666,10.4185
442.89,7.24633333333,11.4755,9.7835,7.26166666666,5.08466666667,9.00416666667,27.9166666666,27.9773333333,14.2013333334,18.7245,6.27433333333,10.397
443.24,7.1965,11.4666666667,9.76016666667,7.25633333333,5.02083333333,8.94366666666,27.9328333334,28.0246666667,14.2241666666,18.7086666667,6.25783333333,10.3593333334
443.60,7.19933333333,11.5071666667,9.74266666666,7.28683333334,5.01916666667,8.94066666666,28.029,28.1308333333,14.3001666667,18.7613333334,6.244,10.3478333333
443.95,7.123,11.481,9.6835,7.22483333334,4.95266666667,8.88333333333,28.0306666666,28.152,14.3303333333,18.74,6.18016666667,10.2735
444.31,7.1075,11.4855,9.69283333333,7.23133333333,4.94033333333,8.8655,28.1058333333,28.2361666666,14.379,18.7565,6.153,10.2538333333
444.66,7.02816666666,11.4641666667,9.68016666667,7.22416666667,4.91133333333,8.83683333334,28.1433333334,28.2393333333,14.377,18.7715,6.0985,10.2231666667
445.02,6.99666666666,11.487,9.6645,7.22333333333,4.8805,8.81716666667,28.1938333333,28.2975,14.4261666667,18.7906666667,6.06966666667,10.2015
445.37,6.9965,11.5141666667,9.6355,7.25383333333,4.89016666666,8.80166666666,28.2396666667,28.3748333334,14.4758333333,18.7915,6.0605,10.1911666667
445.72,7.019,11.5511666667,9.66766666666,7.28466666667,4.928,8.8035,28.2661666667,28.4253333333,14.544,18.8175,6.04083333333,10.2253333334
446.08,6.99216666666,11.5181666666,9.64333333334,7.27516666667,4.89533333333,8.7765,28.3168333334,28.4495,14.5603333333,18.8153333334,5.99966666667,10.1978333333
446.43,6.98883333334,11.5295,9.66516666666,7.28466666667,4.90333333333,8.802,28.3521666667,28.4816666666,14.617,18.8273333333,5.99266666667,10.2096666667
446.79,7.02483333333,11.5958333333,9.72783333333,7.316,4.92633333334,8.83666666667,28.4191666666,28.5591666667,14.7026666667,18.8493333333,6.033,10.222
447.14,7.038,11.6446666667,9.7665,7.36683333334,4.96966666666,8.86816666667,28.5015,28.6226666667,14.794,18.8915,6.04483333333,10.2213333333
447.50,7.04833333334,11.6573333333,9.775,7.37383333333,4.97666666667,8.862,28.5433333333,28.6286666666,14.8505,18.9171666667,6.043,10.188
447.85,7.01783333334,11.6523333333,9.78233333333,7.3665,4.96116666667,8.84583333334,28.589,28.625,14.8676666667,18.9001666667,6.01783333333,10.1811666667
448.21,7.01216666667,11.6836666666,9.80416666667,7.4005,4.98283333333,8.846,28.6255,28.6555,14.9468333333,18.9263333333,6.02416666666,10.1695
448.56,7.054,11.7518333333,9.84966666665,7.47016666667,5.0385,8.868,28.7231666666,28.7085,15.0628333333,18.9313333334,6.08116666667,10.2071666667
448.92,7.01933333333,11.7496666667,9.847,7.4555,5.0095,8.812,28.75,28.694,15.0955,18.9146666666,6.05166666666,10.1645
449.27,6.99566666666,11.7678333333,9.89,7.453,5.0175,8.8195,28.8361666667,28.7276666667,15.1525,18.9331666666,6.07116666667,10.1405
449.62,6.98066666667,11.7913333333,9.91800000001,7.47466666666,5.01966666666,8.85666666667,28.9435,28.8045,15.2361666666,18.9645,6.09716666667,10.1298333333
449.98,7.00666666667,11.8661666667,9.98133333335,7.52333333333,5.06483333334,8.87583333333,29.0618333334,28.916,15.371,19.032,6.135,10.172
450.33,7.0415,11.966,10.0785,7.638,5.1265,8.9255,29.2671666667,29.0611666667,15.5168333334,19.1298333333,6.1865,10.2156666667
450.69,7.00483333333,11.9815,10.0976666666,7.666,5.133,8.88616666667,29.3851666667,29.1503333333,15.5881666667,19.1796666667,6.19783333333,10.214
451.04,6.97766666666,11.9491666667,10.0968333334,7.65866666667,5.098,8.84516666667,29.4563333333,29.2025,15.6408333333,19.218,6.15983333333,10.2041666667
451.40,6.92666666667,11.9585,10.0911666667,7.64866666666,5.06566666667,8.8045,29.4781666667,29.2581666667,15.6905,19.2176666667,6.1455,10.185
451.75,6.957,12.0355,10.153,7.73,5.1075,8.8615,29.6455,29.396,15.8271666667,19.324,6.1915,10.2023333333
452.10,6.97533333333,12.0858333333,10.18,7.73183333334,5.09366666667,8.86033333333,29.7468333333,29.4776666667,15.9026666666,19.3758333334,6.2095,10.196
452.46,6.94216666667,12.0811666667,10.1833333333,7.71916666667,5.04616666667,8.808,29.8053333333,29.5873333333,15.9378333333,19.4293333334,6.13066666667,10.1376666667
452.81,6.96416666667,12.1338333333,10.2378333333,7.76766666667,5.05316666666,8.83433333333,29.948,29.7823333333,16.0736666666,19.5211666667,6.142,10.1695
453.17,6.92466666666,12.1393333333,10.2451666667,7.77983333333,5.048,8.7855,29.9583333333,29.8193333334,16.1661666666,19.536,6.0815,10.1721666667
453.52,6.9065,12.1481666666,10.2316666667,7.773,5.02866666666,8.728,30.0303333333,29.8996666666,16.2121666666,19.5753333333,6.04066666667,10.1495
453.87,6.93016666667,12.1988333333,10.2816666667,7.82733333333,5.06866666666,8.785,30.1201666667,30.008,16.3135,19.6226666667,6.06583333334,10.1735
454.23,6.90416666667,12.1836666667,10.2505,7.78466666667,5.02033333333,8.74666666667,30.1575,30.0838333334,16.3616666666,19.6541666666,6.04133333334,10.1323333333
454.58,6.954,12.242,10.3056666666,7.8435,5.07366666666,8.80033333334,30.2275,30.1508333333,16.4611666667,19.7135,6.0415,10.1643333333
454.93,7.007,12.3341666667,10.3671666667,7.895,5.12566666666,8.86533333334,30.323,30.2416666667,16.5648333333,19.7318333334,6.07583333333,10.1916666667
455.29,7.005,12.3626666667,10.4391666667,7.952,5.17683333333,8.889,30.411,30.3291666667,16.6543333333,19.7746666667,6.09166666666,10.2041666667
455.64,7.07283333333,12.446,10.5231666666,8.039,5.25066666667,8.952,30.5235,30.4836666667,16.8196666667,19.8815,6.1405,10.2655
456.00,7.08016666666,12.4796666667,10.5633333333,8.08083333334,5.288,8.98933333333,30.611,30.5573333334,16.9198333333,19.905,6.1475,10.3046666667
456.35,7.10566666666,12.5351666667,10.617,8.1205,5.33583333333,9.04333333333,30.6863333333,30.6515,17.0471666667,19.9395,6.18433333334,10.323
456.70,7.16016666666,12.6015,10.6825,8.1765,5.4135,9.097,30.7903333333,30.723,17.1446666667,20.0053333333,6.21833333333,10.3693333333
457.06,7.207,12.6563333333,10.7305,8.21433333333,5.44216666666,9.13533333333,30.9088333333,30.8621666667,17.2411666667,20.0996666667,6.23883333334,10.3731666667
457.41,7.21433333333,12.716,10.819,8.26216666667,5.46316666666,9.17466666667,31.0105,30.9851666667,17.3551666666,20.1776666667,6.2675,10.3876666666
457.76,7.1645,12.6986666667,10.7946666667,8.22983333333,5.41233333333,9.08933333333,31.0513333334,31.0271666666,17.3895,20.2091666667,6.20816666666,10.3433333333
458.12,7.1795,12.7445,10.82,8.25883333333,5.43616666667,9.1115,31.0998333333,31.1008333333,17.4815,20.2418333334,6.20016666666,10.3456666667
458.47,7.1885,12.7715,10.8553333333,8.2745,5.43733333333,9.104,31.189,31.2293333333,17.5688333333,20.3028333334,6.203,10.3545
458.82,7.19266666667,12.7888333334,10.8701666667,8.28233333333,5.44133333333,9.09516666667,31.2266666667,31.3018333334,17.6378333334,20.369,6.215,10.355
459.18,7.218,12.8455,10.896,8.30666666667,5.4545,9.11616666667,31.3226666667,31.3891666666,17.7266666666,20.4236666667,6.20583333333,10.3776666667
459.53,7.2215,12.8448333333,10.9288333333,8.32433333333,5.48633333333,9.09333333333,31.372,31.4411666667,17.7605,20.431,6.22666666667,10.3811666666
459.88,7.2225,12.8611666666,10.9496666666,8.35116666665,5.49183333333,9.07083333333,31.4546666666,31.5251666667,17.8126666666,20.4663333334,6.2145,10.3481666667
460.24,7.21083333333,12.8616666667,10.9523333333,8.35583333334,5.4955,9.0585,31.5026666667,31.5543333334,17.8433333333,20.4948333334,6.20266666666,10.3626666667
460.59,7.197,12.8511666667,10.9801666667,8.34866666667,5.48783333333,9.05,31.5461666666,31.631,17.8993333334,20.5196666667,6.1875,10.3261666666
460.94,7.19616666666,12.865,10.996,8.37816666666,5.4955,9.04316666666,31.5895,31.6945,17.9591666667,20.5316666667,6.199,10.3298333333
461.29,7.21466666667,12.8803333334,11.0116666667,8.41366666668,5.52333333333,9.04083333333,31.6426666667,31.7266666666,18.0321666667,20.5505,6.20766666667,10.3328333333
461.65,7.22666666667,12.923,11.067,8.46949999999,5.5675,9.07716666667,31.7295,31.8011666666,18.134,20.5768333334,6.2225,10.3585
462.00,7.24566666667,12.9426666667,11.1311666666,8.50933333334,5.59283333333,9.07083333333,31.8338333334,31.905,18.2195,20.6483333334,6.225,10.3656666667
462.35,7.23533333333,12.9306666667,11.1495,8.54883333335,5.59283333333,9.07133333333,31.8613333334,31.9046666667,18.2805,20.6418333334,6.20333333334,10.3223333334
462.71,7.23166666666,12.9841666667,11.2143333333,8.60216666666,5.6145,9.077,31.934,31.9973333333,18.379,20.6798333333,6.19883333333,10.3271666667
463.06,7.27266666667,13.0218333333,11.2928333333,8.66516666666,5.6665,9.09316666667,32.045,32.0838333334,18.5243333334,20.7861666667,6.22983333333,10.3571666666
463.41,7.31,13.0968333334,11.381,8.73016666668,5.6785,9.13233333334,32.1935,32.222,18.675,20.889,6.21566666667,10.3968333333
463.76,7.31783333333,13.1346666667,11.4123333334,8.72949999998,5.68883333334,9.13366666667,32.2216666667,32.3175,18.7758333334,20.9686666667,6.194,10.421
464.12,7.35216666667,13.18,11.4786666666,8.77016666665,5.70716666666,9.14933333334,32.3445,32.445,18.9211666667,21.0426666667,6.2015,10.4123333333
464.47,7.38633333333,13.2553333333,11.5428333333,8.8585,5.746,9.17866666667,32.418,32.548,19.0116666667,21.147,6.2315,10.44
464.82,7.47383333333,13.3581666666,11.668,8.94266666668,5.80866666667,9.2515,32.5993333334,32.7218333333,19.185,21.2926666666,6.29716666667,10.4991666666
465.17,7.45883333334,13.3988333333,11.7053333334,8.9425,5.79933333333,9.25766666666,32.7346666667,32.9018333333,19.3028333334,21.3635,6.283,10.5013333334
465.53,7.475,13.4511666667,11.76,8.94083333332,5.80033333334,9.2665,32.7716666666,32.9895,19.3856666666,21.4205,6.26266666666,10.4443333333
465.88,7.50066666666,13.4861666666,11.7988333334,8.96233333335,5.83083333334,9.28016666667,32.8808333333,33.0975,19.51,21.4825,6.28316666667,10.4683333333
466.23,7.5865,13.5956666667,11.9211666666,9.04283333332,5.92133333333,9.3385,33.069,33.305,19.7171666667,21.6191666666,6.354,10.5641666666
466.58,7.61366666666,13.6363333334,11.9686666667,9.07349999998,5.96216666667,9.3595,33.1751666667,33.413,19.8263333334,21.7125,6.36583333333,10.5763333334
466.94,7.597,13.637,11.9775,9.06583333335,5.95183333333,9.36816666667,33.2068333334,33.5171666666,19.8815,21.716,6.37116666667,10.5656666666
467.29,7.577,13.6023333333,11.965,9.051,5.94333333333,9.35016666667,33.2138333333,33.5256666667,19.9395,21.7366666667,6.37516666666,10.5195
467.64,7.68016666667,13.6938333333,12.0975,9.16866666669,6.0445,9.4555,33.396,33.6638333333,20.1376666667,21.8603333333,6.48583333334,10.6081666667
467.99,7.732,13.7443333333,12.1941666667,9.23466666665,6.086,9.49483333332,33.4413333334,33.8141666666,20.2395,21.9866666666,6.53883333333,10.6636666667
468.35,7.7835,13.8013333333,12.2621666667,9.26000000001,6.13333333333,9.52483333333,33.5686666666,33.9725,20.4446666667,22.081,6.55766666666,10.7305
468.70,7.79083333333,13.8338333333,12.2905,9.2685,6.18866666667,9.53033333334,33.6066666666,34.0615,20.5456666666,22.1733333334,6.557,10.7506666666
469.05,7.8675,13.8971666666,12.3586666666,9.35083333332,6.27466666667,9.55949999999,33.637,34.1481666666,20.6965,22.2581666666,6.609,10.8071666666
469.40,7.94566666666,13.9766666667,12.4836666667,9.47483333335,6.37616666667,9.65366666665,33.74,34.3368333333,20.8631666667,22.4095,6.71033333333,10.9313333333
469.75,7.964,14.0655,12.5543333333,9.54749999998,6.43016666667,9.69633333333,33.7643333333,34.4468333333,20.983,22.502,6.78516666666,10.987
470.11,7.93333333333,14.0511666667,12.518,9.53533333334,6.397,9.679,33.7593333333,34.4986666666,21.0231666666,22.5555,6.76983333333,10.9641666667
470.46,7.957,14.1106666667,12.5936666667,9.57783333334,6.44416666667,9.71,33.8068333333,34.6041666667,21.1363333334,22.6326666667,6.78616666667,11.0053333334
470.81,8.01166666667,14.1293333334,12.6715,9.63333333335,6.48216666666,9.71116666668,33.8853333333,34.7111666667,21.2686666666,22.7065,6.79433333334,11.0376666667
471.16,8.00116666667,14.1981666666,12.7103333334,9.65750000002,6.48983333333,9.70533333332,33.9438333333,34.8793333333,21.3731666667,22.7596666666,6.745,11.0231666666
471.51,7.9625,14.2056666666,12.7005,9.65033333334,6.47366666667,9.67333333332,33.9395,35.0131666667,21.4451666666,22.8348333333,6.7045,10.9803333333
471.87,7.95683333334,14.2545,12.738,9.67666666666,6.51683333333,9.66283333335,34.0163333333,35.1316666666,21.566,22.8223333333,6.727,11.001
472.22,7.922,14.2665,12.7211666666,9.68400000002,6.512,9.63233333333,34.0175,35.1336666667,21.5838333333,22.8328333334,6.731,10.978
472.57,7.87016666667,14.27,12.706,9.66183333334,6.47133333333,9.61716666668,34.0171666667,35.1935,21.6331666667,22.798,6.69616666667,10.9386666667
472.92,7.88466666667,14.3018333334,12.778,9.71366666667,6.4865,9.66499999998,34.0508333333,35.3246666667,21.7123333333,22.8888333334,6.69983333333,10.945
473.27,7.85683333334,14.2931666667,12.7413333333,9.702,6.438,9.60500000001,34.0993333333,35.3875,21.8081666667,22.9381666666,6.6445,10.8708333333
473.62,7.77333333333,14.2221666667,12.7043333334,9.64049999998,6.3755,9.509,34.0801666667,35.4693333334,21.8498333333,22.9308333333,6.519,10.7766666667
473.98,7.73616666667,14.2236666667,12.7261666666,9.60633333333,6.35066666667,9.45766666667,34.0795,35.5186666666,21.896,22.9675,6.49416666667,10.7536666667
474.33,7.75233333333,14.2378333334,12.7048333333,9.6165,6.36666666667,9.45733333333,34.1058333333,35.6353333333,22.0135,23.011,6.52216666667,10.7531666667
474.68,7.736,14.3163333333,12.7251666667,9.65,6.39816666667,9.494,34.1491666667,35.7748333333,22.1608333333,23.1303333333,6.53716666666,10.7573333333
475.03,7.81266666667,14.389,12.8115,9.74966666665,6.51533333334,9.57666666665,34.1851666666,35.9125,22.348,23.2723333333,6.611,10.854
475.38,7.78733333333,14.3745,12.8373333333,9.75316666669,6.51083333334,9.53183333333,34.1135,35.9756666666,22.3941666667,23.2413333333,6.60133333333,10.8283333333
475.73,7.82233333333,14.4005,12.8491666666,9.76583333335,6.51083333334,9.57883333333,34.1476666667,36.0885,22.535,23.3751666666,6.58933333334,10.8011666667
476.08,7.81666666667,14.4358333334,12.9278333334,9.798,6.54716666666,9.592,34.2305,36.3045,22.7,23.4793333333,6.59333333333,10.813
476.44,7.795,14.4805,12.9785,9.82516666668,6.5685,9.58766666668,34.2688333334,36.4426666666,22.8515,23.5958333334,6.60516666667,10.818
476.79,7.78516666667,14.4981666667,12.9461666667,9.81666666669,6.57433333333,9.57316666666,34.2561666667,36.5141666666,22.9211666667,23.6481666666,6.58666666666,10.8011666666
477.14,7.81433333333,14.5653333333,13.0555,9.863,6.64216666667,9.65183333333,34.3543333333,36.7193333333,23.0596666666,23.7728333333,6.66083333333,10.901
477.49,7.91433333333,14.662,13.1488333333,9.95783333335,6.72983333333,9.73566666669,34.4126666667,36.8266666666,23.2053333333,23.8911666667,6.76433333333,10.9671666666
477.84,7.93066666667,14.7288333333,13.2175,10.0198333333,6.77433333333,9.78966666665,34.4883333333,37.0291666666,23.3831666666,24.035,6.78666666666,11.0028333333
478.19,7.90183333333,14.7346666666,13.264,10.0526666667,6.76333333333,9.80349999999,34.5036666666,37.1678333333,23.4901666666,24.1373333333,6.75916666667,10.9888333333
478.54,7.90666666667,14.7485,13.2873333333,10.0561666667,6.75233333333,9.79783333335,34.514,37.273,23.5683333333,24.1825,6.76033333333,10.9898333333
478.89,7.888,14.8106666667,13.2873333333,10.0553333333,6.75066666666,9.77883333334,34.5455,37.398,23.6926666667,24.2656666667,6.76633333333,10.9855
479.24,7.871,14.8563333334,13.2868333333,10.0761666667,6.743,9.8125,34.6486666667,37.5203333334,23.88,24.3975,6.75833333333,11.0108333333
479.60,7.79616666667,14.8625,13.271,10.0796666667,6.72233333333,9.75016666665,34.604,37.6235,23.9866666667,24.4368333333,6.73516666667,10.9808333333
479.95,7.84316666667,14.925,13.3183333334,10.1358333333,6.7855,9.78583333335,34.6063333334,37.7658333334,24.1551666667,24.5285,6.764,11.0288333334
480.30,7.82883333333,14.9276666667,13.2941666667,10.12,6.75583333333,9.7525,34.531,37.8555,24.2485,24.5551666667,6.70966666667,10.9731666667
480.65,7.757,14.9438333333,13.3203333333,10.1066666666,6.70783333333,9.70016666666,34.5963333334,38.0748333333,24.4616666667,24.668,6.66483333333,10.951
481.00,7.68416666666,14.949,13.2901666667,10.0841666667,6.65033333334,9.64183333334,34.559,38.2246666666,24.6225,24.7538333333,6.59666666666,10.8825
481.35,7.60966666667,14.9678333333,13.2961666666,10.0801666667,6.59716666667,9.59583333335,34.5986666666,38.4613333333,24.7873333333,24.868,6.5425,10.854
481.70,7.60133333333,15.0171666667,13.3321666667,10.1063333333,6.60783333333,9.59166666667,34.6588333333,38.6741666666,24.9718333333,24.978,6.52766666667,10.8345
482.05,7.579,15.0456666666,13.3588333333,10.115,6.58583333333,9.566,34.6863333333,38.7935,25.0975,25.054,6.5095,10.8186666667
482.40,7.55116666667,15.0528333333,13.3963333334,10.1206666667,6.578,9.5505,34.686,38.9181666666,25.185,25.1276666667,6.49166666667,10.7995
482.75,7.506,15.0295,13.382,10.1031666667,6.53816666667,9.519,34.6603333334,38.958,25.2201666667,25.1303333333,6.45883333334,10.7513333334
483.10,7.506,15.0501666667,13.3908333334,10.1196666667,6.55333333333,9.51533333333,34.6596666666,39.0421666667,25.2743333334,25.177,6.46066666667,10.733
483.45,7.51816666666,15.0786666667,13.4353333334,10.14,6.579,9.52833333333,34.6823333334,39.1151666666,25.3276666666,25.218,6.46766666667,10.74
483.80,7.50183333334,15.08,13.4396666667,10.1381666667,6.5655,9.52583333334,34.6961666667,39.188,25.3785,25.2626666667,6.46133333334,10.7086666667
484.15,7.4955,15.1083333334,13.4921666667,10.1621666667,6.584,9.53833333334,34.7336666667,39.313,25.4675,25.3193333334,6.47933333334,10.7156666667
484.50,7.49733333333,15.122,13.5265,10.1835,6.59933333334,9.5445,34.7241666667,39.3726666667,25.5218333333,25.3456666667,6.48266666667,10.7055
484.85,7.491,15.1391666667,13.5565,10.2063333333,6.6125,9.53283333332,34.712,39.4598333334,25.5773333333,25.3761666667,6.48866666666,10.6875
485.20,7.4975,15.1658333333,13.6043333333,10.2236666667,6.63833333333,9.542,34.6883333334,39.545,25.6648333333,25.4301666667,6.50466666666,10.6816666666
