wavelength,Back_MelMelm,Belly_MelMelm,Breast_MelMelm,Crissum_MelMelm,Crown_MelMelm,DorTail_MelMelm,Patch10_MelMelm,Patch11_MelMelm,Rump_MelMelm,Throat_MelMelm,WingTip_MelMelm
783.74,21.8830666667,44.2565358974,35.1238666667,51.1002,25.1736,21.6717333333,20.4690666667,40.3833333333,21.47007,15.2561,22.9202
784.05,21.3251333333,43.9766025641,35.1025333333,50.9518666667,25.3817666667,21.5640666667,20.3127666667,40.1614,21.2641366667,14.6955333333,22.3342
784.36,20.1511333333,43.4170358975,34.6584666667,50.6076666667,24.7579333333,20.927,19.3443,39.8146666667,20.52803,13.9684666667,22.1696666667
784.67,19.6031333333,42.3701461538,34.1684,50.1232,24.5106666667,20.2292333333,18.9150666667,39.384,20.4335866667,14.1649333333,21.3072666667
784.98,18.6557333333,41.4943487179,33.3951333333,49.3964666667,23.9540666667,19.6674,18.3642666667,38.6419333333,19.4800666667,13.5597666667,20.7066
785.29,19.2042666666,42.4438666667,34.6569333333,50.2744666667,25.0960333333,20.6687666667,19.3175666667,39.8765333333,20.10358,14.7222666667,21.5157333333
785.60,19.4392666667,42.8238512821,35.1862666666,50.5846666667,25.5043,20.8170666667,19.5007666667,40.2734666666,20.28278,15.0564333333,22.0854666667
785.91,18.7709333333,42.4991769231,34.6514666667,50.4634666667,25.4548666667,20.0205666667,18.8121333333,40.3364666667,19.92968,14.2292666667,21.4762
786.22,18.5224,42.6277666667,34.2818,50.4468,25.3884333333,19.4606666667,18.7285,40.3849333333,19.4313433333,13.8900666667,21.2369333333
786.53,18.3078,42.3844179487,33.9358,49.8069333333,25.0661333333,18.3011666667,18.3756333333,40.2031333333,19.3473466667,13.9425333333,21.3806666667
786.84,18.4459333334,43.1061794872,33.8984,49.9899333333,25.069,18.0087,18.0356666667,40.5315333333,19.1732633333,13.6159,21.2981333333
787.14,18.4333333333,43.5471794872,33.5933333333,49.8466666667,24.4,17.28,17.3266666667,40.4066666667,19.0716666667,13.2166666667,21.5133333333
787.45,19.3282666667,43.5569512821,33.423,49.904,24.5106333333,17.6647,18.0262666667,40.7356666667,19.6312266667,14.3187333333,22.4505333333
787.76,20.1868,43.8138717949,34.0679333333,50.3329333333,24.8364666667,17.9770333333,18.5216333333,41.0892666667,19.7220666667,14.6281,22.7452666667
788.07,21.1658666667,45.1232846154,35.1130666667,51.3736,25.4233333333,18.5953666667,19.0883666667,41.972,20.5453366667,15.1131666667,23.5536
788.38,22.0216,45.9121076923,36.2213333333,52.0799333333,26.2459333333,19.4839333333,19.6037,42.7896,21.1706866667,16.0216666667,24.0922666667
788.69,20.6127333333,44.5412435897,34.4117333333,50.8762666667,24.3260333333,17.883,18.1618333333,40.9436,19.6883833333,14.2064333333,22.4019333333
789.00,20.1908666667,44.0029589744,34.0226666667,50.5386,23.7642333333,17.7749333333,18.0271333333,40.3508666667,19.5546366667,13.7272333333,21.8406
789.31,20.4469333333,44.3449923077,34.4536,50.4804666667,23.6669666667,18.0197666667,18.3073333333,39.6143333333,19.6586133333,14.2761,22.3016
789.62,20.8185333333,44.7231564102,35.1328666666,51.109,23.8770333333,18.3910333333,18.6004,39.9936,19.6797066667,14.3455333333,22.4868
789.92,20.2713333333,44.9636179487,35.6072,51.2272666667,23.7273666667,18.9470333333,18.272,39.9353333333,19.47962,13.7984666667,22.3256666667
790.23,20.1958666667,44.5932564102,35.4424666667,50.8521333333,23.4639,19.2882333333,18.2828,39.7126666667,19.4491233333,14.1495333333,22.2658
790.54,19.2044666667,43.1780538462,34.4839333333,49.5266,22.3603666667,18.4516333333,17.4884666667,38.5602,18.6011533333,13.5042,20.9731333333
790.85,18.4165333333,43.264274359,34.4584666667,49.4653333333,21.5000666667,18.0869666667,16.7326,38.3749333333,17.73556,12.028,19.8751333333
791.16,18.6368,43.897951282,34.8822,49.6074,21.4988666667,18.5046333333,17.2269666667,38.3654666666,18.13174,12.2734,20.1496666667
791.47,19.1164666667,43.6773128205,34.9066,49.5403333333,21.8678,18.7176333333,17.6434666667,38.5992666667,18.66845,12.6329666667,20.5458666667
791.78,18.4303333333,42.7965846154,33.9347333333,48.6249333333,20.6233,18.0089,16.3402666667,37.2495333333,18.0290733333,11.2759666667,20.0074666667
792.08,18.2142,43.1211717949,34.7030666667,49.3983333333,21.0596,18.3844,16.0801333333,37.7905333333,18.0047333333,11.3128666667,20.6128666667
792.39,18.2726666667,43.0501564103,34.1592,49.3483333333,21.2006666667,17.9810333333,16.0946333333,37.7651333333,18.22724,11.8711,20.6289333333
792.70,17.8244666667,42.2845076923,33.279,49.4561333333,20.5828,17.4396666667,15.5169,37.9953333333,17.5090533333,11.3984666667,19.9298666667
793.01,16.9364,41.5640358974,32.6066666667,48.644,19.7186666667,17.0535333333,14.8104333333,37.0300666667,16.8929,10.5705666667,19.8202666667
793.32,19.103,42.5747615385,33.7819333333,50.0418,21.6649333333,18.396,16.7654333333,38.3354,18.8963566667,12.4743333333,21.8926
793.62,19.6082,43.0546589743,33.9435333333,50.757,22.6062,18.6703666667,17.4199333333,38.983,19.3008633333,12.6553333333,22.4332666667
793.93,21.2087333333,45.2638307692,35.8736666667,53.4025333333,24.4226333333,20.5156666667,19.1185666667,40.9699333333,20.77182,14.0917,24.0494
794.24,21.0033333333,45.0766974359,35.7811333333,53.5385333333,24.3557,20.0455333333,18.8522,40.7525333333,20.7334033333,14.2987,24.2494
794.55,20.8872666667,45.5311820513,36.2004,54.2737333333,25.0283666667,20.5763333333,18.8318666667,41.441,20.76945,14.1145,24.3078
794.86,20.0530666667,44.8175923077,36.0909333333,53.7804,24.3824,20.7159,18.1930333333,40.6970666667,19.8746633333,13.2575333333,23.871
795.16,20.7218,45.4715435898,36.9791333333,54.2558666667,25.3460333333,21.1272666667,19.4940333333,41.9046666667,20.75974,14.3081333333,25.1266
795.47,22.4577333334,46.7451076923,37.7874,54.9118,26.8792333333,22.1839,21.3369,43.2792666667,22.5950166667,15.9963666667,26.5515333333
795.78,23.0686666667,47.6315564103,39.0488,55.7796,27.5571333333,23.3227,21.8062333333,44.2775333333,22.96857,16.2195,27.5465333333
796.09,23.5479333333,48.8607153846,39.9999333333,56.6666666667,28.3155,23.8734,22.5358,45.0644666667,23.8496466667,16.8169666667,27.8611333333
796.40,23.6486666667,48.6997897436,40.1204,56.7623333333,28.4022666667,24.1764,22.6497666667,44.8317333333,24.19238,17.4671,27.2689333333
796.70,22.382,48.4207538462,39.3062666667,55.8441333333,27.3998,23.8590666667,21.9670333333,43.9914,23.0625466667,16.8348333333,26.4806
797.01,22.3358666667,48.648125641,39.7315333333,55.9086,27.3305,23.355,21.7338,44.4686,22.7450566667,16.8842666667,26.7246
797.32,21.1172,47.1130820513,38.2952666667,54.3778666667,25.8977333333,22.0783666667,20.2320333333,43.1048,21.26701,15.4445,25.8976666667
797.63,22.0718,47.9307410256,39.1713333333,54.6201333333,26.8629666666,23.1879666667,20.7306666667,43.8677333334,21.7433433333,16.7503333333,26.7028
797.93,20.7423333333,46.3361076923,37.5450666667,52.8188,25.1232,21.4296,19.1473,42.2638666667,20.6912633333,15.7992666667,24.9761333333
798.24,20.4720666667,46.2380307692,36.5118,51.8214666666,24.6606666667,20.3096666667,19.2847,42.2565333333,20.4638566667,15.4793333333,24.2478666667
798.55,20.0153333333,46.6164897436,36.102,52.1035333333,23.9598333334,19.42,18.9596666667,41.9721333333,19.7075866667,14.1608666667,23.14
798.85,18.6508,45.3685820513,35.0078,50.6666,22.2777,18.0119666667,17.1587666667,40.7936666667,17.65995,12.8133666667,21.5316
799.16,17.6718666666,44.046651282,33.9682,49.3203333333,20.3868,16.0764666667,15.2951,39.1860666667,16.21746,11.559,20.3258
799.47,16.6626,42.8856512821,33.0442,47.6992666667,19.2483333333,16.0180666667,13.9034333333,37.9018,15.04654,10.0785333333,19.3971333333
799.78,17.3400666667,43.5079051282,33.2997333334,48.1650666667,19.6254,15.8923666667,14.0698,38.7372666667,15.39177,10.2527333333,20.1347333333
800.08,17.1612666667,42.9222102564,33.2907333333,47.9282666667,18.7254333333,14.9915,13.2353,38.4142666667,15.29922,9.50973333333,19.2582666667
800.39,15.9187333333,41.6627205128,32.0796666667,47.0816,17.6264,14.6391,12.3000333333,36.8352666667,14.2810266667,8.33116666666,18.0026666667
800.70,18.3949333333,43.8303794872,34.1145333333,49.0786,20.2674666667,17.2143,15.3801333333,38.7771333333,17.38397,11.3416333333,20.3904666667
801.00,18.0343333333,42.9940128205,33.3675333334,48.5127333333,19.8546333333,16.8162666667,15.3759666667,38.4101333333,17.0371,10.9273,20.1026666667
801.31,20.0592666667,44.1021076923,35.0107333333,50.0888666667,22.2870666667,19.0596666667,17.1875,40.4150666667,18.8843966667,13.5111,22.8718
801.62,19.7232666667,43.7134384615,35.3998666667,50.5577333333,22.4730333333,19.2260333333,16.1782666667,39.9396,18.5330566667,13.5537666667,23.1040666667
801.92,20.3412666667,42.9187974359,35.281,50.3870666667,22.8797666667,20.6199,16.0383333333,40.0002,19.3220933333,15.0687333333,23.3124666667
802.23,21.3266,43.5387794872,35.5472,51.2717333333,23.7853666667,21.9012,16.7003666667,40.7012,20.2027866667,15.5343333333,24.3006666667
802.54,20.9498666666,43.446448718,35.25,51.1644,24.3,22.3328666667,17.1752,40.7228666667,20.5657966667,16.0782,23.884
802.84,22.2360666667,43.9714153846,35.7024666667,52.1944666667,25.8104,22.2027333333,18.6202666667,41.5959333333,21.66249,17.5062,24.7131333333
803.15,22.1701333334,44.0185435897,36.0378,52.4126666667,26.1898666667,22.3799333333,18.8244666667,41.6441333333,21.6758666667,18.0887333333,25.2526666667
803.46,23.3496,45.1205923077,37.5103333333,53.3660666667,27.7149666667,23.8902666667,19.9835333333,42.5306666667,22.9376733333,19.5454333333,26.6421333333
803.76,24.0700666667,45.4845692308,38.364,53.8054,28.1889333333,24.302,20.6065666667,43.077,23.4624266667,20.3907,27.9038666667
804.07,23.3747333333,44.6867871795,37.7114666667,53.0680666667,27.2885333333,23.5447333333,19.5728333333,42.7032666667,21.8382766667,19.3573333333,27.2141333333
804.38,23.609,45.2934948718,38.229,54.1436666667,27.5313666667,23.8179,19.8455,43.091,22.1662333333,19.1812333333,27.8111333333
804.68,22.6766666667,43.7374179487,36.5202666667,52.7896,25.7425,22.2877,19.0087666667,41.5725333334,20.5947366667,17.3819,26.1982666667
804.99,23.7,44.7793179487,37.0168666667,53.3332666667,26.4072,23.5270333333,20.4160666667,42.3981333333,21.5974966667,18.8379666667,27.1200666667
805.30,24.0666666667,46.0759615385,37.6666666667,53.825,26.6208333333,23.4875,21.0041666667,42.95,21.8383333333,19.1958333333,27.225
805.60,23.3786666667,44.7579051282,37.1405333333,52.7154,26.0652,22.7316666667,20.4575333333,42.0767333333,21.2936933333,18.838,26.0155333333
805.91,23.5897333333,45.2861435897,37.3367333333,52.6302666667,26.4145,22.6261333333,20.6285,42.3656,21.4015866667,18.5484,26.2863333333
806.21,25.1842666667,46.3364794872,39.0336666667,53.8329333333,27.2686,24.5576666667,21.9287666667,43.5380666667,22.7944733333,20.1966,28.0916666667
806.52,24.3910666667,45.7456435897,38.5673333333,52.6169333333,26.4517666667,23.7209333333,21.0704,43.2448,21.93552,18.9844,27.2228666667
806.83,23.4552666667,44.4339025641,37.0072666667,51.2316,25.6368,22.6860666667,19.8865333333,42.5304,20.7672,18.0792,25.7923333333
807.13,22.8997333333,44.3383435897,36.3178666667,50.6208666667,25.2552,22.2915666667,19.4132333333,42.3385333333,20.6658233333,17.3851,24.6598
807.44,22.8925333333,45.1152230769,36.8253333333,51.8430666667,25.2291666666,22.3149,19.1181333333,42.7160666667,21.41454,17.5927666667,24.3826666667
807.74,22.3457333333,44.7873717949,36.2433333333,50.3792,24.4708333333,22.1075666667,18.7435333333,41.5609333333,21.18482,16.9798,23.2981333333
808.05,23.3107333333,46.4019820513,38.1056,51.917,25.6518333333,23.6535333333,19.8375333333,42.5620666667,22.3726166667,18.0062666667,24.3121333333
808.35,22.3314,45.910774359,37.8746666667,51.6666,24.8736,22.0928,18.7030666667,42.397,21.3601033333,16.4326666667,22.9119333333
808.66,21.0456666667,44.0984820513,36.9206,50.7722,24.0192333333,20.9352666667,17.5970666667,41.4676,19.98032,14.4796666667,22.139
808.97,22.5157333333,46.3093538462,39.2258,52.3948666667,26.0959666667,22.8978,19.9806666667,42.7964,22.0261433333,16.0764,24.3444666667
809.27,23.3928,46.7491794872,39.901,54.0158,26.5232333333,23.9465666667,20.7913333333,43.5411333333,22.80075,16.9287,25.272
809.58,21.2273333333,45.0277487179,38.2942,52.7612666667,24.1966,21.1338,18.2009333333,41.6534666667,20.1463333333,14.3995666667,23.0682
809.88,20.3646,44.1520358974,36.8539333333,51.9375333333,22.7917666667,20.7135333333,17.6094666667,40.4478666667,19.83239,13.2290333333,21.4792
810.19,19.3377333333,44.0192846154,35.7506,52.1854666667,21.6335666667,19.8676666667,17.2515666667,40.1325333333,18.75492,11.9536666667,20.9051333333
810.49,21.3334,45.3890102564,37.9773333333,54.4293333333,23.0395333333,22.0790666667,19.6554,41.5140666667,21.03093,14.5538333333,23.0506
