wavelength,Back_LoxViof,Belly_LoxViof,Breast_LoxViof,Crissum_LoxViof,Crown_LoxViof,DorTail_LoxViof,Patch10_LoxViof,Rump_LoxViof,Throat_LoxViof,WingTip_LoxViof
794.86,10.2629333333,10.615,9.27233333334,39.1924,8.15966666667,11.6244666667,40.1032666667,11.5493333333,41.7510666667,16.2629333333
795.16,11.0388666667,11.2946,9.96080000001,39.5392,8.6986,11.9834666667,40.5020666667,12.0708666667,42.0594666667,16.9224
795.47,11.2135333333,11.3673333333,9.8784,40.0734,8.90573333333,12.1082666667,40.6883333334,12.1359333333,42.1886,17.0499333333
795.78,11.3782,11.5863666667,9.79413333335,40.1583333333,8.79846666667,12.2380666667,40.7693333333,12.1748,42.1860666667,17.1396
796.09,11.2095333333,11.4084,9.53726666667,39.7450666667,8.85313333333,12.0636,40.6840666667,11.8891333333,41.9270666667,16.8566666667
796.40,11.582,11.6020333333,9.6614,40.1648,9.34053333333,12.3305333333,40.9848,12.2015333334,42.4331333333,17.0632666667
796.70,11.5654666667,11.5171,9.61739999999,39.9120666667,9.54706666667,12.4054,40.5672666667,12.1284,42.1240666667,17.2163333333
797.01,11.7860666667,11.852,9.83999999999,40.0569333333,9.98460000001,12.7942666667,40.6705333333,12.3339333333,42.4194666667,17.642
797.32,11.8966,11.8591,9.84966666667,40.0176,9.89833333333,12.7718,40.6012666667,12.2324666667,42.6835333333,17.6128
797.63,11.73,11.7843666667,9.529,40.394,9.75553333333,12.6584,41.0234666666,12.0472,42.8577333333,17.4321333333
797.93,12.2152666667,11.9037333333,9.69533333332,40.5314666666,9.86939999999,12.8796666667,41.512,12.3252666667,43.4913333333,18.0298
798.24,12.5327333333,11.9732,10.0140666667,40.9502666667,10.0468,13.2912666667,42.0739333333,12.7762,44.307,18.4504
798.55,12.4452666667,11.8826666667,9.93819999999,41.0541333333,10.019,13.5564,41.8282,12.9013333333,44.3446666667,18.5706666667
798.85,13.0219333333,12.4609666667,10.381,41.3084666667,10.4241333333,14.1863333333,42.2142666667,13.3908666667,44.625,19.1469333333
799.16,13.3964666667,12.7898333333,11.0334666666,41.8196666667,11.0238666667,14.7404,42.6735333333,13.8623333333,45.2257333333,19.869
799.47,13.5142,12.9253,11.1924666667,41.8964666667,11.09,14.9999333333,42.5073333333,14.0421333333,45.2004,20.0733333333
799.78,13.3974,12.9741666667,11.3504666666,41.7318,10.9568,15.1342,42.2977333333,14.1206,44.8855333333,20.01
800.08,13.6266666667,13.0724,11.2604,41.4715333333,11.0863333333,15.1528666667,42.3564,14.0938666667,44.8222666666,19.841
800.39,13.3932666666,12.7885666667,11.1144,41.3494,10.9494666667,14.8377333333,41.9791333333,13.8779333333,44.3728666667,19.8500666667
800.70,14.0624666667,13.5154666667,11.7902,41.6730666667,11.6852666667,15.5904666667,42.3221333333,14.6068,44.6242,20.4742666667
801.00,13.3332666667,13.0027333333,11.3748,41.0017333333,11.2496666667,15.0712,41.6027333333,14.0396,44.0922,20.06
801.31,12.8411333333,12.5824333333,10.9792666667,40.7915333333,11.0299333333,14.5866,41.2481333334,13.4093333333,43.6428,19.7312
801.62,12.3654666667,12.2810666667,10.4351333333,40.6503333333,10.5378,13.9374,40.8756,12.9083333333,43.3792666667,19.4007333333
801.92,12.0975333333,12.1235,10.4154666666,40.5036,10.2024,13.5773333334,41.1111333333,12.6428666667,43.4578666667,19.2419333333
802.23,12.4708666667,12.5721333333,11.1768666667,40.4885333333,10.7664666667,13.9256,41.5226,13.0838666667,44.1308666667,19.2622
802.54,12.7254666667,12.7877,11.5303333333,40.4468666667,11.0367333333,14.0764,41.5953333333,13.4736666667,44.2192666667,19.1010666667
802.84,13.052,13.0104,12.0102,40.5574,11.2187333333,14.2707333333,41.6042,13.8594666667,44.5052,19.349
803.15,13.255,12.9253666667,11.9583333333,40.8156666667,11.2418,14.3112,41.8092,13.9504666667,44.6796666667,19.3622
803.46,13.5333333333,13.3413333333,12.4863333333,41.2048666667,11.6548,14.6699333333,42.3993333333,14.5329333333,44.9564666667,19.4947333333
803.76,14.0582,13.8253666667,12.9470666667,41.7197333333,12.1904,15.2064,43.2434,15.2062666667,45.4654666666,19.7672666667
804.07,13.8355333333,13.455,12.5932666667,41.4909333333,11.9428,14.6339333333,42.9923333333,15.0569333333,45.0224,19.6245333333
804.38,14.8473333333,14.3957333333,13.4168666667,42.0308666667,12.9520666667,15.4946,43.5134,16.2776666667,45.5546,20.6629333333
804.68,15.2336666667,14.8205,14.0252666667,42.3392,13.4985333333,16.0341333333,43.8161333333,17.1598,45.8508,21.0688666667
804.99,15.6383333333,15.4212666667,14.4083333333,42.677,13.9742666667,16.7441333333,44.4756,17.721,46.0620666667,21.5090666667
805.30,15.2924666667,15.6412333333,14.1831333333,42.2137333334,14.0966666667,16.7328666667,43.8778,17.6489333333,45.5929333333,21.3028666667
805.60,14.293,14.8190666667,13.3128666667,41.8682,13.6242666667,16.0336666667,43.0015333333,16.8964,44.7117333333,20.6228666667
805.91,13.7785333333,14.3789333333,12.7898,41.5994666667,13.2091333333,15.5952,42.8572,16.2784,44.555,20.29
806.21,13.9459333333,14.6321666667,12.705,42.0947333333,13.4538,15.6741333333,43.4616,16.4284,45.1376,20.3666
806.52,13.8990666667,14.8057333333,12.9421333333,42.1462666667,13.9254666667,15.7124,43.5368666667,16.7011333333,45.3872,20.8354
806.83,13.5347333333,14.6395666667,12.6974666667,42.0191333333,13.8369333333,15.5432,42.9888666667,16.5393333333,45.4264666667,20.8267333333
807.13,13.2742666667,14.3047666667,12.3940666667,41.621,13.4407333333,15.0778,42.5926666667,16.2049333333,45.3355333333,20.3756666667
807.44,13.7560666667,14.6314,12.9105333333,42.1084666667,14.0,15.5663333333,43.0135333333,16.1246666667,45.859,20.4120666667
807.74,13.3775333333,13.7877666667,12.214,41.9008666667,13.2334666667,15.09,42.8317333333,15.0844666667,45.6248666667,19.5898666667
808.05,13.5826,14.1752,12.0748,42.4035333333,13.0442,15.3003333333,43.0839333333,14.949,45.9523333333,19.5634666667
808.35,14.1652666667,14.7163,12.9230666667,42.164,13.6874,15.7055333333,42.9117333334,15.3907333333,46.1776666667,19.9888666667
808.66,14.6998666667,14.6626,13.282,42.5728666667,14.0194666667,15.8605333333,43.1446666666,15.769,46.4607333333,20.4172666667
808.97,15.1615333333,14.7917666667,13.4787333333,42.8996,14.1718666667,16.3493333333,43.6391333333,16.0175333333,47.1034,21.0772666667
809.27,15.7448666667,15.5398333333,13.9244666666,43.3655333333,14.9019333333,17.0501333333,43.9275333333,16.4998666667,47.5212666667,21.6156
809.58,16.3556666667,16.2588333333,14.5657333333,43.5856666667,15.7453333333,17.7700666667,44.2311333333,16.9014,47.5000666667,22.2477333333
809.88,16.613,16.7263,14.4862666667,43.7275333333,15.8124,18.2556666666,44.5759333333,16.9770666667,47.7360666666,22.2580666667
810.19,16.8123333333,16.8275666667,14.6022666667,44.0012666667,15.7498666667,18.5974666667,44.9423333333,16.8001333334,47.8506666667,22.2343333333
810.49,16.7518666667,16.8037666666,14.5521333333,43.8331333333,15.4599333333,18.5376666667,44.7958666667,16.3438,47.4162666667,21.9500666667
810.80,15.9630666667,16.3149333333,13.5988666667,43.1974666667,14.6359333333,17.7038,44.1728666667,15.926,46.9135333333,21.2593333333
811.10,15.6072666667,16.5826,13.4203333333,42.9822,14.5820666667,17.5583333333,43.8272,16.1913333334,46.617,21.634
811.41,15.3876666667,16.4578666667,13.3822666667,41.8766,14.6885333333,17.4606,43.0236,16.05,45.6916,21.7784666667
811.71,14.7550666667,15.8674,12.2591333333,41.7124666667,13.9020666667,16.8467333333,42.8056,15.1026666667,45.4787333333,21.4029333333
812.02,14.5366666666,15.5174666667,11.6269333333,41.2416666667,13.3907333333,16.81,42.5979333333,14.4858666667,45.1832,21.178
812.32,14.779,15.7638666667,11.5088,40.6630666667,13.2954,16.6225333333,42.3233333333,14.5644,44.4632666667,21.2878666667
812.63,13.9135333333,14.5065,10.4256666667,39.3819333333,11.7691333333,15.0427333333,41.0281333333,13.6422666667,42.8382666667,20.3026666667
812.93,12.9366,13.4165333333,9.66733333333,38.6435333333,10.6974,14.3442666667,40.1918666667,13.1862,42.2072666667,19.4178666667
813.24,12.5976666667,12.675,9.20946666667,38.2704666667,10.2226,13.8432,39.7871333334,12.7137333333,41.9554,19.1289333333
813.54,12.3668666667,12.3343,8.37726666666,37.7669333333,9.54613333335,12.9806666667,39.6017333333,12.4974,41.3125333333,18.8378
813.85,12.5164666667,12.4870666667,8.50980000001,37.7908,9.68619999999,13.1306,39.5294666667,12.9215333333,41.2416,18.9217333334
814.15,13.0914666667,13.2287,9.45093333335,38.4443333333,10.294,14.1242,40.268,13.6863333333,41.8889333334,19.6732
814.46,14.6136666667,14.7203666667,11.1218,39.7284666667,11.7296666666,15.7129333333,41.5778,15.2021333333,43.2460666667,20.6596666667
814.76,15.2926666667,15.5030333333,11.6896666667,41.006,12.3405333333,16.3576,43.0244,15.6804666667,44.3656,20.9598666667
815.07,16.3583333333,16.6409333333,13.0315333333,41.7148666667,13.6865333334,17.386,43.6864666667,16.8721333333,45.0674666667,21.7086
815.37,16.5730666667,17.2959,13.8237333333,42.504,14.2304666667,17.6056,44.0916,17.4443333333,46.0084666667,22.0328666666
815.68,15.7235333333,16.8604333333,13.3463333333,42.3126666667,13.7467333333,16.9701333333,43.4562,16.9896,45.8912666667,21.5567333333
815.98,16.1308,17.8504333333,14.0132666667,43.0607333333,14.7706,17.9917333333,44.0424666667,17.9145333333,46.7821333333,22.3034666667
816.29,16.2644666667,18.1576333334,14.1753333333,43.2667333333,14.9794666667,17.9108666666,44.1784666667,17.8727333333,46.6224,22.6020666667
816.59,16.3064666667,18.4179,14.6507333333,43.1824666667,15.2661333333,18.1963333333,43.9150666667,18.1593333333,46.4450666667,22.5237333333
816.89,16.6876666667,18.8341,15.5336666667,43.4021333333,16.1555333333,19.0972666667,43.9581333333,18.6188666667,47.0193333333,22.7922666667
817.20,16.0708,18.54,15.0442,43.4338,16.0531333334,18.8790666667,43.6578666667,18.2006666667,46.9558,22.7374666667
817.50,15.6078,18.1172333333,14.6909333333,43.5219333333,15.8922,18.4044,43.2434,17.9808666667,46.6725333333,22.6864
817.81,14.362,17.0890333333,13.6033333333,42.8160666667,14.7643333333,17.0288666667,42.8044666667,16.5805333333,46.2184,21.7298
818.11,13.1853333333,15.7703666667,12.3464,41.5132,13.4976666667,15.6412666667,41.2829333333,15.6304666667,44.7038666667,20.8496666667
818.41,11.6289333333,14.0318,10.7173333333,40.7121333333,11.6720666667,13.9806666667,40.3505333333,14.2178666667,43.7810666667,19.4768
818.72,11.4992,13.6372666667,10.2058666667,40.4894,11.3342666667,13.7660666667,40.5718666667,13.9258666667,43.4673333333,19.2374
819.02,11.6630666667,13.7327666667,10.2977333333,40.9682666667,11.2756,13.6238,41.191,14.05,43.9022666667,19.1963333333
819.33,11.3037333333,13.1656666667,10.0552,40.9441333333,10.8095333333,13.4525333333,41.3678,13.4965333333,44.0018,18.7735333333
819.63,10.6307333333,12.1884,9.21253333333,39.9464666667,9.68260000001,12.5116,40.7378,12.6452666667,43.2263333333,17.7562
819.93,10.3226666667,11.5699666667,8.69946666667,39.4868,9.03193333333,11.7424666667,40.7098,11.8134666667,42.7008666667,17.4347333334
820.24,10.1137333333,11.4079,8.5474,39.412,8.67766666667,11.6422,40.8374,11.5068,42.523,17.382
820.54,10.4653333333,11.4933333333,8.70866666666,39.6305333333,8.85693333333,11.8982666667,41.2319333333,11.6085333334,42.6169333333,17.5406
820.85,10.6648,11.5244666667,8.75046666667,39.501,8.85,12.0486666667,41.1053333333,11.6024,42.5944666666,17.429
821.15,10.7080666667,11.3847333333,8.74253333333,39.4743333333,8.71706666667,12.0375333334,41.0923333333,11.6271333333,42.4981333333,17.3339333333
821.45,11.0799333333,11.6841,9.17580000001,39.8880666667,9.04406666667,12.4834,41.5017333333,12.0675333333,42.9657333333,17.7768
821.76,11.1439333333,11.8126666667,9.2944,39.9902,9.20433333334,12.648,41.6316,12.1774666667,43.0996666667,17.9936666667
822.06,11.0916666667,11.7781666667,9.24446666666,39.7918,9.12413333333,12.5860666667,41.4865333333,12.1529333333,43.043,17.9534
822.36,11.2455333333,11.9913666667,9.42019999999,39.886,9.2714,12.8452,41.6357333333,12.2490666667,43.1895333333,18.0906
822.67,11.3708,12.0192333333,9.48066666666,39.8587333333,9.34646666666,12.9528,41.5916666667,12.3007333333,43.1727333333,18.1486666667
822.97,11.5752,12.1925666667,9.64853333333,40.1226666667,9.54653333333,13.173,41.8272666667,12.4736666667,43.4650666667,18.4484666667
823.27,11.7126666666,12.3071,9.73513333333,40.3331333333,9.62726666667,13.3408,41.9638666667,12.6382,43.7021333333,18.5949333333
823.58,11.8233333333,12.3199666667,9.79233333333,40.5802666667,9.7236,13.3928666667,42.1472,12.7516666667,43.9137333333,18.7504666666
823.88,11.9682666667,12.4968333333,9.93333333334,40.7037333333,9.84819999999,13.5334,42.2180666667,12.9884666667,44.1236,18.9754666667
824.18,12.1439333334,12.6699,10.1056666667,40.918,9.98226666667,13.6697333333,42.5194666667,13.139,44.2845333333,19.2254666667
824.49,12.3706666667,12.9756333333,10.3795333333,41.1472666667,10.3102,13.9518666667,42.7013333333,13.4332666667,44.5248666667,19.6576666667
824.79,12.3160666667,13.0192,10.3578666667,41.0116666667,10.371,13.9564,42.6517333333,13.4208666667,44.4426,19.6969333333
825.09,12.4426,13.0368333333,10.4494,40.9488,10.4614,14.0543333333,42.6503333333,13.555,44.3099333333,19.6922666667
825.39,12.5444666667,13.1252666667,10.6475333333,41.4598666667,10.7180666667,14.2786666667,43.0696,13.6334666667,44.5208666667,19.9248
825.70,12.2044666667,12.4954333333,10.2520666667,41.1580666667,10.3814666667,13.8598666667,42.8423333333,13.2932666667,44.1967333333,19.6607333333
826.00,12.0156,12.3295,10.0425333333,41.1220666667,10.1966,13.5058666667,42.84,13.1264,44.1164,19.4643333333
826.30,11.9480666667,12.3119,9.94499999999,41.273,10.3242666667,13.5136666667,42.918,13.0644,44.1793333333,19.3238
826.61,12.0512,12.6911666667,10.1222,41.6543333333,10.6598666667,13.7077333333,43.2516,13.3380666667,44.5714666667,19.4074666667
826.91,12.3422,12.9259333333,10.298,41.7155333333,10.7506,13.9766666667,43.2714,13.4882666666,44.7771333333,19.5188
827.21,12.2331333333,12.7313,10.0858666667,41.6032,10.4559333333,13.8338666667,43.083,13.2172,44.6960666667,19.1948
827.51,11.783,12.4269333333,9.54986666668,41.5803333333,10.1076,13.4834666667,43.1058666667,12.8408,44.8860666667,18.9922666667
827.82,11.6977333334,12.3200666667,9.30379999999,41.4156,9.97686666667,13.4472,42.9036666667,12.7122,44.8498666667,18.8328
828.12,11.5748666667,12.2002666667,9.05613333333,41.4980666667,9.66813333333,13.1797333333,42.93,12.3265333333,44.9547333333,18.5267333333
828.42,11.4967333333,12.3127666667,8.93346666667,41.9195333333,9.51199999999,13.1226,43.2130666667,12.1436,45.3938,18.5045333333
828.72,11.2702666666,12.0486333333,8.53306666667,41.6151333333,9.13593333333,12.7852666667,42.969,11.7988,45.2482666667,18.0497333333
829.02,11.6322666667,12.5782,8.8276,42.0051333333,9.4924,13.2555333333,43.2325333333,12.0672666667,45.5313333333,18.1716
829.33,11.7108666667,12.8449,9.00580000001,42.3391333333,9.65946666667,13.7270666666,43.7526,12.1007333333,45.8909333333,18.4644666667
829.63,11.3346,12.7701,8.73553333334,41.7795333333,9.17373333334,13.4778666667,43.6204666667,11.751,45.7199333333,18.1898
829.93,11.1654666666,12.3117666667,8.46053333333,40.9256666667,8.777,13.3141333333,42.8489333333,11.4436,44.9831333333,17.9522
830.23,10.4582,12.1078,7.89746666667,40.288,8.31633333333,12.6682,42.3461333333,10.7777333333,44.4200666667,17.1982
830.54,10.2042,12.2335,7.94273333333,39.8544,8.35146666667,12.5833333333,42.4293333333,10.5904666667,44.3549333333,17.3356
830.84,10.4442,12.1840333333,8.1972,39.3809333333,8.67293333333,12.8862,41.9547333333,10.6849333333,43.8578,17.2428
831.14,10.6065333333,12.1457333334,8.44106666667,39.0929333333,8.93426666666,12.9988666667,41.8482,10.7823333333,43.271,17.2449333333
831.44,11.4270666667,12.5508333333,9.201,39.6362666667,9.77953333333,13.7026666667,42.5951333333,11.6363333333,43.6858,17.9725333333
831.74,12.4518666667,13.1847,10.3546666666,40.0625333333,10.9702666667,14.7366666667,43.2343333333,12.5873333333,44.2774666667,18.6436
832.04,12.9867333333,13.8026,11.0710666667,40.3754666667,11.4898,15.4513333333,43.4512666667,13.3428666667,44.4090666667,19.2010666667
832.35,12.6396666667,13.5292,10.7929333333,40.2703333333,11.2162,14.9775333333,43.3107333334,13.1981333333,44.5855333333,19.2208
832.65,12.4348666667,13.1700666667,10.2732,40.1017333333,10.8623333333,14.5030666667,42.988,13.0027333333,44.4672666667,18.8344666667
832.95,13.1606,13.5749,10.7655333334,40.5929333334,11.5036,15.1943333334,43.3137333333,13.6356,44.4051333333,19.4346
833.25,13.1951333333,13.6694333333,10.8272666666,40.9187333333,11.6489333333,15.3389333333,43.7161333333,13.8076666667,44.7320666667,19.5854666667
833.55,13.398,13.7387666667,11.0836,41.2882666667,11.8262,15.4968666667,43.9684,14.1191333333,44.93,19.7956
833.85,13.3577333333,13.6701,11.0610666666,41.5253333333,11.9580666667,15.4973333333,43.9896,14.1988,44.9911333333,19.9372
834.16,13.7883333333,14.1278666667,11.5372666667,42.0097333333,12.3473333333,15.7772666667,44.4192666667,14.7294,45.2808,20.4274666667
834.46,13.8948,14.225,11.6174,42.5069333334,12.4470666667,15.9993333333,44.8868666667,14.894,45.8898,20.5403333333
834.76,13.2791333333,13.8994,11.0399333333,41.9822,11.9949333333,15.6556,44.0875333333,14.3099333333,45.491,19.9422666667
835.06,12.687,13.3504,10.2191333333,41.5154666667,11.281,14.9773333334,43.4542,13.7036666667,44.8564,19.4218
835.36,12.5925333333,13.1017666667,9.95973333333,41.4089333333,11.1352666667,14.6538,43.2528,13.5186,44.7948,19.3722
835.66,12.9047333333,13.3288666667,10.1862,41.5369333333,11.3896,14.8916666667,43.3116666667,13.7662,44.8139333333,19.7142
835.96,13.3379333333,13.901,10.814,41.8672,11.8322,15.557,43.589,14.0791333333,45.1513333333,20.38
836.26,12.6808,13.5187333333,10.3366666667,41.7592666667,11.0258,14.8578,43.1428666667,13.4325333333,45.1891333333,19.9478
836.57,12.9979333333,13.8103,10.4018666667,42.0294666667,11.1014666667,15.0390666667,43.1916666667,13.4258666667,45.4812,20.451
836.87,12.8960666667,13.8562,10.3549333333,41.5525333333,11.071,15.3484,43.0988,13.2318666667,45.4689333333,20.7223333333
837.17,12.2627333333,13.4202333333,9.81573333334,40.9940666667,10.1704,14.8626666667,42.7736,12.7076666667,45.026,19.9443333333
837.47,11.4099333333,12.8045333333,9.03439999999,40.7509333333,9.09586666667,14.3756,42.6667333333,12.0000666667,44.9731333333,19.2260666667
837.77,11.4469333333,13.5389,9.52033333333,40.8625333333,9.06100000001,14.5505333333,42.3782,12.2370666667,45.1431333333,19.2501333333
838.07,12.2064,14.2253,10.3542,42.117,9.81646666667,14.8612,44.1912,13.0004,46.2568666667,20.2134
838.37,12.1768666667,14.9496666667,10.4248666667,42.3566666667,9.96926666668,14.8838,44.8272,13.2632,46.8856666667,20.4818666667
838.67,11.832,15.0806,9.57993333332,41.9928,9.47266666667,14.1555333333,44.5844,12.5201333333,46.3896,20.2233333333
838.97,11.3583333333,14.7498666667,8.99900000001,41.4835333333,8.83826666667,13.2262,43.941,11.8142,46.0322,19.4816
839.27,10.8565333333,14.3453666667,8.85926666666,41.4204,8.5044,12.6230666667,43.7728,11.8331333333,45.4770666667,19.1122666667
839.57,11.4990666667,14.8853666667,9.4004,41.649,9.02099999999,13.2628,43.9771333333,12.2927333333,45.9700666667,19.5678
839.87,11.9298666667,15.3596333333,9.75440000002,42.0527333333,9.34200000001,13.6315333333,44.2894,12.4736666667,45.851,19.5263333333
840.17,11.8822,15.0969666667,9.43706666667,42.1197333333,9.1204,13.0871333333,44.1073333333,12.2426666667,45.3035333333,18.8391333333
840.47,12.1019333333,14.8505,9.47793333333,41.6866,9.21019999999,12.9226666667,44.2838,12.3604,45.2655333333,18.9111333333
840.77,11.3614666667,14.0229,8.85046666666,39.8320666667,8.62073333333,12.6879333333,42.9884666667,11.9893333333,43.8903333333,18.1784666667
841.07,10.0636,12.8066,7.56586666667,39.0554,7.593,11.9165333333,42.7520666667,11.2079333333,42.4977333333,17.5204666667
841.37,10.1020666667,12.8363666667,7.64173333333,38.6907333333,7.34446666667,12.2562666667,42.2655333333,11.6712666667,41.9406,17.3352666667
841.67,9.65746666667,11.7366333333,7.76666666667,38.2440666667,7.26473333333,12.2237333333,41.6883333333,11.4327333333,41.2638,17.0574
841.97,9.09000000001,11.1029666667,8.46686666667,37.7546666667,7.71513333333,12.5814666667,41.0286,11.8397333333,40.7814,16.9634
842.27,9.16553333333,10.9882,9.70806666666,38.0850666667,8.78646666667,13.8864,41.0753333333,12.5652,40.7579333333,17.2657333333
842.57,8.62313333334,10.5740666667,9.2822,36.7145333333,8.51673333333,13.3864,39.6384666667,12.185,39.5215333333,16.5867333333
842.87,6.96453333333,9.69086666667,8.83166666667,36.7467333333,7.86933333333,13.1042,39.5876666667,11.6953333333,38.992,15.5096
843.17,4.64353333333,8.0439,7.37353333333,34.8446666667,6.38639999999,11.1152,38.0134,10.201,38.2207333333,13.6502666667
843.47,3.71086666667,7.81896666667,7.0312,35.1302666667,6.22393333333,11.2111333333,38.0207333333,10.0780666667,38.6718666667,13.3852666667
843.77,3.8484,7.90646666667,7.41199999999,35.8401333333,6.88360000001,11.5988666667,37.6422666667,9.71553333333,38.6992666667,13.6586
844.07,6.40553333333,10.5223333333,9.92440000001,37.7731333333,9.48459999999,12.7560666667,38.7628666667,11.0790666667,40.3435333333,15.8626
844.37,9.17013333334,12.2652,11.7006,38.0952,11.7550666667,13.5374666667,39.0202666667,12.5035333333,41.3740666667,16.9795333333
844.67,6.78193333334,9.12873333334,8.82646666667,36.5154666667,9.28720000001,10.7414666667,36.8034666667,9.40233333335,39.6112,13.8084
844.97,6.74000000001,8.28573333333,7.47253333333,35.4872666667,8.02926666666,9.45066666667,35.2381333333,8.20513333335,38.2710666667,12.9964
845.27,8.36013333332,9.4888,8.28359999999,37.193,8.2532,9.99226666667,36.3996,8.66513333333,39.7712,13.4552
845.57,11.3271333333,12.1912666667,9.95366666666,38.9660666667,10.1542,11.9907333333,39.0277333333,10.8178666667,41.4814,15.2160666667
845.87,12.3349333333,12.7214,10.161,40.2415333333,10.5314,12.2544666666,41.1111333333,10.8534666667,43.2206,15.9098
846.17,12.9107333333,12.7621333334,8.29420000001,38.3255333333,9.8904,10.7669333333,39.9530666667,10.7824666667,41.6589333333,15.7432666667
846.47,14.3602,13.9337333333,9.19433333334,39.6998,10.6319333333,11.9588666667,41.7852,11.2797333333,41.7692666667,17.6776666667
846.77,15.655,14.9647,10.2274666667,40.3294666667,12.0157333333,12.5333333333,42.902,12.3450666667,42.1489333333,19.5762666667
847.07,18.0625333333,17.9861333333,13.6384,42.5628666667,14.1723333333,15.9875333333,45.2478666667,15.2098,44.3936,22.6390666667
847.37,19.0047333333,18.1912666667,14.9921333333,44.139,15.008,17.1091333333,47.1248666667,16.1453333333,45.6555333333,23.9495333333
847.67,18.6206,18.1198666667,15.0574666667,44.7948,14.762,17.2742,47.8489333333,15.4679333333,45.8128666667,24.5977333333
847.97,19.3807333333,19.7777666667,16.9365333333,44.6824666667,16.508,18.4604,48.254,17.6349333333,46.7142666667,26.0158666667
848.26,20.7937333333,22.1269666667,19.381,46.6824666667,19.3173333333,20.6507333334,51.2062,20.3968666667,49.0316666667,28.0792666667
848.56,19.7005333333,22.0171666667,19.0544666667,45.7998,19.7635333333,20.7249333333,51.1583333333,20.4884666667,48.1954666667,28.0693333333
848.86,15.4272,18.7268666667,14.6902,43.7354,16.1474666667,17.8894,49.0954,17.2696666667,46.0802666667,25.5777333333
849.16,16.0793333333,19.1480666667,15.4177333333,44.5658,17.3366666667,19.5533333334,48.8668666667,18.6931333333,46.4184,26.1206666667
849.46,17.5986666667,20.1426,18.2032666667,46.6666,19.4457333333,22.0655333333,51.0159333333,20.2351333334,48.7153333333,27.6573333333
849.76,16.4444,18.6154,17.4872,46.9742666667,19.0428,22.1538666667,51.0086,20.6326,48.5811333333,26.6154
850.06,16.4614666667,18.359,17.5385333333,46.3762,18.9744,22.8717333333,50.7522,21.0426666667,48.0512,25.812
850.36,14.8770666666,16.7854333334,15.0126,43.5285333333,17.3197333333,20.424,47.7184,19.4231333333,45.2077333333,23.4946
850.65,14.6567333333,17.0802333333,14.2598,42.9610666667,16.9395333333,20.0826,46.4846666667,19.0901333333,43.5566666667,22.564
850.95,14.7666666667,16.8083333333,13.9333333333,42.8166666667,16.7166666667,19.4,45.7666666666,19.1,43.8833333333,21.95
851.25,17.2896,18.7289333333,15.2524666667,44.7642666667,18.1649333334,21.2962666667,47.4914666667,21.0438666667,45.2524666667,25.0336666667
851.55,19.3634666667,20.0419,17.2193333333,45.9464,19.0619333333,23.2496666667,47.9229333333,22.9146,46.2479333333,26.5662
851.85,21.4026666667,21.0129333333,19.1862,47.6710666667,19.7748666667,24.502,49.5758,24.9176666667,48.5368666667,28.1557333333
852.15,23.5923333333,23.2469333333,21.8134666667,49.1363333333,21.4855333333,25.3023333333,51.0363333333,26.943,50.1382,30.0692
852.45,24.9149333333,24.8725,23.4352,50.221,23.1802666667,26.1564,52.1938666667,28.2993333333,50.6803333333,31.5306666667
852.74,26.0667333333,25.3984666667,24.8157333333,51.5166,24.5072,26.7866666667,52.8535333333,29.4772666667,51.6366666667,33.3506
853.04,27.6973333333,26.8330666667,26.9492666667,51.0890666667,26.2011333333,28.1296666667,52.5685333333,30.4073333334,52.9342666667,34.7963333333
853.34,28.1464666667,26.2760666667,27.1322,50.9227333333,25.4863333333,28.3458666667,52.4022,30.0582,53.1503333333,35.1120666667
853.64,27.6522666667,24.4804666667,26.4874,51.9175333333,24.9820666667,27.9210666667,54.1756666667,29.1576666667,54.6774,34.6774666667
853.94,27.7873333333,24.0096666667,26.8212666667,53.3140666667,24.7343333333,28.3672666667,56.3091333333,29.2560666667,57.7198,36.1546666667
