wavelength,Back_IncPulf,Belly_IncPulf,Breast_IncPulf,Crissum_IncPulf,Crown_IncPulf,DorTail_IncPulf,Patch10_IncPulf,Patch11_IncPulf,Rump_IncPulf,Throat_IncPulf,WingTip_IncPulf
393.16,6.08275,16.527,13.03775,11.6695,6.036,5.44866666667,5.64441666667,26.6844166667,9.90124999999,4.97925,5.84733333333
393.52,6.12033333333,16.6260833333,13.08275,11.7205833333,6.08666666667,5.48825,5.67525,26.7441666667,9.91708333333,5.02066666666,5.849
393.88,6.094,16.6468333333,13.0625833333,11.7161666667,6.08283333333,5.46475,5.67516666667,26.7675,9.89541666668,5.0155,5.82758333333
394.24,6.05558333333,16.7106666667,13.0518333334,11.7260833333,6.05141666667,5.43,5.65566666667,26.77625,9.87341666666,4.97091666667,5.80216666667
394.60,6.05133333333,16.772,13.0459166667,11.7438333334,6.06533333333,5.43666666667,5.67725,26.826,9.89049999999,4.96116666667,5.81933333333
394.96,6.078,16.8684166667,13.1015,11.82225,6.12341666667,5.47366666667,5.74208333333,26.9135,9.94266666666,5.00341666667,5.8605
395.32,6.14358333333,16.9966666667,13.1906666667,11.9161666667,6.17758333333,5.52975,5.77091666667,27.0498333333,9.99400000001,5.04541666667,5.88708333334
395.68,6.16341666667,17.0470833333,13.2095833333,11.9419166667,6.16041666667,5.4955,5.76366666666,27.0676666667,9.98958333334,5.01816666667,5.87133333334
396.04,6.17066666667,17.08875,13.2258333333,11.96375,6.1535,5.48366666667,5.73125,27.06825,9.97358333334,5.00866666667,5.863
396.40,6.17733333333,17.1364166666,13.2694166667,11.9824166667,6.15683333333,5.47025,5.7175,27.1056666667,9.98433333334,5.02933333333,5.852
396.76,6.18275,17.189,13.33525,12.0128333334,6.18241666667,5.48833333333,5.73766666667,27.1448333333,9.99916666669,5.04016666667,5.83608333333
397.12,6.18158333333,17.2394166667,13.3715833333,12.0151666667,6.18275,5.47783333333,5.72483333333,27.2068333333,10.0078333333,5.03125,5.8245
397.48,6.19925,17.2956666667,13.38575,12.0465833334,6.19008333334,5.482,5.73625,27.2290833333,10.0465833333,5.02741666667,5.85125
397.84,6.24558333333,17.38525,13.4501666667,12.1043333333,6.21333333333,5.5115,5.77383333333,27.2830833333,10.08625,5.05475,5.878
398.20,6.26116666667,17.43325,13.4585833333,12.1123333333,6.19941666667,5.49725,5.75416666667,27.314,10.0663333333,5.05258333333,5.86433333333
398.56,6.25425,17.4235,13.4599166667,12.1116666667,6.17025,5.486,5.71225,27.3025,10.0360833333,5.03166666667,5.83475
398.92,6.25816666666,17.4524166666,13.4815833333,12.1223333333,6.12841666667,5.46458333333,5.69158333333,27.32175,10.0255,5.00358333333,5.82041666667
399.28,6.24258333333,17.4760833334,13.4694166667,12.1241666667,6.11,5.42383333333,5.67641666667,27.3175,10.0250833333,4.98075,5.81708333333
399.64,6.24575,17.548,13.5019166667,12.17425,6.14866666667,5.45166666666,5.69166666667,27.3904166667,10.0483333333,5.00391666667,5.82558333333
400.00,6.32941666667,17.67325,13.6258333334,12.2729166667,6.22816666667,5.52925,5.7795,27.4900833334,10.1334166667,5.085,5.89958333334
400.36,6.33458333333,17.7193333333,13.6208333333,12.3255833333,6.2285,5.53541666667,5.7955,27.5189166667,10.1525,5.08625,5.9165
400.72,6.35058333333,17.7768333334,13.6116666667,12.35375,6.22375,5.52691666667,5.79633333333,27.532,10.15875,5.09375,5.90633333333
401.08,6.35583333333,17.8374166667,13.6455833334,12.3955833333,6.2345,5.54383333333,5.82808333333,27.5683333334,10.18425,5.12183333334,5.93125
401.44,6.333,17.86825,13.64,12.4154166667,6.2115,5.51491666667,5.80358333334,27.6079166667,10.1639166666,5.09325,5.92275
401.80,6.32358333333,17.9299166667,13.67975,12.4396666667,6.21766666667,5.52066666666,5.79883333333,27.6609166666,10.1866666667,5.09066666667,5.91983333333
402.16,6.32075,17.9830833333,13.7205833333,12.4589166667,6.22833333333,5.52408333333,5.80508333333,27.67975,10.2105833333,5.08183333333,5.92166666667
402.52,6.36333333333,18.078,13.7620833334,12.4958333333,6.26258333333,5.5445,5.82916666667,27.7883333333,10.2709166667,5.11516666666,5.936
402.88,6.37616666667,18.1145,13.7718333333,12.5233333333,6.25933333334,5.522,5.83083333333,27.81375,10.2828333333,5.10258333333,5.9225
403.24,6.37108333333,18.1525833334,13.78225,12.5436666667,6.245,5.52441666667,5.84125,27.8299166666,10.291,5.0985,5.91275
403.60,6.34016666667,18.1661666667,13.7525,12.5274166666,6.221,5.49175,5.82483333334,27.8190833333,10.2715833333,5.06091666667,5.86941666667
403.95,6.31333333333,18.198,13.75275,12.5445,6.20783333333,5.45125,5.803,27.82925,10.2633333333,5.03566666666,5.8505
404.31,6.33183333334,18.24475,13.7475833334,12.5640833333,6.22291666667,5.46,5.81391666667,27.886,10.2795,5.01433333333,5.84283333333
404.67,6.307,18.2475,13.7245833334,12.5560833333,6.19441666667,5.43425,5.78866666666,27.89525,10.2459166667,4.99391666667,5.83266666667
405.03,6.2995,18.29675,13.7454166666,12.5645,6.17908333333,5.40658333333,5.76108333333,27.93625,10.2256666667,4.954,5.79933333333
405.39,6.34108333333,18.3760833333,13.8174166667,12.62575,6.22825,5.45325,5.80483333333,28.00775,10.2724166667,4.99158333333,5.83175
405.75,6.33875,18.4051666667,13.79775,12.6239166667,6.21508333333,5.44175,5.79825,28.0284166667,10.2535,4.96775,5.81625
406.11,6.34991666667,18.4628333333,13.8310833333,12.6525833333,6.2275,5.44383333333,5.81158333334,28.0975833334,10.2699166667,4.97716666667,5.82691666666
406.47,6.3215,18.49175,13.8511666667,12.6634166667,6.20583333333,5.42191666667,5.80208333333,28.1093333334,10.2493333333,4.94825,5.81316666667
406.83,6.31758333334,18.5344166666,13.8558333333,12.65625,6.22741666667,5.43308333334,5.7995,28.1286666666,10.2445833333,4.96416666667,5.82183333333
407.19,6.35825,18.6035,13.9035833333,12.6986666667,6.26641666667,5.47608333334,5.82791666667,28.18175,10.2713333333,4.98591666667,5.85858333333
407.55,6.38941666667,18.6675833334,13.9521666667,12.75325,6.291,5.49991666667,5.83991666667,28.2196666666,10.2995,5.01708333333,5.88983333333
407.90,6.3995,18.7046666667,13.9561666667,12.77625,6.28691666667,5.51475,5.83791666667,28.2628333334,10.2991666667,4.99658333333,5.88525
408.26,6.40933333333,18.7780833333,14.0175833333,12.8083333333,6.29291666666,5.50683333333,5.8335,28.2716666667,10.3315,5.01783333333,5.899
408.62,6.3985,18.7990833333,14.0181666667,12.8221666667,6.28866666666,5.48358333333,5.81533333333,28.2485833333,10.3278333333,4.99508333333,5.87916666667
408.98,6.39166666667,18.8203333333,14.0199166667,12.845,6.291,5.48175,5.80408333333,28.2828333333,10.3333333333,4.99533333334,5.884
409.34,6.40133333333,18.8720833333,14.03,12.8516666667,6.29525,5.4735,5.79725,28.29875,10.3394166667,5.0005,5.87625
409.70,6.39991666666,18.902,14.049,12.8731666667,6.28875,5.44983333333,5.79183333334,28.32375,10.3376666667,4.98716666667,5.86833333334
410.06,6.35391666667,18.88075,14.0003333333,12.8718333333,6.24108333333,5.41,5.75091666666,28.3216666666,10.3063333333,4.95441666666,5.82691666667
410.42,6.34283333333,18.91375,14.012,12.9003333333,6.24433333333,5.40325,5.77241666667,28.3565833333,10.3054166667,4.966,5.84066666667
410.77,6.31075,18.9474166666,14.0020833333,12.894,6.18275,5.34908333333,5.73391666666,28.3735,10.2844166667,4.90933333333,5.7955
411.13,6.30275,18.9890833333,14.001,12.91825,6.17366666667,5.32358333333,5.74075,28.384,10.2815,4.89833333333,5.79433333333
411.49,6.30958333333,19.03525,14.023,12.9144166667,6.18283333333,5.32883333333,5.75708333333,28.4146666667,10.3024166667,4.90708333333,5.79283333333
411.85,6.31816666667,19.0845833334,14.0314166667,12.93825,6.18558333333,5.31233333333,5.77283333333,28.4409166667,10.3225833333,4.92991666667,5.79933333333
412.21,6.32108333333,19.125,14.0331666667,12.9718333333,6.19083333333,5.32975,5.78175,28.4814166666,10.3155833333,4.94541666667,5.81425
412.57,6.38091666666,19.24075,14.1114166666,13.04775,6.23775,5.37516666667,5.83666666666,28.5945833333,10.37425,4.99916666667,5.86458333333
412.92,6.40566666667,19.29675,14.1239166667,13.0871666667,6.25883333333,5.37883333333,5.85758333334,28.6285833333,10.3925,5.008,5.88966666667
413.28,6.39225,19.3051666667,14.1036666667,13.0879166667,6.2305,5.36416666667,5.84233333333,28.63325,10.38625,4.98816666667,5.87775
413.64,6.40566666667,19.3559166667,14.1096666667,13.1209166667,6.244,5.37225,5.84091666667,28.6529166667,10.4018333333,4.98741666667,5.88725
414.00,6.41475,19.4328333334,14.1515833333,13.1460833333,6.26366666667,5.37883333333,5.86483333333,28.6788333333,10.43725,4.97625,5.88816666667
414.36,6.39308333333,19.4480833333,14.14025,13.1318333333,6.24916666667,5.35225,5.83116666667,28.6618333333,10.41825,4.94375,5.83366666667
414.72,6.40016666667,19.5061666666,14.15475,13.1858333333,6.27616666667,5.36875,5.82816666667,28.6946666667,10.4298333333,4.94991666667,5.82925
415.07,6.36666666667,19.5216666667,14.1400833333,13.1751666667,6.24608333333,5.314,5.77791666667,28.705,10.4096666667,4.91125,5.76
415.43,6.34441666667,19.5444166667,14.1475,13.201,6.23508333333,5.27683333333,5.74583333333,28.7145833333,10.3793333333,4.87641666667,5.74783333334
415.79,6.33083333333,19.6049166667,14.1683333333,13.19925,6.23416666667,5.2805,5.7305,28.7735833334,10.3791666666,4.85516666667,5.73433333333
416.15,6.32841666667,19.6569166667,14.1863333333,13.2194166667,6.24408333333,5.29066666667,5.728,28.80225,10.3751666667,4.83658333333,5.71791666667
416.51,6.32733333333,19.6828333333,14.1885833333,13.2436666667,6.25141666667,5.30383333333,5.73016666667,28.81075,10.39,4.82775,5.71708333333
416.86,6.30366666667,19.6990833333,14.1843333333,13.2318333333,6.23408333333,5.28091666667,5.71625,28.78475,10.3810833333,4.8155,5.68616666666
417.22,6.30541666666,19.7156666667,14.1975,13.2403333333,6.23683333333,5.26616666667,5.70766666667,28.7795833333,10.366,4.80691666667,5.676
417.58,6.29991666667,19.7610833334,14.2244166667,13.2654166667,6.24008333333,5.26616666667,5.72283333334,28.8174166667,10.37825,4.805,5.67325
417.94,6.3255,19.8085,14.23,13.2838333333,6.2605,5.26966666667,5.72583333333,28.8525,10.3835833333,4.81833333334,5.68858333333
418.29,6.36333333333,19.8744166667,14.25675,13.3288333333,6.29258333333,5.30091666666,5.74591666666,28.9133333333,10.4255,4.83975,5.73208333333
418.65,6.38691666666,19.90075,14.2819166666,13.3545833333,6.30308333333,5.3275,5.77308333333,28.9424166667,10.44975,4.85858333333,5.76416666667
419.01,6.40808333333,19.95325,14.2991666666,13.3659166667,6.32108333334,5.35991666666,5.78958333333,28.9870833333,10.4773333333,4.86375,5.796
419.37,6.41083333333,19.9919166666,14.28075,13.3566666667,6.30875,5.35616666667,5.77766666667,29.0221666667,10.4954166667,4.85625,5.78791666667
419.73,6.399,19.9909166667,14.2549166667,13.3565,6.2985,5.33016666667,5.76116666666,28.9845833333,10.4670833333,4.839,5.767
420.08,6.41683333334,20.0168333334,14.27375,13.36575,6.30825,5.3255,5.78933333333,29.0065833333,10.4885833333,4.86025,5.78508333334
420.44,6.40575,20.0476666667,14.2834166667,13.36075,6.29425,5.30058333333,5.778,29.0306666666,10.478,4.84216666667,5.76683333333
420.80,6.4255,20.10475,14.3105833333,13.3831666667,6.3085,5.31775,5.79116666667,29.0824166667,10.5068333333,4.84858333333,5.78741666666
421.16,6.43933333333,20.1733333334,14.3473333334,13.4305,6.33191666667,5.34641666667,5.8275,29.1295,10.546,4.86783333333,5.81108333333
421.51,6.463,20.2315833333,14.3666666667,13.4718333333,6.34975,5.36191666667,5.84041666666,29.1788333333,10.5690833333,4.88891666667,5.82858333334
421.87,6.47483333333,20.2724166667,14.3873333333,13.4985833333,6.34966666666,5.36433333333,5.84966666667,29.2,10.5815,4.89725,5.83483333334
422.23,6.48341666666,20.3264166667,14.4064166667,13.522,6.349,5.36383333333,5.85883333333,29.2264166667,10.5975833333,4.9045,5.83708333333
422.58,6.48991666667,20.404,14.4390833333,13.5599166667,6.37216666667,5.36775,5.87908333333,29.28975,10.6208333333,4.90508333333,5.84266666667
422.94,6.48791666667,20.4388333333,14.4515,13.5895,6.36683333333,5.35608333334,5.87266666667,29.2974166667,10.62,4.90466666667,5.83691666667
423.30,6.51491666667,20.5091666667,14.494,13.64775,6.39158333333,5.37933333333,5.90833333334,29.3446666666,10.6453333333,4.9305,5.8605
423.66,6.54041666667,20.57825,14.5254166666,13.689,6.4055,5.39641666666,5.934,29.4076666667,10.6868333333,4.9425,5.89166666667
424.01,6.54283333334,20.6471666667,14.5435,13.73125,6.40875,5.39983333333,5.92783333334,29.45425,10.6984166667,4.92858333333,5.89325
424.37,6.55808333334,20.7125,14.5646666666,13.775,6.42783333333,5.40866666666,5.93391666667,29.49,10.7265833333,4.94075,5.90641666667
424.73,6.57083333333,20.7616666667,14.5805833333,13.81325,6.43608333333,5.40641666667,5.94166666667,29.5105833333,10.72625,4.94725,5.90791666667
425.08,6.57016666667,20.8106666667,14.59125,13.826,6.42941666667,5.39058333333,5.93566666666,29.5383333333,10.7279166667,4.93875,5.90616666666
425.44,6.56633333333,20.84025,14.60525,13.8361666667,6.4305,5.3795,5.93508333333,29.5483333333,10.7265833333,4.93125,5.90358333333
425.80,6.56491666667,20.8849166667,14.621,13.8571666667,6.43825,5.38033333333,5.93758333334,29.5750833333,10.7433333333,4.92716666667,5.90241666667
426.16,6.57991666666,20.9395,14.6605,13.9075,6.46191666667,5.38866666667,5.95875,29.6264166667,10.761,4.93616666667,5.91166666667
426.51,6.59183333333,20.964,14.6589166667,13.92175,6.46383333333,5.37833333334,5.95083333333,29.6164166667,10.7564166667,4.93625,5.90808333334
426.87,6.60708333333,21.0226666667,14.6845,13.9543333333,6.483,5.3895,5.9695,29.6521666667,10.7744166666,4.9435,5.91491666667
427.23,6.60308333333,21.0633333333,14.6845833333,13.9816666667,6.47683333333,5.37266666667,5.958,29.6635,10.77075,4.92858333333,5.91491666667
427.58,6.63258333333,21.1555,14.752,14.0501666667,6.50083333334,5.40375,5.97858333334,29.74,10.808,4.96433333333,5.93375
427.94,6.62775,21.1768333333,14.7670833333,14.0696666667,6.4955,5.38333333333,5.95891666667,29.7419166667,10.8016666667,4.95483333333,5.92141666667
428.30,6.65275,21.2345,14.79525,14.0894166666,6.50183333333,5.39166666667,5.98225,29.777,10.8189166667,4.96266666667,5.93583333333
428.65,6.68841666667,21.3219166667,14.8355,14.1549166667,6.52616666667,5.41583333333,6.00825,29.8735,10.8755833333,4.98925,5.961
429.01,6.73916666667,21.399,14.8800833334,14.232,6.57708333333,5.45575,6.0495,29.954,10.9159166667,5.03491666667,5.99358333333
429.37,6.75825,21.4683333333,14.9006666667,14.26025,6.57483333334,5.46383333333,6.05766666666,29.9746666667,10.9423333333,5.03458333333,5.992
429.72,6.79333333334,21.5603333333,14.9515,14.3235833333,6.61583333333,5.48191666667,6.08733333333,30.0285833333,10.9688333333,5.05716666667,6.009
430.08,6.78816666667,21.6093333333,14.9455,14.3423333333,6.60958333333,5.47358333334,6.0705,30.0424166667,10.9731666667,5.04316666667,6.00141666667
430.44,6.80283333333,21.66925,14.9794166667,14.3791666667,6.63025,5.492,6.09641666667,30.1019166666,11.015,5.04966666667,6.01058333333
430.79,6.809,21.7179166667,15.0005,14.4084166666,6.63358333333,5.48766666666,6.10691666667,30.1529166667,11.0175,5.04866666667,6.016
431.15,6.80233333333,21.7490833333,15.0174166666,14.4128333334,6.61875,5.4755,6.0955,30.1831666666,11.0250833333,5.02008333333,5.98875
431.50,6.78125,21.7664166667,15.0036666667,14.4115,6.6085,5.45083333333,6.07833333333,30.1575,11.0116666667,4.98666666667,5.96975
431.86,6.81816666667,21.8505,15.0286666667,14.4470833333,6.63641666666,5.47416666667,6.11041666667,30.22075,11.0515833333,5.018,5.98875
432.22,6.82283333333,21.911,15.041,14.4898333333,6.63425,5.475,6.12166666667,30.2695,11.06525,5.01766666666,5.99625
432.57,6.82383333334,21.9468333333,15.0503333333,14.50075,6.6485,5.472,6.13808333333,30.2650833333,11.0585,5.01558333333,6.00508333333
432.93,6.81383333333,21.9688333333,15.0344166667,14.5065833333,6.63183333333,5.45416666667,6.11533333333,30.2860833333,11.0490833333,4.98383333334,6.00016666666
433.29,6.82283333333,22.00725,15.04975,14.5305833333,6.64241666667,5.46066666667,6.11516666666,30.3265833333,11.0518333333,4.98658333333,6.01108333333
433.64,6.813,22.0350833334,15.04775,14.5474166667,6.62466666667,5.45208333334,6.10375,30.3725833333,11.0571666667,4.97225,6.00833333333
434.00,6.79608333333,22.045,15.0345,14.5545,6.604,5.428,6.09433333333,30.3755,11.0390833333,4.94316666667,5.98208333333
434.35,6.80166666667,22.0821666667,15.037,14.5796666666,6.60241666667,5.41775,6.08416666667,30.3823333333,11.02725,4.942,5.986
434.71,6.80566666667,22.1490833333,15.0586666666,14.6115833333,6.62175,5.42341666667,6.08508333334,30.4085833334,11.057,4.9425,5.99091666667
435.07,6.8355,22.2244166667,15.0825,14.6581666667,6.66258333334,5.44425,6.11933333333,30.4414166667,11.078,4.98133333333,6.02208333333
435.42,6.8645,22.28,15.108,14.697,6.69125,5.45816666666,6.143,30.4930833333,11.09875,4.99691666667,6.0435
435.78,6.85875,22.339,15.1265833334,14.7274166667,6.70133333333,5.45775,6.14508333334,30.52575,11.1145833333,4.98616666667,6.047
436.13,6.88166666667,22.38825,15.1446666667,14.7685833333,6.73633333333,5.47583333334,6.15525,30.5578333334,11.1426666667,5.00941666667,6.07308333333
436.49,6.88116666667,22.4526666667,15.17375,14.8040833333,6.7395,5.4875,6.15316666667,30.6005833334,11.1679166667,5.00933333333,6.07083333333
436.84,6.87483333334,22.5099166666,15.18925,14.8198333333,6.73783333333,5.47658333333,6.14975,30.5999166667,11.16825,5.00258333333,6.04133333333
437.20,6.86008333333,22.5439166667,15.184,14.8388333333,6.73833333333,5.456,6.14316666666,30.5991666667,11.1775,4.99008333333,6.01725
437.56,6.88,22.6051666667,15.202,14.8614166667,6.75191666667,5.4725,6.17041666667,30.6135833334,11.1960833333,4.99675,6.03733333333
437.91,6.91608333333,22.7018333333,15.2444166667,14.89775,6.7815,5.50433333333,6.20175,30.6608333333,11.2368333333,5.03025,6.06216666667
438.27,6.90566666667,22.72425,15.2461666666,14.9120833333,6.77833333333,5.49683333333,6.20475,30.6950833333,11.2526666667,5.0275,6.04866666667
438.62,6.90883333333,22.7633333333,15.2539166667,14.9345833334,6.78166666667,5.4875,6.2085,30.7345833333,11.2509166667,5.03191666667,6.04158333333
438.98,6.91191666667,22.8006666667,15.2624166667,14.956,6.772,5.48341666667,6.19983333333,30.7701666666,11.26725,5.01908333333,6.03983333334
439.33,6.91383333333,22.8694166667,15.2830833333,14.993,6.774,5.48908333333,6.20558333333,30.8128333333,11.2804166667,5.01791666667,6.04358333334
439.69,6.93091666667,22.9168333333,15.2980833333,15.0350833333,6.78225,5.50033333333,6.2195,30.8416666667,11.2883333333,5.03466666667,6.06075
440.04,6.91275,22.9441666667,15.2930833333,15.0239166667,6.76175,5.47291666667,6.2035,30.8400833334,11.2685,5.006,6.027
440.40,6.912,22.967,15.2923333333,15.039,6.75058333334,5.44825,6.18833333333,30.852,11.2510833333,4.987,6.00975
440.75,6.937,23.0290833333,15.3130833334,15.0758333333,6.76216666667,5.45933333333,6.20916666667,30.8979166667,11.2754166667,5.00166666667,6.02458333333
441.11,6.96816666667,23.0956666667,15.3533333333,15.1178333333,6.78366666666,5.47808333333,6.23608333333,30.95975,11.3013333333,5.01691666666,6.04666666667
441.47,6.96633333333,23.1470833334,15.3790833333,15.1595,6.7875,5.47141666667,6.23325,31.0089166667,11.31225,5.01316666667,6.03433333333
441.82,6.98966666667,23.1864166667,15.4053333334,15.2091666667,6.80091666667,5.47116666667,6.24333333333,31.05925,11.3254166667,5.02558333333,6.051
