wavelength,Back_DigCarm,Belly_DigCarm,Breast_DigCarm,Crissum_DigCarm,Crown_DigCarm,DorTail_DigCarm,Patch10_DigCarm,Rump_DigCarm,Throat_DigCarm,WingTip_DigCarm
814.46,15.713,28.1016,19.6345333333,36.0249333334,12.344,14.9876185185,20.5168666667,10.3653333333,12.1478666667,15.6061333333
814.76,16.7363333333,28.1809333333,20.7657333333,36.8407333333,13.0113333333,16.0014518518,21.4273333333,11.6710666667,13.3158,16.5447333333
815.07,15.3866,27.654,20.0437333333,35.6663333333,11.9091333333,14.7342518518,20.6903333333,10.5722666667,12.4158,14.8448666667
815.37,15.0808666667,27.0947333334,19.3446,35.5002,12.014,14.4580851852,20.306,10.3801333333,11.9441333333,14.2595333333
815.68,15.0021333333,27.2258,19.4409333333,35.5438,12.4420666666,15.2686222222,19.834,10.5199333333,11.8216666667,14.4603333333
815.98,14.0857333333,26.9378,19.1425333333,34.4880666667,11.5572666667,14.9829259259,19.4226666667,9.78133333333,11.0848666667,14.4007333333
816.29,12.6967333333,26.2244666667,18.4527333333,33.2536666667,10.3181333334,13.9390481481,18.6472,8.98326666667,10.274,13.519
816.59,13.4200666667,26.5454,19.5238666667,33.6968666667,11.2208,14.8437777778,19.3074,9.95673333333,10.7792666666,13.8788
816.89,13.7862666667,26.6666666666,19.7948,34.2478666667,11.4872,14.8955444444,19.5813333333,10.0086666667,11.0940666667,14.0428
817.20,13.9966666667,27.0361333333,20.4786,34.6178666667,12.1915333333,15.8396074074,19.7146666667,10.0923333333,11.6120666667,14.9285333333
817.50,13.227,26.2819333333,20.2048,34.5044,11.5724,15.0468185185,18.9516666667,9.0336,11.4906,14.9552
817.81,12.3186666667,24.9148,19.5243333333,33.3968,10.9156,14.4827962963,18.0024,8.15686666665,10.6778666667,14.2449333333
818.11,11.1110666667,23.8275333333,18.3074666667,32.4158666667,9.95653333333,13.4053962963,16.8840666667,6.4848,9.66386666666,13.1989333333
818.41,11.8686,24.3488666667,19.1998,32.6236,10.8041333333,14.1057037037,17.2593333333,7.82193333332,10.5624666667,14.2016
818.72,11.3200666667,23.8648666666,18.8807333333,31.6084,10.0316666667,13.764637037,16.8039333333,7.45520000001,10.2641333333,14.0795333333
819.02,11.6959333333,24.2269333333,18.9822,31.8593333333,10.0652,13.6418037037,17.8668666667,8.00400000001,10.8416,14.1616666667
819.33,11.4251333333,24.2756,18.8455333333,31.8727333333,10.0765333333,13.5328666667,17.8564,8.60426666667,11.0365333333,13.9106666667
819.63,11.2726,24.2846,18.7604,31.8592,10.2728,13.8504333333,18.2812,9.27833333333,11.2879333333,13.8230666667
819.93,10.9142666667,24.5908,18.4277333333,31.9002666667,9.68073333334,13.7044444444,18.2018666666,9.67633333333,11.3876,14.0326
820.24,10.0830666667,24.0979333333,17.7924,31.4944,8.87773333333,13.1207740741,17.6524666667,9.49306666666,10.7241333333,13.5360666667
820.54,10.4118,24.7148,18.0885333333,32.1244,9.44526666668,13.5988,18.4335333333,10.1756,11.1018666667,13.9238666667
820.85,10.0605333334,24.8526,17.8145333333,32.1464666667,9.34733333333,13.3619851852,18.4793333333,10.2167333333,10.8222666667,13.7235333333
821.15,10.0980666667,24.9474666667,17.819,32.1554,9.35840000001,13.302962963,18.6681333333,10.2704666667,10.8748,13.7298666667
821.45,10.1274666667,25.2007333333,18.0798666666,32.4291333334,9.46193333333,13.3896407407,18.7206666667,10.4654666667,10.8678,13.8371333333
821.76,9.99633333333,25.0815333333,17.9446,32.4631333333,9.33646666666,13.3242518519,18.6576,10.4019333334,10.7583333333,13.7370666667
822.06,10.2348666667,25.4184666667,18.3174,32.7895333333,9.62226666667,13.5889185185,18.9848666667,10.8315333333,11.0558,13.9689333333
822.36,10.2030666667,25.4068,18.3848,32.7904,9.6296,13.5691259259,18.8567333333,10.8473333333,11.0384,14.0352
822.67,10.2115333333,25.4752,18.4646666667,32.9135333333,9.75046666667,13.6124259259,18.9258,10.8460666667,11.0643333334,14.1134
822.97,10.3305333333,25.6354666666,18.5936666667,33.0904,9.83306666667,13.6636222222,18.9688,10.8428666667,11.1535333333,14.2604666667
823.27,10.3804,25.6028666667,18.6179333333,33.1358666667,9.80333333333,13.6288851852,18.9533333333,10.7208,11.0833333333,14.1774
823.58,10.4434666667,25.7618,18.6951333333,33.1797333333,9.89926666665,13.6803814815,19.0058,10.7951333333,11.1719333333,14.1830666667
823.88,9.9952,25.3610666667,18.3193333333,32.7410666667,9.41059999999,13.2300962963,18.5635333333,10.4162666667,10.8702,13.7832666667
824.18,10.0208,25.3729333333,18.4764666667,32.7230666667,9.4024,13.3292962963,18.5057333333,10.3845333333,10.9466,13.6905333333
824.49,9.82373333334,25.3577333333,18.4514666667,32.5912666667,9.19006666666,13.3583185185,18.1588666667,10.2132,10.7939333334,13.4853333333
824.79,9.56699999998,25.2483333333,18.0086666667,32.2689333333,8.82613333334,13.1654851852,17.9626666667,9.85486666666,10.6697333333,13.0864
825.09,9.0042,25.009,17.5735333333,31.8818666667,8.24633333334,12.8285074074,17.5876,9.22693333334,10.2299333333,12.5923333333
825.39,8.1744,24.3961333333,16.7121333334,31.1717333333,7.52046666667,12.1417666667,16.7816666667,8.30153333333,9.43079999999,11.8437333333
825.70,7.9774,24.2628,16.6666,31.0398666667,7.41333333334,12.2104222222,16.673,8.2294,9.47699999999,11.7990666667
826.00,7.60799999999,23.7749333333,16.128,30.419,7.029,11.7714296296,16.2995333333,7.93779999999,9.30293333332,11.3438666666
826.30,7.85040000001,24.0038,16.4126,30.4935333333,7.37173333333,12.0350518518,16.5371333333,8.53906666665,9.77526666666,11.7232666667
826.61,7.56146666667,24.0119333333,16.2359333333,30.2,7.49220000001,11.9386962963,16.3216,8.51906666665,9.85626666667,11.7120666667
826.91,7.63773333333,24.1107333333,16.3664666667,30.5004,7.671,11.957737037,16.4464,8.672,10.1001333333,11.972
827.21,7.60273333333,24.1952666667,16.4680666667,30.6802,7.44440000001,11.727237037,16.3702666667,8.72400000001,9.89220000001,11.9023333333
827.51,7.35826666667,23.7870666667,16.0622666667,30.1900666667,6.9748,11.2959444445,15.994,8.49853333333,9.46420000001,11.6349333333
827.82,6.93913333333,23.4694666667,15.7456,30.172,6.67393333333,10.8640555556,15.8674666667,8.2652,9.15419999999,11.5447333333
828.12,6.94486666667,23.3389333333,15.9879333333,30.0282666667,6.91480000001,10.8321814815,15.8639333333,8.4264,9.23099999999,11.6938666667
828.42,7.7672,23.9992,17.0455333333,30.6180666667,7.73526666666,11.4726407407,16.6307333333,9.38586666668,10.0678,12.496
828.72,8.04046666667,24.1213333334,17.5150666667,31.0637333333,7.91986666666,11.7719,16.9207333333,9.69000000001,10.5210666666,12.7132666667
829.02,7.65353333334,23.7865333333,16.9217333333,30.6751333333,7.38433333334,11.3752333333,16.5297333333,9.353,10.0708666667,12.1294
829.33,7.9656,24.1948,17.2350666667,30.8614,7.44186666666,11.6668592593,16.7424666667,9.66733333333,10.2959333333,12.6054
829.63,7.36933333333,23.8558,16.8172666667,30.4518,6.43633333333,11.1409592593,16.1796,8.82199999999,9.63673333335,12.0519333333
829.93,7.19506666666,23.6334,16.9862666667,30.1565333333,6.24266666667,11.0974111111,16.0664666667,8.89106666665,9.28886666669,11.709
830.23,7.36586666667,23.7217333333,16.8857333333,29.4915333333,6.22899999999,11.203862963,16.0734,8.91946666668,9.08193333334,11.6526
830.54,7.92153333332,24.4820666667,17.3016,29.7204666667,7.00660000001,12.1043037037,16.3794666667,9.34240000001,9.7202,12.6379333333
830.84,8.70606666666,25.8041333333,18.2184666667,31.205,7.8436,13.0995962963,17.4043333333,10.133,10.6893333333,13.8331333333
831.14,9.37733333335,26.6911333333,18.5999333333,31.7054,8.31106666667,13.1864,17.7372,10.5251333333,10.9320666667,13.7403333333
831.44,9.09439999999,26.6266,18.8220666667,31.7148,7.87646666667,12.9344333333,17.4999333333,10.5529333333,11.0256,13.9104
831.74,8.23966666667,25.9658,17.7959333333,31.0902,7.21186666666,12.3109777778,16.5497333334,9.45493333334,10.0701333333,13.2630666667
832.04,8.76653333333,26.6226666667,18.0250666667,31.5051333333,7.54039999999,12.4762666667,16.9382,9.93393333333,10.5654,14.0163333333
832.35,9.56493333333,27.3998,18.7528666667,32.1685333333,8.44126666666,13.1689111111,17.9651333333,10.7708,11.4970666667,14.6078
832.65,9.78299999999,27.3818666667,18.7100666667,32.3499333333,8.33333333333,13.4552148148,17.5990666667,11.06,11.4622666667,14.3103333333
832.95,9.91586666667,27.4895333333,19.1770666667,32.9670666667,8.65466666665,13.8292555555,17.6878666667,11.4894666667,11.6636,14.4504666667
833.25,10.2595333333,27.6134,19.156,33.1908,8.95926666667,13.7997407407,17.8786666667,11.4285333333,11.765,14.8616666667
833.55,9.67266666665,27.1686666667,18.8543333333,32.6569333333,8.44506666667,13.4905851852,17.3049333333,11.0147333333,11.4786,14.3971333333
833.85,9.71853333332,26.8205333334,18.9385333333,32.7547333333,8.41833333333,13.3785185185,17.4790666667,10.8014666667,11.4596666667,14.278
834.16,9.39086666668,26.2692666667,18.583,32.2143333333,8.06279999999,13.0786333333,17.1138,10.4994666667,11.1111333333,13.898
834.46,9.18593333333,25.7916666667,18.1330666667,32.0658666667,7.76986666667,13.0758074074,16.6322666667,10.3156666667,10.7982,13.8214
834.76,9.14066666666,25.5665333333,17.9146666667,32.3207333333,7.60246666667,13.0344074074,16.5462666667,10.0986,10.4488,13.7548
835.06,8.47646666667,25.256,17.4674,32.1594666667,6.90380000001,12.1748481482,15.7792,9.57513333335,10.0664,13.2523333334
835.36,7.77886666667,24.7468666667,17.0425333334,31.6806,6.31853333333,11.4197703704,14.9613333333,9.23886666665,9.56200000001,12.6561333333
835.66,7.17266666667,23.9932666666,16.5675333333,31.2206,5.51793333333,10.2207740741,13.7982666667,8.46493333333,8.5882,12.0752
835.96,5.463,23.3998,16.0531333334,31.0590666666,4.12666666666,8.47034074074,12.5204666667,6.86993333334,7.23713333333,11.0042666667
836.26,4.22886666667,21.9572,14.3382,29.6374,2.60373333333,7.03313333333,10.7383333333,5.06766666667,5.5482,9.58500000001
836.57,3.769,21.3314666667,13.9500666667,29.8386,1.75239999999,6.74924814813,10.3084666667,4.66973333334,5.28646666666,8.95746666667
836.87,3.85493333334,21.2697333334,13.9796,31.7914,1.66673333333,6.53138148148,10.4082,4.62593333333,5.17006666667,9.16100000001
837.17,5.33333333334,22.1557333333,14.4298,33.0717333333,2.97813333335,7.38115185187,10.7787333333,6.517,6.33013333333,9.49526666667
837.47,7.34019999999,23.0438,15.9056,35.0033333333,4.26926666667,8.15484074075,12.0135333333,8.02706666667,7.23233333333,10.3568666667
837.77,7.86553333333,24.2396666667,17.807,36.9152666667,4.60526666668,8.17165555555,12.7047333333,8.64046666667,8.68426666668,11.0526
838.07,9.33333333332,26.0909333333,18.1514666667,38.4697333334,5.49993333333,8.92257407408,13.0455333333,8.75753333332,9.81806666666,11.9242
838.37,8.87833333333,24.9726,15.8746,37.2235333333,4.07839999999,7.61667777778,11.357,6.77646666666,7.95293333333,10.1803333333
838.67,6.65053333333,23.0682666667,13.1084666667,36.0642666666,2.79526666667,6.22669259259,10.4417333333,3.85540000001,5.3334,7.82319999999
838.97,7.74146666665,24.0499333333,13.7227333333,37.1807333333,3.76953333333,7.46978148148,11.2618,5.42066666665,6.4954,9.22113333333
839.27,10.8424,25.3480666667,15.2089333333,38.8132666667,6.81313333332,10.7578074074,14.0366,8.33706666668,9.53853333334,12.1025333333
839.57,12.2858666667,26.0156666667,16.1784666667,39.1932666667,7.60086666668,11.6317444444,15.5270666667,9.356,10.8848,13.3759333333
839.87,13.1628,27.3063333333,17.0292,40.2559333333,8.1024,12.4977296296,15.8919333333,11.0021333334,11.3148,15.0106666667
840.17,13.4618,27.0807333333,17.5874666667,39.8714666667,7.36633333335,12.0342740741,15.5316666667,10.3926,10.9494,14.3611333333
840.47,12.8487333333,27.3714,18.1496666667,40.1908,6.6666,11.4366851852,15.7856666667,9.67693333334,10.5873333333,14.7431333333
840.77,10.6606,26.2566,16.0212,39.1799333333,5.08726666665,9.64141111112,13.7434,8.29166666665,9.3546,13.3486
841.07,11.8145333333,27.7449333333,16.8717333333,40.1216666667,6.84906666667,11.1230407408,14.8367333333,9.65826666667,10.4784,14.8974666667
841.37,11.4602,27.5873333333,17.619,40.2222666667,7.66673333333,11.1640740741,15.2698666667,10.3650666666,10.7777333333,15.2382
841.67,14.5423333333,31.1167333334,22.3341333333,44.2318,10.9319333333,15.0489962963,19.0763333333,14.5759333333,14.408,19.7984666667
841.97,16.7724,32.6807333334,25.1146,45.9612,11.358,16.6421666667,19.7531333333,16.5608,16.5256,22.3104666667
842.27,16.3984666667,32.0116,25.4023333333,45.3641333333,10.2299333333,15.6533925926,19.0037333333,14.9425333333,15.3064666667,21.705
842.57,15.0854,31.7307333333,25.2564,45.876,9.14533333333,13.5804333333,17.3502666667,12.97,13.5898,21.6238666667
842.87,15.5970666667,34.9253333333,28.0348,50.4726,10.423,14.016037037,18.7811333333,13.0596,14.6766,23.3085333333
843.17,13.4789333333,34.0611333333,27.8894,52.1979333333,7.6856,10.7876481481,17.2052,9.25759999999,12.6056666667,21.8049333333
843.47,16.0961333333,36.2160666667,28.7688666667,53.3633333333,11.2011333333,13.3166592593,20.1202,13.3934,15.6757333333,24.7748
843.77,15.5759333333,34.4700666667,27.3425333333,52.3502,10.9064666667,13.7531222222,18.2181333333,12.5346,14.0092666667,23.9324
844.07,18.5949333333,37.9670666667,31.8086666667,54.3796666667,15.4260666667,18.7261259259,22.1524666667,16.4126666667,18.0567333333,28.7892
844.37,15.2656666667,33.9774666667,29.4042,51.9484666667,11.9163333333,15.1010555555,18.7440666667,12.4959333333,14.7826,26.2802
844.67,12.5693333333,31.3888666667,25.6946,50.7638666667,5.65979999998,12.5733925926,14.618,9.47913333334,11.3193333333,22.7778
844.97,5.6842,23.6840666667,15.9998666667,45.6842,-3.26306666665,4.95312962963,7.19293333335,1.64920000001,4.70193333332,13.2631333333
845.27,8.63793333332,26.0216,17.4193333333,50.8244,-1.14686666669,7.60849259261,10.3226,4.01433333334,6.38,14.1578666667
845.57,13.545,31.0406,21.3404,56.4373333333,5.43213333332,12.8100074074,15.8376,9.59433333333,10.4055333333,20.5291333333
845.87,10.9782,27.7174666667,20.5796666667,52.8261333334,1.2682,10.0623888889,13.0434666667,7.35519999999,5.65206666667,17.79
846.17,10.8808,24.7323333333,19.6544666667,49.6372666667,1.58893333334,9.75817407406,11.6061333333,7.53026666666,5.21586666665,18.6184
846.47,17.6838,30.1096,25.0078666667,54.7416666667,9.76520000001,16.7726481481,18.5291333333,13.3958,12.8012666667,24.9141333333
846.77,11.1558,25.1926,20.7704666667,52.7302666667,4.12066666667,11.5578333333,13.4002666667,5.32666666667,6.29819999999,19.7654666667
847.07,12.4423333333,26.0066,21.5181333333,52.2112,4.29033333335,11.0983777778,14.4224,5.8416,8.44880000001,21.089
847.37,7.82106666665,18.324,16.4618666667,49.8323333333,-4.4692,4.07391851853,7.52333333333,-2.94233333333,1.60153333332,12.3276666667
847.67,7.97766666665,17.7528,14.382,46.5544,-6.89126666666,3.79324074075,6.85393333334,-4.56926666667,-1.87273333334,9.02633333332
847.97,7.94026666666,17.8651333333,14.869,44.9811333333,-5.9552,1.13186296295,7.22846666667,-3.55813333333,-4.08246666668,7.67786666668
848.26,13.5418666667,21.4236666667,21.0417333333,45.8682,1.8404,7.09688518518,11.4931333333,4.13213333332,1.84033333333,12.1182
848.56,12.807,19.8598,21.2982666667,44.5262,2.24546666667,5.22418148149,8.87713333334,2.73680000001,1.57906666668,10.2808
848.86,3.52713333333,9.80613333334,14.1472666667,37.9069333333,-8.13953333333,-5.48872592593,-0.58133333332,-7.13180000001,-6.86046666669,-0.58140000002
849.16,7.93099999998,14.1762,15.8238666667,42.3754666667,-2.75860000001,-0.644996296306,4.21453333333,-2.10733333332,-0.881266666654,3.14173333334
849.46,7.28326666665,14.7590666667,15.1446,43.8534666667,-2.19660000001,-1.48782962962,3.89206666665,-0.616466666681,0.65520000002,1.42586666667
849.76,0.531733333314,9.40699999999,9.36606666668,38.0776666667,-9.52953333333,-8.22545185185,-4.49893333333,-5.35780000001,-5.4396,-6.01226666669
850.06,1.50406666667,9.91866666668,10.3251333333,38.0081333333,-9.91873333332,-7.18834444445,-5.85373333333,-4.18706666666,-3.61786666666,-5.24386666666
850.36,-8.06306666668,1.03606666667,4.14420000001,32.4774,-19.5496,-15.8358555556,-15.9909333333,-15.2252666667,-13.8738,-16.4414
850.65,-6.27466666667,4.57506666667,7.97393333333,33.2461333333,-15.4683333333,-11.6992962963,-12.6798666667,-9.84753333333,-10.5446666667,-13.0720666667
850.95,-1.58946666666,6.18106666667,11.6996666667,38.0574,-11.6114666667,-9.09251481481,-8.1238,-5.78366666667,-6.3576,-7.63800000001
851.25,2.71773333335,9.42680000001,15.5414666667,41.4862666667,-9.21433333335,-3.49845555554,-4.33119999999,-2.54773333333,-1.10406666667,-2.20793333334
851.55,1.77766666666,10.1334,14.5778,45.0221333333,-9.91113333334,-3.1925851852,-1.15566666666,-4.57780000001,-2.75553333334,-1.28886666667
851.85,5.50000000001,13.9583333333,15.25,44.4583333334,-7.08333333335,2.78009259259,3.83333333334,-1.41666666665,0.958333333334,4.875
852.15,6.7052,14.7591333333,15.106,41.9653333333,-6.58953333333,5.70767037036,4.16180000001,-0.038533333326,1.96540000001,6.12726666666
852.45,4.50766666667,11.9318,12.3863333333,36.7046666666,-11.1742666667,4.31818518517,-0.378866666673,-3.14400000001,0.60613333334,3.03033333335
852.74,3.00186666666,10.6434,10.6432666667,35.3216,-14.347,4.74766666666,-2.30019999999,-6.90046666669,-2.92399999999,0.545866666654
853.04,-0.75406666666,6.19053333335,7.69839999999,30.3968,-18.0158666667,0.972196296286,-5.87306666666,-11.2698666667,-7.69826666665,-4.16673333334
853.34,1.04046666666,7.16773333333,7.51446666666,28.7861333333,-18.0732666667,1.07259629628,-5.31793333332,-11.0596666667,-7.7842,-2.65906666666
853.64,3.24126666666,10.0922,7.43999999999,28.2504,-14.6224,3.90624444446,-1.36280000001,-7.256,-4.82506666667,-1.62046666666
853.94,2.40746666667,11.2592,4.88886666667,28.5926,-14.4074666667,3.56380370372,-1.22219999999,-9.59253333335,-6.25926666668,0.481466666674
854.23,0.854866666666,11.1455333333,3.99993333333,26.9744666667,-14.0170666667,3.38841111112,-2.70079999999,-8.23933333335,-5.36746666665,-0.61540000002
854.53,-0.380999999994,8.95239999999,3.23806666666,23.3652,-12.5714,2.98049259258,-2.57153333335,-6.28579999999,-3.84119999999,-0.73013333334
854.83,-9.60786666666,0.32686666666,-5.03253333335,14.7385333333,-21.8954666667,-4.52065185186,-13.0718,-14.8038666667,-9.77133333334,-8.07193333332
855.13,-17.4875333333,-5.82899999999,-10.6198,8.47560000001,-29.3132666667,-11.0905851852,-19.5309333333,-20.7035333333,-14.6398,-14.4724
855.43,-18.1145333333,-4.68013333333,-11.3467333333,8.85526666667,-29.0908,-10.0392074074,-19.8990666667,-21.5152,-13.8046666667,-15.2863333333
855.72,-15.8576,-3.1068,-9.96766666664,9.35259999999,-27.2491333333,-9.35096296296,-16.5047333333,-19.9675333333,-13.4304,-16.0841333333
856.02,-11.9572,-1.13146666668,-6.33020000001,10.2447333333,-24.4343333334,-6.68379629629,-13.211,-15.5962666667,-9.75533333334,-12.7523333333
856.32,-7.92553333333,3.11879999999,-1.31626666667,12.5036666667,-18.7982666667,-0.839196296296,-7.72533333334,-11.2732666667,-4.03433333334,-7.98273333334
