wavelength,Back_PhrAlaf,Belly_PhrAlaf,Breast_PhrAlaf,Crissum_PhrAlaf,Crown_PhrAlaf,DorTail_PhrAlaf,Patch10_PhrAlaf,Rump_PhrAlaf,Throat_PhrAlaf,WingTip_PhrAlaf
421.51,5.59144444444,33.3161111111,16.121,23.4145555556,4.87366666667,6.23866666667,37.0932222222,7.09177777778,17.335,5.44388888889
421.87,5.62366666667,33.3723333333,16.153,23.4643333333,4.892,6.26044444444,37.1177777778,7.10766666667,17.3696666667,5.469
422.23,5.62922222222,33.4035555556,16.1803333333,23.499,4.90144444445,6.264,37.1295555556,7.12655555556,17.3866666667,5.47144444444
422.58,5.64633333333,33.4383333333,16.2007777778,23.554,4.91911111111,6.273,37.159,7.13677777778,17.4085555556,5.48777777778
422.94,5.639,33.4722222222,16.2067777778,23.5785555555,4.901,6.27311111111,37.1616666667,7.13355555556,17.4003333333,5.47222222222
423.30,5.65177777778,33.5212222222,16.2407777778,23.6372222222,4.928,6.28111111111,37.1834444444,7.15288888889,17.406,5.47933333333
423.66,5.65855555555,33.575,16.2575555556,23.6786666667,4.93133333333,6.27544444444,37.2215555555,7.15733333333,17.4151111111,5.48377777778
424.01,5.68244444444,33.6267777778,16.2881111111,23.7278888889,4.95811111111,6.29822222222,37.2618888889,7.178,17.4178888889,5.50111111111
424.37,5.67988888889,33.6457777778,16.2868888889,23.7526666667,4.95077777778,6.289,37.2673333333,7.17177777778,17.4172222222,5.48933333333
424.73,5.69666666667,33.6858888889,16.3126666667,23.811,4.96766666667,6.29822222222,37.2802222222,7.20266666667,17.4381111111,5.50455555556
425.08,5.70388888889,33.7338888889,16.3458888889,23.8486666666,4.983,6.30488888889,37.3001111111,7.21333333334,17.4402222222,5.50355555556
425.44,5.69633333333,33.7643333333,16.3536666666,23.871,4.98577777778,6.29888888889,37.2946666666,7.207,17.4356666667,5.48511111111
425.80,5.70677777778,33.8392222222,16.3917777778,23.9297777778,5.01044444444,6.31955555555,37.3622222222,7.22322222222,17.4473333333,5.501
426.16,5.71011111111,33.8698888889,16.3962222222,23.9728888889,5.00855555556,6.32311111111,37.3437777778,7.22244444445,17.4374444444,5.49811111111
426.51,5.71255555555,33.9234444444,16.4142222222,24.0104444445,5.02377777778,6.31966666667,37.3805555556,7.22088888889,17.4345555556,5.48622222222
426.87,5.73033333333,33.9852222222,16.4507777778,24.048,5.04066666667,6.322,37.4066666666,7.242,17.4414444444,5.49633333334
427.23,5.72733333333,34.0244444445,16.4667777778,24.0954444445,5.03588888889,6.31155555556,37.4064444444,7.23844444445,17.4395555556,5.48522222222
427.58,5.702,34.038,16.4658888889,24.1256666667,5.01455555556,6.28844444444,37.3688888889,7.219,17.4154444445,5.46177777778
427.94,5.69311111111,34.1185555556,16.5017777778,24.1866666667,5.005,6.26666666667,37.3753333333,7.21655555556,17.4265555556,5.44355555555
428.30,5.71566666667,34.234,16.5651111111,24.2962222222,5.01611111111,6.29633333333,37.4402222222,7.25488888889,17.4594444444,5.464
428.65,5.741,34.3032222222,16.6065555555,24.3771111111,5.03211111111,6.32055555556,37.4802222222,7.265,17.4745555556,5.48022222222
429.01,5.76188888889,34.3828888889,16.641,24.4652222222,5.03644444444,6.348,37.53,7.28322222222,17.5252222222,5.50566666666
429.37,5.75011111111,34.4505555555,16.6892222222,24.5365555556,5.02611111111,6.33222222222,37.5707777778,7.27866666667,17.5517777778,5.50911111111
429.72,5.71477777778,34.4361111111,16.6596666667,24.565,4.98144444444,6.28488888889,37.5063333333,7.25288888889,17.5218888889,5.46455555555
430.08,5.70811111111,34.5041111111,16.7038888889,24.6165555556,4.987,6.29966666667,37.5475555556,7.26222222222,17.5496666666,5.48211111111
430.44,5.71366666667,34.5494444444,16.7395555556,24.6731111111,4.97744444445,6.30455555555,37.54,7.29466666667,17.5667777778,5.49966666667
430.79,5.71411111111,34.5822222222,16.7694444444,24.7128888889,4.98144444444,6.30566666667,37.5777777778,7.27988888889,17.5898888889,5.50966666667
431.15,5.71388888889,34.6644444445,16.8073333333,24.7916666667,4.97011111111,6.30311111111,37.6922222222,7.28522222222,17.6215555555,5.52088888889
431.50,5.73733333333,34.7312222222,16.8463333333,24.8681111111,4.99322222222,6.32266666667,37.7634444444,7.31377777778,17.6712222222,5.53688888889
431.86,5.759,34.7888888889,16.8467777778,24.9062222222,5.00044444444,6.32233333334,37.7926666667,7.31222222222,17.7086666667,5.54677777778
432.22,5.76444444444,34.7982222222,16.8444444444,24.9252222222,5.01322222222,6.32033333333,37.8017777778,7.31122222222,17.699,5.55466666666
432.57,5.75277777778,34.8171111111,16.8527777778,24.9406666667,5.01766666666,6.30233333333,37.8011111111,7.30133333333,17.704,5.54877777778
432.93,5.73988888889,34.8287777778,16.8533333333,24.952,5.01277777778,6.28822222222,37.7821111111,7.29311111111,17.6941111111,5.53655555555
433.29,5.75622222222,34.856,16.8663333333,24.9763333333,5.02577777778,6.3,37.7962222222,7.30577777778,17.706,5.54644444444
433.64,5.79111111111,34.9212222222,16.9251111111,25.0273333333,5.05655555555,6.32566666667,37.842,7.34788888889,17.7491111111,5.58022222222
434.00,5.80544444444,34.9601111111,16.9511111111,25.0663333333,5.067,6.31733333333,37.8782222222,7.35622222222,17.7856666667,5.58855555556
434.35,5.82444444444,34.9986666667,16.9652222222,25.1174444444,5.08288888889,6.32055555555,37.8994444444,7.35233333334,17.8114444444,5.585
434.71,5.82255555556,35.0278888889,16.9712222222,25.1622222222,5.09055555555,6.31466666667,37.9011111111,7.34977777778,17.8275555556,5.58044444445
435.07,5.85044444445,35.035,16.9941111111,25.1821111111,5.12177777778,6.33022222222,37.8544444445,7.38277777778,17.8377777778,5.58788888889
435.42,5.86344444444,35.0571111111,17.0216666666,25.2015555556,5.13366666667,6.33144444445,37.8166666667,7.37077777778,17.8344444444,5.58122222222
435.78,5.85355555556,35.0813333333,17.0666666667,25.2628888889,5.144,6.33477777778,37.822,7.37955555555,17.8467777778,5.58944444444
436.13,5.86033333333,35.157,17.1052222222,25.3352222222,5.15577777778,6.33933333333,37.8577777778,7.38211111111,17.8893333333,5.59755555556
436.49,5.87877777778,35.222,17.1507777778,25.4004444444,5.16311111111,6.35744444444,37.8863333333,7.41322222222,17.9006666667,5.60411111111
436.84,5.89655555556,35.3044444445,17.1846666667,25.474,5.16877777778,6.36122222222,37.9328888889,7.43188888889,17.9332222222,5.60311111111
437.20,5.90355555555,35.361,17.2144444444,25.5335555555,5.17411111111,6.35422222222,37.9775555556,7.437,17.9427777778,5.61033333333
437.56,5.92422222222,35.4235555555,17.2462222222,25.6093333333,5.20077777778,6.38177777778,38.0218888889,7.44311111111,17.973,5.624
437.91,5.96166666667,35.481,17.2845555556,25.6968888889,5.23033333333,6.41755555555,38.0668888889,7.472,18.0005555556,5.65033333333
438.27,5.94366666667,35.5157777778,17.3027777778,25.7467777778,5.22155555556,6.42244444445,38.0868888889,7.46677777778,18.0007777778,5.66422222222
438.62,5.95555555556,35.5771111111,17.3383333333,25.8188888889,5.22733333333,6.43277777778,38.1241111111,7.49477777778,18.03,5.66822222222
438.98,5.94455555556,35.6348888889,17.3467777778,25.8925555556,5.23,6.43211111111,38.1555555556,7.47177777778,18.0565555556,5.66855555556
439.33,5.93333333333,35.692,17.3655555556,25.9505555555,5.20722222222,6.42155555556,38.2068888889,7.47844444444,18.0676666666,5.66722222222
439.69,5.92244444444,35.7037777778,17.3634444444,25.9703333333,5.186,6.40722222222,38.1837777778,7.45533333333,18.042,5.65588888889
440.04,5.92455555555,35.7336666666,17.3775555556,26.0083333333,5.19422222222,6.41377777778,38.1941111111,7.46044444444,18.0421111111,5.65644444444
440.40,5.93944444445,35.7835555556,17.4084444444,26.071,5.20488888889,6.432,38.2408888889,7.46866666667,18.0745555556,5.67188888889
440.75,5.93788888889,35.7842222222,17.4288888889,26.0951111111,5.20944444444,6.43677777778,38.2383333333,7.46388888889,18.0653333333,5.679
441.11,5.94911111111,35.8438888889,17.4448888889,26.1703333333,5.21811111111,6.46088888889,38.262,7.47477777778,18.0894444444,5.68866666667
441.47,5.965,35.9257777778,17.4825555556,26.241,5.22811111111,6.46277777778,38.2988888889,7.49144444444,18.1093333333,5.69488888889
441.82,5.95433333333,36.0092222222,17.5,26.3043333333,5.23511111111,6.446,38.3433333333,7.48833333333,18.112,5.68166666667
442.18,5.99144444444,36.1008888889,17.5561111111,26.3912222222,5.26133333334,6.47288888889,38.402,7.52244444444,18.1387777778,5.69444444444
442.53,6.01255555555,36.1596666667,17.5822222222,26.4535555555,5.27055555556,6.48288888889,38.4284444444,7.51988888889,18.1452222222,5.70688888889
442.89,6.01933333333,36.2331111111,17.6172222222,26.494,5.25288888889,6.48055555556,38.4527777778,7.52944444445,18.1363333333,5.70077777778
443.24,6.03755555556,36.2603333333,17.637,26.5612222222,5.27911111111,6.49822222222,38.4578888889,7.54211111111,18.1367777778,5.70822222222
443.60,6.07188888889,36.3343333333,17.6988888889,26.647,5.32422222222,6.53677777778,38.5266666667,7.57577777778,18.1745555556,5.72922222222
443.95,6.10733333333,36.3991111111,17.736,26.7074444444,5.33288888889,6.55366666667,38.5645555556,7.59188888889,18.1948888889,5.75688888889
444.31,6.09855555555,36.4414444444,17.7422222222,26.7438888889,5.31844444445,6.54244444445,38.576,7.58755555555,18.1792222222,5.74877777778
444.66,6.11477777778,36.515,17.7795555555,26.8123333333,5.33922222222,6.55911111111,38.6408888889,7.60533333333,18.2071111111,5.76766666667
445.02,6.11388888889,36.5472222222,17.8055555556,26.8246666666,5.33477777778,6.55877777778,38.6324444444,7.602,18.1876666667,5.767
445.37,6.09922222222,36.5724444444,17.8028888889,26.846,5.31755555556,6.55288888889,38.6645555556,7.59455555555,18.1694444444,5.77255555556
445.72,6.09522222222,36.6181111111,17.8138888889,26.8674444445,5.30144444445,6.54488888889,38.6868888889,7.58788888889,18.157,5.75777777778
446.08,6.08022222222,36.6282222222,17.8222222222,26.8761111111,5.28822222222,6.52677777778,38.6692222222,7.57866666667,18.1513333333,5.74788888889
446.43,6.07655555555,36.6387777778,17.8172222222,26.8938888889,5.28888888889,6.521,38.6587777778,7.57311111111,18.1105555556,5.739
446.79,6.08888888889,36.6543333333,17.8286666666,26.9367777778,5.30722222222,6.53177777778,38.6688888889,7.58566666667,18.1147777778,5.74666666667
447.14,6.08544444444,36.7268888889,17.8683333333,26.9964444444,5.30355555555,6.53388888889,38.7053333333,7.59344444444,18.127,5.75644444445
447.50,6.08688888889,36.7536666667,17.8606666667,27.0185555556,5.283,6.51811111111,38.6897777778,7.59177777778,18.1115555556,5.75433333333
447.85,6.07077777778,36.7804444445,17.8621111111,27.0502222222,5.27077777778,6.50744444444,38.6955555556,7.59011111111,18.1072222222,5.74366666667
448.21,6.09088888889,36.8154444445,17.8765555555,27.101,5.28722222222,6.52011111111,38.7008888889,7.59422222222,18.1145555556,5.76922222222
448.56,6.09355555556,36.8595555556,17.889,27.1533333333,5.27666666667,6.51388888889,38.6981111111,7.59744444445,18.0863333333,5.75133333333
448.92,6.09833333333,36.89,17.9038888889,27.2197777778,5.28022222222,6.50411111111,38.7283333333,7.61,18.0923333333,5.749
449.27,6.11166666667,36.8913333333,17.9204444445,27.2617777778,5.29611111111,6.51433333333,38.7122222222,7.62844444445,18.0867777778,5.75066666667
449.62,6.13111111111,36.8842222222,17.9532222222,27.3046666667,5.31166666666,6.53611111111,38.6966666667,7.63655555555,18.1001111111,5.78011111111
449.98,6.16511111111,36.9457777778,17.9877777778,27.3882222222,5.33288888889,6.56844444445,38.7383333333,7.64855555556,18.1122222222,5.80433333333
450.33,6.18544444444,37.0025555556,18.0194444444,27.4671111111,5.34388888889,6.59455555555,38.7778888889,7.673,18.1552222222,5.83055555555
450.69,6.17977777778,37.0465555556,18.0305555555,27.5256666667,5.32111111111,6.57833333333,38.795,7.66955555556,18.1474444445,5.82311111111
451.04,6.19544444444,37.06,18.0292222222,27.5584444444,5.33622222222,6.58044444445,38.804,7.67966666667,18.1468888889,5.82777777778
451.40,6.214,37.1494444444,18.0641111111,27.652,5.36522222222,6.60622222222,38.867,7.712,18.1844444444,5.85
451.75,6.22277777778,37.2003333333,18.0956666667,27.7358888889,5.37677777778,6.60833333334,38.889,7.72633333333,18.1816666666,5.85633333333
452.10,6.20411111111,37.2351111111,18.128,27.7898888889,5.37255555556,6.59688888889,38.8978888889,7.73611111111,18.1864444444,5.83633333333
452.46,6.24055555556,37.2921111111,18.1796666667,27.859,5.40144444445,6.63411111111,38.9386666666,7.75877777778,18.2421111111,5.87733333333
452.81,6.26811111111,37.362,18.2177777778,27.9255555555,5.42511111111,6.66877777778,38.9594444444,7.77666666667,18.2641111111,5.89244444444
453.17,6.26111111111,37.4132222222,18.2368888889,27.97,5.40866666667,6.65766666667,38.9594444444,7.76544444444,18.2736666667,5.87633333333
453.52,6.25033333333,37.4537777778,18.2462222222,28.0366666667,5.39411111111,6.63566666667,38.97,7.76288888889,18.2674444444,5.87088888889
453.87,6.23933333333,37.4937777778,18.2493333334,28.0881111111,5.40188888889,6.63733333333,38.9945555555,7.77633333334,18.2814444444,5.865
454.23,6.24722222222,37.5663333333,18.2844444445,28.1576666666,5.42311111111,6.64766666667,39.0388888889,7.79866666667,18.3047777778,5.86633333333
454.58,6.27255555556,37.6401111111,18.3382222222,28.2371111111,5.46266666666,6.68066666667,39.0897777778,7.81811111111,18.3435555556,5.89566666667
454.93,6.30355555555,37.6732222222,18.3717777778,28.2808888889,5.48444444444,6.69211111111,39.082,7.84222222222,18.3483333333,5.91255555556
455.29,6.31688888889,37.7131111111,18.4171111111,28.3197777778,5.49777777778,6.694,39.1015555556,7.85833333333,18.3638888889,5.925
455.64,6.32011111111,37.7241111111,18.4355555556,28.3284444445,5.50744444445,6.68833333333,39.1105555556,7.855,18.3542222222,5.91188888889
456.00,6.33833333333,37.7973333333,18.4728888889,28.3921111111,5.52511111111,6.70455555556,39.1896666667,7.866,18.3944444445,5.92511111111
456.35,6.34166666667,37.8208888889,18.4714444444,28.445,5.52322222222,6.68855555556,39.1971111111,7.87155555555,18.4001111111,5.93133333333
456.70,6.34722222222,37.84,18.4798888889,28.4837777778,5.53611111111,6.68355555556,39.2008888889,7.87966666667,18.4244444444,5.94166666667
457.06,6.35844444444,37.892,18.5144444444,28.5537777778,5.54088888889,6.69533333333,39.2432222222,7.87866666667,18.449,5.947
457.41,6.38855555556,37.9593333333,18.561,28.6252222222,5.56266666667,6.72922222222,39.3022222222,7.90722222222,18.4958888889,5.95666666667
457.76,6.39622222222,38.0213333333,18.6033333333,28.691,5.56844444444,6.73355555556,39.3542222222,7.91766666667,18.5336666667,5.96288888889
458.12,6.38666666667,38.0371111111,18.6182222222,28.7074444444,5.55611111111,6.71855555556,39.3353333333,7.90188888889,18.5338888889,5.95433333333
458.47,6.38422222222,38.0622222222,18.6458888889,28.734,5.56188888889,6.72144444444,39.3383333333,7.90022222222,18.5538888889,5.95377777778
458.82,6.37977777778,38.116,18.6694444444,28.7916666667,5.563,6.73811111111,39.3794444444,7.90177777778,18.6007777778,5.96322222222
459.18,6.38844444444,38.1362222222,18.701,28.8556666667,5.57144444444,6.763,39.4145555555,7.90455555556,18.6311111111,5.98811111111
459.53,6.39066666667,38.1803333333,18.7197777778,28.9037777778,5.56722222222,6.77388888889,39.428,7.90588888889,18.6683333333,5.99444444444
459.88,6.40411111111,38.2067777778,18.7336666667,28.9374444445,5.57288888889,6.78255555556,39.4145555556,7.91388888889,18.6826666667,6.00066666667
460.24,6.39411111111,38.2372222222,18.7556666667,28.9714444444,5.57966666667,6.78966666666,39.4191111111,7.92055555555,18.704,6.00466666667
460.59,6.39633333333,38.2901111111,18.7976666667,29.0157777778,5.57822222222,6.79244444444,39.4416666667,7.92433333333,18.7256666667,6.00866666667
460.94,6.39111111111,38.2932222222,18.7957777778,29.0314444444,5.58,6.78188888889,39.4177777778,7.92911111111,18.7454444445,6.00044444444
461.29,6.39411111111,38.3098888889,18.8141111111,29.0575555556,5.59911111111,6.79144444445,39.3898888889,7.93133333333,18.769,6.01466666667
461.65,6.40477777778,38.3377777778,18.8374444444,29.1075555556,5.61233333333,6.79533333333,39.3561111111,7.93344444444,18.7825555556,6.01855555556
462.00,6.42088888889,38.3935555556,18.8783333333,29.1643333333,5.63111111111,6.80622222222,39.3846666666,7.94855555555,18.8284444445,6.03688888889
462.35,6.43077777778,38.4364444444,18.9016666667,29.2263333333,5.64722222222,6.81666666667,39.4046666667,7.96844444445,18.875,6.046
462.71,6.44644444445,38.4791111111,18.9427777778,29.296,5.66277777778,6.823,39.4235555556,7.97033333333,18.9178888889,6.049
463.06,6.425,38.5305555555,18.94,29.342,5.65144444444,6.79688888889,39.4131111111,7.95555555556,18.948,6.01222222222
463.41,6.45455555555,38.6042222222,19.0066666667,29.4334444444,5.69688888889,6.82444444444,39.4498888889,8.004,19.0224444444,6.04233333333
463.76,6.48622222222,38.6651111111,19.0661111111,29.5184444445,5.72688888889,6.85466666667,39.4872222222,8.022,19.0902222222,6.06666666667
464.12,6.49088888889,38.7118888889,19.0954444445,29.567,5.739,6.85466666667,39.4811111111,8.01388888889,19.1362222222,6.04555555555
464.47,6.48122222222,38.7376666667,19.105,29.6297777778,5.743,6.859,39.4971111111,8.00866666666,19.1752222222,6.03466666667
464.82,6.49422222222,38.8193333333,19.1816666667,29.721,5.76144444444,6.87822222222,39.5536666667,8.02877777778,19.2162222222,6.05522222222
465.17,6.48777777778,38.8631111111,19.2038888889,29.7705555555,5.74244444444,6.86455555555,39.5417777778,8.03655555555,19.2408888889,6.04244444445
465.53,6.48322222222,38.8945555556,19.2152222222,29.772,5.72477777778,6.84933333333,39.5533333333,8.026,19.2778888889,6.03033333333
465.88,6.48033333333,38.9123333333,19.2367777778,29.8235555556,5.71444444444,6.84566666667,39.5617777778,8.03611111111,19.3137777778,6.02566666667
466.23,6.50777777778,38.9674444445,19.2713333333,29.8903333333,5.716,6.84966666667,39.6017777778,8.05055555556,19.347,6.04577777778
466.58,6.49966666667,39.0003333333,19.2833333333,29.8986666667,5.70855555556,6.83866666667,39.5906666667,8.04733333333,19.3665555556,6.05044444444
466.94,6.52655555556,39.0346666667,19.3115555556,29.9486666667,5.72622222222,6.83966666667,39.5858888889,8.05822222222,19.4024444444,6.06444444444
