wavelength,Back_CyaLucm,Belly_CyaLucm,Breast_CyaLucm,Crissum_CyaLucm,Crown_CyaLucm,DorTail_CyaLucm,Patch10_CyaLucm,Patch11_CyaLucm,Rump_CyaLucm,Throat_CyaLucm,WingTip_CyaLucm
604.90,10.8778,9.40100000001,10.5855333333,7.32959999999,12.7946,5.32813333333,14.6406666667,11.0978,11.8657333333,3.89306666667,6.44606666667
605.23,10.8337333333,9.35346666667,10.5254666667,7.31253333333,12.7396666667,5.3267,14.613,11.0653333333,11.8393333333,3.88326666667,6.4197
605.57,10.7966666667,9.31316666667,10.5033333333,7.29740000001,12.7088,5.32396666667,14.5912666667,11.0369333333,11.8086666667,3.87513333333,6.40336666667
605.90,10.7734,9.30096666667,10.4601333333,7.28733333333,12.6928,5.3253,14.5753333333,11.0152666667,11.8012,3.8792,6.40086666667
606.24,10.7548666667,9.2914,10.4555333333,7.29953333334,12.6588,5.32386666667,14.5383333333,10.9744666667,11.7667333333,3.86626666667,6.4171
606.58,10.7200666667,9.26816666667,10.4174666667,7.27966666666,12.6081333333,5.32286666667,14.4564666667,10.9538666667,11.7104666667,3.8456,6.4415
606.91,10.6383333333,9.21483333333,10.3609333333,7.2334,12.5415333333,5.2901,14.4123333333,10.8968666667,11.6955333334,3.82293333333,6.45226666667
607.25,10.5433333333,9.11876666667,10.2915333333,7.1938,12.4360666667,5.20123333333,14.334,10.8161333333,11.6127333333,3.75733333333,6.41493333333
607.58,10.5471333333,9.11573333334,10.2802666667,7.20173333333,12.4082666667,5.2189,14.3380666667,10.7959333333,11.592,3.78233333333,6.42533333333
607.92,10.4871333333,9.10163333333,10.2440666667,7.20686666667,12.3738666667,5.20153333333,14.2974666667,10.798,11.5515333333,3.77033333333,6.42493333333
608.25,10.4061333333,9.04113333333,10.1747333333,7.18786666667,12.2836666667,5.17993333333,14.2272666667,10.7400666667,11.5019333333,3.73006666667,6.39243333333
608.59,10.4669333333,9.11049999999,10.2383333333,7.26939999999,12.3471333333,5.26893333333,14.2544,10.8019333333,11.5721333333,3.80633333333,6.45776666667
608.92,10.4845333333,9.16193333335,10.3212,7.33799999999,12.3771333333,5.3386,14.2788666667,10.8472666667,11.6285333333,3.87726666667,6.56383333333
609.26,10.4522,9.1361,10.2948,7.32573333333,12.3584,5.33366666667,14.2236,10.8103333333,11.5866,3.877,6.5675
609.59,10.4011333333,9.08909999999,10.2533333333,7.33166666667,12.3090666667,5.30676666667,14.1818,10.7576,11.5710666667,3.87826666667,6.556
609.93,10.4466666667,9.17596666668,10.341,7.43013333333,12.3998,5.4254,14.2324,10.8624666667,11.6731333333,3.99473333333,6.6818
610.26,10.5161333333,9.2418,10.4268666667,7.50933333333,12.4856666667,5.4949,14.2996666667,10.9442,11.7466666667,4.1052,6.76953333333
610.60,10.5404666667,9.25026666667,10.4658666667,7.5428,12.4922666667,5.54953333333,14.3134666667,10.9474666667,11.7562,4.1458,6.797
610.93,10.5932666667,9.33136666666,10.5332,7.59973333333,12.5743333333,5.6494,14.3415333333,11.0285333333,11.7922666667,4.26006666667,6.8921
611.27,10.5772666666,9.34483333334,10.5687333333,7.63213333334,12.6147333333,5.6602,14.3418666667,11.0728666667,11.8391333333,4.30746666667,6.9442
611.60,10.5754666667,9.38013333332,10.5950666667,7.66473333334,12.6136666667,5.71506666667,14.3286,11.0764666667,11.8590666667,4.3806,7.01656666667
611.93,10.6367333333,9.4226,10.6718666667,7.69893333333,12.6786,5.75446666667,14.3616666667,11.1336666667,11.912,4.47553333333,7.09283333333
612.27,10.5772666667,9.3592,10.6171333333,7.6396,12.5903333333,5.71373333333,14.2761333333,11.0693333333,11.8553333333,4.44006666667,7.04076666667
612.60,10.5896,9.39160000001,10.6080666667,7.65599999999,12.6230666666,5.69963333333,14.2854,11.077,11.8326,4.43133333333,7.05686666667
612.94,10.5626,9.35776666667,10.5877333333,7.62133333333,12.5784,5.6624,14.2089333333,11.0366,11.8264666667,4.41166666667,7.04493333333
613.27,10.5754,9.36553333333,10.6209333333,7.61266666667,12.5922666667,5.69156666667,14.1954,11.0422666667,11.8252,4.40833333333,7.05973333333
613.61,10.5344666667,9.31210000001,10.5406,7.57040000001,12.5172666667,5.6201,14.1367333333,10.9909333333,11.7682,4.372,6.99176666667
613.94,10.4228666667,9.2037,10.417,7.47080000001,12.3576,5.52126666667,14.0075333333,10.8783333333,11.6482,4.2412,6.87543333333
614.28,10.3638666667,9.14033333333,10.3632,7.40799999999,12.2768,5.47153333333,13.9154,10.8412,11.5576666667,4.203,6.82423333333
614.61,10.3258666667,9.1344,10.3116666667,7.37386666667,12.2124,5.4474,13.8838666667,10.7920666667,11.567,4.17506666667,6.7927
614.94,10.3081333333,9.15253333333,10.2862666667,7.37553333334,12.1476666667,5.47366666667,13.8824666667,10.7542666667,11.5241333333,4.16226666667,6.78563333333
615.28,10.3165333333,9.13713333333,10.2638666667,7.40853333333,12.1388,5.48053333333,13.9070666667,10.7652666667,11.5399333333,4.16886666667,6.76533333333
615.61,10.2860666667,9.13573333334,10.2457333333,7.43560000001,12.0998666667,5.50896666667,13.9031333333,10.7470666667,11.5055333333,4.15006666667,6.78296666667
615.95,10.3548666667,9.24066666667,10.3041333333,7.53513333334,12.157,5.61726666667,13.9833333333,10.8244,11.5426,4.23793333333,6.86726666667
616.28,10.2866,9.18236666666,10.2434,7.50380000001,12.0604666667,5.61456666667,13.9188666667,10.7986,11.5071333333,4.20126666667,6.81433333333
616.61,10.3092666667,9.25043333335,10.2798,7.56760000001,12.0529333333,5.67463333333,13.957,10.852,11.5217333333,4.24326666667,6.8662
616.95,10.3098,9.25043333333,10.2601333333,7.58866666667,12.0066,5.70946666667,13.9645333333,10.864,11.4876666667,4.2622,6.89713333333
617.28,10.2695333333,9.26606666667,10.2665333333,7.58833333334,11.9692666667,5.74053333333,13.9473333333,10.8088666667,11.4584666667,4.28273333334,6.91493333333
617.62,10.3412666667,9.34449999999,10.3258666667,7.68560000001,12.0632666667,5.83343333333,14.0125333333,10.8958,11.5144666667,4.38133333333,7.0016
617.95,10.4108,9.44269999999,10.33,7.76453333333,12.0968666667,5.89426666667,14.0562666667,10.9892,11.6003333333,4.46046666667,7.07473333333
618.28,10.3801333333,9.38120000001,10.3038666667,7.7804,12.0499333333,5.9026,14.0032,10.9710666667,11.5172666667,4.43406666667,7.07833333333
618.62,10.3356,9.35043333335,10.2827333333,7.76439999999,12.0044,5.8777,13.9513333333,10.9342666667,11.4938,4.44586666666,7.0642
618.95,10.3076666666,9.35236666667,10.279,7.7588,11.9885333333,5.87833333333,13.9152,10.9254,11.4722,4.46753333333,7.0881
619.28,10.2948,9.34253333332,10.2542,7.74293333333,11.9622666667,5.86496666667,13.8834666667,10.9250666667,11.4792666667,4.4896,7.09746666667
619.62,10.1741333333,9.22456666667,10.1294666667,7.63479999999,11.8419333334,5.75286666667,13.766,10.8226,11.4116,4.4058,7.04166666667
619.95,10.1492,9.21106666667,10.0992,7.63073333333,11.7988,5.74596666667,13.7249333333,10.753,11.4025333333,4.39373333333,7.0538
620.28,10.1603333333,9.1842,10.0748,7.61766666666,11.7843333333,5.75413333333,13.6839333333,10.7481333333,11.3886666666,4.39013333333,7.07793333333
620.62,10.1829333333,9.27386666667,10.1048,7.66966666667,11.8433333333,5.81293333333,13.7006666667,10.8144666667,11.4475333333,4.44506666667,7.15786666667
620.95,10.192,9.23753333333,10.0446666667,7.65266666666,11.791,5.78943333333,13.6645333333,10.8326,11.4400666667,4.4246,7.1483
621.28,10.1347333333,9.19383333333,9.99306666667,7.61553333333,11.7161333334,5.76943333333,13.6134,10.8125333333,11.4080666667,4.39106666667,7.12756666667
621.62,10.048,9.09593333334,9.94699999999,7.59326666667,11.6469333333,5.6859,13.5432,10.6858,11.3309333334,4.3654,7.08893333333
621.95,10.0102666667,9.09126666666,9.93253333334,7.58479999999,11.6625333333,5.6862,13.5121333334,10.6574,11.3308666667,4.4172,7.0482
622.28,9.98833333333,9.04966666667,9.87646666666,7.53573333334,11.6176666667,5.67523333333,13.4513333333,10.6734,11.2928,4.38113333333,7.00096666667
622.62,9.96493333332,9.00216666666,9.85326666667,7.50340000001,11.5796666667,5.65103333334,13.4425333333,10.6594,11.2618666667,4.34073333333,6.96576666667
622.95,9.9186,8.99576666667,9.8158,7.48086666666,11.5277333333,5.6561,13.4067333333,10.6072666667,11.2121333333,4.28353333333,6.93446666667
623.28,9.98406666666,9.06703333334,9.87246666667,7.52400000001,11.5812,5.7344,13.4466,10.6639333333,11.2623333333,4.34346666667,6.9961
623.62,9.97133333331,9.03516666667,9.85593333333,7.49566666667,11.5711333333,5.76293333333,13.416,10.6818,11.2184666667,4.36926666667,6.9755
623.95,9.92680000001,9.02839999999,9.8604,7.48166666667,11.5548,5.75816666667,13.4124,10.6602,11.2103333333,4.329,6.92676666667
624.28,9.85353333333,8.94783333334,9.84140000001,7.44500000001,11.487,5.68733333333,13.3238666667,10.6094,11.1526666667,4.26453333333,6.85736666667
624.62,9.77493333333,8.91583333333,9.83359999999,7.38873333333,11.4296666667,5.65616666667,13.2714666667,10.5570666667,11.0828,4.2162,6.81796666667
624.95,9.72433333335,8.8486,9.77093333333,7.31693333333,11.3248,5.5699,13.2333333333,10.4588666667,10.9919333333,4.14686666666,6.77783333333
625.28,9.80953333333,8.91983333333,9.85193333334,7.37473333334,11.3732,5.65536666667,13.3066,10.5722666667,11.0427333333,4.16833333333,6.8592
625.61,9.86560000001,8.98916666667,9.88999999999,7.39959999999,11.3521333333,5.69323333333,13.3859333333,10.6275333333,11.1151333333,4.14533333333,6.9418
625.95,9.84620000001,8.99019999999,9.88520000001,7.43033333333,11.3359333333,5.69416666667,13.4027333333,10.6412666667,11.0841333333,4.1522,6.9976
626.28,9.79266666669,8.93340000001,9.81106666666,7.39800000001,11.2474666667,5.67043333333,13.3244,10.5915333333,11.0292,4.09173333333,6.98343333333
626.61,9.75800000001,8.9104,9.80120000001,7.41806666667,11.2200666667,5.6642,13.3029333333,10.5998666667,11.0273333333,4.1048,6.9891
626.94,9.7232,8.88766666667,9.77240000001,7.42806666668,11.1720666667,5.64836666667,13.2663333333,10.5776666667,10.9845333333,4.05946666667,6.963
627.28,9.70933333334,8.9031,9.77286666667,7.42613333333,11.1201333333,5.6166,13.2462666667,10.5414,10.9686666667,4.03253333333,6.95773333333
627.61,9.7462,8.96383333333,9.81299999999,7.48813333333,11.1426666667,5.6667,13.2850666667,10.5892,11.0256666667,4.11766666667,7.04316666667
627.94,9.76066666665,8.96263333334,9.81606666667,7.50686666666,11.1166,5.6982,13.302,10.6035333333,11.0534,4.14493333333,7.0548
628.27,9.83,8.98613333334,9.85433333333,7.57006666666,11.1623333334,5.73936666667,13.3164,10.6462666667,11.1058666667,4.18826666667,7.1284
628.61,9.87,9.05049999999,9.89746666667,7.67066666666,11.2141333333,5.8466,13.3442666667,10.7260666667,11.1946,4.263,7.17546666667
628.94,9.80493333334,9.02956666666,9.85600000001,7.66493333334,11.1534,5.86116666667,13.2928,10.6457333333,11.1826,4.23993333333,7.15976666667
629.27,9.76413333335,9.00123333333,9.82513333333,7.69806666667,11.1131333333,5.88766666667,13.2007333333,10.592,11.1418,4.24386666667,7.14453333333
629.60,9.78013333333,9.02386666667,9.84346666667,7.733,11.1212,5.93193333333,13.2089333333,10.5899333333,11.174,4.25306666667,7.16426666667
629.94,9.78293333334,9.03103333333,9.8496,7.74626666666,11.116,5.9172,13.1783333333,10.569,11.1714,4.25926666666,7.15973333333
630.27,9.77320000001,9.00376666667,9.81353333334,7.72146666667,11.0980666667,5.88603333333,13.1566,10.5376666667,11.1388666667,4.24466666667,7.1635
630.60,9.75106666666,8.99246666667,9.8386,7.71373333333,11.112,5.8849,13.1255333333,10.5085333333,11.1366666667,4.27853333333,7.19456666667
630.93,9.8052,9.04333333333,9.88673333334,7.79526666666,11.178,5.9551,13.1599333333,10.5838,11.2314,4.3612,7.30006666667
631.26,9.80113333333,9.0286,9.86366666667,7.8006,11.1622,5.96306666667,13.1391333333,10.577,11.2430666667,4.3968,7.30643333333
631.60,9.76493333332,9.03953333334,9.84486666666,7.78566666668,11.1508666667,5.97523333333,13.1192,10.5369333333,11.1810666667,4.37633333333,7.31563333334
631.93,9.71513333333,9.0014,9.84733333334,7.79060000001,11.114,5.99713333333,13.0972,10.5374,11.1595333334,4.3826,7.28593333333
632.26,9.7054,8.97973333333,9.83440000001,7.75960000001,11.0960666667,5.97646666667,13.0668666667,10.5185333333,11.1401333333,4.42926666667,7.29063333333
632.59,9.61846666667,8.93576666667,9.779,7.65433333334,11.0188,5.87996666667,13.0019333333,10.4902666667,11.0792,4.3966,7.21726666667
632.92,9.62580000001,8.9425,9.79319999999,7.65166666667,11.0043333333,5.87993333333,12.9664,10.5093333333,11.0918666667,4.41986666667,7.23966666667
633.26,9.57759999999,8.9352,9.8036,7.60906666667,10.9862,5.88446666667,12.9247333333,10.512,11.0854,4.42573333333,7.21663333333
633.59,9.59613333333,9.00156666667,9.82833333334,7.60146666667,10.9721333333,5.94656666667,12.9520666667,10.5498,11.088,4.48433333333,7.2449
633.92,9.56473333332,9.02966666667,9.83013333332,7.59866666666,10.9468666667,5.9731,12.9222666667,10.5554666667,11.0949333333,4.48366666667,7.24523333333
634.25,9.5592,9.00856666667,9.78440000001,7.59779999999,10.8670666667,5.97026666667,12.8964,10.5742,11.0682,4.47486666667,7.25196666667
634.58,9.49126666667,8.9188,9.70086666666,7.52273333333,10.7752,5.91236666667,12.8007333333,10.5197333333,10.9552,4.4202,7.16956666667
634.91,9.41466666667,8.86573333333,9.63426666667,7.49833333333,10.7168666667,5.857,12.7563333333,10.4644,10.8634666667,4.3224,7.09693333333
635.25,9.469,8.8849,9.64219999999,7.51333333334,10.7120666667,5.8765,12.7699333333,10.4802666666,10.8974,4.39266666667,7.13626666667
635.58,9.4862,8.9563,9.63740000001,7.52406666667,10.7059333333,5.89263333333,12.7971333333,10.5028666667,10.9178,4.4204,7.17806666667
635.91,9.47819999999,8.94523333333,9.64400000001,7.51019999999,10.6926,5.89276666667,12.7733333333,10.4841333333,10.8890666667,4.38073333333,7.17216666667
636.24,9.51326666668,8.96476666667,9.65573333333,7.52866666666,10.7009333333,5.95956666667,12.7804,10.4912,10.8944666667,4.41566666667,7.18273333333
636.57,9.50553333335,8.96176666667,9.64446666667,7.51379999999,10.7126,5.96713333333,12.8487333333,10.5207333333,10.8924,4.43133333333,7.1805
636.90,9.56153333333,8.98446666667,9.64020000001,7.59,10.7162,5.963,12.8543333333,10.5248,10.8949333333,4.47526666667,7.23453333333
637.23,9.56413333334,8.99766666667,9.64813333333,7.6906,10.7602,5.96356666667,12.8745333333,10.5423333333,10.9381333333,4.5412,7.316
637.56,9.59800000001,8.97913333333,9.64919999999,7.68373333334,10.7418666667,5.996,12.857,10.5296666667,10.9017333333,4.56813333333,7.30776666667
637.90,9.63653333334,9.01896666667,9.68966666667,7.72379999999,10.8117333333,6.04263333333,12.8881333333,10.5467333333,10.9270666667,4.59686666667,7.35463333334
638.23,9.65093333333,9.0532,9.72346666665,7.78246666666,10.8288666667,6.07856666667,12.9186,10.5806,10.9824666667,4.61806666667,7.4161
638.56,9.7196,9.1019,9.81413333333,7.83500000001,10.9004,6.1853,12.9574,10.6650666667,11.0632666667,4.7216,7.54373333333
638.89,9.67133333333,9.07370000001,9.77906666667,7.82906666666,10.8499333333,6.16163333333,12.8958,10.6314666667,11.0326,4.65686666666,7.5321
639.22,9.61993333333,8.95486666667,9.71833333333,7.75413333333,10.8025333333,6.10296666667,12.7882666667,10.5512,10.9556,4.6072,7.48926666667
639.55,9.62606666666,8.98983333333,9.74220000001,7.80900000001,10.8219333333,6.13176666667,12.7873333333,10.5664,11.0033333334,4.66066666667,7.56483333333
639.88,9.65499999999,9.06186666667,9.79793333333,7.91933333333,10.8927333333,6.19826666667,12.862,10.6707333333,11.0792,4.72406666667,7.69126666667
640.21,9.59713333334,8.98683333333,9.73459999999,7.84560000001,10.8097333333,6.1265,12.7362666667,10.6169333333,10.9748,4.6878,7.7058
640.54,9.60873333333,9.01073333333,9.74613333333,7.85946666667,10.8168666667,6.17123333333,12.7430666667,10.6501333333,11.0183333333,4.71473333333,7.74906666667
640.87,9.55673333334,8.95566666667,9.68220000001,7.77553333333,10.7223333333,6.10913333333,12.6228666666,10.5914666667,10.9330666667,4.60893333333,7.64566666667
641.20,9.54920000001,8.9453,9.67786666666,7.80086666666,10.7453333333,6.09183333333,12.6113333333,10.5954,10.9426666667,4.593,7.65233333333
641.53,9.6036,9.00123333333,9.70913333333,7.83966666666,10.7757333333,6.10983333333,12.6240666667,10.6091333333,10.9822,4.6406,7.6635
641.87,9.62499999999,9.00726666667,9.71313333334,7.84153333334,10.8176666667,6.1288,12.6205333333,10.5873333333,10.9631333333,4.704,7.66803333333
642.20,9.56179999999,8.96016666667,9.65973333333,7.7444,10.7153333333,6.01323333333,12.5104666667,10.4852666667,10.9186,4.63206666667,7.6091
642.53,9.62619999999,8.994,9.70826666667,7.79306666666,10.7806,6.07593333333,12.5502666667,10.5675333333,10.9722666667,4.70466666667,7.71346666667
642.86,9.69213333333,9.09456666667,9.7988,7.93206666666,10.8716,6.22836666667,12.6761333333,10.6953333333,11.0846,4.8284,7.8164
643.19,9.76066666666,9.14923333334,9.87086666666,8.00733333333,10.9218666667,6.33006666667,12.7704,10.7514,11.1418,4.88386666667,7.855
643.52,9.7244,9.04103333333,9.75933333334,7.92186666666,10.8572666667,6.28686666667,12.6569333333,10.6557333333,11.0443333333,4.82693333333,7.78513333334
643.85,9.74093333334,9.05166666667,9.78026666667,7.94373333334,10.8704,6.30023333333,12.7076666667,10.6568,11.1325333333,4.81506666667,7.7646
644.18,9.80026666666,9.06580000001,9.83553333334,7.93833333333,10.9114666667,6.31003333333,12.6992666667,10.6805333333,11.1238666667,4.85453333333,7.7664
644.51,9.85933333333,9.12249999999,9.93,8.02333333333,11.0262666667,6.4502,12.7920666666,10.7656,11.2339333333,4.95133333333,7.83953333333
644.84,9.88593333334,9.19409999999,10.0057333333,8.07646666667,11.0446666667,6.53056666667,12.8636666667,10.8124666667,11.3144666667,5.03906666667,7.9259
645.17,9.79360000001,9.09116666667,9.90233333333,7.98086666666,10.9299333333,6.4426,12.8058,10.7290666667,11.2202,4.97006666667,7.83253333333
645.50,9.60039999999,8.98770000001,9.75566666667,7.86873333333,10.7616,6.28903333333,12.6624,10.6065333333,11.0807333333,4.83893333333,7.69406666667
645.83,9.53559999999,8.91269999999,9.68199999999,7.85320000001,10.6918666667,6.2884,12.6616666667,10.5863333333,10.9999333333,4.8276,7.61943333333
646.16,9.54839999999,8.86746666667,9.66240000001,7.84733333334,10.6773333333,6.2768,12.6618666667,10.556,10.9929333333,4.8364,7.58923333333
646.49,9.46786666667,8.79116666667,9.53946666666,7.75613333333,10.5425333333,6.15923333333,12.5252,10.4283333333,10.9066,4.6996,7.50406666667
646.82,9.30673333333,8.6097,9.35073333333,7.57239999999,10.3957333333,5.98326666667,12.3808666667,10.3392666667,10.7382,4.52833333333,7.37073333333
647.15,9.32386666666,8.66326666667,9.41106666667,7.62066666667,10.4164666667,5.97016666667,12.4218666667,10.3453333333,10.8097333333,4.57826666667,7.40896666667
647.48,9.40566666667,8.7524,9.47373333333,7.73433333333,10.5100666667,6.0699,12.4844,10.4112666667,10.8481333333,4.7158,7.48813333333
647.81,9.28439999999,8.66883333333,9.40986666667,7.68386666666,10.3938666667,6.04836666667,12.4099333333,10.3411333333,10.7837333333,4.58833333333,7.43766666667
648.14,9.33733333334,8.69123333333,9.43853333333,7.72153333333,10.3930666667,6.0623,12.4301333333,10.3488666667,10.7987333333,4.62793333333,7.55983333333
648.47,9.40806666666,8.71723333333,9.46906666667,7.7704,10.3903333333,6.08763333333,12.4543333333,10.383,10.8101333333,4.67226666667,7.63436666667
648.80,9.35833333334,8.75693333333,9.47926666667,7.82046666667,10.3984666667,6.15093333333,12.4572,10.4062666667,10.8473333333,4.69366666667,7.6623
649.13,9.53980000001,8.84496666667,9.6284,7.90979999999,10.5029333334,6.29523333333,12.5545333333,10.4862,10.9478666667,4.81173333333,7.80866666667
