wavelength,Back_SalCoef,Belly_SalCoef,Breast_SalCoef,Crissum_SalCoef,Crown_SalCoef,DorTail_SalCoef,Patch10_SalCoef,Patch11_SalCoef,Rump_SalCoef,Throat_SalCoef,WingTip_SalCoef
782.50,5.98226666666,33.9171380952,18.7585,30.9704666667,5.90053333333,6.93793333333,26.8646,5.77573333333,5.29793333333,48.6722666667,7.19606666667
782.81,5.84433333333,33.9112904762,18.7554666667,31.1081333333,5.75633333333,6.76326666667,26.8206,5.6728,5.03946666667,49.103,6.89093333333
783.12,5.67766666667,34.0478142857,18.3523333333,31.2204666667,5.52933333333,6.4328,26.4014666667,5.47533333333,4.52693333333,49.1031333333,6.25753333333
783.43,6.12173333333,34.3807238095,18.3401666667,31.526,5.98093333333,6.7892,26.8074,5.73113333334,5.0364,49.2779333333,6.48946666667
783.74,6.41793333333,34.0826333333,18.3956666667,31.6338666667,6.25993333333,6.9832,26.7119333333,5.99773333333,5.573,49.0758,6.58513333334
784.05,7.0636,34.4127809524,18.8387666667,32.3612666667,6.7534,7.29186666667,27.1594666667,6.51613333333,6.26986666666,49.6692666666,6.872
784.36,6.9902,34.4353,18.7087666667,32.5248666667,6.80073333333,7.28106666667,27.0456,6.41246666667,6.41733333334,49.9977333333,6.89313333333
784.67,7.29246666667,34.6390571429,19.0798,32.4757333333,6.8984,7.6262,27.376,6.30973333333,6.8196,50.3338,7.02366666667
784.98,7.85486666667,35.3133809524,19.7595333333,32.8387333333,7.58666666667,8.19693333333,28.1045333333,6.72693333333,7.54973333333,50.8044666667,7.45726666667
785.29,8.26606666667,35.7042571429,20.1714,33.2081333333,7.76073333333,8.64166666667,28.3913333333,6.77333333333,7.7328,51.1498,7.57999999999
785.60,8.27773333333,35.6875571429,19.9399666667,33.3841333333,7.62693333333,8.85493333333,28.5548666667,6.42186666666,7.61780000001,50.9926666667,7.56233333333
785.91,8.75466666667,35.9745952381,20.3411666667,33.9424,7.95326666666,9.41399999999,29.0294,6.653,7.85266666666,51.2042666667,7.94886666668
786.22,9.49486666667,36.5151142857,21.1157333333,34.2716,8.56579999999,9.98873333333,29.3109333333,7.28159999999,8.35466666666,51.2637333333,8.50726666667
786.53,9.47973333333,36.2578619048,21.0889666667,34.1579333333,8.739,9.84573333333,29.2152,7.15613333333,8.373,50.8421333333,8.56266666667
786.84,8.46786666667,35.6519380952,20.4123333333,33.4244,7.91226666667,8.78913333333,28.3724666667,6.3152,7.4262,49.8610666667,7.82993333334
787.14,8.03240000001,35.8309428571,20.1041666667,33.3724,7.64513333333,8.39753333333,28.3408666667,6.06213333333,6.87539999999,50.2065333333,7.5234
787.45,7.49606666667,35.6394571429,19.6367666667,32.6026666667,7.2726,8.00773333334,27.9174666667,5.38586666667,6.17666666667,49.6069333333,7.1782
787.76,7.45346666667,35.7674619048,19.5445,32.4866,7.03886666667,7.76566666667,28.0992,5.11873333333,5.88406666667,49.5404,6.97866666667
788.07,6.61093333333,35.2649190476,18.8182,31.9761333333,6.11433333333,6.79513333334,27.6815333334,4.4574,4.954,49.0731333333,6.18700000001
788.38,6.5562,34.6569904762,18.3747333333,31.5424666667,5.72033333333,6.5224,27.3666666667,4.37513333333,4.7698,48.5762666667,5.96220000001
788.69,6.7804,34.7672809524,18.7106333333,31.5718,6.16926666667,6.59919999999,27.5093333333,4.8126,5.07386666667,48.5756666667,6.58246666667
789.00,6.93766666667,35.1249333333,19.2270666667,31.6814666667,6.50153333333,6.66233333334,27.8440666667,5.10806666667,5.56546666667,48.8861333333,7.04786666666
789.31,6.0438,34.790547619,18.6632333333,31.1616666667,5.74086666667,5.71066666667,27.4281333333,4.51673333333,4.77613333333,48.9378666667,6.40706666667
789.62,5.554,34.6213761905,18.2890333333,31.1435333333,5.54526666667,5.42993333334,27.4602,4.251,4.52586666667,49.2287333333,6.16573333333
789.92,5.0688,34.463047619,17.8718666667,30.6250666667,4.86106666667,5.06426666667,27.1181333333,3.94486666667,4.03066666667,48.9189333333,5.8182
790.23,5.66526666667,34.946752381,18.3495666667,31.057,5.313,5.60499999999,27.7190666667,4.40886666667,4.50626666667,49.8053333333,6.4024
790.54,5.10066666667,34.7694619048,18.0100666667,30.6802,4.55453333333,5.02873333334,27.4282,3.70193333333,3.908,49.3918666667,5.89086666667
790.85,4.51646666667,34.2901904762,17.5797333333,30.4319333333,3.99113333333,4.53126666667,26.8924,3.48553333333,3.34313333333,49.0573333333,5.4296
791.16,4.4806,34.0063428571,17.5692333333,30.1731333333,4.20386666667,4.55486666667,26.4985333333,4.09493333333,3.38273333334,48.7783333333,5.57859999999
791.47,4.87306666667,34.0519619048,17.7602333333,30.4134666667,4.7634,5.122,26.3478,4.7186,3.70213333334,48.6996,6.00906666666
791.78,4.91866666667,34.4980857143,18.0030333333,30.7570666667,5.1016,5.18286666667,26.4482,4.868,3.689,49.2074,6.14833333333
792.08,4.4496,34.3810904762,17.6167666667,30.5346666667,4.67813333333,4.7144,26.2928,4.52753333333,3.41113333333,49.2730666667,5.54000000001
792.39,4.2202,34.4543428572,17.3683,30.5482,4.4428,4.575,26.3065333333,4.2732,2.94406666667,49.3671333333,5.237
792.70,4.515,34.5919714286,17.5383666667,30.5723333333,5.03446666667,4.94973333334,26.1843333333,4.53646666667,3.21146666667,49.1574666666,5.41606666666
793.01,4.70573333333,34.2443714286,17.3344,30.2103333333,5.17886666667,4.9738,25.8517333333,4.4374,3.2228,48.8011333333,5.49420000001
793.32,4.9724,34.2026619048,17.3669333333,30.4431333333,5.649,5.109,26.2156,4.73126666667,3.5982,49.2786666667,5.78546666666
793.62,4.109,33.0965761905,16.5784666667,29.3696666667,5.01693333333,4.35286666667,25.4371333333,3.96893333333,2.7652,48.1713333334,4.92873333333
793.93,4.1272,32.4321190476,16.2416,29.2263333333,4.9414,4.23413333333,25.2926,3.9492,2.65133333333,47.598,4.55973333333
794.24,3.591,32.109752381,15.6644666667,28.9490666667,4.235,3.30753333333,25.0644666667,3.02933333333,1.82873333333,47.5424666667,3.44666666667
794.55,3.21913333333,31.9363666667,15.4457666667,29.2690666667,3.83086666667,2.98613333333,25.1892,2.3898,1.576,47.7553333333,2.91853333334
794.86,3.2872,32.0238761905,15.4333333333,29.2052666667,3.89733333334,2.7282,25.2102666667,2.03586666667,1.71273333333,47.8461333334,2.72826666667
795.16,3.98013333333,32.3617809524,15.7228333333,29.1684666667,4.46933333333,3.22113333333,25.5482,2.31713333333,2.10733333333,47.5304666667,3.30586666667
795.47,3.8762,32.0567095238,15.5886333333,29.1003333333,4.2824,3.14233333333,25.3036666666,2.02226666667,1.8488,47.0583333333,3.28126666667
795.78,4.01166666667,31.8429952381,15.6906666667,29.1051333333,4.35106666667,3.18593333333,25.0688,2.07973333333,1.8976,47.0255333333,3.36293333333
796.09,4.383,31.9601666667,15.8473666667,29.3139333333,4.51873333333,3.45213333333,25.2946,2.22533333333,2.39506666667,47.1176666667,3.8594
796.40,4.59693333333,32.0862952381,15.8243333333,29.4680666667,4.5102,3.60533333333,25.3814666667,2.25753333333,2.80613333333,46.6954666667,4.06266666667
796.70,4.89873333333,32.6850190476,16.4234,29.947,4.6772,4.14246666667,25.6309333333,2.44693333334,3.2322,47.0087333333,4.4026
797.01,5.7862,33.6516142857,17.3945333333,30.9530666667,5.35566666667,4.89606666667,26.4684666667,3.30433333333,4.1656,48.2147333333,5.15726666667
797.32,6.39053333333,34.1905761905,18.1297,31.1094666667,5.8624,5.4604,27.0057333333,4.01173333333,4.8548,48.6434,5.87693333334
797.63,7.67860000001,35.2901619048,19.3765666667,32.1631333333,7.17013333333,6.9592,27.9280666667,5.65953333333,6.58999999999,49.4243333333,7.64513333333
797.93,8.06833333333,35.8622857143,19.8964666667,32.5001333333,7.68306666667,7.38913333334,28.1214,6.07893333334,7.12913333332,49.7735333333,8.28513333333
798.24,8.50993333334,36.1430761905,20.3918,32.869,7.91966666667,8.15666666666,28.1712666667,6.55546666667,7.54713333333,49.9808,8.96953333334
798.55,7.91326666668,35.5805523809,20.0271666667,32.6732,7.2186,7.69153333333,27.5733333333,5.9226,7.35166666667,49.5887333333,8.42093333333
798.85,7.37533333333,34.9921142857,19.4236666667,31.9460666667,6.3772,7.2404,27.2155333333,5.549,6.79146666667,49.2764,7.8642
799.16,7.86506666667,35.1702428572,19.7104333333,31.9651333333,6.66666666666,7.67059999999,27.7852666667,6.32206666667,7.35580000001,49.3683333333,8.3646
799.47,8.26473333334,35.8529428572,20.5250333333,32.5164,7.19426666667,8.21920000001,28.625,7.00673333333,7.94519999999,49.9036,8.96500000001
799.78,8.06206666666,35.7808571429,20.7079666667,32.2434666667,7.14526666667,8.09780000001,28.7243333333,7.0538,7.83300000001,49.6154666667,8.95353333333
800.08,8.18599999999,35.7754714286,20.7183,32.1550666666,7.13193333334,7.96893333333,28.9405333333,7.20933333333,7.88106666666,49.5401333333,8.93533333333
800.39,7.69019999999,35.6430571428,20.3518333333,31.8584,6.83453333333,7.65353333334,28.6614,7.01306666667,7.4016,48.9554666667,8.6246
800.70,6.83286666667,35.2996809524,19.8206,31.6828666667,6.538,7.13300000001,28.3172666667,6.37206666667,6.6292,48.8372,8.1136
801.00,6.7316,35.1705285714,19.9703333334,31.5938,6.7856,7.28253333333,28.2982,6.1642,6.53166666666,48.9788,8.02273333334
801.31,6.48613333333,34.6067809524,19.6746333333,31.1019333333,6.45886666667,7.06599999999,28.2745333333,5.89013333333,6.07586666666,48.8978,7.662
801.62,6.02333333333,34.4098333333,19.4508333333,30.7543333333,6.32826666667,6.5446,28.2696,5.62393333333,5.6072,49.0348666667,7.26
801.92,6.60526666667,34.9346190476,20.3484,31.3266,6.95093333333,7.25206666667,28.9465333333,6.6668,5.95873333333,49.7548666667,8.2218
802.23,7.12313333333,35.6559714286,20.9946,32.1274666667,7.7768,7.77120000001,29.2025333333,7.07806666667,6.24960000001,50.262,8.80246666667
802.54,7.03326666666,35.9069761905,20.6156666667,32.0561333333,7.53726666667,7.53146666666,28.8371333333,6.48353333334,5.87619999999,50.2349333333,8.44213333334
802.84,6.0122,35.0942428571,19.5122,31.1714666667,6.40946666667,6.6608,27.8062,5.4046,4.65093333333,49.9036,7.12833333333
803.15,5.5426,34.9258095238,19.1555333333,31.0376,6.23833333333,6.20866666667,27.6420666667,4.98353333333,3.87746666667,50.3062666667,6.58333333333
803.46,4.6194,33.9528238095,18.4154,30.2653333333,5.70573333333,5.47893333333,26.7442666667,4.303,2.93046666667,49.6508,5.90273333333
803.76,4.4804,33.5456095238,18.0891666667,30.0208666667,5.46873333333,5.18713333333,26.8343333333,3.89946666667,2.7912,49.5837333333,5.92993333333
804.07,5.09873333333,33.8880666667,18.7314666667,30.2633333333,5.68513333333,5.69113333333,27.3008,4.59,3.489,50.0898,6.41526666667
804.38,4.65393333333,33.8561809524,18.2984666667,29.9547333333,5.01073333333,5.08306666667,27.1139333333,4.33966666667,2.9194,49.9183333333,5.95940000001
804.68,4.42833333333,34.1054142857,18.1831666667,30.0394,4.99846666667,4.8834,27.1034666667,4.28286666667,3.00886666667,49.7118666667,5.775
804.99,5.06406666667,34.8736714286,19.0153,30.6421333333,5.5902,5.28433333333,27.6635333333,5.0152,3.69433333333,50.0182666667,6.20780000001
805.30,4.32646666667,34.6172619048,18.1998333333,30.1304,4.94093333333,4.48173333333,27.5481333333,4.252,3.19673333333,49.9689333333,5.21406666667
805.60,4.3974,34.2304571429,18.1425666667,29.9508,4.89553333333,4.33593333333,27.5892,4.40353333333,3.2964,49.5572666667,5.13533333333
805.91,4.65433333333,34.6047333333,18.7401,30.1344666667,5.40073333333,5.00906666666,28.1345333333,4.78886666667,4.00613333333,49.688,5.79806666667
806.21,5.49013333333,34.9023333333,19.0105666667,30.5339333333,5.97273333333,5.65906666667,28.4224,5.4178,4.89273333334,49.5566,6.81753333333
806.52,6.24286666667,35.2860380952,19.2248666667,31.0930666667,6.3518,6.3942,28.6225333333,6.06113333333,5.84920000001,49.9970666667,7.72633333333
806.83,6.99186666667,35.8264809524,19.4068333333,31.1532666667,6.775,6.82913333334,29.0093333334,6.55813333333,6.59433333334,50.0151333333,8.30473333333
807.13,7.3454,36.1385428571,19.6424333333,31.1879333333,6.90306666667,7.1758,28.7515333333,6.56959999999,6.70313333333,50.1334,8.49693333333
807.44,7.95166666667,36.2939666667,19.8605333333,31.4,7.406,7.81206666666,28.8726666667,6.84246666666,7.23026666666,50.2423333333,9.06660000001
807.74,7.82953333334,35.9190190476,19.7381666667,31.1902666667,7.47033333333,7.96353333333,28.7002666667,6.53266666667,7.20846666667,49.9239333334,8.88279999999
808.05,8.01466666667,35.7935333334,19.8169666667,31.217,7.81333333333,8.3256,28.4231333333,6.54466666667,7.28273333334,49.7226,9.16139999999
808.35,7.75413333334,35.2323428571,19.0414666667,30.9984666667,7.33013333333,8.13520000001,28.1659333333,5.8986,6.89413333334,49.2842,8.97713333333
808.66,8.23766666667,35.7794095238,19.4282333333,31.53,7.73486666667,8.43866666666,28.4638666667,6.271,7.08773333333,49.5444,9.55700000001
808.97,7.924,35.9023238095,19.1361333333,31.4894,7.4984,8.50413333333,28.485,6.312,7.07286666667,49.6970666667,9.58093333333
809.27,7.49746666667,35.689652381,18.9531333333,31.8777333333,7.07213333333,8.32846666667,28.4746666667,6.45406666666,6.434,50.349,9.31213333333
809.58,7.33053333333,35.3081047619,19.0955666667,31.5854666667,7.02573333333,7.9608,28.3808666667,6.32113333333,5.98226666667,50.7994,8.59746666667
809.88,6.49893333333,35.0599095238,19.0845,31.111,6.10766666667,7.19086666666,28.3857333333,5.5206,4.85673333333,50.7618,7.44246666667
810.19,5.9394,35.0427142857,19.0712,31.0871333333,5.70206666667,6.88986666667,28.5098,5.1834,4.12546666667,50.9790666667,7.04826666667
810.49,5.37446666667,34.8515857143,18.5243333333,30.6534666667,5.2204,6.43913333333,28.4067333333,5.16893333333,3.34806666667,50.6755333333,6.38040000001
810.80,4.4974,34.7207380952,17.963,30.2946666667,4.57306666667,5.61593333333,27.672,4.17973333333,2.00306666667,50.786,5.38166666666
811.10,5.33933333333,35.206952381,18.7765666667,31.1161333333,5.27813333333,6.20626666667,28.1472,5.15526666667,2.66973333333,51.7298,5.88420000001
811.41,4.8584,34.6876142857,18.4672333334,30.6248,4.42386666667,5.85946666667,27.5747333333,4.80413333333,1.979,51.4395333333,5.35506666666
811.71,4.63586666667,34.7011857143,18.3903666667,30.3188,4.2188,5.8166,27.5325333333,4.62020000001,1.582,51.6016,5.10820000001
812.02,3.85553333333,33.7164904762,17.5030333333,29.2736666667,3.5336,5.13553333333,26.3602666666,3.83973333333,0.628333333333,50.9618,4.03606666667
812.32,3.77486666667,33.3032571429,17.1706666667,28.8082666667,3.2982,4.45493333333,25.8850666667,3.31386666667,0.234533333332,50.4182,3.39186666667
812.63,3.93033333333,33.0476190476,16.9689666667,28.4882666667,3.64353333333,4.25586666667,25.4185333333,3.67433333333,0.658933333333,49.6277333333,3.00786666667
812.93,4.6302,33.9725666667,17.8514333333,29.5392,4.78513333333,5.19553333333,26.264,4.72306666667,1.5872,49.6864,3.97986666667
813.24,4.64393333333,33.4793095238,17.8561,28.9924,5.36373333333,5.16673333333,25.6666666667,4.81819999999,1.9166,48.4242666667,4.32573333333
813.54,5.42093333333,33.6181285714,18.1542333333,29.3847333333,6.03253333333,5.75326666667,25.8816,5.12646666667,2.61233333333,48.7050666667,4.86233333334
813.85,5.35453333334,33.4650095238,18.2328333333,30.0417333333,6.28746666667,5.76413333333,25.8021333333,4.78593333333,2.9656,48.9724,5.05120000001
814.15,5.11826666666,32.9472666667,17.5385666667,29.8985333333,5.81726666667,5.45666666667,25.5392666667,4.75753333333,3.02893333333,48.1248666667,4.6224
814.46,4.18453333333,32.5019523809,16.348,28.6838666667,4.68693333333,4.582,25.1144,3.58473333333,1.97973333333,46.8392,4.01206666666
814.76,4.72986666667,32.9825142857,16.3776333333,28.8740666667,5.2552,4.6548,25.9234666667,3.9864,2.6276,47.3948666667,4.45946666666
815.07,5.5116,32.9873285714,17.0724,29.13,6.17686666667,5.27046666667,26.0088,4.97813333333,3.867,47.4342,5.51173333333
815.37,6.437,33.4486571429,18.0839333333,29.7380666667,7.14026666667,6.19306666667,26.4226666667,5.96339999999,5.36066666667,47.2551333333,6.7742
815.68,6.99113333333,34.4349238095,18.9837333333,30.5009333333,7.97113333333,7.12073333333,27.0991333333,6.39993333333,6.34233333333,47.8630666667,7.85593333334
815.98,7.37660000001,34.6542571429,19.5527,30.4296,8.47000000001,7.42626666667,27.5115333334,6.2264,6.62420000001,47.6465333333,8.66159999999
816.29,7.45140000001,34.905147619,19.5333333333,30.5268666667,8.321,7.45853333334,27.5009333333,6.38386666667,6.60313333333,47.6209333333,8.9288
816.59,7.11773333334,34.9530571429,18.9252666667,30.6342,7.74493333333,7.11053333333,27.1952,6.4412,6.27920000001,47.9068666667,8.75966666667
816.89,6.59046666667,34.5536095238,18.77,30.4088666667,7.41513333333,6.76366666667,26.84,6.20240000001,6.18853333334,47.4011333333,8.60706666667
817.20,7.74853333333,35.5969666667,20.0099666667,31.4132,8.24213333334,7.86346666667,27.796,7.51866666667,7.14006666666,48.1406666667,9.6214
817.50,9.29926666667,37.1429190476,21.7801333333,32.9187333333,9.87819999998,9.43073333333,29.4109333333,9.23966666667,8.58173333334,49.7860666667,11.4643333333
817.81,10.0161333333,37.5239904762,22.2178666667,33.6612,10.3182666667,9.96466666668,29.6625333333,9.68186666667,9.06466666668,50.5754666667,11.8546666667
818.11,9.36513333333,37.5677952381,22.0602333333,33.708,9.47293333333,9.47293333335,29.3778,8.70473333333,8.04446666666,50.7682,11.2635333333
818.41,8.67679999999,37.6806190476,21.8383333333,33.7016666667,8.68300000001,8.71406666667,29.4008,8.07093333333,7.01006666666,50.9050666666,10.4120666667
818.72,7.97359999999,37.5907238095,21.391,33.5850666667,8.16546666667,8.44726666667,29.8082,7.55986666666,6.205,51.3069333333,9.71206666667
819.02,8.58506666667,38.3230190476,22.3347333333,34.599,9.00713333334,9.63146666667,30.6948,8.38806666667,6.82419999999,52.6020666667,10.4586666667
819.33,8.14193333334,38.3475619048,21.9296,34.5227333333,8.55020000001,9.40786666667,30.5717333333,7.95826666667,6.42673333333,52.8126,10.143
819.63,7.80633333333,37.8462285714,21.7664333333,34.131,8.57780000001,9.28339999999,30.1599333333,7.6092,6.53513333333,52.4698,9.76986666667
819.93,8.6504,38.6070333333,22.6807666666,34.9833333333,9.38086666665,9.90733333333,30.9157333334,8.45393333333,7.30453333333,53.2851333333,10.4488
820.24,9.15253333332,39.2014333333,23.0706666667,35.6066,9.90940000001,10.3062666667,31.4447333333,8.88666666666,7.86733333334,54.0712,10.7880666667
820.54,9.16926666667,39.2541380952,22.9455666667,35.4166666667,10.0418666667,10.3432666667,31.2395333333,8.95953333334,8.11846666667,53.7840666667,10.781
820.85,9.11653333335,38.8514809524,22.7477,35.0268,9.97546666667,10.2876666667,30.868,8.91559999999,8.1838,53.2506666667,10.6872
821.15,9.57066666667,39.2088142857,23.2283666667,35.4959333333,10.4911333333,10.7838,31.2632666667,9.55140000001,8.84073333334,53.3758,11.1804666667
821.45,10.2064666666,39.7284904762,23.8181,36.0386,11.1316,11.3637333333,31.787,10.2457333333,9.58173333333,53.8556,11.758
821.76,10.5296666667,39.9161809524,24.0510666667,36.2817333333,11.4517333333,11.6693333334,32.024,10.5902,9.93386666668,53.9709333333,12.0708
822.06,10.8712,40.1606857143,24.3231666667,36.5573333333,11.7619333333,11.9197333333,32.2280666667,10.8479333333,10.2512666667,54.1922666667,12.3600666667
