wavelength,Back_DigIndf,Belly_DigIndf,Breast_DigIndf,Crissum_DigIndf,Crown_DigIndf,DorTail_DigIndf,Patch10_DigIndf,Rump_DigIndf,Throat_DigIndf,WingTip_DigIndf
625.28,4.56133333333,8.74566666667,6.983,9.36133333333,6.27833333333,12.1833333333,8.355,6.43033333333,5.57566666667,10.0966666667
625.61,4.57766666667,8.76266666667,6.9225,9.399,6.2465,12.113,8.35,6.404,5.542,10.1593333333
625.95,4.51233333333,8.72166666667,6.9,9.38566666667,6.168,12.002,8.32666666667,6.31066666667,5.47133333333,10.0933333333
626.28,4.438,8.61333333333,6.917,9.353,6.071,11.9516666667,8.28866666667,6.25966666667,5.36466666667,10.017
626.61,4.446,8.57833333333,6.9165,9.42633333333,6.07033333333,11.995,8.37566666667,6.27166666667,5.409,10.0173333333
626.94,4.43933333333,8.58266666667,6.99,9.41933333333,6.10716666667,12.067,8.386,6.25266666667,5.402,10.0193333333
627.28,4.355,8.52566666667,6.976,9.36766666667,6.13166666667,12.1423333333,8.355,6.245,5.443,9.985
627.61,4.32866666667,8.48866666667,6.9555,9.25266666667,6.07733333333,12.089,8.37466666667,6.23666666667,5.35866666667,9.946
627.94,4.28166666667,8.52033333333,6.9255,9.26933333333,6.12166666667,12.0473333333,8.417,6.21366666667,5.39066666667,9.88033333333
628.27,4.199,8.41466666667,6.8575,9.26233333333,6.07183333333,11.996,8.42666666667,6.13833333333,5.34633333333,9.81866666667
628.61,4.17,8.31766666667,6.8185,9.21233333333,6.065,11.959,8.40433333333,6.119,5.36566666667,9.82466666667
628.94,4.155,8.30233333333,6.8645,9.23833333333,6.133,11.988,8.47133333333,6.19366666667,5.33566666667,9.897
629.27,4.23266666667,8.28766666667,6.878,9.33033333333,6.18416666667,12.0803333333,8.53,6.29266666667,5.35,9.91966666667
629.60,4.27933333333,8.35666666667,6.9085,9.39033333333,6.2405,12.107,8.53533333333,6.36266666667,5.379,9.945
629.94,4.26533333333,8.35033333333,6.8825,9.338,6.239,12.1523333333,8.53866666667,6.36833333333,5.42033333333,9.90933333333
630.27,4.228,8.30233333333,6.89,9.30233333333,6.253,12.1816666667,8.51133333333,6.30766666667,5.448,9.93166666667
630.60,4.286,8.28733333333,6.8425,9.34933333333,6.2615,12.2023333333,8.52166666667,6.34,5.46466666667,10.004
630.93,4.39333333333,8.41133333333,6.921,9.42,6.31783333333,12.1556666667,8.646,6.42933333333,5.50333333333,10.0606666667
631.26,4.44133333333,8.48333333333,6.9835,9.503,6.38966666667,12.2533333333,8.632,6.47533333333,5.62966666667,10.0913333333
631.60,4.48333333333,8.41,6.9845,9.48866666667,6.40033333333,12.3156666667,8.589,6.46833333333,5.67766666667,10.1526666667
631.93,4.54233333333,8.40266666667,7.088,9.42466666667,6.3795,12.445,8.498,6.53166666667,5.66366666667,10.244
632.26,4.682,8.51733333333,7.11,9.48833333333,6.4055,12.5126666667,8.63066666667,6.55466666667,5.70533333333,10.2683333333
632.59,4.746,8.65666666667,7.158,9.53266666667,6.4005,12.5383333333,8.64466666667,6.577,5.77266666667,10.3253333333
632.92,4.71466666667,8.64333333333,7.2195,9.54566666667,6.338,12.5976666667,8.61166666667,6.52133333333,5.81633333333,10.314
633.26,4.74533333333,8.73433333333,7.2,9.47933333333,6.37316666667,12.623,8.63633333333,6.59866666667,5.83666666667,10.322
633.59,4.70033333333,8.81533333333,7.137,9.43033333333,6.37833333333,12.604,8.63633333333,6.60933333333,5.816,10.3013333333
633.92,4.844,9.04166666667,7.2705,9.56433333333,6.46033333333,12.5363333333,8.73733333333,6.716,5.869,10.4546666667
634.25,4.78,9.006,7.1875,9.454,6.438,12.497,8.75033333333,6.709,5.83366666667,10.3866666667
634.58,4.87233333333,9.04266666667,7.1445,9.36233333333,6.395,12.479,8.71166666667,6.631,5.83666666667,10.456
634.91,4.86966666667,9.019,7.0965,9.38966666667,6.307,12.3623333333,8.69833333333,6.58466666667,5.80366666667,10.419
635.25,4.81633333333,9.07133333333,7.1375,9.41766666667,6.28083333333,12.387,8.64966666667,6.59033333333,5.79633333333,10.4586666667
635.58,4.69466666667,8.99566666667,7.0115,9.38666666667,6.183,12.295,8.61133333333,6.546,5.74633333333,10.3176666667
635.91,4.35866666667,8.87633333333,6.9055,9.29433333333,6.04483333333,12.1553333333,8.40966666667,6.48433333333,5.61133333333,10.2723333333
636.24,4.34033333333,8.866,6.771,9.25333333333,6.08116666667,12.1953333333,8.379,6.39633333333,5.61033333333,10.222
636.57,4.37833333333,8.95633333333,6.7755,9.238,6.15283333333,12.1386666667,8.48733333333,6.40766666667,5.62,10.2573333333
636.90,4.46,9.01466666667,6.9065,9.413,6.2615,12.2603333333,8.60933333333,6.46866666667,5.72833333333,10.367
637.23,4.524,9.035,6.9105,9.58733333333,6.30216666667,12.371,8.674,6.513,5.78166666667,10.4906666667
637.56,4.44133333333,8.925,6.812,9.498,6.268,12.517,8.636,6.52733333333,5.795,10.4016666667
637.90,4.38966666667,8.93133333333,6.817,9.49833333333,6.2055,12.5263333333,8.578,6.51366666667,5.755,10.3393333333
638.23,4.20366666667,8.79566666667,6.7125,9.53666666667,6.12766666667,12.5573333333,8.434,6.50333333333,5.61133333333,10.2506666667
638.56,4.103,8.736,6.685,9.48766666667,6.04583333333,12.516,8.34533333333,6.36366666667,5.49,10.2046666667
638.89,4.18533333333,8.8,6.6415,9.502,6.047,12.6436666667,8.458,6.36666666667,5.44733333333,10.224
639.22,4.42,9.04033333333,6.7935,9.61066666667,6.28933333333,12.827,8.655,6.457,5.67666666667,10.402
639.55,4.636,9.077,6.9165,9.77133333333,6.47733333333,13.019,8.815,6.56966666667,5.833,10.536
639.88,4.54866666667,8.98266666667,6.9085,9.76166666667,6.4335,12.9023333333,8.904,6.642,5.74566666667,10.4943333333
640.21,4.58966666667,9.067,6.8575,9.82566666667,6.443,12.8793333333,8.77766666667,6.743,5.8,10.505
640.54,4.47866666667,8.88766666667,6.7125,9.70133333333,6.28933333333,12.7946666667,8.61633333333,6.55666666667,5.67333333333,10.317
640.87,4.42733333333,8.80266666667,6.7515,9.64433333333,6.3105,12.695,8.50766666667,6.46366666667,5.656,10.3116666667
641.20,4.52033333333,8.828,6.825,9.696,6.335,12.614,8.407,6.40233333333,5.65666666667,10.352
641.53,4.539,8.87133333333,6.859,9.68366666667,6.34216666667,12.5976666667,8.31833333333,6.35166666667,5.667,10.4993333333
641.87,4.71133333333,9.00966666667,7.09,9.79833333333,6.4855,12.664,8.51333333333,6.417,5.84866666667,10.6813333333
642.20,4.75166666667,8.987,7.116,9.786,6.63083333333,12.719,8.58266666667,6.44366666667,5.84766666667,10.7483333333
642.53,4.632,8.81033333333,7.058,9.66433333333,6.59433333333,12.6266666667,8.52566666667,6.35166666667,5.771,10.6993333333
642.86,4.46,8.73766666667,6.9645,9.62433333333,6.43383333333,12.5953333333,8.39933333333,6.33466666667,5.70466666667,10.604
643.19,4.43566666667,8.785,6.982,9.57933333333,6.35,12.6416666667,8.22933333333,6.21133333333,5.613,10.5023333333
643.52,4.55433333333,8.723,6.944,9.61666666667,6.3415,12.6866666667,8.11666666667,6.14833333333,5.688,10.4433333333
643.85,4.45266666667,8.78566666667,7.041,9.586,6.31983333333,12.7393333333,8.148,6.116,5.649,10.418
644.18,4.45166666667,8.91866666667,7.04,9.597,6.33266666667,12.788,8.253,6.22766666667,5.64466666667,10.5243333333
644.51,4.527,8.99766666667,7.0355,9.58366666667,6.26016666667,12.8073333333,8.32833333333,6.29633333333,5.66666666667,10.488
644.84,4.323,8.845,6.898,9.461,6.142,12.856,8.32533333333,6.32966666667,5.566,10.3366666667
645.17,4.24766666667,8.82433333333,6.895,9.50166666667,6.17916666667,12.8476666667,8.44766666667,6.44366666667,5.506,10.315
645.50,4.11433333333,8.85966666667,6.8225,9.43033333333,6.11133333333,12.89,8.45,6.473,5.416,10.2696666667
645.83,4.16533333333,8.94933333333,6.935,9.48,6.07883333333,13.014,8.51133333333,6.64166666667,5.64866666667,10.3806666667
646.16,4.05333333333,9.05,6.9945,9.51933333333,5.95566666667,12.9746666667,8.43566666667,6.662,5.55433333333,10.2413333333
646.49,4.111,9.154,6.935,9.49,5.97666666667,12.8613333333,8.478,6.60666666667,5.567,10.242
646.82,3.99833333333,9.09433333333,6.7525,9.366,5.818,12.6423333333,8.488,6.55266666667,5.447,10.204
647.15,4.00033333333,9.25033333333,6.821,9.39433333333,5.81716666667,12.6406666667,8.552,6.61566666667,5.44566666667,10.3883333333
647.48,4.19433333333,9.21233333333,6.864,9.45433333333,5.85866666667,12.8576666667,8.63966666667,6.731,5.54666666667,10.5796666667
647.81,4.331,9.17166666667,6.9505,9.55866666667,5.90483333333,12.9373333333,8.55066666667,6.69,5.65,10.6503333333
648.14,4.356,9.181,7.0225,9.60633333333,5.95333333333,13.0,8.58466666667,6.693,5.65566666667,10.7786666667
648.47,4.387,9.15533333333,6.992,9.67266666667,5.92416666667,12.9616666667,8.47166666667,6.57433333333,5.604,10.7903333333
648.80,4.53866666667,9.12433333333,6.974,9.758,5.98883333333,13.1253333333,8.551,6.545,5.64266666667,10.8696666667
649.13,4.51933333333,8.99966666667,6.9035,9.82833333333,5.97,13.0613333333,8.522,6.46133333333,5.676,10.799
649.46,4.587,9.04033333333,6.9155,9.965,6.01033333333,13.0443333333,8.595,6.52,5.58333333333,10.816
649.79,4.80733333333,9.10833333333,7.011,10.113,6.22416666667,13.1506666667,8.74333333333,6.71466666667,5.769,11.0233333333
650.11,4.86866666667,9.06466666667,7.115,10.359,6.3135,13.2523333333,8.83766666667,6.80033333333,5.756,11.1603333333
650.44,4.977,9.139,7.3895,10.5536666667,6.62733333333,13.508,9.05333333333,6.949,5.97833333333,11.2983333333
650.77,4.93266666667,9.03866666667,7.4225,10.534,6.65716666667,13.5286666667,9.03433333333,6.94466666667,5.97,11.2403333333
651.10,4.78266666667,8.978,7.3905,10.5203333333,6.67,13.399,9.03266666667,6.85533333333,5.862,11.1746666667
651.43,4.54133333333,8.95366666667,7.285,10.4093333333,6.6115,13.184,9.02,6.82533333333,5.74733333333,10.9893333333
651.76,4.467,8.97733333333,7.229,10.375,6.59883333333,13.1506666667,8.96166666667,6.816,5.69233333333,10.97
652.09,4.54933333333,9.165,7.372,10.387,6.712,13.062,9.13766666667,6.94566666667,5.76666666667,11.0863333333
652.42,4.45433333333,9.234,7.407,10.3356666667,6.571,12.9673333333,9.016,6.868,5.76633333333,10.9816666667
652.75,4.523,9.30566666667,7.455,10.2903333333,6.58116666667,12.947,9.07,6.91233333333,5.76766666667,11.0166666667
653.08,4.28666666667,9.206,7.306,10.0993333333,6.45833333333,12.788,8.98033333333,6.843,5.63533333333,10.868
653.41,3.989,9.05466666667,7.072,9.841,6.20216666667,12.4983333333,8.749,6.50766666667,5.35866666667,10.6803333333
653.74,3.96333333333,9.02233333333,7.15,9.70633333333,6.1755,12.5616666667,8.771,6.52566666667,5.27333333333,10.6083333333
654.06,3.91833333333,9.063,7.0875,9.67433333333,6.04783333333,12.4906666667,8.66,6.43466666667,5.16166666667,10.5023333333
654.39,3.958,9.23166666667,7.091,9.76533333333,6.057,12.6016666667,8.64733333333,6.39933333333,5.252,10.635
654.72,4.063,9.20366666667,7.083,9.78633333333,5.99583333333,12.426,8.477,6.403,5.30933333333,10.6056666667
655.05,4.32166666667,9.26733333333,7.189,9.97166666667,6.1215,12.6806666667,8.59233333333,6.597,5.37866666667,10.783
655.38,4.32366666667,9.31033333333,7.206,9.96866666667,6.21816666667,12.763,8.686,6.65566666667,5.373,10.6606666667
655.71,4.275,9.127,7.113,10.0186666667,6.17483333333,12.8673333333,8.64333333333,6.63966666667,5.39166666667,10.664
656.04,4.254,8.946,7.0825,10.02,6.25683333333,12.817,8.73533333333,6.68,5.45033333333,10.7363333333
656.37,4.15333333333,8.90966666667,7.0285,9.996,6.20066666667,12.8923333333,8.69333333333,6.71233333333,5.368,10.6946666667
656.69,4.418,9.17366666667,7.0975,10.1396666667,6.372,13.1676666667,8.83566666667,6.78166666667,5.53866666667,10.8613333333
657.02,4.66766666667,9.33566666667,7.2815,10.3273333333,6.57566666667,13.5156666667,9.02233333333,7.03566666667,5.76633333333,11.061
657.35,4.642,9.307,7.1705,10.3233333333,6.56466666667,13.4453333333,8.91833333333,6.971,5.76966666667,11.051
657.68,4.68333333333,9.315,7.0535,10.274,6.58866666667,13.4386666667,8.93033333333,7.005,5.82533333333,11.1543333333
658.01,4.60633333333,9.24533333333,7.0295,10.2396666667,6.51616666667,13.2966666667,8.93733333333,6.957,5.778,11.1243333333
658.34,4.622,9.39633333333,7.23,10.2926666667,6.72333333333,13.6053333333,9.18066666667,7.10066666667,5.823,11.197
658.66,4.54366666667,9.406,7.273,10.2923333333,6.712,13.6246666667,9.15366666667,6.987,5.83833333333,11.1573333333
658.99,4.69033333333,9.49666666667,7.2805,10.3883333333,6.64233333333,13.564,9.09866666667,6.92,5.93966666667,11.2086666667
659.32,4.70233333333,9.49566666667,7.271,10.3346666667,6.593,13.5436666667,8.97666666667,6.88,5.83833333333,11.076
659.65,4.73666666667,9.68566666667,7.262,10.3186666667,6.51283333333,13.5203333333,8.82066666667,6.80066666667,5.74333333333,11.0426666667
659.98,4.883,9.69566666667,7.391,10.391,6.68216666667,13.5096666667,8.842,6.783,5.899,11.1876666667
660.31,4.92133333333,9.651,7.5355,10.4466666667,6.68783333333,13.4543333333,8.81,6.77666666667,5.888,11.216
660.63,4.82366666667,9.51833333333,7.414,10.3736666667,6.60216666667,13.2916666667,8.712,6.62466666667,5.76966666667,11.0713333333
660.96,4.88033333333,9.66366666667,7.4605,10.4813333333,6.60833333333,13.3963333333,8.767,6.74133333333,5.90233333333,11.1803333333
661.29,4.972,9.73366666667,7.563,10.5726666667,6.61733333333,13.434,8.82033333333,6.81666666667,5.94433333333,11.153
661.62,5.08266666667,9.89033333333,7.6925,10.5883333333,6.75966666667,13.6406666667,8.87533333333,6.92566666667,6.021,11.1073333333
661.94,5.05966666667,9.914,7.631,10.5296666667,6.63033333333,13.5053333333,8.78133333333,6.808,6.007,11.1573333333
662.27,5.14233333333,10.0653333333,7.689,10.512,6.614,13.573,8.82533333333,6.84966666667,6.045,11.2926666667
662.60,5.05933333333,10.006,7.803,10.4963333333,6.77183333333,13.686,8.95366666667,6.929,6.00666666667,11.3473333333
662.93,5.15033333333,10.1293333333,7.9505,10.609,6.91283333333,13.9543333333,9.22833333333,7.123,6.15366666667,11.5616666667
663.26,5.072,10.1303333333,8.0155,10.674,7.05333333333,13.9573333333,9.438,7.172,6.238,11.586
663.58,4.90333333333,10.0933333333,7.9255,10.5723333333,6.78416666667,13.783,9.30533333333,7.08433333333,5.978,11.3693333333
663.91,4.72333333333,10.125,7.8155,10.448,6.75566666667,13.7613333333,9.21966666667,6.98066666667,5.93866666667,11.3583333333
664.24,4.81166666667,10.2996666667,7.976,10.612,6.84316666667,13.875,9.334,7.09133333333,6.108,11.4756666667
664.57,4.73933333333,10.1663333333,8.029,10.4683333333,6.81166666667,13.7303333333,9.31133333333,6.99733333333,6.17533333333,11.5276666667
664.89,4.461,10.013,7.7705,10.29,6.64916666667,13.4396666667,9.07733333333,6.79266666667,6.003,11.3193333333
665.22,4.37533333333,9.942,7.7165,10.3123333333,6.5705,13.3826666667,9.026,6.715,5.92233333333,11.3896666667
665.55,4.42433333333,9.82733333333,7.56,10.2996666667,6.55533333333,13.4213333333,9.03966666667,6.72,5.97566666667,11.297
665.87,4.34566666667,9.524,7.4375,10.261,6.42016666667,13.314,8.921,6.55666666667,5.963,11.2086666667
666.20,4.32866666667,9.56666666667,7.364,10.2763333333,6.312,13.386,8.876,6.462,5.981,11.2286666667
666.53,4.216,9.674,7.166,10.107,6.1695,13.248,8.66066666667,6.15266666667,5.83866666667,11.2016666667
666.86,4.41466666667,9.657,7.3315,10.168,6.23383333333,13.447,8.67733333333,6.39666666667,5.919,11.3083333333
667.18,4.631,9.87766666667,7.4325,10.3096666667,6.53083333333,13.7853333333,8.92833333333,6.65533333333,6.167,11.4743333333
667.51,4.667,9.74,7.4765,10.37,6.5835,13.8196666667,8.99433333333,6.75166666667,6.15,11.5216666667
667.84,4.64533333333,9.55533333333,7.344,10.224,6.49383333333,13.773,8.95133333333,6.717,6.11766666667,11.5106666667
668.16,4.643,9.47566666667,7.242,10.2703333333,6.3525,13.7906666667,8.82866666667,6.639,5.99233333333,11.3836666667
668.49,4.65566666667,9.44933333333,7.5135,10.1966666667,6.41283333333,13.9216666667,8.908,6.66033333333,6.05466666667,11.5406666667
668.82,4.77733333333,9.42766666667,7.542,10.211,6.54233333333,13.8676666667,8.99033333333,6.77233333333,6.03433333333,11.5086666667
669.14,4.66533333333,9.40866666667,7.5585,10.1866666667,6.45883333333,13.8016666667,8.908,6.62733333333,5.94933333333,11.4203333333
669.47,4.787,9.57933333333,7.5785,10.2183333333,6.574,13.8096666667,8.968,6.70433333333,5.93733333333,11.4686666667
669.80,4.73433333333,9.49166666667,7.5285,10.1846666667,6.56283333333,13.6943333333,9.01933333333,6.72566666667,5.78966666667,11.414
670.13,4.922,9.46766666667,7.624,10.4006666667,6.8225,13.6446666667,9.22866666667,6.958,5.956,11.4756666667
670.45,4.79566666667,9.46666666667,7.4365,10.368,6.64516666667,13.531,9.03166666667,6.71,5.799,11.3113333333
670.78,4.78066666667,9.50066666667,7.423,10.4526666667,6.53116666667,13.4083333333,8.94,6.564,5.71433333333,11.2933333333
671.10,4.56066666667,9.566,7.295,10.265,6.37333333333,13.162,8.696,6.37066666667,5.577,11.0496666667
671.43,4.601,9.79366666667,7.6025,10.48,6.606,13.3216666667,8.859,6.47966666667,5.62633333333,11.0903333333
671.76,4.616,9.92533333333,7.6025,10.426,6.71733333333,13.3963333333,8.94333333333,6.42566666667,5.58366666667,10.9893333333
672.08,4.63633333333,9.93833333333,7.545,10.5566666667,6.63333333333,13.4756666667,8.995,6.373,5.57,10.9553333333
672.41,4.61266666667,9.86333333333,7.552,10.55,6.5045,13.5676666667,8.97,6.30566666667,5.594,11.0163333333
672.74,4.67333333333,9.70833333333,7.5445,10.534,6.60733333333,13.4666666667,9.09,6.36966666667,5.529,11.0533333333
673.06,4.695,9.81766666667,7.662,10.6683333333,6.784,13.5383333333,9.18633333333,6.47566666667,5.68,11.2006666667
673.39,5.014,10.0173333333,7.8655,10.7413333333,6.93116666667,13.5826666667,9.25866666667,6.647,5.99733333333,11.4653333333
673.72,4.94633333333,10.088,7.879,10.686,6.79416666667,13.6486666667,9.25466666667,6.65833333333,5.98066666667,11.384
674.04,5.29033333333,10.2276666667,8.018,10.8376666667,7.172,13.9106666667,9.64333333333,6.948,6.26766666667,11.7493333333
674.37,5.223,10.229,7.888,10.7146666667,7.1465,14.0703333333,9.70766666667,7.03033333333,6.32666666667,11.8583333333
674.69,5.36066666667,10.198,7.9575,10.9046666667,7.20033333333,14.365,9.95433333333,7.08833333333,6.504,12.1543333333
675.02,5.25766666667,10.1686666667,7.6645,10.7033333333,6.99716666667,14.1373333333,9.78666666667,6.903,6.43933333333,12.023
675.35,5.464,10.48,7.8365,10.9023333333,7.2335,14.3393333333,9.99066666667,7.23566666667,6.59966666667,12.2313333333
675.67,5.57333333333,10.452,7.839,10.963,7.28983333333,14.411,9.96166666667,7.32066666667,6.70233333333,12.3066666667
676.00,5.50466666667,10.6076666667,7.9595,11.06,7.471,14.423,9.992,7.41233333333,6.802,12.378
676.32,5.43966666667,10.759,7.887,11.1126666667,7.35016666667,14.5993333333,9.787,7.40333333333,6.90766666667,12.484
676.65,5.41933333333,10.683,7.7005,11.0143333333,7.28666666667,14.5683333333,9.861,7.46466666667,6.93333333333,12.4583333333
676.97,5.069,10.5806666667,7.5515,10.8693333333,7.13833333333,14.5206666667,9.74466666667,7.337,6.59566666667,12.2516666667
677.30,4.886,10.5116666667,7.5345,10.791,7.01266666667,14.4566666667,9.502,7.08633333333,6.49333333333,12.1776666667
677.63,4.67833333333,10.5,7.6545,10.703,6.88766666667,14.431,9.37666666667,6.984,6.34733333333,11.9906666667
677.95,4.63666666667,10.4276666667,7.7115,10.6586666667,6.9385,14.3106666667,9.35366666667,6.84666666667,6.24333333333,11.804
678.28,4.69566666667,10.4423333333,7.7525,10.681,6.96566666667,14.4403333333,9.419,7.02766666667,6.261,11.7506666667
678.60,4.83933333333,10.494,7.864,10.826,7.1,14.63,9.53533333333,7.19166666667,6.31333333333,11.937
678.93,4.756,10.323,7.844,10.8133333333,7.08183333333,14.628,9.53866666667,7.07733333333,6.31966666667,11.904
679.25,4.76333333333,10.3073333333,7.7815,10.749,7.04816666667,14.581,9.509,7.02033333333,6.20933333333,11.852
679.58,4.71633333333,10.173,7.6395,10.5703333333,6.82766666667,14.5216666667,9.32766666667,6.84266666667,6.02266666667,11.631
679.90,4.81266666667,10.2916666667,7.744,10.604,7.03133333333,14.4956666667,9.46233333333,6.87466666667,6.03733333333,11.6583333333
680.23,4.81266666667,10.4843333333,7.9685,10.7033333333,7.10933333333,14.731,9.53433333333,6.882,5.99833333333,11.6576666667
