wavelength,Back_SpoSchf,Belly_SpoSchf,Breast_SpoSchf,Crissum_SpoSchf,Crown_SpoSchf,DorTail_SpoSchf,Patch10_SpoSchf,Patch11_SpoSchf,Rump_SpoSchf,Throat_SpoSchf,WingTip_SpoSchf
643.52,13.2329333333,60.2406666667,34.1123333333,37.6421333333,13.3927333333,14.4013333333,11.7206,22.0405666667,14.7966666667,33.2707333333,12.8648666667
643.85,13.2214,60.1428,34.0607666667,37.5634666667,13.3791333334,14.3692,11.6975333333,22.0028333333,14.8048,33.1945333333,12.8344666667
644.18,13.3634666667,60.1607333333,34.1371333333,37.708,13.4914666667,14.5072666667,11.8444666666,22.1297666667,14.9273333333,33.3164,12.9462666667
644.51,13.3004,60.173,34.1459666667,37.7075333334,13.4616,14.5177333333,11.8059333333,22.1259666667,14.9364,33.2767333333,12.9428666667
644.84,13.3816,60.2582666667,34.2282666667,37.8531333333,13.5756,14.6219333333,11.9086666667,22.1906666667,14.9886,33.3644666667,13.0310666667
645.17,13.3914,60.2262,34.1356333333,37.8144,13.5754666667,14.5855333333,11.9335333333,22.1316666667,14.9915333333,33.3088,13.0225333333
645.50,13.4694666667,60.1825333333,34.2015666667,37.8802,13.6902666667,14.6585333333,11.9896,22.2121666667,15.0968666667,33.355,13.1495333334
645.83,13.4654666667,60.1877333333,34.1604666667,37.8689333333,13.7096666667,14.6368666667,11.9577333333,22.2008666667,15.0939333333,33.3022666667,13.1555333333
646.16,13.4784,60.3109333333,34.2464,37.9666666667,13.7151333333,14.6407333333,11.9783333333,22.3019333333,15.1391333333,33.3314,13.1868
646.49,13.4520666667,60.1798,34.1847333333,37.9434,13.6793333333,14.6003333333,11.9529333333,22.2957333333,15.0983333333,33.2517333333,13.1436666667
646.82,13.4886,60.2666666667,34.2303333333,38.0042,13.7511333333,14.6306666667,12.0216,22.2990333333,15.1638,33.2684,13.1819333333
647.15,13.4390666667,60.2389333333,34.1893333333,37.9377333334,13.6798,14.5844,11.9752,22.2913333333,15.1472666667,33.2635333333,13.1727333334
647.48,13.4586,60.2048666666,34.2585666667,38.015,13.727,14.594,11.9999333333,22.3565666667,15.1851333333,33.2631333333,13.2352
647.81,13.4201333333,60.2,34.2915,37.9791333333,13.7195333333,14.5687333333,11.9624,22.3100333333,15.1337333333,33.1796666667,13.1995333333
648.14,13.3763333333,60.1584,34.1955333333,37.9248666667,13.6658666667,14.4663333333,11.9181333333,22.2769,15.0287333334,33.1412666667,13.1339333333
648.47,13.3002,60.1383333333,34.1625,37.8667333333,13.5410666667,14.4238,11.8303333333,22.2348666667,14.9456,33.1002,13.0672
648.80,13.3272666667,60.2435333333,34.3405666667,37.9835333333,13.5482,14.516,11.8642,22.3474666667,14.9598666667,33.2196,13.1010666667
649.13,13.3373333333,60.2544666667,34.3345,38.0102,13.5118,14.5635333333,11.8684,22.3657666667,14.9516,33.2302,13.0881333333
649.46,13.2800666667,60.279,34.3628666667,37.9988666667,13.5252,14.5502666667,11.8586666667,22.3528,14.9636666667,33.2792666667,13.0748666666
649.79,13.307,60.3320666667,34.3831,37.9817333333,13.5708666667,14.5556,11.8985333333,22.3486666667,14.9891333333,33.3609333333,13.1393333333
650.11,13.3222666667,60.4318666667,34.4268333334,38.0174666667,13.5558,14.5709333333,11.8903333333,22.3807333333,15.038,33.4193333333,13.1896666667
650.44,13.3399333333,60.4274,34.5256333333,38.0564,13.565,14.5817333333,11.9181333333,22.4322666667,15.0582,33.463,13.2442
650.77,13.3366,60.4142666667,34.5383,38.0710666667,13.6508666667,14.5944,11.9768666667,22.398,15.061,33.4554666667,13.2562
651.10,13.3712,60.5082,34.5799666667,38.1472,13.663,14.6778666667,12.0318666667,22.4379666667,15.0761333333,33.5484666667,13.2809333333
651.43,13.3227333333,60.5714666667,34.6063333333,38.1822,13.6485333333,14.6718666667,12.0015333333,22.5015,15.0435333333,33.6046,13.3044666667
651.76,13.3920666667,60.6041333333,34.7039,38.2575333333,13.7293333333,14.8241333333,12.0262666667,22.5055666667,15.1434,33.6442,13.3866
652.09,13.3180666667,60.4888,34.5819,38.1195333333,13.6918,14.724,11.9599333333,22.4159666667,15.0712666667,33.613,13.2842666667
652.42,13.2333333333,60.3831333333,34.4495,37.9662666667,13.6226,14.6595333333,11.8738666667,22.3121333333,15.0258,33.5592666667,13.1934666667
652.75,13.1638666667,60.4331333333,34.4528666667,38.0198,13.5768666667,14.6031333333,11.8476,22.2980333333,15.002,33.5822666667,13.1733333333
653.08,13.2524,60.5056666667,34.5488666667,38.1494666667,13.6176666667,14.678,11.8960666667,22.4090666667,15.0333333333,33.6435333333,13.2343333333
653.41,13.1579333333,60.3362,34.4011666667,38.0872666667,13.5381333333,14.6712666667,11.8364,22.3161,14.9466,33.4847333333,13.1491333333
653.74,13.1152666667,60.2978,34.3768666667,38.0132666667,13.4823333333,14.6358,11.7904,22.2565666667,14.8852666667,33.4336666667,13.0618
654.06,13.1537333333,60.3875333333,34.4075666667,38.1046,13.5229333333,14.7329333333,11.8163333333,22.3184666667,14.9264,33.4871333333,13.1018
654.39,13.1778,60.2816666667,34.3711333333,38.1192,13.4508666667,14.7438666667,11.7855333333,22.3101333333,14.9177333333,33.4741333333,13.1003333333
654.72,13.1712,60.2448,34.3455666667,38.0459333333,13.4671333333,14.7432666667,11.8060666667,22.3052666667,14.911,33.3879333333,13.0657333333
655.05,13.2586,60.3463333333,34.4522333333,38.1904666667,13.553,14.8116,11.9333333334,22.3215333333,15.0483333333,33.4669333333,13.1179333333
655.38,13.3964,60.3828,34.5082666666,38.2705333333,13.6496,14.8976,12.0938666667,22.4629333333,15.1925333333,33.5891333333,13.2178666667
655.71,13.4356,60.3766,34.5558666667,38.3368666667,13.6711333333,14.9597333334,12.1314666667,22.4553333333,15.2194,33.5809333333,13.2450666667
656.04,13.4336666667,60.3148,34.6440333333,38.413,13.7012,14.9608666667,12.2082666667,22.4903666667,15.2506,33.5646,13.3055333333
656.37,13.4504,60.2932666667,34.6590333333,38.4309333333,13.7373333333,14.9550666666,12.2498666667,22.4754333333,15.2805333333,33.5634,13.3052
656.69,13.4716,60.2884,34.7148,38.4669333333,13.695,14.9375333333,12.2332,22.4634333333,15.2964666667,33.5909333333,13.2824
657.02,13.5733333333,60.3688666667,34.7914,38.4888666667,13.7258666667,14.9753333333,12.3048666667,22.5192666667,15.3592,33.6466,13.3438666667
657.35,13.6766666667,60.4268,34.9016333333,38.6523333333,13.8301333333,15.0899333333,12.4041333334,22.6228,15.4452,33.7409333333,13.4326
657.68,13.7952666666,60.5038666667,35.0313333333,38.7202,13.9696,15.1326666667,12.5208666667,22.6872333333,15.5481333333,33.8428,13.5423333333
658.01,13.7466666667,60.5415333333,35.0857333333,38.6808,13.9962666667,15.1146,12.5051333333,22.6763333333,15.5059333333,33.846,13.5161333333
658.34,13.7029333333,60.5244666667,35.0979666667,38.6858,13.9327333333,15.0672666667,12.4481333333,22.6531666667,15.4541333333,33.8802666666,13.4952
658.66,13.6462,60.4711333333,35.0030666667,38.6131333333,13.8700666667,15.0434666667,12.3788,22.6596666667,15.3486,33.8440666667,13.4762
658.99,13.6466,60.5332666667,35.0811,38.6144666667,13.8804666667,15.0211333333,12.3319333333,22.6724333334,15.3182666667,33.8718,13.4483333333
659.32,13.6542666667,60.5154666667,35.0816,38.6027333333,13.895,14.9896,12.3620666667,22.7232333333,15.3415333333,33.886,13.4802
659.65,13.7008,60.6452,35.1391,38.6046666667,13.9406,15.0286666667,12.3802,22.7855,15.3756666667,33.9818,13.5142
659.98,13.7392666667,60.5993333333,35.1376666667,38.6082666667,13.9759333333,15.0613333333,12.3943333333,22.7829666666,15.3768,34.0082,13.536
660.31,13.7608666667,60.6452,35.1345,38.5601333333,14.013,15.1225333333,12.4382666667,22.8049666666,15.3964,34.0497333333,13.5709333333
660.63,13.7758666667,60.6463333333,35.1814666667,38.6002,14.0933333333,15.159,12.4746666667,22.8665666666,15.4372,34.11,13.6193333333
660.96,13.8249333333,60.6151333333,35.1859,38.5904666667,14.1883333333,15.2072666667,12.5038,22.9082,15.464,34.1294666667,13.6796
661.29,13.786,60.4096,35.0741333333,38.4773333333,14.0984,15.1744,12.4477333333,22.8593,15.3818,34.0896,13.5914
661.62,13.8748,60.5312666667,35.1496666667,38.6006,14.1866,15.2480666667,12.5122666667,23.0053666667,15.5061333333,34.2311333333,13.6764666667
661.94,13.9098,60.5288666667,35.1284666667,38.6672,14.2175333333,15.2924666667,12.5399333334,23.0466333333,15.5417333333,34.2154666667,13.7157333333
662.27,13.917,60.4369333333,35.1349666667,38.6647333333,14.2302,15.3195333333,12.5627333333,22.9906333333,15.5996666666,34.2147333334,13.7254
662.60,13.8555333333,60.3538,35.0609,38.6626666667,14.2270666667,15.2708666667,12.5619333333,22.95,15.5666666667,34.1708666667,13.6953333333
662.93,13.9752,60.5462,35.1998333333,38.8526666667,14.321,15.3942666667,12.6494666667,23.0375333333,15.6602666667,34.2995333333,13.8196666667
663.26,14.104,60.5388666666,35.1952666666,38.9301333333,14.3975333333,15.4882,12.7508666667,23.1441666667,15.7643333333,34.3130666667,13.945
663.58,14.0583333333,60.5281333333,35.1443,38.8774,14.3411333333,15.4688666667,12.7106,23.1473,15.7325333333,34.2582,13.9152666667
663.91,14.0634,60.501,35.2006666667,38.9364666667,14.3804,15.4590666667,12.7572,23.1692333333,15.7822,34.231,13.9845333333
664.24,14.0986,60.5166666667,35.2526666667,38.9804666667,14.3506666667,15.4866,12.765,23.2169,15.8366,34.2677333333,14.0021333333
664.57,13.9938666667,60.5793333333,35.3045666667,39.0095333333,14.2403333333,15.396,12.716,23.1557,15.7724666667,34.2487333333,13.9507333333
664.89,13.8139333333,60.5831333333,35.1781,38.9494,14.1173333333,15.3124666667,12.5780666667,23.1027,15.6688666667,34.0570666667,13.8164666667
665.22,13.8660666667,60.5460666667,35.2408,38.9905333333,14.1645333333,15.3584666667,12.6404,23.0641666667,15.6548,34.0961333333,13.8981333333
665.55,13.9827333333,60.6780666667,35.3452333334,39.0332,14.2519333333,15.4222,12.7084,23.1234333333,15.7156666667,34.1791333333,13.9828
665.87,14.0256,60.7247333334,35.4051333333,39.0537333333,14.2890666667,15.4363333334,12.7002666667,23.2013666667,15.7076,34.2227333333,13.9830666667
666.20,14.0380666667,60.7655333333,35.4408,39.0582666667,14.2966,15.5495333333,12.7288666667,23.2957666667,15.7889333333,34.2719333333,14.0144
666.53,13.8978,60.5078,35.3213,38.839,14.2224,15.5091333334,12.6424,23.2460333333,15.7198666667,34.1076666667,13.8900666667
666.86,13.7434,60.2984666666,35.2388333333,38.7220666667,14.1661333333,15.3922,12.5428,23.1270666667,15.5400666667,33.9558,13.7724
667.18,13.7622666667,60.3410666667,35.3407,38.7357333333,14.2137333333,15.4616,12.5822,23.1636666667,15.5826,34.014,13.8439333333
667.51,13.7249333333,60.2549333333,35.2451333333,38.6974,14.1562666667,15.4788666667,12.5483333333,23.1728666667,15.5561333333,33.9916,13.7574666667
667.84,13.6988666667,60.267,35.2753333333,38.719,14.1858,15.516,12.547,23.1999333333,15.5553333333,34.0280666667,13.7749333333
668.16,13.7407333333,60.2239333333,35.2989666667,38.7044666667,14.2620666667,15.5705333333,12.6553333333,23.2634666667,15.6554666667,34.1182666667,13.8355333333
668.49,13.8980666667,60.3265333333,35.4339666667,38.8584,14.4141333334,15.6876,12.8660666667,23.3051666667,15.8031333333,34.3303333333,13.997
668.82,13.7702666667,60.1919333333,35.2253,38.6686666667,14.2429333333,15.5584,12.7294666667,23.2388666667,15.666,34.1488,13.8288666667
669.14,13.6323333333,60.0645333333,35.1310666667,38.5464,14.1439333333,15.5042666667,12.6707333333,23.1633666667,15.5875333333,34.0894,13.7317333333
669.47,13.6234,59.9954666667,35.0709333333,38.4498666667,14.1497333333,15.4658,12.7061333334,23.1412,15.5874666667,34.0419333333,13.7114666667
669.80,13.5738666667,59.802,34.916,38.3418666667,14.0688666667,15.3704666667,12.6634666667,23.0611333333,15.4542666666,33.9224666667,13.6689333333
670.13,13.5978,59.8796666667,35.0027666667,38.3504,14.1064666667,15.3921333333,12.6912,23.0607,15.4472666667,33.9569333333,13.7164666667
670.45,13.5508,59.9736666667,34.9708333333,38.3560666667,14.0313333333,15.3649333333,12.5967333333,23.0099666667,15.4167333333,33.9909333333,13.6783333334
670.78,13.5876,59.9656666667,34.9323,38.3363333333,14.0668,15.3215333333,12.6014666667,22.9814,15.3896,33.9520666667,13.6494666667
671.10,13.6426,59.9835333333,34.9381666667,38.3249333333,14.1225333333,15.3655333333,12.6213333333,22.9729,15.4018,33.9564,13.7038666666
671.43,13.632,59.9658,34.9235666667,38.3238666667,14.1042666667,15.3334666667,12.5974666667,22.9160666667,15.3582,33.9325333333,13.6377333333
671.76,13.7271333333,60.0482,34.9420333333,38.4165333334,14.1475333333,15.4126,12.5825333333,22.9503,15.3844,33.9758666667,13.6758
672.08,13.7196666667,60.0322666667,34.9122333333,38.3924666667,14.1423333333,15.4251333333,12.5226,22.9898,15.3564,33.9556,13.6963333333
672.41,13.8548,60.2218,35.1060333333,38.5684,14.3332,15.6392666667,12.6872,23.1700666667,15.5618,34.0968666667,13.836
672.74,13.9290666667,60.3,35.1477666667,38.6626666667,14.4435333333,15.6866,12.7186666667,23.2459666667,15.63,34.1732666667,13.9077333333
673.06,13.9592666667,60.3623333333,35.2666666667,38.7622666667,14.4870666667,15.7580666667,12.7922666667,23.3037666667,15.6953333333,34.1964666667,13.9847333333
673.39,14.0672,60.689,35.5765666667,39.0112666667,14.6466,15.9109333333,12.9348666667,23.4266666667,15.8701333333,34.4107333334,14.1261333333
673.72,14.1997333334,60.7738666667,35.6531666667,39.187,14.7725333333,16.0658666667,13.0330666667,23.5309666667,15.9884,34.5491333333,14.2554666667
674.04,14.3672,60.8908666667,35.8192666667,39.3776,14.9260666667,16.266,13.2088,23.7027666667,16.1656,34.7168,14.3864666667
674.37,14.4769333333,60.9448666667,35.9476666667,39.523,15.0195333334,16.3928666667,13.3754,23.8788666667,16.3485333333,34.8971333334,14.4676666667
674.69,14.5322,60.9601333333,36.0187333333,39.6042,15.0632,16.4788666667,13.3929333333,23.968,16.4377333333,34.9531333333,14.5466
675.02,14.6310666667,60.9460666667,36.0672666666,39.6541333333,15.1456,16.5515333333,13.4793333333,24.0125,16.5239333333,34.9895333333,14.6284666667
675.35,14.567,60.8429333333,35.9873,39.5799333333,15.0661333333,16.4548,13.4288666667,23.9788,16.4717333333,34.9218,14.5862666667
675.67,14.5344666667,60.8486666667,36.0326666667,39.4984666667,14.9971333333,16.4279333333,13.4147333333,23.8998,16.4188,34.8865333333,14.5100666667
676.00,14.5534666667,60.8389333333,36.0561666667,39.5350666667,14.9634666667,16.3758,13.4277333334,23.8090666667,16.4132666667,34.8983333333,14.5196
676.32,14.5508,60.7803333333,36.1055,39.4633333333,14.9257333333,16.3531333333,13.4296666667,23.7584333333,16.4129333333,34.8703333333,14.5111333333
676.65,14.5744,60.9082,36.0965,39.5920666667,14.8822666667,16.3602,13.3746666667,23.7986333333,16.4454666667,35.0078,14.5149333333
676.97,14.5384,60.8259333333,36.0014666666,39.5467333333,14.8253333333,16.2896,13.3560666667,23.8071,16.3874666667,34.9304666666,14.4723333333
677.30,14.4504,60.7604,35.9433,39.4789333333,14.737,16.1848666667,13.2962666667,23.7219,16.2950666667,34.8710666667,14.39
677.63,14.3655333333,60.7329333333,35.9047,39.4021333334,14.6405333333,16.0542,13.2219333333,23.5659333333,16.2334,34.8442666666,14.3110666667
677.95,14.3138666667,60.7618666667,35.9723666667,39.4261333333,14.568,16.0696,13.1397333333,23.5603,16.1408,34.8373333334,14.31
678.28,14.2703333333,60.8375333333,35.9665666667,39.4586,14.5187333333,15.9802666667,13.1267333333,23.5450666667,16.088,34.814,14.2681333333
678.60,14.1867333333,60.8525333333,35.9355666667,39.3652,14.464,15.9150666667,13.0905333333,23.5429333333,16.037,34.8141333333,14.2358666667
678.93,14.0981333333,60.8450666667,35.9444,39.2278666667,14.4468,15.8796,13.0518666667,23.4807,15.9727333333,34.7763333333,14.1935333333
679.25,14.0005333333,60.8062,35.8497,39.2203333333,14.4096,15.7911333333,12.9492666667,23.4698,15.9152,34.7328666667,14.1531333333
679.58,13.9946,60.8334,35.8316333333,39.183,14.4308666667,15.8114,12.9565333333,23.5176333333,15.9183333333,34.7160666667,14.1985333333
679.90,13.9971333333,61.0114666667,35.8757,39.3601333333,14.4914666667,15.8964,13.0362666667,23.5928666667,15.9532666667,34.8132,14.2422666667
680.23,13.9046666667,60.7988666667,35.8367,39.2052,14.4898666667,15.8629333333,12.9721333333,23.4931,15.8761333333,34.6965333333,14.1497333333
680.55,13.8194,60.7329333333,35.7215333333,39.0772,14.389,15.7936,12.8695333333,23.3826666667,15.8172666667,34.6399333333,14.0948
680.88,13.857,60.8587333333,35.8201666667,39.2019333333,14.4392666667,15.8419333333,12.9109333333,23.518,15.908,34.7191333333,14.1237333333
681.20,14.0287333333,60.8988,35.9753333333,39.3311333333,14.6276,16.0567333333,13.0986,23.7653666667,16.0862,34.7956,14.2903333333
681.53,13.9972666667,60.9064,35.8985333333,39.3025333334,14.6641333333,16.039,13.1128666667,23.7097666667,16.0908,34.7351333333,14.2766
681.85,14.0225333333,60.9962666667,35.9999666667,39.3723333333,14.7291333333,16.1439333333,13.1886666667,23.7066666667,16.1222666667,34.793,14.3484666667
682.18,14.1426,61.1860666667,36.1953,39.6675333333,14.8756666667,16.3032,13.2903333333,23.8519666667,16.2712666667,34.9868,14.5114
682.50,14.2093333333,61.1882666667,36.1980333333,39.7767333333,14.9087333333,16.3791333333,13.3371333333,23.9423333333,16.3362666667,35.0422,14.5684
682.83,14.3968,61.3046,36.3911333333,39.8983333333,15.08,16.5815333333,13.559,24.1052333333,16.4646,35.2053333333,14.7503333333
683.15,14.3716,61.1791333333,36.3457,39.8676666667,15.067,16.6094666667,13.5314,24.1254,16.4489333333,35.1976666667,14.703
683.48,14.4416,61.0254666667,36.3256,39.8224666667,15.0936666666,16.6375333333,13.5514,24.1548333333,16.4943333333,35.1868,14.7403333333
683.80,14.5140666666,61.1466666667,36.3666666666,39.9237333333,15.1067333333,16.6590666667,13.6228,24.2089,16.5462666667,35.2382,14.8271333333
684.13,14.6814,61.2458,36.5801,40.1317333333,15.2704,16.8277333333,13.7322666667,24.3475,16.6423333333,35.3709333333,14.9302666667
684.45,14.6704666667,61.2691333333,36.5272,40.1231333333,15.2282,16.7857333333,13.6741333333,24.3274,16.5804666667,35.4185333333,14.9218
684.78,14.6091333333,61.3566,36.4618666667,40.1360666667,15.1412666667,16.7087333334,13.5838,24.2670333333,16.5099333333,35.4414,14.8446
685.10,14.6116,61.2842666667,36.4513333333,40.085,15.1262666667,16.6946666667,13.4715333333,24.3405,16.5135333333,35.3862,14.8243333334
685.43,14.6171333333,61.0548666667,36.3087333333,39.9088666667,15.0818,16.6237333333,13.403,24.3258666667,16.4808666667,35.3227333333,14.7548
685.75,14.5574666667,60.7354666667,36.0985,39.6198,14.9513333333,16.4988666667,13.3119333333,24.1669,16.3509333333,35.0950666667,14.6304666666
686.08,14.5468666667,60.7772666667,36.1681333333,39.6754,14.9900666667,16.4866,13.2954,24.1989,16.3628,35.1086,14.63
686.40,14.4634,60.63,36.1358666667,39.5830666666,14.9783333333,16.4093333333,13.2268,24.1945666667,16.3640666666,34.9997333333,14.5481333333
686.72,14.4568,60.6613333333,36.1921333333,39.6359333333,14.9912,16.3573333333,13.2204,24.1619,16.3520666667,35.0156,14.5064
687.05,14.4120666667,60.6976,36.1992666666,39.5945333333,14.9526,16.2634,13.1274666667,24.2037666667,16.2964666667,35.019,14.4695333333
687.37,14.4350666667,60.6966666667,36.1984,39.5627333333,14.951,16.3344,13.1673333333,24.2450666667,16.3152666667,35.0512666667,14.5240666667
687.70,14.3958666667,60.5364666667,36.1284,39.4653333333,14.9208,16.2876666667,13.1902,24.1783,16.2980666667,34.9967333333,14.4655333333
