wavelength,Back_PooOrnm,Belly_PooOrnm,Breast_PooOrnm,Crissum_PooOrnm,Crown_PooOrnm,DorTail_PooOrnm,Patch10_PooOrnm,Patch11_PooOrnm,Patch12_PooOrnm,Rump_PooOrnm,Throat_PooOrnm,WingTip_PooOrnm
593.80,20.917375,31.77225,18.8755416667,35.09925,14.2791666666,10.0202916667,29.2460833333,39.4038333333,46.1839166667,17.6888333333,22.4575,14.3428333333
594.14,20.9673333333,31.8985833334,18.93775,35.2521666667,14.3066666667,10.0895416667,29.36625,39.4921666667,46.2644166667,17.738,22.50325,14.3786666667
594.48,20.968625,31.9730833334,19.01575,35.31225,14.3246666667,10.099,29.42575,39.54825,46.266,17.7568333333,22.527,14.3873333333
594.81,20.8899583333,31.9743333333,19.0107916667,35.3195,14.2559166667,10.0121666667,29.3874166667,39.54075,46.20275,17.7114166666,22.49025,14.31625
595.15,20.902375,32.01575,19.0434166666,35.36725,14.2799166666,10.0667916667,29.4244166666,39.5758333333,46.173,17.7571666667,22.5516666667,14.3454166667
595.49,20.9091666667,32.0410833334,19.0032916667,35.4145,14.2576666667,10.0404583333,29.4620833333,39.5905,46.2035833333,17.7411666667,22.5360833333,14.3318333333
595.82,20.967125,32.13175,19.058625,35.5166666666,14.2278333334,10.04075,29.5335833333,39.6909166667,46.32075,17.7745,22.59775,14.3485
596.16,20.8580833333,32.0518333333,18.975125,35.4015833333,14.0805,9.948625,29.4465,39.5690833334,46.20625,17.6548333333,22.497,14.27675
596.50,20.905875,32.0693333333,19.0091666666,35.46125,14.1325,9.95425,29.4809166666,39.5854166667,46.2648333333,17.693,22.5375,14.2761666667
596.83,20.85175,32.05175,18.9939583333,35.4499166666,14.09275,9.93275,29.4521666667,39.5725,46.19875,17.61025,22.5259166667,14.263
597.17,20.851875,32.0751666667,19.0376666667,35.4961666666,14.1285833333,9.96908333334,29.52075,39.6426666667,46.1985,17.62125,22.5763333333,14.2978333333
597.51,20.837,32.0864166667,19.039375,35.525,14.1300833333,9.93441666666,29.5786666667,39.6828333334,46.2295833333,17.5905,22.6145833333,14.2734166667
597.84,20.8764166667,32.1333333333,19.093875,35.5774166667,14.1674166667,9.96629166666,29.6350833333,39.7305833333,46.2555,17.6190833333,22.7043333333,14.3439166667
598.18,20.8970833333,32.1203333333,19.1026666667,35.5685833333,14.1416666666,9.98120833333,29.6305,39.6991666667,46.2473333333,17.6240833334,22.7696666667,14.3886666666
598.52,20.9868333333,32.25225,19.1985833333,35.6616666666,14.21175,10.038625,29.72675,39.8134166667,46.3733333333,17.6459166667,22.8905,14.4949166667
598.85,20.9824583333,32.244,19.1921666667,35.65425,14.17525,10.0384583333,29.7465,39.82075,46.3975,17.62025,22.9140833333,14.4734166667
599.19,20.9313333333,32.2565833334,19.2454166667,35.6415833333,14.1495833333,10.0034583333,29.7491666667,39.8555833333,46.3736666667,17.5900833333,22.9323333333,14.4305
599.53,20.9190416666,32.2455833333,19.2757916667,35.66175,14.172,10.0056666667,29.7635833333,39.77975,46.2855,17.6098333333,22.9701666666,14.44875
599.86,20.9705833333,32.3603333333,19.34725,35.8155,14.2539166666,10.0295416667,29.84975,39.9189166667,46.3869166667,17.69625,23.0641666667,14.4543333333
600.20,20.847875,32.33875,19.3022083333,35.7809166667,14.1473333334,9.95679166666,29.78425,39.836,46.2669166667,17.6256666667,23.04475,14.3788333333
600.53,20.866875,32.3975833333,19.3069583333,35.82775,14.1506666667,9.92191666667,29.8014166667,39.785,46.2623333333,17.6460833333,23.0819166667,14.3758333334
600.87,20.8479583333,32.47375,19.3362083333,35.884,14.1088333333,9.819125,29.85525,39.8020833333,46.3124166667,17.638,23.09525,14.3686666667
601.21,20.9182916667,32.623,19.4924583334,36.04,14.21925,9.91525,29.9544166666,39.8635,46.3828333333,17.7559166667,23.1806666666,14.4400833333
601.54,20.9189166667,32.6431666667,19.4994166667,35.9989166666,14.17975,9.88825,29.9569166667,39.8279166666,46.3141666667,17.7345833333,23.17925,14.41875
601.88,20.9172916667,32.749,19.5267083333,36.06325,14.1475833333,9.848125,30.0100833333,39.8791666667,46.4035,17.7215833334,23.1643333334,14.3428333333
602.21,20.9071666667,32.8015,19.5340833333,36.108,14.1291666667,9.82554166667,30.0345,39.8646666667,46.4069166666,17.7010833333,23.17575,14.2933333333
602.55,20.9907083333,32.90925,19.6611666667,36.1730833334,14.2075833333,9.86270833333,30.13025,39.9519166666,46.4835,17.8161666666,23.2418333334,14.4055833334
602.88,21.0994583333,33.0736666667,19.81175,36.3279166667,14.3085,9.99854166667,30.2693333333,40.0593333333,46.5750833333,17.93975,23.379,14.53475
603.22,21.0667083333,33.1023333333,19.809375,36.3043333333,14.2596666667,9.97458333333,30.246,40.0719166667,46.55725,17.8725,23.3861666667,14.52775
603.56,21.084125,33.1136666666,19.8322916667,36.3338333333,14.2690833333,9.95629166667,30.2754166667,40.0769166666,46.54525,17.8586666667,23.4195833333,14.54175
603.89,21.1224583333,33.1426666667,19.8983333333,36.3639166666,14.28025,9.99641666667,30.3216666666,40.09325,46.5550833333,17.83925,23.4128333333,14.6086666667
604.23,21.2067083333,33.2080833333,19.9825833333,36.44125,14.311,10.0449166667,30.3929166666,40.1704166666,46.6205833333,17.90775,23.4511666667,14.6775
604.56,21.18425,33.2323333333,19.9834583333,36.45075,14.2888333333,10.065125,30.3699166667,40.17425,46.54575,17.8861666667,23.44625,14.6976666667
604.90,21.073125,33.1383333333,19.878,36.3505833333,14.1375833333,9.927125,30.2759166667,40.0773333333,46.4463333333,17.7691666667,23.3705,14.5784166667
605.23,21.055875,33.135,19.8635416667,36.4098333333,14.0941666667,9.89783333334,30.2540833333,40.0861666667,46.4965833333,17.7718333333,23.344,14.5576666667
605.57,21.06725,33.1725833333,19.8960416667,36.45675,14.1248333334,9.89795833333,30.28325,40.10925,46.4759166667,17.7708333333,23.35525,14.5831666666
605.90,21.1199166666,33.2345833333,19.9805,36.4641666667,14.1908333333,9.931875,30.33975,40.1628333333,46.4711666666,17.8490833333,23.4185,14.6400833333
606.24,21.1162916667,33.2966666667,20.005125,36.56325,14.18775,9.9265,30.4095,40.16875,46.4811666667,17.8245,23.4645,14.6453333333
606.58,21.0750833334,33.29125,19.9702916667,36.5110833334,14.1085,9.86070833333,30.34575,40.0936666667,46.39025,17.7231666667,23.4495,14.578
606.91,21.1277083333,33.3818333334,20.0362083334,36.59,14.1174166666,9.90404166666,30.4619166667,40.1468333333,46.4386666667,17.7565,23.4873333333,14.60025
607.25,21.113625,33.40775,20.0719583334,36.5919166667,14.0881666667,9.9225,30.4916666667,40.09525,46.4374166667,17.7666666666,23.5068333333,14.6481666667
607.58,21.1497083333,33.4685,20.1072083334,36.6526666667,14.1245833333,9.91704166667,30.5638333334,40.1445,46.43325,17.8280833334,23.5835,14.65475
607.92,21.065125,33.4060833333,20.0428333333,36.5810833333,14.0518333333,9.877,30.5135833333,40.0355833333,46.3053333333,17.7363333334,23.5540833334,14.6301666667
608.25,21.0679583333,33.365,20.0534583334,36.523,14.02075,9.85691666667,30.48325,39.9709166667,46.297,17.7316666667,23.53525,14.5750833334
608.59,21.1510833333,33.3959166667,20.1298333333,36.5259166667,14.0855833333,9.92591666666,30.57025,39.9318333333,46.3030833333,17.7729166667,23.5785833333,14.7286666667
608.92,21.164875,33.4229166667,20.15625,36.5008333334,14.123,9.96466666666,30.6013333333,39.8976666667,46.2094166667,17.7710833333,23.65775,14.82675
609.26,21.154625,33.3866666667,20.1112916667,36.4206666667,14.0674166667,9.92504166667,30.5425,39.7616666667,46.08175,17.7274166667,23.676,14.8560833333
609.59,21.0204166667,33.20075,19.9642083333,36.2649166667,13.8968333333,9.81975,30.40325,39.5503333333,45.8918333334,17.534,23.5206666667,14.7553333334
609.93,21.0382083333,33.1933333333,19.9615,36.2055833333,13.8651666667,9.82525,30.3438333333,39.488,45.832,17.4685833333,23.5025,14.7429166667
610.26,21.0362083334,33.151,19.9304166667,36.1525,13.8366666667,9.803875,30.3236666667,39.46625,45.81575,17.461,23.4779166666,14.7555833333
610.60,21.029125,33.1225833333,19.914875,36.10725,13.8650833333,9.771625,30.3138333334,39.4199166667,45.7638333334,17.4406666666,23.4945833333,14.7823333333
610.93,21.125375,33.2110833333,19.9725,36.16675,13.9454166667,9.83908333333,30.3635,39.4689166667,45.7599166667,17.4745833333,23.56975,14.8425
611.27,21.1315,33.2158333333,19.9775,36.1276666667,13.9429166666,9.89220833333,30.3386666666,39.41925,45.714,17.4408333333,23.5845,14.9055833333
611.60,21.1914166667,33.35525,20.0950833333,36.21,14.0469166667,9.93395833333,30.4221666667,39.5003333333,45.78725,17.4840833333,23.7074166666,14.9634166666
611.93,21.2485833333,33.4503333333,20.12575,36.2429166667,14.0819166667,9.96258333334,30.4630833333,39.4640833333,45.73325,17.49925,23.787,15.0466666667
612.27,21.252625,33.5383333333,20.1665833333,36.3418333333,14.07975,9.97525,30.4894166667,39.53175,45.7173333333,17.4699166667,23.8806666667,14.9814166667
612.60,21.3017916667,33.6535833333,20.2545416667,36.4490833333,14.1046666667,9.982125,30.60375,39.6258333333,45.8089166667,17.5095,23.97425,14.9390833333
612.94,21.343625,33.7289166667,20.360125,36.5364166667,14.1648333333,10.034875,30.7220833333,39.6848333333,45.9055,17.5499166666,24.0401666667,14.9803333333
613.27,21.4214583333,33.9185,20.5105,36.7449166667,14.2430833333,10.1871666667,30.85075,39.8219166667,45.98625,17.72125,24.1730833334,15.0848333333
613.61,21.4442916667,34.0341666667,20.5997916667,36.8301666667,14.3219166667,10.2253333333,30.93,39.9191666667,46.0516666667,17.7930833333,24.3135833333,15.1335833333
613.94,21.54175,34.2333333333,20.7709166667,37.0761666667,14.42775,10.3225833333,31.12875,40.0269166667,46.1615,17.91975,24.4881666667,15.19525
614.28,21.6507083333,34.3890833333,20.9190833333,37.2624166667,14.48775,10.4085416667,31.276,40.1111666666,46.2786666666,18.005,24.5998333333,15.2660833333
614.61,21.7017083333,34.49225,21.0668333333,37.39625,14.5134166667,10.4386666667,31.356,40.1943333333,46.3405,18.0241666667,24.6996666667,15.3348333333
614.94,21.7417916667,34.5950833333,21.145125,37.5304166667,14.5408333334,10.437375,31.4305833333,40.30075,46.3936666666,18.0704166667,24.784,15.3115
615.28,21.7554166666,34.662,21.1781666667,37.6295,14.5061666667,10.4982083333,31.5009166666,40.3698333334,46.45675,18.09475,24.7988333333,15.2971666667
615.61,21.7171666667,34.7166666667,21.1991666667,37.737,14.5039166667,10.4685416667,31.5846666667,40.4681666666,46.5235833334,18.0784166666,24.8344166667,15.2975833333
615.95,21.7657083333,34.81,21.3152083333,37.8398333333,14.5450833333,10.49425,31.6619166667,40.56375,46.6268333333,18.13275,24.8786666667,15.3648333333
616.28,21.7304583333,34.8296666666,21.3581666667,37.8903333334,14.5449166666,10.505125,31.65225,40.60625,46.65425,18.1305833333,24.8878333334,15.411
616.61,21.77875,34.8560833333,21.438375,38.0376666667,14.5913333333,10.5806666667,31.72325,40.70575,46.6998333333,18.1438333333,24.9513333333,15.4676666667
616.95,21.8230416666,34.9568333333,21.4854166666,38.0865833333,14.6908333333,10.6120833333,31.7813333333,40.7573333333,46.6995,18.1486666667,25.0579166667,15.4999166667
617.28,21.814875,34.9601666667,21.5183333333,38.1271666666,14.6638333333,10.6297916667,31.8453333333,40.7585,46.7445,18.1511666667,25.0293333333,15.5019166667
617.62,21.8167916667,34.94025,21.5631666667,38.1121666666,14.68125,10.6024583333,31.79625,40.8030833333,46.73825,18.1329166667,25.0205833333,15.5129166667
617.95,21.7871666666,34.95675,21.6055416667,38.07325,14.698,10.6445,31.7290833333,40.78525,46.6629166666,18.1633333333,24.9936666667,15.4945833333
618.28,21.756875,34.99375,21.5944166666,38.097,14.7096666667,10.6512916667,31.7668333333,40.8074166667,46.65925,18.1669166667,25.01075,15.5163333333
618.62,21.7567916666,35.0255,21.603,38.1160833333,14.6475,10.633625,31.7805833333,40.7845,46.6908333333,18.1724166667,24.96875,15.5281666667
618.95,21.689375,34.9870833334,21.576125,38.0363333333,14.5756666667,10.5133333333,31.73075,40.717,46.5756666667,18.1453333333,24.8974166667,15.4799166667
619.28,21.7635,35.0751666667,21.687875,38.1820833333,14.6473333333,10.5965416667,31.8494166667,40.8395,46.7078333333,18.2133333334,25.015,15.5263333333
619.62,21.8395833333,35.13975,21.6922083333,38.2441666667,14.7185833333,10.681375,31.9126666667,40.8783333333,46.7449166666,18.2738333333,25.0664166666,15.5895833333
619.95,21.8664166667,35.23625,21.7213333333,38.2996666666,14.7441666666,10.668625,31.9749166666,40.855,46.7350833333,18.28775,25.061,15.6153333333
620.28,21.9022083333,35.381,21.79875,38.3038333333,14.761,10.68175,31.98925,40.9225833333,46.7553333333,18.3771666667,25.14325,15.6424166667
620.62,21.9010833333,35.40075,21.8305,38.375,14.69925,10.6257916667,32.0770833333,40.9171666667,46.8611666666,18.3904166667,25.1239166667,15.67
620.95,21.8847083333,35.4026666666,21.8414166667,38.40575,14.6711666667,10.5729583333,32.03075,40.8416666667,46.7246666667,18.3845833333,25.1509166666,15.63575
621.28,21.831625,35.4194166667,21.8275416667,38.4181666667,14.6518333333,10.6203333333,32.0535833333,40.77225,46.686,18.3779166667,25.18075,15.65625
621.62,21.8617916667,35.4555,21.8498333333,38.4934166666,14.6345833333,10.5871666667,32.1473333333,40.8430833333,46.77625,18.37,25.2875833333,15.6374166666
621.95,21.7666666666,35.338,21.7590833333,38.3909166667,14.54325,10.504125,32.07325,40.7174166667,46.6258333333,18.3031666667,25.18625,15.49
622.28,21.7595416667,35.3643333333,21.8094583334,38.4109166666,14.5678333333,10.5075,32.0500833334,40.7439166667,46.6436666667,18.2996666667,25.2428333333,15.4759166667
622.62,21.73925,35.3814166666,21.8393333333,38.418,14.6003333334,10.4957916667,32.037,40.7066666667,46.58275,18.31775,25.2708333333,15.4616666667
622.95,21.6464166667,35.3944166667,21.820875,38.3278333333,14.5604166667,10.4410416667,31.9819166667,40.6245,46.51225,18.3206666666,25.20775,15.4059166667
623.28,21.5002083333,35.3568333333,21.75975,38.2593333333,14.4120833333,10.2993333333,31.8895,40.492,46.429,18.2410833333,25.1349166667,15.3498333334
623.62,21.5324583333,35.422,21.8419583333,38.3150833333,14.43175,10.35725,31.9246666667,40.5714166667,46.4785833333,18.2503333333,25.231,15.336
623.95,21.4968333334,35.43775,21.8704166667,38.3821666667,14.40075,10.376875,31.9393333333,40.5680833334,46.438,18.2061666667,25.2543333333,15.3556666667
624.28,21.5231666667,35.4840833333,21.9144583333,38.3755833333,14.4366666667,10.3525416667,31.9345833333,40.6049166667,46.37425,18.1756666666,25.3284166667,15.3403333333
624.62,21.52075,35.5286666667,22.0019166667,38.3769166667,14.476,10.418375,32.0189166667,40.66125,46.4200833333,18.1926666667,25.36175,15.3925
624.95,21.5670416667,35.6141666667,22.036,38.4421666667,14.4751666667,10.42175,32.0968333333,40.717,46.4489166667,18.22175,25.4113333333,15.4349166667
625.28,21.5205416667,35.60825,22.0059166667,38.4395,14.4163333333,10.382,32.042,40.61775,46.3936666666,18.1873333334,25.3419166667,15.4210833334
625.61,21.5862083333,35.6988333333,22.0985,38.5045833333,14.4140833333,10.3947083333,32.1269166667,40.7041666667,46.51175,18.2520833333,25.4485833333,15.4701666667
625.95,21.5823333334,35.7309166667,22.1551666667,38.5325833334,14.4615833333,10.420625,32.24275,40.6805833333,46.47475,18.2591666667,25.5043333334,15.5124166667
626.28,21.6304166666,35.79975,22.2233333333,38.6563333333,14.4595833333,10.4329166667,32.3304166667,40.7125,46.5749166667,18.249,25.60075,15.5625
626.61,21.6125416666,35.74825,22.1950833334,38.6604166667,14.3815,10.3697916667,32.2625,40.6163333333,46.4330833333,18.15825,25.5525,15.524
626.94,21.68275,35.8248333333,22.2970833333,38.7134166667,14.44625,10.4584583333,32.3538333333,40.6871666667,46.4859166666,18.2004166667,25.6331666666,15.5591666667
627.28,21.6167083333,35.71525,22.2414583333,38.599,14.3403333333,10.37675,32.3136666667,40.5226666667,46.3401666666,18.1220833333,25.5278333333,15.51225
627.61,21.624375,35.6811666667,22.2276666667,38.529,14.3454166667,10.3208333333,32.3613333333,40.4526666667,46.3476666666,18.13375,25.513,15.4545833333
627.94,21.5790833333,35.6859166667,22.2433333334,38.5084166667,14.2928333333,10.3044166667,32.3355,40.3673333333,46.342,18.13375,25.483,15.4055
628.27,21.6130833333,35.7535833333,22.2165,38.5701666667,14.2864166667,10.2547083333,32.34875,40.389,46.39175,18.15175,25.5234166667,15.3475833333
628.61,21.6164583333,35.8015833334,22.2129583334,38.59875,14.2755833333,10.20875,32.36175,40.428,46.44775,18.1599166667,25.54375,15.3345
628.94,21.5677083333,35.8636666667,22.2314583334,38.607,14.273,10.1764166667,32.4000833333,40.44575,46.4295,18.1330833333,25.574,15.3189166667
629.27,21.5782916666,35.94225,22.231875,38.6805833333,14.283,10.1654166667,32.362,40.4261666666,46.4055833333,18.09325,25.5713333334,15.3573333334
629.60,21.626875,35.9974166667,22.279375,38.7134166667,14.295,10.2000416667,32.39725,40.4450833333,46.4314166667,18.121,25.596,15.3818333334
629.94,21.692125,36.0715833333,22.3347916667,38.7248333333,14.3651666667,10.2938333333,32.4333333333,40.5151666667,46.4305833333,18.18675,25.6220833333,15.4435833333
630.27,21.8532083334,36.2666666666,22.4870833333,38.908,14.5305,10.4482916667,32.6398333333,40.709,46.6380833333,18.33575,25.8395833333,15.6331666667
630.60,21.873625,36.3111666667,22.52325,38.9608333333,14.54025,10.4092083333,32.669,40.7395833333,46.6101666667,18.38125,25.8908333333,15.6150833334
630.93,21.9075,36.4205833333,22.6111666667,39.1059166667,14.6541666667,10.5195833333,32.68625,40.8581666667,46.6595,18.463,25.98325,15.6705
631.26,21.939125,36.52925,22.7433333334,39.2415833333,14.6938333333,10.5878333333,32.7690833334,40.96075,46.69825,18.5201666667,26.0620833333,15.7500833333
631.60,22.0899583334,36.6813333333,22.8592916667,39.4364166667,14.8329166667,10.700375,32.9496666667,41.1499166667,46.8514166667,18.6621666667,26.2419166667,15.8755
631.93,22.087625,36.72775,22.924875,39.50525,14.8624166667,10.755625,33.017,41.1358333333,46.8276666667,18.7074166667,26.3053333333,15.9080833333
632.26,22.181,36.8215,23.10075,39.5798333333,14.94325,10.8697083333,33.09425,41.1515833333,46.808,18.7460833333,26.3929166667,15.9564166667
632.59,22.2454166667,36.8323333333,23.1859583334,39.64275,14.96325,10.9571666667,33.1658333333,41.238,46.8295,18.73275,26.4640833333,15.9624166667
632.92,22.249875,36.92025,23.298125,39.6570833334,14.9608333333,11.0180416667,33.30325,41.3029166667,46.831,18.7725,26.52925,15.9899166667
633.26,22.2868333333,36.9691666666,23.3357916666,39.722,14.9761666667,11.066125,33.2980833333,41.2989166667,46.83225,18.80875,26.5816666667,16.0334166666
633.59,22.22825,36.9250833333,23.3617083333,39.71875,14.9433333334,11.0775833333,33.2950833334,41.2278333333,46.8215833334,18.8250833334,26.60425,15.9805833333
633.92,22.1835833333,36.9539166667,23.3979583333,39.6703333333,14.8619166666,11.057875,33.316,41.1931666667,46.7915,18.82625,26.60225,15.9386666667
634.25,22.2572916667,37.0576666667,23.467875,39.6993333333,14.9016666667,11.117125,33.3828333333,41.21675,46.8365,18.8328333333,26.63525,15.9830833333
