wavelength,Back_ParGulm,Belly_ParGulm,Breast_ParGulm,Crissum_ParGulm,Crown_ParGulm,DorTail_ParGulm,Rump_ParGulm,Throat_ParGulm,WingTip_ParGulm
780.64,16.5972444445,63.0808,54.6820666667,61.0213333333,42.7449,17.0385333333,15.5038222222,18.436,18.6094333333
780.95,16.3478888889,63.7126,54.3577333333,61.5676666667,42.8438666667,16.9099666667,15.7310555555,18.6615833333,18.7494666667
781.26,16.6836,63.8378666667,54.6088666667,61.9216666667,42.8712,17.1371,16.1657777778,19.1183333334,19.0645
781.57,17.0216444444,63.9565666667,54.9984,62.3083333333,43.2357333333,17.4245666667,16.1795444444,19.1788333333,19.2850333333
781.88,16.7596222222,63.5371333333,54.4244,61.4814666667,42.9085333333,17.1604,16.1270444444,19.0425,19.1416666667
782.19,16.8920222222,64.3298333333,54.965,62.0861333333,43.4441,17.9107333333,16.4481444445,19.2454166667,19.4960666667
782.50,16.6568222222,64.8903666667,55.8244,63.1258,44.0983666667,17.8646666667,16.7327666667,19.2170833333,19.7656333333
782.81,17.1237111111,64.6535333333,56.4535333333,63.6963333333,44.6203666667,18.1819,16.9547222222,19.5093333333,20.4291666667
783.12,17.2426666667,64.7986,56.6971333334,64.4382666667,44.6367,18.1684333333,16.8223222222,19.6885,20.3907
783.43,16.0279333333,64.3571333333,56.0238666667,64.4382666667,44.1636,17.2065,15.4129555556,18.5549166667,19.1823666667
783.74,15.6864888889,64.7166666667,56.0556666667,65.1154666667,44.2957333333,17.2398,15.3677,18.4711666667,19.2940666667
784.05,13.6196444444,63.8275,54.7738666667,63.708,42.8327333333,15.0514666667,13.5562777778,16.7230833333,17.4322
784.36,12.8036,62.8997666667,54.6338666667,63.1264666667,42.5614666667,14.2660333333,12.3985888889,15.71425,16.2037666667
784.67,12.8316222222,63.1767666667,54.9384666667,63.7228666667,42.9503333333,14.1058,12.0123777778,16.0171666666,15.9540666667
784.98,11.9767333333,63.0519,53.9233333333,63.2078,42.5432333333,12.7196,11.0624444445,15.2763333333,14.9710666667
785.29,12.6020666667,64.2847,54.5415333333,64.3958666667,43.0556,12.8021333333,10.6713333333,15.1305,14.7118333333
785.60,11.4212888889,63.4139666667,54.1099333333,63.8824666667,42.4763333334,11.7382666667,9.46242222222,13.9384166667,13.3087666667
785.91,11.3595777778,62.7689666667,53.4169333333,63.6780666667,41.8496,11.1981333333,9.16175555555,13.6365833333,13.1939666667
786.22,11.6411555556,62.7021333333,52.9306,63.5073333333,41.2998333333,11.1600333333,9.01855555555,13.8008333333,12.9068666667
786.53,12.1265333333,63.5415666667,53.7704,63.9481333333,42.1584,11.8408,9.23844444444,14.13925,13.0396333333
786.84,13.2987333333,62.673,53.4822666667,62.6538,42.1391,12.7411333333,10.4250666667,15.2103333334,14.4207333333
787.14,13.2993777778,62.3974,53.5942666667,62.6105333333,42.289,12.7092333333,10.5326555556,15.2498333333,14.0018666667
787.45,14.7262222222,63.5965333333,54.7304666667,64.0163333333,43.4459666667,13.7218666667,11.4305333333,16.1575,15.1252
787.76,15.4567555556,63.8899666667,54.501,64.0895333333,43.3816333333,14.3708,12.4420111111,17.0978333333,15.9196
788.07,15.7453111111,63.2236,54.1694,63.535,43.5764333333,14.9437,12.9408888889,16.5184166667,16.6548666667
788.38,15.4003111111,63.1033,54.1704,63.4718666667,43.2566666667,14.7393333333,12.7860555556,16.1951666666,16.3247
788.69,15.6297555556,63.1751333333,54.6044,63.9718,43.5004,14.9297,13.2122555555,16.8350833333,16.7546
789.00,16.4828,63.4466,54.7327333333,64.129,43.8094333333,15.2526,13.7136777778,17.8570833333,17.3229666667
789.31,16.4278666667,62.9648,54.3256,63.4929333333,43.7133666667,15.2452333333,13.4426333333,17.6746666667,17.0322666667
789.62,15.2167111111,62.5299666667,53.2514666667,62.2144666667,43.0937666666,14.6567666667,12.8025111111,16.8201666667,16.1406333333
789.92,15.4944666667,63.5609666667,53.6701333333,62.7423333333,43.4900333333,15.2246,13.6228666667,17.3759166667,16.646
790.23,14.9464888889,64.4536,54.1418666667,63.4692,43.5060333333,14.8270333333,13.1676888889,16.8825833333,15.9535666667
790.54,14.7158222222,64.6678666667,53.8846666667,63.233,43.0389333333,14.8277,13.3145111111,17.0819166667,16.0901666667
790.85,15.5235555556,65.2695666667,54.2329333334,63.3874666667,43.5949,15.9395333333,14.0967777778,17.9268333333,16.7366666667
791.16,15.0097111111,64.4423,54.0966,62.9223333333,43.1115333333,15.0556,13.4920555556,17.4575,16.7353333333
791.47,15.284,66.1446666667,55.1447333333,64.1818,44.0065333333,15.1682666667,13.7766,18.3838333333,17.3635333333
791.78,16.2034222222,66.5216,55.6478666667,64.3252666667,45.0540666667,16.3664,14.8549888889,19.44975,18.7348333333
792.08,16.6419777778,66.6329,55.6902,64.0470666667,44.8415333333,17.1313,15.2176777778,19.3855833333,18.6934333333
792.39,17.2002444444,66.9114333333,55.9293333333,64.4443333333,45.3619,17.5671666667,15.6949333333,19.86925,19.3544333333
792.70,16.8957777778,66.7764666667,56.5153333334,64.0619333333,45.2441333333,17.6700666667,15.7365777778,19.84525,19.5017333333
793.01,18.5934666667,68.4354,58.6076,65.7876,46.9059333333,19.0541,16.716,20.81575,20.9881666667
793.32,18.5231555556,67.3865666667,58.2180666667,65.1432,46.2542666667,18.5429333333,16.4650666667,20.5013333333,20.8490666667
793.62,19.5109777778,67.8856666667,58.8911333333,65.606,47.1074333333,19.9345,17.5183,22.1935833333,21.7528333333
793.93,19.3439777778,68.8655666667,59.302,65.6544666667,47.5183,19.8393666667,16.5759222222,22.0853333333,21.3334
794.24,18.6066444445,68.1043,58.3820666667,64.9584,46.7986,18.7568666667,15.5694,21.7620833333,20.4201333333
794.55,18.8229333333,68.4600666667,58.8136666667,65.2375333334,47.5025333333,19.5871666667,15.6157333333,22.1211666666,20.0657666667
794.86,18.1255777778,67.0453,58.0142666667,64.2102,46.0902333333,19.0855666667,15.0005888889,21.4860833333,18.9560333333
795.16,17.5479555556,66.0243,57.5050666667,63.5496666667,44.9865333333,19.0129,14.2237111111,20.5038333333,17.9716333333
795.47,17.1986666667,66.3233,57.2794,63.2995333334,45.0774,18.6398,14.2636444444,20.2608333333,17.6464
795.78,16.7949333334,66.6735,57.1716,63.4102,44.9884,18.5287666667,14.5537,19.7595,17.8001333333
796.09,17.6166666667,67.6829,57.1334,64.1046,45.3293,19.0368,15.5402555555,20.5146666667,18.1429333333
796.40,16.2895777778,66.4577,56.0466,63.3168,44.3813666667,17.9569,14.7870888889,19.6849166667,17.1243666667
796.70,16.1622222222,66.0666666667,56.3666666667,63.5266666666,44.5033333333,17.6166666667,14.2433333333,19.875,16.7666666667
797.01,14.4477333333,64.6816333333,54.988,62.6148666667,43.1119333334,15.4545,12.2132444444,18.09675,15.0323666667
797.32,14.8629111111,62.4474333333,54.5852666667,62.0313333333,42.6706666667,15.8176333333,13.2212222222,18.4648333333,15.3479333333
797.63,14.3074222222,62.4702666667,55.2904666667,62.5076,42.9968666667,16.1128333333,13.7207777778,17.6521666667,15.209
797.93,14.4625333333,62.6221666667,54.7212666667,62.4014,42.9116333333,15.6632,14.0011333333,17.3893333333,15.2211666667
798.24,14.1340888889,62.6964666667,54.6762666667,62.6238,43.2259333334,15.4898666667,13.5814555556,17.0473333333,14.7284
798.55,13.9934,63.0833,54.637,62.6426,43.5589333333,14.6899,13.6832444444,16.887,15.0845666667
798.85,14.0199555556,61.4850333333,54.0741333333,61.6155333333,43.1851333334,14.8499,13.4332777778,16.984,15.3686
799.16,13.8560666667,60.9810333333,54.1283333333,60.9596,43.2653333333,15.0554666667,13.0564111111,17.6781666667,15.4744
799.47,13.606,60.2584666667,54.0222666666,60.5238666667,42.6659666667,14.8116333333,12.2951777778,17.51,15.314
799.78,14.3585777778,60.2576333333,54.0630666667,60.7368,42.8504666667,14.8460666667,12.9015777778,18.1420833333,15.7795
800.08,15.1034222222,62.2269333333,54.61,61.5812666667,43.453,15.8178333333,14.1749888889,18.7795,16.8588
800.39,16.4324666667,62.7386333333,55.3874,62.1620666667,43.8307,16.9225666667,15.7452111111,19.1981666667,18.1261333333
800.70,16.2687777778,64.5456666667,55.9684666667,63.2358,44.0727333333,16.7269,15.2452,19.08775,17.8716666667
801.00,16.3599555556,63.7727,55.121,62.5699333333,42.7299333333,16.2383,14.9559777778,18.9664166667,17.8324666667
801.31,15.2556888889,62.5549,53.8624,61.1564666667,41.1337,15.2908666667,13.8461,17.5265,16.8444
801.62,14.5496444444,62.4287666667,53.1948666667,60.5542,40.5236333333,14.9460666667,13.1845222222,16.859,16.4551
801.92,15.0464222222,62.3572333333,53.6497333333,60.5169333333,40.5787333333,16.1341666667,13.6972888889,18.0459166667,16.6164666667
802.23,14.9744222222,63.086,54.5033333333,61.5624666667,41.0601,16.2977333333,13.8999555556,18.4334166667,16.8473
802.54,15.3310444444,63.9222666667,55.2002666667,63.101,41.2860333333,16.8389,13.9396,18.1591666667,16.6625666667
802.84,15.2230222222,64.8711,55.694,64.0233333333,42.6599333333,17.0199333333,14.0648888889,18.1524166667,16.8744333333
803.15,14.8083333333,64.6506,55.6837333333,63.6553333333,42.8271666666,17.4907,13.6345,17.69125,16.6039333333
803.46,13.8566888889,61.4671666667,53.7606666667,61.0603333333,41.3892,16.7654333333,12.1592222222,16.1426666667,15.4913
803.76,13.7464666667,62.3953666667,54.4556,61.2730666667,42.3324666667,16.5034666667,11.6304,16.2896666666,15.6239
804.07,13.5299777778,62.1322333333,54.1812666667,60.5651333333,42.4895666666,16.5418333333,11.9244222222,15.93925,15.9144333333
804.38,13.8396444444,63.1476666667,55.1225333333,61.2995333333,43.6583,17.1434333333,12.1574888889,16.68775,16.6624333333
804.68,15.4046444444,64.7506,57.3501333333,62.9434,45.0608,18.9894666667,13.5219777778,18.4488333333,18.2096333333
804.99,15.9776666667,63.5866666667,57.1649333333,62.4674,44.7181666667,19.1014,14.3369777778,18.7704166667,19.3057333333
805.30,15.635,64.1061,57.1476,63.3784666667,44.628,18.6971333333,14.5608888889,18.6396666667,19.3751666667
805.60,15.3028888889,64.2767666667,57.1900666667,63.3044666667,44.3304,18.2982333333,14.2068888889,17.8513333333,19.1552666667
805.91,16.0538666667,64.4445,57.5000666667,63.2682,44.7018333333,18.1536,15.2955,18.6479166667,19.9675
806.21,16.6493111111,63.6854333333,56.9988,62.5451333333,44.1617,18.5274666667,15.8716111111,18.8376666667,20.0000333333
806.52,18.0531333333,64.9539333333,58.0666666666,63.3453333334,45.0983333333,19.5187333333,16.9981666667,20.4170833333,21.0429
806.83,17.9425555556,65.8383333333,58.4178,64.7959333333,45.6284,19.1263666667,16.7449888889,20.0454166667,20.9600333333
807.13,17.1250666667,65.3242333333,57.3648,64.1965333333,45.0186333333,18.8352333333,16.4464666667,19.6200833333,20.3469666667
807.44,17.3609333333,65.4863333333,57.2754,64.381,44.7701666667,19.0849666667,16.8005888889,19.6995833333,20.8612
807.74,17.1541555555,66.5816333333,57.4830666667,64.7363333333,45.2084,18.8223333333,16.6369333333,19.84475,20.3315333333
808.05,15.5467111111,65.9059666667,56.5876666667,64.3008,44.5559,17.4538,15.2595,18.7225,19.0326333333
808.35,15.4914,68.3792,57.4908666667,65.5494666667,45.6091,17.5780666667,15.2060333333,18.88725,18.5899
808.66,14.5653777778,68.7393,57.5453333333,65.3867333333,45.7021,16.5998333333,13.5276,17.4663333333,17.5597333333
808.97,14.7223333333,68.2025,56.8894,65.0582666667,45.4119666667,17.3837,13.8130333333,17.3330833333,17.6891
809.27,12.0199777778,66.6318,54.3982,62.4678,42.9852,15.801,10.7246,14.2785833333,15.2539333333
809.58,11.2686444444,68.9238333333,55.7585333333,63.9369333333,43.6326,15.9579666667,9.89162222223,13.9633333334,15.8479333333
809.88,9.68346666666,68.5489333333,54.7572,63.8619333333,42.7022,14.7248666667,8.22538888887,11.71775,15.1618666667
810.19,10.5367111111,68.4642666667,55.5057333333,63.7560666667,42.5520666667,15.9924666667,9.56302222221,13.9914166667,16.0834
810.49,11.3121111111,68.5729333333,56.0042666667,64.3188,42.6387333333,16.9519666667,10.6731555556,14.7818333334,16.9250333333
810.80,11.3722,67.0637666667,55.4696,62.6516666667,42.0397,16.4628333333,10.4115666667,14.9623333333,16.9134666667
811.10,10.4858444444,65.6752,54.9626,61.5756,40.8146333333,16.2325666667,9.88214444445,14.1346666667,16.4953333333
811.41,11.2690222222,67.2374666667,55.735,62.2079333333,41.19,16.9628666667,10.7145222222,14.4588333334,17.0868666667
811.71,9.04384444445,65.2159666667,53.8205333333,60.8304666667,39.0144,14.6899333333,8.44768888889,12.1121666666,15.0332
812.02,9.4141111111,64.2920333333,53.6528666666,60.9256666667,38.7272666667,14.9697666667,9.12764444445,12.3141666667,15.7355333333
812.32,9.14482222221,64.2791333333,53.4224,60.3337333333,38.8090666667,13.8619333333,8.47342222222,12.7016666667,15.4312
812.63,9.00733333332,63.8000333333,53.7222666667,60.7444,38.7555,14.1945666667,9.00728888888,13.0973333333,15.9387333333
812.93,8.43922222222,61.7926666667,51.8641333333,59.2872,37.1436,12.5823,7.91853333334,12.0065,13.7608666667
813.24,8.95322222223,60.0482,51.8006,58.2315333333,36.7898,13.7192,9.12482222222,12.7814166666,14.1423666667
813.54,7.21397777777,60.4691333333,51.2786666667,58.1797333333,36.2032666667,11.4741,7.43348888889,10.6364166667,12.4399
813.85,8.29757777779,59.1989333333,49.9247333333,57.2042666667,36.5807,11.9086333333,7.75464444446,11.7069166667,13.1612333333
814.15,10.4343777778,61.8404666667,51.4875333333,60.3367333333,38.8979333333,14.0444333333,9.32136666666,13.59925,14.8480666667
814.46,11.2219333333,61.122,51.0897333334,60.7623333333,39.6135666667,14.074,9.97138888888,13.6339166667,15.4268
814.76,11.9435111111,60.6217666667,52.3686666667,61.5218666667,40.6697666667,14.6409,11.1735222222,15.2061666667,16.6344333333
815.07,14.6183111111,63.4984,55.5059333333,64.0469333333,43.8871666667,16.9754,13.7433222222,17.9844166667,19.2333666667
815.37,15.4497555555,64.2223333333,56.6138,64.1903333333,44.8307666667,17.9893666667,14.2839222222,18.7566666667,19.9470666667
815.68,13.8516,63.2640333333,55.4950666667,63.4184666667,43.2375333333,15.9744,12.5008666667,16.66675,17.9284666667
815.98,14.4853333333,63.8133333333,56.416,63.9466666667,44.32,15.7066666667,12.8693333333,17.16,18.2933333333
816.29,14.6802888889,64.6460333333,57.4498666667,64.9811333333,45.4296333333,16.1967666667,13.0613444444,17.6661666666,19.3354
816.59,13.8954666667,64.9256333333,56.5398666667,65.1350666667,45.1350333333,14.7272666667,11.7317555556,16.3499166667,17.8292
816.89,13.5056222222,63.791,55.4551333333,63.1772,44.8896666667,14.8679666667,11.1973555555,15.5763333333,17.2215666667
817.20,13.5132,66.0110333333,57.4544,65.0028,45.5647666667,14.5236333333,11.2250222222,14.6005,16.9861
817.50,10.4438888889,63.0248,55.3787333333,61.9697333333,42.7273,11.7585666667,8.26667777777,11.4040833333,13.4092666667
817.81,8.54182222223,62.4154666667,54.7828,61.1164,41.3580333333,9.4096,6.11742222223,9.50091666665,11.4813666667
818.11,7.5139111111,61.2709666667,52.8021333333,60.0937333333,39.9323333333,8.53136666667,4.09908888889,7.38291666666,10.1721333333
818.41,7.80075555555,59.6559,51.2684666667,58.584,39.1003333333,8.24963333333,4.12655555555,7.6695,10.0294333333
818.72,6.76626666667,59.6356333333,50.0746666667,57.6283333333,37.563,6.8441,3.55894444445,7.13125,9.0288
819.02,8.69182222222,60.4266,50.8406,57.8368666667,38.7073666667,9.50573333333,6.32435555555,9.78008333332,11.6435
819.33,9.92557777778,61.4818333333,51.8476,59.0224,39.5188666666,10.6044,7.68804444444,11.02775,12.8715
819.63,9.6466888889,60.4713,51.6215333333,58.3618666667,39.0036333334,10.7354666667,7.87248888889,10.9830833333,12.5677
819.93,10.777,61.9735666667,53.0068666667,59.4033333333,40.2787666667,12.0720333333,9.52998888888,12.7250833333,14.1103666667
820.24,11.8932666667,62.7105666667,53.6926,60.4619333333,41.4695,13.1747,10.9151111111,14.1823333333,15.6729666667
820.54,11.7021111111,62.3164333333,53.2398,60.0311333333,41.5430666667,13.3138,10.8090111111,14.7136666667,15.1197
820.85,12.3529777778,63.0932333333,53.9262,60.7385333333,42.3364666666,13.8448666667,11.6537111111,15.5861666667,15.7592666667
821.15,13.1611111111,63.5352333333,54.2426666667,61.0984,42.8688333333,14.9428333333,12.4950777778,16.596,16.3730666667
821.45,13.4797777778,63.8541666667,54.3626666667,61.0810666667,43.0555666667,15.2178,12.8902555556,16.92575,16.6926333333
821.76,13.5519333333,63.9159,54.348,61.0702,42.8548666667,15.3639333333,13.0341777778,16.9133333333,16.5912333333
822.06,14.2377555556,64.1226,54.6837333333,61.4402,43.4024333333,16.0585333333,13.5918888889,17.522,17.1434
822.36,14.5265777778,64.5302333333,55.0824,61.8921333333,43.9018,16.4377333333,13.8458555556,17.88075,17.296
822.67,14.7580222222,64.4869,55.1188,61.8078,43.9653666667,16.7752666667,14.0879888889,18.1538333334,17.3542333333
822.97,14.9035777778,64.4987333333,55.0416666667,61.8071333334,44.0235666667,16.8112333333,14.2473111111,18.2755,17.5115666667
823.27,15.0128666667,64.4711333333,55.0285333333,61.9444,44.1110333333,16.9884666667,14.2135111111,18.4855833334,17.4761333333
823.58,14.8814222222,64.4339666667,55.0882666667,61.9198,43.9549,17.0040666667,14.0375111111,18.3465833334,17.0805666667
823.88,15.0225111111,64.6594,55.3963333333,62.0732666667,44.0525333333,17.2891333333,14.2513888889,18.3718333333,17.4796666667
824.18,14.9986222222,64.5274666667,55.0746666667,61.8168,43.875,17.4565,14.1793888889,18.2451666667,17.5506666667
824.49,15.1864666667,64.587,55.1452666667,61.7998666667,44.0152666667,17.6829333333,14.3330777778,18.2928333333,17.7699666667
824.79,15.0620666667,64.5259333333,55.1872,61.9879333333,44.0336,17.5358,14.1467,18.3634166667,17.5374
825.09,14.8526666667,64.2098,55.0861333333,61.9468,44.2171,17.5695,13.9313555555,18.2068333333,17.5458666667
825.39,14.4937777778,63.8822666667,54.759,61.8266666667,43.9332,17.4510666667,13.6286111111,17.8998333333,17.2666666667
825.70,14.0936666667,63.5393333333,54.5059333333,61.7368,43.3231666667,16.7005333333,13.0258777778,17.2495833333,16.9401
826.00,13.9475777778,63.7816666667,54.7509333333,62.1124666666,43.5015333334,16.4646666667,12.7339111111,17.1671666667,17.0441333333
826.30,14.3537777778,64.5000666667,55.3044,62.7100666666,43.8152333333,16.8659333333,13.0694555556,17.518,17.4094333333
826.61,13.8332888889,64.6325,55.3748666666,62.5834,43.3461666667,16.1489333333,12.5195222222,16.8095,17.0685
826.91,14.0913555556,64.5477,55.1421333333,62.3958,43.3240666667,16.0189,12.6541555555,16.782,17.1962666667
827.21,14.2804,64.6184333333,55.4502666667,62.5514666667,43.3110666667,15.9962333333,12.8245333333,17.22375,17.4653
827.51,14.2645111111,64.4811,55.5493333333,62.7785333333,43.3823333333,15.7795,12.8885777778,17.2705,17.4613
827.82,14.2569777778,64.4893666667,55.8045333333,63.1483333333,43.2341333333,15.8727666667,12.9772555556,17.4159166667,17.4704
828.12,14.3921555555,64.1023,55.7086,62.6933333333,43.2327,15.9300666667,13.0831,17.3258333333,17.5987
828.42,14.2918666667,64.5905,56.1400666667,63.0003333333,43.1399333333,15.7898666667,13.0489222222,17.22025,17.9023
828.72,14.757,64.9804666667,56.6781333333,63.1144,43.4808,16.0031666667,13.4117,17.4035833333,18.2654666667
829.02,14.0886,64.1567,56.3998,62.3766,42.8727,15.7175333333,12.9842333333,16.9435,17.6284
