wavelength,Back_CisLevm,Belly_CisLevm,Breast_CisLevm,Crissum_CisLevm,Crown_CisLevm,DorTail_CisLevm,Patch10_CisLevm,Patch11_CisLevm,Rump_CisLevm,Throat_CisLevm,WingTip_CisLevm
634.91,56.8570666667,67.7707,5.64133333333,54.1194666667,7.76986666667,7.00253333333,30.0552666667,36.078,50.508374359,5.091,4.7314
635.25,56.7496,67.74,5.5445,54.0451333333,7.7054,6.94233333334,29.9834,35.9996666667,50.4122246154,4.99786666667,4.66046666667
635.58,56.6970666667,67.7234333333,5.53486666667,54.0494,7.68526666666,6.93246666666,29.9746666667,35.9681333333,50.4075307692,4.96973333333,4.6362
635.91,56.6285333333,67.658,5.576,53.9610666667,7.71560000001,6.965,29.9558666667,35.9824666667,50.3636820513,4.9962,4.67746666667
636.24,56.9016,67.9728,5.71613333333,54.3102,7.85000000001,7.13659999999,30.182,36.2663333333,50.6515394872,5.1598,4.84046666667
636.57,56.9742,68.0845666667,5.75916666667,54.4264,7.91313333334,7.16653333334,30.2269333334,36.3396,50.7001964102,5.21146666667,4.88773333333
636.90,57.0719333333,68.2469,5.7833,54.4827333333,7.95593333333,7.22639999999,30.271,36.4428666667,50.7747061538,5.253,4.93133333333
637.23,57.0435333333,68.2368666667,5.7025,54.4382,7.90579999999,7.21459999999,30.2276666667,36.3996666667,50.7053702564,5.19753333333,4.92046666667
637.56,57.138,68.3418333333,5.72023333333,54.5371333333,7.94713333333,7.26726666666,30.3059333333,36.4322666667,50.7607953846,5.21713333333,4.96413333333
637.90,57.1201333333,68.2599,5.70923333333,54.4615333333,7.95026666666,7.27753333333,30.2401333333,36.3833333333,50.7092676923,5.20893333333,4.98953333333
638.23,57.1287333333,68.2286666667,5.76376666667,54.4245333333,8.04686666667,7.31693333333,30.2255333333,36.3753333333,50.7042317949,5.2996,5.07253333333
638.56,57.0974666667,68.2079666667,5.6698,54.4160666667,8.01393333334,7.29326666667,30.1810666667,36.3372666667,50.65376,5.2644,5.0588
638.89,57.2781333333,68.3795666667,5.78656666667,54.6243333333,8.09906666666,7.40726666667,30.3034,36.5022666667,50.8728379487,5.37953333333,5.15286666667
639.22,57.3713333333,68.4391333333,5.794,54.6404,8.15286666667,7.4502,30.3016666667,36.5560666667,50.8399907692,5.44446666667,5.19733333333
639.55,57.4499333333,68.4937333333,5.85643333333,54.7318,8.21986666666,7.52680000001,30.3738,36.626,50.9025158974,5.5156,5.2624
639.88,57.3905333333,68.4429,5.76393333333,54.6844666667,8.14499999999,7.44993333334,30.2782666667,36.5278666667,50.7939917949,5.40186666667,5.1698
640.21,57.3636666667,68.3805333333,5.67626666667,54.6206666667,8.0462,7.37566666667,30.1464666667,36.4619333333,50.7130251282,5.33506666667,5.10233333333
640.54,57.2267333333,68.1654333333,5.608,54.4879333333,7.99253333334,7.33406666667,30.0611333333,36.3369333333,50.6081025641,5.26053333333,5.07286666667
640.87,57.1712,68.1465333333,5.61313333333,54.5008666667,7.95433333333,7.25846666667,30.0318,36.3277333333,50.6169538462,5.22966666667,4.98953333333
641.20,56.969,67.9794,5.56633333333,54.3404,7.87886666666,7.16939999999,29.8857333333,36.2070666667,50.4678933333,5.12386666667,4.89273333333
641.53,57.0693333333,68.1298333333,5.6229,54.5138666667,7.95340000001,7.2376,30.0144,36.2956666667,50.58532,5.1886,4.9306
641.87,56.9540666667,68.0131,5.44723333333,54.4096,7.7982,7.108,29.8956,36.1918666667,50.4405435897,5.02493333333,4.7754
642.20,57.0344,68.0962666667,5.44286666666,54.4572,7.73240000001,7.03086666667,29.9056666667,36.2195333333,50.5068323077,4.98033333333,4.7114
642.53,56.9805333333,68.0451666667,5.35053333333,54.3409333334,7.62826666666,6.9322,29.8545333333,36.0803333333,50.4072928205,4.8558,4.60366666666
642.86,56.8205333333,67.8733,5.39586666667,54.2022,7.6148,6.94166666666,29.8097333333,36.0382,50.3414210257,4.8672,4.59506666667
643.19,56.8740666667,67.9727666667,5.2719,54.2232666667,7.48673333334,6.80106666666,29.7048,35.9426666667,50.3152379487,4.7248,4.43826666667
643.52,56.8456,67.9148,5.2615,54.0594,7.46406666666,6.76266666667,29.7407333333,35.8718666667,50.3036625641,4.70646666667,4.4426
643.85,56.7484,67.8698333333,5.23413333333,53.9731333333,7.43786666666,6.74153333333,29.7244666667,35.8098,50.2659297436,4.6594,4.39773333333
644.18,56.9228666667,68.1477333333,5.29563333333,54.161,7.45966666667,6.77993333334,29.7839333334,35.8926,50.3834728205,4.7,4.4052
644.51,57.0716666667,68.3648666667,5.40696666667,54.3037333333,7.60140000001,6.91873333333,29.912,36.0154666667,50.4897107692,4.8362,4.57286666667
644.84,57.2420666667,68.4732,5.44273333333,54.4328,7.65486666667,6.99706666667,30.0327333333,36.1302666667,50.5985717949,4.91866666667,4.65733333333
645.17,57.1088666667,68.2794,5.46066666667,54.2903333333,7.6322,7.04326666668,29.9642,36.0669333333,50.4943482051,4.9492,4.70186666667
645.50,57.1408,68.3812,5.49156666667,54.4003333333,7.64466666667,7.06386666666,30.0046666667,36.0804666667,50.5479528205,4.93186666666,4.74933333333
645.83,57.1702666667,68.4657666667,5.51933333333,54.449,7.68759999999,7.07613333334,30.0016,36.0914,50.6048041026,4.91513333333,4.7648
646.16,57.1861333333,68.5313666667,5.58293333333,54.4817333333,7.74186666667,7.14280000001,30.013,36.1596,50.6424610257,4.9702,4.84673333333
646.49,57.3269333333,68.7156666667,5.51896666667,54.6573333333,7.68626666667,7.10686666667,30.0383333334,36.1780666667,50.7649112821,4.92766666667,4.8462
646.82,57.4038,68.7958,5.5728,54.7462666667,7.69819999999,7.1702,30.1812,36.2726,50.8733907692,4.98313333333,4.90933333333
647.15,57.3120666667,68.7897333333,5.56096666667,54.7674666667,7.67533333333,7.17359999999,30.0979333333,36.2908666667,50.82802,4.97286666667,4.9026
647.48,57.4629333333,68.9142,5.6856,54.934,7.80273333334,7.2932,30.2262666667,36.4537333333,50.971405641,5.0774,5.0342
647.81,57.438,68.906,5.7304,55.0005333333,7.85653333333,7.37959999999,30.3322,36.5453333333,51.053934359,5.1896,5.10686666667
648.14,57.4654666667,68.8640333333,5.76166666667,55.0092,7.8854,7.42160000001,30.3509333333,36.5590666667,51.0554620513,5.2128,5.1414
648.47,57.4032,68.8221,5.81,54.915,7.89786666667,7.46393333333,30.2926666667,36.5684,50.9901194872,5.248,5.1336
648.80,57.5706666667,68.9962333333,5.84726666667,55.1042,7.931,7.48053333333,30.351,36.6077333333,51.1342261539,5.27626666667,5.16386666667
649.13,57.5983333333,68.9948333333,5.92173333334,55.1214666667,7.9636,7.53053333333,30.4009333333,36.6331333333,51.1964641026,5.40266666666,5.23666666667
649.46,57.5693333333,68.9341666667,6.0167,55.0809333333,8.05026666666,7.6642,30.4751333333,36.7103333333,51.1600538462,5.55273333333,5.3512
649.79,57.5170666667,68.8512666667,6.1012,55.0443333333,8.15513333334,7.74279999999,30.5097333333,36.7448666667,51.1168620513,5.64706666667,5.43953333333
650.11,57.5562666667,68.9440333333,6.15556666667,55.0774666666,8.2204,7.8346,30.5961333333,36.7984666667,51.1395487179,5.70153333333,5.4948
650.44,57.5712666667,68.9254666667,6.22386666667,55.1459333334,8.33006666666,7.9606,30.5839333333,36.8948666667,51.1727276923,5.78866666667,5.61166666667
650.77,57.6902666666,68.9794666667,6.24743333333,55.2172,8.34566666667,7.98586666667,30.6890666667,36.9649333333,51.283474359,5.80493333333,5.63806666667
651.10,57.5905333333,68.9078666667,6.12366666667,55.1482,8.20026666666,7.85680000001,30.5786666667,36.8635333333,51.1802420513,5.6628,5.49786666667
651.43,57.5504,68.8779,6.04726666667,55.0702666666,8.09133333333,7.72853333333,30.4904,36.7455333333,51.1115635897,5.53693333333,5.4208
651.76,57.5188,68.8581333333,5.93486666667,55.0638,8.02479999999,7.65046666667,30.4544666667,36.7355333333,51.1103225641,5.4538,5.34433333333
652.09,57.4948666667,68.7847666667,5.89553333333,55.0562,7.98693333334,7.56813333334,30.4483333333,36.6482666667,51.1325615385,5.4124,5.32326666667
652.42,57.4092666667,68.7855333334,5.83693333333,54.9910666667,7.92760000001,7.50113333334,30.4386,36.6526,51.0604861539,5.33533333333,5.23766666667
652.75,57.4038,68.8376333333,5.9009,54.9922,8.0076,7.58806666667,30.4344,36.6623333333,51.0685420513,5.37613333333,5.25013333333
653.08,57.3484,68.7977666666,5.88063333333,54.9739333333,7.95033333333,7.55893333334,30.4243333333,36.6469333333,51.0774251282,5.3006,5.19666666666
653.41,57.522,68.9663666667,5.8404,55.1193333333,7.86386666666,7.51006666667,30.4377333333,36.6786,51.2095502564,5.229,5.09306666667
653.74,57.3871333333,68.7935333333,5.77456666667,54.9452666667,7.78713333333,7.42620000001,30.3397333333,36.6186666666,51.1167005128,5.17373333333,5.0182
654.06,57.3442,68.7436333333,5.7479,54.8784,7.77806666668,7.37460000001,30.297,36.5016,51.0233369231,5.13873333333,4.97926666667
654.39,57.351,68.8296333333,5.85996666667,54.9049333333,7.90806666667,7.47673333333,30.3509333333,36.5362,51.0805938461,5.2634,5.09233333333
654.72,57.3552666667,68.7777333333,6.0458,54.9264,8.11493333334,7.67873333334,30.4772,36.6002666667,51.0569364102,5.4788,5.32486666667
655.05,57.4834666667,68.8908666667,6.1372,54.9290666667,8.23373333333,7.77933333333,30.5901333333,36.7666666667,51.1400866667,5.573,5.43166666666
655.38,57.3470666667,68.7686666667,6.21853333334,54.8273333333,8.23666666667,7.81446666666,30.5522,36.6796666667,51.0389117949,5.636,5.48686666666
655.71,57.4145333333,68.9860666667,6.23656666667,54.9153333333,8.23866666666,7.86246666667,30.6822666667,36.7618666667,51.148708718,5.6484,5.52733333333
656.04,57.557,69.1526666666,6.38296666667,54.9943333333,8.35366666667,8.02926666667,30.8387333333,36.9192666667,51.3283523077,5.77213333333,5.72806666667
656.37,57.5899333333,69.1384,6.3011,54.9954666667,8.276,8.0014,30.8704666667,36.9488666667,51.3195328205,5.6882,5.69173333333
656.69,57.5316,69.0744333333,6.234,54.9142,8.2448,7.9334,30.8568666667,36.8980666667,51.2686605128,5.64393333333,5.66533333333
657.02,57.4075333333,68.921,6.13463333333,54.7658,8.15853333333,7.86213333333,30.7498666667,36.8051333333,51.1092979487,5.61126666667,5.65946666667
657.35,57.4386,68.9515,6.14273333333,54.7630666667,8.13586666667,7.81846666667,30.7664,36.7985333333,51.1246435897,5.569,5.67026666666
657.68,57.4320666667,68.9531666666,6.0789,54.7091333333,8.0284,7.751,30.7819333333,36.8219333333,51.09894,5.52286666667,5.57806666667
658.01,57.3714,68.8952,5.9811,54.6233333333,7.94420000001,7.70026666666,30.6580666667,36.7898666667,50.9915333333,5.4544,5.45966666666
658.34,57.3812666667,68.8978666667,5.8033,54.5522666667,7.80699999999,7.5494,30.5730666667,36.7321333333,50.9597933333,5.31793333333,5.2538
658.66,57.3598666667,68.8222666667,5.8039,54.5613333333,7.78173333334,7.56633333333,30.5036666667,36.6648666667,50.9075420513,5.31226666667,5.22706666667
658.99,57.3926666667,68.8333666667,5.771,54.5768,7.77280000001,7.55733333333,30.5180666667,36.7344666667,50.9145712821,5.30846666667,5.17406666667
659.32,57.471,68.8380333333,5.7672,54.6321333333,7.77206666667,7.55166666667,30.4626666667,36.7672,50.9218338462,5.29706666667,5.13773333333
659.65,57.367,68.6890333333,5.638,54.5208666667,7.65066666667,7.39193333333,30.3108,36.6021333333,50.7973723077,5.1968,4.98353333333
659.98,57.3750666667,68.6824333333,5.65913333333,54.541,7.67233333333,7.39073333333,30.2847333333,36.5772666667,50.7986030769,5.2244,4.97873333333
660.31,57.4540666666,68.7826666667,5.7094,54.6390666667,7.68,7.41633333333,30.2528666667,36.592,50.8023246154,5.22473333333,4.96326666667
660.63,57.4799333333,68.8406666667,5.71406666667,54.7472,7.67626666667,7.38793333334,30.2872666667,36.6539333333,50.8641076923,5.17546666667,4.92606666667
660.96,57.6511333333,69.0358333333,5.7507,54.9449333333,7.78533333333,7.46339999999,30.4033333333,36.7705333333,51.0111230769,5.22926666667,4.96813333333
661.29,57.6598666667,69.0474666667,5.80793333333,54.9922666667,7.89426666667,7.55813333333,30.4062666667,36.7928,51.0249117949,5.28606666667,5.05186666667
661.62,57.6454666666,68.9943666667,5.80186666667,55.0546666667,7.88326666666,7.55300000001,30.4364666667,36.7842,51.0013635897,5.24066666667,5.0882
661.94,57.6471333333,69.0614333333,5.879,55.157,7.91153333333,7.63113333334,30.4515333333,36.8136,51.1049969231,5.28266666667,5.14833333333
662.27,57.6357333333,69.1364333333,5.90193333333,55.2195333333,7.96786666667,7.64466666666,30.5187333333,36.8201333333,51.1366989744,5.3012,5.17273333333
662.60,57.7050666667,69.2578333333,5.93383333333,55.2108666667,8.00080000001,7.67233333333,30.5242666667,36.7814,51.1602117949,5.30273333333,5.2444
662.93,57.65,69.2125666667,5.93126666667,55.2035333333,8.05126666667,7.69586666666,30.5131333333,36.7926,51.1480697436,5.34153333333,5.3068
663.26,57.7953333333,69.4125,6.00656666667,55.3189333333,8.1236,7.81126666666,30.6073333333,36.9060666667,51.2485102564,5.3846,5.35426666667
663.58,57.7207333333,69.4053666667,5.96053333333,55.2623333333,8.05786666667,7.74053333334,30.5536666667,36.8338666667,51.1852825641,5.30366666667,5.28446666667
663.91,57.8492,69.5037333333,5.91336666667,55.3708666667,8.04973333334,7.7386,30.6391333333,36.9032666667,51.3308164103,5.3368,5.3704
664.24,57.811,69.4953,5.84873333333,55.2727333333,7.97840000001,7.72846666667,30.5855333333,36.7962666667,51.2980974359,5.27913333333,5.33313333333
664.57,57.6536,69.2593333333,5.90186666667,55.1658666667,7.93079999999,7.75493333334,30.4997333333,36.6570666667,51.1515492308,5.31986666667,5.3696
664.89,57.6122,69.3121,5.7831,55.1121333333,7.78053333333,7.63433333333,30.4036,36.5741333333,51.1166169231,5.1636,5.24626666667
665.22,57.6858666667,69.3869666667,5.82006666666,55.0835333333,7.79206666666,7.62,30.3907333333,36.5776,51.1579471795,5.18986666667,5.2434
665.55,57.7356,69.3866666667,5.74663333333,55.0848666667,7.70693333334,7.52666666667,30.3716666667,36.5926666667,51.1218189743,5.07346666667,5.1808
665.87,57.6720666667,69.3059,5.5329,55.0204666666,7.45913333333,7.33973333334,30.188,36.4984,51.0284671795,4.8734,4.9544
666.20,57.5180666667,69.0886333333,5.446,54.9059333333,7.3376,7.19953333333,30.0799333333,36.3504666667,50.8710753846,4.73166666667,4.77406666667
666.53,57.4948666667,69.0459666667,5.46063333333,54.8346,7.34113333333,7.21513333334,30.1044666667,36.3000666667,50.8507066667,4.75293333333,4.782
666.86,57.5470666666,69.0506,5.5249,54.9175333333,7.41233333333,7.26353333334,30.1861333333,36.3605333333,50.8880974359,4.83246666667,4.8614
667.18,57.6243333333,69.1526666667,5.648,54.9946,7.53206666667,7.35939999999,30.3053333333,36.483,50.9608697436,4.93106666667,5.01406666667
667.51,57.5894666667,69.1776333333,5.65886666667,55.0056,7.57300000001,7.36546666667,30.2795333333,36.4764666667,50.947188718,4.93793333333,4.9852
667.84,57.7572,69.2253666667,5.6857,55.111,7.63000000001,7.39099999999,30.3348,36.5824666667,50.9909794872,4.996,5.02613333333
668.16,57.7663333333,69.2961333333,5.625,55.0819333333,7.607,7.33906666666,30.2336666667,36.5872,51.0353071795,4.97553333333,4.9526
668.49,57.7128,69.2138333333,5.71796666667,55.0278,7.67546666667,7.38913333333,30.2184,36.5886666667,51.0101420513,5.06606666667,5.02333333333
668.82,57.7318,69.2435666667,5.6082,55.1756,7.5802,7.3232,30.1884666667,36.5952666667,51.0499830769,4.98573333333,4.95653333334
669.14,57.8758666667,69.3461666667,5.73593333333,55.2467333333,7.7322,7.4504,30.3323333333,36.6750666667,51.1472912821,5.15493333333,5.11093333333
669.47,58.0608,69.5316,6.02263333333,55.3666,8.07833333334,7.7532,30.5864666667,36.8734666667,51.3496282051,5.4688,5.452
669.80,58.292,69.7849333333,6.15736666667,55.5844666667,8.23319999999,7.90746666666,30.751,37.0435333333,51.6120276923,5.6524,5.67033333333
670.13,58.3458666667,69.8764333333,6.21666666667,55.668,8.2442,7.92839999999,30.7566666667,37.0501333333,51.6267938462,5.6756,5.70873333333
670.45,58.1572666667,69.6884666667,6.06773333333,55.4664666667,8.12640000001,7.7962,30.6237333333,36.9058,51.4977061538,5.53886666667,5.56293333333
670.78,58.1887333333,69.6121,6.025,55.5304,8.04599999999,7.77846666667,30.5700666667,36.8698666667,51.5081261539,5.51793333333,5.48266666667
671.10,58.2752666667,69.6747333333,6.08286666667,55.6017333333,8.0652,7.83166666666,30.6177333333,36.9140666667,51.5592353846,5.55853333333,5.47153333333
671.43,58.1878,69.6249,6.22156666667,55.5208,8.17253333334,7.90726666667,30.6562,36.9024666667,51.5609010256,5.65933333333,5.53026666667
671.76,58.0509333333,69.4387666667,6.18726666667,55.4484666667,8.08653333333,7.8502,30.5993333333,36.8443333333,51.3637769231,5.63333333333,5.4938
672.08,58.1916,69.5432666667,6.0712,55.5596,8.01273333334,7.745,30.5959333333,36.8771333333,51.4074082051,5.56573333333,5.41473333333
672.41,58.0345333333,69.3934,6.06373333333,55.312,7.995,7.70566666667,30.5642666667,36.7429333333,51.2618717949,5.55353333333,5.40193333333
672.74,57.9542666667,69.4017,6.0031,55.2993333333,7.92646666667,7.63493333333,30.4607333333,36.6592666667,51.2097579487,5.5194,5.37733333333
673.06,57.7447333333,69.0747333333,5.80053333333,55.0598666667,7.65386666667,7.34653333333,30.2437333333,36.4634666667,50.9748220513,5.2764,5.16493333333
673.39,57.6946666667,69.0762,5.701,55.1672666667,7.57866666667,7.26446666667,30.2007333333,36.4510666666,50.9594748718,5.17526666667,5.09026666667
673.72,57.6474666667,69.063,5.64006666667,55.1211333333,7.58060000001,7.25819999999,30.1638,36.4362,50.9358871795,5.14533333333,5.08853333333
674.04,57.7722666667,69.2161333334,5.73986666666,55.3728666667,7.62513333333,7.3136,30.1882,36.4733333333,51.0609861538,5.23266666667,5.18973333333
674.37,57.7446,69.2360666667,5.66566666667,55.3338666667,7.59146666666,7.22180000001,30.1632666667,36.5152666667,51.0148446154,5.2188,5.131
674.69,57.506,68.9699333334,5.6215,55.0952,7.56586666666,7.16733333333,30.0916666667,36.4028666667,50.8266210256,5.19046666667,5.15326666666
675.02,57.4976666667,69.1111333333,5.45833333333,55.1198,7.44706666667,7.08046666666,30.0693333333,36.3443333333,50.8052297436,5.05466666666,5.04533333333
675.35,57.6618,69.2713333333,5.51193333333,55.2481333333,7.56093333334,7.20353333333,30.2022666667,36.4339333334,50.9757569231,5.10586666667,5.13153333333
675.67,57.4816666667,69.0185666667,5.6281,55.0212,7.65186666666,7.3048,30.2308,36.352,50.9064087179,5.17973333333,5.21926666667
676.00,57.6548,69.2161333333,5.69186666667,55.2566666667,7.74446666667,7.40486666667,30.3606,36.504,51.094171282,5.2976,5.31453333333
676.32,57.6251333333,69.1708333333,5.6672,55.2183333333,7.71626666667,7.3878,30.2796666667,36.5362666667,51.0790841026,5.24866666667,5.26206666667
676.65,57.5996666667,69.2929333333,5.62483333333,55.2902666667,7.72286666666,7.41939999999,30.2829333333,36.5325333333,51.1178107692,5.24906666667,5.2836
676.97,57.5426666667,69.2516333333,5.59243333333,55.1505333333,7.68706666667,7.394,30.2709333333,36.4877333333,51.0454841026,5.24873333333,5.23546666667
677.30,57.5627333334,69.1542,5.62663333333,55.1012,7.643,7.35393333333,30.269,36.5206666667,50.9810779487,5.23446666667,5.2168
677.63,57.3921333333,68.9238666667,5.56543333333,54.8361333333,7.60466666667,7.33600000001,30.185,36.4328666667,50.7520246154,5.16006666667,5.182
677.95,57.2791333333,68.8345666667,5.43286666666,54.7052,7.49499999999,7.25273333333,30.0956,36.248,50.6715989744,4.98326666667,5.09946666667
678.28,57.3313333333,68.9033666667,5.3731,54.7206,7.41873333333,7.21066666667,30.0745333333,36.2343333333,50.7117661538,4.908,5.0414
678.60,57.2620666667,68.7377333333,5.45066666667,54.6952666667,7.48746666666,7.24999999999,30.0349333333,36.2206666667,50.6778010256,4.98026666667,5.0928
678.93,57.2652666667,68.8026666667,5.4536,54.6463333333,7.45720000001,7.21346666667,30.0346666667,36.264,50.6902676923,4.93093333333,5.06506666667
679.25,57.3432,68.9705333333,5.4112,54.7739333333,7.42679999999,7.18653333333,30.0138,36.3064666667,50.7540794872,4.9158,5.0582
679.58,57.2755333333,68.9257333333,5.3504,54.657,7.38540000001,7.09546666667,29.9545333333,36.1933333333,50.6923358974,4.8334,4.95353333333
679.90,57.1224,68.7565,5.31806666667,54.5381333333,7.33526666667,7.05306666667,29.9250666667,36.0266,50.5468964102,4.82033333333,4.9064
680.23,57.2468,68.8253333333,5.42683333333,54.6082,7.42806666668,7.13119999999,30.0282666667,36.1292,50.6192907692,4.91686666667,4.9652
680.55,57.3622,68.8862,5.5413,54.7046,7.53733333333,7.26413333333,30.0698,36.2401333333,50.7027748718,5.01666666667,5.10333333334
680.88,57.2467333333,68.7486,5.4988,54.6047333333,7.48953333334,7.23713333334,29.9999333333,36.1122,50.6646030769,4.98066666667,5.07873333333
681.20,57.4400666667,68.9881,5.56203333333,54.8272,7.54019999999,7.30660000001,30.0978666667,36.2592666667,50.8969092308,5.07866666667,5.13366666667
681.53,57.6918,69.3174666667,5.6262,55.0944666667,7.60140000001,7.34420000001,30.22,36.4595333333,51.147368718,5.14386666667,5.16713333333
681.85,57.645,69.2163333333,5.59716666667,55.0146,7.60246666667,7.3316,30.1628,36.4311333333,51.1223307692,5.1624,5.1064
682.18,57.804,69.3937333333,5.59943333333,55.2092,7.65233333334,7.36606666666,30.2414666667,36.5318,51.2523646154,5.1706,5.1614
682.50,57.9113333333,69.5032666667,5.57183333333,55.3376666666,7.6288,7.351,30.2928666667,36.5191333333,51.3900892308,5.17506666667,5.15546666667
