wavelength,Back_SpoAlbf,Belly_SpoAlbf,Breast_SpoAlbf,Crissum_SpoAlbf,Crown_SpoAlbf,DorTail_SpoAlbf,Patch10_SpoAlbf,Patch11_SpoAlbf,Rump_SpoAlbf,Throat_SpoAlbf,WingTip_SpoAlbf
650.77,21.153,55.9436666667,40.7313333333,36.0493333333,18.974,15.036,22.9396666667,19.9436666667,22.398,53.3676666667,14.6346666667
651.10,21.1766666667,55.9476666667,40.5946666667,36.083,18.9273333333,15.0553333333,22.984,19.865,22.3306666667,53.153,14.6633333333
651.43,21.244,55.8556666667,40.647,35.9573333333,18.9486666667,15.069,22.9136666667,19.7996666667,22.3063333333,53.11,14.6816666667
651.76,21.0803333333,55.6943333333,40.5183333333,36.0073333333,18.7276666667,14.9676666667,22.741,19.628,22.2343333333,53.124,14.6373333333
652.09,20.913,55.6223333333,40.4183333333,35.8026666667,18.5256666667,14.972,22.7083333333,19.4003333333,22.166,52.9113333333,14.3976666667
652.42,20.8526666667,55.6306666667,40.454,35.814,18.6246666667,15.0756666667,22.7786666667,19.5966666667,22.0816666667,53.063,14.3926666667
652.75,21.007,55.5693333333,40.592,35.9016666667,18.793,15.2903333333,22.8853333333,19.861,22.3646666667,53.0516666667,14.7243333333
653.08,21.165,55.5986666667,40.551,35.9806666667,18.7126666667,15.22,23.046,19.8736666667,22.4326666667,53.267,14.6023333333
653.41,21.177,55.5256666667,40.5206666667,35.874,18.7443333333,15.1226666667,22.913,19.886,22.5246666667,52.8773333333,14.5983333333
653.74,21.1183333333,55.5493333333,40.291,36.0183333333,18.829,15.112,22.8373333333,19.9643333333,22.56,52.7746666667,14.467
654.06,21.2983333333,55.7423333333,40.2903333333,36.081,18.8826666667,15.1766666667,22.836,19.9553333333,22.8313333333,52.819,14.5356666667
654.39,21.3023333333,55.8386666667,40.318,36.0736666667,18.9103333333,15.2393333333,22.8586666667,20.0656666667,22.8826666667,52.8833333333,14.695
654.72,21.2043333333,55.8476666667,40.443,35.877,18.921,15.2363333333,22.8756666667,20.183,22.8853333333,52.967,14.865
655.05,21.1576666667,55.962,40.3843333333,35.9416666667,18.9653333333,15.2726666667,22.9336666667,20.369,22.9723333333,53.02,14.7643333333
655.38,21.252,55.9563333333,40.548,35.786,19.199,15.4136666667,23.2026666667,20.556,23.0816666667,52.9046666667,14.7523333333
655.71,21.338,55.9396666667,40.65,35.938,19.206,15.3906666667,23.1946666667,20.5276666667,23.0986666667,53.0506666667,14.7786666667
656.04,21.3923333333,56.052,40.649,35.9666666667,19.166,15.3023333333,23.1926666667,20.4443333333,23.1496666667,52.791,14.7613333333
656.37,21.268,56.0893333333,40.7503333333,36.0213333333,19.1846666667,15.259,23.153,20.3326666667,23.049,52.7446666667,14.64
656.69,21.1433333333,56.0163333333,40.785,35.9683333333,19.2253333333,15.2266666667,23.0203333333,20.3486666667,23.0433333333,52.6876666667,14.7506666667
657.02,21.0373333333,55.951,40.9193333333,36.0283333333,19.072,15.2986666667,23.116,20.1723333333,23.039,52.8846666667,14.674
657.35,21.1106666667,55.7226666667,40.991,35.93,19.1113333333,15.4516666667,23.224,20.1616666667,22.9473333333,52.805,14.8323333333
657.68,21.026,55.5983333333,40.9843333333,35.841,19.0696666667,15.3103333333,23.2646666667,20.1973333333,22.7903333333,52.702,14.8406666667
658.01,20.9116666667,55.4973333333,41.1083333333,35.9166666667,19.123,15.3543333333,23.2373333333,20.2046666667,22.871,52.735,14.859
658.34,20.955,55.321,41.0563333333,35.92,19.1176666667,15.3246666667,23.2466666667,20.158,22.878,52.6736666667,14.7906666667
658.66,20.863,55.1106666667,40.9393333333,35.9203333333,19.0073333333,15.1963333333,23.1123333333,20.0046666667,22.707,52.4993333333,14.7713333333
658.99,20.68,55.031,40.798,35.8726666667,18.8483333333,14.9686666667,22.897,19.8153333333,22.5233333333,52.374,14.5993333333
659.32,20.5286666667,54.9696666667,40.5906666667,35.7703333333,18.8996666667,14.861,22.865,19.8523333333,22.461,52.2836666667,14.6976666667
659.65,20.4486666667,54.7673333333,40.4653333333,35.7053333333,18.8493333333,14.828,22.74,19.8383333333,22.4926666667,52.2603333333,14.8276666667
659.98,20.4713333333,54.6593333333,40.2826666667,35.6253333333,18.576,14.6603333333,22.7013333333,19.718,22.3053333333,52.2006666667,14.6366666667
660.31,20.5163333333,54.5446666667,40.3056666667,35.643,18.5366666667,14.7773333333,22.7863333333,19.6676666667,22.2406666667,52.1686666667,14.7026666667
660.63,20.5983333333,54.613,40.2166666667,35.608,18.6346666667,14.7906666667,22.8806666667,19.8653333333,22.3353333333,52.0116666667,14.6633333333
660.96,20.467,54.769,40.2856666667,35.7013333333,18.5873333333,14.623,22.7733333333,19.7733333333,22.3546666667,52.1386666667,14.483
661.29,20.417,54.6403333333,40.2853333333,35.6113333333,18.4383333333,14.6206666667,22.686,19.5986666667,22.0743333333,52.063,14.4393333333
661.62,20.484,54.575,40.1526666667,35.5773333333,18.3183333333,14.5096666667,22.61,19.486,21.9563333333,52.105,14.4446666667
661.94,20.502,54.7506666667,40.274,35.6676666667,18.352,14.6606666667,22.5843333333,19.5466666667,21.967,52.348,14.5796666667
662.27,20.7753333333,55.064,40.5816666667,35.9073333333,18.647,14.9276666667,22.7043333333,19.8526666667,22.2406666667,52.7173333333,14.7423333333
662.60,21.1923333333,55.3893333333,40.7943333333,36.1716666667,18.928,15.302,23.0483333333,20.115,22.507,53.0683333333,15.1643333333
662.93,21.445,55.439,40.9366666667,36.326,19.0306666667,15.5276666667,23.1306666667,20.2206666667,22.6206666667,53.3306666667,15.2993333333
663.26,21.6106666667,55.7316666667,41.142,36.5196666667,19.302,15.7516666667,23.4653333333,20.5136666667,22.7223333333,53.6276666667,15.373
663.58,21.6116666667,55.792,41.0073333333,36.529,19.532,15.84,23.387,20.6176666667,22.885,53.5856666667,15.6673333333
663.91,21.723,55.96,41.051,36.6733333333,19.6016666667,15.9516666667,23.3646666667,20.7993333333,23.0186666667,53.761,15.735
664.24,21.5966666667,55.74,41.055,36.5326666667,19.4793333333,15.9503333333,23.0966666667,20.6136666667,22.8616666667,53.7483333333,15.8666666667
664.57,21.8086666667,55.923,41.2643333333,36.5416666667,19.5663333333,16.1046666667,23.2546666667,20.9593333333,23.017,53.918,16.1733333333
664.89,21.8986666667,56.187,41.385,36.8123333333,19.7856666667,16.1943333333,23.4086666667,21.2316666667,23.483,54.0206666667,16.168
665.22,21.914,56.188,41.485,36.8853333333,19.7536666667,16.148,23.5476666667,21.2316666667,23.3863333333,53.9036666667,15.9603333333
665.55,21.9843333333,56.225,41.304,36.9803333333,19.8516666667,16.2636666667,23.6116666667,21.404,23.4396666667,53.717,15.759
665.87,21.8863333333,56.12,41.1086666667,36.892,19.6266666667,16.1056666667,23.725,21.158,23.3633333333,53.7263333333,15.653
666.20,21.589,55.91,41.037,36.5863333333,19.372,15.8656666667,23.4826666667,20.9743333333,23.0133333333,53.4553333333,15.299
666.53,21.3896666667,55.84,41.0423333333,36.3976666667,19.1616666667,15.6873333333,23.4233333333,20.8123333333,22.911,53.2286666667,14.9156666667
666.86,21.3063333333,55.6613333333,40.8743333333,36.0816666667,18.8693333333,15.3783333333,23.124,20.4026666667,22.5753333333,52.9613333333,14.5716666667
667.18,21.304,55.7163333333,41.1203333333,35.981,18.8173333333,15.4076666667,23.2803333333,20.3533333333,22.448,53.026,14.3386666667
667.51,21.329,55.7246666667,41.1903333333,36.05,18.9646666667,15.399,23.352,20.363,22.3966666667,52.8526666667,14.2833333333
667.84,21.4296666667,55.848,41.1893333333,36.1206666667,19.0896666667,15.414,23.5093333333,20.547,22.44,53.1516666667,14.2863333333
668.16,21.361,55.5293333333,40.8096666667,36.102,18.9466666667,15.417,23.5376666667,20.2676666667,22.3646666667,52.7343333333,13.9483333333
668.49,21.4186666667,55.578,40.6746666667,35.9646666667,18.8666666667,15.3983333333,23.5503333333,20.182,22.2923333333,52.5843333333,14.0143333333
668.82,21.59,56.0526666667,40.8696666667,36.001,19.0903333333,15.6083333333,23.696,20.4293333333,22.599,52.8336666667,14.395
669.14,21.5756666667,56.021,41.0326666667,36.021,19.0566666667,15.4993333333,23.689,20.469,22.593,52.9326666667,14.4403333333
669.47,21.5093333333,55.9936666667,41.0543333333,35.921,18.9323333333,15.3676666667,23.379,20.316,22.5016666667,52.8363333333,14.269
669.80,21.6806666667,55.998,41.0913333333,36.0796666667,19.0083333333,15.505,23.353,20.4053333333,22.7496666667,52.945,14.5156666667
670.13,21.8693333333,56.2196666667,41.193,36.3683333333,19.2383333333,15.6123333333,23.589,20.5966666667,22.7636666667,53.1626666667,14.8613333333
670.45,21.9263333333,56.2276666667,41.3176666667,36.4883333333,19.3646666667,15.798,23.857,20.814,22.9426666667,53.372,15.054
670.78,21.9813333333,56.3066666667,41.3956666667,36.5583333333,19.3603333333,15.8603333333,23.7126666667,20.908,22.9466666667,53.5133333333,15.0516666667
671.10,21.8093333333,56.2293333333,41.2766666667,36.3596666667,19.1576666667,15.8,23.749,20.8313333333,23.0586666667,53.534,15.0396666667
671.43,21.9246666667,56.1666666667,41.364,36.4266666667,19.2806666667,15.7936666667,23.8573333333,20.9173333333,23.1456666667,53.304,15.142
671.76,22.027,56.377,41.733,36.417,19.4463333333,15.8876666667,23.961,21.165,23.1816666667,53.691,15.3516666667
672.08,22.0256666667,56.0923333333,41.8583333333,36.5766666667,19.5266666667,16.017,24.0866666667,21.215,23.0923333333,53.677,15.3223333333
672.41,21.898,55.902,41.6456666667,36.713,19.496,16.1443333333,24.0096666667,21.2223333333,23.06,53.6896666667,15.105
672.74,21.898,56.0463333333,41.834,36.667,19.5536666667,16.0793333333,24.158,21.274,23.174,53.871,15.264
673.06,22.0713333333,56.2586666667,42.0163333333,36.914,19.7013333333,16.245,24.4643333333,21.5393333333,23.276,54.0133333333,15.5493333333
673.39,21.9996666667,56.4446666667,42.1183333333,36.788,19.8276666667,16.202,24.645,21.5953333333,23.2483333333,54.1133333333,15.415
673.72,22.041,56.467,42.3143333333,36.7596666667,19.9473333333,16.1086666667,24.4096666667,21.7266666667,23.4026666667,54.1273333333,15.4913333333
674.04,22.0186666667,56.389,42.309,36.7956666667,19.91,16.1136666667,24.0983333333,21.6266666667,23.3033333333,54.1133333333,15.5143333333
674.37,22.078,56.404,42.199,36.7906666667,20.1386666667,16.121,24.1443333333,21.7836666667,23.463,54.153,15.5903333333
674.69,22.3073333333,56.7023333333,42.4566666667,37.0803333333,20.48,16.4436666667,24.355,22.0286666667,23.5543333333,54.185,15.8576666667
675.02,22.224,56.9696666667,42.313,37.254,20.7303333333,16.6343333333,24.412,22.2066666667,23.6416666667,54.507,15.9403333333
675.35,22.1443333333,56.7636666667,41.991,37.2736666667,20.6533333333,16.462,24.284,22.0683333333,23.5996666667,54.4136666667,15.7486666667
675.67,22.1636666667,57.0706666667,41.9366666667,37.309,20.7013333333,16.3963333333,24.131,22.2163333333,23.708,54.5983333333,15.8443333333
676.00,22.2323333333,57.0196666667,41.96,37.2156666667,20.6543333333,16.2153333333,24.0146666667,22.1966666667,23.5573333333,54.4273333333,16.01
676.32,22.2803333333,56.922,41.718,37.3096666667,20.7103333333,16.2726666667,24.1023333333,22.129,23.5476666667,54.2766666667,15.8986666667
676.65,22.0656666667,56.8423333333,41.7433333333,37.095,20.6166666667,16.2,24.2216666667,22.0366666667,23.445,54.2223333333,15.829
676.97,21.9146666667,56.6976666667,41.618,37.086,20.5396666667,16.2426666667,24.1716666667,22.0066666667,23.41,54.068,15.8303333333
677.30,21.742,56.4263333333,41.384,36.9193333333,20.2333333333,16.3656666667,24.2863333333,21.849,23.3406666667,53.9093333333,15.628
677.63,21.7383333333,56.6116666667,41.4906666667,36.9746666667,20.2916666667,16.2923333333,24.428,21.953,23.4103333333,53.9823333333,15.7483333333
677.95,21.755,56.4733333333,41.586,37.1926666667,20.224,16.424,24.558,21.9166666667,23.4153333333,53.9673333333,15.8313333333
678.28,21.6086666667,56.136,41.313,36.847,19.9516666667,16.1856666667,24.37,21.724,23.339,53.8316666667,15.649
678.60,21.7186666667,56.064,41.5423333333,36.7853333333,19.777,16.0476666667,24.308,21.58,23.3936666667,53.8503333333,15.5546666667
678.93,21.756,56.1623333333,41.7316666667,36.748,19.7603333333,16.105,24.268,21.5703333333,23.3756666667,53.816,15.8796666667
679.25,21.714,56.0656666667,41.796,36.5983333333,19.6243333333,16.0003333333,24.271,21.3993333333,23.3466666667,53.9853333333,15.9413333333
679.58,21.6526666667,56.0733333333,41.8353333333,36.565,19.571,15.9506666667,24.3316666667,21.25,23.463,54.1656666667,15.762
679.90,21.6176666667,55.9943333333,41.8093333333,36.377,19.536,15.9273333333,24.264,21.2876666667,23.3216666667,53.9173333333,15.8986666667
680.23,21.749,55.896,41.6966666667,36.417,19.6776666667,16.0113333333,24.19,21.404,23.4756666667,53.7673333333,15.983
680.55,22.013,55.9733333333,41.7303333333,36.464,19.816,16.068,24.2056666667,21.4803333333,23.5126666667,53.9603333333,16.049
680.88,22.1636666667,56.1173333333,41.8713333333,36.5803333333,19.944,16.0963333333,24.2703333333,21.5533333333,23.6216666667,54.0583333333,16.2713333333
681.20,22.216,56.1426666667,41.8773333333,36.6486666667,20.0103333333,16.174,24.3686666667,21.7086666667,23.675,54.0283333333,16.279
681.53,22.2673333333,56.3613333333,41.967,36.565,20.0773333333,16.0803333333,24.4283333333,21.778,23.745,53.9826666667,16.274
681.85,22.2683333333,56.436,42.0433333333,36.7553333333,20.1796666667,16.0076666667,24.3616666667,21.7793333333,23.6606666667,54.1896666667,16.3633333333
682.18,22.2273333333,56.5503333333,42.0363333333,36.882,20.2083333333,16.038,24.2766666667,21.6973333333,23.656,54.1366666667,16.331
682.50,22.0603333333,56.485,42.0776666667,36.9323333333,20.1623333333,15.9426666667,24.372,21.693,23.591,54.1783333333,16.0873333333
682.83,22.2523333333,56.7483333333,42.2373333333,37.0956666667,20.4606666667,16.3073333333,24.7356666667,21.9086666667,23.843,54.2696666667,16.3233333333
683.15,22.355,56.79,42.1946666667,36.8583333333,20.5543333333,16.4006666667,24.832,22.043,23.8053333333,54.108,16.4003333333
683.48,22.2806666667,56.6863333333,42.3233333333,37.0653333333,20.3983333333,16.5516666667,24.7756666667,22.0176666667,23.802,54.1913333333,16.295
683.80,22.265,56.8163333333,42.379,37.004,20.371,16.4876666667,24.874,22.008,23.7346666667,54.3636666667,16.2863333333
684.13,22.1786666667,56.8183333333,42.466,37.2013333333,20.2986666667,16.482,24.9783333333,21.98,23.7746666667,54.2056666667,16.3063333333
684.45,22.1263333333,56.8066666667,42.4106666667,37.2476666667,20.3473333333,16.5486666667,24.8603333333,22.086,23.8476666667,54.245,16.4103333333
684.78,22.2646666667,56.736,42.4213333333,37.2006666667,20.302,16.754,24.9536666667,21.9916666667,23.978,54.123,16.4923333333
685.10,22.3276666667,56.5236666667,42.1786666667,37.1133333333,20.115,16.7633333333,24.7873333333,21.923,23.9123333333,54.012,16.6226666667
685.43,22.563,56.7366666667,42.3763333333,37.166,20.1563333333,17.051,24.9526666667,22.1016666667,24.0183333333,54.146,16.507
685.75,22.4353333333,56.5676666667,42.1653333333,36.903,19.9966666667,16.96,25.0456666667,22.0566666667,23.9446666667,54.3126666667,16.3736666667
686.08,22.4753333333,56.3906666667,41.8343333333,36.6103333333,19.9226666667,16.824,24.767,21.9056666667,23.9716666667,54.0696666667,16.2123333333
686.40,22.2283333333,55.8813333333,41.4966666667,36.2753333333,19.736,16.4626666667,24.3473333333,21.7366666667,23.5306666667,53.5546666667,15.847
686.72,22.0343333333,55.7476666667,41.5656666667,36.3996666667,19.721,16.3643333333,24.1813333333,21.714,23.5766666667,53.4163333333,15.8306666667
687.05,22.1943333333,55.9326666667,41.5163333333,36.355,19.882,16.2046666667,24.155,21.7713333333,23.6303333333,53.4776666667,15.8646666667
687.37,21.978,55.5793333333,41.3346666667,36.0973333333,19.69,16.0976666667,23.962,21.501,23.6103333333,53.256,15.6866666667
687.70,21.946,55.5356666667,41.2626666667,36.0043333333,19.573,15.984,23.824,21.4273333333,23.5676666667,53.157,15.6023333333
688.02,21.8136666667,55.338,40.9933333333,35.6133333333,19.3356666667,15.6493333333,23.6386666667,21.0773333333,23.3273333333,52.962,15.2006666667
688.34,21.677,55.2386666667,40.8376666667,35.271,19.2513333333,15.3696666667,23.4763333333,20.9063333333,23.175,52.9396666667,14.9246666667
688.67,21.5796666667,55.4566666667,40.9236666667,35.3156666667,19.3316666667,15.289,23.6343333333,20.8483333333,23.2293333333,53.136,14.6726666667
688.99,21.5533333333,55.3,40.899,35.3706666667,19.4366666667,15.2163333333,23.6393333333,20.9266666667,23.2623333333,52.9646666667,14.7116666667
689.32,21.7246666667,55.2416666667,40.991,35.309,19.5593333333,15.266,23.7736666667,21.015,23.211,52.9113333333,14.9783333333
689.64,21.9266666667,55.5433333333,41.2396666667,35.6503333333,19.8743333333,15.5236666667,24.1633333333,21.2916666667,23.4056666667,53.3183333333,15.3943333333
689.96,22.1036666667,56.055,41.484,36.025,20.0486666667,15.7516666667,24.4206666667,21.4163333333,23.721,53.7503333333,15.5016666667
690.29,22.5276666667,56.1833333333,41.466,36.0883333333,20.0756666667,15.8926666667,24.4803333333,21.6046666667,23.7156666667,53.934,15.64
690.61,22.521,56.0973333333,41.446,36.027,20.2556666667,15.9053333333,24.613,21.753,23.903,54.101,15.6746666667
690.94,22.5833333333,56.221,41.4576666667,36.1863333333,20.3786666667,16.1703333333,24.781,21.9413333333,24.0033333333,54.0883333333,15.6846666667
691.26,22.5266666667,56.3886666667,41.5543333333,36.1836666667,20.4236666667,16.2236666667,24.914,21.9576666667,24.0873333333,54.5036666667,15.754
691.58,22.5906666667,56.4806666667,41.6683333333,36.3376666667,20.479,16.3746666667,25.052,22.095,23.986,54.6636666667,15.778
691.91,22.8906666667,56.906,41.9073333333,36.8393333333,20.694,16.513,25.285,22.3516666667,24.1733333333,54.9826666667,16.0426666667
692.23,22.699,56.589,42.0496666667,36.7773333333,20.74,16.608,25.1943333333,22.3826666667,23.9913333333,54.7123333333,16.2916666667
692.55,22.743,56.892,42.2643333333,36.9166666667,20.8393333333,16.6283333333,25.3363333333,22.401,23.942,54.8353333333,16.3563333333
692.88,22.828,56.703,42.332,36.9666666667,20.8353333333,16.709,25.3063333333,22.5953333333,24.0176666667,54.478,16.2163333333
693.20,22.737,56.711,42.186,36.9553333333,20.7446666667,16.745,25.256,22.5166666667,23.9966666667,54.1703333333,16.147
693.52,22.6116666667,56.2676666667,42.041,36.7876666667,20.6123333333,16.613,25.1053333333,22.5256666667,23.9303333333,54.0096666667,16.0753333333
693.85,22.585,56.416,42.1786666667,37.0243333333,20.8983333333,16.919,25.3243333333,22.4623333333,24.0916666667,54.015,16.2846666667
694.17,22.5486666667,56.4436666667,42.102,36.904,20.5976666667,17.0483333333,25.1546666667,22.268,23.9956666667,53.902,16.127
694.49,22.6096666667,56.4456666667,42.4203333333,36.987,20.8083333333,17.083,24.921,22.423,24.0743333333,54.1916666667,16.2646666667
694.82,22.9196666667,56.3096666667,42.2286666667,36.9796666667,21.054,17.2236666667,24.892,22.6853333333,24.0686666667,53.99,16.3793333333
